date,VZ,VZ_EPS,PE Ratio
2010-07-14,26.84,0.14,191.7142857142857
2010-07-15,26.8,0.14,191.42857142857142
2010-07-16,26.69,0.14,190.64285714285714
2010-07-19,26.72,0.14,190.85714285714283
2010-07-20,26.67,0.14,190.5
2010-07-21,26.52,0.14,189.42857142857142
2010-07-22,27.0,0.14,192.85714285714283
2010-07-23,28.02,0.14,200.1428571428571
2010-07-26,28.28,0.14,202.0
2010-07-27,28.59,0.14,204.2142857142857
2010-07-28,28.91,0.14,206.49999999999997
2010-07-29,28.88,-0.07,-412.5714285714285
2010-07-30,29.06,-0.07,-415.1428571428571
2010-08-02,29.56,-0.07,-422.2857142857142
2010-08-03,29.54,-0.07,-421.99999999999994
2010-08-04,29.4,-0.07,-419.99999999999994
2010-08-05,29.55,-0.07,-422.1428571428571
2010-08-06,29.55,-0.07,-422.1428571428571
2010-08-09,29.86,-0.07,-426.5714285714285
2010-08-10,30.02,-0.07,-428.85714285714283
2010-08-11,29.56,-0.07,-422.2857142857142
2010-08-12,30.32,-0.07,-433.1428571428571
2010-08-13,30.03,-0.07,-429.0
2010-08-16,29.96,-0.07,-427.99999999999994
2010-08-17,30.17,-0.07,-431.0
2010-08-18,30.15,-0.07,-430.71428571428567
2010-08-19,29.62,-0.07,-423.1428571428571
2010-08-20,29.37,-0.07,-419.57142857142856
2010-08-23,29.41,-0.07,-420.1428571428571
2010-08-24,29.47,-0.07,-420.99999999999994
2010-08-25,29.66,-0.07,-423.71428571428567
2010-08-26,29.5,-0.07,-421.4285714285714
2010-08-27,29.84,-0.07,-426.2857142857142
2010-08-30,29.44,-0.07,-420.57142857142856
2010-08-31,29.53,-0.07,-421.85714285714283
2010-09-01,30.26,-0.07,-432.2857142857143
2010-09-02,30.11,-0.07,-430.1428571428571
2010-09-03,30.2,-0.07,-431.4285714285714
2010-09-07,30.22,-0.07,-431.71428571428567
2010-09-08,30.46,-0.07,-435.1428571428571
2010-09-09,30.84,-0.07,-440.57142857142856
2010-09-10,30.82,-0.07,-440.2857142857142
2010-09-13,30.9,-0.07,-441.4285714285714
2010-09-14,30.91,-0.07,-441.57142857142856
2010-09-15,31.19,-0.07,-445.57142857142856
2010-09-16,31.42,-0.07,-448.85714285714283
2010-09-17,31.68,-0.07,-452.5714285714285
2010-09-20,32.09,-0.07,-458.42857142857144
2010-09-21,32.32,-0.07,-461.71428571428567
2010-09-22,32.39,-0.07,-462.71428571428567
2010-09-23,32.17,-0.07,-459.57142857142856
2010-09-24,32.64,-0.07,-466.2857142857143
2010-09-27,32.86,-0.07,-469.4285714285714
2010-09-28,32.72,-0.07,-467.4285714285714
2010-09-29,32.66,-0.07,-466.5714285714285
2010-09-30,32.59,-0.07,-465.57142857142856
2010-10-01,32.89,-0.07,-469.85714285714283
2010-10-04,33.03,-0.07,-471.85714285714283
2010-10-05,33.57,-0.07,-479.57142857142856
2010-10-06,33.36,-0.07,-476.5714285714285
2010-10-07,32.93,-0.07,-470.4285714285714
2010-10-08,32.83,-0.07,-468.99999999999994
2010-10-11,33.03,-0.07,-471.85714285714283
2010-10-12,32.54,-0.07,-464.8571428571428
2010-10-13,32.21,-0.07,-460.1428571428571
2010-10-14,32.44,-0.07,-463.42857142857133
2010-10-15,32.43,-0.07,-463.2857142857142
2010-10-18,32.59,-0.07,-465.57142857142856
2010-10-19,32.16,-0.07,-459.42857142857133
2010-10-20,32.64,-0.07,-466.2857142857143
2010-10-21,32.52,-0.07,-464.57142857142856
2010-10-22,32.09,-0.07,-458.42857142857144
2010-10-25,32.35,-0.07,-462.1428571428571
2010-10-26,32.5,-0.07,-464.2857142857142
2010-10-27,32.51,-0.07,-464.42857142857133
2010-10-28,32.41,0.32,101.28124999999999
2010-10-29,32.48,0.32,101.49999999999999
2010-11-01,32.4,0.32,101.25
2010-11-02,32.8,0.32,102.49999999999999
2010-11-03,32.99,0.32,103.09375
2010-11-04,33.52,0.32,104.75000000000001
2010-11-05,33.43,0.32,104.46875
2010-11-08,33.17,0.32,103.65625
2010-11-09,33.01,0.32,103.15624999999999
2010-11-10,32.85,0.32,102.65625
2010-11-11,32.63,0.32,101.96875
2010-11-12,32.56,0.32,101.75
2010-11-15,32.77,0.32,102.40625000000001
2010-11-16,32.19,0.32,100.59374999999999
2010-11-17,32.34,0.32,101.06250000000001
2010-11-18,32.65,0.32,102.03125
2010-11-19,32.59,0.32,101.84375000000001
2010-11-22,32.5,0.32,101.5625
2010-11-23,32.39,0.32,101.21875
2010-11-24,32.35,0.32,101.09375
2010-11-26,32.21,0.32,100.65625
2010-11-29,31.9,0.32,99.6875
2010-11-30,32.01,0.32,100.03124999999999
2010-12-01,32.35,0.32,101.09375
2010-12-02,32.74,0.32,102.3125
2010-12-03,32.9,0.32,102.8125
2010-12-06,32.89,0.32,102.78125
2010-12-07,32.95,0.32,102.96875
2010-12-08,32.98,0.32,103.06249999999999
2010-12-09,33.56,0.32,104.875
2010-12-10,34.04,0.32,106.375
2010-12-13,34.11,0.32,106.59375
2010-12-14,34.67,0.32,108.34375
2010-12-15,34.63,0.32,108.21875
2010-12-16,34.76,0.32,108.62499999999999
2010-12-17,34.64,0.32,108.25
2010-12-20,34.74,0.32,108.5625
2010-12-21,34.94,0.32,109.18749999999999
2010-12-22,35.18,0.32,109.9375
2010-12-23,35.44,0.32,110.74999999999999
2010-12-27,35.5,0.32,110.9375
2010-12-28,35.62,0.32,111.31249999999999
2010-12-29,35.58,0.32,111.18749999999999
2010-12-30,35.56,0.32,111.125
2010-12-31,35.78,0.32,111.8125
2011-01-03,36.43,0.32,113.84375
2011-01-04,37.16,0.32,116.12499999999999
2011-01-05,37.67,0.32,117.71875
2011-01-06,36.23,0.32,113.21874999999999
2011-01-07,35.93,0.32,112.28125
2011-01-10,35.92,0.32,112.25
2011-01-11,35.36,0.32,110.5
2011-01-12,35.47,0.32,110.84375
2011-01-13,35.8,0.32,111.87499999999999
2011-01-14,35.46,0.32,110.8125
2011-01-18,34.36,0.32,107.375
2011-01-19,34.6,0.32,108.125
2011-01-20,34.61,0.32,108.15625
2011-01-21,34.95,0.32,109.21875
2011-01-24,35.24,0.32,110.125
2011-01-25,35.79,0.32,111.84375
2011-01-26,36.4,0.32,113.75
2011-01-27,36.49,0.32,114.03125
2011-01-28,35.63,0.32,111.34375
2011-01-31,35.62,0.32,111.31249999999999
2011-02-01,36.27,0.32,113.34375000000001
2011-02-02,36.16,0.32,112.99999999999999
2011-02-03,36.38,0.32,113.6875
2011-02-04,36.31,0.32,113.46875
2011-02-07,36.02,0.32,112.56250000000001
2011-02-08,36.34,0.32,113.56250000000001
2011-02-09,36.68,0.32,114.625
2011-02-10,36.42,0.32,113.8125
2011-02-11,36.39,0.32,113.71875
2011-02-14,35.9,0.32,112.1875
2011-02-15,36.46,0.32,113.9375
2011-02-16,36.17,0.32,113.03125
2011-02-17,36.37,0.32,113.65624999999999
2011-02-18,36.62,0.32,114.43749999999999
2011-02-22,36.0,0.32,112.5
2011-02-23,35.81,0.32,111.90625
2011-02-24,35.58,0.32,111.18749999999999
2011-02-25,35.97,0.32,112.40625
2011-02-28,36.92,0.51,72.3921568627451
2011-03-01,36.02,0.51,70.62745098039217
2011-03-02,36.34,0.51,71.25490196078432
2011-03-03,36.36,0.51,71.29411764705883
2011-03-04,36.08,0.51,70.74509803921568
2011-03-07,36.01,0.51,70.6078431372549
2011-03-08,36.48,0.51,71.52941176470587
2011-03-09,36.65,0.51,71.86274509803921
2011-03-10,36.4,0.51,71.37254901960785
2011-03-11,35.85,0.51,70.29411764705883
2011-03-14,35.18,0.51,68.98039215686275
2011-03-15,34.87,0.51,68.37254901960783
2011-03-16,34.3,0.51,67.25490196078431
2011-03-17,35.33,0.51,69.27450980392156
2011-03-18,35.84,0.51,70.27450980392157
2011-03-21,36.46,0.51,71.49019607843137
2011-03-22,36.95,0.51,72.45098039215686
2011-03-23,36.98,0.51,72.50980392156862
2011-03-24,37.18,0.51,72.90196078431373
2011-03-25,37.29,0.51,73.11764705882352
2011-03-28,37.75,0.51,74.01960784313725
2011-03-29,38.29,0.51,75.07843137254902
2011-03-30,38.46,0.51,75.41176470588235
2011-03-31,38.54,0.51,75.56862745098039
2011-04-01,38.47,0.51,75.4313725490196
2011-04-04,38.61,0.51,75.70588235294117
2011-04-05,38.38,0.51,75.25490196078432
2011-04-06,37.85,0.51,74.2156862745098
2011-04-07,37.76,0.51,74.0392156862745
2011-04-08,37.72,0.51,73.96078431372548
2011-04-11,37.85,0.51,74.2156862745098
2011-04-12,37.64,0.51,73.80392156862744
2011-04-13,37.69,0.51,73.90196078431372
2011-04-14,37.71,0.51,73.94117647058823
2011-04-15,37.85,0.51,74.2156862745098
2011-04-18,37.31,0.51,73.15686274509804
2011-04-19,37.24,0.51,73.01960784313725
2011-04-20,37.79,0.51,74.09803921568627
2011-04-21,36.91,0.51,72.37254901960783
2011-04-25,36.99,0.51,72.52941176470588
2011-04-26,37.63,0.51,73.7843137254902
2011-04-27,38.25,0.51,75.0
2011-04-28,38.27,0.51,75.03921568627452
2011-04-29,37.78,0.51,74.07843137254902
2011-05-02,37.56,0.51,73.64705882352942
2011-05-03,37.8,0.51,74.11764705882352
2011-05-04,37.67,0.51,73.86274509803921
2011-05-05,37.12,0.51,72.7843137254902
2011-05-06,37.28,0.51,73.09803921568627
2011-05-09,37.24,0.51,73.01960784313725
2011-05-10,37.57,0.51,73.66666666666667
2011-05-11,37.26,0.51,73.05882352941175
2011-05-12,37.43,0.51,73.3921568627451
2011-05-13,37.26,0.51,73.05882352941175
2011-05-16,36.97,0.51,72.49019607843137
2011-05-17,37.11,0.51,72.76470588235294
2011-05-18,37.09,0.51,72.72549019607844
2011-05-19,37.32,0.51,73.17647058823529
2011-05-20,37.15,0.51,72.84313725490196
2011-05-23,36.85,0.51,72.25490196078431
2011-05-24,36.9,0.51,72.35294117647058
2011-05-25,36.4,0.51,71.37254901960785
2011-05-26,36.61,0.51,71.7843137254902
2011-05-27,36.67,0.51,71.90196078431373
2011-05-31,36.93,0.51,72.41176470588235
2011-06-01,36.27,0.51,71.11764705882354
2011-06-02,36.17,0.51,70.92156862745098
2011-06-03,35.63,0.51,69.86274509803921
2011-06-06,35.21,0.51,69.03921568627452
2011-06-07,35.38,0.51,69.37254901960785
2011-06-08,35.9,0.51,70.3921568627451
2011-06-09,35.67,0.51,69.94117647058823
2011-06-10,35.19,0.51,69.0
2011-06-13,35.63,0.51,69.86274509803921
2011-06-14,35.58,0.51,69.76470588235294
2011-06-15,35.12,0.51,68.86274509803921
2011-06-16,35.24,0.51,69.09803921568627
2011-06-17,35.51,0.51,69.62745098039215
2011-06-20,35.65,0.51,69.90196078431372
2011-06-21,35.99,0.51,70.5686274509804
2011-06-22,35.94,0.51,70.47058823529412
2011-06-23,36.05,0.51,70.68627450980391
2011-06-24,36.0,0.51,70.58823529411765
2011-06-27,36.4,0.51,71.37254901960785
2011-06-28,36.57,0.51,71.70588235294117
2011-06-29,36.72,0.51,72.0
2011-06-30,37.23,0.51,72.99999999999999
2011-07-01,37.8,0.51,74.11764705882352
2011-07-05,37.82,0.51,74.15686274509804
2011-07-06,37.54,0.51,73.6078431372549
2011-07-07,37.42,0.51,73.37254901960785
2011-07-08,37.48,0.51,73.49019607843137
2011-07-11,37.12,0.51,72.7843137254902
2011-07-12,37.09,0.51,72.72549019607844
2011-07-13,36.94,0.51,72.4313725490196
2011-07-14,36.88,0.51,72.31372549019608
2011-07-15,36.82,0.51,72.19607843137254
2011-07-18,36.71,0.51,71.98039215686275
2011-07-19,36.97,0.51,72.49019607843137
2011-07-20,37.33,0.51,73.19607843137254
2011-07-21,37.57,0.51,73.66666666666667
2011-07-22,36.74,0.51,72.03921568627452
2011-07-25,36.22,0.51,71.01960784313725
2011-07-26,36.28,0.51,71.13725490196079
2011-07-27,36.21,0.51,71.0
2011-07-28,35.66,0.57,62.56140350877193
2011-07-29,35.29,0.57,61.91228070175439
2011-08-01,35.87,0.57,62.92982456140351
2011-08-02,35.49,0.57,62.26315789473685
2011-08-03,35.97,0.57,63.10526315789474
2011-08-04,34.92,0.57,61.26315789473685
2011-08-05,35.05,0.57,61.49122807017544
2011-08-08,33.12,0.57,58.10526315789474
2011-08-09,34.29,0.57,60.15789473684211
2011-08-10,33.66,0.57,59.05263157894737
2011-08-11,34.62,0.57,60.73684210526316
2011-08-12,34.3,0.57,60.175438596491226
2011-08-15,35.05,0.57,61.49122807017544
2011-08-16,34.88,0.57,61.19298245614036
2011-08-17,35.61,0.57,62.47368421052632
2011-08-18,35.07,0.57,61.52631578947369
2011-08-19,34.71,0.57,60.89473684210527
2011-08-22,34.82,0.57,61.08771929824562
2011-08-23,35.96,0.57,63.087719298245624
2011-08-24,36.47,0.57,63.982456140350884
2011-08-25,35.77,0.57,62.754385964912295
2011-08-26,35.76,0.57,62.73684210526316
2011-08-29,36.14,0.57,63.40350877192983
2011-08-30,36.31,0.57,63.701754385964925
2011-08-31,36.17,0.57,63.4561403508772
2011-09-01,35.88,0.57,62.947368421052644
2011-09-02,35.56,0.57,62.38596491228071
2011-09-06,35.22,0.57,61.78947368421053
2011-09-07,35.62,0.57,62.49122807017544
2011-09-08,35.38,0.57,62.0701754385965
2011-09-09,35.24,0.57,61.82456140350878
2011-09-12,35.25,0.57,61.8421052631579
2011-09-13,35.5,0.57,62.28070175438597
2011-09-14,35.6,0.57,62.4561403508772
2011-09-15,36.19,0.57,63.49122807017544
2011-09-16,36.72,0.57,64.42105263157895
2011-09-19,36.28,0.57,63.64912280701755
2011-09-20,36.41,0.57,63.87719298245614
2011-09-21,35.84,0.57,62.87719298245615
2011-09-22,35.59,0.57,62.43859649122808
2011-09-23,35.88,0.57,62.947368421052644
2011-09-26,36.36,0.57,63.78947368421053
2011-09-27,36.89,0.57,64.71929824561404
2011-09-28,36.84,0.57,64.63157894736844
2011-09-29,37.15,0.57,65.17543859649123
2011-09-30,36.8,0.57,64.56140350877193
2011-10-03,36.34,0.57,63.754385964912295
2011-10-04,36.4,0.57,63.85964912280702
2011-10-05,35.77,0.57,62.754385964912295
2011-10-06,35.91,0.57,63.0
2011-10-07,36.16,0.57,63.43859649122807
2011-10-10,36.9,0.57,64.73684210526316
2011-10-11,36.5,0.57,64.03508771929825
2011-10-12,36.67,0.57,64.33333333333334
2011-10-13,37.02,0.57,64.94736842105264
2011-10-14,37.33,0.57,65.49122807017544
2011-10-17,36.94,0.57,64.80701754385964
2011-10-18,37.24,0.57,65.33333333333334
2011-10-19,37.05,0.57,65.0
2011-10-20,37.1,0.57,65.08771929824562
2011-10-21,37.42,0.57,65.64912280701755
2011-10-24,36.93,0.57,64.78947368421053
2011-10-25,36.19,0.48,75.39583333333333
2011-10-26,36.81,0.48,76.68750000000001
2011-10-27,37.66,0.48,78.45833333333333
2011-10-28,37.63,0.48,78.39583333333334
2011-10-31,36.98,0.48,77.04166666666666
2011-11-01,36.47,0.48,75.97916666666667
2011-11-02,36.8,0.48,76.66666666666666
2011-11-03,37.45,0.48,78.02083333333334
2011-11-04,37.17,0.48,77.4375
2011-11-07,37.34,0.48,77.79166666666667
2011-11-08,37.52,0.48,78.16666666666667
2011-11-09,36.89,0.48,76.85416666666667
2011-11-10,37.33,0.48,77.77083333333333
2011-11-11,37.52,0.48,78.16666666666667
2011-11-14,37.0,0.48,77.08333333333334
2011-11-15,37.24,0.48,77.58333333333334
2011-11-16,36.65,0.48,76.35416666666667
2011-11-17,36.7,0.48,76.45833333333334
2011-11-18,36.46,0.48,75.95833333333334
2011-11-21,36.07,0.48,75.14583333333334
2011-11-22,36.19,0.48,75.39583333333333
2011-11-23,35.35,0.48,73.64583333333334
2011-11-25,35.35,0.48,73.64583333333334
2011-11-28,36.25,0.48,75.52083333333334
2011-11-29,36.63,0.48,76.31250000000001
2011-11-30,37.73,0.48,78.60416666666666
2011-12-01,37.77,0.48,78.68750000000001
2011-12-02,37.85,0.48,78.85416666666667
2011-12-05,38.05,0.48,79.27083333333333
2011-12-06,38.32,0.48,79.83333333333334
2011-12-07,38.31,0.48,79.81250000000001
2011-12-08,37.81,0.48,78.77083333333334
2011-12-09,38.43,0.48,80.0625
2011-12-12,38.35,0.48,79.89583333333334
2011-12-13,38.26,0.48,79.70833333333333
2011-12-14,38.26,0.48,79.70833333333333
2011-12-15,38.42,0.48,80.04166666666667
2011-12-16,38.78,0.48,80.79166666666667
2011-12-19,38.63,0.48,80.47916666666667
2011-12-20,39.21,0.48,81.6875
2011-12-21,39.23,0.48,81.72916666666666
2011-12-22,39.29,0.48,81.85416666666667
2011-12-23,39.98,0.48,83.29166666666666
2011-12-27,39.99,0.48,83.31250000000001
2011-12-28,39.76,0.48,82.83333333333333
2011-12-29,40.05,0.48,83.4375
2011-12-30,40.12,0.48,83.58333333333333
2012-01-03,39.73,0.48,82.77083333333333
2012-01-04,39.21,0.48,81.6875
2012-01-05,38.94,0.48,81.125
2012-01-06,38.33,0.48,79.85416666666667
2012-01-09,38.37,0.48,79.9375
2012-01-10,38.57,0.48,80.35416666666667
2012-01-11,38.9,0.48,81.04166666666667
2012-01-12,38.92,0.48,81.08333333333334
2012-01-13,38.92,0.48,81.08333333333334
2012-01-17,39.02,0.48,81.29166666666667
2012-01-18,39.01,0.48,81.27083333333333
2012-01-19,39.0,0.48,81.25
2012-01-20,38.97,0.48,81.1875
2012-01-23,38.4,0.48,80.0
2012-01-24,37.79,0.48,78.72916666666667
2012-01-25,37.69,0.48,78.52083333333333
2012-01-26,37.34,0.48,77.79166666666667
2012-01-27,37.21,0.48,77.52083333333334
2012-01-30,37.61,0.48,78.35416666666667
2012-01-31,37.66,0.48,78.45833333333333
2012-02-01,37.8,0.48,78.75
2012-02-02,37.56,0.48,78.25000000000001
2012-02-03,37.84,0.48,78.83333333333334
2012-02-06,38.14,0.48,79.45833333333334
2012-02-07,37.92,0.48,79.0
2012-02-08,37.92,0.48,79.0
2012-02-09,37.92,0.48,79.0
2012-02-10,37.69,0.48,78.52083333333333
2012-02-13,38.13,0.48,79.43750000000001
2012-02-14,38.04,0.48,79.25
2012-02-15,37.83,0.48,78.8125
2012-02-16,38.05,0.48,79.27083333333333
2012-02-17,38.46,0.48,80.125
2012-02-21,38.49,0.48,80.18750000000001
2012-02-22,38.21,0.48,79.60416666666667
2012-02-23,38.13,0.48,79.43750000000001
2012-02-24,38.14,-0.71,-53.718309859154935
2012-02-27,38.13,-0.71,-53.70422535211268
2012-02-28,38.15,-0.71,-53.732394366197184
2012-02-29,38.11,-0.71,-53.67605633802817
2012-03-01,38.43,-0.71,-54.12676056338029
2012-03-02,38.67,-0.71,-54.46478873239437
2012-03-05,39.0,-0.71,-54.929577464788736
2012-03-06,38.69,-0.71,-54.49295774647887
2012-03-07,38.87,-0.71,-54.74647887323943
2012-03-08,39.22,-0.71,-55.23943661971831
2012-03-09,39.1,-0.71,-55.07042253521127
2012-03-12,39.32,-0.71,-55.38028169014085
2012-03-13,39.48,-0.71,-55.6056338028169
2012-03-14,39.47,-0.71,-55.59154929577465
2012-03-15,39.54,-0.71,-55.690140845070424
2012-03-16,39.57,-0.71,-55.732394366197184
2012-03-19,39.65,-0.71,-55.845070422535215
2012-03-20,39.63,-0.71,-55.81690140845071
2012-03-21,39.78,-0.71,-56.02816901408451
2012-03-22,39.66,-0.71,-55.859154929577464
2012-03-23,39.42,-0.71,-55.521126760563384
2012-03-26,39.33,-0.71,-55.394366197183096
2012-03-27,38.66,-0.71,-54.45070422535211
2012-03-28,38.26,-0.71,-53.88732394366197
2012-03-29,38.07,-0.71,-53.61971830985916
2012-03-30,38.23,-0.71,-53.84507042253521
2012-04-02,38.52,-0.71,-54.25352112676057
2012-04-03,38.46,-0.71,-54.16901408450705
2012-04-04,38.39,-0.71,-54.07042253521127
2012-04-05,37.66,-0.71,-53.04225352112676
2012-04-09,37.46,-0.71,-52.760563380281695
2012-04-10,36.8,-0.71,-51.83098591549296
2012-04-11,37.38,-0.71,-52.64788732394367
2012-04-12,37.55,-0.71,-52.88732394366197
2012-04-13,37.26,-0.71,-52.478873239436616
2012-04-16,37.43,-0.71,-52.718309859154935
2012-04-17,37.74,-0.71,-53.15492957746479
2012-04-18,37.66,-0.71,-53.04225352112676
2012-04-19,38.15,-0.71,-53.732394366197184
2012-04-20,38.73,-0.71,-54.54929577464789
2012-04-23,38.57,-0.71,-54.32394366197183
2012-04-24,39.5,-0.71,-55.63380281690141
2012-04-25,39.48,-0.71,-55.6056338028169
2012-04-26,40.14,0.59,68.03389830508475
2012-04-27,40.23,0.59,68.1864406779661
2012-04-30,40.38,0.59,68.4406779661017
2012-05-01,40.56,0.59,68.74576271186442
2012-05-02,40.6,0.59,68.81355932203391
2012-05-03,40.64,0.59,68.88135593220339
2012-05-04,40.26,0.59,68.23728813559322
2012-05-07,40.53,0.59,68.69491525423729
2012-05-08,40.55,0.59,68.72881355932203
2012-05-09,40.25,0.59,68.22033898305085
2012-05-10,40.55,0.59,68.72881355932203
2012-05-11,41.16,0.59,69.76271186440678
2012-05-14,40.89,0.59,69.30508474576271
2012-05-15,41.05,0.59,69.57627118644068
2012-05-16,40.88,0.59,69.28813559322035
2012-05-17,41.37,0.59,70.11864406779661
2012-05-18,41.53,0.59,70.38983050847459
2012-05-21,41.34,0.59,70.0677966101695
2012-05-22,41.39,0.59,70.15254237288136
2012-05-23,41.28,0.59,69.96610169491527
2012-05-24,41.39,0.59,70.15254237288136
2012-05-25,41.45,0.59,70.2542372881356
2012-05-29,41.75,0.59,70.76271186440678
2012-05-30,41.42,0.59,70.20338983050848
2012-05-31,41.64,0.59,70.57627118644068
2012-06-01,41.03,0.59,69.54237288135593
2012-06-04,41.34,0.59,70.0677966101695
2012-06-05,41.2,0.59,69.83050847457628
2012-06-06,41.77,0.59,70.79661016949153
2012-06-07,41.64,0.59,70.57627118644068
2012-06-08,42.44,0.59,71.9322033898305
2012-06-11,42.56,0.59,72.13559322033899
2012-06-12,42.94,0.59,72.77966101694915
2012-06-13,42.99,0.59,72.86440677966102
2012-06-14,43.75,0.59,74.15254237288136
2012-06-15,43.55,0.59,73.8135593220339
2012-06-18,43.82,0.59,74.27118644067797
2012-06-19,43.73,0.59,74.11864406779661
2012-06-20,43.3,0.59,73.38983050847457
2012-06-21,43.33,0.59,73.4406779661017
2012-06-22,43.95,0.59,74.49152542372882
2012-06-25,43.65,0.59,73.98305084745763
2012-06-26,43.84,0.59,74.30508474576273
2012-06-27,43.78,0.59,74.20338983050848
2012-06-28,43.97,0.59,74.52542372881356
2012-06-29,44.44,0.59,75.32203389830508
2012-07-02,44.93,0.59,76.15254237288136
2012-07-03,44.95,0.59,76.1864406779661
2012-07-05,44.89,0.59,76.08474576271188
2012-07-06,44.42,0.59,75.28813559322035
2012-07-09,44.74,0.59,75.83050847457628
2012-07-10,44.7,0.59,75.76271186440678
2012-07-11,44.9,0.59,76.10169491525424
2012-07-12,44.67,0.59,75.71186440677967
2012-07-13,45.21,0.59,76.6271186440678
2012-07-16,45.27,0.59,76.72881355932205
2012-07-17,45.66,0.59,77.38983050847457
2012-07-18,45.89,0.59,77.77966101694916
2012-07-19,44.54,0.59,75.49152542372882
2012-07-20,44.49,0.59,75.40677966101696
2012-07-23,44.35,0.59,75.16949152542374
2012-07-24,43.77,0.59,74.1864406779661
2012-07-25,43.72,0.59,74.10169491525424
2012-07-26,44.46,0.59,75.35593220338984
2012-07-27,44.9,0.59,76.10169491525424
2012-07-30,44.95,0.64,70.234375
2012-07-31,45.14,0.64,70.53125
2012-08-01,45.21,0.64,70.640625
2012-08-02,44.62,0.64,69.71875
2012-08-03,44.46,0.64,69.46875
2012-08-06,44.69,0.64,69.828125
2012-08-07,44.47,0.64,69.484375
2012-08-08,44.18,0.64,69.03125
2012-08-09,44.34,0.64,69.28125
