date,VRSK,VRSK_EPS,PE Ratio
2019-10-03,154.3,0.9,171.44444444444446
2019-10-04,157.54,0.9,175.04444444444442
2019-10-07,157.17,0.9,174.63333333333333
2019-10-08,154.9,0.9,172.11111111111111
2019-10-09,157.09,0.9,174.54444444444445
2019-10-10,157.86,0.9,175.4
2019-10-11,157.11,0.9,174.5666666666667
2019-10-14,155.38,0.9,172.64444444444445
2019-10-15,156.08,0.9,173.42222222222225
2019-10-16,155.59,0.9,172.87777777777777
2019-10-17,155.22,0.9,172.46666666666667
2019-10-18,154.42,0.9,171.57777777777775
2019-10-21,153.47,0.9,170.5222222222222
2019-10-22,151.02,0.9,167.8
2019-10-23,148.63,0.9,165.14444444444445
2019-10-24,149.75,0.9,166.38888888888889
2019-10-25,148.92,0.9,165.46666666666664
2019-10-28,148.55,0.9,165.05555555555557
2019-10-29,150.12,0.9,166.8
2019-10-30,147.92,0.2,739.5999999999999
2019-10-31,144.7,0.2,723.4999999999999
2019-11-01,145.36,0.2,726.8000000000001
2019-11-04,140.3,0.2,701.5
2019-11-05,138.78,0.2,693.9
2019-11-06,140.78,0.2,703.9
2019-11-07,139.8,0.2,699.0
2019-11-08,136.75,0.2,683.75
2019-11-11,137.38,0.2,686.9
2019-11-12,138.09,0.2,690.4499999999999
2019-11-13,139.78,0.2,698.9
2019-11-14,141.03,0.2,705.15
2019-11-15,141.18,0.2,705.9
2019-11-18,142.1,0.2,710.4999999999999
2019-11-19,143.98,0.2,719.8999999999999
2019-11-20,144.34,0.2,721.6999999999999
2019-11-21,144.45,0.2,722.2499999999999
2019-11-22,145.98,0.2,729.8999999999999
2019-11-25,145.41,0.2,727.05
2019-11-26,147.78,0.2,738.9
2019-11-27,148.51,0.2,742.55
2019-11-29,147.48,0.2,737.3999999999999
2019-12-02,146.11,0.2,730.5500000000001
2019-12-03,144.97,0.2,724.8499999999999
2019-12-04,145.41,0.2,727.05
2019-12-05,146.02,0.2,730.1
2019-12-06,146.82,0.2,734.0999999999999
2019-12-09,147.47,0.2,737.3499999999999
2019-12-10,147.28,0.2,736.4
2019-12-11,146.81,0.2,734.05
2019-12-12,147.41,0.2,737.05
2019-12-13,149.19,0.2,745.9499999999999
2019-12-16,149.69,0.2,748.4499999999999
2019-12-17,150.81,0.2,754.05
2019-12-18,148.84,0.2,744.1999999999999
2019-12-19,148.19,0.2,740.9499999999999
2019-12-20,149.68,0.2,748.4
2019-12-23,149.55,0.2,747.75
2019-12-24,149.17,0.2,745.8499999999999
2019-12-26,148.83,0.2,744.15
2019-12-27,148.58,0.2,742.9
2019-12-30,147.55,0.2,737.75
2019-12-31,149.34,0.2,746.6999999999999
2020-01-02,151.12,0.2,755.6
2020-01-03,152.59,0.2,762.9499999999999
2020-01-06,152.94,0.2,764.6999999999999
2020-01-07,154.22,0.2,771.0999999999999
2020-01-08,155.64,0.2,778.1999999999999
2020-01-09,157.14,0.2,785.6999999999999
2020-01-10,157.32,0.2,786.5999999999999
2020-01-13,158.02,0.2,790.1
2020-01-14,156.88,0.2,784.4
2020-01-15,158.65,0.2,793.25
2020-01-16,160.56,0.2,802.8
2020-01-17,160.55,0.2,802.75
2020-01-21,161.3,0.2,806.5
2020-01-22,163.59,0.2,817.9499999999999
2020-01-23,165.1,0.2,825.4999999999999
2020-01-24,165.3,0.2,826.5
2020-01-27,163.95,0.2,819.7499999999999
2020-01-28,164.81,0.2,824.05
2020-01-29,164.18,0.2,820.9
2020-01-30,164.71,0.2,823.55
2020-01-31,162.47,0.2,812.3499999999999
2020-02-03,165.22,0.2,826.0999999999999
2020-02-04,168.13,0.2,840.65
2020-02-05,168.56,0.2,842.8
2020-02-06,168.95,0.2,844.7499999999999
2020-02-07,169.12,0.2,845.6
2020-02-10,169.94,0.2,849.6999999999999
2020-02-11,167.89,0.2,839.4499999999999
2020-02-12,169.28,0.2,846.4
2020-02-13,170.67,0.2,853.3499999999999
2020-02-14,171.38,0.2,856.9
2020-02-18,171.56,2.75,62.38545454545454
2020-02-19,169.74,2.75,61.723636363636366
2020-02-20,169.39,2.75,61.596363636363634
2020-02-21,168.69,2.75,61.341818181818184
2020-02-24,167.58,2.75,60.938181818181825
2020-02-25,162.82,2.75,59.20727272727272
2020-02-26,163.53,2.75,59.46545454545455
2020-02-27,155.79,2.75,56.65090909090909
2020-02-28,155.11,2.75,56.403636363636366
2020-03-02,163.13,2.75,59.32
2020-03-03,160.4,2.75,58.32727272727273
2020-03-04,169.18,2.75,61.52
2020-03-05,164.97,2.75,59.98909090909091
2020-03-06,163.37,2.75,59.407272727272726
2020-03-09,147.92,2.75,53.7890909090909
2020-03-10,156.74,2.75,56.99636363636364
2020-03-11,151.68,2.75,55.156363636363636
2020-03-12,139.49,2.75,50.723636363636366
2020-03-13,145.61,2.75,52.94909090909091
2020-03-16,130.06,2.75,47.29454545454546
2020-03-17,144.71,2.75,52.621818181818185
2020-03-18,135.11,2.75,49.13090909090909
2020-03-19,136.48,2.75,49.629090909090905
2020-03-20,124.25,2.75,45.18181818181818
2020-03-23,121.18,2.75,44.06545454545455
2020-03-24,137.28,2.75,49.92
2020-03-25,134.3,2.75,48.83636363636364
2020-03-26,142.1,2.75,51.67272727272727
2020-03-27,137.77,2.75,50.09818181818182
2020-03-30,146.87,2.75,53.407272727272726
2020-03-31,139.38,2.75,50.68363636363636
2020-04-01,140.78,2.75,51.192727272727275
2020-04-02,142.99,2.75,51.99636363636364
2020-04-03,141.65,2.75,51.50909090909091
2020-04-06,147.74,2.75,53.723636363636366
2020-04-07,147.17,2.75,53.51636363636363
2020-04-08,148.7,2.75,54.07272727272727
2020-04-09,148.26,2.75,53.91272727272727
2020-04-13,144.16,2.75,52.42181818181818
2020-04-14,150.3,2.75,54.654545454545456
2020-04-15,147.13,2.75,53.50181818181818
2020-04-16,149.11,2.75,54.221818181818186
2020-04-17,153.79,2.75,55.92363636363636
2020-04-20,149.32,2.75,54.29818181818182
2020-04-21,145.21,2.75,52.803636363636365
2020-04-22,151.2,2.75,54.98181818181818
2020-04-23,147.7,2.75,53.709090909090904
2020-04-24,148.54,2.75,54.01454545454545
2020-04-27,151.8,2.75,55.2
2020-04-28,151.79,2.75,55.196363636363635
2020-04-29,153.07,2.75,55.66181818181818
2020-04-30,152.83,2.75,55.57454545454546
2020-05-01,153.45,2.75,55.8
2020-05-04,154.46,2.75,56.16727272727273
2020-05-05,157.49,1.04,151.43269230769232
2020-05-06,155.18,1.04,149.21153846153845
2020-05-07,158.27,1.04,152.18269230769232
2020-05-08,159.57,1.04,153.4326923076923
2020-05-11,160.71,1.04,154.52884615384616
2020-05-12,156.6,1.04,150.57692307692307
2020-05-13,154.43,1.04,148.4903846153846
2020-05-14,153.9,1.04,147.98076923076923
2020-05-15,154.56,1.04,148.6153846153846
2020-05-18,158.32,1.04,152.23076923076923
2020-05-19,158.06,1.04,151.98076923076923
2020-05-20,159.54,1.04,153.40384615384613
2020-05-21,156.84,1.04,150.8076923076923
2020-05-22,157.28,1.04,151.23076923076923
2020-05-26,160.46,1.04,154.28846153846155
2020-05-27,163.46,1.04,157.17307692307693
2020-05-28,168.34,1.04,161.8653846153846
2020-05-29,172.68,1.04,166.03846153846155
2020-06-01,169.38,1.04,162.8653846153846
2020-06-02,170.96,1.04,164.3846153846154
2020-06-03,170.76,1.04,164.19230769230768
2020-06-04,164.46,1.04,158.1346153846154
2020-06-05,166.13,1.04,159.7403846153846
2020-06-08,169.67,1.04,163.14423076923075
2020-06-09,169.33,1.04,162.8173076923077
2020-06-10,171.24,1.04,164.65384615384616
2020-06-11,162.69,1.04,156.4326923076923
2020-06-12,162.67,1.04,156.41346153846152
2020-06-15,165.4,1.04,159.03846153846155
2020-06-16,166.419998,1.04,160.01922884615382
2020-06-17,167.050003,1.04,160.62500288461538
2020-06-18,166.850006,1.04,160.4326980769231
2020-06-19,164.190002,1.04,157.87500192307692
2020-06-22,167.270004,1.04,160.8365423076923
2020-06-23,166.809998,1.04,160.39422884615385
2020-06-24,163.690002,1.04,157.39423269230767
2020-06-25,166.210007,1.04,159.8173144230769
2020-06-26,162.889999,1.04,156.6249990384615
2020-06-29,164.339996,1.04,158.01922692307693
2020-06-30,170.199997,1.04,163.65384326923075
2020-07-01,172.419998,1.04,165.7884596153846
2020-07-02,173.110001,1.04,166.45192403846156
2020-07-06,173.559998,1.04,166.88461346153846
2020-07-07,172.929993,1.04,166.2788394230769
2020-07-08,172.830002,1.04,166.18269423076924
2020-07-09,173.199997,1.04,166.53845865384613
2020-07-10,174.169998,1.04,167.47115192307692
2020-07-13,172.850006,1.04,166.20192884615383
2020-07-14,174.589996,1.04,167.87499615384615
2020-07-15,175.399994,1.04,168.65384038461536
2020-07-16,175.419998,1.04,168.67307499999998
2020-07-17,178.399994,1.04,171.53845576923075
2020-07-20,181.600006,1.04,174.61539038461538
2020-07-21,180.679993,1.04,173.7307625
2020-07-22,181.350006,1.04,174.37500576923077
2020-07-23,180.630005,1.04,173.68269711538463
2020-07-24,179.779999,1.04,172.86538365384615
2020-07-27,183.210007,1.04,176.16346826923075
2020-07-28,182.429993,1.04,175.4134548076923
2020-07-29,187.649994,1.04,180.43268653846152
2020-07-30,187.169998,1.04,179.97115192307692
2020-07-31,188.710007,1.04,181.4519298076923
2020-08-03,186.960007,1.04,179.76923749999997
2020-08-04,187.720001,1.12,167.60714374999998
2020-08-05,186.660004,1.12,166.66071785714283
2020-08-06,189.559998,1.12,169.2499982142857
2020-08-07,191.160004,1.12,170.67857499999997
2020-08-10,189.649994,1.12,169.33035178571427
2020-08-11,187.889999,1.12,167.7589276785714
2020-08-12,190.429993,1.12,170.02677946428568
2020-08-13,190.710007,1.12,170.27679196428568
2020-08-14,189.149994,1.12,168.8839232142857
2020-08-17,189.070007,1.12,168.81250624999998
2020-08-18,189.130005,1.12,168.86607589285714
2020-08-19,187.240005,1.12,167.1785758928571
2020-08-20,185.860001,1.12,165.9464294642857
2020-08-21,185.649994,1.12,165.7589232142857
