date,PFG,PFG_EPS,PE Ratio
2013-10-11,43.94,0.75,58.586666666666666
2013-10-14,44.12,0.75,58.82666666666666
2013-10-15,43.91,0.75,58.54666666666666
2013-10-16,44.93,0.75,59.906666666666666
2013-10-17,45.62,0.75,60.82666666666666
2013-10-18,46.36,0.75,61.81333333333333
2013-10-21,46.31,0.75,61.74666666666667
2013-10-22,46.6,0.75,62.13333333333333
2013-10-23,46.24,0.75,61.653333333333336
2013-10-24,46.75,0.75,62.333333333333336
2013-10-25,46.85,0.75,62.46666666666667
2013-10-28,47.08,0.75,62.77333333333333
2013-10-29,47.92,0.75,63.89333333333334
2013-10-30,47.55,0.84,56.607142857142854
2013-10-31,47.46,0.84,56.5
2013-11-01,47.48,0.84,56.523809523809526
2013-11-04,47.81,0.84,56.91666666666667
2013-11-05,47.47,0.84,56.51190476190476
2013-11-06,47.95,0.84,57.083333333333336
2013-11-07,46.96,0.84,55.904761904761905
2013-11-08,48.44,0.84,57.666666666666664
2013-11-11,48.17,0.84,57.3452380952381
2013-11-12,47.85,0.84,56.964285714285715
2013-11-13,48.28,0.84,57.47619047619048
2013-11-14,48.94,0.84,58.26190476190476
2013-11-15,49.19,0.84,58.55952380952381
2013-11-18,49.26,0.84,58.642857142857146
2013-11-19,49.15,0.84,58.51190476190476
2013-11-20,49.01,0.84,58.345238095238095
2013-11-21,49.69,0.84,59.154761904761905
2013-11-22,50.16,0.84,59.714285714285715
2013-11-25,50.07,0.84,59.60714285714286
2013-11-26,50.59,0.84,60.22619047619048
2013-11-27,50.62,0.84,60.26190476190476
2013-11-29,50.63,0.84,60.27380952380953
2013-12-02,50.29,0.84,59.86904761904762
2013-12-03,49.7,0.84,59.16666666666667
2013-12-04,49.48,0.84,58.904761904761905
2013-12-05,49.17,0.84,58.53571428571429
2013-12-06,49.46,0.84,58.88095238095239
2013-12-09,49.39,0.84,58.79761904761905
2013-12-10,49.22,0.84,58.595238095238095
2013-12-11,48.43,0.84,57.654761904761905
2013-12-12,48.32,0.84,57.523809523809526
2013-12-13,48.08,0.84,57.23809523809524
2013-12-16,48.1,0.84,57.261904761904766
2013-12-17,47.61,0.84,56.67857142857143
2013-12-18,48.47,0.84,57.702380952380956
2013-12-19,48.2,0.84,57.38095238095239
2013-12-20,48.75,0.84,58.035714285714285
2013-12-23,49.23,0.84,58.607142857142854
2013-12-24,49.4,0.84,58.80952380952381
2013-12-26,49.56,0.84,59.00000000000001
2013-12-27,49.38,0.84,58.78571428571429
2013-12-30,49.16,0.84,58.52380952380952
2013-12-31,49.31,0.84,58.702380952380956
2014-01-02,48.62,0.84,57.88095238095238
2014-01-03,48.96,0.84,58.28571428571429
2014-01-06,49.01,0.84,58.345238095238095
2014-01-07,49.04,0.84,58.38095238095238
2014-01-08,49.13,0.84,58.48809523809524
2014-01-09,49.79,0.84,59.273809523809526
2014-01-10,49.56,0.84,59.00000000000001
2014-01-13,47.72,0.84,56.80952380952381
2014-01-14,48.35,0.84,57.55952380952381
2014-01-15,48.22,0.84,57.404761904761905
2014-01-16,47.94,0.84,57.07142857142857
2014-01-17,47.44,0.84,56.476190476190474
2014-01-21,47.33,0.84,56.345238095238095
2014-01-22,47.23,0.84,56.226190476190474
2014-01-23,45.68,0.84,54.38095238095238
2014-01-24,43.97,0.84,52.345238095238095
2014-01-27,43.78,0.84,52.11904761904762
2014-01-28,44.3,0.84,52.738095238095234
2014-01-29,43.37,0.84,51.63095238095238
2014-01-30,44.3,0.84,52.738095238095234
2014-01-31,43.57,0.84,51.86904761904762
2014-02-03,41.71,0.84,49.654761904761905
2014-02-04,42.26,0.84,50.30952380952381
2014-02-05,42.38,0.84,50.452380952380956
2014-02-06,42.74,0.84,50.88095238095239
2014-02-07,43.49,0.84,51.773809523809526
2014-02-10,43.05,0.84,51.25
2014-02-11,43.73,0.84,52.05952380952381
2014-02-12,43.96,0.79,55.64556962025316
2014-02-13,44.46,0.79,56.278481012658226
2014-02-14,44.54,0.79,56.379746835443036
2014-02-18,44.79,0.79,56.69620253164557
2014-02-19,44.2,0.79,55.949367088607595
2014-02-20,44.09,0.79,55.810126582278485
2014-02-21,44.48,0.79,56.303797468354425
2014-02-24,44.88,0.79,56.81012658227848
2014-02-25,44.38,0.79,56.177215189873415
2014-02-26,44.4,0.79,56.202531645569614
2014-02-27,44.66,0.79,56.531645569620245
2014-02-28,45.35,0.79,57.40506329113924
2014-03-03,44.8,0.79,56.70886075949367
2014-03-04,46.37,0.79,58.69620253164556
2014-03-05,46.44,0.79,58.78481012658227
2014-03-06,46.69,0.79,59.101265822784804
2014-03-07,47.28,0.79,59.848101265822784
2014-03-10,47.19,0.79,59.73417721518987
2014-03-11,46.72,0.79,59.13924050632911
2014-03-12,46.47,0.79,58.82278481012658
2014-03-13,45.8,0.79,57.974683544303794
2014-03-14,45.37,0.79,57.430379746835435
2014-03-17,45.69,0.79,57.83544303797468
2014-03-18,46.13,0.79,58.39240506329114
2014-03-19,45.99,0.79,58.21518987341772
2014-03-20,46.03,0.79,58.265822784810126
2014-03-21,46.42,0.79,58.75949367088607
2014-03-24,46.93,0.79,59.405063291139236
2014-03-25,46.62,0.79,59.01265822784809
2014-03-26,46.67,0.79,59.075949367088604
2014-03-27,45.29,0.79,57.32911392405063
2014-03-28,45.81,0.79,57.9873417721519
2014-03-31,45.99,0.79,58.21518987341772
2014-04-01,46.87,0.79,59.329113924050624
2014-04-02,47.44,0.79,60.0506329113924
2014-04-03,47.26,0.79,59.82278481012658
2014-04-04,46.67,0.79,59.075949367088604
2014-04-07,45.5,0.79,57.59493670886076
2014-04-08,45.27,0.79,57.30379746835443
2014-04-09,45.98,0.79,58.202531645569614
2014-04-10,44.31,0.79,56.08860759493671
2014-04-11,43.28,0.79,54.78481012658228
2014-04-14,44.05,0.79,55.75949367088607
2014-04-15,44.23,0.79,55.98734177215189
2014-04-16,44.89,0.79,56.82278481012658
2014-04-17,45.2,0.79,57.21518987341772
2014-04-21,45.0,0.79,56.962025316455694
2014-04-22,45.31,0.79,57.35443037974684
2014-04-23,45.16,0.79,57.16455696202531
2014-04-24,44.79,0.79,56.69620253164557
2014-04-25,46.29,0.79,58.59493670886076
2014-04-28,46.13,0.79,58.39240506329114
2014-04-29,46.56,0.79,58.936708860759495
2014-04-30,46.84,0.96,48.79166666666667
2014-05-01,46.5,0.96,48.4375
2014-05-02,46.65,0.96,48.59375
2014-05-05,46.3,0.96,48.229166666666664
2014-05-06,45.59,0.96,47.489583333333336
2014-05-07,46.38,0.96,48.31250000000001
2014-05-08,46.78,0.96,48.72916666666667
2014-05-09,46.58,0.96,48.520833333333336
2014-05-12,47.73,0.96,49.71875
2014-05-13,47.45,0.96,49.427083333333336
2014-05-14,46.55,0.96,48.489583333333336
2014-05-15,45.25,0.96,47.13541666666667
2014-05-16,45.5,0.96,47.395833333333336
2014-05-19,45.78,0.96,47.6875
2014-05-20,45.4,0.96,47.291666666666664
2014-05-21,46.12,0.96,48.041666666666664
2014-05-22,46.41,0.96,48.34375
2014-05-23,46.46,0.96,48.395833333333336
2014-05-27,46.8,0.96,48.75
2014-05-28,46.63,0.96,48.57291666666667
2014-05-29,46.63,0.96,48.57291666666667
2014-05-30,46.77,0.96,48.71875000000001
2014-06-02,47.28,0.96,49.25
2014-06-03,47.32,0.96,49.29166666666667
2014-06-04,48.19,0.96,50.197916666666664
2014-06-05,48.18,0.96,50.1875
2014-06-06,48.88,0.96,50.91666666666667
2014-06-09,49.37,0.96,51.427083333333336
2014-06-10,49.51,0.96,51.572916666666664
2014-06-11,48.83,0.96,50.864583333333336
2014-06-12,48.68,0.96,50.708333333333336
2014-06-13,48.75,0.96,50.78125
2014-06-16,48.74,0.96,50.770833333333336
2014-06-17,49.3,0.96,51.354166666666664
2014-06-18,49.88,0.96,51.958333333333336
2014-06-19,49.96,0.96,52.04166666666667
2014-06-20,50.37,0.96,52.46875
2014-06-23,50.32,0.96,52.41666666666667
2014-06-24,50.01,0.96,52.09375
2014-06-25,50.29,0.96,52.385416666666664
2014-06-26,50.37,0.96,52.46875
2014-06-27,50.27,0.96,52.364583333333336
2014-06-30,50.48,0.96,52.58333333333333
2014-07-01,50.97,0.96,53.09375
2014-07-02,50.86,0.96,52.97916666666667
2014-07-03,51.54,0.96,53.6875
2014-07-07,51.45,0.96,53.59375000000001
2014-07-08,51.4,0.96,53.541666666666664
2014-07-09,51.51,0.96,53.65625
2014-07-10,51.22,0.96,53.354166666666664
2014-07-11,51.45,0.96,53.59375000000001
2014-07-14,51.64,0.96,53.79166666666667
2014-07-15,51.74,0.96,53.895833333333336
2014-07-16,51.85,0.96,54.01041666666667
2014-07-17,51.09,0.96,53.21875000000001
2014-07-18,51.87,0.96,54.03125
2014-07-21,51.61,0.96,53.76041666666667
2014-07-22,51.88,0.96,54.04166666666667
2014-07-23,51.71,0.96,53.864583333333336
2014-07-24,51.78,0.96,53.9375
2014-07-25,51.79,0.96,53.947916666666664
2014-07-28,51.57,0.96,53.71875
2014-07-29,50.96,0.96,53.083333333333336
2014-07-30,51.21,1.04,49.24038461538461
2014-07-31,49.68,1.04,47.76923076923077
2014-08-01,49.17,1.04,47.27884615384615
2014-08-04,49.58,1.04,47.67307692307692
2014-08-05,49.38,1.04,47.48076923076923
2014-08-06,50.2,1.04,48.269230769230774
2014-08-07,49.5,1.04,47.59615384615385
2014-08-08,50.2,1.04,48.269230769230774
2014-08-11,50.48,1.04,48.53846153846153
2014-08-12,50.81,1.04,48.85576923076923
2014-08-13,51.12,1.04,49.153846153846146
2014-08-14,51.4,1.04,49.42307692307692
2014-08-15,51.07,1.04,49.105769230769226
2014-08-18,52.0,1.04,50.0
2014-08-19,52.24,1.04,50.23076923076923
2014-08-20,52.58,1.04,50.55769230769231
2014-08-21,53.47,1.04,51.41346153846153
2014-08-22,52.92,1.04,50.88461538461539
2014-08-25,53.44,1.04,51.38461538461538
2014-08-26,54.07,1.04,51.99038461538461
2014-08-27,54.36,1.04,52.26923076923077
2014-08-28,53.93,1.04,51.855769230769226
2014-08-29,54.29,1.04,52.20192307692307
2014-09-02,54.55,1.04,52.45192307692307
2014-09-03,54.62,1.04,52.51923076923077
2014-09-04,54.18,1.04,52.09615384615385
2014-09-05,54.37,1.04,52.278846153846146
2014-09-08,54.21,1.04,52.125
2014-09-09,53.51,1.04,51.45192307692307
2014-09-10,53.86,1.04,51.78846153846153
2014-09-11,53.96,1.04,51.88461538461539
2014-09-12,54.04,1.04,51.96153846153846
2014-09-15,53.56,1.04,51.5
2014-09-16,53.72,1.04,51.65384615384615
2014-09-17,53.87,1.04,51.79807692307692
2014-09-18,54.61,1.04,52.50961538461538
2014-09-19,54.44,1.04,52.34615384615384
2014-09-22,53.97,1.04,51.89423076923077
2014-09-23,53.52,1.04,51.46153846153846
2014-09-24,54.29,1.04,52.20192307692307
2014-09-25,53.05,1.04,51.00961538461538
2014-09-26,53.4,1.04,51.34615384615384
2014-09-29,53.0,1.04,50.96153846153846
2014-09-30,52.47,1.04,50.45192307692307
2014-10-01,50.69,1.04,48.74038461538461
2014-10-02,50.8,1.04,48.84615384615384
2014-10-03,51.49,1.04,49.50961538461539
2014-10-06,51.46,1.04,49.480769230769226
2014-10-07,50.34,1.04,48.40384615384615
2014-10-08,51.5,1.04,49.51923076923077
2014-10-09,50.05,1.04,48.12499999999999
2014-10-10,49.34,1.04,47.44230769230769
2014-10-13,48.49,1.04,46.625
2014-10-14,48.79,1.04,46.91346153846153
2014-10-15,47.88,1.04,46.03846153846154
2014-10-16,48.13,1.04,46.27884615384615
2014-10-17,49.36,1.04,47.46153846153846
2014-10-20,49.17,1.04,47.27884615384615
2014-10-21,50.63,1.04,48.68269230769231
2014-10-22,49.84,1.04,47.92307692307693
2014-10-23,50.6,1.04,48.65384615384615
2014-10-24,50.35,1.04,48.41346153846154
2014-10-27,50.36,1.04,48.42307692307692
2014-10-28,51.19,1.04,49.22115384615384
2014-10-29,51.37,0.78,65.85897435897435
2014-10-30,51.73,0.78,66.32051282051282
2014-10-31,52.37,0.78,67.14102564102564
2014-11-03,52.0,0.78,66.66666666666667
2014-11-04,52.24,0.78,66.97435897435898
2014-11-05,52.83,0.78,67.73076923076923
2014-11-06,52.4,0.78,67.17948717948718
2014-11-07,52.82,0.78,67.71794871794872
2014-11-10,53.26,0.78,68.28205128205127
2014-11-11,53.4,0.78,68.46153846153845
2014-11-12,53.38,0.78,68.43589743589743
2014-11-13,53.25,0.78,68.26923076923077
2014-11-14,52.86,0.78,67.76923076923076
2014-11-17,52.83,0.78,67.73076923076923
2014-11-18,53.08,0.78,68.05128205128204
2014-11-19,52.94,0.78,67.87179487179486
2014-11-20,53.04,0.78,68.0
2014-11-21,53.44,0.78,68.51282051282051
2014-11-24,53.92,0.78,69.12820512820512
2014-11-25,54.08,0.78,69.33333333333333
2014-11-26,54.18,0.78,69.46153846153845
2014-11-28,53.27,0.78,68.2948717948718
2014-12-01,52.66,0.78,67.51282051282051
2014-12-02,53.09,0.78,68.06410256410257
2014-12-03,53.3,0.78,68.33333333333333
2014-12-04,52.65,0.78,67.5
2014-12-05,53.47,0.78,68.55128205128204
2014-12-08,53.68,0.78,68.82051282051282
2014-12-09,53.11,0.78,68.08974358974359
2014-12-10,52.43,0.78,67.21794871794872
2014-12-11,53.3,0.78,68.33333333333333
2014-12-12,50.59,0.78,64.85897435897436
2014-12-15,49.72,0.78,63.74358974358974
2014-12-16,49.0,0.78,62.82051282051282
2014-12-17,50.18,0.78,64.33333333333333
2014-12-18,52.26,0.78,67.0
2014-12-19,52.71,0.78,67.57692307692308
2014-12-22,52.81,0.78,67.7051282051282
2014-12-23,53.32,0.78,68.35897435897435
2014-12-24,53.07,0.78,68.03846153846153
2014-12-26,53.06,0.78,68.02564102564102
2014-12-29,53.1,0.78,68.07692307692308
2014-12-30,52.87,0.78,67.78205128205127
2014-12-31,51.94,0.78,66.58974358974359
2015-01-02,51.81,0.78,66.42307692307692
2015-01-05,50.11,0.78,64.24358974358974
2015-01-06,49.4,0.78,63.33333333333333
2015-01-07,50.25,0.78,64.42307692307692
2015-01-08,51.73,0.78,66.32051282051282
2015-01-09,51.09,0.78,65.5
2015-01-12,50.23,0.78,64.3974358974359
2015-01-13,49.48,0.78,63.43589743589743
2015-01-14,48.27,0.78,61.88461538461539
2015-01-15,47.46,0.78,60.84615384615385
2015-01-16,48.03,0.78,61.57692307692307
2015-01-20,47.67,0.78,61.11538461538461
2015-01-21,47.96,0.78,61.48717948717949
2015-01-22,49.32,0.78,63.230769230769226
2015-01-23,48.76,0.78,62.51282051282051
2015-01-26,49.33,0.78,63.24358974358974
2015-01-27,48.8,0.78,62.564102564102555
2015-01-28,47.94,0.78,61.46153846153846
2015-01-29,48.08,0.78,61.641025641025635
2015-01-30,46.93,0.78,60.166666666666664
2015-02-02,47.95,0.78,61.47435897435898
2015-02-03,48.91,0.78,62.7051282051282
2015-02-04,48.45,0.78,62.11538461538462
2015-02-05,48.93,0.78,62.730769230769226
2015-02-06,49.65,0.78,63.65384615384615
2015-02-09,49.3,0.78,63.2051282051282
2015-02-10,49.72,0.78,63.74358974358974
2015-02-11,50.09,0.92,54.44565217391305
2015-02-12,51.1,0.92,55.54347826086956
2015-02-13,51.6,0.92,56.08695652173913
2015-02-17,51.79,0.92,56.29347826086956
2015-02-18,51.36,0.92,55.826086956521735
2015-02-19,51.6,0.92,56.08695652173913
2015-02-20,52.11,0.92,56.641304347826086
2015-02-23,51.33,0.92,55.79347826086956
2015-02-24,51.92,0.92,56.43478260869565
2015-02-25,51.91,0.92,56.42391304347826
2015-02-26,51.67,0.92,56.16304347826087
2015-02-27,51.17,0.92,55.619565217391305
2015-03-02,52.46,0.92,57.02173913043478
2015-03-03,51.82,0.92,56.326086956521735
2015-03-04,50.48,0.92,54.8695652173913
2015-03-05,50.71,0.92,55.119565217391305
2015-03-06,50.5,0.92,54.891304347826086
2015-03-09,50.67,0.92,55.07608695652174
2015-03-10,49.37,0.92,53.66304347826087
2015-03-11,49.76,0.92,54.086956521739125
2015-03-12,51.04,0.92,55.47826086956521
2015-03-13,50.47,0.92,54.85869565217391
2015-03-16,51.8,0.92,56.30434782608695
2015-03-17,51.09,0.92,55.53260869565217
2015-03-18,51.17,0.92,55.619565217391305
2015-03-19,50.66,0.92,55.065217391304344
2015-03-20,51.86,0.92,56.369565217391305
2015-03-23,51.92,0.92,56.43478260869565
2015-03-24,51.54,0.92,56.02173913043478
2015-03-25,50.85,0.92,55.27173913043478
2015-03-26,50.81,0.92,55.22826086956522
2015-03-27,50.49,0.92,54.880434782608695
2015-03-30,51.29,0.92,55.75
2015-03-31,51.37,0.92,55.836956521739125
2015-04-01,51.02,0.92,55.45652173913044
2015-04-02,51.41,0.92,55.88043478260869
2015-04-06,51.39,0.92,55.858695652173914
2015-04-07,51.29,0.92,55.75
2015-04-08,51.84,0.92,56.34782608695652
2015-04-09,51.96,0.92,56.47826086956522
2015-04-10,50.28,0.92,54.65217391304348
2015-04-13,50.8,0.92,55.21739130434782
2015-04-14,51.01,0.92,55.44565217391304
2015-04-15,51.7,0.92,56.19565217391305
2015-04-16,51.85,0.92,56.358695652173914
2015-04-17,50.77,0.92,55.184782608695656
2015-04-20,50.81,0.92,55.22826086956522
2015-04-21,51.0,0.92,55.43478260869565
2015-04-22,51.73,0.92,56.22826086956521
2015-04-23,51.31,0.92,55.77173913043478
2015-04-24,51.62,0.92,56.10869565217391
2015-04-27,51.48,0.92,55.95652173913043
2015-04-28,52.11,0.92,56.641304347826086
2015-04-29,51.95,1.41,36.843971631205676
2015-04-30,51.12,1.41,36.255319148936174
2015-05-01,51.66,1.41,36.638297872340424
2015-05-04,52.22,1.41,37.0354609929078
2015-05-05,51.56,1.41,36.56737588652483
2015-05-06,51.27,1.41,36.361702127659576
2015-05-07,51.64,1.41,36.62411347517731
2015-05-08,52.39,1.41,37.15602836879433
2015-05-11,52.33,1.41,37.11347517730496
2015-05-12,51.69,1.41,36.659574468085104
2015-05-13,51.65,1.41,36.63120567375886
2015-05-14,51.99,1.41,36.87234042553192
2015-05-15,51.31,1.41,36.39007092198582
2015-05-18,52.2,1.41,37.02127659574469
2015-05-19,52.5,1.41,37.23404255319149
2015-05-20,52.84,1.41,37.47517730496455
2015-05-21,52.88,1.41,37.50354609929079
2015-05-22,52.59,1.41,37.297872340425535
2015-05-26,51.62,1.41,36.60992907801418
2015-05-27,51.98,1.41,36.86524822695036
2015-05-28,52.33,1.41,37.11347517730496
2015-05-29,51.69,1.41,36.659574468085104
2015-06-01,51.67,1.41,36.64539007092199
2015-06-02,52.37,1.41,37.141843971631204
2015-06-03,53.16,1.41,37.702127659574465
2015-06-04,51.78,1.41,36.72340425531915
2015-06-05,51.88,1.41,36.794326241134755
2015-06-08,51.65,1.41,36.63120567375886
2015-06-09,51.67,1.41,36.64539007092199
2015-06-10,52.64,1.41,37.333333333333336
2015-06-11,52.86,1.41,37.48936170212766
2015-06-12,52.63,1.41,37.326241134751776
2015-06-15,52.05,1.41,36.91489361702128
2015-06-16,52.27,1.41,37.07092198581561
2015-06-17,52.13,1.41,36.97163120567376
2015-06-18,52.88,1.41,37.50354609929079
2015-06-19,52.5,1.41,37.23404255319149
2015-06-22,53.02,1.41,37.60283687943263
2015-06-23,53.29,1.41,37.794326241134755
2015-06-24,53.03,1.41,37.60992907801419
2015-06-25,52.08,1.41,36.93617021276596
2015-06-26,52.44,1.41,37.191489361702125
2015-06-29,50.74,1.41,35.98581560283688
2015-06-30,51.29,1.41,36.3758865248227
2015-07-01,51.79,1.41,36.73049645390071
2015-07-02,51.48,1.41,36.51063829787234
2015-07-06,51.09,1.41,36.23404255319149
2015-07-07,51.37,1.41,36.43262411347518
2015-07-08,50.19,1.41,35.59574468085106
2015-07-09,50.59,1.41,35.87943262411348
2015-07-10,51.23,1.41,36.333333333333336
2015-07-13,52.19,1.41,37.01418439716312
2015-07-14,52.2,1.41,37.02127659574469
2015-07-15,52.4,1.41,37.163120567375884
2015-07-16,53.09,1.41,37.65248226950355
2015-07-17,52.82,1.41,37.46099290780142
2015-07-20,53.18,1.41,37.71631205673759
2015-07-21,53.15,1.41,37.69503546099291
2015-07-22,53.05,1.41,37.6241134751773
2015-07-23,52.48,1.41,37.219858156028366
2015-07-24,54.46,1.41,38.62411347517731
2015-07-27,54.3,1.41,38.51063829787234
2015-07-28,54.33,1.41,38.53191489361702
2015-07-29,54.91,0.81,67.79012345679011
2015-07-30,55.29,0.81,68.25925925925925
2015-07-31,55.51,0.81,68.53086419753086
2015-08-03,55.89,0.81,69.0
2015-08-04,55.74,0.81,68.81481481481481
2015-08-05,55.76,0.81,68.83950617283949
2015-08-06,55.56,0.81,68.5925925925926
2015-08-07,55.23,0.81,68.18518518518518
2015-08-10,56.57,0.81,69.8395061728395
2015-08-11,56.02,0.81,69.1604938271605
2015-08-12,55.98,0.81,69.1111111111111
2015-08-13,56.92,0.81,70.27160493827161
2015-08-14,57.98,0.81,71.58024691358024
2015-08-17,57.67,0.81,71.19753086419753
2015-08-18,57.68,0.81,71.20987654320987
2015-08-19,57.15,0.81,70.55555555555554
2015-08-20,56.12,0.81,69.28395061728395
2015-08-21,53.93,0.81,66.58024691358024
2015-08-24,50.65,0.81,62.53086419753086
2015-08-25,48.77,0.81,60.20987654320987
2015-08-26,50.07,0.81,61.81481481481481
2015-08-27,51.42,0.81,63.48148148148148
2015-08-28,50.9,0.81,62.8395061728395
2015-08-31,50.35,0.81,62.160493827160494
2015-09-01,48.32,0.81,59.654320987654316
2015-09-02,48.48,0.81,59.85185185185184
2015-09-03,48.72,0.81,60.148148148148145
2015-09-04,47.57,0.81,58.72839506172839
2015-09-08,48.81,0.81,60.25925925925926
2015-09-09,47.78,0.81,58.98765432098765
2015-09-10,47.41,0.81,58.53086419753085
2015-09-11,48.18,0.81,59.481481481481474
2015-09-14,47.8,0.81,59.01234567901234
2015-09-15,49.27,0.81,60.82716049382716
2015-09-16,49.39,0.81,60.9753086419753
2015-09-17,49.07,0.81,60.58024691358025
2015-09-18,48.05,0.81,59.32098765432098
2015-09-21,48.69,0.81,60.11111111111111
2015-09-22,47.9,0.81,59.1358024691358
2015-09-23,47.57,0.81,58.72839506172839
2015-09-24,47.4,0.81,58.51851851851851
2015-09-25,48.05,0.81,59.32098765432098
2015-09-28,46.39,0.81,57.2716049382716
2015-09-29,46.79,0.81,57.76543209876543
2015-09-30,47.34,0.81,58.44444444444444
2015-10-01,47.37,0.81,58.481481481481474
2015-10-02,47.63,0.81,58.80246913580247
2015-10-05,49.09,0.81,60.60493827160494
2015-10-06,48.77,0.81,60.20987654320987
2015-10-07,49.53,0.81,61.148148148148145
2015-10-08,49.72,0.81,61.38271604938271
2015-10-09,49.46,0.81,61.06172839506173
2015-10-12,49.42,0.81,61.01234567901234
2015-10-13,48.44,0.81,59.80246913580246
2015-10-14,47.77,0.81,58.97530864197531
2015-10-15,48.77,0.81,60.20987654320987
2015-10-16,48.93,0.81,60.407407407407405
2015-10-19,49.13,0.81,60.65432098765432
2015-10-20,49.33,0.81,60.90123456790123
2015-10-21,48.66,0.81,60.07407407407407
2015-10-22,49.77,0.81,61.44444444444444
2015-10-23,50.51,0.81,62.35802469135802
2015-10-26,50.59,0.81,62.45679012345679
2015-10-27,48.99,0.81,60.48148148148148
2015-10-28,51.0,1.02,50.0
2015-10-29,50.8,1.02,49.803921568627445
2015-10-30,50.16,1.02,49.17647058823529
2015-11-02,51.36,1.02,50.35294117647059
2015-11-03,51.4,1.02,50.3921568627451
2015-11-04,50.81,1.02,49.81372549019608
2015-11-05,50.93,1.02,49.931372549019606
2015-11-06,51.95,1.02,50.931372549019606
2015-11-09,50.46,1.02,49.470588235294116
2015-11-10,50.59,1.02,49.59803921568628
2015-11-11,50.52,1.02,49.529411764705884
2015-11-12,49.04,1.02,48.07843137254902
2015-11-13,48.77,1.02,47.81372549019608
2015-11-16,49.7,1.02,48.72549019607843
2015-11-17,49.73,1.02,48.75490196078431
2015-11-18,50.85,1.02,49.85294117647059
2015-11-19,50.72,1.02,49.72549019607843
2015-11-20,50.83,1.02,49.83333333333333
2015-11-23,50.8,1.02,49.803921568627445
2015-11-24,50.75,1.02,49.754901960784316
2015-11-25,50.91,1.02,49.91176470588235
2015-11-27,51.42,1.02,50.411764705882355
2015-11-30,51.46,1.02,50.450980392156865
2015-12-01,52.12,1.02,51.09803921568627
2015-12-02,51.16,1.02,50.15686274509803
2015-12-03,48.2,1.02,47.254901960784316
2015-12-04,49.14,1.02,48.1764705882353
2015-12-07,49.05,1.02,48.088235294117645
2015-12-08,48.25,1.02,47.30392156862745
2015-12-09,47.23,1.02,46.303921568627445
2015-12-10,47.43,1.02,46.5
2015-12-11,45.23,1.02,44.343137254901954
2015-12-14,44.99,1.02,44.1078431372549
2015-12-15,45.77,1.02,44.872549019607845
2015-12-16,46.73,1.02,45.81372549019608
2015-12-17,45.23,1.02,44.343137254901954
2015-12-18,43.82,1.02,42.96078431372549
2015-12-21,44.17,1.02,43.30392156862745
2015-12-22,44.81,1.02,43.931372549019606
2015-12-23,45.7,1.02,44.80392156862745
2015-12-24,45.66,1.02,44.764705882352935
2015-12-28,45.57,1.02,44.6764705882353
2015-12-29,46.16,1.02,45.25490196078431
2015-12-30,45.47,1.02,44.57843137254902
2015-12-31,44.98,1.02,44.09803921568627
2016-01-04,44.04,1.02,43.17647058823529
2016-01-05,44.14,1.02,43.27450980392157
2016-01-06,42.32,1.02,41.490196078431374
2016-01-07,40.23,1.02,39.44117647058823
2016-01-08,40.14,1.02,39.35294117647059
2016-01-11,39.51,1.02,38.73529411764706
2016-01-12,39.68,1.02,38.90196078431372
2016-01-13,38.3,1.02,37.549019607843135
2016-01-14,38.99,1.02,38.22549019607843
2016-01-15,37.91,1.02,37.166666666666664
2016-01-19,37.53,1.02,36.794117647058826
2016-01-20,36.47,1.02,35.75490196078431
2016-01-21,36.84,1.02,36.11764705882353
2016-01-22,38.06,1.02,37.31372549019608
2016-01-25,37.23,1.02,36.49999999999999
2016-01-26,37.94,1.02,37.19607843137255
2016-01-27,37.6,1.02,36.86274509803922
2016-01-28,37.46,1.02,36.72549019607843
2016-01-29,38.0,1.02,37.254901960784316
2016-02-01,37.95,1.02,37.20588235294118
2016-02-02,35.07,1.02,34.38235294117647
2016-02-03,35.54,1.02,34.84313725490196
2016-02-04,36.34,1.02,35.62745098039216
2016-02-05,36.81,1.02,36.08823529411765
2016-02-08,35.78,1.02,35.07843137254902
2016-02-09,35.98,1.02,35.27450980392157
2016-02-10,36.01,0.87,41.39080459770115
2016-02-11,34.34,0.87,39.4712643678161
2016-02-12,35.38,0.87,40.66666666666667
2016-02-16,36.46,0.87,41.9080459770115
2016-02-17,37.56,0.87,43.17241379310345
2016-02-18,37.18,0.87,42.735632183908045
2016-02-19,36.81,0.87,42.310344827586206
2016-02-22,37.38,0.87,42.96551724137932
2016-02-23,36.93,0.87,42.44827586206897
2016-02-24,37.13,0.87,42.67816091954023
2016-02-25,37.74,0.87,43.37931034482759
2016-02-26,38.47,0.87,44.2183908045977
2016-02-29,37.81,0.87,43.45977011494253
2016-03-01,39.52,0.87,45.425287356321846
2016-03-02,39.47,0.87,45.36781609195402
2016-03-03,39.1,0.87,44.94252873563219
2016-03-04,39.35,0.87,45.229885057471265
2016-03-07,39.51,0.87,45.41379310344827
2016-03-08,38.18,0.87,43.88505747126437
2016-03-09,38.32,0.87,44.04597701149425
2016-03-10,38.46,0.87,44.20689655172414
2016-03-11,40.36,0.87,46.39080459770115
2016-03-14,39.8,0.87,45.747126436781606
2016-03-15,39.35,0.87,45.229885057471265
2016-03-16,39.91,0.87,45.8735632183908
2016-03-17,40.66,0.87,46.735632183908045
