date,COST,COST_EPS,PE Ratio
2002-08-28,33.21,0.29,114.51724137931035
2002-08-29,33.49,0.29,115.48275862068967
2002-08-30,33.41,0.29,115.20689655172413
2002-09-03,32.51,0.29,112.10344827586206
2002-09-04,33.81,0.29,116.58620689655174
2002-09-05,33.05,0.29,113.9655172413793
2002-09-06,34.55,0.29,119.13793103448276
2002-09-09,34.68,0.29,119.58620689655173
2002-09-10,33.92,0.29,116.96551724137933
2002-09-11,34.13,0.29,117.68965517241381
2002-09-12,33.47,0.29,115.41379310344828
2002-09-13,33.95,0.29,117.0689655172414
2002-09-16,33.83,0.29,116.65517241379311
2002-09-17,33.43,0.29,115.27586206896552
2002-09-18,33.81,0.29,116.58620689655174
2002-09-19,33.15,0.29,114.3103448275862
2002-09-20,34.24,0.29,118.0689655172414
2002-09-23,32.98,0.29,113.72413793103448
2002-09-24,32.67,0.29,112.65517241379311
2002-09-25,33.95,0.29,117.0689655172414
2002-09-26,35.13,0.29,121.13793103448278
2002-09-27,33.92,0.29,116.96551724137933
2002-09-30,32.37,0.29,111.62068965517241
2002-10-01,33.2,0.29,114.48275862068968
2002-10-02,31.62,0.29,109.0344827586207
2002-10-03,30.89,0.29,106.51724137931035
2002-10-04,31.27,0.29,107.82758620689656
2002-10-07,29.18,0.29,100.62068965517241
2002-10-08,31.58,0.29,108.89655172413794
2002-10-09,30.45,0.29,105.0
2002-10-10,32.2,0.29,111.03448275862071
2002-10-11,33.81,0.29,116.58620689655174
2002-10-14,33.57,0.29,115.75862068965517
2002-10-15,35.49,0.29,122.3793103448276
2002-10-16,34.55,0.29,119.13793103448276
2002-10-17,34.13,0.29,117.68965517241381
2002-10-18,35.24,0.29,121.51724137931036
2002-10-21,35.12,0.29,121.10344827586206
2002-10-22,34.82,0.29,120.0689655172414
2002-10-23,36.21,0.29,124.86206896551725
2002-10-24,36.0,0.29,124.13793103448276
2002-10-25,35.99,0.29,124.10344827586208
2002-10-28,34.83,0.29,120.10344827586208
2002-10-29,34.98,0.29,120.62068965517241
2002-10-30,33.74,0.29,116.34482758620692
2002-10-31,33.93,0.29,117.0
2002-11-01,34.54,0.29,119.10344827586208
2002-11-04,33.85,0.29,116.72413793103449
2002-11-05,33.79,0.29,116.51724137931035
2002-11-06,33.71,0.29,116.24137931034484
2002-11-07,32.07,0.29,110.58620689655173
2002-11-08,32.16,0.29,110.89655172413792
2002-11-11,31.55,0.29,108.79310344827587
2002-11-12,32.31,0.29,111.41379310344828
2002-11-13,31.95,0.29,110.17241379310346
2002-11-14,33.44,0.29,115.3103448275862
2002-11-15,33.64,0.29,116.00000000000001
2002-11-18,32.56,0.29,112.27586206896554
2002-11-19,31.96,0.29,110.20689655172414
2002-11-20,32.0,0.29,110.3448275862069
2002-11-21,31.96,0.29,110.20689655172414
2002-11-22,31.57,1.54,20.5
2002-11-25,31.97,1.54,20.75974025974026
2002-11-26,31.1,1.54,20.194805194805195
2002-11-27,32.02,1.54,20.792207792207794
2002-11-29,32.3,1.54,20.97402597402597
2002-12-02,32.6,1.54,21.16883116883117
2002-12-03,32.9,1.54,21.363636363636363
2002-12-04,32.25,1.54,20.941558441558442
2002-12-05,31.1,1.54,20.194805194805195
2002-12-06,30.44,1.54,19.766233766233768
2002-12-09,29.49,1.54,19.149350649350648
2002-12-10,29.32,1.54,19.038961038961038
2002-12-11,28.48,1.54,18.493506493506494
2002-12-12,29.56,1.54,19.194805194805195
2002-12-13,28.52,1.54,18.51948051948052
2002-12-16,28.68,1.54,18.623376623376622
2002-12-17,27.71,1.54,17.993506493506494
2002-12-18,27.52,1.54,17.87012987012987
2002-12-19,27.58,1.54,17.909090909090907
2002-12-20,27.88,0.32,87.125
2002-12-23,27.39,0.32,85.59375
2002-12-24,27.24,0.32,85.125
2002-12-26,27.65,0.32,86.40625
2002-12-27,27.39,0.32,85.59375
2002-12-30,28.02,0.32,87.5625
2002-12-31,28.06,0.32,87.6875
2003-01-02,29.01,0.32,90.65625
2003-01-03,28.25,0.32,88.28125
2003-01-06,28.59,0.32,89.34375
2003-01-07,29.05,0.32,90.78125
2003-01-08,29.3,0.32,91.5625
2003-01-09,30.55,0.32,95.46875
2003-01-10,30.58,0.32,95.56249999999999
2003-01-13,30.52,0.32,95.375
2003-01-14,30.99,0.32,96.84375
2003-01-15,30.45,0.32,95.15625
2003-01-16,30.2,0.32,94.375
2003-01-17,30.07,0.32,93.96875
2003-01-21,29.28,0.32,91.5
2003-01-22,29.05,0.32,90.78125
2003-01-23,29.61,0.32,92.53125
2003-01-24,28.9,0.32,90.3125
2003-01-27,28.77,0.32,89.90625
2003-01-28,29.21,0.32,91.28125
2003-01-29,29.32,0.32,91.625
2003-01-30,28.98,0.32,90.5625
2003-01-31,28.87,0.32,90.21875
2003-02-03,29.2,0.32,91.25
2003-02-04,28.56,0.32,89.25
2003-02-05,28.7,0.32,89.6875
2003-02-06,28.95,0.32,90.46875
2003-02-07,28.52,0.32,89.125
2003-02-10,28.68,0.32,89.625
2003-02-11,28.62,0.32,89.4375
2003-02-12,28.76,0.32,89.875
2003-02-13,28.3,0.32,88.4375
2003-02-14,28.92,0.32,90.375
2003-02-18,29.84,0.32,93.25
2003-02-19,29.37,0.32,91.78125
2003-02-20,29.17,0.32,91.15625
2003-02-21,30.0,0.32,93.75
2003-02-24,29.5,0.32,92.1875
2003-02-25,30.04,0.32,93.875
2003-02-26,30.0,0.32,93.75
2003-02-27,30.4,0.32,95.0
2003-02-28,30.52,0.32,95.375
2003-03-03,30.53,0.32,95.40625
2003-03-04,29.3,0.32,91.5625
2003-03-05,28.75,0.32,89.84375
2003-03-06,28.75,0.32,89.84375
2003-03-07,29.15,0.32,91.09375
2003-03-10,28.36,0.32,88.625
2003-03-11,28.08,0.32,87.74999999999999
2003-03-12,28.57,0.32,89.28125
2003-03-13,29.99,0.32,93.71875
2003-03-14,29.59,0.32,92.46875
2003-03-17,30.9,0.32,96.5625
2003-03-18,30.99,0.32,96.84375
2003-03-19,31.08,0.32,97.12499999999999
2003-03-20,30.77,0.32,96.15625
2003-03-21,31.23,0.32,97.59375
2003-03-24,30.1,0.32,94.0625
2003-03-25,30.98,0.32,96.8125
2003-03-26,31.22,0.32,97.5625
2003-03-27,30.4,0.32,95.0
2003-03-28,30.43,0.4,76.07499999999999
2003-03-31,30.03,0.4,75.075
2003-04-01,30.41,0.4,76.02499999999999
2003-04-02,31.62,0.4,79.05
2003-04-03,31.48,0.4,78.7
2003-04-04,31.57,0.4,78.925
2003-04-07,32.17,0.4,80.425
2003-04-08,32.84,0.4,82.10000000000001
2003-04-09,32.42,0.4,81.05
2003-04-10,33.79,0.4,84.475
2003-04-11,33.15,0.4,82.87499999999999
2003-04-14,33.75,0.4,84.375
2003-04-15,34.68,0.4,86.69999999999999
2003-04-16,34.06,0.4,85.15
2003-04-17,34.6,0.4,86.5
2003-04-21,34.06,0.4,85.15
2003-04-22,33.82,0.4,84.55
2003-04-23,33.84,0.4,84.60000000000001
2003-04-24,33.55,0.4,83.87499999999999
2003-04-25,33.05,0.4,82.62499999999999
2003-04-28,34.47,0.4,86.175
2003-04-29,34.84,0.4,87.10000000000001
2003-04-30,34.61,0.4,86.52499999999999
2003-05-01,34.33,0.4,85.82499999999999
2003-05-02,34.82,0.4,87.05
2003-05-05,34.26,0.4,85.64999999999999
2003-05-06,34.87,0.4,87.17499999999998
2003-05-07,34.34,0.4,85.85000000000001
2003-05-08,34.95,0.4,87.375
2003-05-09,35.3,0.4,88.24999999999999
2003-05-12,36.2,0.4,90.5
2003-05-13,36.2,0.4,90.5
2003-05-14,35.91,0.4,89.77499999999999
2003-05-15,35.39,0.4,88.475
2003-05-16,35.52,0.4,88.8
2003-05-19,34.2,0.4,85.5
2003-05-20,34.14,0.4,85.35
2003-05-21,34.62,0.4,86.54999999999998
2003-05-22,35.15,0.4,87.87499999999999
2003-05-23,34.77,0.4,86.925
2003-05-27,35.92,0.4,89.8
2003-05-28,37.35,0.4,93.375
2003-05-29,36.63,0.4,91.575
2003-05-30,37.25,0.4,93.125
2003-06-02,37.33,0.4,93.32499999999999
2003-06-03,37.36,0.4,93.39999999999999
2003-06-04,37.43,0.4,93.57499999999999
2003-06-05,36.93,0.4,92.32499999999999
2003-06-06,35.3,0.4,88.24999999999999
2003-06-09,34.99,0.4,87.475
2003-06-10,35.0,0.4,87.5
2003-06-11,35.28,0.4,88.2
2003-06-12,35.55,0.4,88.87499999999999
2003-06-13,34.87,0.4,87.17499999999998
2003-06-16,35.67,0.4,89.175
2003-06-17,35.8,0.4,89.49999999999999
2003-06-18,36.24,0.4,90.6
2003-06-19,35.58,0.4,88.94999999999999
2003-06-20,36.09,0.4,90.22500000000001
2003-06-23,35.82,0.4,89.55
2003-06-24,36.25,0.34,106.61764705882352
2003-06-25,36.04,0.34,105.99999999999999
2003-06-26,36.3,0.34,106.76470588235293
2003-06-27,36.01,0.34,105.91176470588233
2003-06-30,36.6,0.34,107.6470588235294
2003-07-01,36.51,0.34,107.38235294117646
2003-07-02,36.75,0.34,108.08823529411764
2003-07-03,36.1,0.34,106.17647058823529
2003-07-07,37.0,0.34,108.8235294117647
2003-07-08,36.89,0.34,108.5
2003-07-09,36.73,0.34,108.02941176470587
2003-07-10,36.25,0.34,106.61764705882352
2003-07-11,36.94,0.34,108.64705882352939
2003-07-14,37.15,0.34,109.26470588235293
2003-07-15,37.14,0.34,109.23529411764706
2003-07-16,36.88,0.34,108.47058823529412
2003-07-17,36.46,0.34,107.23529411764706
2003-07-18,36.61,0.34,107.67647058823529
2003-07-21,36.34,0.34,106.88235294117648
2003-07-22,36.52,0.34,107.41176470588235
2003-07-23,36.77,0.34,108.14705882352942
2003-07-24,36.19,0.34,106.44117647058822
2003-07-25,36.53,0.34,107.44117647058823
2003-07-28,36.89,0.34,108.5
2003-07-29,36.87,0.34,108.44117647058822
2003-07-30,36.71,0.34,107.97058823529412
2003-07-31,36.99,0.34,108.79411764705883
2003-08-01,36.67,0.34,107.85294117647058
2003-08-04,36.96,0.34,108.70588235294117
2003-08-05,30.06,0.34,88.41176470588235
2003-08-06,28.89,0.34,84.97058823529412
2003-08-07,29.03,0.34,85.38235294117646
2003-08-08,29.22,0.34,85.94117647058823
2003-08-11,29.45,0.34,86.61764705882352
2003-08-12,30.05,0.34,88.38235294117646
2003-08-13,30.3,0.34,89.11764705882352
2003-08-14,30.85,0.34,90.73529411764706
2003-08-15,30.95,0.34,91.02941176470587
2003-08-18,30.63,0.34,90.08823529411764
2003-08-19,30.49,0.34,89.67647058823529
2003-08-20,30.5,0.34,89.70588235294117
2003-08-21,30.74,0.34,90.41176470588235
2003-08-22,30.89,0.34,90.85294117647058
2003-08-25,31.45,0.34,92.49999999999999
2003-08-26,31.62,0.34,93.0
2003-08-27,31.79,0.34,93.49999999999999
2003-08-28,32.18,0.34,94.6470588235294
2003-08-29,32.25,0.34,94.85294117647058
2003-09-02,33.13,0.34,97.44117647058823
2003-09-03,33.26,0.34,97.8235294117647
2003-09-04,32.82,0.34,96.52941176470587
2003-09-05,32.2,0.34,94.70588235294117
2003-09-08,31.77,0.34,93.44117647058823
2003-09-09,31.02,0.34,91.23529411764706
2003-09-10,30.71,0.34,90.3235294117647
2003-09-11,31.63,0.34,93.02941176470587
2003-09-12,31.39,0.34,92.3235294117647
2003-09-15,30.91,0.34,90.91176470588235
2003-09-16,30.98,0.34,91.11764705882352
2003-09-17,31.53,0.34,92.73529411764706
2003-09-18,31.75,0.34,93.38235294117646
2003-09-19,32.58,0.34,95.8235294117647
2003-09-22,32.27,0.34,94.91176470588236
2003-09-23,32.79,0.34,96.44117647058823
2003-09-24,32.0,0.34,94.11764705882352
2003-09-25,31.8,0.34,93.52941176470588
2003-09-26,31.2,0.34,91.76470588235293
2003-09-29,31.36,0.34,92.23529411764704
2003-09-30,31.15,0.34,91.61764705882352
2003-10-01,32.3,0.34,94.99999999999999
2003-10-02,31.94,0.34,93.94117647058823
2003-10-03,32.26,0.34,94.88235294117646
2003-10-06,33.04,0.34,97.17647058823529
2003-10-07,33.34,0.34,98.05882352941177
2003-10-08,32.93,0.34,96.85294117647058
2003-10-09,32.99,0.34,97.02941176470588
2003-10-10,32.87,0.34,96.67647058823528
2003-10-13,33.35,0.34,98.08823529411764
2003-10-14,33.47,0.34,98.44117647058823
2003-10-15,33.64,0.34,98.94117647058823
2003-10-16,33.78,0.34,99.35294117647058
2003-10-17,33.31,0.34,97.97058823529412
2003-10-20,33.45,0.34,98.38235294117648
2003-10-21,33.91,0.34,99.73529411764704
2003-10-22,33.88,0.34,99.6470588235294
2003-10-23,34.06,0.34,100.17647058823529
2003-10-24,33.72,0.34,99.17647058823529
2003-10-27,33.9,0.34,99.70588235294116
2003-10-28,34.76,0.34,102.23529411764704
2003-10-29,35.31,0.34,103.8529411764706
2003-10-30,34.92,0.34,102.70588235294117
2003-10-31,35.45,0.34,104.26470588235294
2003-11-03,35.18,0.34,103.47058823529412
2003-11-04,35.29,0.34,103.79411764705881
2003-11-05,34.87,0.34,102.55882352941175
2003-11-06,34.99,0.34,102.91176470588235
2003-11-07,34.49,0.34,101.44117647058823
2003-11-10,34.45,0.34,101.32352941176471
2003-11-11,34.49,0.34,101.44117647058823
2003-11-12,34.89,0.34,102.61764705882352
2003-11-13,34.29,0.34,100.85294117647058
2003-11-14,34.16,0.34,100.4705882352941
2003-11-17,33.89,0.34,99.67647058823529
2003-11-18,33.64,0.34,98.94117647058823
2003-11-19,33.82,0.34,99.47058823529412
2003-11-20,34.14,0.34,100.41176470588235
2003-11-21,34.11,1.58,21.588607594936708
2003-11-24,35.15,1.58,22.246835443037973
2003-11-25,35.4,1.58,22.40506329113924
2003-11-26,35.41,1.58,22.41139240506329
2003-11-28,35.82,1.58,22.670886075949365
2003-12-01,36.6,1.58,23.164556962025316
2003-12-02,36.03,1.58,22.80379746835443
2003-12-03,35.8,1.58,22.658227848101262
2003-12-04,36.17,1.58,22.89240506329114
2003-12-05,35.82,1.58,22.670886075949365
2003-12-08,36.14,1.58,22.873417721518987
2003-12-09,36.0,1.58,22.78481012658228
2003-12-10,36.1,1.58,22.848101265822784
2003-12-11,36.14,1.58,22.873417721518987
2003-12-12,35.91,1.58,22.72784810126582
2003-12-15,35.43,1.58,22.424050632911392
2003-12-16,35.87,1.58,22.702531645569618
2003-12-17,35.99,1.58,22.77848101265823
2003-12-18,36.52,1.58,23.113924050632914
2003-12-19,36.59,1.58,23.158227848101266
2003-12-22,35.84,1.58,22.68354430379747
2003-12-23,36.25,1.58,22.943037974683545
2003-12-24,36.06,1.58,22.82278481012658
2003-12-26,36.38,1.58,23.025316455696203
2003-12-29,36.98,1.58,23.40506329113924
2003-12-30,37.29,1.58,23.601265822784807
2003-12-31,37.18,1.58,23.531645569620252
2004-01-02,36.32,0.35,103.77142857142857
2004-01-05,36.15,0.35,103.28571428571429
2004-01-06,36.56,0.35,104.45714285714287
2004-01-07,37.08,0.35,105.94285714285715
2004-01-08,37.26,0.35,106.45714285714286
2004-01-09,37.96,0.35,108.45714285714287
2004-01-12,37.7,0.35,107.71428571428572
2004-01-13,37.86,0.35,108.17142857142858
2004-01-14,37.04,0.35,105.82857142857144
2004-01-15,37.07,0.35,105.91428571428573
2004-01-16,37.07,0.35,105.91428571428573
2004-01-20,36.4,0.35,104.0
2004-01-21,36.55,0.35,104.42857142857143
2004-01-22,36.5,0.35,104.28571428571429
2004-01-23,37.35,0.35,106.71428571428572
2004-01-26,37.12,0.35,106.05714285714285
2004-01-27,36.69,0.35,104.82857142857142
2004-01-28,36.08,0.35,103.08571428571429
2004-01-29,36.9,0.35,105.42857142857143
2004-01-30,36.94,0.35,105.54285714285714
2004-02-02,37.22,0.35,106.34285714285714
2004-02-03,37.13,0.35,106.0857142857143
2004-02-04,37.3,0.35,106.57142857142857
2004-02-05,37.92,0.35,108.34285714285716
2004-02-06,38.14,0.35,108.97142857142858
2004-02-09,38.31,0.35,109.45714285714287
2004-02-10,39.41,0.35,112.6
2004-02-11,39.15,0.35,111.85714285714286
2004-02-12,37.75,0.35,107.85714285714286
2004-02-13,37.61,0.35,107.45714285714286
2004-02-17,37.76,0.35,107.88571428571429
2004-02-18,37.83,0.35,108.08571428571429
2004-02-19,37.48,0.35,107.08571428571429
2004-02-20,38.18,0.35,109.08571428571429
2004-02-23,38.15,0.35,109.0
2004-02-24,38.45,0.35,109.85714285714288
2004-02-25,38.69,0.35,110.54285714285714
2004-02-26,38.6,0.35,110.28571428571429
2004-02-27,38.86,0.35,111.02857142857144
2004-03-01,39.94,0.35,114.11428571428571
2004-03-02,39.71,0.35,113.45714285714287
2004-03-03,38.31,0.35,109.45714285714287
2004-03-04,38.64,0.35,110.4
2004-03-05,38.15,0.35,109.0
2004-03-08,37.79,0.35,107.97142857142858
2004-03-09,37.56,0.35,107.31428571428573
2004-03-10,37.47,0.35,107.05714285714286
2004-03-11,37.63,0.35,107.51428571428573
2004-03-12,38.3,0.35,109.42857142857143
2004-03-15,37.42,0.35,106.91428571428573
2004-03-16,37.04,0.35,105.82857142857144
2004-03-17,37.31,0.35,106.60000000000001
2004-03-18,37.38,0.35,106.80000000000001
2004-03-19,37.23,0.35,106.37142857142857
2004-03-22,36.71,0.35,104.8857142857143
2004-03-23,36.47,0.35,104.2
2004-03-24,36.44,0.35,104.11428571428571
2004-03-25,36.96,0.49,75.42857142857143
2004-03-26,36.62,0.49,74.73469387755101
2004-03-29,37.18,0.49,75.87755102040816
2004-03-30,37.28,0.49,76.08163265306123
2004-03-31,37.61,0.49,76.75510204081633
2004-04-01,37.35,0.49,76.22448979591837
2004-04-02,37.7,0.49,76.9387755102041
2004-04-05,38.08,0.49,77.71428571428571
2004-04-06,38.07,0.49,77.6938775510204
2004-04-07,38.15,0.49,77.85714285714286
2004-04-08,37.9,0.49,77.3469387755102
2004-04-12,37.66,0.49,76.85714285714285
2004-04-13,37.16,0.49,75.83673469387755
2004-04-14,37.7,0.49,76.9387755102041
2004-04-15,37.37,0.49,76.26530612244898
2004-04-16,38.08,0.49,77.71428571428571
2004-04-19,38.04,0.49,77.63265306122449
2004-04-20,37.79,0.49,77.12244897959184
2004-04-21,38.31,0.49,78.18367346938776
2004-04-22,38.29,0.49,78.14285714285714
2004-04-23,38.54,0.49,78.65306122448979
2004-04-26,38.09,0.49,77.73469387755102
2004-04-27,38.04,0.49,77.63265306122449
2004-04-28,37.99,0.49,77.53061224489797
2004-04-29,37.66,0.49,76.85714285714285
2004-04-30,37.5,0.49,76.53061224489797
2004-05-03,37.58,0.49,76.6938775510204
2004-05-04,37.47,0.49,76.46938775510203
2004-05-05,37.41,0.49,76.3469387755102
2004-05-06,36.3,0.49,74.08163265306122
2004-05-07,35.66,0.49,72.77551020408163
2004-05-10,36.42,0.49,74.32653061224491
2004-05-11,36.12,0.49,73.71428571428571
2004-05-12,36.55,0.49,74.59183673469387
2004-05-13,36.07,0.49,73.61224489795919
2004-05-14,35.85,0.49,73.16326530612245
2004-05-17,35.54,0.49,72.53061224489795
2004-05-18,36.39,0.49,74.26530612244898
2004-05-19,36.52,0.49,74.53061224489797
2004-05-20,36.69,0.49,74.87755102040816
2004-05-21,36.54,0.49,74.57142857142857
2004-05-24,36.81,0.49,75.12244897959184
2004-05-25,37.34,0.49,76.20408163265307
2004-05-26,37.44,0.49,76.40816326530611
2004-05-27,38.07,0.49,77.6938775510204
2004-05-28,37.9,0.49,77.3469387755102
2004-06-01,38.14,0.49,77.83673469387756
2004-06-02,38.78,0.49,79.14285714285715
2004-06-03,39.25,0.49,80.10204081632654
2004-06-04,39.05,0.49,79.6938775510204
2004-06-07,39.34,0.49,80.28571428571429
2004-06-08,40.05,0.49,81.73469387755101
2004-06-09,40.68,0.49,83.0204081632653
2004-06-10,41.62,0.49,84.93877551020408
2004-06-14,40.96,0.49,83.59183673469389
2004-06-15,41.47,0.49,84.63265306122449
2004-06-16,41.56,0.49,84.81632653061224
2004-06-17,41.6,0.43,96.74418604651163
2004-06-18,42.02,0.43,97.72093023255815
2004-06-21,41.82,0.43,97.25581395348837
2004-06-22,42.14,0.43,98.0
2004-06-23,42.89,0.43,99.74418604651163
2004-06-24,42.51,0.43,98.86046511627907
2004-06-25,41.82,0.43,97.25581395348837
2004-06-28,41.93,0.43,97.51162790697674
2004-06-29,41.0,0.43,95.34883720930233
2004-06-30,41.18,0.43,95.76744186046511
2004-07-01,40.87,0.43,95.04651162790697
2004-07-02,40.68,0.43,94.6046511627907
2004-07-06,40.79,0.43,94.86046511627907
2004-07-07,41.38,0.43,96.23255813953489
2004-07-08,40.16,0.43,93.3953488372093
2004-07-09,40.2,0.43,93.48837209302326
2004-07-12,40.82,0.43,94.93023255813954
2004-07-13,41.26,0.43,95.95348837209302
2004-07-14,40.85,0.43,95.0
2004-07-15,40.98,0.43,95.30232558139534
2004-07-16,40.62,0.43,94.46511627906976
2004-07-19,40.66,0.43,94.55813953488371
2004-07-20,41.02,0.43,95.39534883720931
2004-07-21,41.15,0.43,95.69767441860465
2004-07-22,40.89,0.43,95.09302325581396
2004-07-23,40.67,0.43,94.58139534883722
2004-07-26,40.16,0.43,93.3953488372093
2004-07-27,41.32,0.43,96.09302325581396
2004-07-28,41.21,0.43,95.83720930232559
2004-07-29,41.8,0.43,97.20930232558139
2004-07-30,40.71,0.43,94.67441860465117
2004-08-02,41.1,0.43,95.58139534883722
2004-08-03,40.71,0.43,94.67441860465117
2004-08-04,41.15,0.43,95.69767441860465
2004-08-05,40.59,0.43,94.39534883720931
2004-08-06,39.74,0.43,92.4186046511628
2004-08-09,40.19,0.43,93.46511627906976
2004-08-10,40.87,0.43,95.04651162790697
2004-08-11,40.49,0.43,94.16279069767442
2004-08-12,40.49,0.43,94.16279069767442
2004-08-13,40.73,0.43,94.72093023255813
2004-08-16,40.82,0.43,94.93023255813954
2004-08-17,41.31,0.43,96.06976744186048
2004-08-18,41.66,0.43,96.88372093023256
2004-08-19,42.35,0.43,98.48837209302326
2004-08-20,42.4,0.43,98.6046511627907
2004-08-23,41.82,0.43,97.25581395348837
2004-08-24,42.09,0.43,97.88372093023257
2004-08-25,42.04,0.43,97.76744186046511
2004-08-26,42.42,0.43,98.65116279069768
2004-08-27,42.05,0.43,97.7906976744186
2004-08-30,41.79,0.43,97.18604651162791
2004-08-31,41.17,0.43,95.74418604651163
2004-09-01,40.83,0.43,94.95348837209302
2004-09-02,40.41,0.43,93.9767441860465
2004-09-03,40.6,0.43,94.4186046511628
2004-09-07,40.61,0.43,94.44186046511628
2004-09-08,40.12,0.43,93.30232558139535
2004-09-09,39.99,0.43,93.0
2004-09-10,40.54,0.43,94.27906976744185
2004-09-13,41.15,0.43,95.69767441860465
2004-09-14,41.42,0.43,96.32558139534885
2004-09-15,41.41,0.43,96.30232558139534
2004-09-16,41.57,0.43,96.67441860465117
2004-09-17,41.26,0.43,95.95348837209302
2004-09-20,41.01,0.43,95.37209302325581
2004-09-21,41.41,0.43,96.30232558139534
2004-09-22,40.98,0.43,95.30232558139534
2004-09-23,40.75,0.43,94.76744186046511
2004-09-24,41.35,0.43,96.16279069767442
2004-09-27,41.2,0.43,95.8139534883721
2004-09-28,41.3,0.43,96.04651162790697
2004-09-29,41.79,0.43,97.18604651162791
2004-09-30,41.51,0.43,96.53488372093022
2004-10-01,42.29,0.43,98.34883720930233
2004-10-04,43.3,0.43,100.69767441860465
2004-10-05,43.06,0.43,100.13953488372094
2004-10-06,42.93,0.43,99.83720930232558
2004-10-07,44.65,0.43,103.83720930232558
2004-10-08,44.69,0.43,103.93023255813954
2004-10-11,44.9,0.43,104.4186046511628
2004-10-12,45.33,0.43,105.4186046511628
2004-10-13,45.42,0.43,105.62790697674419
2004-10-14,45.41,0.43,105.60465116279069
2004-10-15,45.6,0.43,106.04651162790698
2004-10-18,46.13,0.43,107.27906976744187
2004-10-19,46.21,0.43,107.46511627906978
2004-10-20,46.46,0.43,108.04651162790698
2004-10-21,46.52,0.43,108.18604651162792
2004-10-22,45.73,0.43,106.34883720930232
2004-10-25,45.99,0.43,106.95348837209303
2004-10-26,47.19,0.43,109.74418604651163
2004-10-27,48.1,0.43,111.86046511627907
2004-10-28,48.21,0.43,112.11627906976744
2004-10-29,47.94,0.43,111.48837209302326
2004-11-01,48.14,0.43,111.95348837209302
2004-11-02,48.53,0.43,112.86046511627907
2004-11-03,48.54,0.43,112.88372093023256
2004-11-04,49.42,0.43,114.93023255813954
2004-11-05,49.55,0.43,115.23255813953487
2004-11-08,49.18,0.43,114.37209302325581
2004-11-09,49.0,0.43,113.95348837209302
2004-11-10,48.9,0.43,113.72093023255813
2004-11-11,48.69,0.43,113.23255813953487
2004-11-12,49.12,1.92,25.583333333333332
2004-11-15,49.74,1.92,25.906250000000004
2004-11-16,48.63,1.92,25.328125000000004
2004-11-17,48.97,1.92,25.505208333333332
2004-11-18,48.35,1.92,25.182291666666668
2004-11-19,47.48,1.92,24.729166666666664
2004-11-22,48.9,1.92,25.46875
2004-11-23,49.69,1.92,25.880208333333332
2004-11-24,49.59,1.92,25.828125000000004
2004-11-26,49.64,1.92,25.854166666666668
2004-11-29,49.43,1.92,25.744791666666668
2004-11-30,48.6,1.92,25.3125
2004-12-01,49.63,1.92,25.848958333333336
2004-12-02,49.19,1.92,25.619791666666668
2004-12-03,47.92,1.92,24.958333333333336
2004-12-06,48.28,1.92,25.145833333333336
2004-12-07,48.06,1.92,25.031250000000004
2004-12-08,48.9,1.92,25.46875
2004-12-09,48.1,1.92,25.052083333333336
2004-12-10,47.52,1.92,24.750000000000004
2004-12-13,47.08,1.92,24.520833333333332
2004-12-14,47.93,1.92,24.963541666666668
2004-12-15,48.36,1.92,25.1875
2004-12-16,47.95,1.92,24.973958333333336
2004-12-17,47.79,0.41,116.5609756097561
2004-12-20,47.75,0.41,116.46341463414635
2004-12-21,47.97,0.41,117.0
2004-12-22,47.81,0.41,116.60975609756099
2004-12-23,47.5,0.41,115.85365853658537
2004-12-27,47.46,0.41,115.75609756097562
2004-12-28,48.1,0.41,117.31707317073172
2004-12-29,48.71,0.41,118.8048780487805
2004-12-30,48.45,0.41,118.17073170731709
2004-12-31,48.41,0.41,118.07317073170732
2005-01-03,47.9,0.41,116.82926829268293
2005-01-04,47.04,0.41,114.73170731707317
2005-01-05,47.22,0.41,115.17073170731707
2005-01-06,47.9,0.41,116.82926829268293
2005-01-07,47.49,0.41,115.82926829268294
2005-01-10,47.58,0.41,116.04878048780488
2005-01-11,47.32,0.41,115.41463414634147
2005-01-12,47.53,0.41,115.92682926829269
2005-01-13,47.74,0.41,116.43902439024392
2005-01-14,48.27,0.41,117.73170731707319
2005-01-18,49.14,0.41,119.85365853658537
2005-01-19,48.36,0.41,117.95121951219512
2005-01-20,47.79,0.41,116.5609756097561
2005-01-21,46.51,0.41,113.4390243902439
2005-01-24,46.42,0.41,113.21951219512196
2005-01-25,47.08,0.41,114.82926829268293
2005-01-26,47.36,0.41,115.51219512195122
2005-01-27,47.23,0.41,115.1951219512195
2005-01-28,47.29,0.41,115.34146341463415
2005-01-31,47.27,0.41,115.29268292682929
2005-02-01,46.96,0.41,114.53658536585367
2005-02-02,47.17,0.41,115.04878048780489
2005-02-03,46.37,0.41,113.09756097560975
2005-02-04,46.18,0.41,112.63414634146342
2005-02-07,46.1,0.41,112.43902439024392
2005-02-08,45.88,0.41,111.90243902439026
2005-02-09,45.51,0.41,111.0
2005-02-10,45.86,0.41,111.85365853658537
2005-02-11,46.44,0.41,113.26829268292683
