date,TDY,TDY_EPS,PE Ratio
2003-04-25,13.65,0.79,17.278481012658226
2003-04-28,14.21,0.79,17.9873417721519
2003-04-29,13.92,0.79,17.62025316455696
2003-04-30,14.08,0.79,17.82278481012658
2003-05-01,14.0,0.79,17.72151898734177
2003-05-02,14.29,0.79,18.088607594936708
2003-05-05,14.19,0.79,17.962025316455694
2003-05-06,14.69,0.79,18.594936708860757
2003-05-07,14.79,0.79,18.72151898734177
2003-05-08,14.52,0.79,18.379746835443036
2003-05-09,14.89,0.79,18.848101265822784
2003-05-12,14.52,0.79,18.379746835443036
2003-05-13,14.31,0.79,18.11392405063291
2003-05-14,14.57,0.17,85.70588235294117
2003-05-15,15.0,0.17,88.23529411764706
2003-05-16,13.9,0.17,81.76470588235294
2003-05-19,13.85,0.17,81.47058823529412
2003-05-20,13.9,0.17,81.76470588235294
2003-05-21,13.86,0.17,81.52941176470587
2003-05-22,13.73,0.17,80.76470588235294
2003-05-23,14.11,0.17,82.99999999999999
2003-05-27,14.38,0.17,84.58823529411765
2003-05-28,14.73,0.17,86.6470588235294
2003-05-29,14.87,0.17,87.4705882352941
2003-05-30,15.04,0.17,88.4705882352941
2003-06-02,14.81,0.17,87.11764705882352
2003-06-03,14.65,0.17,86.17647058823529
2003-06-04,14.76,0.17,86.8235294117647
2003-06-05,15.0,0.17,88.23529411764706
2003-06-06,14.9,0.17,87.6470588235294
2003-06-09,14.36,0.17,84.4705882352941
2003-06-10,14.75,0.17,86.76470588235294
2003-06-11,14.72,0.17,86.58823529411764
2003-06-12,14.17,0.17,83.35294117647058
2003-06-13,13.84,0.17,81.41176470588235
2003-06-16,14.59,0.17,85.8235294117647
2003-06-17,14.2,0.17,83.52941176470587
2003-06-18,14.4,0.17,84.70588235294117
2003-06-19,14.31,0.17,84.17647058823529
2003-06-20,14.09,0.17,82.88235294117646
2003-06-23,13.89,0.17,81.70588235294117
2003-06-24,13.78,0.17,81.05882352941175
2003-06-25,13.61,0.17,80.05882352941175
2003-06-26,13.77,0.17,80.99999999999999
2003-06-27,13.69,0.17,80.52941176470587
2003-06-30,13.1,0.17,77.05882352941175
2003-07-01,13.38,0.17,78.70588235294117
2003-07-02,14.43,0.17,84.88235294117646
2003-07-03,14.23,0.17,83.70588235294117
2003-07-07,14.44,0.17,84.94117647058823
2003-07-08,14.25,0.17,83.8235294117647
2003-07-09,14.5,0.17,85.29411764705881
2003-07-10,14.5,0.17,85.29411764705881
2003-07-11,14.6,0.17,85.88235294117646
2003-07-14,14.52,0.17,85.41176470588235
2003-07-15,14.39,0.17,84.6470588235294
2003-07-16,14.65,0.17,86.17647058823529
2003-07-17,14.35,0.17,84.41176470588235
2003-07-18,14.5,0.17,85.29411764705881
2003-07-21,14.35,0.17,84.41176470588235
2003-07-22,14.5,0.17,85.29411764705881
2003-07-23,14.55,0.17,85.58823529411765
2003-07-24,14.5,0.17,85.29411764705881
2003-07-25,15.02,0.17,88.35294117647058
2003-07-28,15.12,0.17,88.94117647058822
2003-07-29,14.99,0.17,88.17647058823529
2003-07-30,15.23,0.17,89.58823529411764
2003-07-31,15.18,0.17,89.29411764705881
2003-08-01,14.84,0.17,87.29411764705881
2003-08-04,15.2,0.17,89.41176470588235
2003-08-05,14.66,0.17,86.23529411764706
2003-08-06,14.63,0.17,86.05882352941177
2003-08-07,14.58,0.17,85.76470588235294
2003-08-08,14.65,0.17,86.17647058823529
2003-08-11,14.56,0.17,85.6470588235294
2003-08-12,14.75,0.37,39.86486486486486
2003-08-13,14.85,0.37,40.13513513513514
2003-08-14,14.8,0.37,40.0
2003-08-15,14.9,0.37,40.270270270270274
2003-08-18,14.96,0.37,40.432432432432435
2003-08-19,14.9,0.37,40.270270270270274
2003-08-20,14.89,0.37,40.24324324324324
2003-08-21,15.23,0.37,41.16216216216216
2003-08-22,14.8,0.37,40.0
2003-08-25,14.88,0.37,40.21621621621622
2003-08-26,15.05,0.37,40.67567567567568
2003-08-27,15.0,0.37,40.54054054054054
2003-08-28,15.0,0.37,40.54054054054054
2003-08-29,15.25,0.37,41.21621621621622
2003-09-02,15.28,0.37,41.2972972972973
2003-09-03,15.31,0.37,41.37837837837838
2003-09-04,15.3,0.37,41.351351351351354
2003-09-05,15.32,0.37,41.4054054054054
2003-09-08,15.73,0.37,42.513513513513516
2003-09-09,15.54,0.37,42.0
2003-09-10,15.35,0.37,41.486486486486484
2003-09-11,15.52,0.37,41.945945945945944
2003-09-12,15.22,0.37,41.13513513513514
2003-09-15,15.72,0.37,42.48648648648649
2003-09-16,15.6,0.37,42.16216216216216
2003-09-17,15.55,0.37,42.02702702702703
2003-09-18,15.5,0.37,41.891891891891895
2003-09-19,15.29,0.37,41.32432432432432
2003-09-22,15.2,0.37,41.08108108108108
2003-09-23,15.2,0.37,41.08108108108108
2003-09-24,15.1,0.37,40.81081081081081
2003-09-25,14.47,0.37,39.10810810810811
2003-09-26,14.76,0.37,39.891891891891895
2003-09-29,14.97,0.37,40.45945945945946
2003-09-30,14.55,0.37,39.32432432432433
2003-10-01,15.29,0.37,41.32432432432432
2003-10-02,14.66,0.37,39.62162162162162
2003-10-03,15.03,0.37,40.62162162162162
2003-10-06,15.18,0.37,41.027027027027025
2003-10-07,15.3,0.37,41.351351351351354
2003-10-08,14.78,0.37,39.945945945945944
2003-10-09,14.95,0.37,40.4054054054054
2003-10-10,14.94,0.37,40.37837837837838
2003-10-13,15.4,0.37,41.62162162162162
2003-10-14,15.5,0.37,41.891891891891895
2003-10-15,15.45,0.37,41.75675675675676
2003-10-16,15.4,0.37,41.62162162162162
2003-10-17,15.05,0.37,40.67567567567568
2003-10-20,15.1,0.37,40.81081081081081
2003-10-21,14.96,0.37,40.432432432432435
2003-10-22,14.59,0.37,39.432432432432435
2003-10-23,14.49,0.37,39.16216216216216
2003-10-24,14.66,0.37,39.62162162162162
2003-10-27,15.2,0.37,41.08108108108108
2003-10-28,15.82,0.37,42.75675675675676
2003-10-29,15.95,0.37,43.108108108108105
2003-10-30,16.2,0.37,43.78378378378378
2003-10-31,16.49,0.37,44.567567567567565
2003-11-03,16.6,0.37,44.86486486486487
2003-11-04,16.08,0.37,43.45945945945945
2003-11-05,16.57,0.37,44.78378378378378
2003-11-06,16.84,0.37,45.513513513513516
2003-11-07,16.38,0.37,44.27027027027027
2003-11-10,16.39,0.37,44.2972972972973
2003-11-11,16.33,0.37,44.13513513513513
2003-11-12,16.95,0.68,24.92647058823529
2003-11-13,16.5,0.68,24.26470588235294
2003-11-14,16.42,0.68,24.147058823529413
2003-11-17,16.61,0.68,24.42647058823529
2003-11-18,16.6,0.68,24.411764705882355
2003-11-19,17.06,0.68,25.088235294117645
2003-11-20,17.4,0.68,25.58823529411764
2003-11-21,17.6,0.68,25.88235294117647
2003-11-24,17.6,0.68,25.88235294117647
2003-11-25,17.13,0.68,25.191176470588232
2003-11-26,17.25,0.68,25.36764705882353
2003-11-28,17.18,0.68,25.26470588235294
2003-12-01,17.45,0.68,25.66176470588235
2003-12-02,17.0,0.68,24.999999999999996
2003-12-03,16.98,0.68,24.970588235294116
2003-12-04,17.65,0.68,25.955882352941174
2003-12-05,17.77,0.68,26.132352941176467
2003-12-08,17.82,0.68,26.205882352941174
2003-12-09,17.68,0.68,25.999999999999996
2003-12-10,17.55,0.68,25.808823529411764
2003-12-11,17.88,0.68,26.29411764705882
2003-12-12,17.7,0.68,26.02941176470588
2003-12-15,17.28,0.68,25.41176470588235
2003-12-16,17.8,0.68,26.176470588235293
2003-12-17,18.72,0.68,27.52941176470588
2003-12-18,18.96,0.68,27.88235294117647
2003-12-19,19.03,0.68,27.985294117647058
2003-12-22,19.15,0.68,28.161764705882348
2003-12-23,19.6,0.68,28.823529411764707
2003-12-24,19.26,0.68,28.323529411764707
2003-12-26,19.5,0.68,28.676470588235293
2003-12-29,19.63,0.68,28.867647058823525
2003-12-30,19.5,0.68,28.676470588235293
2003-12-31,18.85,0.68,27.720588235294116
2004-01-02,18.74,0.68,27.55882352941176
2004-01-05,18.84,0.68,27.705882352941174
2004-01-06,18.94,0.68,27.852941176470587
2004-01-07,19.3,0.68,28.38235294117647
2004-01-08,19.04,0.68,27.999999999999996
2004-01-09,18.88,0.68,27.76470588235294
2004-01-12,19.27,0.68,28.338235294117645
2004-01-13,19.45,0.68,28.602941176470583
2004-01-14,19.57,0.68,28.77941176470588
2004-01-15,19.05,0.68,28.01470588235294
2004-01-16,19.11,0.68,28.102941176470587
2004-01-20,18.96,0.68,27.88235294117647
2004-01-21,19.65,0.68,28.897058823529406
2004-01-22,19.15,0.68,28.161764705882348
2004-01-23,19.3,0.68,28.38235294117647
2004-01-26,19.44,0.68,28.58823529411765
2004-01-27,19.1,0.68,28.08823529411765
2004-01-28,19.1,0.68,28.08823529411765
2004-01-29,19.4,0.68,28.529411764705877
2004-01-30,19.25,0.68,28.30882352941176
2004-02-02,19.92,0.68,29.294117647058822
2004-02-03,20.33,0.68,29.897058823529406
2004-02-04,20.15,0.68,29.632352941176467
2004-02-05,20.5,0.68,30.14705882352941
2004-02-06,20.83,0.68,30.632352941176467
2004-02-09,20.71,0.68,30.455882352941174
2004-02-10,21.18,0.68,31.14705882352941
2004-02-11,21.75,0.68,31.985294117647058
2004-02-12,21.3,0.68,31.323529411764703
2004-02-13,21.19,0.68,31.16176470588235
2004-02-17,21.34,0.68,31.382352941176467
2004-02-18,21.05,0.68,30.955882352941174
2004-02-19,21.0,0.68,30.882352941176467
2004-02-20,21.09,0.68,31.01470588235294
2004-02-23,20.25,0.68,29.77941176470588
2004-02-24,20.21,0.68,29.720588235294116
2004-02-25,20.63,0.68,30.338235294117645
2004-02-26,20.29,0.68,29.838235294117645
2004-02-27,20.26,0.68,29.794117647058822
2004-03-01,20.26,0.68,29.794117647058822
2004-03-02,20.4,0.68,29.999999999999996
2004-03-03,20.4,0.68,29.999999999999996
2004-03-04,20.45,0.92,22.228260869565215
2004-03-05,20.37,0.92,22.141304347826086
2004-03-08,20.26,0.92,22.021739130434785
2004-03-09,20.25,0.92,22.01086956521739
2004-03-10,20.07,0.92,21.815217391304348
2004-03-11,19.5,0.92,21.195652173913043
2004-03-12,19.88,0.92,21.60869565217391
2004-03-15,19.13,0.92,20.793478260869563
2004-03-16,18.99,0.92,20.641304347826086
2004-03-17,19.3,0.92,20.97826086956522
2004-03-18,18.96,0.92,20.608695652173914
2004-03-19,18.8,0.92,20.434782608695652
2004-03-22,18.4,0.92,19.999999999999996
2004-03-23,18.26,0.92,19.847826086956523
2004-03-24,18.27,0.92,19.85869565217391
2004-03-25,18.28,0.92,19.869565217391305
2004-03-26,18.56,0.92,20.173913043478258
2004-03-29,18.23,0.92,19.815217391304348
2004-03-30,18.93,0.92,20.57608695652174
2004-03-31,18.7,0.92,20.32608695652174
2004-04-01,18.99,0.92,20.641304347826086
2004-04-02,19.0,0.92,20.652173913043477
2004-04-05,19.64,0.92,21.34782608695652
2004-04-06,19.31,0.92,20.989130434782606
2004-04-07,19.3,0.92,20.97826086956522
2004-04-08,18.85,0.92,20.48913043478261
2004-04-12,19.86,0.92,21.58695652173913
2004-04-13,19.37,0.92,21.054347826086957
2004-04-14,19.15,0.92,20.815217391304344
2004-04-15,18.99,0.92,20.641304347826086
2004-04-16,19.41,0.92,21.09782608695652
2004-04-19,19.71,0.92,21.42391304347826
2004-04-20,19.27,0.92,20.945652173913043
2004-04-21,19.87,0.92,21.597826086956523
2004-04-22,20.22,0.92,21.978260869565215
2004-04-23,20.15,0.92,21.902173913043477
2004-04-26,20.2,0.92,21.956521739130434
2004-04-27,20.3,0.92,22.065217391304348
2004-04-28,19.32,0.92,21.0
2004-04-29,18.59,0.92,20.206521739130434
2004-04-30,18.98,0.92,20.630434782608695
2004-05-03,18.63,0.92,20.249999999999996
2004-05-04,18.4,0.92,19.999999999999996
2004-05-05,18.49,0.92,20.09782608695652
2004-05-06,18.32,0.92,19.913043478260867
2004-05-07,17.96,0.18,99.77777777777779
2004-05-10,17.62,0.18,97.8888888888889
2004-05-11,18.25,0.18,101.38888888888889
2004-05-12,18.36,0.18,102.0
2004-05-13,17.82,0.18,99.0
2004-05-14,17.92,0.18,99.55555555555557
2004-05-17,17.25,0.18,95.83333333333334
2004-05-18,17.5,0.18,97.22222222222223
2004-05-19,17.13,0.18,95.16666666666667
2004-05-20,17.31,0.18,96.16666666666666
2004-05-21,17.42,0.18,96.77777777777779
2004-05-24,17.97,0.18,99.83333333333333
2004-05-25,18.3,0.18,101.66666666666667
2004-05-26,18.69,0.18,103.83333333333334
2004-05-27,18.33,0.18,101.83333333333333
2004-05-28,18.42,0.18,102.33333333333334
2004-06-01,18.77,0.18,104.27777777777779
2004-06-02,18.64,0.18,103.55555555555556
2004-06-03,18.21,0.18,101.16666666666667
2004-06-04,18.2,0.18,101.11111111111111
2004-06-07,18.98,0.18,105.44444444444446
2004-06-08,19.3,0.18,107.22222222222223
2004-06-09,18.74,0.18,104.1111111111111
2004-06-10,19.12,0.18,106.22222222222223
2004-06-14,18.48,0.18,102.66666666666667
2004-06-15,19.03,0.18,105.72222222222223
2004-06-16,18.87,0.18,104.83333333333334
2004-06-17,18.75,0.18,104.16666666666667
2004-06-18,18.67,0.18,103.72222222222223
2004-06-21,18.77,0.18,104.27777777777779
2004-06-22,19.0,0.18,105.55555555555556
2004-06-23,19.71,0.18,109.50000000000001
2004-06-24,19.44,0.18,108.00000000000001
2004-06-25,20.09,0.18,111.61111111111111
2004-06-28,19.21,0.18,106.72222222222223
2004-06-29,20.06,0.18,111.44444444444444
2004-06-30,20.02,0.18,111.22222222222223
2004-07-01,20.0,0.18,111.11111111111111
2004-07-02,20.15,0.18,111.94444444444444
2004-07-06,19.84,0.18,110.22222222222223
2004-07-07,19.92,0.18,110.66666666666669
2004-07-08,19.57,0.18,108.72222222222223
2004-07-09,19.93,0.18,110.72222222222223
2004-07-12,19.89,0.18,110.50000000000001
2004-07-13,20.3,0.18,112.77777777777779
2004-07-14,20.38,0.18,113.22222222222221
2004-07-15,20.41,0.18,113.3888888888889
2004-07-16,20.38,0.18,113.22222222222221
2004-07-19,20.15,0.18,111.94444444444444
2004-07-20,20.38,0.18,113.22222222222221
2004-07-21,19.93,0.18,110.72222222222223
2004-07-22,19.4,0.18,107.77777777777777
2004-07-23,19.21,0.18,106.72222222222223
2004-07-26,19.04,0.18,105.77777777777777
2004-07-27,19.55,0.18,108.61111111111111
2004-07-28,19.7,0.18,109.44444444444444
2004-07-29,20.67,0.18,114.83333333333334
2004-07-30,21.66,0.18,120.33333333333334
2004-08-02,22.8,0.18,126.66666666666667
2004-08-03,22.7,0.18,126.11111111111111
2004-08-04,22.92,0.18,127.33333333333334
2004-08-05,23.12,0.18,128.44444444444446
2004-08-06,22.6,0.49,46.12244897959184
2004-08-09,22.74,0.49,46.40816326530612
2004-08-10,22.96,0.49,46.85714285714286
2004-08-11,23.35,0.49,47.6530612244898
2004-08-12,23.27,0.49,47.48979591836735
2004-08-13,23.54,0.49,48.04081632653061
2004-08-16,24.07,0.49,49.12244897959184
2004-08-17,23.95,0.49,48.87755102040816
2004-08-18,24.25,0.49,49.48979591836735
2004-08-19,23.63,0.49,48.224489795918366
2004-08-20,24.29,0.49,49.57142857142857
2004-08-23,24.3,0.49,49.59183673469388
2004-08-24,24.25,0.49,49.48979591836735
2004-08-25,24.42,0.49,49.83673469387755
2004-08-26,24.29,0.49,49.57142857142857
2004-08-27,24.1,0.49,49.183673469387756
2004-08-30,24.15,0.49,49.285714285714285
2004-08-31,24.15,0.49,49.285714285714285
2004-09-01,24.61,0.49,50.224489795918366
2004-09-02,24.95,0.49,50.91836734693877
2004-09-03,24.8,0.49,50.61224489795919
2004-09-07,24.76,0.49,50.530612244897966
2004-09-08,24.34,0.49,49.673469387755105
2004-09-09,24.55,0.49,50.102040816326536
2004-09-10,24.4,0.49,49.795918367346935
2004-09-13,24.42,0.49,49.83673469387755
2004-09-14,24.24,0.49,49.46938775510204
2004-09-15,24.2,0.49,49.38775510204081
2004-09-16,24.5,0.49,50.0
2004-09-17,24.31,0.49,49.61224489795918
2004-09-20,24.15,0.49,49.285714285714285
2004-09-21,24.51,0.49,50.02040816326531
2004-09-22,24.11,0.49,49.20408163265306
2004-09-23,24.09,0.49,49.16326530612245
2004-09-24,24.05,0.49,49.08163265306123
2004-09-27,23.55,0.49,48.06122448979592
2004-09-28,24.14,0.49,49.26530612244898
2004-09-29,24.9,0.49,50.816326530612244
2004-09-30,25.04,0.49,51.10204081632653
2004-10-01,24.9,0.49,50.816326530612244
2004-10-04,25.2,0.49,51.42857142857143
2004-10-05,25.14,0.49,51.30612244897959
2004-10-06,25.31,0.49,51.6530612244898
2004-10-07,24.92,0.49,50.85714285714286
2004-10-08,24.42,0.49,49.83673469387755
2004-10-11,24.72,0.49,50.44897959183673
2004-10-12,24.9,0.49,50.816326530612244
2004-10-13,23.97,0.49,48.91836734693877
2004-10-14,23.85,0.49,48.673469387755105
2004-10-15,24.33,0.49,49.6530612244898
2004-10-18,23.9,0.49,48.775510204081634
2004-10-19,23.78,0.49,48.53061224489796
2004-10-20,23.73,0.49,48.42857142857143
2004-10-21,24.15,0.49,49.285714285714285
2004-10-22,23.44,0.49,47.83673469387755
2004-10-25,23.93,0.49,48.83673469387755
2004-10-26,23.9,0.49,48.775510204081634
2004-10-27,24.0,0.49,48.97959183673469
2004-10-28,25.15,0.49,51.326530612244895
2004-10-29,25.57,0.49,52.183673469387756
2004-11-01,26.87,0.49,54.83673469387755
2004-11-02,26.87,0.49,54.83673469387755
2004-11-03,28.0,0.49,57.142857142857146
2004-11-04,28.25,0.88,32.10227272727273
2004-11-05,28.75,0.88,32.67045454545455
2004-11-08,28.5,0.88,32.38636363636363
2004-11-09,28.51,0.88,32.39772727272727
2004-11-10,29.0,0.88,32.95454545454545
2004-11-11,28.8,0.88,32.72727272727273
2004-11-12,28.65,0.88,32.55681818181818
2004-11-15,28.83,0.88,32.76136363636363
2004-11-16,28.55,0.88,32.44318181818182
2004-11-17,28.65,0.88,32.55681818181818
2004-11-18,28.49,0.88,32.375
2004-11-19,27.84,0.88,31.636363636363637
2004-11-22,28.75,0.88,32.67045454545455
2004-11-23,28.9,0.88,32.840909090909086
2004-11-24,29.0,0.88,32.95454545454545
2004-11-26,29.02,0.88,32.97727272727273
2004-11-29,29.4,0.88,33.40909090909091
2004-11-30,29.7,0.88,33.75
2004-12-01,30.5,0.88,34.65909090909091
2004-12-02,30.68,0.88,34.86363636363636
2004-12-03,30.56,0.88,34.72727272727273
2004-12-06,30.25,0.88,34.375
2004-12-07,28.58,0.88,32.47727272727273
2004-12-08,29.0,0.88,32.95454545454545
2004-12-09,29.03,0.88,32.98863636363637
2004-12-10,29.55,0.88,33.57954545454545
2004-12-13,29.84,0.88,33.90909090909091
2004-12-14,30.25,0.88,34.375
2004-12-15,30.2,0.88,34.31818181818182
2004-12-16,30.4,0.88,34.54545454545455
2004-12-17,30.7,0.88,34.88636363636363
2004-12-20,30.89,0.88,35.10227272727273
2004-12-21,30.3,0.88,34.43181818181818
2004-12-22,30.46,0.88,34.61363636363637
2004-12-23,30.55,0.88,34.71590909090909
2004-12-27,29.78,0.88,33.84090909090909
2004-12-28,30.21,0.88,34.32954545454545
2004-12-29,29.55,0.88,33.57954545454545
2004-12-30,29.5,0.88,33.52272727272727
2004-12-31,29.43,0.88,33.44318181818182
2005-01-03,29.82,0.88,33.88636363636363
2005-01-04,29.18,0.88,33.15909090909091
2005-01-05,28.4,0.88,32.27272727272727
2005-01-06,28.42,0.88,32.29545454545455
2005-01-07,28.07,0.88,31.897727272727273
2005-01-10,28.53,0.88,32.42045454545455
2005-01-11,27.5,0.88,31.25
2005-01-12,27.45,0.88,31.193181818181817
2005-01-13,27.47,0.88,31.21590909090909
2005-01-14,27.81,0.88,31.602272727272727
2005-01-18,28.71,0.88,32.625
2005-01-19,27.88,0.88,31.68181818181818
2005-01-20,27.7,0.88,31.477272727272727
2005-01-21,27.25,0.88,30.96590909090909
2005-01-24,26.85,0.88,30.511363636363637
2005-01-25,26.73,0.88,30.375
2005-01-26,27.5,0.88,31.25
2005-01-27,30.24,0.88,34.36363636363636
2005-01-28,29.75,0.88,33.80681818181818
2005-01-31,30.07,0.88,34.17045454545455
2005-02-01,30.21,0.88,34.32954545454545
2005-02-02,30.01,0.88,34.10227272727273
2005-02-03,30.9,0.88,35.11363636363636
2005-02-04,31.52,0.88,35.81818181818182
2005-02-07,31.53,0.88,35.82954545454545
2005-02-08,31.5,0.88,35.79545454545455
2005-02-09,30.63,0.88,34.80681818181818
2005-02-10,30.6,0.88,34.77272727272727
2005-02-11,31.36,0.88,35.63636363636363
2005-02-14,31.33,0.88,35.60227272727273
2005-02-15,31.6,0.88,35.909090909090914
2005-02-16,31.65,0.88,35.965909090909086
2005-02-17,31.2,0.88,35.45454545454545
2005-02-18,30.96,0.88,35.18181818181818
2005-02-22,30.03,0.88,34.125
2005-02-23,29.54,0.88,33.56818181818182
2005-02-24,30.65,0.88,34.82954545454545
2005-02-25,31.09,0.88,35.32954545454545
2005-02-28,30.58,0.88,34.75
2005-03-01,31.33,0.88,35.60227272727273
2005-03-02,31.75,1.29,24.612403100775193
2005-03-03,31.3,1.29,24.26356589147287
2005-03-04,32.25,1.29,25.0
2005-03-07,32.15,1.29,24.92248062015504
2005-03-08,32.24,1.29,24.992248062015506
2005-03-09,31.92,1.29,24.74418604651163
2005-03-10,31.68,1.29,24.55813953488372
2005-03-11,31.5,1.29,24.41860465116279
2005-03-14,31.68,1.29,24.55813953488372
2005-03-15,31.24,1.29,24.21705426356589
2005-03-16,31.2,1.29,24.186046511627907
2005-03-17,32.29,1.29,25.031007751937985
2005-03-18,32.05,1.29,24.844961240310074
2005-03-21,32.35,1.29,25.07751937984496
2005-03-22,31.64,1.29,24.527131782945737
2005-03-23,31.1,1.29,24.108527131782946
2005-03-24,30.79,1.29,23.868217054263564
2005-03-28,31.55,1.29,24.45736434108527
2005-03-29,30.75,1.29,23.83720930232558
2005-03-30,31.99,1.29,24.7984496124031
2005-03-31,31.3,1.29,24.26356589147287
2005-04-01,30.81,1.29,23.883720930232556
2005-04-04,31.65,1.29,24.53488372093023
2005-04-05,31.7,1.29,24.57364341085271
2005-04-06,31.27,1.29,24.24031007751938
2005-04-07,31.14,1.29,24.13953488372093
2005-04-08,30.43,1.29,23.589147286821703
2005-04-11,30.27,1.29,23.465116279069765
2005-04-12,31.32,1.29,24.27906976744186
2005-04-13,30.47,1.29,23.620155038759687
2005-04-14,29.6,1.29,22.94573643410853
2005-04-15,27.2,1.29,21.085271317829456
2005-04-18,27.25,1.29,21.124031007751938
2005-04-19,28.36,1.29,21.984496124031008
2005-04-20,28.03,1.29,21.728682170542637
2005-04-21,28.53,1.29,22.116279069767444
2005-04-22,27.13,1.29,21.031007751937985
2005-04-25,28.29,1.29,21.930232558139533
2005-04-26,27.13,1.29,21.031007751937985
2005-04-27,29.35,1.29,22.751937984496124
2005-04-28,29.3,1.29,22.713178294573645
2005-04-29,30.42,1.29,23.58139534883721
2005-05-02,30.0,1.29,23.25581395348837
2005-05-03,30.49,1.29,23.63565891472868
2005-05-04,31.32,1.29,24.27906976744186
2005-05-05,30.9,1.29,23.953488372093023
2005-05-06,31.13,1.29,24.131782945736433
2005-05-09,31.84,1.29,24.682170542635657
2005-05-10,30.86,1.29,23.92248062015504
2005-05-11,31.29,0.48,65.1875
2005-05-12,30.7,0.48,63.958333333333336
2005-05-13,30.19,0.48,62.895833333333336
2005-05-16,31.22,0.48,65.04166666666667
2005-05-17,31.45,0.48,65.52083333333333
2005-05-18,32.15,0.48,66.97916666666667
2005-05-19,31.92,0.48,66.5
2005-05-20,31.9,0.48,66.45833333333333
2005-05-23,31.43,0.48,65.47916666666667
2005-05-24,31.43,0.48,65.47916666666667
2005-05-25,30.55,0.48,63.645833333333336
2005-05-26,31.34,0.48,65.29166666666667
2005-05-27,31.0,0.48,64.58333333333334
2005-05-31,31.62,0.48,65.875
2005-06-01,31.87,0.48,66.39583333333334
2005-06-02,31.35,0.48,65.3125
2005-06-03,31.05,0.48,64.6875
2005-06-06,31.58,0.48,65.79166666666667
2005-06-07,32.29,0.48,67.27083333333333
2005-06-08,32.52,0.48,67.75000000000001
2005-06-09,32.68,0.48,68.08333333333333
2005-06-10,32.54,0.48,67.79166666666667
2005-06-13,32.93,0.48,68.60416666666667
2005-06-14,34.39,0.48,71.64583333333334
2005-06-15,34.24,0.48,71.33333333333334
2005-06-16,34.59,0.48,72.06250000000001
2005-06-17,33.93,0.48,70.6875
2005-06-20,33.5,0.48,69.79166666666667
2005-06-21,33.44,0.48,69.66666666666667
2005-06-22,33.75,0.48,70.3125
2005-06-23,33.28,0.48,69.33333333333334
2005-06-24,31.85,0.48,66.35416666666667
2005-06-27,32.25,0.48,67.1875
2005-06-28,32.82,0.48,68.375
2005-06-29,32.68,0.48,68.08333333333333
2005-06-30,32.58,0.48,67.875
2005-07-01,33.18,0.48,69.125
2005-07-05,33.83,0.48,70.47916666666667
2005-07-06,33.18,0.48,69.125
2005-07-07,33.2,0.48,69.16666666666667
2005-07-08,34.47,0.48,71.8125
2005-07-11,34.65,0.48,72.1875
2005-07-12,34.1,0.48,71.04166666666667
2005-07-13,34.05,0.48,70.9375
2005-07-14,34.05,0.48,70.9375
2005-07-15,33.95,0.48,70.72916666666667
2005-07-18,33.47,0.48,69.72916666666667
2005-07-19,34.35,0.48,71.5625
2005-07-20,35.15,0.48,73.22916666666667
2005-07-21,34.35,0.48,71.5625
2005-07-22,34.85,0.48,72.60416666666667
2005-07-25,34.3,0.48,71.45833333333333
2005-07-26,34.67,0.48,72.22916666666667
2005-07-27,35.0,0.48,72.91666666666667
2005-07-28,38.34,0.48,79.87500000000001
2005-07-29,37.95,0.48,79.06250000000001
2005-08-01,39.0,0.48,81.25
2005-08-02,38.77,0.48,80.77083333333334
2005-08-03,37.94,0.48,79.04166666666667
2005-08-04,37.5,0.48,78.125
2005-08-05,37.12,0.96,38.666666666666664
2005-08-08,36.8,0.96,38.33333333333333
2005-08-09,36.74,0.96,38.270833333333336
2005-08-10,36.75,0.96,38.28125
2005-08-11,37.25,0.96,38.802083333333336
2005-08-12,36.42,0.96,37.9375
2005-08-15,37.49,0.96,39.052083333333336
2005-08-16,36.6,0.96,38.125
2005-08-17,36.1,0.96,37.60416666666667
2005-08-18,36.3,0.96,37.8125
2005-08-19,36.5,0.96,38.020833333333336
2005-08-22,37.24,0.96,38.79166666666667
2005-08-23,36.43,0.96,37.947916666666664
2005-08-24,36.67,0.96,38.19791666666667
2005-08-25,36.95,0.96,38.489583333333336
