date,CDNS,CDNS_EPS,PE Ratio
2002-07-03,15.0,0.09,166.66666666666669
2002-07-05,15.86,0.09,176.22222222222223
2002-07-08,15.3,0.09,170.0
2002-07-09,14.4,0.09,160.0
2002-07-10,14.35,0.09,159.44444444444446
2002-07-11,14.4,0.09,160.0
2002-07-12,14.26,0.09,158.44444444444446
2002-07-15,14.5,0.09,161.11111111111111
2002-07-16,15.5,0.09,172.22222222222223
2002-07-17,16.0,0.09,177.77777777777777
2002-07-18,15.0,0.09,166.66666666666669
2002-07-19,15.0,0.09,166.66666666666669
2002-07-22,14.51,0.09,161.22222222222223
2002-07-23,13.45,0.09,149.44444444444443
2002-07-24,11.0,0.09,122.22222222222223
2002-07-25,11.18,0.09,124.22222222222223
2002-07-26,11.28,0.09,125.33333333333333
2002-07-29,12.0,0.09,133.33333333333334
2002-07-30,12.79,0.09,142.11111111111111
2002-07-31,12.45,0.09,138.33333333333334
2002-08-01,12.0,0.09,133.33333333333334
2002-08-02,11.97,0.09,133.0
2002-08-05,11.06,0.09,122.8888888888889
2002-08-06,11.75,0.09,130.55555555555557
2002-08-07,11.9,0.09,132.22222222222223
2002-08-08,12.5,0.09,138.88888888888889
2002-08-09,12.82,0.09,142.44444444444446
2002-08-12,13.05,0.09,145.0
2002-08-13,12.7,-0.1,-126.99999999999999
2002-08-14,13.19,-0.1,-131.89999999999998
2002-08-15,13.72,-0.1,-137.2
2002-08-16,14.27,-0.1,-142.7
2002-08-19,15.58,-0.1,-155.79999999999998
2002-08-20,14.52,-0.1,-145.2
2002-08-21,14.75,-0.1,-147.5
2002-08-22,15.02,-0.1,-150.2
2002-08-23,14.75,-0.1,-147.5
2002-08-26,14.9,-0.1,-149.0
2002-08-27,13.91,-0.1,-139.1
2002-08-28,13.38,-0.1,-133.8
2002-08-29,13.59,-0.1,-135.89999999999998
2002-08-30,13.47,-0.1,-134.7
2002-09-03,12.65,-0.1,-126.5
2002-09-04,12.85,-0.1,-128.5
2002-09-05,12.35,-0.1,-123.49999999999999
2002-09-06,13.11,-0.1,-131.1
2002-09-09,13.24,-0.1,-132.4
2002-09-10,14.0,-0.1,-140.0
2002-09-11,14.14,-0.1,-141.4
2002-09-12,13.63,-0.1,-136.3
2002-09-13,13.58,-0.1,-135.79999999999998
2002-09-16,13.24,-0.1,-132.4
2002-09-17,12.55,-0.1,-125.5
2002-09-18,12.1,-0.1,-120.99999999999999
2002-09-19,11.96,-0.1,-119.60000000000001
2002-09-20,11.84,-0.1,-118.39999999999999
2002-09-23,11.66,-0.1,-116.6
2002-09-24,11.39,-0.1,-113.9
2002-09-25,10.9,-0.1,-109.0
2002-09-26,10.96,-0.1,-109.60000000000001
2002-09-27,10.45,-0.1,-104.49999999999999
2002-09-30,10.17,-0.1,-101.69999999999999
2002-10-01,10.57,-0.1,-105.7
2002-10-02,10.07,-0.1,-100.7
2002-10-03,9.8,-0.1,-98.0
2002-10-04,9.42,-0.1,-94.19999999999999
2002-10-07,9.0,-0.1,-90.0
2002-10-08,9.08,-0.1,-90.8
2002-10-09,8.95,-0.1,-89.49999999999999
2002-10-10,9.41,-0.1,-94.1
2002-10-11,10.8,-0.1,-108.0
2002-10-14,11.42,-0.1,-114.19999999999999
2002-10-15,11.69,-0.1,-116.89999999999999
2002-10-16,10.82,-0.1,-108.2
2002-10-17,10.6,-0.1,-105.99999999999999
2002-10-18,10.3,-0.1,-103.0
2002-10-21,11.4,-0.1,-114.0
2002-10-22,10.91,-0.1,-109.1
2002-10-23,11.35,-0.1,-113.49999999999999
2002-10-24,11.04,-0.1,-110.39999999999999
2002-10-25,11.15,-0.1,-111.5
2002-10-28,10.97,-0.1,-109.7
2002-10-29,10.44,-0.1,-104.39999999999999
2002-10-30,10.12,-0.1,-101.19999999999999
2002-10-31,10.13,-0.1,-101.3
2002-11-01,10.24,-0.1,-102.39999999999999
2002-11-04,11.04,-0.1,-110.39999999999999
2002-11-05,11.7,-0.1,-116.99999999999999
2002-11-06,11.8,-0.1,-118.0
2002-11-07,11.18,-0.1,-111.8
2002-11-08,11.4,-0.1,-114.0
2002-11-11,11.14,-0.1,-111.4
2002-11-12,11.59,-0.07,-165.57142857142856
2002-11-13,11.1,-0.07,-158.57142857142856
2002-11-14,12.35,-0.07,-176.42857142857142
2002-11-15,12.43,-0.07,-177.57142857142856
2002-11-18,12.76,-0.07,-182.28571428571428
2002-11-19,12.6,-0.07,-179.99999999999997
2002-11-20,13.69,-0.07,-195.57142857142856
2002-11-21,14.75,-0.07,-210.7142857142857
2002-11-22,14.35,-0.07,-204.99999999999997
2002-11-25,14.13,-0.07,-201.85714285714286
2002-11-26,13.71,-0.07,-195.85714285714286
2002-11-27,13.95,-0.07,-199.28571428571425
2002-11-29,14.42,-0.07,-205.99999999999997
2002-12-02,14.4,-0.07,-205.7142857142857
2002-12-03,13.8,-0.07,-197.14285714285714
2002-12-04,12.77,-0.07,-182.42857142857142
2002-12-05,12.04,-0.07,-171.99999999999997
2002-12-06,12.16,-0.07,-173.7142857142857
2002-12-09,11.28,-0.07,-161.1428571428571
2002-12-10,11.78,-0.07,-168.28571428571425
2002-12-11,12.11,-0.07,-172.99999999999997
2002-12-12,12.15,-0.07,-173.57142857142856
2002-12-13,11.74,-0.07,-167.7142857142857
2002-12-16,12.26,-0.07,-175.1428571428571
2002-12-17,12.35,-0.07,-176.42857142857142
2002-12-18,11.99,-0.07,-171.28571428571428
2002-12-19,11.68,-0.07,-166.85714285714283
2002-12-20,12.06,-0.07,-172.28571428571428
2002-12-23,12.26,-0.07,-175.1428571428571
2002-12-24,12.37,-0.07,-176.7142857142857
2002-12-26,12.43,-0.07,-177.57142857142856
2002-12-27,12.18,-0.07,-173.99999999999997
2002-12-30,11.68,-0.07,-166.85714285714283
2002-12-31,11.79,-0.07,-168.4285714285714
2003-01-02,11.66,-0.07,-166.57142857142856
2003-01-03,9.24,-0.07,-132.0
2003-01-06,9.8,-0.07,-140.0
2003-01-07,9.36,-0.07,-133.7142857142857
2003-01-08,9.65,-0.07,-137.85714285714286
2003-01-09,10.13,-0.07,-144.71428571428572
2003-01-10,10.11,-0.07,-144.42857142857142
2003-01-13,10.0,-0.07,-142.85714285714283
2003-01-14,10.2,-0.07,-145.7142857142857
2003-01-15,10.0,-0.07,-142.85714285714283
2003-01-16,10.0,-0.07,-142.85714285714283
2003-01-17,9.85,-0.07,-140.7142857142857
2003-01-21,9.6,-0.07,-137.14285714285714
2003-01-22,10.01,-0.07,-142.99999999999997
2003-01-23,10.29,-0.07,-146.99999999999997
2003-01-24,10.02,-0.07,-143.1428571428571
2003-01-27,9.99,-0.07,-142.7142857142857
2003-01-28,10.37,-0.07,-148.1428571428571
2003-01-29,10.08,-0.07,-144.0
2003-01-30,9.7,-0.07,-138.57142857142856
2003-01-31,9.92,-0.07,-141.7142857142857
2003-02-03,9.8,-0.07,-140.0
2003-02-04,9.64,-0.07,-137.71428571428572
2003-02-05,9.7,-0.07,-138.57142857142856
2003-02-06,9.62,-0.07,-137.42857142857142
2003-02-07,9.51,-0.07,-135.85714285714283
2003-02-10,9.59,-0.07,-136.99999999999997
2003-02-11,9.65,-0.07,-137.85714285714286
2003-02-12,9.51,-0.07,-135.85714285714283
2003-02-13,9.58,-0.07,-136.85714285714283
2003-02-14,9.85,-0.07,-140.7142857142857
2003-02-18,10.0,-0.07,-142.85714285714283
2003-02-19,10.06,-0.07,-143.7142857142857
2003-02-20,10.28,-0.07,-146.85714285714283
2003-02-21,10.23,-0.07,-146.14285714285714
2003-02-24,10.17,-0.07,-145.28571428571428
2003-02-25,10.33,-0.07,-147.57142857142856
2003-02-26,10.46,-0.07,-149.42857142857142
2003-02-27,10.56,-0.07,-150.85714285714286
2003-02-28,10.59,-0.07,-151.28571428571428
2003-03-03,10.63,-0.07,-151.85714285714286
2003-03-04,10.43,-0.07,-148.99999999999997
2003-03-05,10.3,-0.07,-147.14285714285714
2003-03-06,10.15,-0.07,-145.0
2003-03-07,10.3,-0.07,-147.14285714285714
2003-03-10,10.18,-0.07,-145.42857142857142
2003-03-11,10.0,-0.07,-142.85714285714283
2003-03-12,10.07,-0.07,-143.85714285714286
2003-03-13,10.15,-0.07,-145.0
2003-03-14,10.18,0.28,36.357142857142854
2003-03-17,10.9,0.28,38.92857142857142
2003-03-18,10.89,0.28,38.89285714285714
2003-03-19,10.85,0.28,38.74999999999999
2003-03-20,10.86,0.28,38.78571428571428
2003-03-21,10.96,0.28,39.14285714285714
2003-03-24,10.48,0.28,37.42857142857142
2003-03-25,10.62,0.28,37.92857142857142
2003-03-26,10.61,0.28,37.89285714285714
2003-03-27,10.52,0.28,37.57142857142857
2003-03-28,10.19,0.28,36.39285714285714
2003-03-31,10.0,0.28,35.71428571428571
2003-04-01,9.89,0.28,35.32142857142857
2003-04-02,10.13,0.28,36.17857142857143
2003-04-03,10.18,0.28,36.357142857142854
2003-04-04,10.18,0.28,36.357142857142854
2003-04-07,10.37,0.28,37.03571428571428
2003-04-08,10.16,0.28,36.285714285714285
2003-04-09,9.88,0.28,35.285714285714285
2003-04-10,9.96,0.28,35.57142857142857
2003-04-11,9.85,0.28,35.17857142857142
2003-04-14,9.75,0.28,34.82142857142857
2003-04-15,9.8,0.28,35.0
2003-04-16,10.6,0.28,37.857142857142854
2003-04-17,10.45,0.28,37.32142857142856
2003-04-21,10.63,0.28,37.964285714285715
2003-04-22,10.92,0.28,38.99999999999999
2003-04-23,11.09,0.28,39.607142857142854
2003-04-24,11.16,0.28,39.857142857142854
2003-04-25,10.7,0.28,38.21428571428571
2003-04-28,10.98,0.28,39.214285714285715
2003-04-29,11.22,0.28,40.07142857142857
2003-04-30,11.43,0.28,40.82142857142857
2003-05-01,11.59,0.28,41.39285714285714
2003-05-02,12.03,0.28,42.96428571428571
2003-05-05,11.96,0.28,42.714285714285715
2003-05-06,12.27,0.28,43.82142857142856
2003-05-07,12.35,0.28,44.107142857142854
2003-05-08,12.05,0.28,43.035714285714285
2003-05-09,12.09,0.28,43.17857142857142
2003-05-12,12.2,-0.07,-174.28571428571425
2003-05-13,11.88,-0.07,-169.71428571428572
2003-05-14,11.74,-0.07,-167.7142857142857
2003-05-15,12.24,-0.07,-174.85714285714283
2003-05-16,12.49,-0.07,-178.42857142857142
2003-05-19,12.08,-0.07,-172.57142857142856
2003-05-20,12.1,-0.07,-172.85714285714283
2003-05-21,12.16,-0.07,-173.7142857142857
2003-05-22,13.66,-0.07,-195.14285714285714
2003-05-23,13.46,-0.07,-192.28571428571428
2003-05-27,13.92,-0.07,-198.85714285714283
2003-05-28,14.03,-0.07,-200.4285714285714
2003-05-29,13.9,-0.07,-198.57142857142856
2003-05-30,13.9,-0.07,-198.57142857142856
2003-06-02,13.7,-0.07,-195.7142857142857
2003-06-03,13.58,-0.07,-193.99999999999997
2003-06-04,13.8,-0.07,-197.14285714285714
2003-06-05,13.85,-0.07,-197.85714285714283
2003-06-06,13.75,-0.07,-196.42857142857142
2003-06-09,13.23,-0.07,-189.0
2003-06-10,13.27,-0.07,-189.57142857142856
2003-06-11,13.4,-0.07,-191.42857142857142
2003-06-12,13.3,-0.07,-190.0
2003-06-13,13.0,-0.07,-185.7142857142857
2003-06-16,13.21,-0.07,-188.71428571428572
2003-06-17,13.02,-0.07,-185.99999999999997
2003-06-18,13.15,-0.07,-187.85714285714283
2003-06-19,12.86,-0.07,-183.7142857142857
2003-06-20,12.39,-0.07,-177.0
2003-06-23,12.43,-0.07,-177.57142857142856
2003-06-24,12.13,-0.07,-173.28571428571428
2003-06-25,12.0,-0.07,-171.42857142857142
2003-06-26,12.03,-0.07,-171.85714285714283
2003-06-27,11.72,-0.07,-167.42857142857142
2003-06-30,12.06,-0.07,-172.28571428571428
2003-07-01,11.9,-0.07,-170.0
2003-07-02,12.41,-0.07,-177.28571428571428
2003-07-03,12.32,-0.07,-176.0
2003-07-07,12.88,-0.07,-184.0
2003-07-08,13.08,-0.07,-186.85714285714283
2003-07-09,13.17,-0.07,-188.1428571428571
2003-07-10,12.69,-0.07,-181.28571428571425
2003-07-11,13.05,-0.07,-186.42857142857142
2003-07-14,13.27,-0.07,-189.57142857142856
2003-07-15,13.0,-0.07,-185.7142857142857
2003-07-16,12.4,-0.07,-177.14285714285714
2003-07-17,12.58,-0.07,-179.7142857142857
2003-07-18,12.73,-0.07,-181.85714285714283
2003-07-21,12.6,-0.07,-179.99999999999997
2003-07-22,13.12,-0.07,-187.4285714285714
2003-07-23,13.1,-0.07,-187.1428571428571
2003-07-24,13.02,-0.07,-185.99999999999997
2003-07-25,13.33,-0.07,-190.42857142857142
2003-07-28,13.7,-0.07,-195.7142857142857
2003-07-29,13.62,-0.07,-194.57142857142856
2003-07-30,13.57,-0.07,-193.85714285714283
2003-07-31,13.67,-0.07,-195.28571428571428
2003-08-01,13.39,-0.07,-191.28571428571428
2003-08-04,13.38,-0.07,-191.14285714285714
2003-08-05,13.35,-0.07,-190.7142857142857
2003-08-06,13.1,-0.07,-187.1428571428571
2003-08-07,12.92,-0.07,-184.57142857142856
2003-08-08,13.19,-0.1,-131.89999999999998
2003-08-11,13.38,-0.1,-133.8
2003-08-12,13.19,-0.1,-131.89999999999998
2003-08-13,13.05,-0.1,-130.5
2003-08-14,13.1,-0.1,-131.0
2003-08-15,13.27,-0.1,-132.7
2003-08-18,13.33,-0.1,-133.29999999999998
2003-08-19,13.69,-0.1,-136.89999999999998
2003-08-20,13.72,-0.1,-137.2
2003-08-21,13.69,-0.1,-136.89999999999998
2003-08-22,13.92,-0.1,-139.2
2003-08-25,14.08,-0.1,-140.79999999999998
2003-08-26,13.82,-0.1,-138.2
2003-08-27,13.9,-0.1,-139.0
2003-08-28,14.24,-0.1,-142.4
2003-08-29,14.22,-0.1,-142.2
2003-09-02,14.46,-0.1,-144.6
2003-09-03,14.22,-0.1,-142.2
2003-09-04,13.96,-0.1,-139.6
2003-09-05,13.47,-0.1,-134.7
2003-09-08,13.67,-0.1,-136.7
2003-09-09,13.84,-0.1,-138.39999999999998
2003-09-10,13.71,-0.1,-137.1
2003-09-11,13.93,-0.1,-139.29999999999998
2003-09-12,13.98,-0.1,-139.79999999999998
2003-09-15,13.59,-0.1,-135.89999999999998
2003-09-16,14.0,-0.1,-140.0
2003-09-17,13.97,-0.1,-139.7
2003-09-18,14.03,-0.1,-140.29999999999998
2003-09-19,13.97,-0.1,-139.7
2003-09-22,13.82,-0.1,-138.2
2003-09-23,13.97,-0.1,-139.7
2003-09-24,13.43,-0.1,-134.29999999999998
2003-09-25,13.51,-0.1,-135.1
2003-09-26,13.32,-0.1,-133.2
2003-09-29,13.46,-0.1,-134.6
2003-09-30,13.4,-0.1,-134.0
2003-10-01,13.26,-0.1,-132.6
2003-10-02,13.0,-0.1,-130.0
2003-10-03,13.28,-0.1,-132.79999999999998
2003-10-06,13.2,-0.1,-131.99999999999997
2003-10-07,13.3,-0.1,-133.0
2003-10-08,13.7,-0.1,-136.99999999999997
2003-10-09,13.19,-0.1,-131.89999999999998
2003-10-10,13.31,-0.1,-133.1
2003-10-13,13.87,-0.1,-138.7
2003-10-14,13.83,-0.1,-138.29999999999998
2003-10-15,14.01,-0.1,-140.1
2003-10-16,14.67,-0.1,-146.7
2003-10-17,14.53,-0.1,-145.29999999999998
2003-10-20,15.34,-0.1,-153.39999999999998
2003-10-21,15.16,-0.1,-151.6
2003-10-22,14.97,-0.1,-149.7
2003-10-23,14.9,-0.1,-149.0
2003-10-24,14.66,-0.1,-146.6
2003-10-27,15.16,-0.1,-151.6
2003-10-28,15.45,-0.1,-154.49999999999997
2003-10-29,15.43,-0.1,-154.29999999999998
2003-10-30,15.35,-0.1,-153.5
2003-10-31,15.39,-0.1,-153.9
2003-11-03,15.79,-0.1,-157.89999999999998
2003-11-04,16.21,-0.1,-162.1
2003-11-05,16.14,-0.1,-161.4
2003-11-06,16.6,-0.1,-166.0
2003-11-07,16.66,-0.16,-104.125
2003-11-10,16.25,-0.16,-101.5625
2003-11-11,15.97,-0.16,-99.8125
2003-11-12,16.25,-0.16,-101.5625
2003-11-13,16.46,-0.16,-102.875
2003-11-14,16.1,-0.16,-100.625
2003-11-17,15.83,-0.16,-98.9375
2003-11-18,15.5,-0.16,-96.875
2003-11-19,15.95,-0.16,-99.6875
2003-11-20,15.78,-0.16,-98.625
2003-11-21,16.4,-0.16,-102.49999999999999
2003-11-24,16.57,-0.16,-103.5625
2003-11-25,16.48,-0.16,-103.0
2003-11-26,16.49,-0.16,-103.06249999999999
2003-11-28,16.73,-0.16,-104.5625
2003-12-01,17.41,-0.16,-108.8125
2003-12-02,17.46,-0.16,-109.125
2003-12-03,18.1,-0.16,-113.125
2003-12-04,17.85,-0.16,-111.5625
2003-12-05,17.49,-0.16,-109.31249999999999
2003-12-08,17.19,-0.16,-107.4375
2003-12-09,16.98,-0.16,-106.125
2003-12-10,16.5,-0.16,-103.125
2003-12-11,17.55,-0.16,-109.6875
2003-12-12,17.4,-0.16,-108.74999999999999
2003-12-15,17.23,-0.16,-107.6875
2003-12-16,17.2,-0.16,-107.5
2003-12-17,17.22,-0.16,-107.62499999999999
2003-12-18,17.53,-0.16,-109.5625
2003-12-19,17.52,-0.16,-109.5
2003-12-22,17.95,-0.16,-112.1875
2003-12-23,18.2,-0.16,-113.75
2003-12-24,18.32,-0.16,-114.5
2003-12-26,18.19,-0.16,-113.6875
2003-12-29,18.17,-0.16,-113.56250000000001
2003-12-30,18.15,-0.16,-113.43749999999999
2003-12-31,17.98,-0.16,-112.375
2004-01-02,18.26,-0.16,-114.12500000000001
2004-01-05,18.57,-0.16,-116.0625
2004-01-06,18.6,-0.16,-116.25
2004-01-07,18.92,-0.16,-118.25000000000001
2004-01-08,18.99,-0.16,-118.68749999999999
2004-01-09,18.78,-0.16,-117.375
2004-01-12,18.62,-0.16,-116.375
2004-01-13,18.43,-0.16,-115.1875
2004-01-14,19.07,-0.16,-119.1875
2004-01-15,19.13,-0.16,-119.56249999999999
2004-01-16,19.4,-0.16,-121.24999999999999
2004-01-20,19.2,-0.16,-120.0
2004-01-21,18.85,-0.16,-117.8125
2004-01-22,18.48,-0.16,-115.5
2004-01-23,18.28,-0.16,-114.25
2004-01-26,18.11,-0.16,-113.1875
2004-01-27,18.58,-0.16,-116.12499999999999
2004-01-28,18.31,-0.16,-114.43749999999999
2004-01-29,16.85,-0.16,-105.3125
2004-01-30,16.57,-0.16,-103.5625
2004-02-02,16.45,-0.16,-102.8125
2004-02-03,16.3,-0.16,-101.875
2004-02-04,15.77,-0.16,-98.5625
2004-02-05,15.76,-0.16,-98.5
2004-02-06,15.85,-0.16,-99.0625
2004-02-09,15.86,-0.16,-99.125
2004-02-10,16.1,-0.16,-100.625
2004-02-11,16.11,-0.16,-100.6875
2004-02-12,15.87,-0.16,-99.1875
2004-02-13,15.96,-0.16,-99.75
2004-02-17,16.23,-0.16,-101.4375
2004-02-18,16.01,-0.16,-100.06250000000001
2004-02-19,15.49,-0.16,-96.8125
2004-02-20,15.17,-0.16,-94.8125
2004-02-23,14.93,-0.16,-93.3125
2004-02-24,14.65,-0.16,-91.5625
2004-02-25,15.06,-0.16,-94.125
2004-02-26,15.1,-0.16,-94.375
2004-02-27,15.43,-0.16,-96.4375
2004-03-01,15.63,-0.16,-97.6875
2004-03-02,15.64,-0.16,-97.75
2004-03-03,15.54,-0.16,-97.12499999999999
2004-03-04,15.6,-0.16,-97.5
2004-03-05,15.47,-0.16,-96.6875
2004-03-08,15.11,-0.16,-94.4375
2004-03-09,15.04,-0.16,-93.99999999999999
2004-03-10,15.42,-0.16,-96.375
2004-03-11,15.14,-0.16,-94.625
2004-03-12,15.21,-0.16,-95.0625
2004-03-15,14.95,-0.16,-93.4375
2004-03-16,14.53,-0.16,-90.8125
2004-03-17,14.54,-0.16,-90.87499999999999
2004-03-18,14.43,-0.16,-90.1875
2004-03-19,14.59,-0.16,-91.1875
2004-03-22,14.38,-0.16,-89.875
2004-03-23,14.49,-0.16,-90.5625
2004-03-24,14.5,-0.16,-90.625
2004-03-25,14.56,-0.16,-91.0
2004-03-26,14.57,-0.16,-91.0625
2004-03-29,14.81,-0.16,-92.5625
2004-03-30,14.73,-0.16,-92.0625
2004-03-31,14.74,-0.16,-92.125
2004-04-01,14.83,-0.16,-92.6875
2004-04-02,15.07,0.0,inf
2004-04-05,15.18,0.0,inf
2004-04-06,15.14,0.0,inf
2004-04-07,15.04,0.0,inf
2004-04-08,15.12,0.0,inf
2004-04-12,15.06,0.0,inf
2004-04-13,14.83,0.0,inf
2004-04-14,14.63,0.0,inf
2004-04-15,14.33,0.0,inf
2004-04-16,14.08,0.0,inf
2004-04-19,14.12,0.0,inf
2004-04-20,13.7,0.0,inf
2004-04-21,13.75,0.0,inf
2004-04-22,14.37,0.0,inf
2004-04-23,14.15,0.0,inf
2004-04-26,14.11,0.0,inf
2004-04-27,13.91,0.0,inf
2004-04-28,13.65,0.0,inf
2004-04-29,13.16,0.0,inf
2004-04-30,12.82,0.0,inf
2004-05-03,12.95,0.0,inf
2004-05-04,13.12,0.0,inf
2004-05-05,13.13,0.0,inf
2004-05-06,12.95,0.0,inf
2004-05-07,12.76,0.0,inf
2004-05-10,12.55,0.0,inf
2004-05-11,13.2,-0.03,-440.0
2004-05-12,13.27,-0.03,-442.3333333333333
2004-05-13,13.13,-0.03,-437.6666666666667
2004-05-14,13.15,-0.03,-438.33333333333337
2004-05-17,12.95,-0.03,-431.6666666666667
2004-05-18,13.26,-0.03,-442.0
2004-05-19,13.34,-0.03,-444.6666666666667
2004-05-20,13.46,-0.03,-448.6666666666667
2004-05-21,13.66,-0.03,-455.33333333333337
2004-05-24,13.68,-0.03,-456.0
2004-05-25,13.7,-0.03,-456.6666666666667
2004-05-26,13.86,-0.03,-462.0
2004-05-27,13.91,-0.03,-463.6666666666667
2004-05-28,13.84,-0.03,-461.33333333333337
2004-06-01,14.0,-0.03,-466.6666666666667
2004-06-02,14.02,-0.03,-467.3333333333333
2004-06-03,13.78,-0.03,-459.3333333333333
2004-06-04,14.12,-0.03,-470.6666666666667
2004-06-07,14.27,-0.03,-475.6666666666667
2004-06-08,14.25,-0.03,-475.0
2004-06-09,13.88,-0.03,-462.6666666666667
2004-06-10,14.05,-0.03,-468.33333333333337
2004-06-14,13.92,-0.03,-464.0
2004-06-15,14.26,-0.03,-475.33333333333337
2004-06-16,14.52,-0.03,-484.0
2004-06-17,14.34,-0.03,-478.0
2004-06-18,14.52,-0.03,-484.0
2004-06-21,14.48,-0.03,-482.6666666666667
2004-06-22,14.6,-0.03,-486.6666666666667
2004-06-23,14.67,-0.03,-489.0
2004-06-24,14.52,-0.03,-484.0
2004-06-25,14.73,-0.03,-491.00000000000006
2004-06-28,14.52,-0.03,-484.0
2004-06-29,14.54,-0.03,-484.66666666666663
2004-06-30,14.63,-0.03,-487.6666666666667
2004-07-01,14.49,-0.03,-483.0
2004-07-02,14.22,-0.03,-474.00000000000006
2004-07-06,13.85,-0.03,-461.6666666666667
2004-07-07,13.63,-0.03,-454.33333333333337
2004-07-08,13.41,-0.03,-447.0
2004-07-09,13.55,-0.03,-451.6666666666667
2004-07-12,13.5,-0.03,-450.0
2004-07-13,13.39,-0.03,-446.33333333333337
2004-07-14,13.15,-0.03,-438.33333333333337
2004-07-15,13.25,-0.03,-441.6666666666667
2004-07-16,12.91,-0.03,-430.33333333333337
2004-07-19,12.98,-0.03,-432.6666666666667
2004-07-20,13.42,-0.03,-447.33333333333337
2004-07-21,13.01,-0.03,-433.6666666666667
2004-07-22,13.31,-0.03,-443.6666666666667
2004-07-23,12.97,-0.03,-432.33333333333337
2004-07-26,13.17,-0.03,-439.0
2004-07-27,13.42,-0.03,-447.33333333333337
2004-07-28,13.18,-0.03,-439.3333333333333
2004-07-29,13.42,-0.03,-447.33333333333337
2004-07-30,13.47,-0.03,-449.00000000000006
2004-08-02,13.05,-0.03,-435.00000000000006
2004-08-03,12.72,-0.03,-424.00000000000006
2004-08-04,12.85,-0.03,-428.3333333333333
2004-08-05,12.52,-0.03,-417.3333333333333
2004-08-06,12.52,-0.03,-417.3333333333333
2004-08-09,12.45,-0.03,-415.0
2004-08-10,12.55,-0.02,-627.5
2004-08-11,12.28,-0.02,-614.0
2004-08-12,12.26,-0.02,-613.0
2004-08-13,12.3,-0.02,-615.0
2004-08-16,12.3,-0.02,-615.0
2004-08-17,12.52,-0.02,-626.0
2004-08-18,12.83,-0.02,-641.5
2004-08-19,11.73,-0.02,-586.5
2004-08-20,11.55,-0.02,-577.5
2004-08-23,11.72,-0.02,-586.0
2004-08-24,11.74,-0.02,-587.0
2004-08-25,12.24,-0.02,-612.0
2004-08-26,12.43,-0.02,-621.5
2004-08-27,12.65,-0.02,-632.5
2004-08-30,12.49,-0.02,-624.5
2004-08-31,12.43,-0.02,-621.5
2004-09-01,12.53,-0.02,-626.5
2004-09-02,12.7,-0.02,-635.0
2004-09-03,12.33,-0.02,-616.5
2004-09-07,12.71,-0.02,-635.5
2004-09-08,12.7,-0.02,-635.0
2004-09-09,12.94,-0.02,-647.0
2004-09-10,13.1,-0.02,-655.0
2004-09-13,13.29,-0.02,-664.5
2004-09-14,13.29,-0.02,-664.5
2004-09-15,12.97,-0.02,-648.5
2004-09-16,13.11,-0.02,-655.5
2004-09-17,13.02,-0.02,-651.0
2004-09-20,13.13,-0.02,-656.5
2004-09-21,12.98,-0.02,-649.0
2004-09-22,12.84,-0.02,-642.0
2004-09-23,12.89,-0.02,-644.5
2004-09-24,12.72,-0.02,-636.0
2004-09-27,12.52,-0.02,-626.0
2004-09-28,12.56,-0.02,-628.0
2004-09-29,12.86,-0.02,-643.0
2004-09-30,13.04,-0.02,-652.0
2004-10-01,13.51,-0.02,-675.5
2004-10-04,13.47,-0.02,-673.5
2004-10-05,13.71,-0.02,-685.5
2004-10-06,13.66,-0.02,-683.0
2004-10-07,13.41,-0.02,-670.5
2004-10-08,12.87,-0.02,-643.5
2004-10-11,12.85,-0.02,-642.5
2004-10-12,12.84,-0.02,-642.0
2004-10-13,12.68,-0.02,-634.0
2004-10-14,12.53,-0.02,-626.5
2004-10-15,12.34,-0.02,-617.0
2004-10-18,12.53,-0.02,-626.5
2004-10-19,12.16,-0.02,-608.0
2004-10-20,12.04,-0.02,-602.0
2004-10-21,13.13,-0.02,-656.5
2004-10-22,12.41,-0.02,-620.5
2004-10-25,12.39,-0.02,-619.5
2004-10-26,12.24,-0.02,-612.0
2004-10-27,12.54,-0.02,-627.0
2004-10-28,12.41,-0.02,-620.5
2004-10-29,12.44,-0.02,-622.0
2004-11-01,12.4,-0.02,-620.0
2004-11-02,12.64,-0.02,-632.0
2004-11-03,12.7,-0.02,-635.0
2004-11-04,12.72,-0.02,-636.0
2004-11-05,12.88,-0.02,-644.0
2004-11-08,12.91,-0.02,-645.5
2004-11-09,12.78,0.05,255.59999999999997
2004-11-10,12.7,0.05,253.99999999999997
2004-11-11,12.86,0.05,257.2
2004-11-12,12.89,0.05,257.8
2004-11-15,12.83,0.05,256.59999999999997
2004-11-16,12.93,0.05,258.59999999999997
2004-11-17,13.19,0.05,263.79999999999995
2004-11-18,13.5,0.05,270.0
2004-11-19,13.34,0.05,266.79999999999995
2004-11-22,13.57,0.05,271.4
2004-11-23,13.6,0.05,272.0
2004-11-24,13.6,0.05,272.0
2004-11-26,13.59,0.05,271.79999999999995
2004-11-29,13.7,0.05,273.99999999999994
2004-11-30,13.74,0.05,274.8
2004-12-01,13.82,0.05,276.4
2004-12-02,14.11,0.05,282.2
2004-12-03,14.31,0.05,286.2
2004-12-06,14.41,0.05,288.2
2004-12-07,14.45,0.05,288.99999999999994
2004-12-08,14.59,0.05,291.79999999999995
2004-12-09,14.5,0.05,290.0
