date,LYB,LYB_EPS,PE Ratio
2020-07-01,65.610001,0.42,156.2142880952381
2020-07-02,66.959999,0.42,159.42856904761905
2020-07-06,68.25,0.42,162.5
2020-07-07,67.489998,0.42,160.69047142857144
2020-07-08,65.849998,0.42,156.78570952380952
2020-07-09,63.110001,0.42,150.26190714285715
2020-07-10,65.040001,0.42,154.85714523809526
2020-07-13,65.339996,0.42,155.57141904761906
2020-07-14,66.959999,0.42,159.42856904761905
2020-07-15,68.879997,0.42,163.99999285714287
2020-07-16,68.860001,0.42,163.95238333333333
2020-07-17,68.5,0.42,163.0952380952381
2020-07-20,66.800003,0.42,159.0476261904762
2020-07-21,68.07,0.42,162.07142857142856
2020-07-22,68.370003,0.42,162.78572142857143
2020-07-23,68.889999,0.42,164.02380714285715
2020-07-24,68.5,0.42,163.0952380952381
2020-07-27,69.769997,0.42,166.1190404761905
2020-07-28,67.580002,0.42,160.90476666666666
2020-07-29,67.980003,0.42,161.85715
2020-07-30,65.290001,0.42,155.45238333333336
2020-07-31,62.52,0.94,66.51063829787235
2020-08-03,62.130001,0.94,66.09574574468085
2020-08-04,64.809998,0.94,68.94680638297872
2020-08-05,65.830002,0.94,70.0319170212766
2020-08-06,65.459999,0.94,69.63829680851063
