date,MCHP,MCHP_EPS,PE Ratio
2006-12-04,34.39,0.73,47.109589041095894
2006-12-05,34.43,0.73,47.16438356164384
2006-12-06,34.03,0.73,46.61643835616439
2006-12-07,33.83,0.73,46.342465753424655
2006-12-08,34.13,0.73,46.753424657534254
2006-12-11,33.83,0.73,46.342465753424655
2006-12-12,33.87,0.73,46.3972602739726
2006-12-13,33.54,0.73,45.945205479452056
2006-12-14,33.91,0.73,46.45205479452054
2006-12-15,34.19,0.73,46.83561643835616
2006-12-18,33.49,0.73,45.87671232876713
2006-12-19,33.29,0.73,45.602739726027394
2006-12-20,33.6,0.73,46.02739726027398
2006-12-21,33.37,0.73,45.71232876712329
2006-12-22,32.73,0.73,44.83561643835616
2006-12-26,33.12,0.73,45.36986301369863
2006-12-27,33.01,0.73,45.21917808219178
2006-12-28,32.81,0.73,44.945205479452056
2006-12-29,32.7,0.73,44.79452054794521
2007-01-03,33.21,0.73,45.49315068493151
2007-01-04,33.72,0.73,46.19178082191781
2007-01-05,33.53,0.73,45.93150684931507
2007-01-08,34.03,0.73,46.61643835616439
2007-01-09,34.6,0.73,47.397260273972606
2007-01-10,35.15,0.73,48.150684931506845
2007-01-11,35.87,0.73,49.13698630136986
2007-01-12,35.86,0.73,49.12328767123288
2007-01-16,35.97,0.73,49.273972602739725
2007-01-17,35.79,0.73,49.02739726027397
2007-01-18,34.65,0.73,47.465753424657535
2007-01-19,34.83,0.73,47.71232876712329
2007-01-22,34.46,0.73,47.205479452054796
2007-01-23,34.64,0.73,47.45205479452055
2007-01-24,35.16,0.73,48.16438356164383
2007-01-25,34.89,0.73,47.794520547945204
2007-01-26,35.08,0.73,48.054794520547944
2007-01-29,34.99,0.73,47.93150684931507
2007-01-30,34.6,0.73,47.397260273972606
2007-01-31,34.76,0.73,47.61643835616438
2007-02-01,35.8,0.73,49.04109589041096
2007-02-02,35.58,0.73,48.73972602739726
2007-02-05,35.18,0.73,48.19178082191781
2007-02-06,35.13,1.07,32.83177570093458
2007-02-07,35.7,1.07,33.36448598130841
2007-02-08,35.65,1.07,33.31775700934579
2007-02-09,35.41,1.07,33.09345794392523
2007-02-12,35.3,1.07,32.99065420560747
2007-02-13,35.5,1.07,33.177570093457945
2007-02-14,36.19,1.07,33.822429906542055
2007-02-15,36.1,1.07,33.73831775700935
2007-02-16,36.02,1.07,33.66355140186916
2007-02-20,36.25,1.07,33.87850467289719
2007-02-21,36.04,1.07,33.6822429906542
2007-02-22,37.25,1.07,34.81308411214953
2007-02-23,37.49,1.07,35.03738317757009
2007-02-26,37.18,1.07,34.747663551401864
2007-02-27,36.05,1.07,33.691588785046726
2007-02-28,35.6,1.07,33.271028037383175
2007-03-01,35.36,1.07,33.046728971962615
2007-03-02,35.17,1.07,32.86915887850467
2007-03-05,35.44,1.07,33.1214953271028
2007-03-06,36.35,1.07,33.97196261682243
2007-03-07,36.25,1.07,33.87850467289719
2007-03-08,36.69,1.07,34.28971962616822
2007-03-09,36.96,1.07,34.54205607476636
2007-03-12,37.0,1.07,34.57943925233645
2007-03-13,36.53,1.07,34.14018691588785
2007-03-14,36.56,1.07,34.16822429906542
2007-03-15,36.75,1.07,34.34579439252336
2007-03-16,36.44,1.07,34.05607476635514
2007-03-19,36.06,1.07,33.700934579439256
2007-03-20,36.16,1.07,33.79439252336448
2007-03-21,36.91,1.07,34.495327102803735
2007-03-22,36.7,1.07,34.29906542056075
2007-03-23,36.51,1.07,34.1214953271028
2007-03-26,36.63,1.07,34.23364485981308
2007-03-27,36.31,1.07,33.93457943925234
2007-03-28,35.91,1.07,33.560747663551396
2007-03-29,35.35,1.07,33.03738317757009
2007-03-30,35.53,1.07,33.205607476635514
2007-04-02,35.47,1.07,33.14953271028037
2007-04-03,35.59,1.07,33.26168224299065
2007-04-04,35.7,1.07,33.36448598130841
2007-04-05,36.31,1.07,33.93457943925234
2007-04-09,36.15,1.07,33.785046728971956
2007-04-10,36.76,1.07,34.35514018691588
2007-04-11,36.47,1.07,34.08411214953271
2007-04-12,36.92,1.07,34.50467289719626
2007-04-13,36.9,1.07,34.48598130841121
2007-04-16,37.36,1.07,34.915887850467286
2007-04-17,36.93,1.07,34.51401869158878
2007-04-18,37.03,1.07,34.60747663551402
2007-04-19,37.36,1.07,34.915887850467286
2007-04-20,37.45,1.07,35.0
2007-04-23,37.57,1.07,35.112149532710276
2007-04-24,37.88,1.07,35.401869158878505
2007-04-25,38.38,1.07,35.86915887850467
2007-04-26,38.75,1.07,36.21495327102804
2007-04-27,41.36,1.07,38.654205607476634
2007-04-30,40.34,1.07,37.700934579439256
2007-05-01,40.62,1.07,37.9626168224299
2007-05-02,41.0,1.07,38.31775700934579
2007-05-03,40.92,1.07,38.242990654205606
2007-05-04,41.1,1.07,38.41121495327103
2007-05-07,40.95,1.07,38.271028037383175
2007-05-08,40.67,1.07,38.00934579439252
2007-05-09,40.98,1.07,38.299065420560744
2007-05-10,40.41,1.07,37.76635514018691
2007-05-11,40.76,1.07,38.09345794392523
2007-05-14,40.13,1.07,37.504672897196265
2007-05-15,39.91,1.07,37.299065420560744
2007-05-16,40.39,1.07,37.74766355140187
2007-05-17,40.09,1.07,37.467289719626166
2007-05-18,40.64,1.07,37.981308411214954
2007-05-21,40.45,1.07,37.80373831775701
2007-05-22,40.38,1.07,37.73831775700935
2007-05-23,39.86,1.07,37.25233644859813
2007-05-24,39.19,1.07,36.626168224299064
2007-05-25,39.22,1.66,23.626506024096386
2007-05-29,39.95,1.66,24.066265060240966
2007-05-30,39.92,1.66,24.048192771084338
2007-05-31,40.58,1.66,24.44578313253012
2007-06-01,41.05,1.66,24.728915662650603
2007-06-04,41.06,1.66,24.73493975903615
2007-06-05,40.34,1.66,24.30120481927711
2007-06-06,40.05,1.66,24.126506024096386
2007-06-07,39.42,1.66,23.74698795180723
2007-06-08,40.49,1.66,24.391566265060245
2007-06-11,40.6,1.66,24.457831325301207
2007-06-12,40.55,1.66,24.427710843373493
2007-06-13,41.32,1.66,24.89156626506024
2007-06-14,41.78,1.66,25.168674698795183
2007-06-15,42.06,1.66,25.337349397590366
2007-06-18,41.65,1.66,25.090361445783135
2007-06-19,37.91,1.66,22.837349397590362
2007-06-20,37.47,1.66,22.572289156626507
2007-06-21,38.45,1.66,23.16265060240964
2007-06-22,37.8,1.66,22.771084337349397
2007-06-25,37.5,1.66,22.590361445783135
2007-06-26,37.29,1.66,22.46385542168675
2007-06-27,37.73,1.66,22.7289156626506
2007-06-28,37.17,1.66,22.39156626506024
2007-06-29,37.04,1.66,22.313253012048193
2007-07-02,37.46,1.66,22.566265060240966
2007-07-03,37.31,1.66,22.475903614457835
2007-07-05,37.64,1.66,22.674698795180724
2007-07-06,37.8,1.66,22.771084337349397
2007-07-09,37.65,1.66,22.680722891566266
2007-07-10,37.57,1.66,22.632530120481928
2007-07-11,37.95,1.66,22.861445783132535
2007-07-12,38.64,1.66,23.27710843373494
2007-07-13,38.06,1.66,22.927710843373497
2007-07-16,38.06,1.66,22.927710843373497
2007-07-17,38.45,1.66,23.16265060240964
2007-07-18,38.03,1.66,22.90963855421687
2007-07-19,38.15,1.66,22.981927710843372
2007-07-20,37.75,1.66,22.740963855421686
2007-07-23,37.8,1.66,22.771084337349397
2007-07-24,37.4,1.66,22.53012048192771
2007-07-25,37.42,1.66,22.542168674698797
2007-07-26,37.17,1.66,22.39156626506024
2007-07-27,37.03,1.66,22.30722891566265
2007-07-30,37.27,1.66,22.451807228915666
2007-07-31,36.31,1.66,21.873493975903617
2007-08-01,37.23,1.66,22.427710843373493
2007-08-02,37.7,1.66,22.71084337349398
2007-08-03,36.78,1.66,22.156626506024097
2007-08-06,37.06,1.66,22.32530120481928
2007-08-07,37.44,0.37,101.18918918918918
2007-08-08,38.53,0.37,104.13513513513514
2007-08-09,39.53,0.37,106.83783783783784
2007-08-10,38.83,0.37,104.94594594594594
2007-08-13,37.95,0.37,102.56756756756758
2007-08-14,37.39,0.37,101.05405405405406
2007-08-15,37.25,0.37,100.67567567567568
2007-08-16,36.94,0.37,99.83783783783784
2007-08-17,37.84,0.37,102.27027027027027
2007-08-20,38.0,0.37,102.70270270270271
2007-08-21,38.01,0.37,102.72972972972973
2007-08-22,37.54,0.37,101.45945945945945
2007-08-23,37.15,0.37,100.4054054054054
2007-08-24,37.2,0.37,100.54054054054055
2007-08-27,37.07,0.37,100.1891891891892
2007-08-28,36.82,0.37,99.51351351351352
2007-08-29,37.75,0.37,102.02702702702703
2007-08-30,37.5,0.37,101.35135135135135
2007-08-31,38.52,0.37,104.10810810810811
2007-09-04,39.08,0.37,105.62162162162161
2007-09-05,38.36,0.37,103.67567567567568
2007-09-06,38.59,0.37,104.2972972972973
2007-09-07,37.53,0.37,101.43243243243244
2007-09-10,37.56,0.37,101.51351351351352
2007-09-11,37.54,0.37,101.45945945945945
2007-09-12,36.98,0.37,99.94594594594594
2007-09-13,36.87,0.37,99.64864864864865
2007-09-14,36.84,0.37,99.56756756756758
2007-09-17,36.48,0.37,98.59459459459458
2007-09-18,36.82,0.37,99.51351351351352
2007-09-19,36.89,0.37,99.70270270270271
2007-09-20,36.74,0.37,99.2972972972973
2007-09-21,36.66,0.37,99.08108108108107
2007-09-24,36.5,0.37,98.64864864864865
2007-09-25,36.52,0.37,98.70270270270271
2007-09-26,36.83,0.37,99.54054054054053
2007-09-27,36.89,0.37,99.70270270270271
2007-09-28,36.32,0.37,98.16216216216216
2007-10-01,36.92,0.37,99.78378378378379
2007-10-02,36.84,0.37,99.56756756756758
2007-10-03,36.72,0.37,99.24324324324324
2007-10-04,36.53,0.37,98.72972972972974
2007-10-05,36.5,0.37,98.64864864864865
2007-10-08,36.62,0.37,98.97297297297297
2007-10-09,31.98,0.37,86.43243243243244
2007-10-10,32.62,0.37,88.16216216216216
2007-10-11,31.68,0.37,85.62162162162163
2007-10-12,31.78,0.37,85.8918918918919
2007-10-15,31.74,0.37,85.78378378378378
2007-10-16,31.39,0.37,84.83783783783784
2007-10-17,31.5,0.37,85.13513513513513
2007-10-18,31.14,0.37,84.16216216216216
2007-10-19,30.08,0.37,81.29729729729729
2007-10-22,30.65,0.37,82.83783783783784
2007-10-23,30.68,0.37,82.91891891891892
2007-10-24,32.0,0.37,86.48648648648648
2007-10-25,32.38,0.37,87.51351351351352
2007-10-26,32.08,0.37,86.7027027027027
2007-10-29,32.19,0.37,87.0
2007-10-30,32.19,0.37,87.0
2007-10-31,33.17,0.37,89.64864864864866
2007-11-01,32.44,0.37,87.67567567567568
2007-11-02,32.67,0.37,88.2972972972973
2007-11-05,32.7,0.37,88.37837837837839
2007-11-06,32.93,0.37,89.0
2007-11-07,32.09,0.65,49.369230769230775
2007-11-08,31.87,0.65,49.03076923076923
2007-11-09,31.51,0.65,48.47692307692308
2007-11-12,30.65,0.65,47.15384615384615
2007-11-13,30.9,0.65,47.53846153846153
2007-11-14,30.41,0.65,46.784615384615385
2007-11-15,30.7,0.65,47.230769230769226
2007-11-16,30.76,0.65,47.323076923076925
2007-11-19,30.27,0.65,46.569230769230764
2007-11-20,29.27,0.65,45.03076923076923
2007-11-21,28.11,0.65,43.246153846153845
2007-11-23,28.52,0.65,43.87692307692308
2007-11-26,27.57,0.65,42.41538461538462
2007-11-27,27.88,0.65,42.89230769230769
2007-11-28,28.51,0.65,43.861538461538466
2007-11-29,29.05,0.65,44.69230769230769
2007-11-30,28.79,0.65,44.29230769230769
2007-12-03,29.7,0.65,45.692307692307686
2007-12-04,29.3,0.65,45.07692307692307
2007-12-05,29.83,0.65,45.89230769230769
2007-12-06,30.6,0.65,47.07692307692308
2007-12-07,30.52,0.65,46.95384615384615
2007-12-10,30.69,0.65,47.215384615384615
2007-12-11,30.2,0.65,46.46153846153846
2007-12-12,31.62,0.65,48.646153846153844
2007-12-13,32.22,0.65,49.569230769230764
2007-12-14,31.59,0.65,48.6
2007-12-17,31.43,0.65,48.35384615384615
2007-12-18,31.19,0.65,47.98461538461539
2007-12-19,31.64,0.65,48.676923076923075
2007-12-20,32.65,0.65,50.230769230769226
2007-12-21,32.69,0.65,50.29230769230769
2007-12-24,32.71,0.65,50.323076923076925
2007-12-26,32.39,0.65,49.83076923076923
2007-12-27,31.64,0.65,48.676923076923075
2007-12-28,31.56,0.65,48.55384615384615
2007-12-31,31.42,0.65,48.33846153846154
2008-01-02,30.46,0.65,46.86153846153846
2008-01-03,30.46,0.65,46.86153846153846
2008-01-04,29.84,0.65,45.90769230769231
2008-01-07,29.95,0.65,46.07692307692307
2008-01-08,28.8,0.65,44.30769230769231
2008-01-09,29.03,0.65,44.66153846153846
2008-01-10,29.0,0.65,44.61538461538461
2008-01-11,28.32,0.65,43.56923076923077
2008-01-14,29.74,0.65,45.75384615384615
2008-01-15,28.9,0.65,44.46153846153846
2008-01-16,28.83,0.65,44.35384615384615
2008-01-17,28.15,0.65,43.30769230769231
2008-01-18,28.49,0.65,43.83076923076923
2008-01-22,26.86,0.65,41.32307692307692
2008-01-23,27.65,0.65,42.53846153846153
2008-01-24,29.13,0.65,44.81538461538461
2008-01-25,30.28,0.65,46.58461538461538
2008-01-28,30.76,0.65,47.323076923076925
2008-01-29,31.51,0.65,48.47692307692308
2008-01-30,32.48,0.65,49.96923076923076
2008-01-31,31.91,0.65,49.09230769230769
2008-02-01,32.41,0.65,49.86153846153845
2008-02-04,31.98,0.65,49.199999999999996
2008-02-05,30.73,0.65,47.276923076923076
2008-02-06,30.3,0.65,46.61538461538461
2008-02-07,30.77,1.02,30.166666666666664
2008-02-08,31.1,1.02,30.490196078431374
2008-02-11,31.27,1.02,30.65686274509804
2008-02-12,31.59,1.02,30.970588235294116
2008-02-13,31.71,1.02,31.08823529411765
2008-02-14,31.27,1.02,30.65686274509804
2008-02-15,30.78,1.02,30.176470588235293
2008-02-19,30.27,1.02,29.676470588235293
2008-02-20,31.08,1.02,30.470588235294116
2008-02-21,31.24,1.02,30.627450980392155
2008-02-22,31.0,1.02,30.392156862745097
2008-02-25,31.82,1.02,31.19607843137255
2008-02-26,32.4,1.02,31.76470588235294
2008-02-27,32.91,1.02,32.264705882352935
2008-02-28,31.83,1.02,31.205882352941174
2008-02-29,30.78,1.02,30.176470588235293
2008-03-03,31.39,1.02,30.774509803921568
2008-03-04,31.96,1.02,31.333333333333332
2008-03-05,32.15,1.02,31.51960784313725
2008-03-06,31.42,1.02,30.80392156862745
2008-03-07,31.39,1.02,30.774509803921568
2008-03-10,31.1,1.02,30.490196078431374
2008-03-11,32.64,1.02,32.0
2008-03-12,32.37,1.02,31.735294117647054
2008-03-13,32.74,1.02,32.09803921568628
2008-03-14,32.07,1.02,31.441176470588236
2008-03-17,32.18,1.02,31.549019607843135
2008-03-18,33.73,1.02,33.06862745098039
2008-03-19,32.96,1.02,32.31372549019608
2008-03-20,33.38,1.02,32.72549019607843
2008-03-24,34.13,1.02,33.46078431372549
2008-03-25,34.56,1.02,33.88235294117647
2008-03-26,33.85,1.02,33.18627450980392
2008-03-27,32.99,1.02,32.34313725490196
2008-03-28,32.5,1.02,31.862745098039216
2008-03-31,32.73,1.02,32.088235294117645
2008-04-01,34.11,1.02,33.44117647058823
2008-04-02,34.66,1.02,33.98039215686274
2008-04-03,34.17,1.02,33.5
2008-04-04,34.01,1.02,33.34313725490196
2008-04-07,34.07,1.02,33.40196078431372
2008-04-08,33.8,1.02,33.13725490196078
2008-04-09,33.82,1.02,33.15686274509804
2008-04-10,34.07,1.02,33.40196078431372
2008-04-11,33.04,1.02,32.3921568627451
2008-04-14,33.02,1.02,32.372549019607845
2008-04-15,33.39,1.02,32.73529411764706
2008-04-16,34.67,1.02,33.990196078431374
2008-04-17,34.54,1.02,33.86274509803921
2008-04-18,35.04,1.02,34.35294117647059
2008-04-21,35.61,1.02,34.911764705882355
2008-04-22,34.71,1.02,34.029411764705884
2008-04-23,35.53,1.02,34.833333333333336
2008-04-24,35.76,1.02,35.05882352941176
2008-04-25,36.0,1.02,35.294117647058826
2008-04-28,35.4,1.02,34.705882352941174
2008-04-29,36.88,1.02,36.15686274509804
2008-04-30,36.75,1.02,36.029411764705884
2008-05-01,38.0,1.02,37.254901960784316
2008-05-02,37.28,1.02,36.549019607843135
2008-05-05,36.96,1.02,36.23529411764706
2008-05-06,37.56,1.02,36.82352941176471
2008-05-07,37.53,1.02,36.794117647058826
2008-05-08,37.08,1.02,36.35294117647059
2008-05-09,36.64,1.02,35.92156862745098
2008-05-12,37.05,1.02,36.3235294117647
2008-05-13,36.99,1.02,36.26470588235294
2008-05-14,36.76,1.02,36.03921568627451
2008-05-15,37.88,1.02,37.13725490196079
2008-05-16,38.13,1.02,37.38235294117647
2008-05-19,37.53,1.02,36.794117647058826
2008-05-20,37.18,1.02,36.450980392156865
2008-05-21,36.28,1.02,35.568627450980394
2008-05-22,36.44,1.02,35.725490196078425
2008-05-23,36.28,1.02,35.568627450980394
2008-05-27,36.86,1.02,36.13725490196078
2008-05-28,37.18,1.44,25.819444444444446
2008-05-29,36.82,1.44,25.569444444444446
2008-05-30,36.84,1.44,25.583333333333336
2008-06-02,36.64,1.44,25.444444444444446
2008-06-03,35.82,1.44,24.875
2008-06-04,36.6,1.44,25.416666666666668
2008-06-05,36.22,1.44,25.15277777777778
2008-06-06,34.81,1.44,24.173611111111114
2008-06-09,35.21,1.44,24.45138888888889
2008-06-10,34.18,1.44,23.73611111111111
2008-06-11,31.13,1.44,21.618055555555557
2008-06-12,31.28,1.44,21.722222222222225
2008-06-13,31.75,1.44,22.04861111111111
2008-06-16,32.06,1.44,22.263888888888893
2008-06-17,31.23,1.44,21.6875
2008-06-18,30.85,1.44,21.423611111111114
2008-06-19,32.14,1.44,22.319444444444446
2008-06-20,31.69,1.44,22.006944444444446
2008-06-23,31.22,1.44,21.680555555555557
2008-06-24,31.5,1.44,21.875
2008-06-25,31.95,1.44,22.1875
2008-06-26,30.86,1.44,21.430555555555557
2008-06-27,30.87,1.44,21.4375
2008-06-30,30.54,1.44,21.208333333333332
2008-07-01,30.46,1.44,21.15277777777778
2008-07-02,29.68,1.44,20.61111111111111
2008-07-03,29.53,1.44,20.506944444444446
2008-07-07,29.63,1.44,20.57638888888889
2008-07-08,29.82,1.44,20.708333333333336
2008-07-09,28.76,1.44,19.972222222222225
2008-07-10,29.23,1.44,20.29861111111111
2008-07-11,29.75,1.44,20.65972222222222
2008-07-14,29.09,1.44,20.20138888888889
2008-07-15,29.1,1.44,20.208333333333336
2008-07-16,30.43,1.44,21.131944444444446
2008-07-17,32.09,1.44,22.284722222222225
2008-07-18,32.11,1.44,22.29861111111111
2008-07-21,31.4,1.44,21.805555555555557
2008-07-22,31.21,1.44,21.673611111111114
2008-07-23,31.4,1.44,21.805555555555557
2008-07-24,30.15,1.44,20.9375
2008-07-25,31.38,1.44,21.791666666666668
2008-07-28,30.55,1.44,21.21527777777778
2008-07-29,31.45,1.44,21.84027777777778
2008-07-30,32.21,1.44,22.368055555555557
2008-07-31,31.93,1.44,22.17361111111111
2008-08-01,31.57,1.44,21.92361111111111
2008-08-04,31.67,1.44,21.993055555555557
2008-08-05,32.28,1.44,22.416666666666668
2008-08-06,32.45,1.44,22.534722222222225
2008-08-07,32.48,0.41,79.21951219512195
2008-08-08,33.32,0.41,81.26829268292684
2008-08-11,33.58,0.41,81.90243902439025
2008-08-12,33.72,0.41,82.2439024390244
2008-08-13,33.45,0.41,81.58536585365854
2008-08-14,33.97,0.41,82.85365853658537
2008-08-15,33.9,0.41,82.6829268292683
2008-08-18,33.35,0.41,81.34146341463415
2008-08-19,32.52,0.41,79.31707317073172
2008-08-20,32.32,0.41,78.82926829268293
2008-08-21,32.0,0.41,78.04878048780488
2008-08-22,32.16,0.41,78.4390243902439
2008-08-25,31.94,0.41,77.90243902439025
2008-08-26,31.8,0.41,77.5609756097561
2008-08-27,32.08,0.41,78.2439024390244
2008-08-28,32.72,0.41,79.8048780487805
2008-08-29,32.01,0.41,78.07317073170732
2008-09-02,31.76,0.41,77.46341463414635
2008-09-03,30.65,0.41,74.7560975609756
2008-09-04,29.52,0.41,72.0
2008-09-05,29.7,0.41,72.4390243902439
2008-09-08,29.65,0.41,72.3170731707317
2008-09-09,28.68,0.41,69.95121951219512
2008-09-10,28.9,0.41,70.48780487804878
2008-09-11,29.15,0.41,71.09756097560975
2008-09-12,29.43,0.41,71.78048780487805
2008-09-15,28.64,0.41,69.85365853658537
2008-09-16,29.6,0.41,72.19512195121952
2008-09-17,28.5,0.41,69.51219512195122
2008-09-18,30.45,0.41,74.26829268292683
2008-09-19,31.61,0.41,77.09756097560975
2008-09-22,29.96,0.41,73.07317073170732
2008-09-23,29.83,0.41,72.7560975609756
2008-09-24,29.88,0.41,72.8780487804878
2008-09-25,30.49,0.41,74.36585365853658
2008-09-26,30.66,0.41,74.78048780487805
2008-09-29,28.04,0.41,68.39024390243902
2008-09-30,29.43,0.41,71.78048780487805
2008-10-01,28.82,0.41,70.29268292682927
2008-10-02,27.39,0.41,66.8048780487805
2008-10-03,26.95,0.41,65.73170731707317
2008-10-06,26.17,0.41,63.82926829268293
2008-10-07,25.2,0.41,61.463414634146346
2008-10-08,25.06,0.41,61.1219512195122
2008-10-09,24.65,0.41,60.1219512195122
2008-10-10,24.21,0.41,59.04878048780488
2008-10-13,26.67,0.41,65.04878048780489
2008-10-14,26.26,0.41,64.04878048780489
2008-10-15,22.82,0.41,55.65853658536586
2008-10-16,23.95,0.41,58.41463414634146
2008-10-17,22.84,0.41,55.707317073170735
2008-10-20,23.46,0.41,57.21951219512196
2008-10-21,22.23,0.41,54.21951219512196
2008-10-22,21.52,0.41,52.487804878048784
2008-10-23,21.52,0.41,52.487804878048784
2008-10-24,22.38,0.41,54.58536585365854
2008-10-27,23.15,0.41,56.46341463414634
2008-10-28,25.29,0.41,61.6829268292683
2008-10-29,24.73,0.41,60.31707317073171
2008-10-30,25.0,0.41,60.97560975609756
2008-10-31,24.63,0.41,60.07317073170732
2008-11-03,24.65,0.41,60.1219512195122
2008-11-04,25.28,0.41,61.65853658536586
2008-11-05,23.08,0.41,56.292682926829265
2008-11-06,21.76,0.41,53.07317073170732
2008-11-07,22.15,0.83,26.686746987951807
2008-11-10,21.3,0.83,25.66265060240964
2008-11-11,21.23,0.83,25.57831325301205
2008-11-12,19.91,0.83,23.987951807228917
2008-11-13,21.23,0.83,25.57831325301205
2008-11-14,19.75,0.83,23.79518072289157
2008-11-17,19.48,0.83,23.46987951807229
2008-11-18,19.04,0.83,22.93975903614458
2008-11-19,17.51,0.83,21.096385542168676
2008-11-20,17.12,0.83,20.626506024096386
2008-11-21,17.56,0.83,21.156626506024097
2008-11-24,18.12,0.83,21.83132530120482
2008-11-25,18.07,0.83,21.7710843373494
2008-11-26,18.86,0.83,22.722891566265062
2008-11-28,18.5,0.83,22.289156626506024
2008-12-01,17.18,0.83,20.698795180722893
2008-12-02,17.48,0.83,21.060240963855424
2008-12-03,18.45,0.83,22.228915662650603
2008-12-04,17.44,0.83,21.012048192771086
2008-12-05,18.18,0.83,21.903614457831328
2008-12-08,19.03,0.83,22.927710843373497
2008-12-09,19.46,0.83,23.445783132530124
2008-12-10,19.83,0.83,23.89156626506024
2008-12-11,19.48,0.83,23.46987951807229
2008-12-12,20.48,0.83,24.674698795180724
2008-12-15,20.17,0.83,24.30120481927711
2008-12-16,20.77,0.83,25.02409638554217
2008-12-17,20.57,0.83,24.783132530120483
2008-12-18,19.17,0.83,23.09638554216868
2008-12-19,19.61,0.83,23.626506024096386
2008-12-22,18.97,0.83,22.855421686746986
2008-12-23,18.34,0.83,22.096385542168676
2008-12-24,18.48,0.83,22.26506024096386
2008-12-26,18.37,0.83,22.13253012048193
2008-12-29,18.33,0.83,22.08433734939759
2008-12-30,19.23,0.83,23.168674698795183
2008-12-31,19.53,0.83,23.530120481927714
2009-01-02,19.57,0.83,23.57831325301205
2009-01-05,19.35,0.83,23.313253012048197
2009-01-06,20.01,0.83,24.108433734939762
2009-01-07,18.5,0.83,22.289156626506024
2009-01-08,18.43,0.83,22.204819277108435
2009-01-09,17.93,0.83,21.602409638554217
2009-01-12,17.3,0.83,20.843373493975907
2009-01-13,17.53,0.83,21.120481927710845
2009-01-14,17.07,0.83,20.566265060240966
2009-01-15,17.25,0.83,20.783132530120483
2009-01-16,17.71,0.83,21.337349397590362
2009-01-20,16.59,0.83,19.987951807228917
2009-01-21,17.12,0.83,20.626506024096386
