date,EW,EW_EPS,PE Ratio
2003-04-17,6.82,0.94,7.255319148936171
2003-04-21,6.83,0.94,7.265957446808511
2003-04-22,6.75,0.94,7.180851063829787
2003-04-23,7.21,0.94,7.670212765957447
2003-04-24,7.21,0.94,7.670212765957447
2003-04-25,7.19,0.94,7.6489361702127665
2003-04-28,7.21,0.94,7.670212765957447
2003-04-29,7.18,0.94,7.638297872340425
2003-04-30,7.22,0.94,7.680851063829787
2003-05-01,7.14,0.94,7.595744680851064
2003-05-02,7.18,0.94,7.638297872340425
2003-05-05,7.19,0.94,7.6489361702127665
2003-05-06,7.3,0.94,7.765957446808511
2003-05-07,7.42,0.94,7.893617021276596
2003-05-08,7.43,0.94,7.904255319148937
2003-05-09,7.4,0.94,7.872340425531916
2003-05-12,7.65,0.94,8.138297872340427
2003-05-13,7.61,0.94,8.095744680851064
2003-05-14,7.6,0.94,8.085106382978724
2003-05-15,7.66,0.25,30.64
2003-05-16,7.68,0.25,30.72
2003-05-19,7.61,0.25,30.44
2003-05-20,7.55,0.25,30.2
2003-05-21,7.64,0.25,30.56
2003-05-22,7.68,0.25,30.72
2003-05-23,7.6,0.25,30.4
2003-05-27,7.56,0.25,30.24
2003-05-28,7.31,0.25,29.24
2003-05-29,7.47,0.25,29.88
2003-05-30,7.58,0.25,30.32
2003-06-02,7.53,0.25,30.12
2003-06-03,7.5,0.25,30.0
2003-06-04,7.55,0.25,30.2
2003-06-05,7.66,0.25,30.64
2003-06-06,7.6,0.25,30.4
2003-06-09,7.48,0.25,29.92
2003-06-10,7.6,0.25,30.4
2003-06-11,7.78,0.25,31.12
2003-06-12,7.93,0.25,31.72
2003-06-13,7.82,0.25,31.28
2003-06-16,8.02,0.25,32.08
2003-06-17,8.03,0.25,32.12
2003-06-18,8.11,0.25,32.44
2003-06-19,8.12,0.25,32.48
2003-06-20,7.94,0.25,31.76
2003-06-23,7.7,0.25,30.8
2003-06-24,7.78,0.25,31.12
2003-06-25,7.78,0.25,31.12
2003-06-26,7.84,0.25,31.36
2003-06-27,8.01,0.25,32.04
2003-06-30,8.04,0.25,32.16
2003-07-01,7.99,0.25,31.96
2003-07-02,8.13,0.25,32.52
2003-07-03,8.02,0.25,32.08
2003-07-07,8.03,0.25,32.12
2003-07-08,7.97,0.25,31.88
2003-07-09,8.09,0.25,32.36
2003-07-10,8.02,0.25,32.08
2003-07-11,8.11,0.25,32.44
2003-07-14,8.08,0.25,32.32
2003-07-15,8.09,0.25,32.36
2003-07-16,8.04,0.25,32.16
2003-07-17,7.98,0.25,31.92
2003-07-18,8.04,0.25,32.16
2003-07-21,7.85,0.25,31.4
2003-07-22,8.0,0.25,32.0
2003-07-23,6.88,0.25,27.52
2003-07-24,6.79,0.25,27.16
2003-07-25,6.81,0.25,27.24
2003-07-28,6.73,0.25,26.92
2003-07-29,6.84,0.25,27.36
2003-07-30,6.9,0.25,27.6
2003-07-31,7.06,0.25,28.24
2003-08-01,6.84,0.25,27.36
2003-08-04,6.75,0.25,27.0
2003-08-05,6.62,0.25,26.48
2003-08-06,6.54,0.25,26.16
2003-08-07,6.63,0.25,26.52
2003-08-08,6.73,0.25,26.92
2003-08-11,6.84,0.25,27.36
2003-08-12,7.06,0.25,28.24
2003-08-13,7.17,0.36,19.916666666666668
2003-08-14,7.19,0.36,19.972222222222225
2003-08-15,7.26,0.36,20.166666666666668
2003-08-18,7.28,0.36,20.222222222222225
2003-08-19,7.28,0.36,20.222222222222225
2003-08-20,7.23,0.36,20.083333333333336
2003-08-21,7.22,0.36,20.055555555555557
2003-08-22,7.09,0.36,19.694444444444446
2003-08-25,7.05,0.36,19.583333333333332
2003-08-26,7.0,0.36,19.444444444444446
2003-08-27,6.96,0.36,19.333333333333336
2003-08-28,7.01,0.36,19.47222222222222
2003-08-29,7.11,0.36,19.75
2003-09-02,7.11,0.36,19.75
2003-09-03,7.03,0.36,19.52777777777778
2003-09-04,7.17,0.36,19.916666666666668
2003-09-05,7.12,0.36,19.77777777777778
2003-09-08,7.1,0.36,19.72222222222222
2003-09-09,7.1,0.36,19.72222222222222
2003-09-10,7.0,0.36,19.444444444444446
2003-09-11,7.05,0.36,19.583333333333332
2003-09-12,6.94,0.36,19.27777777777778
2003-09-15,6.88,0.36,19.11111111111111
2003-09-16,6.83,0.36,18.97222222222222
2003-09-17,6.84,0.36,19.0
2003-09-18,6.87,0.36,19.083333333333336
2003-09-19,6.85,0.36,19.02777777777778
2003-09-22,6.82,0.36,18.944444444444446
2003-09-23,6.9,0.36,19.166666666666668
2003-09-24,6.76,0.36,18.77777777777778
2003-09-25,6.79,0.36,18.86111111111111
2003-09-26,6.74,0.36,18.722222222222225
2003-09-29,6.79,0.36,18.86111111111111
2003-09-30,6.77,0.36,18.805555555555554
2003-10-01,6.9,0.36,19.166666666666668
2003-10-02,6.97,0.36,19.36111111111111
2003-10-03,6.96,0.36,19.333333333333336
2003-10-06,6.98,0.36,19.38888888888889
2003-10-07,7.01,0.36,19.47222222222222
2003-10-08,7.36,0.36,20.444444444444446
2003-10-09,7.37,0.36,20.472222222222225
2003-10-10,7.33,0.36,20.36111111111111
2003-10-13,7.27,0.36,20.194444444444443
2003-10-14,7.25,0.36,20.13888888888889
2003-10-15,7.36,0.36,20.444444444444446
2003-10-16,7.44,0.36,20.666666666666668
2003-10-17,7.36,0.36,20.444444444444446
2003-10-20,7.31,0.36,20.305555555555554
2003-10-21,6.88,0.36,19.11111111111111
2003-10-22,6.91,0.36,19.194444444444446
2003-10-23,6.94,0.36,19.27777777777778
2003-10-24,7.15,0.36,19.861111111111114
2003-10-27,7.21,0.36,20.02777777777778
2003-10-28,7.25,0.36,20.13888888888889
2003-10-29,7.34,0.36,20.38888888888889
2003-10-30,7.25,0.36,20.13888888888889
2003-10-31,7.25,0.36,20.13888888888889
2003-11-03,7.27,0.36,20.194444444444443
2003-11-04,7.16,0.36,19.88888888888889
2003-11-05,7.19,0.36,19.972222222222225
2003-11-06,7.26,0.36,20.166666666666668
2003-11-07,7.16,0.36,19.88888888888889
2003-11-10,7.09,0.36,19.694444444444446
2003-11-11,7.15,0.36,19.861111111111114
2003-11-12,7.17,0.36,19.916666666666668
2003-11-13,7.3,0.41,17.804878048780488
2003-11-14,7.12,0.41,17.365853658536587
2003-11-17,7.14,0.41,17.414634146341463
2003-11-18,7.25,0.41,17.682926829268293
2003-11-19,7.35,0.41,17.926829268292682
2003-11-20,7.41,0.41,18.073170731707318
2003-11-21,7.43,0.41,18.121951219512194
2003-11-24,7.52,0.41,18.341463414634145
2003-11-25,7.47,0.41,18.21951219512195
2003-11-26,7.48,0.41,18.243902439024392
2003-11-28,7.53,0.41,18.365853658536587
2003-12-01,7.77,0.41,18.951219512195124
2003-12-02,7.67,0.41,18.70731707317073
2003-12-03,7.65,0.41,18.658536585365855
2003-12-04,7.61,0.41,18.5609756097561
2003-12-05,7.46,0.41,18.195121951219512
2003-12-08,7.49,0.41,18.26829268292683
2003-12-09,7.34,0.41,17.902439024390244
2003-12-10,7.35,0.41,17.926829268292682
2003-12-11,7.51,0.41,18.317073170731707
2003-12-12,7.5,0.41,18.29268292682927
2003-12-15,7.48,0.41,18.243902439024392
2003-12-16,7.31,0.41,17.829268292682926
2003-12-17,7.37,0.41,17.975609756097562
2003-12-18,7.46,0.41,18.195121951219512
2003-12-19,7.41,0.41,18.073170731707318
2003-12-22,7.36,0.41,17.951219512195124
2003-12-23,7.4,0.41,18.04878048780488
2003-12-24,7.42,0.41,18.097560975609756
2003-12-26,7.47,0.41,18.21951219512195
2003-12-29,7.5,0.41,18.29268292682927
2003-12-30,7.59,0.41,18.51219512195122
2003-12-31,7.52,0.41,18.341463414634145
2004-01-02,7.49,0.41,18.26829268292683
2004-01-05,7.43,0.41,18.121951219512194
2004-01-06,7.4,0.41,18.04878048780488
2004-01-07,7.52,0.41,18.341463414634145
2004-01-08,7.53,0.41,18.365853658536587
2004-01-09,7.52,0.41,18.341463414634145
2004-01-12,7.54,0.41,18.390243902439025
2004-01-13,7.59,0.41,18.51219512195122
2004-01-14,7.92,0.41,19.317073170731707
2004-01-15,7.95,0.41,19.390243902439025
2004-01-16,8.27,0.41,20.170731707317074
2004-01-20,8.25,0.41,20.121951219512198
2004-01-21,8.49,0.41,20.707317073170735
2004-01-22,8.43,0.41,20.5609756097561
2004-01-23,8.39,0.41,20.463414634146343
2004-01-26,8.42,0.41,20.53658536585366
2004-01-27,8.32,0.41,20.29268292682927
2004-01-28,8.43,0.41,20.5609756097561
2004-01-29,8.44,0.41,20.585365853658537
2004-01-30,8.71,0.41,21.243902439024392
2004-02-02,8.88,0.41,21.658536585365855
2004-02-03,8.47,0.41,20.658536585365855
2004-02-04,8.39,0.41,20.463414634146343
2004-02-05,8.25,0.41,20.121951219512198
2004-02-06,8.32,0.41,20.29268292682927
2004-02-09,8.51,0.41,20.75609756097561
2004-02-10,8.54,0.41,20.829268292682926
2004-02-11,8.24,0.41,20.097560975609756
2004-02-12,8.4,0.41,20.48780487804878
2004-02-13,8.32,0.41,20.29268292682927
2004-02-17,8.3,0.41,20.243902439024392
2004-02-18,8.26,0.41,20.146341463414636
2004-02-19,8.23,0.41,20.073170731707318
2004-02-20,8.1,0.41,19.75609756097561
2004-02-23,8.0,0.41,19.51219512195122
2004-02-24,7.94,0.41,19.365853658536587
2004-02-25,8.06,0.41,19.658536585365855
2004-02-26,8.09,0.41,19.731707317073173
2004-02-27,8.05,0.41,19.634146341463417
2004-03-01,8.2,0.41,20.0
2004-03-02,8.2,0.41,20.0
2004-03-03,8.2,0.41,20.0
2004-03-04,8.18,0.41,19.951219512195124
2004-03-05,8.07,0.41,19.682926829268293
2004-03-08,7.98,0.41,19.463414634146343
2004-03-09,7.85,0.41,19.146341463414636
2004-03-10,7.78,0.41,18.975609756097562
2004-03-11,7.6,0.41,18.536585365853657
2004-03-12,7.65,1.34,5.708955223880597
2004-03-15,7.68,1.34,5.731343283582089
2004-03-16,7.71,1.34,5.753731343283582
2004-03-17,7.88,1.34,5.880597014925373
2004-03-18,7.79,1.34,5.813432835820895
2004-03-19,7.69,1.34,5.7388059701492535
2004-03-22,7.59,1.34,5.664179104477611
2004-03-23,7.64,1.34,5.701492537313432
2004-03-24,7.52,1.34,5.611940298507462
2004-03-25,7.56,1.34,5.641791044776118
2004-03-26,7.71,1.34,5.753731343283582
2004-03-29,7.75,1.34,5.7835820895522385
2004-03-30,7.86,1.34,5.865671641791045
2004-03-31,7.99,1.34,5.962686567164179
2004-04-01,7.97,1.34,5.94776119402985
2004-04-02,8.04,1.34,5.999999999999999
2004-04-05,8.14,1.34,6.074626865671642
2004-04-06,8.27,1.34,6.171641791044776
2004-04-07,8.25,1.34,6.156716417910447
2004-04-08,8.1,1.34,6.044776119402984
2004-04-12,8.31,1.34,6.201492537313433
2004-04-13,8.17,1.34,6.097014925373134
2004-04-14,8.36,1.34,6.238805970149253
2004-04-15,8.35,1.34,6.231343283582089
2004-04-16,8.41,1.34,6.276119402985074
2004-04-19,8.36,1.34,6.238805970149253
2004-04-20,8.25,1.34,6.156716417910447
2004-04-21,8.28,1.34,6.179104477611939
2004-04-22,8.33,1.34,6.216417910447761
2004-04-23,8.8,1.34,6.567164179104478
2004-04-26,8.73,1.34,6.514925373134329
2004-04-27,8.66,1.34,6.462686567164178
2004-04-28,8.52,1.34,6.35820895522388
2004-04-29,8.78,1.34,6.552238805970148
2004-04-30,8.62,1.34,6.432835820895521
2004-05-03,8.65,1.34,6.455223880597015
2004-05-04,8.66,1.34,6.462686567164178
2004-05-05,8.76,1.34,6.537313432835821
2004-05-06,8.81,1.34,6.574626865671641
2004-05-07,8.7,-1.04,-8.365384615384615
2004-05-10,8.45,-1.04,-8.124999999999998
2004-05-11,8.54,-1.04,-8.21153846153846
2004-05-12,8.59,-1.04,-8.259615384615385
2004-05-13,8.71,-1.04,-8.375
2004-05-14,8.76,-1.04,-8.423076923076923
2004-05-17,8.71,-1.04,-8.375
2004-05-18,8.67,-1.04,-8.336538461538462
2004-05-19,8.83,-1.04,-8.490384615384615
2004-05-20,8.84,-1.04,-8.5
2004-05-21,8.88,-1.04,-8.538461538461538
2004-05-24,8.83,-1.04,-8.490384615384615
2004-05-25,8.83,-1.04,-8.490384615384615
2004-05-26,8.93,-1.04,-8.586538461538462
2004-05-27,9.1,-1.04,-8.75
2004-05-28,9.06,-1.04,-8.711538461538462
2004-06-01,9.08,-1.04,-8.73076923076923
2004-06-02,9.15,-1.04,-8.798076923076923
2004-06-03,9.01,-1.04,-8.663461538461538
2004-06-04,9.0,-1.04,-8.653846153846153
2004-06-07,9.03,-1.04,-8.682692307692307
2004-06-08,9.09,-1.04,-8.740384615384615
2004-06-09,8.98,-1.04,-8.634615384615385
2004-06-10,9.0,-1.04,-8.653846153846153
2004-06-14,8.97,-1.04,-8.625
2004-06-15,8.99,-1.04,-8.644230769230768
2004-06-16,8.89,-1.04,-8.548076923076923
2004-06-17,8.93,-1.04,-8.586538461538462
2004-06-18,8.92,-1.04,-8.576923076923077
2004-06-21,8.89,-1.04,-8.548076923076923
2004-06-22,8.98,-1.04,-8.634615384615385
2004-06-23,9.01,-1.04,-8.663461538461538
2004-06-24,8.75,-1.04,-8.413461538461538
2004-06-25,8.77,-1.04,-8.432692307692307
2004-06-28,8.64,-1.04,-8.307692307692308
2004-06-29,8.78,-1.04,-8.442307692307692
2004-06-30,8.71,-1.04,-8.375
2004-07-01,8.54,-1.04,-8.21153846153846
2004-07-02,8.46,-1.04,-8.134615384615385
2004-07-06,8.41,-1.04,-8.086538461538462
2004-07-07,8.5,-1.04,-8.173076923076923
2004-07-08,8.38,-1.04,-8.057692307692308
2004-07-09,8.28,-1.04,-7.961538461538461
2004-07-12,8.3,-1.04,-7.980769230769231
2004-07-13,8.25,-1.04,-7.9326923076923075
2004-07-14,8.34,-1.04,-8.019230769230768
2004-07-15,8.42,-1.04,-8.096153846153845
2004-07-16,8.32,-1.04,-8.0
2004-07-19,8.42,-1.04,-8.096153846153845
2004-07-20,8.41,-1.04,-8.086538461538462
2004-07-21,8.4,-1.04,-8.076923076923077
2004-07-22,8.41,-1.04,-8.086538461538462
2004-07-23,8.36,-1.04,-8.038461538461538
2004-07-26,8.19,-1.04,-7.874999999999999
2004-07-27,8.27,-1.04,-7.951923076923077
2004-07-28,8.61,-1.04,-8.278846153846153
2004-07-29,8.73,-1.04,-8.39423076923077
2004-07-30,8.79,-1.04,-8.451923076923077
2004-08-02,8.88,-1.04,-8.538461538461538
2004-08-03,8.71,-1.04,-8.375
2004-08-04,8.68,-1.04,-8.346153846153845
2004-08-05,8.54,-1.04,-8.21153846153846
2004-08-06,8.34,0.43,19.3953488372093
2004-08-09,8.28,0.43,19.25581395348837
2004-08-10,8.45,0.43,19.651162790697672
2004-08-11,8.55,0.43,19.88372093023256
2004-08-12,8.46,0.43,19.674418604651166
2004-08-13,8.41,0.43,19.558139534883722
2004-08-16,8.47,0.43,19.697674418604652
2004-08-17,8.45,0.43,19.651162790697672
2004-08-18,8.51,0.43,19.790697674418606
2004-08-19,8.5,0.43,19.767441860465116
2004-08-20,8.64,0.43,20.093023255813954
2004-08-23,8.64,0.43,20.093023255813954
2004-08-24,8.66,0.43,20.13953488372093
2004-08-25,8.72,0.43,20.27906976744186
2004-08-26,8.71,0.43,20.255813953488374
2004-08-27,8.83,0.43,20.53488372093023
2004-08-30,8.74,0.43,20.325581395348838
2004-08-31,8.83,0.43,20.53488372093023
2004-09-01,8.98,0.43,20.88372093023256
2004-09-02,9.09,0.43,21.13953488372093
2004-09-03,9.1,0.43,21.162790697674417
2004-09-07,9.13,0.43,21.232558139534884
2004-09-08,9.04,0.43,21.023255813953487
2004-09-09,8.84,0.43,20.558139534883722
2004-09-10,8.88,0.43,20.651162790697676
2004-09-13,8.89,0.43,20.674418604651166
2004-09-14,8.93,0.43,20.767441860465116
2004-09-15,8.89,0.43,20.674418604651166
2004-09-16,8.93,0.43,20.767441860465116
2004-09-17,9.06,0.43,21.069767441860467
2004-09-20,9.04,0.43,21.023255813953487
2004-09-21,9.02,0.43,20.97674418604651
2004-09-22,8.94,0.43,20.790697674418603
2004-09-23,8.9,0.43,20.697674418604652
2004-09-24,8.97,0.43,20.860465116279073
2004-09-27,8.83,0.43,20.53488372093023
2004-09-28,8.53,0.43,19.83720930232558
2004-09-29,8.38,0.43,19.48837209302326
2004-09-30,8.38,0.43,19.48837209302326
2004-10-01,8.39,0.43,19.511627906976745
2004-10-04,8.46,0.43,19.674418604651166
2004-10-05,8.5,0.43,19.767441860465116
2004-10-06,8.52,0.43,19.813953488372093
2004-10-07,8.4,0.43,19.534883720930235
2004-10-08,8.35,0.43,19.41860465116279
2004-10-11,8.35,0.43,19.41860465116279
2004-10-12,8.25,0.43,19.186046511627907
2004-10-13,8.15,0.43,18.953488372093023
2004-10-14,8.2,0.43,19.069767441860463
2004-10-15,8.2,0.43,19.069767441860463
2004-10-18,8.37,0.43,19.465116279069765
2004-10-19,8.25,0.43,19.186046511627907
2004-10-20,8.35,0.43,19.41860465116279
2004-10-21,8.34,0.43,19.3953488372093
2004-10-22,8.47,0.43,19.697674418604652
2004-10-25,8.42,0.43,19.58139534883721
2004-10-26,8.41,0.43,19.558139534883722
2004-10-27,8.63,0.43,20.069767441860467
2004-10-28,8.68,0.43,20.186046511627907
2004-10-29,8.55,0.43,19.88372093023256
2004-11-01,8.55,0.43,19.88372093023256
2004-11-02,8.54,0.43,19.86046511627907
2004-11-03,8.68,0.43,20.186046511627907
2004-11-04,8.77,0.43,20.3953488372093
2004-11-05,8.84,0.21,42.095238095238095
2004-11-08,8.89,0.21,42.333333333333336
2004-11-09,8.89,0.21,42.333333333333336
2004-11-10,8.94,0.21,42.57142857142857
2004-11-11,8.99,0.21,42.80952380952381
2004-11-12,9.0,0.21,42.85714285714286
2004-11-15,8.98,0.21,42.761904761904766
2004-11-16,8.98,0.21,42.761904761904766
2004-11-17,9.01,0.21,42.904761904761905
2004-11-18,9.0,0.21,42.85714285714286
2004-11-19,8.88,0.21,42.28571428571429
2004-11-22,9.01,0.21,42.904761904761905
2004-11-23,9.18,0.21,43.714285714285715
2004-11-24,9.3,0.21,44.28571428571429
2004-11-26,9.28,0.21,44.19047619047619
2004-11-29,9.36,0.21,44.57142857142857
2004-11-30,9.4,0.21,44.761904761904766
2004-12-01,9.42,0.21,44.85714285714286
2004-12-02,9.26,0.21,44.095238095238095
2004-12-03,9.87,0.21,47.0
2004-12-06,9.63,0.21,45.85714285714286
2004-12-07,9.76,0.21,46.476190476190474
2004-12-08,10.13,0.21,48.23809523809524
2004-12-09,10.43,0.21,49.666666666666664
2004-12-10,10.44,0.21,49.714285714285715
2004-12-13,10.3,0.21,49.04761904761905
2004-12-14,10.48,0.21,49.904761904761905
2004-12-15,10.26,0.21,48.85714285714286
2004-12-16,10.25,0.21,48.80952380952381
2004-12-17,10.39,0.21,49.47619047619048
2004-12-20,10.28,0.21,48.95238095238095
2004-12-21,10.12,0.21,48.19047619047619
2004-12-22,10.22,0.21,48.66666666666667
2004-12-23,10.43,0.21,49.666666666666664
2004-12-27,10.42,0.21,49.61904761904762
2004-12-28,10.57,0.21,50.333333333333336
2004-12-29,10.46,0.21,49.80952380952382
2004-12-30,10.45,0.21,49.76190476190476
2004-12-31,10.32,0.21,49.142857142857146
2005-01-03,10.19,0.21,48.523809523809526
2005-01-04,9.97,0.21,47.47619047619048
2005-01-05,9.87,0.21,47.0
2005-01-06,10.01,0.21,47.666666666666664
2005-01-07,10.01,0.21,47.666666666666664
2005-01-10,10.33,0.21,49.19047619047619
2005-01-11,10.06,0.21,47.90476190476191
2005-01-12,10.03,0.21,47.76190476190476
2005-01-13,10.08,0.21,48.0
2005-01-14,10.3,0.21,49.04761904761905
2005-01-18,10.47,0.21,49.85714285714286
2005-01-19,10.33,0.21,49.19047619047619
2005-01-20,10.22,0.21,48.66666666666667
2005-01-21,10.26,0.21,48.85714285714286
2005-01-24,10.34,0.21,49.23809523809524
2005-01-25,10.22,0.21,48.66666666666667
2005-01-26,10.18,0.21,48.476190476190474
2005-01-27,10.28,0.21,48.95238095238095
2005-01-28,10.04,0.21,47.80952380952381
2005-01-31,10.18,0.21,48.476190476190474
2005-02-01,10.13,0.21,48.23809523809524
2005-02-02,10.06,0.21,47.90476190476191
2005-02-03,10.11,0.21,48.14285714285714
2005-02-04,10.15,0.21,48.333333333333336
2005-02-07,10.16,0.21,48.38095238095239
2005-02-08,10.22,0.21,48.66666666666667
2005-02-09,10.28,0.21,48.95238095238095
2005-02-10,10.35,0.21,49.285714285714285
2005-02-11,10.64,0.21,50.66666666666667
2005-02-14,10.51,0.21,50.04761904761905
2005-02-15,10.57,0.21,50.333333333333336
2005-02-16,10.56,0.21,50.28571428571429
2005-02-17,10.5,0.21,50.0
2005-02-18,10.47,0.21,49.85714285714286
2005-02-22,10.31,0.21,49.0952380952381
2005-02-23,10.49,0.21,49.952380952380956
2005-02-24,10.61,0.21,50.523809523809526
2005-02-25,10.69,0.21,50.904761904761905
2005-02-28,10.75,0.21,51.19047619047619
2005-03-01,10.91,0.21,51.952380952380956
2005-03-02,11.02,0.21,52.476190476190474
2005-03-03,10.94,0.21,52.095238095238095
2005-03-04,10.98,0.21,52.28571428571429
2005-03-07,10.89,0.03,363.00000000000006
2005-03-08,10.77,0.03,359.0
2005-03-09,10.87,0.03,362.3333333333333
2005-03-10,10.86,0.03,362.0
2005-03-11,10.86,0.03,362.0
2005-03-14,11.07,0.03,369.0
2005-03-15,10.92,0.03,364.0
2005-03-16,10.74,0.03,358.0
2005-03-17,10.76,0.03,358.6666666666667
2005-03-18,10.85,0.03,361.6666666666667
2005-03-21,10.88,0.03,362.6666666666667
2005-03-22,10.82,0.03,360.6666666666667
2005-03-23,10.78,0.03,359.3333333333333
2005-03-24,10.72,0.03,357.33333333333337
2005-03-28,10.72,0.03,357.33333333333337
2005-03-29,10.75,0.03,358.33333333333337
2005-03-30,10.85,0.03,361.6666666666667
2005-03-31,10.81,0.03,360.33333333333337
2005-04-01,10.81,0.03,360.33333333333337
2005-04-04,10.68,0.03,356.0
2005-04-05,10.74,0.03,358.0
2005-04-06,10.73,0.03,357.6666666666667
2005-04-07,10.67,0.03,355.6666666666667
2005-04-08,10.62,0.03,354.0
2005-04-11,10.62,0.03,354.0
2005-04-12,10.56,0.03,352.00000000000006
2005-04-13,10.63,0.03,354.33333333333337
2005-04-14,10.5,0.03,350.0
2005-04-15,10.46,0.03,348.6666666666667
2005-04-18,10.52,0.03,350.6666666666667
2005-04-19,10.61,0.03,353.6666666666667
2005-04-20,10.54,0.03,351.3333333333333
2005-04-21,10.6,0.03,353.3333333333333
2005-04-22,10.66,0.03,355.33333333333337
2005-04-25,10.95,0.03,365.0
2005-04-26,10.9,0.03,363.33333333333337
2005-04-27,11.0,0.03,366.6666666666667
2005-04-28,11.03,0.03,367.6666666666667
2005-04-29,11.01,0.03,367.0
2005-05-02,11.19,0.03,373.0
2005-05-03,11.27,0.03,375.6666666666667
2005-05-04,11.33,0.03,377.6666666666667
2005-05-05,11.39,0.52,21.903846153846153
2005-05-06,11.43,0.52,21.98076923076923
2005-05-09,11.55,0.52,22.211538461538463
2005-05-10,11.38,0.52,21.884615384615387
2005-05-11,11.48,0.52,22.076923076923077
2005-05-12,11.34,0.52,21.807692307692307
2005-05-13,11.27,0.52,21.67307692307692
2005-05-16,11.35,0.52,21.826923076923077
2005-05-17,11.33,0.52,21.788461538461537
2005-05-18,11.47,0.52,22.057692307692307
2005-05-19,11.52,0.52,22.153846153846153
2005-05-20,11.49,0.52,22.096153846153847
2005-05-23,11.57,0.52,22.25
2005-05-24,11.53,0.52,22.17307692307692
2005-05-25,11.39,0.52,21.903846153846153
2005-05-26,11.45,0.52,22.019230769230766
2005-05-27,11.57,0.52,22.25
2005-05-31,11.43,0.52,21.98076923076923
2005-06-01,11.5,0.52,22.115384615384613
2005-06-02,11.65,0.52,22.403846153846153
2005-06-03,11.69,0.52,22.48076923076923
2005-06-06,11.54,0.52,22.19230769230769
2005-06-07,11.65,0.52,22.403846153846153
2005-06-08,11.49,0.52,22.096153846153847
2005-06-09,11.33,0.52,21.788461538461537
2005-06-10,11.24,0.52,21.615384615384617
2005-06-13,11.26,0.52,21.653846153846153
2005-06-14,10.79,0.52,20.749999999999996
2005-06-15,10.79,0.52,20.749999999999996
2005-06-16,10.82,0.52,20.807692307692307
2005-06-17,10.82,0.52,20.807692307692307
2005-06-20,10.72,0.52,20.615384615384617
2005-06-21,10.7,0.52,20.576923076923073
2005-06-22,10.63,0.52,20.442307692307693
2005-06-23,10.66,0.52,20.5
2005-06-24,10.58,0.52,20.346153846153847
2005-06-27,10.6,0.52,20.384615384615383
2005-06-28,10.71,0.52,20.596153846153847
2005-06-29,10.7,0.52,20.576923076923073
2005-06-30,10.76,0.52,20.69230769230769
2005-07-01,10.75,0.52,20.673076923076923
2005-07-05,10.75,0.52,20.673076923076923
2005-07-06,10.56,0.52,20.307692307692307
2005-07-07,10.51,0.52,20.21153846153846
2005-07-08,10.55,0.52,20.28846153846154
2005-07-11,10.57,0.52,20.326923076923077
2005-07-12,10.58,0.52,20.346153846153847
2005-07-13,10.51,0.52,20.21153846153846
2005-07-14,10.38,0.52,19.961538461538463
2005-07-15,10.23,0.52,19.673076923076923
2005-07-18,10.23,0.52,19.673076923076923
2005-07-19,10.16,0.52,19.538461538461537
2005-07-20,10.22,0.52,19.653846153846153
2005-07-21,10.28,0.52,19.769230769230766
2005-07-22,11.12,0.52,21.384615384615383
2005-07-25,11.27,0.52,21.67307692307692
2005-07-26,11.48,0.52,22.076923076923077
2005-07-27,11.48,0.52,22.076923076923077
2005-07-28,11.56,0.52,22.23076923076923
2005-07-29,11.47,0.52,22.057692307692307
2005-08-01,11.46,0.52,22.03846153846154
2005-08-02,11.4,0.52,21.923076923076923
2005-08-03,11.35,0.52,21.826923076923077
2005-08-04,11.25,0.52,21.634615384615383
2005-08-05,11.14,0.76,14.657894736842106
2005-08-08,10.98,0.76,14.447368421052632
2005-08-09,11.0,0.76,14.473684210526315
2005-08-10,10.93,0.76,14.381578947368421
2005-08-11,11.04,0.76,14.526315789473683
2005-08-12,11.01,0.76,14.486842105263158
2005-08-15,11.04,0.76,14.526315789473683
2005-08-16,10.89,0.76,14.328947368421053
2005-08-17,10.88,0.76,14.31578947368421
2005-08-18,10.84,0.76,14.263157894736842
2005-08-19,10.75,0.76,14.144736842105264
2005-08-22,10.78,0.76,14.184210526315788
2005-08-23,10.73,0.76,14.118421052631579
2005-08-24,10.75,0.76,14.144736842105264
2005-08-25,10.66,0.76,14.026315789473685
2005-08-26,10.78,0.76,14.184210526315788
2005-08-29,10.9,0.76,14.342105263157896
2005-08-30,10.9,0.76,14.342105263157896
2005-08-31,11.0,0.76,14.473684210526315
2005-09-01,11.02,0.76,14.5
2005-09-02,10.95,0.76,14.407894736842104
2005-09-06,11.2,0.76,14.736842105263158
2005-09-07,11.16,0.76,14.68421052631579
2005-09-08,10.98,0.76,14.447368421052632
2005-09-09,10.99,0.76,14.460526315789474
2005-09-12,10.99,0.76,14.460526315789474
2005-09-13,10.98,0.76,14.447368421052632
2005-09-14,10.97,0.76,14.43421052631579
2005-09-15,10.93,0.76,14.381578947368421
2005-09-16,11.0,0.76,14.473684210526315
2005-09-19,11.03,0.76,14.51315789473684
2005-09-20,10.93,0.76,14.381578947368421
2005-09-21,10.8,0.76,14.210526315789474
2005-09-22,10.9,0.76,14.342105263157896
2005-09-23,10.83,0.76,14.25
2005-09-26,10.94,0.76,14.394736842105262
2005-09-27,11.01,0.76,14.486842105263158
2005-09-28,10.91,0.76,14.355263157894736
2005-09-29,11.0,0.76,14.473684210526315
