date,PLD,PLD_EPS,PE Ratio
2007-02-06,61.89,-0.030145,-2053.0767954884723
2007-02-07,64.62,-0.030145,-2143.6390777906786
2007-02-08,64.7,-0.030145,-2146.292917565102
2007-02-09,64.73,-0.030145,-2147.288107480511
2007-02-12,63.55,-0.030145,-2108.1439708077623
2007-02-13,64.87,-0.030145,-2151.932327085752
2007-02-14,63.99,-0.030145,-2122.740089567092
2007-02-15,64.18,-0.030145,-2129.042959031349
2007-02-16,64.14,-0.030145,-2127.7160391441366
2007-02-20,64.09,-0.030145,-2126.057389285122
2007-02-21,63.84,-0.030145,-2117.764139990048
2007-02-22,63.57,-0.030145,-2108.8074307513684
2007-02-23,62.41,-0.037975,-1643.449637919684
2007-02-26,61.49,-0.037975,-1619.2231731402237
2007-02-27,59.68,-0.037975,-1571.560236998025
2007-02-28,58.8,-0.037975,-1548.3870967741934
2007-03-01,58.43,-0.037975,-1538.643844634628
2007-03-02,58.13,-0.037975,-1530.7439104674127
2007-03-05,56.45,-0.037975,-1486.5042791310073
2007-03-06,57.64,-0.037975,-1517.8406846609612
2007-03-07,56.92,-0.037975,-1498.8808426596445
2007-03-08,57.42,-0.037975,-1512.0473996050032
2007-03-09,58.1,-0.037975,-1529.9539170506912
2007-03-12,58.39,-0.037975,-1537.5905200789994
2007-03-13,56.97,-0.037975,-1500.1974983541802
2007-03-14,57.31,-0.037975,-1509.1507570770243
2007-03-15,58.46,-0.037975,-1539.4338380513495
2007-03-16,58.47,-0.037975,-1539.6971691902565
2007-03-19,58.62,-0.037975,-1543.6471362738641
2007-03-20,58.93,-0.037975,-1551.8104015799868
2007-03-21,59.22,-0.037975,-1559.4470046082947
2007-03-22,59.06,-0.037975,-1555.2337063857801
2007-03-23,59.09,-0.037975,-1556.0236998025016
2007-03-26,58.57,-0.037975,-1542.3304805793284
2007-03-27,58.04,-0.037975,-1528.373930217248
2007-03-28,58.17,-0.037975,-1531.7972350230414
2007-03-29,58.07,-0.037975,-1529.1639236339697
2007-03-30,58.79,-0.037975,-1548.1237656352862
2007-04-02,59.47,-0.037975,-1566.0302830809742
2007-04-03,59.88,-0.037975,-1576.8268597761685
2007-04-04,59.57,-0.037975,-1568.663594470046
2007-04-05,59.59,-0.037975,-1569.1902567478605
2007-04-09,59.61,-0.037975,-1569.7169190256748
2007-04-10,59.86,-0.037975,-1576.300197498354
2007-04-11,59.75,-0.037975,-1573.4035549703751
2007-04-12,59.4,-0.037975,-1564.186965108624
2007-04-13,60.46,-0.037975,-1592.1000658327846
2007-04-16,60.66,-0.037975,-1597.3666886109281
2007-04-17,61.88,-0.037975,-1629.4930875576038
2007-04-18,61.58,-0.037975,-1621.5931533903884
2007-04-19,61.3,-0.037975,-1614.2198815009874
2007-04-20,62.14,-0.037975,-1636.3396971691902
2007-04-23,62.67,-0.037975,-1650.2962475312706
2007-04-24,62.12,-0.037975,-1635.8130348913758
2007-04-25,62.05,-0.037975,-1633.9697169190256
2007-04-26,61.95,-0.037975,-1631.336405529954
2007-04-27,62.07,-0.037975,-1634.49637919684
2007-04-30,60.91,-0.037975,-1603.9499670836074
2007-05-01,60.64,-0.037975,-1596.8400263331139
2007-05-02,61.1,-0.037975,-1608.9532587228439
2007-05-03,60.94,-0.037975,-1604.739960500329
2007-05-04,60.15,-0.037975,-1583.9368005266622
2007-05-07,60.5,-0.037975,-1593.1533903884133
2007-05-08,59.99,-0.037975,-1579.7235023041474
2007-05-09,60.7,-0.007193,-8438.759905463647
2007-05-10,59.59,-0.007193,-8284.443208675102
2007-05-11,60.4,-0.007193,-8397.05269011539
2007-05-14,59.61,-0.007193,-8287.223689698318
2007-05-15,58.61,-0.007193,-8148.199638537467
2007-05-16,57.73,-0.007193,-8025.858473515918
2007-05-17,56.74,-0.007193,-7888.224662866676
2007-05-18,55.77,-0.007193,-7753.371333240651
2007-05-21,56.07,-0.007193,-7795.078548588906
2007-05-22,56.6,-0.007193,-7868.761295704157
2007-05-23,56.01,-0.007193,-7786.737105519255
2007-05-24,55.16,-0.007193,-7668.566662032531
2007-05-25,54.72,-0.007193,-7607.396079521757
2007-05-29,56.36,-0.007193,-7835.395523425553
2007-05-30,58.1,-0.007193,-8077.297372445433
2007-05-31,57.85,-0.007193,-8042.541359655221
2007-06-01,58.69,-0.007193,-8159.321562630335
2007-06-04,59.39,-0.007193,-8256.63839844293
2007-06-05,58.4,-0.007193,-8119.004587793688
2007-06-06,58.74,-0.007193,-8166.272765188378
2007-06-07,57.25,-0.007193,-7959.12692895871
2007-06-08,57.81,-0.007193,-8036.980397608787
2007-06-11,56.21,-0.007193,-7814.541915751425
2007-06-12,54.97,-0.007193,-7642.15209231197
2007-06-13,56.23,-0.007193,-7817.322396774642
2007-06-14,55.92,-0.007193,-7774.224940914779
2007-06-15,56.33,-0.007193,-7831.224801890728
2007-06-18,54.91,-0.007193,-7633.8106492423185
2007-06-19,55.22,-0.007193,-7676.908105102183
2007-06-20,53.96,-0.007193,-7501.737800639511
2007-06-21,54.11,-0.007193,-7522.591408313639
2007-06-22,53.65,-0.007193,-7458.6403447796465
2007-06-25,52.55,-0.007193,-7305.713888502711
2007-06-26,52.16,-0.007193,-7251.4945085499785
2007-06-27,53.55,-0.007193,-7444.7379396635615
2007-06-28,53.38,-0.007193,-7421.103850966218
2007-06-29,53.22,-0.007193,-7398.860002780481
2007-07-02,55.8,-0.007193,-7757.542054775476
2007-07-03,54.87,-0.007193,-7628.249687195885
2007-07-05,55.73,-0.007193,-7747.810371194217
2007-07-06,56.12,-0.007193,-7802.029751146948
2007-07-09,56.41,-0.007193,-7842.346725983595
2007-07-10,54.48,-0.007193,-7574.0303072431525
2007-07-11,54.14,-0.007193,-7526.762129848464
2007-07-12,55.49,-0.007193,-7714.444598915613
2007-07-13,56.51,-0.007193,-7856.24913109968
2007-07-16,56.45,-0.007193,-7847.90768803003
2007-07-17,55.33,-0.007193,-7692.200750729877
2007-07-18,55.96,-0.007193,-7779.785902961213
2007-07-19,56.34,-0.007193,-7832.615042402336
2007-07-20,55.71,-0.007193,-7745.029890171
2007-07-23,55.75,-0.007193,-7750.590852217434
2007-07-24,55.12,-0.007193,-7663.005699986097
2007-07-25,55.12,-0.007193,-7663.005699986097
2007-07-26,54.77,-0.007193,-7614.347282079801
2007-07-27,52.7,-0.007193,-7326.567496176839
2007-07-30,53.18,-0.007193,-7393.299040734048
2007-07-31,53.28,-0.007193,-7407.201445850133
2007-08-01,53.07,-0.007193,-7378.006395106354
2007-08-02,52.66,-0.007193,-7321.006534130404
2007-08-03,50.78,-0.007193,-7059.641317948005
2007-08-06,52.03,-0.007193,-7233.421381899069
2007-08-07,52.63,-0.007193,-7316.835812595579
2007-08-08,53.87,-0.007193,-7489.225636035034
2007-08-09,53.02,-0.01526,-3474.4429882044565
2007-08-10,51.54,-0.01526,-3377.457404980341
2007-08-13,50.44,-0.01526,-3305.373525557012
2007-08-14,49.79,-0.01526,-3262.778505897772
2007-08-15,49.05,-0.01526,-3214.285714285714
2007-08-16,50.25,-0.01526,-3292.922673656619
2007-08-17,51.49,-0.01526,-3374.180865006553
2007-08-20,52.82,-0.01526,-3461.3368283093055
2007-08-21,53.88,-0.01526,-3530.7994757536044
2007-08-22,54.3,-0.01526,-3558.3224115334206
2007-08-23,53.68,-0.01526,-3517.693315858454
2007-08-24,53.62,-0.01526,-3513.761467889908
2007-08-27,53.15,-0.01526,-3482.961992136304
2007-08-28,52.14,-0.01526,-3416.775884665793
2007-08-29,53.55,-0.01526,-3509.1743119266057
2007-08-30,54.0,-0.01526,-3538.663171690695
2007-08-31,54.98,-0.01526,-3602.883355176933
2007-09-04,56.25,-0.01526,-3686.1074705111405
2007-09-05,54.48,-0.01526,-3570.1179554390565
2007-09-06,54.73,-0.01526,-3586.5006553079947
2007-09-07,53.89,-0.01526,-3531.454783748362
2007-09-10,53.59,-0.01526,-3511.795543905636
2007-09-11,53.82,-0.01526,-3526.867627785059
2007-09-12,54.05,-0.01526,-3541.9397116644823
2007-09-13,55.54,-0.01526,-3639.5806028833554
2007-09-14,55.79,-0.01526,-3655.9633027522937
2007-09-17,55.83,-0.01526,-3658.584534731324
2007-09-18,57.06,-0.01526,-3739.187418086501
2007-09-19,59.05,-0.01526,-3869.5937090432503
2007-09-20,57.79,-0.01526,-3787.024901703801
2007-09-21,57.91,-0.01526,-3794.888597640891
2007-09-24,59.4,-0.01526,-3892.529488859764
2007-09-25,58.51,-0.01526,-3834.2070773263436
2007-09-26,58.59,-0.01526,-3839.449541284404
2007-09-27,59.2,-0.01526,-3879.4233289646136
2007-09-28,59.81,-0.01526,-3919.397116644823
2007-10-01,61.44,-0.01526,-4026.2123197903015
2007-10-02,62.77,-0.01526,-4113.368283093054
2007-10-03,62.81,-0.01526,-4115.989515072084
2007-10-04,63.62,-0.01526,-4169.069462647444
2007-10-05,65.06,-0.01526,-4263.4338138925295
2007-10-08,64.0,-0.01526,-4193.971166448231
2007-10-09,65.21,-0.01526,-4273.263433813892
2007-10-10,65.83,-0.01526,-4313.8925294888595
2007-10-11,66.15,-0.01526,-4334.862385321101
2007-10-12,65.53,-0.01526,-4294.233289646134
2007-10-15,64.77,-0.01526,-4244.429882044561
2007-10-16,63.26,-0.01526,-4145.478374836173
2007-10-17,63.2,-0.01526,-4141.546526867628
2007-10-18,63.94,-0.01526,-4190.039318479686
2007-10-19,62.01,-0.01526,-4063.564875491481
2007-10-22,62.75,-0.01526,-4112.057667103539
2007-10-23,63.88,-0.01526,-4186.1074705111405
2007-10-24,63.43,-0.01526,-4156.618610747051
2007-10-25,64.01,-0.01526,-4194.626474442989
2007-10-26,64.8,-0.01526,-4246.395806028833
2007-10-29,63.95,-0.01526,-4190.694626474444
2007-10-30,64.31,-0.01526,-4214.285714285715
2007-10-31,65.35,-0.01526,-4282.437745740498
2007-11-01,62.17,-0.01526,-4074.0498034076018
2007-11-02,60.94,-0.01526,-3993.4469200524245
2007-11-05,60.53,-0.01526,-3966.579292267366
2007-11-06,61.23,-0.01526,-4012.450851900393
2007-11-07,60.41,-0.01526,-3958.7155963302753
2007-11-08,61.13,-0.01526,-4005.8977719528184
2007-11-09,60.75,-0.021149,-2872.4762400113477
2007-11-12,61.5,-0.021149,-2907.938909641118
2007-11-13,63.55,-0.021149,-3004.870206629155
2007-11-14,63.22,-0.021149,-2989.2666319920563
2007-11-15,62.84,-0.021149,-2971.29887937964
2007-11-16,61.82,-0.021149,-2923.0696486831525
2007-11-19,60.96,-0.021149,-2882.4057875076833
2007-11-20,59.19,-0.021149,-2798.713887181427
2007-11-21,58.22,-0.021149,-2752.848834460258
2007-11-23,59.26,-0.021149,-2802.023736346872
2007-11-26,56.21,-0.021149,-2657.808879852475
2007-11-27,56.93,-0.021149,-2691.853042697054
2007-11-28,58.25,-0.021149,-2754.2673412454487
2007-11-29,59.37,-0.021149,-2807.2249278925715
2007-11-30,61.16,-0.021149,-2891.862499408955
2007-12-03,60.7,-0.021149,-2870.1120620360302
2007-12-04,58.5,-0.021149,-2766.088231122039
2007-12-05,60.45,-0.021149,-2858.29117215944
2007-12-06,62.03,-0.021149,-2932.999196179488
2007-12-07,62.84,-0.021149,-2971.29887937964
2007-12-10,64.08,-0.021149,-3029.9304931675256
2007-12-11,60.71,-0.021149,-2870.5848976310936
2007-12-12,60.95,-0.021149,-2881.93295191262
2007-12-13,60.44,-0.021149,-2857.8183365643763
2007-12-14,57.43,-0.021149,-2715.494822450234
2007-12-17,56.22,-0.021149,-2658.2817154475388
2007-12-18,55.49,-0.021149,-2623.7647170078963
2007-12-19,54.99,-0.021149,-2600.1229372547164
2007-12-20,55.2,-0.021149,-2610.052484751052
2007-12-21,56.58,-0.021149,-2675.303796869828
2007-12-24,58.65,-0.021149,-2773.1807650479927
2007-12-26,57.04,-0.021149,-2697.0542342427534
2007-12-27,56.48,-0.021149,-2670.5754409191923
2007-12-28,55.95,-0.021149,-2645.515154380822
2007-12-31,57.56,-0.021149,-2721.641685186061
2008-01-02,56.43,-0.021149,-2668.2112629438743
2008-01-03,52.92,-0.021149,-2502.2459690765522
2008-01-04,51.03,-0.021149,-2412.8800416095323
2008-01-07,51.31,-0.021149,-2426.119438271313
2008-01-08,50.58,-0.021149,-2391.6024398316704
2008-01-09,50.08,-0.021149,-2367.9606600784905
2008-01-10,51.36,-0.021149,-2428.483616246631
2008-01-11,51.48,-0.021149,-2434.157643387394
2008-01-14,51.95,-0.021149,-2456.3809163553833
2008-01-15,50.86,-0.021149,-2404.841836493451
2008-01-16,52.22,-0.021149,-2469.1474774221
2008-01-17,50.16,-0.021149,-2371.7433448389993
2008-01-18,49.33,-0.021149,-2332.497990448721
2008-01-22,49.42,-0.021149,-2336.7535108042935
2008-01-23,54.15,-0.021149,-2560.404747269374
2008-01-24,52.99,-0.021149,-2505.5558182419973
2008-01-25,52.51,-0.021149,-2482.8597096789445
2008-01-28,55.23,-0.021149,-2611.4709915362428
2008-01-29,53.17,-0.021149,-2514.066858953142
2008-01-30,49.33,-0.021149,-2332.497990448721
2008-01-31,50.57,-0.021149,-2391.1296042366066
2008-02-01,52.4,-0.021149,-2477.658518133245
2008-02-04,52.0,-0.021149,-2458.7450943307012
2008-02-05,49.31,-0.021149,-2331.552319258594
2008-02-06,49.62,-0.021149,-2346.2102227055652
2008-02-07,51.14,-0.021149,-2418.081233155232
2008-02-08,50.07,-0.021149,-2367.487824483427
2008-02-11,49.14,-0.021149,-2323.5141141425124
2008-02-12,51.07,-0.021149,-2414.7713839897865
2008-02-13,51.0,-0.021149,-2411.4615348243415
2008-02-14,49.91,-0.021149,-2359.922454962409
2008-02-15,50.57,-0.021149,-2391.1296042366066
2008-02-19,49.59,-0.021149,-2344.7917159203744
2008-02-20,49.37,-0.021149,-2334.389332828975
2008-02-21,48.76,-0.021149,-2305.546361530096
2008-02-22,49.31,-0.021149,-2331.552319258594
2008-02-25,51.04,-0.021149,-2413.3528772045956
2008-02-26,52.2,-0.021149,-2468.201806231973
2008-02-27,51.97,-0.021149,-2457.3265875455104
2008-02-28,51.21,-0.021149,-2421.391082320677
2008-02-29,50.18,-0.027748,-1808.418624765749
2008-03-03,50.29,-0.027748,-1812.3828744414013
2008-03-04,49.1,-0.027748,-1769.4969006775264
2008-03-05,49.27,-0.027748,-1775.6234683580801
2008-03-06,46.76,-0.027748,-1685.1664984863773
2008-03-07,47.67,-0.027748,-1717.9616548940467
2008-03-10,47.64,-0.027748,-1716.880495891596
2008-03-11,50.02,-0.027748,-1802.6524434193457
2008-03-12,50.18,-0.027748,-1808.418624765749
2008-03-13,49.94,-0.027748,-1799.7693527461438
2008-03-14,49.53,-0.027748,-1784.9935130459855
2008-03-17,49.82,-0.027748,-1795.4447167363414
2008-03-18,51.88,-0.027748,-1869.6843015712845
2008-03-19,52.5,-0.027748,-1892.0282542885975
2008-03-20,55.6,-0.027748,-2003.7480178751623
2008-03-24,56.44,-0.027748,-2034.0204699437797
2008-03-25,55.64,-0.027748,-2005.1895632117632
2008-03-26,54.5,-0.027748,-1964.1055211186392
2008-03-27,54.32,-0.027748,-1957.6185671039354
2008-03-28,54.32,-0.027748,-1957.6185671039354
2008-03-31,54.42,-0.027748,-1961.2224304454378
2008-04-01,57.22,-0.027748,-2062.130604007496
2008-04-02,55.19,-0.027748,-1988.9721781750036
2008-04-03,56.53,-0.027748,-2037.2639469511319
2008-04-04,55.61,-0.027748,-2004.1084042093125
2008-04-07,55.16,-0.027748,-1987.891019172553
2008-04-08,54.13,-0.027748,-1950.7712267550817
2008-04-09,53.6,-0.027748,-1931.6707510451206
2008-04-10,54.45,-0.027748,-1962.3035894478883
2008-04-11,53.65,-0.027748,-1933.4726827158715
2008-04-14,52.93,-0.027748,-1907.5248666570565
2008-04-15,53.5,-0.027748,-1928.0668877036185
2008-04-16,57.39,-0.027748,-2068.2571716880498
2008-04-17,57.49,-0.027748,-2071.8610350295517
2008-04-18,57.19,-0.027748,-2061.0494450050455
2008-04-21,57.42,-0.027748,-2069.3383306905002
2008-04-22,57.39,-0.027748,-2068.2571716880498
2008-04-23,58.74,-0.027748,-2116.909326798328
2008-04-24,59.56,-0.027748,-2146.461006198645
2008-04-25,59.5,-0.027748,-2144.2986881937436
2008-04-28,58.99,-0.027748,-2125.918985152083
2008-04-29,58.57,-0.027748,-2110.7827591177743
2008-04-30,57.75,-0.027748,-2081.2310797174573
2008-05-01,58.2,-0.027748,-2097.4484647542167
2008-05-02,58.45,-0.027748,-2106.458123107972
2008-05-05,59.0,-0.027748,-2126.2793714862332
2008-05-06,59.44,-0.027748,-2142.1363701888426
2008-05-07,58.14,-0.027748,-2095.2861467493153
2008-05-08,57.94,-0.027748,-2088.078420066311
2008-05-09,56.98,-0.027748,-2053.481331987891
2008-05-12,58.21,-0.018944,-3072.7407094594596
2008-05-13,58.47,-0.018944,-3086.4653716216217
2008-05-14,59.62,-0.018944,-3147.1706081081084
2008-05-15,59.75,-0.018944,-3154.032939189189
2008-05-16,59.32,-0.018944,-3131.3344594594596
2008-05-19,59.69,-0.018944,-3150.8657094594596
2008-05-20,58.52,-0.018944,-3089.10472972973
2008-05-21,56.93,-0.018944,-3005.173141891892
2008-05-22,57.01,-0.018944,-3009.396114864865
2008-05-23,56.44,-0.018944,-2979.3074324324325
2008-05-27,58.02,-0.018944,-3062.7111486486488
2008-05-28,58.37,-0.018944,-3081.1866554054054
2008-05-29,59.2,-0.018944,-3125.0000000000005
2008-05-30,58.94,-0.018944,-3111.275337837838
2008-06-02,58.47,-0.018944,-3086.4653716216217
2008-06-03,58.99,-0.018944,-3113.9146959459463
2008-06-04,58.09,-0.018944,-3066.4062500000005
2008-06-05,58.65,-0.018944,-3095.967060810811
2008-06-06,56.25,-0.018944,-2969.2778716216217
2008-06-09,54.83,-0.018944,-2894.3201013513512
2008-06-10,55.13,-0.018944,-2910.1562500000005
2008-06-11,54.19,-0.018944,-2860.5363175675675
2008-06-12,54.54,-0.018944,-2879.0118243243246
2008-06-13,55.21,-0.018944,-2914.3792229729734
2008-06-16,56.9,-0.018944,-3003.589527027027
2008-06-17,54.1,-0.018944,-2855.7854729729734
2008-06-18,53.39,-0.018944,-2818.306587837838
2008-06-19,55.15,-0.018944,-2911.2119932432433
2008-06-20,53.2,-0.018944,-2808.2770270270275
2008-06-23,51.64,-0.018944,-2725.929054054054
2008-06-24,51.73,-0.018944,-2730.6798986486488
2008-06-25,52.37,-0.018944,-2764.4636824324325
2008-06-26,51.09,-0.018944,-2696.896114864865
2008-06-27,50.28,-0.018944,-2654.1385135135138
2008-06-30,50.38,-0.018944,-2659.41722972973
2008-07-01,50.78,-0.018944,-2680.5320945945946
2008-07-02,49.44,-0.018944,-2609.7972972972975
2008-07-03,49.23,-0.018944,-2598.7119932432433
2008-07-07,48.84,-0.018944,-2578.1250000000005
2008-07-08,52.25,-0.018944,-2758.129222972973
2008-07-09,47.63,-0.018944,-2514.252533783784
2008-07-10,48.6,-0.018944,-2565.4560810810813
2008-07-11,48.7,-0.018944,-2570.7347972972975
2008-07-14,46.91,-0.018944,-2476.245777027027
2008-07-15,46.48,-0.018944,-2453.547297297297
2008-07-16,49.35,-0.018944,-2605.046452702703
2008-07-17,50.6,-0.018944,-2671.0304054054054
2008-07-18,49.77,-0.018944,-2627.2170608108113
2008-07-21,50.59,-0.018944,-2670.502533783784
2008-07-22,51.29,-0.018944,-2707.4535472972975
2008-07-23,53.12,-0.018944,-2804.054054054054
2008-07-24,47.82,-0.018944,-2524.2820945945946
2008-07-25,49.38,-0.018944,-2606.630067567568
2008-07-28,47.11,-0.018944,-2486.8032094594596
2008-07-29,50.23,-0.018944,-2651.4991554054054
2008-07-30,50.56,-0.018944,-2668.918918918919
2008-07-31,48.96,-0.018944,-2584.4594594594596
2008-08-01,49.37,-0.018944,-2606.102195945946
2008-08-04,48.13,-0.018944,-2540.646114864865
2008-08-05,49.42,-0.018944,-2608.741554054054
2008-08-06,48.89,-0.018944,-2580.7643581081084
2008-08-07,46.81,-0.018944,-2470.967060810811
2008-08-08,49.28,-0.018944,-2601.3513513513517
2008-08-11,51.45,-0.025047,-2054.1382201461256
2008-08-12,50.2,-0.025047,-2004.2320437577355
2008-08-13,48.5,-0.025047,-1936.3596438695254
2008-08-14,48.57,-0.025047,-1939.1543897472752
2008-08-15,48.48,-0.025047,-1935.561145047311
2008-08-18,46.84,-0.025047,-1870.0842416257437
2008-08-19,45.93,-0.025047,-1833.7525452149957
2008-08-20,45.48,-0.025047,-1815.7863217151753
2008-08-21,43.93,-0.025047,-1753.902662993572
2008-08-22,44.83,-0.025047,-1789.8351099932127
2008-08-25,43.05,-0.025047,-1718.7687148161456
2008-08-26,44.15,-0.025047,-1762.6861500379287
2008-08-27,44.22,-0.025047,-1765.4808959156785
2008-08-28,46.15,-0.025047,-1842.5360322593524
2008-08-29,45.39,-0.025047,-1812.1930770152114
2008-09-02,46.46,-0.025047,-1854.9127640036731
2008-09-03,48.31,-0.025047,-1928.77390505849
2008-09-04,47.26,-0.025047,-1886.8527168922426
2008-09-05,47.14,-0.025047,-1882.0617239589571
2008-09-08,49.99,-0.025047,-1995.8478061244862
2008-09-09,46.91,-0.025047,-1872.8789875034934
2008-09-10,47.26,-0.025047,-1886.8527168922426
2008-09-11,47.62,-0.025047,-1901.2256956920987
2008-09-12,47.44,-0.025047,-1894.0392062921705
2008-09-15,44.24,-0.025047,-1766.2793947378927
2008-09-16,47.91,-0.025047,-1912.8039286142052
2008-09-17,47.62,-0.025047,-1901.2256956920987
2008-09-18,50.45,-0.025047,-2014.2132790354135
2008-09-19,47.01,-0.025047,-1876.8714816145646
2008-09-22,42.29,-0.025047,-1688.4257595720046
2008-09-23,43.75,-0.025047,-1746.716173593644
2008-09-24,40.68,-0.025047,-1624.1466043837586
2008-09-25,41.4,-0.025047,-1652.892561983471
2008-09-26,44.2,-0.025047,-1764.6823970934645
2008-09-29,42.25,-0.025047,-1686.8287619275761
2008-09-30,45.3,-0.025047,-1808.5998323152473
2008-10-01,43.42,-0.025047,-1733.540943027109
2008-10-02,39.44,-0.025047,-1574.6396774064758
2008-10-03,37.56,-0.025047,-1499.5807881183375
2008-10-06,35.7,-0.025047,-1425.3203976524135
2008-10-07,31.55,-0.025047,-1259.6318920429592
2008-10-08,31.35,-0.025047,-1251.646903820817
2008-10-09,29.2,-0.025047,-1165.8082804327864
2008-10-10,34.25,-0.025047,-1367.4292330418812
2008-10-13,37.42,-0.025047,-1493.991296362838
2008-10-14,32.68,-0.025047,-1304.7470754980636
2008-10-15,27.92,-0.025047,-1114.7043558110752
2008-10-16,27.63,-0.025047,-1103.1261228889687
2008-10-17,25.98,-0.025047,-1037.2499700562942
2008-10-20,25.81,-0.025047,-1030.462730067473
2008-10-21,23.34,-0.025047,-931.8481255240149
2008-10-22,20.11,-0.025047,-802.8905657364155
2008-10-23,20.11,-0.025047,-802.8905657364155
2008-10-24,17.91,-0.025047,-715.0556952928495
2008-10-27,15.32,-0.025047,-611.6500978161057
2008-10-28,18.45,-0.025047,-736.6151634926338
2008-10-29,19.34,-0.025047,-772.1483610811674
2008-10-30,20.8,-0.025047,-830.4387751028067
2008-10-31,24.03,-0.025047,-959.3963348904061
2008-11-03,24.14,-0.025047,-963.7880784125844
2008-11-04,25.8,-0.025047,-1030.063480656366
2008-11-05,23.45,-0.025047,-936.2398690461931
2008-11-06,20.75,-0.025047,-828.4425280472711
2008-11-07,22.53,-0.025047,-899.5089232243383
2008-11-10,18.37,-0.029393,-624.9787364338448
2008-11-11,18.95,-0.029393,-644.7113258258769
2008-11-12,13.25,-0.029393,-450.7876024903889
2008-11-13,16.74,-0.029393,-569.5233559010649
