date,ORLY,ORLY_EPS,PE Ratio
1997-07-22,5.0,,
1997-07-23,5.16,,
1997-07-24,5.34,,
1997-07-25,5.47,,
1997-07-28,5.5,,
1997-07-29,5.52,,
1997-07-30,5.5,,
1997-07-31,5.52,,
1997-08-01,5.55,,
1997-08-04,5.52,,
1997-08-05,5.5,,
1997-08-06,5.5,,
1997-08-07,5.48,,
1997-08-08,5.44,,
1997-08-11,5.42,,
1997-08-12,5.45,,
1997-08-13,5.41,,
1997-08-14,5.39,,
1997-08-15,5.22,,
1997-08-18,5.23,,
1997-08-19,5.34,,
1997-08-20,5.22,,
1997-08-21,5.28,,
1997-08-22,5.28,,
1997-08-25,5.27,,
1997-08-26,5.41,,
1997-08-27,5.59,,
1997-08-28,5.53,,
1997-08-29,5.52,,
1997-09-02,5.59,,
1997-09-03,5.53,,
1997-09-04,5.5,,
1997-09-05,5.56,,
1997-09-08,5.56,,
1997-09-09,5.59,,
1997-09-10,5.69,,
1997-09-11,5.94,,
1997-09-12,6.25,,
1997-09-15,6.22,,
1997-09-16,6.5,,
1997-09-17,6.25,,
1997-09-18,6.06,,
1997-09-19,5.97,,
1997-09-22,5.91,,
1997-09-23,5.88,,
1997-09-24,5.75,,
1997-09-25,5.81,,
1997-09-26,5.97,,
1997-09-29,5.86,,
1997-09-30,5.69,,
1997-10-01,5.75,,
1997-10-02,6.13,,
1997-10-03,6.06,,
1997-10-06,5.94,,
1997-10-07,6.06,,
1997-10-08,6.25,,
1997-10-09,6.34,,
1997-10-10,6.41,,
1997-10-13,6.31,,
1997-10-14,6.47,,
1997-10-15,6.56,,
1997-10-16,6.44,,
1997-10-17,6.28,,
1997-10-20,6.19,,
1997-10-21,6.38,,
1997-10-22,6.16,,
1997-10-23,5.88,,
1997-10-24,5.91,,
1997-10-27,5.44,,
1997-10-28,5.69,,
1997-10-29,5.91,,
1997-10-30,6.13,,
1997-10-31,6.09,,
1997-11-03,5.84,,
1997-11-04,5.97,,
1997-11-05,6.06,,
1997-11-06,6.06,,
1997-11-07,6.13,,
1997-11-10,6.25,,
1997-11-11,6.14,,
1997-11-12,6.13,,
1997-11-13,6.08,,
1997-11-14,6.13,,
1997-11-17,6.0,,
1997-11-18,6.06,,
1997-11-19,5.94,,
1997-11-20,5.94,,
1997-11-21,5.94,,
1997-11-24,5.94,,
1997-11-25,6.0,,
1997-11-26,5.94,,
1997-11-28,5.91,,
1997-12-01,6.13,,
1997-12-02,6.13,,
1997-12-03,6.08,,
1997-12-04,6.06,,
1997-12-05,6.22,,
1997-12-08,6.25,,
1997-12-09,6.34,,
1997-12-10,6.25,,
1997-12-11,6.25,,
1997-12-12,6.25,,
1997-12-15,6.14,,
1997-12-16,6.13,,
1997-12-17,6.25,,
1997-12-18,6.02,,
1997-12-19,5.97,,
1997-12-22,5.88,,
1997-12-23,5.95,,
1997-12-24,5.95,,
1997-12-26,5.98,,
1997-12-29,7.0,,
1997-12-30,6.73,,
1997-12-31,6.56,,
1998-01-02,6.19,,
1998-01-05,6.41,,
1998-01-06,6.91,,
1998-01-07,6.94,,
1998-01-08,7.0,,
1998-01-09,6.77,,
1998-01-12,6.75,,
1998-01-13,6.78,,
1998-01-14,7.11,,
1998-01-15,7.05,,
1998-01-16,7.19,,
1998-01-20,7.22,,
1998-01-21,6.94,,
1998-01-22,6.56,,
1998-01-23,6.52,,
1998-01-26,6.58,,
1998-01-27,6.47,,
1998-01-28,6.5,,
1998-01-29,6.59,,
1998-01-30,6.34,,
1998-02-02,6.44,,
1998-02-03,6.5,,
1998-02-04,6.69,,
1998-02-05,6.78,,
1998-02-06,6.88,,
1998-02-09,6.94,,
1998-02-10,7.06,,
1998-02-11,7.19,,
1998-02-12,7.09,,
1998-02-13,7.22,,
1998-02-17,7.41,,
1998-02-18,7.0,,
1998-02-19,6.59,,
1998-02-20,6.7,,
1998-02-23,7.13,,
1998-02-24,7.25,,
1998-02-25,7.28,,
1998-02-26,7.5,,
1998-02-27,7.42,,
1998-03-02,7.56,,
1998-03-03,7.41,,
1998-03-04,7.38,,
1998-03-05,7.28,,
1998-03-06,7.38,,
1998-03-09,7.36,,
1998-03-10,7.38,,
1998-03-11,7.39,,
1998-03-12,7.19,,
1998-03-13,7.13,,
1998-03-16,7.09,,
1998-03-17,6.91,,
1998-03-18,6.88,,
1998-03-19,7.06,,
1998-03-20,7.09,,
1998-03-23,7.25,,
1998-03-24,6.89,,
1998-03-25,6.75,,
1998-03-26,7.05,,
1998-03-27,6.94,,
1998-03-30,6.86,,
1998-03-31,6.89,,
1998-04-01,6.94,,
1998-04-02,6.88,,
1998-04-03,6.69,,
1998-04-06,6.56,,
1998-04-07,6.44,,
1998-04-08,6.48,,
1998-04-09,6.8,,
1998-04-13,6.75,,
1998-04-14,6.84,,
1998-04-15,6.73,,
1998-04-16,6.72,,
1998-04-17,6.88,,
1998-04-20,6.81,,
1998-04-21,6.63,,
1998-04-22,6.75,,
1998-04-23,6.63,,
1998-04-24,6.61,,
1998-04-27,6.5,,
1998-04-28,6.63,,
1998-04-29,6.66,,
1998-04-30,6.88,,
1998-05-01,7.16,,
1998-05-04,7.45,,
1998-05-05,7.39,,
1998-05-06,7.44,,
1998-05-07,7.5,,
1998-05-08,7.5,,
1998-05-11,7.72,,
1998-05-12,8.06,,
1998-05-13,7.92,,
1998-05-14,7.77,,
1998-05-15,7.97,,
1998-05-18,8.06,,
1998-05-19,8.13,,
1998-05-20,8.06,,
1998-05-21,8.25,,
1998-05-22,8.25,,
1998-05-26,8.13,,
1998-05-27,8.02,,
1998-05-28,8.09,,
1998-05-29,8.13,,
1998-06-01,8.31,,
1998-06-02,7.94,,
1998-06-03,7.81,,
1998-06-04,8.0,,
1998-06-05,8.06,,
1998-06-08,8.11,,
1998-06-09,8.0,,
1998-06-10,7.95,,
1998-06-11,7.78,,
1998-06-12,7.63,,
1998-06-15,7.25,,
1998-06-16,7.75,,
1998-06-17,8.11,,
1998-06-18,7.84,,
1998-06-19,8.0,,
1998-06-22,8.47,,
1998-06-23,8.31,,
1998-06-24,8.25,,
1998-06-25,8.52,,
1998-06-26,8.91,,
1998-06-29,9.06,,
1998-06-30,9.0,,
1998-07-01,9.31,,
1998-07-02,8.77,,
1998-07-06,8.97,,
1998-07-07,8.75,,
1998-07-08,8.86,,
1998-07-09,9.09,,
1998-07-10,9.0,,
1998-07-13,9.22,,
1998-07-14,9.38,,
1998-07-15,9.06,,
1998-07-16,9.13,,
1998-07-17,9.03,,
1998-07-20,9.09,,
1998-07-21,8.91,,
1998-07-22,8.81,,
1998-07-23,8.52,,
1998-07-24,8.72,,
1998-07-27,8.72,,
1998-07-28,8.63,,
1998-07-29,8.78,,
1998-07-30,9.06,,
1998-07-31,8.84,,
1998-08-03,8.88,,
1998-08-04,8.92,,
1998-08-05,8.88,,
1998-08-06,8.7,,
1998-08-07,8.94,,
1998-08-10,9.38,,
1998-08-11,9.28,,
1998-08-12,9.34,,
1998-08-13,9.47,,
1998-08-14,9.31,,
1998-08-17,9.25,,
1998-08-18,9.63,,
1998-08-19,9.53,,
1998-08-20,9.19,,
1998-08-21,9.09,,
1998-08-24,9.28,,
1998-08-25,9.47,,
1998-08-26,9.05,,
1998-08-27,8.59,,
1998-08-28,8.16,,
1998-08-31,7.22,,
1998-09-01,7.94,,
1998-09-02,8.16,,
1998-09-03,7.78,,
1998-09-04,7.84,,
1998-09-08,8.25,,
1998-09-09,7.56,,
1998-09-10,7.27,,
1998-09-11,8.03,,
1998-09-14,8.22,,
1998-09-15,8.13,,
1998-09-16,8.06,,
1998-09-17,8.0,,
1998-09-18,8.31,,
1998-09-21,7.95,,
1998-09-22,8.28,,
1998-09-23,9.13,,
1998-09-24,9.56,,
1998-09-25,9.19,,
1998-09-28,9.14,,
1998-09-29,9.25,,
1998-09-30,9.06,,
1998-10-01,8.92,,
1998-10-02,8.78,,
1998-10-05,8.34,,
1998-10-06,8.31,,
1998-10-07,8.31,,
1998-10-08,8.19,,
1998-10-09,8.41,,
1998-10-12,8.47,,
1998-10-13,8.31,,
1998-10-14,8.47,,
1998-10-15,8.47,,
1998-10-16,8.34,,
1998-10-19,8.38,,
1998-10-20,8.75,,
1998-10-21,8.78,,
1998-10-22,9.14,,
1998-10-23,9.38,,
1998-10-26,9.13,,
1998-10-27,9.53,,
1998-10-28,9.39,,
1998-10-29,9.78,,
1998-10-30,9.78,,
1998-11-02,10.0,,
1998-11-03,9.88,,
1998-11-04,10.44,,
1998-11-05,10.98,,
1998-11-06,10.69,,
1998-11-09,10.75,,
1998-11-10,10.72,,
1998-11-11,10.5,,
1998-11-12,10.19,,
1998-11-13,9.77,,
1998-11-16,10.38,,
1998-11-17,10.31,,
1998-11-18,11.05,,
1998-11-19,10.94,,
1998-11-20,10.72,,
1998-11-23,10.89,,
1998-11-24,10.75,,
1998-11-25,11.38,,
1998-11-27,11.23,,
1998-11-30,11.34,,
1998-12-01,11.45,,
1998-12-02,11.5,,
1998-12-03,11.13,,
1998-12-04,11.06,,
1998-12-07,11.0,,
1998-12-08,11.3,,
1998-12-09,11.13,,
1998-12-10,10.92,,
1998-12-11,11.09,,
1998-12-14,10.64,,
1998-12-15,10.44,,
1998-12-16,10.58,,
1998-12-17,10.56,,
1998-12-18,11.0,,
1998-12-21,11.31,,
1998-12-22,11.38,,
1998-12-23,11.63,,
1998-12-24,11.78,,
1998-12-28,12.02,,
1998-12-29,11.7,,
1998-12-30,11.63,,
1998-12-31,11.81,,
1999-01-04,11.75,,
1999-01-05,11.92,,
1999-01-06,12.02,,
1999-01-07,11.89,,
1999-01-08,11.92,,
1999-01-11,12.13,,
1999-01-12,11.98,,
1999-01-13,11.97,,
1999-01-14,12.25,,
1999-01-15,12.52,,
1999-01-19,12.23,,
1999-01-20,12.59,,
1999-01-21,12.84,,
1999-01-22,12.69,,
1999-01-25,12.94,,
1999-01-26,12.75,,
1999-01-27,12.66,,
1999-01-28,12.5,,
1999-01-29,12.44,,
1999-02-01,12.13,,
1999-02-02,12.13,,
1999-02-03,12.53,,
1999-02-04,12.44,,
1999-02-05,11.81,,
1999-02-08,11.97,,
1999-02-09,11.75,,
1999-02-10,11.38,,
1999-02-11,11.48,,
1999-02-12,11.28,,
1999-02-16,11.06,,
1999-02-17,11.03,,
1999-02-18,10.59,,
1999-02-19,10.94,,
1999-02-22,11.31,,
1999-02-23,11.78,,
1999-02-24,11.75,,
1999-02-25,11.33,,
1999-02-26,10.98,,
1999-03-01,10.88,,
1999-03-02,10.95,,
1999-03-03,10.84,,
1999-03-04,11.09,,
1999-03-05,11.19,,
1999-03-08,10.92,,
1999-03-09,10.97,,
1999-03-10,11.0,,
1999-03-11,10.94,,
1999-03-12,10.66,,
1999-03-15,10.45,,
1999-03-16,10.94,,
1999-03-17,10.47,,
1999-03-18,10.5,,
1999-03-19,10.14,,
1999-03-22,9.89,,
1999-03-23,9.47,,
1999-03-24,9.38,,
1999-03-25,9.53,,
1999-03-26,9.33,,
1999-03-29,10.09,,
1999-03-30,10.97,,
1999-03-31,11.19,,
1999-04-01,11.3,,
1999-04-05,11.81,,
1999-04-06,11.38,,
1999-04-07,11.52,,
1999-04-08,11.47,,
1999-04-09,11.65,,
1999-04-12,11.91,,
1999-04-13,12.06,,
1999-04-14,11.7,,
1999-04-15,12.09,,
1999-04-16,12.0,,
1999-04-19,11.93,,
1999-04-20,11.94,,
1999-04-21,11.75,,
1999-04-22,11.95,,
1999-04-23,11.71,,
1999-04-26,11.27,,
1999-04-27,11.55,,
1999-04-28,11.31,,
1999-04-29,11.3,,
1999-04-30,11.44,,
1999-05-03,11.72,,
1999-05-04,11.33,,
1999-05-05,11.03,,
1999-05-06,10.69,,
1999-05-07,10.7,,
1999-05-10,10.67,,
1999-05-11,10.88,,
1999-05-12,11.22,,
1999-05-13,10.91,,
1999-05-14,10.66,,
1999-05-17,10.31,,
1999-05-18,10.47,,
1999-05-19,10.34,,
1999-05-20,10.88,,
1999-05-21,11.16,,
1999-05-24,11.38,,
1999-05-25,11.27,,
1999-05-26,11.53,,
1999-05-27,11.24,,
1999-05-28,11.02,,
1999-06-01,10.72,,
1999-06-02,10.7,,
1999-06-03,10.66,,
1999-06-04,10.77,,
1999-06-07,10.77,,
1999-06-08,10.91,,
1999-06-09,11.25,,
1999-06-10,11.19,,
1999-06-11,11.38,,
1999-06-14,11.28,,
1999-06-15,11.5,,
1999-06-16,11.33,,
1999-06-17,11.53,,
1999-06-18,12.0,,
1999-06-21,12.16,,
1999-06-22,12.46,,
1999-06-23,12.42,,
1999-06-24,12.28,,
1999-06-25,12.56,,
1999-06-28,12.5,,
1999-06-29,12.52,,
1999-06-30,12.59,,
1999-07-01,12.56,,
1999-07-02,12.48,,
1999-07-06,12.41,,
1999-07-07,12.34,,
1999-07-08,12.38,,
1999-07-09,12.44,,
1999-07-12,12.72,,
1999-07-13,12.63,,
1999-07-14,12.72,,
1999-07-15,12.91,,
1999-07-16,13.19,,
1999-07-19,13.37,,
1999-07-20,13.38,,
1999-07-21,12.84,,
1999-07-22,12.53,,
1999-07-23,12.56,,
1999-07-26,12.06,,
1999-07-27,11.94,,
1999-07-28,11.17,,
1999-07-29,11.0,,
1999-07-30,10.66,,
1999-08-02,10.26,,
1999-08-03,10.14,,
1999-08-04,10.3,,
1999-08-05,10.66,,
1999-08-06,10.73,,
1999-08-09,10.25,,
1999-08-10,10.31,,
1999-08-11,10.03,,
1999-08-12,10.13,,
1999-08-13,10.41,,
1999-08-16,10.13,,
1999-08-17,9.78,,
1999-08-18,9.36,,
1999-08-19,9.75,,
1999-08-20,9.75,,
1999-08-23,9.73,,
1999-08-24,9.9,,
1999-08-25,9.22,,
1999-08-26,9.52,,
1999-08-27,9.53,,
1999-08-30,9.69,,
1999-08-31,9.56,,
1999-09-01,9.88,,
1999-09-02,9.94,,
1999-09-03,10.22,,
1999-09-07,10.25,,
1999-09-08,10.07,,
1999-09-09,10.05,,
1999-09-10,10.16,,
1999-09-13,10.28,,
1999-09-14,10.29,,
1999-09-15,10.66,,
1999-09-16,10.56,,
1999-09-17,10.63,,
1999-09-20,10.68,,
1999-09-21,10.38,,
1999-09-22,10.47,,
1999-09-23,10.5,,
1999-09-24,10.76,,
1999-09-27,11.17,,
1999-09-28,11.2,,
1999-09-29,11.23,,
1999-09-30,11.91,,
1999-10-01,11.7,,
1999-10-04,11.91,,
1999-10-05,11.53,,
1999-10-06,11.75,,
1999-10-07,11.77,,
1999-10-08,11.83,,
1999-10-11,11.85,,
1999-10-12,11.5,,
1999-10-13,11.28,,
1999-10-14,10.97,,
1999-10-15,10.45,,
1999-10-18,10.25,,
1999-10-19,10.69,,
1999-10-20,10.66,,
1999-10-21,10.5,,
1999-10-22,10.69,,
1999-10-25,10.41,,
1999-10-26,10.13,,
1999-10-27,9.88,,
1999-10-28,10.47,,
1999-10-29,10.91,,
1999-11-01,10.78,,
1999-11-02,10.78,,
1999-11-03,11.09,,
1999-11-04,11.16,,
1999-11-05,11.23,,
1999-11-08,11.26,,
1999-11-09,11.33,,
1999-11-10,11.29,,
1999-11-11,11.06,,
1999-11-12,10.91,,
1999-11-15,11.0,,
1999-11-16,11.13,,
1999-11-17,11.17,,
1999-11-18,11.31,,
1999-11-19,11.41,,
1999-11-22,11.73,,
1999-11-23,11.97,,
1999-11-24,11.95,,
1999-11-26,11.98,,
1999-11-29,11.72,,
1999-11-30,11.5,,
1999-12-01,11.97,,
1999-12-02,11.56,,
1999-12-03,11.53,,
1999-12-06,11.31,,
1999-12-07,10.81,,
1999-12-08,10.31,,
1999-12-09,10.88,,
1999-12-10,9.78,,
1999-12-13,10.97,,
1999-12-14,10.56,,
1999-12-15,11.25,,
1999-12-16,10.28,,
1999-12-17,10.03,,
1999-12-20,10.03,,
1999-12-21,10.03,,
1999-12-22,10.56,,
1999-12-23,10.56,,
1999-12-27,10.92,,
1999-12-28,10.98,,
1999-12-29,11.0,,
1999-12-30,10.41,,
1999-12-31,10.75,,
2000-01-03,10.75,,
2000-01-04,9.97,,
2000-01-05,10.03,,
2000-01-06,9.47,,
2000-01-07,8.31,,
2000-01-10,8.41,,
2000-01-11,8.28,,
2000-01-12,8.13,,
2000-01-13,8.19,,
2000-01-14,7.14,,
2000-01-18,7.06,,
2000-01-19,6.66,,
2000-01-20,6.66,,
2000-01-21,6.78,,
2000-01-24,6.75,,
2000-01-25,6.88,,
2000-01-26,6.31,,
2000-01-27,6.66,,
2000-01-28,6.5,,
2000-01-31,6.56,,
2000-02-01,6.69,,
2000-02-02,6.38,,
2000-02-03,6.78,,
2000-02-04,6.63,,
2000-02-07,6.5,,
2000-02-08,6.63,,
2000-02-09,6.03,,
2000-02-10,6.53,,
2000-02-11,6.09,,
2000-02-14,6.34,,
2000-02-15,6.09,,
2000-02-16,5.75,,
2000-02-17,5.38,,
2000-02-18,5.38,,
2000-02-22,5.63,,
2000-02-23,5.77,,
2000-02-24,6.53,,
2000-02-25,6.44,,
2000-02-28,6.55,,
2000-02-29,7.0,,
2000-03-01,6.03,,
2000-03-02,5.53,,
2000-03-03,6.06,,
2000-03-06,5.47,,
2000-03-07,4.81,,
2000-03-08,4.63,,
2000-03-09,5.47,,
2000-03-10,5.0,,
2000-03-13,5.28,,
2000-03-14,5.66,,
2000-03-15,6.19,,
2000-03-16,7.44,,
2000-03-17,7.19,,
2000-03-20,7.28,,
2000-03-21,7.53,,
2000-03-22,7.44,,
2000-03-23,7.38,,
2000-03-24,8.13,,
2000-03-27,8.19,,
2000-03-28,7.69,,
2000-03-29,7.22,,
2000-03-30,7.5,,
2000-03-31,7.09,,
2000-04-03,7.38,,
2000-04-04,7.38,,
2000-04-05,7.41,,
2000-04-06,7.22,,
2000-04-07,6.97,,
2000-04-10,6.84,,
2000-04-11,6.53,,
2000-04-12,6.44,,
2000-04-13,6.72,,
2000-04-14,6.47,,
2000-04-17,6.5,,
2000-04-18,6.53,,
2000-04-19,6.09,,
2000-04-20,6.38,,
2000-04-24,6.22,,
2000-04-25,6.66,,
2000-04-26,7.16,,
2000-04-27,6.81,,
2000-04-28,6.75,,
2000-05-01,6.97,,
2000-05-02,6.72,,
2000-05-03,6.5,,
2000-05-04,6.5,,
2000-05-05,6.94,,
2000-05-08,6.88,,
2000-05-09,6.88,,
2000-05-10,6.94,,
2000-05-11,7.09,,
2000-05-12,6.88,,
2000-05-15,7.59,,
2000-05-16,7.63,,
2000-05-17,7.38,,
2000-05-18,7.5,,
2000-05-19,7.38,,
2000-05-22,7.31,,
2000-05-23,7.31,,
2000-05-24,7.41,,
2000-05-25,7.28,,
2000-05-26,6.94,,
2000-05-30,6.91,,
2000-05-31,6.81,,
2000-06-01,6.81,,
2000-06-02,6.97,,
2000-06-05,7.0,,
2000-06-06,6.72,,
2000-06-07,6.81,,
2000-06-08,7.03,,
2000-06-09,6.81,,
2000-06-12,6.97,,
2000-06-13,7.03,,
2000-06-14,6.75,,
2000-06-15,7.03,,
2000-06-16,6.97,,
2000-06-19,6.95,,
2000-06-20,6.78,,
2000-06-21,6.97,,
2000-06-22,6.84,,
2000-06-23,6.19,,
2000-06-26,6.22,,
2000-06-27,6.34,,
2000-06-28,7.0,,
2000-06-29,6.88,,
2000-06-30,6.94,,
2000-07-03,6.72,,
2000-07-05,6.69,,
2000-07-06,7.22,,
2000-07-07,7.22,,
2000-07-10,7.19,,
2000-07-11,7.41,,
2000-07-12,7.25,,
2000-07-13,7.25,,
2000-07-14,7.19,,
2000-07-17,7.28,,
2000-07-18,7.19,,
2000-07-19,7.13,,
2000-07-20,7.16,,
2000-07-21,6.75,,
2000-07-24,6.81,,
2000-07-25,6.97,,
2000-07-26,7.25,,
2000-07-27,7.16,,
2000-07-28,6.88,,
2000-07-31,7.22,,
2000-08-01,7.28,,
2000-08-02,7.34,,
2000-08-03,7.72,,
2000-08-04,8.03,,
2000-08-07,8.03,,
2000-08-08,7.91,,
2000-08-09,7.81,,
2000-08-10,7.66,,
2000-08-11,7.94,,
2000-08-14,8.03,,
2000-08-15,7.88,,
2000-08-16,7.94,,
2000-08-17,7.91,,
2000-08-18,7.75,,
2000-08-21,7.69,,
2000-08-22,7.38,,
2000-08-23,7.88,,
2000-08-24,7.81,,
2000-08-25,7.75,,
2000-08-28,7.72,,
2000-08-29,7.72,,
2000-08-30,7.78,,
2000-08-31,7.63,,
2000-09-01,7.53,,
2000-09-05,7.38,,
2000-09-06,7.28,,
2000-09-07,7.47,,
2000-09-08,7.16,,
2000-09-11,7.22,,
2000-09-12,7.31,,
2000-09-13,7.28,,
2000-09-14,7.31,,
2000-09-15,6.94,,
2000-09-18,6.91,,
2000-09-19,7.06,,
2000-09-20,6.97,,
2000-09-21,7.22,,
2000-09-22,7.06,,
2000-09-25,6.81,,
2000-09-26,7.0,,
2000-09-27,7.03,,
2000-09-28,7.34,,
2000-09-29,7.31,,
2000-10-02,7.13,,
2000-10-03,7.31,,
2000-10-04,7.38,,
2000-10-05,7.06,,
2000-10-06,7.06,,
2000-10-09,7.19,,
2000-10-10,7.09,,
2000-10-11,7.03,,
2000-10-12,7.22,,
2000-10-13,7.75,,
2000-10-16,7.28,,
2000-10-17,7.28,,
2000-10-18,7.25,,
2000-10-19,7.25,,
2000-10-20,7.13,,
2000-10-23,7.19,,
2000-10-24,7.19,,
2000-10-25,7.59,,
2000-10-26,7.84,,
2000-10-27,7.94,,
2000-10-30,8.81,,
2000-10-31,9.0,,
2000-11-01,8.91,,
2000-11-02,8.94,,
2000-11-03,9.16,,
2000-11-06,8.81,,
2000-11-07,8.84,,
2000-11-08,9.31,,
2000-11-09,8.91,,
2000-11-10,8.34,,
2000-11-13,8.69,,
2000-11-14,8.94,,
2000-11-15,8.75,,
2000-11-16,8.88,,
2000-11-17,9.31,,
2000-11-20,9.34,,
2000-11-21,9.41,,
2000-11-22,9.41,,
2000-11-24,9.5,,
2000-11-27,9.38,,
2000-11-28,9.44,,
2000-11-29,8.5,,
2000-11-30,8.31,,
2000-12-01,9.0,,
2000-12-04,8.55,,
2000-12-05,8.81,,
2000-12-06,8.75,,
2000-12-07,8.78,,
2000-12-08,9.19,,
2000-12-11,10.09,,
2000-12-12,11.03,,
2000-12-13,11.03,,
2000-12-14,11.0,,
2000-12-15,11.0,,
2000-12-18,10.97,,
2000-12-19,11.13,,
2000-12-20,11.03,,
2000-12-21,11.34,,
2000-12-22,11.5,,
2000-12-26,12.13,,
2000-12-27,12.25,,
2000-12-28,12.47,,
2000-12-29,13.38,,
2001-01-02,12.19,,
2001-01-03,12.94,,
2001-01-04,12.88,,
2001-01-05,12.91,,
2001-01-08,12.53,,
2001-01-09,12.47,,
2001-01-10,12.63,,
2001-01-11,12.56,,
2001-01-12,12.44,,
2001-01-16,12.81,,
2001-01-17,12.72,,
2001-01-18,12.75,,
2001-01-19,11.63,,
2001-01-22,11.97,,
2001-01-23,11.41,,
2001-01-24,10.59,,
2001-01-25,10.66,,
2001-01-26,10.72,,
2001-01-29,11.0,,
2001-01-30,11.0,,
2001-01-31,11.25,,
2001-02-01,11.38,,
2001-02-02,10.69,,
2001-02-05,10.5,,
2001-02-06,10.84,,
2001-02-07,11.0,,
2001-02-08,10.53,,
2001-02-09,9.97,,
2001-02-12,10.0,,
2001-02-13,9.63,,
2001-02-14,10.06,,
2001-02-15,10.03,,
2001-02-16,9.75,,
2001-02-20,9.97,,
2001-02-21,9.53,,
2001-02-22,9.5,,
2001-02-23,9.72,,
2001-02-26,9.72,,
2001-02-27,9.59,,
2001-02-28,9.47,,
2001-03-01,9.16,,
2001-03-02,9.22,,
2001-03-05,9.25,,
2001-03-06,9.06,,
2001-03-07,9.25,,
2001-03-08,9.38,,
2001-03-09,9.25,,
2001-03-12,9.22,,
2001-03-13,9.47,,
2001-03-14,9.5,,
2001-03-15,9.38,,
2001-03-16,9.38,,
2001-03-19,9.53,,
2001-03-20,9.28,,
2001-03-21,9.47,,
2001-03-22,8.91,,
2001-03-23,9.31,,
2001-03-26,9.13,,
2001-03-27,9.34,,
2001-03-28,9.16,,
2001-03-29,9.16,,
2001-03-30,9.97,,
2001-04-02,9.84,,
2001-04-03,9.81,,
2001-04-04,9.97,,
2001-04-05,10.5,,
2001-04-06,10.28,,
2001-04-09,10.18,,
2001-04-10,10.3,,
2001-04-11,10.46,,
2001-04-12,10.55,,
2001-04-16,10.41,,
2001-04-17,10.5,,
2001-04-18,10.53,,
2001-04-19,10.95,,
2001-04-20,10.69,,
2001-04-23,10.33,,
2001-04-24,10.9,,
2001-04-25,11.43,,
2001-04-26,11.82,,
2001-04-27,12.06,,
2001-04-30,11.83,,
2001-05-01,11.97,,
2001-05-02,11.78,,
2001-05-03,11.56,,
2001-05-04,11.7,,
2001-05-07,11.3,,
2001-05-08,11.42,,
2001-05-09,11.06,,
2001-05-10,11.18,,
2001-05-11,11.2,,
2001-05-14,11.03,,
2001-05-15,11.25,,
2001-05-16,11.23,,
2001-05-17,11.47,,
2001-05-18,11.89,,
2001-05-21,12.89,,
2001-05-22,12.5,,
2001-05-23,12.08,,
2001-05-24,12.28,,
2001-05-25,12.16,,
2001-05-29,12.13,,
2001-05-30,12.48,,
2001-05-31,12.61,,
2001-06-01,12.5,,
2001-06-04,13.0,,
2001-06-05,13.2,,
2001-06-06,13.05,,
2001-06-07,13.05,,
2001-06-08,13.0,,
2001-06-11,12.91,,
2001-06-12,13.03,,
2001-06-13,13.34,,
2001-06-14,13.26,,
2001-06-15,13.5,,
2001-06-18,14.03,,
2001-06-19,14.12,,
2001-06-20,14.42,,
2001-06-21,14.1,,
2001-06-22,12.93,,
2001-06-25,13.14,,
2001-06-26,13.38,,
2001-06-27,13.85,,
2001-06-28,13.96,,
2001-06-29,14.35,,
2001-07-02,14.24,,
2001-07-03,14.5,,
2001-07-05,14.37,,
2001-07-06,13.95,,
2001-07-09,14.07,,
2001-07-10,14.08,,
2001-07-11,14.4,,
2001-07-12,16.24,,
2001-07-13,16.05,,
2001-07-16,15.83,,
2001-07-17,16.15,,
2001-07-18,16.25,,
2001-07-19,16.48,,
2001-07-20,16.68,,
2001-07-23,16.98,,
2001-07-24,16.83,,
2001-07-25,17.06,,
2001-07-26,17.73,,
2001-07-27,17.36,,
2001-07-30,17.35,,
2001-07-31,17.45,,
2001-08-01,17.15,,
2001-08-02,17.15,,
2001-08-03,16.79,,
2001-08-06,16.46,,
2001-08-07,16.5,,
2001-08-08,16.1,,
2001-08-09,16.4,,
2001-08-10,16.38,,
2001-08-13,16.38,,
2001-08-14,16.25,,
2001-08-15,16.46,,
2001-08-16,16.07,,
2001-08-17,15.74,,
2001-08-20,15.55,,
2001-08-21,15.21,,
2001-08-22,14.88,,
2001-08-23,15.18,,
2001-08-24,15.49,,
2001-08-27,15.55,,
2001-08-28,15.53,,
2001-08-29,15.3,,
2001-08-30,15.56,,
2001-08-31,15.6,,
2001-09-04,15.88,,
2001-09-05,15.73,,
2001-09-06,15.62,,
2001-09-07,14.19,,
2001-09-10,12.8,,
2001-09-17,12.0,,
2001-09-18,11.83,,
2001-09-19,13.25,,
2001-09-20,12.04,,
2001-09-21,12.5,,
2001-09-24,13.8,,
2001-09-25,14.05,,
2001-09-26,13.65,,
2001-09-27,14.06,,
2001-09-28,14.33,,
2001-10-01,13.85,,
2001-10-02,14.5,,
2001-10-03,15.48,,
2001-10-04,15.18,,
2001-10-05,14.63,,
2001-10-08,14.4,,
2001-10-09,14.36,,
2001-10-10,15.1,,
2001-10-11,15.5,,
2001-10-12,14.78,,
2001-10-15,15.03,,
2001-10-16,14.85,,
2001-10-17,14.92,,
2001-10-18,14.74,,
2001-10-19,15.33,,
2001-10-22,15.82,,
2001-10-23,15.86,,
2001-10-24,15.11,,
2001-10-25,14.66,,
2001-10-26,14.8,,
2001-10-29,14.42,,
