date,MLM,MLM_EPS,PE Ratio
1996-12-05,23.25,0.08,290.625
1996-12-06,23.13,0.08,289.125
1996-12-09,23.38,0.08,292.25
1996-12-10,23.25,0.08,290.625
1996-12-11,22.75,0.08,284.375
1996-12-12,23.0,0.08,287.5
1996-12-13,23.13,0.08,289.125
1996-12-16,23.25,0.08,290.625
1996-12-17,23.13,0.08,289.125
1996-12-18,23.38,0.08,292.25
1996-12-19,23.38,0.08,292.25
1996-12-20,23.5,0.08,293.75
1996-12-23,23.38,0.08,292.25
1996-12-24,23.5,0.08,293.75
1996-12-26,23.0,0.08,287.5
1996-12-27,23.5,0.08,293.75
1996-12-30,23.5,0.08,293.75
1996-12-31,23.25,0.08,290.625
1997-01-02,23.25,0.08,290.625
1997-01-03,24.13,0.08,301.625
1997-01-06,24.0,0.08,300.0
1997-01-07,23.88,0.08,298.5
1997-01-08,24.38,0.08,304.75
1997-01-09,24.88,0.08,311.0
1997-01-10,24.75,0.08,309.375
1997-01-13,24.75,0.08,309.375
1997-01-14,25.5,0.08,318.75
1997-01-15,26.13,0.08,326.625
1997-01-16,25.88,0.08,323.5
1997-01-17,26.0,0.08,325.0
1997-01-20,25.75,0.08,321.875
1997-01-21,25.13,0.08,314.125
1997-01-22,25.88,0.08,323.5
1997-01-23,25.75,0.08,321.875
1997-01-24,25.63,0.08,320.375
1997-01-27,25.75,0.08,321.875
1997-01-28,25.88,0.08,323.5
1997-01-29,26.13,0.08,326.625
1997-01-30,26.63,0.08,332.875
1997-01-31,26.63,0.08,332.875
1997-02-03,26.63,0.08,332.875
1997-02-04,26.5,0.08,331.25
1997-02-05,26.25,0.08,328.125
1997-02-06,26.25,0.08,328.125
1997-02-07,26.0,0.08,325.0
1997-02-10,25.88,0.08,323.5
1997-02-11,26.0,0.08,325.0
1997-02-12,26.0,0.08,325.0
1997-02-13,26.88,0.08,336.0
1997-02-14,28.38,0.08,354.75
1997-02-18,27.25,0.08,340.625
1997-02-19,27.13,0.08,339.125
1997-02-20,26.5,0.08,331.25
1997-02-21,26.5,0.08,331.25
1997-02-24,27.25,0.08,340.625
1997-02-25,27.0,0.08,337.5
1997-02-26,27.0,0.08,337.5
1997-02-27,26.88,0.08,336.0
1997-02-28,26.38,0.08,329.75
1997-03-03,26.88,0.08,336.0
1997-03-04,26.88,0.08,336.0
1997-03-05,26.5,0.08,331.25
1997-03-06,26.63,0.08,332.875
1997-03-07,27.0,0.08,337.5
1997-03-10,27.75,0.08,346.875
1997-03-11,27.13,0.08,339.125
1997-03-12,26.75,0.08,334.375
1997-03-13,26.75,0.08,334.375
1997-03-14,26.5,0.08,331.25
1997-03-17,26.63,0.08,332.875
1997-03-18,26.75,0.08,334.375
1997-03-19,26.38,0.08,329.75
1997-03-20,26.13,0.08,326.625
1997-03-21,26.25,0.08,328.125
1997-03-24,26.0,0.08,325.0
1997-03-25,25.88,0.08,323.5
1997-03-26,26.13,0.08,326.625
1997-03-27,26.25,0.08,328.125
1997-03-31,25.75,0.08,321.875
1997-04-01,25.88,0.08,323.5
1997-04-02,25.75,0.08,321.875
1997-04-03,25.25,0.08,315.625
1997-04-04,25.88,0.08,323.5
1997-04-07,25.63,0.08,320.375
1997-04-08,25.88,0.08,323.5
1997-04-09,25.75,0.08,321.875
1997-04-10,25.63,0.08,320.375
1997-04-11,25.38,0.08,317.25
1997-04-14,25.25,0.08,315.625
1997-04-15,25.63,0.08,320.375
1997-04-16,25.88,0.08,323.5
1997-04-17,26.13,0.08,326.625
1997-04-18,26.0,0.08,325.0
1997-04-21,26.13,0.08,326.625
1997-04-22,27.0,0.08,337.5
1997-04-23,27.13,0.08,339.125
1997-04-24,27.0,0.08,337.5
1997-04-25,26.88,0.08,336.0
1997-04-28,27.25,0.08,340.625
1997-04-29,27.13,0.08,339.125
1997-04-30,27.25,0.08,340.625
1997-05-01,27.38,0.08,342.25
1997-05-02,27.38,0.08,342.25
1997-05-05,27.63,0.08,345.375
1997-05-06,27.38,0.08,342.25
1997-05-07,27.5,0.08,343.75
1997-05-08,27.63,0.08,345.375
1997-05-09,27.75,0.08,346.875
1997-05-12,28.13,0.08,351.625
1997-05-13,28.38,0.08,354.75
1997-05-14,28.63,0.08,357.875
1997-05-15,28.5,0.08,356.25
1997-05-16,28.38,0.08,354.75
1997-05-19,28.38,0.08,354.75
1997-05-20,28.63,0.08,357.875
1997-05-21,28.63,0.08,357.875
1997-05-22,28.75,0.08,359.375
1997-05-23,29.38,0.08,367.25
1997-05-27,29.0,0.08,362.5
1997-05-28,28.75,0.08,359.375
1997-05-29,29.0,0.08,362.5
1997-05-30,28.75,0.08,359.375
1997-06-02,28.63,0.08,357.875
1997-06-03,29.13,0.08,364.125
1997-06-04,29.13,0.08,364.125
1997-06-05,29.5,0.08,368.75
1997-06-06,29.38,0.08,367.25
1997-06-09,29.88,0.08,373.5
1997-06-10,30.5,0.08,381.25
1997-06-11,30.88,0.08,386.0
1997-06-12,30.88,0.08,386.0
1997-06-13,31.0,0.08,387.5
1997-06-16,31.25,0.08,390.625
1997-06-17,31.25,0.08,390.625
1997-06-18,31.0,0.08,387.5
1997-06-19,31.25,0.08,390.625
1997-06-20,31.38,0.08,392.25
1997-06-23,31.5,0.08,393.75
1997-06-24,31.75,0.08,396.875
1997-06-25,31.75,0.08,396.875
1997-06-26,32.06,0.08,400.75
1997-06-27,32.38,0.08,404.75
1997-06-30,32.38,0.08,404.75
1997-07-01,32.56,0.08,407.0
1997-07-02,32.25,0.08,403.125
1997-07-03,32.88,0.08,411.0
1997-07-07,33.06,0.08,413.25
1997-07-08,33.81,0.08,422.625
1997-07-09,33.25,0.08,415.625
1997-07-10,33.25,0.08,415.625
1997-07-11,33.63,0.08,420.375
1997-07-14,33.13,0.08,414.125
1997-07-15,32.5,0.08,406.25
1997-07-16,32.69,0.08,408.62499999999994
1997-07-17,32.81,0.08,410.125
1997-07-18,32.63,0.08,407.875
1997-07-21,32.38,0.08,404.75
1997-07-22,34.38,0.08,429.75
1997-07-23,33.75,0.08,421.875
1997-07-24,33.75,0.08,421.875
1997-07-25,33.25,0.08,415.625
1997-07-28,33.88,0.08,423.5
1997-07-29,34.0,0.08,425.0
1997-07-30,34.63,0.08,432.875
1997-07-31,34.56,0.08,432.0
1997-08-01,34.44,0.08,430.49999999999994
1997-08-04,35.0,0.08,437.5
1997-08-05,35.5,0.08,443.75
1997-08-06,35.75,0.08,446.875
1997-08-07,35.5,0.08,443.75
1997-08-08,35.38,0.08,442.25
1997-08-11,35.38,0.08,442.25
1997-08-12,35.0,0.08,437.5
1997-08-13,35.31,0.08,441.375
1997-08-14,35.5,0.08,443.75
1997-08-15,34.69,0.08,433.62499999999994
1997-08-18,33.38,0.08,417.25
1997-08-19,34.81,0.08,435.125
1997-08-20,34.56,0.08,432.0
1997-08-21,34.81,0.08,435.125
1997-08-22,34.31,0.08,428.875
1997-08-25,34.75,0.08,434.375
1997-08-26,35.38,0.08,442.25
1997-08-27,34.88,0.08,436.0
1997-08-28,34.63,0.08,432.875
1997-08-29,34.94,0.08,436.74999999999994
1997-09-02,35.0,0.08,437.5
1997-09-03,34.94,0.08,436.74999999999994
1997-09-04,34.88,0.08,436.0
1997-09-05,34.88,0.08,436.0
1997-09-08,34.75,0.08,434.375
1997-09-09,35.13,0.08,439.125
1997-09-10,35.06,0.08,438.25
1997-09-11,34.56,0.08,432.0
1997-09-12,34.75,0.08,434.375
1997-09-15,34.44,0.08,430.49999999999994
1997-09-16,35.0,0.08,437.5
1997-09-17,34.81,0.08,435.125
1997-09-18,34.75,0.08,434.375
1997-09-19,34.88,0.08,436.0
1997-09-22,34.94,0.08,436.74999999999994
1997-09-23,34.88,0.08,436.0
1997-09-24,34.69,0.08,433.62499999999994
1997-09-25,35.13,0.08,439.125
1997-09-26,35.44,0.08,442.99999999999994
1997-09-29,35.44,0.08,442.99999999999994
1997-09-30,36.0,0.08,450.0
1997-10-01,36.0,0.08,450.0
1997-10-02,35.81,0.08,447.625
1997-10-03,35.75,0.08,446.875
1997-10-06,35.5,0.08,443.75
1997-10-07,35.38,0.08,442.25
1997-10-08,35.69,0.08,446.12499999999994
1997-10-09,35.44,0.08,442.99999999999994
1997-10-10,35.0,0.08,437.5
1997-10-13,34.81,0.08,435.125
1997-10-14,35.19,0.08,439.87499999999994
1997-10-15,35.13,0.08,439.125
1997-10-16,35.13,0.08,439.125
1997-10-17,35.06,0.08,438.25
1997-10-20,35.25,0.08,440.625
1997-10-21,37.0,0.08,462.5
1997-10-22,36.69,0.08,458.62499999999994
1997-10-23,37.0,0.08,462.5
1997-10-24,36.56,0.08,457.0
1997-10-27,35.06,0.08,438.25
1997-10-28,35.69,0.08,446.12499999999994
1997-10-29,35.13,0.08,439.125
1997-10-30,34.75,0.08,434.375
1997-10-31,34.88,0.08,436.0
1997-11-03,35.19,0.08,439.87499999999994
1997-11-04,35.56,0.08,444.5
1997-11-05,35.63,0.08,445.375
1997-11-06,35.06,0.08,438.25
1997-11-07,34.88,0.08,436.0
1997-11-10,35.13,0.08,439.125
1997-11-11,34.88,0.08,436.0
1997-11-12,34.81,0.08,435.125
1997-11-13,34.75,0.08,434.375
1997-11-14,35.69,0.08,446.12499999999994
1997-11-17,36.19,0.08,452.37499999999994
1997-11-18,35.75,0.08,446.875
1997-11-19,35.81,0.08,447.625
1997-11-20,35.81,0.08,447.625
1997-11-21,35.38,0.08,442.25
1997-11-24,34.56,0.08,432.0
1997-11-25,34.75,0.08,434.375
1997-11-26,34.38,0.08,429.75
1997-11-28,34.63,0.08,432.875
1997-12-01,34.88,0.08,436.0
1997-12-02,35.19,0.08,439.87499999999994
1997-12-03,35.38,0.08,442.25
1997-12-04,35.5,0.08,443.75
1997-12-05,35.94,0.08,449.24999999999994
1997-12-08,36.0,0.08,450.0
1997-12-09,35.63,0.08,445.375
1997-12-10,35.5,0.08,443.75
1997-12-11,35.06,0.08,438.25
1997-12-12,34.31,0.08,428.875
1997-12-15,35.25,0.08,440.625
1997-12-16,35.06,0.08,438.25
1997-12-17,35.63,0.08,445.375
1997-12-18,34.81,0.08,435.125
1997-12-19,35.19,0.08,439.87499999999994
1997-12-22,35.56,0.08,444.5
1997-12-23,35.94,0.08,449.24999999999994
1997-12-24,35.94,0.08,449.24999999999994
1997-12-26,35.63,0.08,445.375
1997-12-29,37.0,0.08,462.5
1997-12-30,36.44,0.08,455.49999999999994
1997-12-31,36.56,0.08,457.0
1998-01-02,37.0,0.08,462.5
1998-01-05,37.13,0.08,464.125
1998-01-06,37.25,0.08,465.625
1998-01-07,37.06,0.08,463.25
1998-01-08,37.31,0.08,466.375
1998-01-09,36.31,0.08,453.875
1998-01-12,36.31,0.08,453.875
1998-01-13,36.88,0.08,461.0
1998-01-14,36.63,0.08,457.875
1998-01-15,36.25,0.08,453.125
1998-01-16,36.5,0.08,456.25
1998-01-20,36.5,0.08,456.25
1998-01-21,36.0,0.08,450.0
1998-01-22,36.19,0.08,452.37499999999994
1998-01-23,36.31,0.08,453.875
1998-01-26,36.31,0.08,453.875
1998-01-27,36.25,0.08,453.125
1998-01-28,37.0,0.08,462.5
1998-01-29,37.81,0.08,472.625
1998-01-30,38.0,0.08,475.0
1998-02-02,38.88,0.08,486.0
1998-02-03,38.0,0.08,475.0
1998-02-04,37.81,0.08,472.625
1998-02-05,38.0,0.08,475.0
1998-02-06,38.31,0.08,478.875
1998-02-09,38.75,0.08,484.375
1998-02-10,39.25,0.08,490.625
1998-02-11,39.0,0.08,487.5
1998-02-12,38.5,0.08,481.25
1998-02-13,38.38,0.08,479.75
1998-02-17,37.5,0.08,468.75
1998-02-18,37.81,0.08,472.625
1998-02-19,37.81,0.08,472.625
1998-02-20,37.56,0.08,469.5
1998-02-23,37.31,0.08,466.375
1998-02-24,37.25,0.08,465.625
1998-02-25,37.38,0.08,467.25
1998-02-26,38.13,0.08,476.625
1998-02-27,38.06,0.08,475.75
1998-03-02,38.19,0.08,477.37499999999994
1998-03-03,38.13,0.08,476.625
1998-03-04,37.81,0.08,472.625
1998-03-05,38.63,0.08,482.875
1998-03-06,39.63,0.08,495.375
1998-03-09,39.88,0.08,498.5
1998-03-10,40.94,0.08,511.74999999999994
1998-03-11,43.13,0.08,539.125
1998-03-12,43.0,0.08,537.5
1998-03-13,43.63,0.08,545.375
1998-03-16,44.56,0.08,557.0
1998-03-17,46.69,0.08,583.625
1998-03-18,46.94,0.08,586.75
1998-03-19,47.06,0.08,588.25
1998-03-20,46.13,0.08,576.625
1998-03-23,44.69,0.08,558.625
1998-03-24,44.63,0.08,557.875
1998-03-25,43.31,0.08,541.375
1998-03-26,43.19,0.08,539.875
1998-03-27,44.5,0.08,556.25
1998-03-30,43.44,0.08,543.0
1998-03-31,43.19,0.08,539.875
1998-04-01,43.75,0.08,546.875
1998-04-02,45.81,0.08,572.625
1998-04-03,47.0,0.08,587.5
1998-04-06,46.88,0.08,586.0
1998-04-07,46.88,0.08,586.0
1998-04-08,46.81,0.08,585.125
1998-04-09,47.13,0.08,589.125
1998-04-13,47.25,0.08,590.625
1998-04-14,48.0,0.08,600.0
1998-04-15,47.88,0.08,598.5
1998-04-16,47.63,0.08,595.375
1998-04-17,48.75,0.08,609.375
1998-04-20,47.94,0.08,599.25
1998-04-21,48.75,0.08,609.375
1998-04-22,48.38,0.08,604.75
1998-04-23,48.31,0.08,603.875
1998-04-24,48.25,0.08,603.125
1998-04-27,45.63,0.08,570.375
1998-04-28,47.19,0.08,589.875
1998-04-29,46.63,0.08,582.875
1998-04-30,46.94,0.08,586.75
1998-05-01,48.0,0.08,600.0
1998-05-04,48.5,0.08,606.25
1998-05-05,48.13,0.08,601.625
1998-05-06,47.0,0.08,587.5
1998-05-07,46.44,0.08,580.5
1998-05-08,47.75,0.08,596.875
1998-05-11,47.25,0.08,590.625
1998-05-12,46.69,0.08,583.625
1998-05-13,46.5,0.08,581.25
1998-05-14,47.81,0.08,597.625
1998-05-15,46.0,0.08,575.0
1998-05-18,46.06,0.08,575.75
1998-05-19,46.44,0.08,580.5
1998-05-20,46.06,0.08,575.75
1998-05-21,46.38,0.08,579.75
1998-05-22,45.75,0.08,571.875
1998-05-26,47.0,0.08,587.5
1998-05-27,46.19,0.08,577.375
1998-05-28,46.63,0.08,582.875
1998-05-29,46.0,0.08,575.0
1998-06-01,45.88,0.08,573.5
1998-06-02,47.0,0.08,587.5
1998-06-03,45.69,0.08,571.125
1998-06-04,45.75,0.08,571.875
1998-06-05,45.81,0.08,572.625
1998-06-08,45.94,0.08,574.25
1998-06-09,45.81,0.08,572.625
1998-06-10,45.56,0.08,569.5
1998-06-11,44.25,0.08,553.125
1998-06-12,43.69,0.08,546.125
1998-06-15,43.25,0.08,540.625
1998-06-16,44.5,0.08,556.25
1998-06-17,45.44,0.08,568.0
1998-06-18,44.63,0.08,557.875
1998-06-19,43.44,0.08,543.0
1998-06-22,43.38,0.08,542.25
1998-06-23,44.25,0.08,553.125
1998-06-24,43.63,0.08,545.375
1998-06-25,43.94,0.08,549.25
1998-06-26,43.5,0.08,543.75
1998-06-29,43.31,0.08,541.375
1998-06-30,45.0,0.08,562.5
1998-07-01,45.5,0.08,568.75
1998-07-02,44.44,0.08,555.5
1998-07-06,45.0,0.08,562.5
1998-07-07,46.25,0.08,578.125
1998-07-08,46.06,0.08,575.75
1998-07-09,46.44,0.08,580.5
1998-07-10,45.94,0.08,574.25
1998-07-13,46.0,0.08,575.0
1998-07-14,45.0,0.08,562.5
1998-07-15,46.75,0.08,584.375
1998-07-16,48.25,0.08,603.125
1998-07-17,48.06,0.08,600.75
1998-07-20,49.25,0.08,615.625
1998-07-21,49.5,0.08,618.75
1998-07-22,50.25,0.08,628.125
1998-07-23,50.38,0.08,629.75
1998-07-24,50.56,0.08,632.0
1998-07-27,50.63,0.08,632.875
1998-07-28,48.75,0.08,609.375
1998-07-29,48.81,0.08,610.125
1998-07-30,48.94,0.08,611.75
1998-07-31,49.5,0.08,618.75
1998-08-03,47.56,0.08,594.5
1998-08-04,47.19,0.08,589.875
1998-08-05,47.81,0.08,597.625
1998-08-06,49.94,0.08,624.25
1998-08-07,50.69,0.08,633.625
1998-08-10,49.88,0.08,623.5
1998-08-11,47.88,0.08,598.5
1998-08-12,48.0,0.08,600.0
1998-08-13,48.0,0.08,600.0
1998-08-14,47.44,0.08,593.0
1998-08-17,47.94,0.08,599.25
1998-08-18,47.44,0.08,593.0
1998-08-19,47.06,0.08,588.25
1998-08-20,47.75,0.08,596.875
1998-08-21,46.81,0.08,585.125
1998-08-24,47.56,0.08,594.5
1998-08-25,47.5,0.08,593.75
1998-08-26,46.44,0.08,580.5
1998-08-27,44.88,0.08,561.0
1998-08-28,44.19,0.08,552.375
1998-08-31,42.63,0.08,532.875
1998-09-01,43.44,0.08,543.0
1998-09-02,44.56,0.08,557.0
1998-09-03,45.56,0.08,569.5
1998-09-04,45.75,0.08,571.875
1998-09-08,46.5,0.08,581.25
1998-09-09,46.56,0.08,582.0
1998-09-10,42.94,0.08,536.75
1998-09-11,44.38,0.08,554.75
1998-09-14,44.25,0.08,553.125
1998-09-15,43.69,0.08,546.125
1998-09-16,43.69,0.08,546.125
1998-09-17,42.75,0.08,534.375
1998-09-18,42.69,0.08,533.625
1998-09-21,43.19,0.08,539.875
1998-09-22,42.31,0.08,528.875
1998-09-23,43.0,0.08,537.5
1998-09-24,42.75,0.08,534.375
1998-09-25,42.88,0.08,536.0
1998-09-28,43.06,0.08,538.25
1998-09-29,43.0,0.08,537.5
1998-09-30,43.19,0.08,539.875
1998-10-01,42.56,0.08,532.0
1998-10-02,44.0,0.08,550.0
1998-10-05,43.81,0.08,547.625
1998-10-06,42.75,0.08,534.375
1998-10-07,42.5,0.08,531.25
1998-10-08,39.94,0.08,499.24999999999994
1998-10-09,41.75,0.08,521.875
1998-10-12,41.88,0.08,523.5
1998-10-13,41.81,0.08,522.625
1998-10-14,41.38,0.08,517.25
1998-10-15,41.25,0.08,515.625
1998-10-16,41.5,0.08,518.75
1998-10-19,43.0,0.08,537.5
1998-10-20,45.63,0.08,570.375
1998-10-21,46.0,0.08,575.0
1998-10-22,47.56,0.08,594.5
1998-10-23,47.5,0.08,593.75
1998-10-26,47.19,0.08,589.875
1998-10-27,47.5,0.08,593.75
1998-10-28,47.5,0.08,593.75
1998-10-29,49.25,0.08,615.625
1998-10-30,49.06,0.08,613.25
1998-11-02,49.94,0.08,624.25
1998-11-03,49.81,0.08,622.625
1998-11-04,50.0,0.08,625.0
1998-11-05,50.0,0.08,625.0
1998-11-06,49.81,0.08,622.625
1998-11-09,49.88,0.08,623.5
1998-11-10,49.25,0.08,615.625
1998-11-11,48.44,0.08,605.5
1998-11-12,47.69,0.08,596.125
1998-11-13,47.38,0.08,592.25
1998-11-16,47.88,0.08,598.5
1998-11-17,47.13,0.08,589.125
1998-11-18,47.63,0.08,595.375
1998-11-19,47.19,0.08,589.875
1998-11-20,46.88,0.08,586.0
1998-11-23,47.75,0.08,596.875
1998-11-24,47.31,0.08,591.375
1998-11-25,48.0,0.08,600.0
1998-11-27,48.5,0.08,606.25
1998-11-30,48.5,0.08,606.25
1998-12-01,48.63,0.08,607.875
1998-12-02,49.75,0.08,621.875
1998-12-03,48.75,0.08,609.375
1998-12-04,48.75,0.08,609.375
1998-12-07,49.0,0.08,612.5
1998-12-08,49.0,0.08,612.5
1998-12-09,48.88,0.08,611.0
1998-12-10,48.88,0.08,611.0
1998-12-11,48.63,0.08,607.875
1998-12-14,49.44,0.08,618.0
1998-12-15,50.0,0.08,625.0
1998-12-16,52.0,0.08,650.0
1998-12-17,54.88,0.08,686.0
1998-12-18,55.19,0.08,689.875
1998-12-21,56.13,0.08,701.625
1998-12-22,55.63,0.08,695.375
1998-12-23,56.63,0.08,707.875
1998-12-24,56.56,0.08,707.0
1998-12-28,56.81,0.08,710.125
1998-12-29,57.63,0.08,720.375
1998-12-30,56.88,0.08,711.0
1998-12-31,62.19,0.08,777.375
1999-01-04,58.0,0.08,725.0
1999-01-05,58.88,0.08,736.0
1999-01-06,57.75,0.08,721.875
1999-01-07,58.44,0.08,730.5
1999-01-08,57.88,0.08,723.5
1999-01-11,56.69,0.08,708.625
1999-01-12,58.38,0.08,729.75
1999-01-13,56.44,0.08,705.5
1999-01-14,54.75,0.08,684.375
1999-01-15,54.0,0.08,675.0
1999-01-19,54.63,0.08,682.875
1999-01-20,54.94,0.08,686.75
1999-01-21,54.75,0.08,684.375
1999-01-22,53.88,0.08,673.5
1999-01-25,52.88,0.08,661.0
1999-01-26,53.31,0.08,666.375
1999-01-27,53.94,0.08,674.25
1999-01-28,53.0,0.08,662.5
1999-01-29,53.0,0.08,662.5
1999-02-01,53.13,0.08,664.125
1999-02-02,52.5,0.08,656.25
1999-02-03,52.31,0.08,653.875
1999-02-04,52.94,0.08,661.75
1999-02-05,52.63,0.08,657.875
1999-02-08,51.94,0.08,649.25
1999-02-09,50.94,0.08,636.75
1999-02-10,49.31,0.08,616.375
1999-02-11,52.38,0.08,654.75
1999-02-12,51.75,0.08,646.875
1999-02-16,51.0,0.08,637.5
1999-02-17,51.63,0.08,645.375
1999-02-18,51.31,0.08,641.375
1999-02-19,50.88,0.08,636.0
1999-02-22,52.38,0.08,654.75
1999-02-23,52.0,0.08,650.0
1999-02-24,51.88,0.08,648.5
1999-02-25,51.75,0.08,646.875
1999-02-26,51.31,0.08,641.375
1999-03-01,50.56,0.08,632.0
1999-03-02,50.38,0.08,629.75
1999-03-03,50.0,0.08,625.0
1999-03-04,50.69,0.08,633.625
1999-03-05,53.13,0.08,664.125
1999-03-08,52.69,0.08,658.625
1999-03-09,52.0,0.08,650.0
1999-03-10,51.75,0.08,646.875
1999-03-11,53.0,0.08,662.5
1999-03-12,54.63,0.08,682.875
1999-03-15,54.0,0.08,675.0
1999-03-16,54.5,0.08,681.25
1999-03-17,55.19,0.08,689.875
1999-03-18,55.13,0.08,689.125
1999-03-19,54.63,0.08,682.875
1999-03-22,53.88,0.08,673.5
1999-03-23,52.13,0.08,651.625
1999-03-24,53.13,0.08,664.125
1999-03-25,54.69,0.08,683.625
1999-03-26,54.25,0.08,678.125
1999-03-29,54.5,0.08,681.25
1999-03-30,54.38,0.08,679.75
1999-03-31,57.06,0.08,713.25
1999-04-01,55.5,0.08,693.75
1999-04-05,55.69,0.08,696.125
1999-04-06,56.94,0.08,711.75
1999-04-07,56.63,0.08,707.875
1999-04-08,57.25,0.08,715.625
1999-04-09,58.31,0.08,728.875
1999-04-12,57.75,0.08,721.875
1999-04-13,57.56,0.08,719.5
1999-04-14,57.69,0.08,721.125
1999-04-15,61.0,0.08,762.5
1999-04-16,60.75,0.08,759.375
1999-04-19,62.63,0.08,782.875
1999-04-20,63.19,0.08,789.875
1999-04-21,64.38,0.08,804.7499999999999
1999-04-22,63.13,0.08,789.125
1999-04-23,61.38,0.08,767.25
1999-04-26,61.13,0.08,764.125
1999-04-27,58.88,0.08,736.0
1999-04-28,61.75,0.08,771.875
1999-04-29,62.13,0.08,776.625
1999-04-30,61.81,0.08,772.625
1999-05-03,62.81,0.08,785.125
1999-05-04,62.94,0.08,786.75
1999-05-05,62.06,0.08,775.75
1999-05-06,62.06,0.08,775.75
1999-05-07,63.0,0.08,787.5
1999-05-10,62.81,0.08,785.125
1999-05-11,64.63,0.08,807.8749999999999
1999-05-12,65.88,0.08,823.4999999999999
1999-05-13,67.75,0.08,846.875
1999-05-14,66.13,0.08,826.6249999999999
1999-05-17,64.44,0.08,805.5
1999-05-18,62.88,0.08,786.0
1999-05-19,63.44,0.08,793.0
1999-05-20,63.75,0.08,796.875
1999-05-21,64.13,0.08,801.6249999999999
1999-05-24,63.0,0.08,787.5
1999-05-25,62.81,0.08,785.125
1999-05-26,62.0,0.08,775.0
1999-05-27,61.19,0.08,764.875
1999-05-28,60.63,0.08,757.875
1999-06-01,59.63,0.08,745.375
1999-06-02,57.94,0.08,724.25
1999-06-03,57.75,0.08,721.875
1999-06-04,57.44,0.08,718.0
1999-06-07,57.13,0.08,714.125
1999-06-08,58.42,0.08,730.25
1999-06-09,57.13,0.08,714.125
1999-06-10,57.0,0.08,712.5
1999-06-11,56.69,0.08,708.625
1999-06-14,56.63,0.08,707.875
1999-06-15,55.63,0.08,695.375
1999-06-16,55.38,0.08,692.25
1999-06-17,55.31,0.08,691.375
1999-06-18,55.69,0.08,696.125
1999-06-21,55.56,0.08,694.5
1999-06-22,55.81,0.08,697.625
1999-06-23,58.56,0.08,732.0
1999-06-24,57.0,0.08,712.5
1999-06-25,55.88,0.08,698.5
1999-06-28,58.06,0.08,725.75
1999-06-29,58.31,0.08,728.875
1999-06-30,59.0,0.08,737.5
1999-07-01,59.75,0.08,746.875
1999-07-02,59.75,0.08,746.875
1999-07-06,58.56,0.08,732.0
1999-07-07,58.63,0.08,732.875
1999-07-08,59.0,0.08,737.5
1999-07-09,59.44,0.08,743.0
1999-07-12,56.63,0.08,707.875
1999-07-13,56.5,0.08,706.25
1999-07-14,56.38,0.08,704.75
1999-07-15,56.88,0.08,711.0
1999-07-16,55.94,0.08,699.25
1999-07-19,57.19,0.08,714.875
1999-07-20,56.63,0.08,707.875
1999-07-21,57.25,0.08,715.625
1999-07-22,57.0,0.08,712.5
1999-07-23,56.63,0.08,707.875
1999-07-26,55.44,0.08,693.0
1999-07-27,56.44,0.08,705.5
1999-07-28,55.75,0.08,696.875
1999-07-29,54.63,0.08,682.875
1999-07-30,54.44,0.08,680.5
1999-08-02,54.25,0.08,678.125
1999-08-03,52.38,0.08,654.75
1999-08-04,52.44,0.08,655.5
1999-08-05,51.63,0.08,645.375
1999-08-06,50.06,0.08,625.75
1999-08-09,51.31,0.08,641.375
1999-08-10,49.5,0.08,618.75
1999-08-11,50.0,0.08,625.0
1999-08-12,49.81,0.08,622.625
1999-08-13,49.31,0.08,616.375
1999-08-16,49.19,0.08,614.875
1999-08-17,49.19,0.08,614.875
1999-08-18,49.31,0.08,616.375
1999-08-19,48.0,0.08,600.0
1999-08-20,48.25,0.08,603.125
1999-08-23,48.0,0.08,600.0
1999-08-24,46.5,0.08,581.25
1999-08-25,47.31,0.08,591.375
1999-08-26,47.75,0.08,596.875
1999-08-27,47.88,0.08,598.5
1999-08-30,47.88,0.08,598.5
1999-08-31,45.63,0.08,570.375
1999-09-01,43.63,0.08,545.375
1999-09-02,45.0,0.08,562.5
1999-09-03,41.5,0.08,518.75
1999-09-07,40.63,0.08,507.875
1999-09-08,40.63,0.08,507.875
1999-09-09,40.69,0.08,508.62499999999994
1999-09-10,40.75,0.08,509.375
1999-09-13,40.56,0.08,507.0
1999-09-14,41.88,0.08,523.5
1999-09-15,39.81,0.08,497.625
1999-09-16,39.5,0.08,493.75
1999-09-17,36.88,0.08,461.0
1999-09-20,37.0,0.08,462.5
1999-09-21,38.44,0.08,480.49999999999994
1999-09-22,39.5,0.08,493.75
1999-09-23,39.63,0.08,495.375
1999-09-24,39.56,0.08,494.5
1999-09-27,40.13,0.08,501.625
1999-09-28,40.06,0.08,500.75
1999-09-29,40.31,0.08,503.875
1999-09-30,39.94,0.08,499.24999999999994
1999-10-01,39.88,0.08,498.5
1999-10-04,40.25,0.08,503.125
1999-10-05,39.88,0.08,498.5
1999-10-06,40.5,0.08,506.25
1999-10-07,40.75,0.08,509.375
1999-10-08,40.5,0.08,506.25
1999-10-11,41.25,0.08,515.625
1999-10-12,40.81,0.08,510.125
1999-10-13,40.19,0.08,502.37499999999994
1999-10-14,40.13,0.08,501.625
1999-10-15,39.5,0.08,493.75
1999-10-18,38.5,0.08,481.25
1999-10-19,39.25,0.08,490.625
1999-10-20,39.0,0.08,487.5
1999-10-21,37.63,0.08,470.375
1999-10-22,37.5,0.08,468.75
