date,FLIR,FLIR_EPS,PE Ratio
2006-02-09,12.84,0.81,15.851851851851851
2006-02-10,12.92,0.81,15.950617283950615
2006-02-13,12.57,0.81,15.518518518518517
2006-02-14,12.53,0.81,15.469135802469134
2006-02-15,12.81,0.81,15.814814814814815
2006-02-16,12.86,0.81,15.87654320987654
2006-02-17,12.85,0.81,15.864197530864196
2006-02-21,12.5,0.81,15.432098765432098
2006-02-22,12.63,0.81,15.592592592592592
2006-02-23,12.94,0.81,15.975308641975307
2006-02-24,13.03,0.81,16.086419753086417
2006-02-27,13.12,0.81,16.197530864197528
2006-02-28,12.92,0.81,15.950617283950615
2006-03-01,12.93,0.81,15.962962962962962
2006-03-02,12.93,0.81,15.962962962962962
2006-03-03,12.92,0.81,15.950617283950615
2006-03-06,12.94,0.81,15.975308641975307
2006-03-07,13.08,1.3,10.061538461538461
2006-03-08,13.4,1.3,10.307692307692308
2006-03-09,13.5,1.3,10.384615384615385
2006-03-10,13.58,1.3,10.446153846153846
2006-03-13,13.85,1.3,10.653846153846153
2006-03-14,14.0,1.3,10.769230769230768
2006-03-15,13.95,1.3,10.73076923076923
2006-03-16,13.67,1.3,10.515384615384615
2006-03-17,13.58,1.3,10.446153846153846
2006-03-20,13.52,1.3,10.399999999999999
2006-03-21,13.77,1.3,10.592307692307692
2006-03-22,13.79,1.3,10.607692307692307
2006-03-23,13.73,1.3,10.561538461538461
2006-03-24,13.9,1.3,10.692307692307692
2006-03-27,14.24,1.3,10.953846153846154
2006-03-28,13.95,1.3,10.73076923076923
2006-03-29,13.96,1.3,10.73846153846154
2006-03-30,14.05,1.3,10.807692307692308
2006-03-31,14.21,1.3,10.930769230769231
2006-04-03,13.97,1.3,10.746153846153847
2006-04-04,14.16,1.3,10.892307692307693
2006-04-05,14.06,1.3,10.815384615384616
2006-04-06,14.15,1.3,10.884615384615385
2006-04-07,14.3,1.3,11.0
2006-04-10,14.28,1.3,10.984615384615383
2006-04-11,14.3,1.3,11.0
2006-04-12,14.13,1.3,10.86923076923077
2006-04-13,14.45,1.3,11.115384615384615
2006-04-17,14.88,1.3,11.446153846153846
2006-04-18,13.2,1.3,10.153846153846153
2006-04-19,12.64,1.3,9.723076923076924
2006-04-20,13.0,1.3,10.0
2006-04-21,13.01,1.3,10.007692307692308
2006-04-24,13.11,1.3,10.084615384615384
2006-04-25,13.05,1.3,10.038461538461538
2006-04-26,12.91,1.3,9.930769230769231
2006-04-27,12.49,1.3,9.607692307692307
2006-04-28,12.23,1.3,9.407692307692308
2006-05-01,11.88,1.3,9.138461538461538
2006-05-02,11.97,1.3,9.207692307692309
2006-05-03,12.04,1.3,9.26153846153846
2006-05-04,12.03,1.3,9.253846153846153
2006-05-05,12.18,1.3,9.369230769230768
2006-05-08,12.54,1.3,9.646153846153846
2006-05-09,12.5,1.3,9.615384615384615
2006-05-10,12.47,0.18,69.27777777777779
2006-05-11,12.1,0.18,67.22222222222223
2006-05-12,11.9,0.18,66.11111111111111
2006-05-15,11.87,0.18,65.94444444444444
2006-05-16,11.99,0.18,66.61111111111111
2006-05-17,12.13,0.18,67.3888888888889
2006-05-18,12.27,0.18,68.16666666666667
2006-05-19,12.29,0.18,68.27777777777777
2006-05-22,12.27,0.18,68.16666666666667
2006-05-23,12.58,0.18,69.88888888888889
2006-05-24,12.77,0.18,70.94444444444444
2006-05-25,13.04,0.18,72.44444444444444
2006-05-26,13.2,0.18,73.33333333333333
2006-05-30,12.89,0.18,71.61111111111111
2006-05-31,12.81,0.18,71.16666666666667
2006-06-01,13.03,0.18,72.38888888888889
2006-06-02,12.73,0.18,70.72222222222223
2006-06-05,12.58,0.18,69.88888888888889
2006-06-06,12.5,0.18,69.44444444444444
2006-06-07,12.9,0.18,71.66666666666667
2006-06-08,12.74,0.18,70.77777777777779
2006-06-09,12.44,0.18,69.11111111111111
2006-06-12,11.88,0.18,66.0
2006-06-13,11.84,0.18,65.77777777777779
2006-06-14,11.74,0.18,65.22222222222223
2006-06-15,11.82,0.18,65.66666666666667
2006-06-16,11.84,0.18,65.77777777777779
2006-06-19,11.79,0.18,65.5
2006-06-20,11.79,0.18,65.5
2006-06-21,11.83,0.18,65.72222222222223
2006-06-22,11.33,0.18,62.94444444444445
2006-06-23,11.36,0.18,63.11111111111111
2006-06-26,11.35,0.18,63.05555555555556
2006-06-27,10.91,0.18,60.611111111111114
2006-06-28,11.11,0.18,61.72222222222222
2006-06-29,11.52,0.18,64.0
2006-06-30,11.45,0.18,63.61111111111111
2006-07-03,11.42,0.18,63.44444444444444
2006-07-05,11.13,0.18,61.83333333333334
2006-07-06,11.16,0.18,62.0
2006-07-07,10.86,0.18,60.333333333333336
2006-07-10,10.82,0.18,60.111111111111114
2006-07-11,13.36,0.18,74.22222222222223
2006-07-12,13.36,0.18,74.22222222222223
2006-07-13,13.15,0.18,73.05555555555556
2006-07-14,12.92,0.18,71.77777777777779
2006-07-17,12.64,0.18,70.22222222222223
2006-07-18,12.81,0.18,71.16666666666667
2006-07-19,12.24,0.18,68.0
2006-07-20,11.96,0.18,66.44444444444446
2006-07-21,11.87,0.18,65.94444444444444
2006-07-24,12.44,0.18,69.11111111111111
2006-07-25,12.24,0.18,68.0
2006-07-26,12.0,0.18,66.66666666666667
2006-07-27,12.16,0.18,67.55555555555556
2006-07-28,12.21,0.18,67.83333333333334
2006-07-31,12.0,0.18,66.66666666666667
2006-08-01,11.72,0.18,65.11111111111111
2006-08-02,11.9,0.18,66.11111111111111
2006-08-03,12.0,0.18,66.66666666666667
2006-08-04,11.99,0.18,66.61111111111111
2006-08-07,11.77,0.49,24.020408163265305
2006-08-08,11.61,0.49,23.693877551020407
2006-08-09,11.63,0.49,23.734693877551024
2006-08-10,11.87,0.49,24.224489795918366
2006-08-11,11.81,0.49,24.102040816326532
2006-08-14,12.01,0.49,24.510204081632654
2006-08-15,12.53,0.49,25.57142857142857
2006-08-16,12.74,0.49,26.0
2006-08-17,13.08,0.49,26.69387755102041
2006-08-18,12.84,0.49,26.20408163265306
2006-08-21,12.69,0.49,25.897959183673468
2006-08-22,12.84,0.49,26.20408163265306
2006-08-23,12.68,0.49,25.877551020408163
2006-08-24,12.57,0.49,25.653061224489797
2006-08-25,12.68,0.49,25.877551020408163
2006-08-28,12.8,0.49,26.122448979591837
2006-08-29,12.85,0.49,26.224489795918366
2006-08-30,13.36,0.49,27.26530612244898
2006-08-31,13.85,0.49,28.26530612244898
2006-09-01,13.75,0.49,28.06122448979592
2006-09-05,13.86,0.49,28.285714285714285
2006-09-06,13.53,0.49,27.612244897959183
2006-09-07,13.49,0.49,27.53061224489796
2006-09-08,13.65,0.49,27.857142857142858
2006-09-11,13.64,0.49,27.836734693877553
2006-09-12,13.76,0.49,28.081632653061224
2006-09-13,13.8,0.49,28.16326530612245
2006-09-14,13.72,0.49,28.000000000000004
2006-09-15,13.62,0.49,27.79591836734694
2006-09-18,13.65,0.49,27.857142857142858
2006-09-19,13.64,0.49,27.836734693877553
2006-09-20,13.55,0.49,27.653061224489797
2006-09-21,13.52,0.49,27.591836734693878
2006-09-22,13.32,0.49,27.183673469387756
2006-09-25,13.51,0.49,27.571428571428573
2006-09-26,13.5,0.49,27.551020408163264
2006-09-27,13.35,0.49,27.244897959183675
2006-09-28,13.59,0.49,27.73469387755102
2006-09-29,13.58,0.49,27.714285714285715
2006-10-02,13.29,0.49,27.122448979591834
2006-10-03,13.27,0.49,27.081632653061224
2006-10-04,13.69,0.49,27.93877551020408
2006-10-05,13.8,0.49,28.16326530612245
2006-10-06,13.4,0.49,27.346938775510207
2006-10-09,13.37,0.49,27.285714285714285
2006-10-10,13.41,0.49,27.367346938775512
2006-10-11,13.33,0.49,27.20408163265306
2006-10-12,13.98,0.49,28.53061224489796
2006-10-13,14.11,0.49,28.79591836734694
2006-10-16,14.36,0.49,29.30612244897959
2006-10-17,14.08,0.49,28.73469387755102
2006-10-18,14.05,0.49,28.673469387755105
2006-10-19,14.47,0.49,29.53061224489796
2006-10-20,14.57,0.49,29.73469387755102
2006-10-23,14.44,0.49,29.46938775510204
2006-10-24,14.2,0.49,28.97959183673469
2006-10-25,14.7,0.49,30.0
2006-10-26,15.43,0.49,31.489795918367346
2006-10-27,15.61,0.49,31.857142857142858
2006-10-30,15.8,0.49,32.244897959183675
2006-10-31,15.97,0.49,32.59183673469388
2006-11-01,15.48,0.49,31.591836734693878
2006-11-02,15.54,0.49,31.71428571428571
2006-11-03,15.51,0.49,31.653061224489797
2006-11-06,15.82,0.49,32.285714285714285
2006-11-07,15.92,0.49,32.48979591836735
2006-11-08,16.19,0.49,33.04081632653062
2006-11-09,16.15,0.89,18.146067415730336
2006-11-10,16.13,0.89,18.123595505617978
2006-11-13,16.4,0.89,18.42696629213483
2006-11-14,16.82,0.89,18.89887640449438
2006-11-15,16.46,0.89,18.49438202247191
2006-11-16,16.64,0.89,18.696629213483146
2006-11-17,16.5,0.89,18.53932584269663
2006-11-20,16.9,0.89,18.988764044943817
2006-11-21,16.92,0.89,19.011235955056183
2006-11-22,16.84,0.89,18.921348314606742
2006-11-24,16.76,0.89,18.831460674157306
2006-11-27,16.12,0.89,18.1123595505618
2006-11-28,16.15,0.89,18.146067415730336
2006-11-29,16.3,0.89,18.314606741573034
2006-11-30,16.11,0.89,18.101123595505616
2006-12-01,16.05,0.89,18.03370786516854
2006-12-04,16.11,0.89,18.101123595505616
2006-12-05,15.85,0.89,17.808988764044944
2006-12-06,15.97,0.89,17.9438202247191
2006-12-07,15.76,0.89,17.707865168539325
2006-12-08,15.78,0.89,17.730337078651683
2006-12-11,15.81,0.89,17.764044943820224
2006-12-12,15.62,0.89,17.550561797752806
2006-12-13,15.56,0.89,17.48314606741573
2006-12-14,15.9,0.89,17.865168539325843
2006-12-15,16.33,0.89,18.34831460674157
2006-12-18,15.96,0.89,17.93258426966292
2006-12-19,15.85,0.89,17.808988764044944
2006-12-20,16.02,0.89,18.0
2006-12-21,15.95,0.89,17.92134831460674
2006-12-22,15.91,0.89,17.876404494382022
2006-12-26,16.22,0.89,18.224719101123593
2006-12-27,16.34,0.89,18.359550561797754
2006-12-28,16.17,0.89,18.168539325842698
2006-12-29,15.92,0.89,17.8876404494382
2007-01-03,15.98,0.89,17.95505617977528
2007-01-04,16.18,0.89,18.179775280898877
2007-01-05,15.79,0.89,17.741573033707866
2007-01-08,15.9,0.89,17.865168539325843
2007-01-09,15.63,0.89,17.56179775280899
2007-01-10,15.79,0.89,17.741573033707866
2007-01-11,16.15,0.89,18.146067415730336
2007-01-12,16.25,0.89,18.258426966292134
2007-01-16,16.07,0.89,18.0561797752809
2007-01-17,16.11,0.89,18.101123595505616
2007-01-18,15.63,0.89,17.56179775280899
2007-01-19,15.58,0.89,17.50561797752809
2007-01-22,15.53,0.89,17.44943820224719
2007-01-23,15.72,0.89,17.662921348314608
2007-01-24,15.87,0.89,17.831460674157302
2007-01-25,15.86,0.89,17.820224719101123
2007-01-26,15.96,0.89,17.93258426966292
2007-01-29,15.91,0.89,17.876404494382022
2007-01-30,15.02,0.89,16.876404494382022
2007-01-31,15.46,0.89,17.370786516853933
2007-02-01,15.61,0.89,17.539325842696627
2007-02-02,15.77,0.89,17.719101123595504
2007-02-05,15.79,0.89,17.741573033707866
2007-02-06,15.88,0.89,17.842696629213485
2007-02-07,15.3,0.89,17.191011235955056
2007-02-08,17.42,0.89,19.57303370786517
2007-02-09,17.23,0.89,19.359550561797754
2007-02-12,17.07,0.89,19.179775280898877
2007-02-13,17.12,0.89,19.235955056179776
2007-02-14,17.38,0.89,19.528089887640448
2007-02-15,17.54,0.89,19.707865168539325
2007-02-16,17.66,0.89,19.84269662921348
2007-02-20,17.51,0.89,19.674157303370787
2007-02-21,17.81,0.89,20.01123595505618
2007-02-22,17.93,0.89,20.146067415730336
2007-02-23,17.97,0.89,20.191011235955056
2007-02-26,17.91,0.89,20.123595505617978
2007-02-27,17.71,0.89,19.898876404494384
2007-02-28,17.38,0.89,19.528089887640448
2007-03-01,17.44,0.89,19.59550561797753
2007-03-02,16.67,0.89,18.730337078651687
2007-03-05,16.58,0.89,18.629213483146064
2007-03-06,16.98,0.89,19.078651685393258
2007-03-07,16.95,0.89,19.044943820224717
2007-03-08,17.26,0.89,19.393258426966295
2007-03-09,17.3,0.89,19.43820224719101
2007-03-12,17.61,0.89,19.786516853932582
2007-03-13,17.02,0.89,19.123595505617978
2007-03-14,17.0,0.89,19.10112359550562
2007-03-15,17.03,0.89,19.134831460674157
2007-03-16,16.86,1.49,11.315436241610739
2007-03-19,16.9,1.49,11.34228187919463
2007-03-20,17.4,1.49,11.677852348993287
2007-03-21,17.61,1.49,11.818791946308725
2007-03-22,17.29,1.49,11.604026845637584
2007-03-23,17.32,1.49,11.624161073825503
2007-03-26,17.31,1.49,11.617449664429529
2007-03-27,17.33,1.49,11.630872483221475
2007-03-28,17.26,1.49,11.583892617449665
2007-03-29,17.64,1.49,11.838926174496645
2007-03-30,17.83,1.49,11.966442953020133
2007-04-02,17.71,1.49,11.885906040268457
2007-04-03,18.04,1.49,12.10738255033557
2007-04-04,17.95,1.49,12.046979865771812
2007-04-05,18.55,1.49,12.449664429530202
2007-04-09,18.23,1.49,12.234899328859061
2007-04-10,18.59,1.49,12.476510067114093
2007-04-11,18.51,1.49,12.42281879194631
2007-04-12,18.75,1.49,12.583892617449665
2007-04-13,19.15,1.49,12.85234899328859
2007-04-16,19.4,1.49,13.020134228187919
2007-04-17,19.34,1.49,12.979865771812081
2007-04-18,19.59,1.49,13.14765100671141
2007-04-19,19.5,1.49,13.087248322147651
2007-04-20,19.88,1.49,13.34228187919463
2007-04-23,19.71,1.49,13.228187919463087
2007-04-24,19.65,1.49,13.187919463087248
2007-04-25,19.83,1.49,13.308724832214764
2007-04-26,19.64,1.49,13.181208053691275
2007-04-27,20.97,1.49,14.073825503355703
2007-04-30,20.25,1.49,13.590604026845638
2007-05-01,20.75,1.49,13.926174496644295
2007-05-02,20.88,1.49,14.013422818791947
2007-05-03,21.31,1.49,14.30201342281879
2007-05-04,21.87,0.4,54.675
2007-05-07,21.54,0.4,53.849999999999994
2007-05-08,21.34,0.4,53.349999999999994
2007-05-09,21.47,0.4,53.675
2007-05-10,21.17,0.4,52.925000000000004
2007-05-11,20.96,0.4,52.4
2007-05-14,20.8,0.4,52.0
2007-05-15,20.42,0.4,51.050000000000004
2007-05-16,20.23,0.4,50.574999999999996
2007-05-17,20.11,0.4,50.275
2007-05-18,20.4,0.4,50.99999999999999
2007-05-21,20.67,0.4,51.675000000000004
2007-05-22,20.97,0.4,52.425
2007-05-23,20.49,0.4,51.224999999999994
2007-05-24,20.17,0.4,50.425000000000004
2007-05-25,20.31,0.4,50.77499999999999
2007-05-29,20.5,0.4,51.25
2007-05-30,20.53,0.4,51.325
2007-05-31,20.68,0.4,51.699999999999996
2007-06-01,20.85,0.4,52.125
2007-06-04,20.87,0.4,52.175
2007-06-05,20.87,0.4,52.175
2007-06-06,20.56,0.4,51.39999999999999
2007-06-07,20.05,0.4,50.125
2007-06-08,20.08,0.4,50.199999999999996
2007-06-11,20.25,0.4,50.625
2007-06-12,19.9,0.4,49.74999999999999
2007-06-13,20.37,0.4,50.925
2007-06-14,21.1,0.4,52.75
2007-06-15,21.49,0.4,53.724999999999994
2007-06-18,21.12,0.4,52.8
2007-06-19,21.62,0.4,54.05
2007-06-20,21.28,0.4,53.2
2007-06-21,21.78,0.4,54.45
2007-06-22,21.64,0.4,54.1
2007-06-25,22.13,0.4,55.324999999999996
2007-06-26,22.23,0.4,55.574999999999996
2007-06-27,22.62,0.4,56.55
2007-06-28,23.07,0.4,57.675
2007-06-29,23.13,0.4,57.824999999999996
2007-07-02,23.62,0.4,59.05
2007-07-03,23.92,0.4,59.800000000000004
2007-07-05,23.77,0.4,59.425
2007-07-06,23.66,0.4,59.15
2007-07-09,23.22,0.4,58.05
2007-07-10,23.0,0.4,57.5
2007-07-11,23.23,0.4,58.074999999999996
2007-07-12,23.79,0.4,59.474999999999994
2007-07-13,23.86,0.4,59.65
2007-07-16,24.41,0.4,61.025
2007-07-17,24.5,0.4,61.25
2007-07-18,24.7,0.4,61.74999999999999
2007-07-19,24.83,0.4,62.074999999999996
2007-07-20,24.5,0.4,61.25
2007-07-23,24.83,0.4,62.074999999999996
2007-07-24,24.46,0.4,61.15
2007-07-25,24.53,0.4,61.325
2007-07-26,23.13,0.4,57.824999999999996
2007-07-27,22.4,0.4,55.99999999999999
2007-07-30,22.42,0.4,56.050000000000004
2007-07-31,21.83,0.4,54.574999999999996
2007-08-01,21.38,0.4,53.449999999999996
2007-08-02,21.61,0.4,54.025
2007-08-03,21.73,0.4,54.324999999999996
2007-08-06,22.41,0.4,56.025
2007-08-07,23.33,0.4,58.324999999999996
2007-08-08,25.08,0.83,30.216867469879517
2007-08-09,26.21,0.83,31.578313253012052
2007-08-10,25.19,0.83,30.34939759036145
2007-08-13,24.42,0.83,29.421686746987955
2007-08-14,23.67,0.83,28.51807228915663
2007-08-15,23.78,0.83,28.650602409638555
2007-08-16,24.93,0.83,30.036144578313255
2007-08-17,25.52,0.83,30.74698795180723
2007-08-20,25.48,0.83,30.698795180722893
2007-08-21,25.08,0.83,30.216867469879517
2007-08-22,25.96,0.83,31.27710843373494
2007-08-23,25.13,0.83,30.27710843373494
2007-08-24,25.2,0.83,30.36144578313253
2007-08-27,24.53,0.83,29.554216867469883
2007-08-28,23.5,0.83,28.313253012048193
2007-08-29,24.12,0.83,29.060240963855424
2007-08-30,24.13,0.83,29.072289156626507
2007-08-31,24.62,0.83,29.66265060240964
2007-09-04,24.55,0.83,29.578313253012052
2007-09-05,24.23,0.83,29.192771084337352
2007-09-06,24.23,0.83,29.192771084337352
2007-09-07,24.36,0.83,29.349397590361445
2007-09-10,24.58,0.83,29.6144578313253
2007-09-11,25.29,0.83,30.46987951807229
2007-09-12,25.05,0.83,30.18072289156627
2007-09-13,24.78,0.83,29.85542168674699
2007-09-14,25.46,0.83,30.674698795180724
2007-09-17,25.12,0.83,30.26506024096386
2007-09-18,26.57,0.83,32.01204819277108
2007-09-19,27.58,0.83,33.2289156626506
2007-09-20,27.46,0.83,33.08433734939759
2007-09-21,27.28,0.83,32.867469879518076
2007-09-24,26.82,0.83,32.31325301204819
2007-09-25,26.88,0.83,32.3855421686747
2007-09-26,27.83,0.83,33.53012048192771
2007-09-27,28.44,0.83,34.265060240963855
2007-09-28,27.7,0.83,33.373493975903614
2007-10-01,29.64,0.83,35.71084337349398
2007-10-02,29.12,0.83,35.08433734939759
2007-10-03,28.19,0.83,33.96385542168675
2007-10-04,28.4,0.83,34.21686746987952
2007-10-05,29.16,0.83,35.13253012048193
2007-10-08,29.01,0.83,34.95180722891567
2007-10-09,28.95,0.83,34.87951807228916
2007-10-10,29.57,0.83,35.626506024096386
2007-10-11,28.74,0.83,34.626506024096386
2007-10-12,30.04,0.83,36.19277108433735
2007-10-15,29.24,0.83,35.2289156626506
2007-10-16,29.7,0.83,35.78313253012048
2007-10-17,29.86,0.83,35.975903614457835
2007-10-18,30.48,0.83,36.72289156626506
2007-10-19,28.89,0.83,34.807228915662655
2007-10-22,29.75,0.83,35.8433734939759
2007-10-23,29.5,0.83,35.5421686746988
2007-10-24,29.46,0.83,35.49397590361446
2007-10-25,33.81,0.83,40.73493975903615
2007-10-26,33.96,0.83,40.915662650602414
2007-10-29,34.92,0.83,42.07228915662651
2007-10-30,34.16,0.83,41.1566265060241
2007-10-31,34.7,0.83,41.807228915662655
2007-11-01,34.98,0.83,42.144578313253014
2007-11-02,35.28,0.83,42.506024096385545
2007-11-05,35.38,0.83,42.62650602409639
2007-11-06,36.35,0.83,43.79518072289157
2007-11-07,35.31,1.35,26.155555555555555
2007-11-08,34.31,1.35,25.414814814814815
2007-11-09,31.69,1.35,23.474074074074075
2007-11-12,30.74,1.35,22.77037037037037
2007-11-13,32.41,1.35,24.007407407407403
2007-11-14,31.92,1.35,23.644444444444446
2007-11-15,31.75,1.35,23.518518518518515
2007-11-16,31.92,1.35,23.644444444444446
2007-11-19,31.53,1.35,23.355555555555554
2007-11-20,32.3,1.35,23.925925925925924
2007-11-21,31.82,1.35,23.57037037037037
2007-11-23,32.6,1.35,24.14814814814815
2007-11-26,32.36,1.35,23.970370370370368
2007-11-27,33.63,1.35,24.91111111111111
2007-11-28,34.6,1.35,25.62962962962963
2007-11-29,34.78,1.35,25.762962962962963
2007-11-30,34.37,1.35,25.459259259259255
2007-12-03,34.7,1.35,25.703703703703702
2007-12-04,34.53,1.35,25.577777777777776
2007-12-05,34.63,1.35,25.651851851851852
2007-12-06,33.8,1.35,25.037037037037035
2007-12-07,33.35,1.35,24.703703703703702
2007-12-10,33.26,1.35,24.637037037037032
2007-12-11,31.21,1.35,23.118518518518517
2007-12-12,31.8,1.35,23.555555555555554
2007-12-13,31.47,1.35,23.31111111111111
2007-12-14,30.21,1.35,22.377777777777776
2007-12-17,29.66,1.35,21.970370370370368
2007-12-18,30.3,1.35,22.444444444444443
2007-12-19,30.18,1.35,22.355555555555554
2007-12-20,30.52,1.35,22.607407407407404
2007-12-21,31.41,1.35,23.266666666666666
2007-12-24,31.9,1.35,23.629629629629626
2007-12-26,32.25,1.35,23.888888888888886
2007-12-27,30.56,1.35,22.637037037037036
2007-12-28,32.59,1.35,24.140740740740743
2007-12-31,31.3,1.35,23.185185185185183
2008-01-02,31.13,1.35,23.059259259259257
2008-01-03,31.7,1.35,23.48148148148148
2008-01-04,30.5,1.35,22.59259259259259
2008-01-07,30.83,1.35,22.837037037037035
2008-01-08,30.56,1.35,22.637037037037036
2008-01-09,30.54,1.35,22.62222222222222
2008-01-10,30.97,1.35,22.94074074074074
2008-01-11,30.12,1.35,22.31111111111111
2008-01-14,30.57,1.35,22.644444444444442
2008-01-15,31.18,1.35,23.096296296296295
2008-01-16,32.13,1.35,23.8
2008-01-17,30.86,1.35,22.859259259259257
2008-01-18,31.34,1.35,23.21481481481481
2008-01-22,30.25,1.35,22.407407407407405
2008-01-23,29.71,1.35,22.007407407407406
2008-01-24,30.23,1.35,22.392592592592592
2008-01-25,30.63,1.35,22.688888888888886
2008-01-28,30.74,1.35,22.77037037037037
2008-01-29,30.87,1.35,22.866666666666667
2008-01-30,30.21,1.35,22.377777777777776
2008-01-31,30.28,1.35,22.42962962962963
2008-02-01,32.59,1.35,24.140740740740743
2008-02-04,32.52,1.35,24.08888888888889
2008-02-05,31.56,1.35,23.377777777777776
2008-02-06,31.85,1.35,23.59259259259259
2008-02-07,31.93,1.35,23.65185185185185
2008-02-08,32.67,1.35,24.2
2008-02-11,32.94,1.35,24.399999999999995
2008-02-12,32.6,1.35,24.14814814814815
2008-02-13,33.15,1.35,24.555555555555554
2008-02-14,32.53,1.35,24.096296296296295
2008-02-15,31.62,1.35,23.42222222222222
2008-02-19,31.48,1.35,23.318518518518516
2008-02-20,30.77,1.35,22.79259259259259
2008-02-21,30.08,1.35,22.281481481481478
2008-02-22,29.69,1.35,21.992592592592594
2008-02-25,30.92,1.35,22.903703703703705
2008-02-26,30.71,1.35,22.748148148148147
2008-02-27,30.36,1.35,22.488888888888887
2008-02-28,28.68,1.35,21.244444444444444
2008-02-29,28.46,1.02,27.901960784313726
2008-03-03,29.08,1.02,28.509803921568626
2008-03-04,26.36,1.02,25.84313725490196
2008-03-05,26.61,1.02,26.088235294117645
2008-03-06,25.97,1.02,25.46078431372549
2008-03-07,25.54,1.02,25.03921568627451
2008-03-10,23.69,1.02,23.225490196078432
2008-03-11,26.96,1.02,26.43137254901961
2008-03-12,26.63,1.02,26.1078431372549
2008-03-13,26.49,1.02,25.970588235294116
2008-03-14,26.08,1.02,25.56862745098039
2008-03-17,25.7,1.02,25.19607843137255
2008-03-18,27.71,1.02,27.166666666666668
2008-03-19,27.3,1.02,26.764705882352942
