date,AZO,AZO_EPS,PE Ratio
2005-03-02,98.33,0.079711,1233.581312491375
2005-03-03,98.37,0.079711,1234.0831252901105
2005-03-04,98.4,0.079711,1234.459484889162
2005-03-07,99.0,0.079711,1241.9866768701936
2005-03-08,98.97,0.079711,1241.6103172711419
2005-03-09,97.03,0.079711,1217.2723965324735
2005-03-10,98.06,0.079711,1230.194076099911
2005-03-11,98.3,0.079692,1233.4989710384982
2005-03-14,85.75,0.079692,1076.0176680218842
2005-03-15,85.25,0.079692,1069.7435125232143
2005-03-16,87.0,0.079692,1091.703056768559
2005-03-17,87.23,0.079692,1094.5891682979473
2005-03-18,86.52,0.079692,1085.679867489836
2005-03-21,85.23,0.079692,1069.4925463032675
2005-03-22,84.96,0.079692,1066.1045023339857
2005-03-23,85.13,0.079692,1068.2377152035335
2005-03-24,85.18,0.079692,1068.8651307534008
2005-03-28,84.99,0.079692,1066.480951663906
2005-03-29,83.8,0.079692,1051.5484615770717
2005-03-30,84.88,0.079692,1065.1006374541987
2005-03-31,85.7,0.079692,1075.3902524720172
2005-04-01,85.03,0.079692,1066.9828841037997
2005-04-04,85.34,0.079692,1070.872860512975
2005-04-05,87.2,0.079692,1094.212718968027
2005-04-06,86.55,0.079692,1086.0563168197561
2005-04-07,86.9,0.079692,1090.448225668825
2005-04-08,85.29,0.079692,1070.245444963108
2005-04-11,85.48,0.079692,1072.6296240526026
2005-04-12,85.51,0.079692,1073.0060733825228
2005-04-13,84.59,0.079692,1061.4616272649703
2005-04-14,83.99,0.079692,1053.9326406665662
2005-04-15,82.78,0.079692,1038.7491843597852
2005-04-18,83.23,0.079692,1044.395924308588
2005-04-19,83.47,0.079692,1047.4075189479497
2005-04-20,82.72,0.079692,1037.9962856999448
2005-04-21,83.07,0.079692,1042.3881945490136
2005-04-22,82.34,0.079692,1033.2279275209557
2005-04-25,83.16,0.079692,1043.5175425387743
2005-04-26,83.0,0.079692,1041.5098127792
2005-04-27,84.31,0.079692,1057.948100185715
2005-04-28,82.69,0.079692,1037.6198363700246
2005-04-29,83.0,0.079692,1041.5098127792
2005-05-02,83.83,0.079692,1051.924910906992
2005-05-03,84.31,0.079692,1057.948100185715
2005-05-04,85.45,0.079692,1072.2531747226824
2005-05-05,85.35,0.079692,1070.9983436229484
2005-05-06,84.77,0.079692,1063.7203232444913
2005-05-09,85.35,0.079692,1070.9983436229484
2005-05-10,84.61,0.079692,1061.7125934849169
2005-05-11,84.53,0.079692,1060.7087286051299
2005-05-12,83.84,0.079692,1052.0503940169654
2005-05-13,82.72,0.079692,1037.9962856999448
2005-05-16,83.0,0.079692,1041.5098127792
2005-05-17,84.25,0.079692,1057.1952015258746
2005-05-18,87.68,0.079692,1100.2359082467501
2005-05-19,89.89,0.079692,1127.9676755508708
2005-05-20,88.83,0.079692,1114.6664658936907
2005-05-23,88.7,0.079692,1113.0351854640367
2005-05-24,87.21,0.079692,1094.3382020780002
2005-05-25,86.8,0.079692,1089.193394569091
2005-05-26,88.41,0.079692,1109.396175274808
2005-05-27,90.66,0.079692,1137.6298750188225
2005-05-31,90.52,0.079692,1135.873111479195
2005-06-01,91.12,0.079692,1143.4020980775988
2005-06-02,91.98,0.079692,1154.193645535311
2005-06-03,91.76,0.079692,1151.4330171158963
2005-06-06,91.61,4.59,19.95860566448802
2005-06-07,92.16,4.59,20.07843137254902
2005-06-08,91.39,4.59,19.910675381263616
2005-06-09,91.99,4.59,20.04139433551198
2005-06-10,91.48,4.59,19.930283224400874
2005-06-13,91.61,4.59,19.95860566448802
2005-06-14,94.42,4.59,20.570806100217865
2005-06-15,94.27,4.59,20.538126361655774
2005-06-16,95.19,4.59,20.73856209150327
2005-06-17,94.0,4.59,20.47930283224401
2005-06-20,94.79,4.59,20.65141612200436
2005-06-21,94.43,4.59,20.57298474945534
2005-06-22,93.22,4.59,20.309368191721134
2005-06-23,91.66,4.59,19.96949891067538
2005-06-24,90.78,4.59,19.77777777777778
2005-06-27,91.42,4.59,19.917211328976038
2005-06-28,93.56,4.59,20.383442265795207
2005-06-29,94.08,4.59,20.496732026143793
2005-06-30,92.46,4.59,20.143790849673202
2005-07-01,93.19,4.59,20.302832244008716
2005-07-05,95.04,4.59,20.705882352941178
2005-07-06,95.1,4.59,20.718954248366014
2005-07-07,95.74,4.59,20.85838779956427
2005-07-08,96.9,4.59,21.111111111111114
2005-07-11,97.13,4.59,21.161220043572985
2005-07-12,97.62,4.59,21.267973856209153
2005-07-13,98.02,4.59,21.355119825708062
2005-07-14,98.08,4.59,21.3681917211329
2005-07-15,98.1,4.59,21.372549019607842
2005-07-18,98.4,4.59,21.437908496732028
2005-07-19,98.8,4.59,21.525054466230937
2005-07-20,99.35,4.59,21.644880174291938
2005-07-21,98.36,4.59,21.429193899782135
2005-07-22,99.14,4.59,21.59912854030501
2005-07-25,98.13,4.59,21.37908496732026
2005-07-26,97.61,4.59,21.265795206971678
2005-07-27,97.85,4.59,21.318082788671024
2005-07-28,99.38,4.59,21.651416122004356
2005-07-29,97.44,4.59,21.22875816993464
2005-08-01,97.89,4.59,21.326797385620917
2005-08-02,98.76,4.59,21.516339869281047
2005-08-03,103.8,4.59,22.61437908496732
2005-08-04,101.9,4.59,22.200435729847495
2005-08-05,100.49,4.59,21.893246187363832
2005-08-08,99.8,4.59,21.742919389978212
2005-08-09,100.69,4.59,21.93681917211329
2005-08-10,100.19,4.59,21.827886710239653
2005-08-11,99.07,4.59,21.583877995642702
2005-08-12,98.34,4.59,21.42483660130719
2005-08-15,99.16,4.59,21.603485838779957
2005-08-16,98.1,4.59,21.372549019607842
2005-08-17,98.24,4.59,21.40305010893246
2005-08-18,98.29,4.59,21.413943355119827
2005-08-19,95.64,4.59,20.836601307189543
2005-08-22,95.07,4.59,20.712418300653592
2005-08-23,95.7,4.59,20.84967320261438
2005-08-24,95.99,4.59,20.912854030501087
2005-08-25,96.92,4.59,21.115468409586057
2005-08-26,95.45,4.59,20.795206971677562
2005-08-29,95.37,4.59,20.77777777777778
2005-08-30,93.9,4.59,20.457516339869283
2005-08-31,94.5,4.59,20.58823529411765
2005-09-01,93.39,4.59,20.346405228758172
2005-09-02,92.65,4.59,20.185185185185187
2005-09-06,94.98,4.59,20.69281045751634
2005-09-07,96.3,4.59,20.980392156862745
2005-09-08,94.72,4.59,20.636165577342048
2005-09-09,95.46,4.59,20.797385620915033
2005-09-12,96.87,4.59,21.104575163398696
2005-09-13,94.24,4.59,20.531590413943356
2005-09-14,93.56,4.59,20.383442265795207
2005-09-15,93.3,4.59,20.326797385620914
2005-09-16,93.02,4.59,20.265795206971678
2005-09-19,91.51,4.59,19.936819172113292
2005-09-20,90.27,4.59,19.666666666666668
2005-09-21,86.11,4.59,18.760348583877995
2005-09-22,88.72,4.59,19.32897603485839
2005-09-23,88.06,4.59,19.185185185185187
2005-09-26,88.25,4.59,19.226579520697168
2005-09-27,87.76,4.59,19.119825708061004
2005-09-28,86.74,4.59,18.89760348583878
2005-09-29,86.85,4.59,18.92156862745098
2005-09-30,83.25,4.59,18.137254901960784
2005-10-03,82.58,4.59,17.99128540305011
2005-10-04,82.77,4.59,18.03267973856209
2005-10-05,81.36,4.59,17.725490196078432
2005-10-06,82.18,4.59,17.9041394335512
2005-10-07,82.32,4.59,17.934640522875817
2005-10-10,81.35,4.59,17.723311546840957
2005-10-11,82.18,4.59,17.9041394335512
2005-10-12,80.82,4.59,17.6078431372549
2005-10-13,81.45,4.59,17.745098039215687
2005-10-14,82.0,4.59,17.864923747276688
2005-10-17,82.19,4.59,17.906318082788673
2005-10-18,80.24,4.59,17.48148148148148
2005-10-19,81.1,4.59,17.66884531590414
2005-10-20,78.98,4.59,17.206971677559913
2005-10-21,78.4,4.59,17.080610021786494
2005-10-24,79.5,4.59,17.320261437908496
2005-10-25,78.96,4.59,17.202614379084967
2005-10-26,79.5,7.27,10.935350756533701
2005-10-27,77.76,7.27,10.696011004126548
2005-10-28,79.73,7.27,10.966987620357635
2005-10-31,80.9,7.27,11.127922971114169
2005-11-01,80.5,7.27,11.072902338376892
2005-11-02,85.29,7.27,11.731774415405779
2005-11-03,86.5,7.27,11.89821182943604
2005-11-04,86.04,7.27,11.834938101788172
2005-11-07,87.65,7.27,12.05639614855571
2005-11-08,86.41,7.27,11.885832187070152
2005-11-09,85.65,7.27,11.781292984869328
2005-11-10,86.23,7.27,11.861072902338378
2005-11-11,86.74,7.27,11.931224209078405
2005-11-14,86.07,7.27,11.839064649243467
2005-11-15,85.31,7.27,11.734525447042643
2005-11-16,85.88,7.27,11.81292984869326
2005-11-17,88.01,7.27,12.105914718019259
2005-11-18,88.1,7.27,12.118294360385145
2005-11-21,89.22,7.27,12.27235213204952
2005-11-22,88.52,7.27,12.176066024759285
2005-11-23,88.61,7.27,12.188445667125173
2005-11-25,88.94,7.27,12.233837689133425
2005-11-28,88.0,7.27,12.104539202200826
2005-11-29,88.0,7.27,12.104539202200826
2005-11-30,89.06,7.27,12.25034387895461
2005-12-01,89.45,7.27,12.303988995873453
2005-12-02,89.04,7.27,12.247592847317746
2005-12-05,86.95,7.27,11.960110041265475
2005-12-06,92.75,7.27,12.757909215955983
2005-12-07,94.16,7.27,12.951856946354884
2005-12-08,94.03,7.27,12.933975240715268
2005-12-09,94.28,7.27,12.968363136176066
2005-12-12,92.95,7.27,12.785419532324623
2005-12-13,92.53,7.27,12.727647867950482
2005-12-14,94.56,7.27,13.00687757909216
2005-12-15,92.83,7.27,12.768913342503438
2005-12-16,92.16,0.076588,1203.3216691909959
2005-12-19,91.98,0.076588,1200.9714315558574
2005-12-20,92.62,0.076588,1209.3278320363504
2005-12-21,92.2,0.076588,1203.8439442210267
2005-12-22,92.1,0.076588,1202.5382566459496
2005-12-23,92.42,0.076588,1206.7164568861963
2005-12-27,91.58,0.076588,1195.7486812555492
2005-12-28,92.0,0.076588,1201.2325690708726
2005-12-29,92.39,0.076588,1206.3247506136731
2005-12-30,91.75,0.076588,1197.9683501331801
2006-01-03,92.76,0.076588,1211.1557946414582
2006-01-04,91.9,0.076588,1199.9268814957957
2006-01-05,91.98,0.076588,1200.9714315558574
2006-01-06,91.01,0.076588,1188.30626207761
2006-01-09,92.46,0.076588,1207.238731916227
2006-01-10,92.46,0.076588,1207.238731916227
2006-01-11,93.33,0.076588,1218.5982138193972
2006-01-12,95.93,0.076588,1252.5460907714003
2006-01-13,95.78,0.076588,1250.5875594087847
2006-01-17,94.93,0.076588,1239.48921502063
2006-01-18,94.95,0.076588,1239.7503525356453
2006-01-19,95.37,0.076588,1245.2342403509688
2006-01-20,94.78,0.076588,1237.5306836580144
2006-01-23,94.48,0.076588,1233.6136209327833
2006-01-24,95.52,0.076588,1247.1927717135843
2006-01-25,95.03,0.076588,1240.7949025957068
2006-01-26,94.95,0.076588,1239.7503525356453
2006-01-27,95.82,0.076588,1251.1098344388154
2006-01-30,96.52,0.076588,1260.2496474643547
2006-01-31,97.75,0.076588,1276.3096046378023
2006-02-01,97.61,0.076588,1274.4816420326943
2006-02-02,97.04,0.076588,1267.0392228547553
2006-02-03,97.2,0.076588,1269.1283229748785
2006-02-06,96.4,0.076588,1258.6828223742623
2006-02-07,97.12,0.076588,1268.083772914817
2006-02-08,97.28,0.076588,1270.1728730349403
2006-02-09,98.23,0.076588,1282.576904998172
2006-02-10,98.05,0.076588,1280.2266673630334
2006-02-13,98.42,0.076588,1285.0577113908184
2006-02-14,100.23,0.076588,1308.6906564997128
2006-02-15,99.75,0.076588,1302.423356139343
2006-02-16,99.37,0.076588,1297.4617433540502
2006-02-17,99.3,0.076588,1296.5477620514962
2006-02-21,98.18,0.076588,1281.9240612106335
2006-02-22,99.01,0.076588,1292.7612680837728
2006-02-23,98.94,0.076588,1291.8472867812188
2006-02-24,99.42,0.076588,1298.1145871415888
2006-02-27,98.91,0.076588,1291.4555805086957
2006-02-28,96.68,0.076588,1262.338747584478
2006-03-01,100.29,0.076588,1309.474069044759
2006-03-02,97.68,0.076588,1275.3956233352483
2006-03-03,95.81,0.076588,1250.9792656813077
2006-03-06,95.4,0.076588,1245.625946623492
2006-03-07,95.93,0.076588,1252.5460907714003
2006-03-08,95.87,0.076588,1251.762678226354
2006-03-09,95.2,0.076588,1243.0145714733378
2006-03-10,96.83,0.076588,1264.2972789470934
2006-03-13,97.24,0.076588,1269.6505980049092
2006-03-14,97.52,0.076588,1273.306523215125
2006-03-15,97.59,0.076784,1270.967909981246
2006-03-16,97.78,0.076784,1273.4423838299645
2006-03-17,97.22,0.076784,1266.1491977495311
2006-03-20,97.32,0.076784,1267.4515524067513
2006-03-21,96.81,0.076784,1260.8095436549281
2006-03-22,97.25,0.076784,1266.5399041466972
2006-03-23,98.22,0.076784,1279.1727443217335
2006-03-24,98.26,0.076784,1279.6936861846218
2006-03-27,98.85,0.076784,1287.3775786622211
2006-03-28,98.77,0.076784,1286.335694936445
2006-03-29,98.92,0.076784,1288.2892269222755
2006-03-30,99.48,0.076784,1295.5824130027088
2006-03-31,99.69,0.076784,1298.3173577828713
2006-04-03,99.56,0.076784,1296.624296728485
2006-04-04,99.88,0.076784,1300.7918316315897
2006-04-05,101.06,0.076784,1316.1596165867888
2006-04-06,100.86,0.076784,1313.5549072723484
2006-04-07,99.5,0.076784,1295.842883934153
2006-04-10,99.03,0.076784,1289.7218170452177
2006-04-11,96.18,0.076784,1252.6047093144405
2006-04-12,96.1,0.076784,1251.562825588664
2006-04-13,95.83,0.076784,1248.0464680141695
2006-04-17,95.78,0.076784,1247.3952906855595
2006-04-18,96.63,0.076784,1258.4653052719316
2006-04-19,96.17,0.076784,1252.4744738487184
2006-04-20,96.24,0.076784,1253.3861221087725
2006-04-21,95.19,0.076784,1239.71139820796
2006-04-24,94.26,0.076784,1227.5994998958115
2006-04-25,93.4,0.076784,1216.3992498437174
2006-04-26,92.91,0.076784,1210.0177120233382
2006-04-27,94.24,0.076784,1227.3390289643673
2006-04-28,93.61,0.076784,1219.13419462388
2006-05-01,93.12,0.076784,1212.7526568035007
2006-05-02,92.12,0.076784,1199.7291102312981
2006-05-03,92.01,0.076784,1198.296520108356
2006-05-04,91.41,0.076784,1190.4823921650343
2006-05-05,92.7,0.076784,1207.2827672431756
2006-05-08,93.97,0.076784,1223.8226713898728
2006-05-09,93.6,0.076784,1219.0039591581578
2006-05-10,93.55,0.076784,1218.3527818295477
2006-05-11,92.52,0.076784,1204.938528860179
2006-05-12,91.35,0.076784,1189.700979370702
2006-05-15,90.75,0.076784,1181.8868514273806
2006-05-16,90.05,0.076784,1172.7703688268389
2006-05-17,89.95,0.076784,1171.4680141696185
2006-05-18,90.27,0.076784,1175.6355490727233
2006-05-19,90.5,0.076784,1178.63096478433
2006-05-22,88.49,0.076784,1152.4536361742028
2006-05-23,87.9,0.076784,1144.7697436966034
2006-05-24,90.15,0.076784,1174.0727234840592
2006-05-25,88.88,0.076784,1157.5328193373618
2006-05-26,88.92,0.076784,1158.05376120025
2006-05-30,89.3,0.076784,1163.002708897687
2006-05-31,90.73,0.076784,1181.6263804959367
2006-06-01,91.68,0.076784,1193.998749739529
2006-06-02,91.7,0.076784,1194.259220670973
2006-06-05,89.76,0.076784,1168.9935403209001
2006-06-06,89.7,0.076784,1168.2121275265679
2006-06-07,90.46,0.076427,1183.6131210174415
2006-06-08,93.0,0.076427,1216.8474491998902
2006-06-09,92.94,0.076427,1216.0623863294386
2006-06-12,91.11,0.076427,1192.1179687806666
2006-06-13,91.14,0.076427,1192.5105002158923
2006-06-14,92.4,0.076427,1208.9968204953748
2006-06-15,93.0,0.076427,1216.8474491998902
2006-06-16,92.54,0.076427,1210.8286338597618
2006-06-19,92.26,0.076427,1207.165007130988
2006-06-20,93.11,0.076427,1218.2867311290513
2006-06-21,94.11,0.076427,1231.3711123032438
2006-06-22,93.85,0.076427,1227.9691731979535
2006-06-23,93.52,0.076427,1223.6513274104702
2006-06-26,93.0,0.076427,1216.8474491998902
2006-06-27,92.55,0.076427,1210.9594776715035
2006-06-28,92.27,0.076427,1207.2958509427297
2006-06-29,89.8,0.076427,1174.9774294424747
2006-06-30,88.2,0.076427,1154.0424195637668
2006-07-03,88.97,0.076427,1164.117393067895
2006-07-05,87.28,0.076427,1142.00478888351
2006-07-06,86.42,0.076427,1130.7522210737045
2006-07-07,86.28,0.076427,1128.9204077093175
2006-07-10,85.94,0.076427,1124.471718110092
2006-07-11,85.8,0.076427,1122.639904745705
2006-07-12,85.0,0.076427,1112.1723998063512
2006-07-13,85.25,0.076427,1115.4434950998993
2006-07-14,84.42,0.076427,1104.5834587253196
2006-07-17,85.48,0.076427,1118.4529027699637
2006-07-18,84.67,0.076427,1107.8545540188677
2006-07-19,86.35,0.076427,1129.8363143915108
2006-07-20,85.04,0.076427,1112.695775053319
2006-07-21,85.0,0.076427,1112.1723998063512
2006-07-24,86.44,0.076427,1131.0139086971883
2006-07-25,88.47,0.076427,1157.5752024807987
2006-07-26,87.55,0.076427,1145.5375718005416
2006-07-27,86.38,0.076427,1130.2288458267367
2006-07-28,87.15,0.076427,1140.3038193308648
2006-07-31,87.87,0.076427,1149.7245737762835
2006-08-01,87.15,0.076427,1140.3038193308648
2006-08-02,87.85,0.076427,1149.4628861527995
2006-08-03,88.7,0.076427,1160.584610150863
2006-08-04,89.01,0.076427,1164.6407683148627
2006-08-07,89.04,0.076427,1165.0332997500884
2006-08-08,87.73,0.076427,1147.8927604118965
2006-08-09,86.32,0.076427,1129.443782956285
2006-08-10,88.27,0.076427,1154.9583262459603
2006-08-11,88.67,0.076427,1160.1920787156373
2006-08-14,86.7,0.076427,1134.4158478024783
2006-08-15,87.61,0.076427,1146.3226346709932
2006-08-16,88.12,0.076427,1152.9956690698314
2006-08-17,88.19,0.076427,1153.9115757520249
2006-08-18,89.35,0.076427,1169.089457914088
2006-08-21,88.45,0.076427,1157.3135148573149
2006-08-22,88.14,0.076427,1153.2573566933154
2006-08-23,88.34,0.076427,1155.8742329281538
2006-08-24,86.4,0.076427,1130.4905334502207
2006-08-25,87.21,0.076427,1141.0888822013162
2006-08-28,88.15,0.076427,1153.3882005050573
2006-08-29,88.38,0.076427,1156.3976081751214
2006-08-30,90.17,0.076427,1179.8186504769258
2006-08-31,90.3,0.076427,1181.5196200295707
2006-09-01,91.25,0.076427,1193.9497821450536
2006-09-05,92.61,0.076427,1211.744540541955
2006-09-06,91.27,0.076427,1194.2114697685374
2006-09-07,90.13,0.076427,1179.295275229958
2006-09-08,90.49,0.076427,1184.0056524526672
2006-09-11,94.32,0.076427,1234.118832349824
2006-09-12,95.75,0.076427,1252.8294974289192
2006-09-13,95.85,0.076427,1254.1379355463384
2006-09-14,95.61,0.076427,1250.9976840645322
2006-09-15,95.61,0.076427,1250.9976840645322
2006-09-18,94.1,0.076427,1231.2402684915016
2006-09-19,98.67,0.076427,1291.035890457561
2006-09-20,101.28,0.076427,1325.186125322203
2006-09-21,100.18,0.076427,1310.7933060305916
2006-09-22,100.66,0.076427,1317.0738089942038
2006-09-25,103.44,0.076427,1353.4483886584585
2006-09-26,104.15,0.076427,1362.7382992921353
2006-09-27,105.38,0.076427,1378.8320881363916
2006-09-28,104.19,0.076427,1363.2616745391028
2006-09-29,103.3,0.076427,1351.6165752940715
2006-10-02,104.15,0.076427,1362.7382992921353
2006-10-03,105.65,0.076427,1382.3648710534237
2006-10-04,108.01,0.076427,1413.2440106245176
2006-10-05,108.26,0.076427,1416.5151059180657
2006-10-06,107.48,0.076427,1406.3092886021957
2006-10-09,108.55,0.076427,1420.3095764585814
2006-10-10,109.03,0.076427,1426.5900794221939
2006-10-11,108.33,0.076427,1417.4310126002592
2006-10-12,109.54,0.076427,1433.263113821032
2006-10-13,108.77,0.076427,1423.1881403169039
2006-10-16,108.96,0.076427,1425.6741727400004
2006-10-17,110.5,0.076427,1445.8241197482566
2006-10-18,111.62,0.076427,1460.478626663352
2006-10-19,112.37,0.076427,1470.2919125439964
2006-10-20,112.22,0.076427,1468.3292553678675
2006-10-23,114.0,0.076427,1491.6194538579298
2006-10-24,113.27,0.076427,1482.0678556007695
2006-10-25,109.27,7.57,14.43461030383091
2006-10-26,111.86,7.57,14.77675033025099
2006-10-27,110.9,7.57,14.64993394980185
2006-10-30,111.43,7.57,14.71994715984148
2006-10-31,112.0,7.57,14.795244385733156
2006-11-01,109.96,7.57,14.52575957727873
2006-11-02,109.92,7.57,14.520475561426684
2006-11-03,109.3,7.57,14.438573315719946
2006-11-06,111.68,7.57,14.752972258916778
2006-11-07,111.54,7.57,14.73447820343461
2006-11-08,113.18,7.57,14.95112285336856
2006-11-09,112.87,7.57,14.910171730515192
2006-11-10,113.13,7.57,14.9445178335535
2006-11-13,112.59,7.57,14.873183619550858
2006-11-14,114.04,7.57,15.064729194187583
2006-11-15,113.9,7.57,15.046235138705416
2006-11-16,114.72,7.57,15.15455746367239
2006-11-17,114.79,7.57,15.163804491413474
2006-11-20,114.51,7.57,15.126816380449142
2006-11-21,114.53,7.57,15.129458388375165
2006-11-22,114.94,7.57,15.183619550858651
2006-11-24,114.92,7.57,15.180977542932629
2006-11-27,113.68,7.57,15.017173051519155
2006-11-28,113.17,7.57,14.949801849405548
2006-11-29,113.11,7.57,14.941875825627477
2006-11-30,113.61,7.57,15.00792602377807
2006-12-01,113.38,7.57,14.977542932628797
2006-12-04,114.47,7.57,15.121532364597092
2006-12-05,119.29,7.57,15.758256274768824
2006-12-06,119.41,7.57,15.774108322324967
2006-12-07,117.65,7.57,15.541611624834875
2006-12-08,117.73,7.57,15.55217965653897
2006-12-11,117.79,7.57,15.560105680317042
2006-12-12,117.09,7.57,15.46763540290621
2006-12-13,117.0,7.57,15.455746367239101
2006-12-14,117.5,7.57,15.521796565389696
2006-12-15,116.99,0.071082,1645.8456430601275
2006-12-18,116.22,0.071082,1635.01308348105
2006-12-19,117.4,0.071082,1651.6136293295067
2006-12-20,117.05,0.071082,1646.689738611744
2006-12-21,116.6,0.071082,1640.3590219746206
2006-12-22,116.5,0.071082,1638.95219605526
2006-12-26,116.62,0.071082,1640.640387158493
2006-12-27,116.79,0.071082,1643.0319912214063
2006-12-28,116.41,0.071082,1637.6860527278352
2006-12-29,115.56,0.071082,1625.7280324132691
2007-01-03,118.61,0.071082,1668.6362229537715
2007-01-04,119.6,0.071082,1682.5637995554428
2007-01-05,118.83,0.071082,1671.7312399763653
2007-01-08,118.85,0.071082,1672.0126051602372
2007-01-09,121.61,0.071082,1710.8410005345936
2007-01-10,120.82,0.071082,1699.7270757716437
2007-01-11,124.86,0.071082,1756.5628429138176
2007-01-12,124.61,0.071082,1753.045778115416
2007-01-16,123.74,0.071082,1740.8063926169773
2007-01-17,123.56,0.071082,1738.274105962128
2007-01-18,123.87,0.071082,1742.6352663121465
2007-01-19,125.09,0.071082,1759.7985425283475
2007-01-22,124.71,0.071082,1754.4526040347764
