date,PG,PG_EPS,PE Ratio
2004-08-09,53.09,,
2004-08-10,54.2,,
2004-08-11,54.67,,
2004-08-12,54.29,,
2004-08-13,54.46,,
2004-08-16,54.97,,
2004-08-17,54.84,,
2004-08-18,55.2,,
2004-08-19,54.48,,
2004-08-20,54.85,,
2004-08-23,54.75,,
2004-08-24,54.95,,
2004-08-25,55.3,,
2004-08-26,55.7,,
2004-08-27,55.98,,
2004-08-30,55.51,,
2004-08-31,55.97,,
2004-09-01,56.2,,
2004-09-02,56.49,,
2004-09-03,56.55,,
2004-09-07,56.65,,
2004-09-08,56.73,,
2004-09-09,56.09,,
2004-09-10,56.18,,
2004-09-13,56.27,,
2004-09-14,56.65,,
2004-09-15,56.3,,
2004-09-16,55.91,,
2004-09-17,56.26,,
2004-09-20,54.38,,
2004-09-21,54.88,,
2004-09-22,54.3,,
2004-09-23,54.28,,
2004-09-24,54.08,,
2004-09-27,53.63,,
2004-09-28,53.77,,
2004-09-29,54.46,,
2004-09-30,54.12,,
2004-10-01,54.66,,
2004-10-04,54.35,,
2004-10-05,54.26,,
2004-10-06,54.3,,
2004-10-07,53.64,,
2004-10-08,53.45,,
2004-10-11,53.67,,
2004-10-12,53.53,,
2004-10-13,53.02,,
2004-10-14,52.97,,
2004-10-15,53.69,,
2004-10-18,53.66,,
2004-10-19,53.0,,
2004-10-20,53.56,,
2004-10-21,53.62,,
2004-10-22,53.05,,
2004-10-25,52.33,,
2004-10-26,53.21,,
2004-10-27,51.78,,
2004-10-28,51.31,,
2004-10-29,51.18,,
2004-11-01,51.0,,
2004-11-02,50.97,,
2004-11-03,51.86,,
2004-11-04,53.19,,
2004-11-05,53.52,,
2004-11-08,53.29,,
2004-11-09,52.77,,
2004-11-10,53.0,,
2004-11-11,54.0,,
2004-11-12,54.6,,
2004-11-15,54.48,,
2004-11-16,54.35,,
2004-11-17,54.49,,
2004-11-18,54.77,,
2004-11-19,54.32,,
2004-11-22,54.46,,
2004-11-23,54.06,,
2004-11-24,53.94,,
2004-11-26,53.64,,
2004-11-29,54.1,,
2004-11-30,53.48,,
2004-12-01,54.66,,
2004-12-02,55.82,,
2004-12-03,55.39,,
2004-12-06,54.3,,
2004-12-07,54.04,,
2004-12-08,55.03,,
2004-12-09,56.38,,
2004-12-10,56.44,,
2004-12-13,56.49,,
2004-12-14,56.49,,
2004-12-15,56.12,,
2004-12-16,56.1,,
2004-12-17,55.44,,
2004-12-20,55.59,,
2004-12-21,56.07,,
2004-12-22,55.92,,
2004-12-23,55.59,,
2004-12-27,55.4,,
2004-12-28,55.44,,
2004-12-29,55.24,,
2004-12-30,55.45,,
2004-12-31,55.08,,
2005-01-03,55.19,,
2005-01-04,54.5,,
2005-01-05,55.07,,
2005-01-06,55.34,,
2005-01-07,55.92,,
2005-01-10,56.36,,
2005-01-11,56.3,,
2005-01-12,56.51,,
2005-01-13,55.53,,
2005-01-14,55.88,,
2005-01-18,55.99,,
2005-01-19,56.68,,
2005-01-20,56.7,,
2005-01-21,55.65,,
2005-01-24,55.21,,
2005-01-25,55.73,,
2005-01-26,55.44,,
2005-01-27,55.32,,
2005-01-28,54.15,,
2005-01-31,53.23,,
2005-02-01,52.87,,
2005-02-02,53.4,,
2005-02-03,53.24,,
2005-02-04,52.62,,
2005-02-07,52.53,,
2005-02-08,51.98,,
2005-02-09,51.51,,
2005-02-10,51.62,,
2005-02-11,52.15,,
2005-02-14,52.7,,
2005-02-15,53.48,,
2005-02-16,53.31,,
2005-02-17,53.33,,
2005-02-18,53.5,,
2005-02-22,52.25,,
2005-02-23,53.49,,
2005-02-24,53.83,,
2005-02-25,54.19,,
2005-02-28,53.09,,
2005-03-01,53.51,,
2005-03-02,53.59,,
2005-03-03,53.48,,
2005-03-04,53.85,,
2005-03-07,53.7,,
2005-03-08,53.35,,
2005-03-09,53.0,,
2005-03-10,53.27,,
2005-03-11,52.51,,
2005-03-14,53.25,,
2005-03-15,52.92,,
2005-03-16,52.81,,
2005-03-17,52.75,,
2005-03-18,53.4,,
2005-03-21,52.74,,
2005-03-22,52.05,,
2005-03-23,52.83,,
2005-03-24,52.6,,
2005-03-28,52.51,,
2005-03-29,51.86,,
2005-03-30,53.36,,
2005-03-31,53.0,,
2005-04-01,52.61,,
2005-04-04,53.9,,
2005-04-05,54.0,,
2005-04-06,53.96,,
2005-04-07,55.07,,
2005-04-08,54.5,,
2005-04-11,55.34,,
2005-04-12,55.52,,
2005-04-13,55.21,,
2005-04-14,55.0,,
2005-04-15,54.8,,
2005-04-18,54.6,,
2005-04-19,54.33,,
2005-04-20,53.39,,
2005-04-21,54.19,,
2005-04-22,53.89,,
2005-04-25,53.83,,
2005-04-26,53.37,,
2005-04-27,53.53,,
2005-04-28,53.99,,
2005-04-29,54.15,,
2005-05-02,54.8,,
2005-05-03,54.9,,
2005-05-04,55.14,,
2005-05-05,54.78,,
2005-05-06,54.75,,
2005-05-09,54.98,,
2005-05-10,54.88,,
2005-05-11,55.48,,
2005-05-12,55.44,,
2005-05-13,54.75,,
2005-05-16,55.14,,
2005-05-17,55.63,,
2005-05-18,56.4,,
2005-05-19,56.62,,
2005-05-20,56.48,,
2005-05-23,56.48,,
2005-05-24,56.0,,
2005-05-25,55.73,,
2005-05-26,55.81,,
2005-05-27,55.76,,
2005-05-31,55.15,,
2005-06-01,56.12,,
2005-06-02,55.97,,
2005-06-03,55.27,,
2005-06-06,55.31,,
2005-06-07,55.45,,
2005-06-08,55.31,,
2005-06-09,55.2,,
2005-06-10,54.75,,
2005-06-13,54.31,,
2005-06-14,54.39,,
2005-06-15,54.4,,
2005-06-16,54.25,,
2005-06-17,54.42,,
2005-06-20,54.25,,
2005-06-21,54.33,,
2005-06-22,54.44,,
2005-06-23,53.66,,
2005-06-24,52.82,,
2005-06-27,52.67,,
2005-06-28,53.33,,
2005-06-29,53.47,,
2005-06-30,52.75,,
2005-07-01,52.9,,
2005-07-05,52.75,,
2005-07-06,52.5,,
2005-07-07,52.16,,
2005-07-08,52.96,,
2005-07-11,53.9,,
2005-07-12,53.94,,
2005-07-13,54.58,,
2005-07-14,54.75,,
2005-07-15,54.5,,
2005-07-18,54.62,,
2005-07-19,54.88,,
2005-07-20,55.02,,
2005-07-21,55.13,,
2005-07-22,54.99,,
2005-07-25,54.94,,
2005-07-26,55.11,,
2005-07-27,55.37,,
2005-07-28,55.82,,
2005-07-29,55.63,,
2005-08-01,55.32,,
2005-08-02,55.36,,
2005-08-03,55.0,,
2005-08-04,54.17,,
2005-08-05,54.1,,
2005-08-08,54.25,,
2005-08-09,53.94,,
2005-08-10,53.71,,
2005-08-11,53.66,,
2005-08-12,53.55,,
2005-08-15,54.18,,
2005-08-16,53.58,,
2005-08-17,53.42,,
2005-08-18,54.18,,
2005-08-19,54.54,,
2005-08-22,55.16,,
2005-08-23,55.4,,
2005-08-24,54.62,,
2005-08-25,55.0,,
2005-08-26,54.96,,
2005-08-29,55.64,,
2005-08-30,55.4,,
2005-08-31,55.48,,
2005-09-01,55.76,,
2005-09-02,55.99,,
2005-09-06,56.57,,
2005-09-07,56.26,,
2005-09-08,56.15,,
2005-09-09,56.9,,
2005-09-12,56.56,,
2005-09-13,55.54,,
2005-09-14,55.02,,
2005-09-15,55.5,,
2005-09-16,55.95,,
2005-09-19,55.56,,
2005-09-20,56.04,,
2005-09-21,55.9,,
2005-09-22,56.69,,
2005-09-23,56.74,,
2005-09-26,56.59,,
2005-09-27,57.1,,
2005-09-28,57.44,,
2005-09-29,58.14,,
2005-09-30,59.46,,
2005-10-03,59.31,,
2005-10-04,58.08,,
2005-10-05,57.11,,
2005-10-06,56.22,,
2005-10-07,56.04,,
2005-10-10,55.84,,
2005-10-11,56.01,,
2005-10-12,56.03,,
2005-10-13,56.2,,
2005-10-14,56.11,,
2005-10-17,55.78,,
2005-10-18,55.35,,
2005-10-19,55.67,,
2005-10-20,55.17,,
2005-10-21,54.81,,
2005-10-24,55.1,,
2005-10-25,55.59,,
2005-10-26,54.99,,
2005-10-27,55.02,,
2005-10-28,55.92,,
2005-10-31,55.99,,
2005-11-01,55.25,,
2005-11-02,55.65,,
2005-11-03,55.96,,
2005-11-04,55.92,,
2005-11-07,55.58,,
2005-11-08,55.71,,
2005-11-09,56.0,,
2005-11-10,56.37,,
2005-11-11,56.37,,
2005-11-14,55.92,,
2005-11-15,56.0,,
2005-11-16,56.6,,
2005-11-17,57.15,,
2005-11-18,57.45,,
2005-11-21,57.64,,
2005-11-22,57.14,,
2005-11-23,57.01,,
2005-11-25,57.28,,
2005-11-28,57.11,,
2005-11-29,57.68,,
2005-11-30,57.19,,
2005-12-01,57.64,,
2005-12-02,57.36,,
2005-12-05,57.43,,
2005-12-06,57.41,,
2005-12-07,57.04,,
2005-12-08,57.01,,
2005-12-09,57.33,,
2005-12-12,56.91,,
2005-12-13,58.51,,
2005-12-14,59.62,,
2005-12-15,58.99,,
2005-12-16,58.11,,
2005-12-19,58.55,,
2005-12-20,58.21,,
2005-12-21,58.52,,
2005-12-22,58.78,,
2005-12-23,58.88,,
2005-12-27,58.6,,
2005-12-28,58.54,,
2005-12-29,58.42,,
2005-12-30,57.88,,
2006-01-03,58.78,,
2006-01-04,58.89,,
2006-01-05,58.7,,
2006-01-06,58.64,,
2006-01-09,59.08,,
2006-01-10,58.85,,
2006-01-11,59.06,,
2006-01-12,58.41,,
2006-01-13,58.9,,
2006-01-17,58.65,,
2006-01-18,58.67,,
2006-01-19,58.51,,
2006-01-20,57.84,,
2006-01-23,57.64,,
2006-01-24,57.87,,
2006-01-25,58.47,,
2006-01-26,58.82,,
2006-01-27,59.74,,
2006-01-30,59.14,,
2006-01-31,59.23,,
2006-02-01,59.82,,
2006-02-02,59.65,,
2006-02-03,59.68,,
2006-02-06,59.79,,
2006-02-07,59.32,,
2006-02-08,59.47,,
2006-02-09,59.62,,
2006-02-10,59.7,,
2006-02-13,59.44,,
2006-02-14,59.84,,
2006-02-15,60.11,,
2006-02-16,60.73,,
2006-02-17,61.0,,
2006-02-21,60.88,,
2006-02-22,61.94,,
2006-02-23,61.48,,
2006-02-24,61.5,,
2006-02-27,61.35,,
2006-02-28,59.93,,
2006-03-01,60.11,,
2006-03-02,59.55,,
2006-03-03,59.67,,
2006-03-06,59.67,,
2006-03-07,60.3,,
2006-03-08,61.07,,
2006-03-09,61.4,,
2006-03-10,62.25,,
2006-03-13,61.98,,
2006-03-14,60.01,,
2006-03-15,59.9,,
2006-03-16,59.39,,
2006-03-17,59.1,,
2006-03-20,59.18,,
2006-03-21,59.03,,
2006-03-22,59.49,,
2006-03-23,58.65,,
2006-03-24,58.74,,
2006-03-27,58.29,,
2006-03-28,57.53,,
2006-03-29,57.74,,
2006-03-30,57.63,,
2006-03-31,57.63,,
2006-04-03,57.88,,
2006-04-04,58.0,,
2006-04-05,57.62,,
2006-04-06,57.5,,
2006-04-07,57.28,,
2006-04-10,57.15,,
2006-04-11,56.49,,
2006-04-12,56.42,,
2006-04-13,56.6,,
2006-04-17,56.03,,
2006-04-18,56.16,,
2006-04-19,56.07,,
2006-04-20,56.26,,
2006-04-21,56.34,,
2006-04-24,56.6,,
2006-04-25,57.27,,
2006-04-26,58.01,,
2006-04-27,58.38,,
2006-04-28,58.21,,
2006-05-01,57.88,,
2006-05-02,58.11,,
2006-05-03,56.22,,
2006-05-04,55.86,,
2006-05-05,55.73,,
2006-05-08,56.34,,
2006-05-09,56.5,,
2006-05-10,56.34,,
2006-05-11,55.65,,
2006-05-12,55.01,,
2006-05-15,55.57,,
2006-05-16,56.04,,
2006-05-17,55.33,,
2006-05-18,54.89,,
2006-05-19,54.15,,
2006-05-22,54.28,,
2006-05-23,54.49,,
2006-05-24,54.82,,
2006-05-25,55.26,,
2006-05-26,55.13,,
2006-05-30,54.38,,
2006-05-31,54.25,,
2006-06-01,54.48,,
2006-06-02,53.95,,
2006-06-05,53.18,,
2006-06-06,53.37,,
2006-06-07,53.24,,
2006-06-08,54.74,,
2006-06-09,54.45,,
2006-06-12,54.31,,
2006-06-13,54.13,,
2006-06-14,54.83,,
2006-06-15,54.88,,
2006-06-16,55.02,,
2006-06-19,54.87,,
2006-06-20,55.58,,
2006-06-21,55.82,,
2006-06-22,55.85,,
2006-06-23,55.73,,
2006-06-26,55.99,,
2006-06-27,55.75,,
2006-06-28,55.77,,
2006-06-29,56.99,,
2006-06-30,55.6,,
2006-07-03,56.3,,
2006-07-05,55.93,,
2006-07-06,56.45,,
2006-07-07,56.5,,
2006-07-10,56.98,,
2006-07-11,57.25,,
2006-07-12,56.61,,
2006-07-13,56.54,,
2006-07-14,55.66,,
2006-07-17,55.82,,
2006-07-18,55.81,,
2006-07-19,56.64,,
2006-07-20,56.61,,
2006-07-21,56.07,,
2006-07-24,56.9,,
2006-07-25,56.88,,
2006-07-26,56.67,,
2006-07-27,56.44,,
2006-07-28,56.81,,
2006-07-31,56.2,,
2006-08-01,55.93,,
2006-08-02,58.29,,
2006-08-03,59.45,,
2006-08-04,59.45,,
2006-08-07,59.4,,
2006-08-08,59.72,,
2006-08-09,59.54,,
2006-08-10,60.26,,
2006-08-11,60.26,,
2006-08-14,59.76,,
2006-08-15,60.44,,
2006-08-16,60.42,,
2006-08-17,60.34,,
2006-08-18,60.39,,
2006-08-21,60.78,,
2006-08-22,61.05,,
2006-08-23,60.92,,
2006-08-24,61.05,,
2006-08-25,60.87,,
2006-08-28,60.98,,
2006-08-29,61.2,,
2006-08-30,61.75,,
2006-08-31,61.9,,
2006-09-01,61.91,,
2006-09-05,61.56,,
2006-09-06,61.44,,
2006-09-07,61.53,,
2006-09-08,61.14,,
2006-09-11,61.92,,
2006-09-12,61.85,,
2006-09-13,60.56,,
2006-09-14,60.77,,
2006-09-15,60.9,,
2006-09-18,60.5,,
2006-09-19,60.91,,
2006-09-20,61.63,,
2006-09-21,61.74,,
2006-09-22,61.81,,
2006-09-25,62.29,,
2006-09-26,62.48,,
2006-09-27,62.73,,
2006-09-28,62.26,,
2006-09-29,61.98,,
2006-10-02,62.04,,
2006-10-03,62.3,,
2006-10-04,63.34,,
2006-10-05,63.52,,
2006-10-06,63.09,,
2006-10-09,62.85,,
2006-10-10,62.72,,
2006-10-11,62.48,,
2006-10-12,62.41,,
2006-10-13,62.13,,
2006-10-16,62.05,,
2006-10-17,62.25,,
2006-10-18,62.59,,
2006-10-19,62.5,,
2006-10-20,62.68,,
2006-10-23,63.28,,
2006-10-24,62.88,,
2006-10-25,63.13,,
2006-10-26,63.5,,
2006-10-27,63.56,,
2006-10-30,63.81,,
2006-10-31,63.39,,
2006-11-01,63.04,0.84,75.04761904761905
2006-11-02,63.27,0.84,75.32142857142858
2006-11-03,63.4,0.84,75.47619047619048
2006-11-06,63.56,0.84,75.66666666666667
2006-11-07,64.11,0.84,76.32142857142857
2006-11-08,64.04,0.84,76.23809523809526
2006-11-09,63.8,0.84,75.95238095238095
2006-11-10,63.7,0.84,75.83333333333334
2006-11-13,63.25,0.84,75.29761904761905
2006-11-14,63.2,0.84,75.23809523809524
2006-11-15,63.12,0.84,75.14285714285714
2006-11-16,63.52,0.84,75.61904761904762
2006-11-17,63.86,0.84,76.02380952380953
2006-11-20,63.69,0.84,75.82142857142857
2006-11-21,63.26,0.84,75.30952380952381
2006-11-22,63.64,0.84,75.76190476190476
2006-11-24,63.53,0.84,75.63095238095238
2006-11-27,62.84,0.84,74.80952380952381
2006-11-28,63.07,0.84,75.08333333333334
2006-11-29,63.21,0.84,75.25
2006-11-30,62.79,0.84,74.75
2006-12-01,62.69,0.84,74.63095238095238
2006-12-04,63.42,0.84,75.5
2006-12-05,63.51,0.84,75.60714285714286
2006-12-06,63.8,0.84,75.95238095238095
2006-12-07,63.8,0.84,75.95238095238095
2006-12-08,63.89,0.84,76.05952380952381
2006-12-11,63.87,0.84,76.03571428571429
2006-12-12,63.7,0.84,75.83333333333334
2006-12-13,63.4,0.84,75.47619047619048
2006-12-14,63.35,0.84,75.41666666666667
2006-12-15,64.11,0.84,76.32142857142857
2006-12-18,64.16,0.84,76.38095238095238
2006-12-19,64.39,0.84,76.65476190476191
2006-12-20,64.47,0.84,76.75
2006-12-21,64.05,0.84,76.25
2006-12-22,63.8,0.84,75.95238095238095
2006-12-26,64.19,0.84,76.41666666666667
2006-12-27,64.42,0.84,76.69047619047619
2006-12-28,64.48,0.84,76.76190476190477
2006-12-29,64.27,0.84,76.51190476190476
2007-01-03,64.54,0.84,76.83333333333334
2007-01-04,64.05,0.84,76.25
2007-01-05,63.5,0.84,75.5952380952381
2007-01-08,63.64,0.84,75.76190476190476
2007-01-09,63.48,0.84,75.57142857142857
2007-01-10,64.24,0.84,76.47619047619047
2007-01-11,64.64,0.84,76.95238095238095
2007-01-12,65.0,0.84,77.38095238095238
2007-01-16,65.0,0.84,77.38095238095238
2007-01-17,65.36,0.84,77.80952380952381
2007-01-18,65.54,0.84,78.02380952380953
2007-01-19,66.09,0.84,78.67857142857143
2007-01-22,65.72,0.84,78.23809523809524
2007-01-23,65.64,0.84,78.14285714285715
2007-01-24,65.51,0.84,77.98809523809524
2007-01-25,64.92,0.84,77.28571428571429
2007-01-26,64.86,0.84,77.21428571428572
2007-01-29,64.88,0.84,77.23809523809524
2007-01-30,64.59,0.84,76.89285714285715
2007-01-31,64.87,1.73,37.4971098265896
2007-02-01,65.34,1.73,37.76878612716763
2007-02-02,65.34,1.73,37.76878612716763
2007-02-05,65.15,1.73,37.65895953757226
2007-02-06,64.59,1.73,37.335260115606935
2007-02-07,64.48,1.73,37.27167630057804
2007-02-08,64.59,1.73,37.335260115606935
2007-02-09,64.43,1.73,37.24277456647399
2007-02-12,64.16,1.73,37.08670520231214
2007-02-13,64.71,1.73,37.40462427745664
2007-02-14,64.88,1.73,37.5028901734104
2007-02-15,64.99,1.73,37.566473988439306
2007-02-16,65.07,1.73,37.61271676300578
2007-02-20,64.88,1.73,37.5028901734104
2007-02-21,64.69,1.73,37.39306358381503
2007-02-22,64.71,1.73,37.40462427745664
2007-02-23,64.82,1.73,37.46820809248555
2007-02-26,64.44,1.73,37.2485549132948
2007-02-27,61.25,1.73,35.40462427745665
2007-02-28,63.49,1.73,36.69942196531792
2007-03-01,63.68,1.73,36.809248554913296
2007-03-02,63.16,1.73,36.50867052023121
2007-03-05,62.79,1.73,36.29479768786127
2007-03-06,62.94,1.73,36.38150289017341
2007-03-07,62.08,1.73,35.884393063583815
2007-03-08,62.31,1.73,36.017341040462426
2007-03-09,62.16,1.73,35.93063583815029
2007-03-12,62.09,1.73,35.89017341040463
2007-03-13,61.17,1.73,35.358381502890175
2007-03-14,61.36,1.73,35.46820809248555
2007-03-15,61.91,1.73,35.786127167630056
2007-03-16,61.61,1.73,35.61271676300578
2007-03-19,61.98,1.73,35.82658959537572
2007-03-20,62.28,1.73,36.0
2007-03-21,62.96,1.73,36.39306358381503
2007-03-22,63.85,1.73,36.907514450867055
2007-03-23,63.8,1.73,36.878612716763
2007-03-26,63.9,1.73,36.9364161849711
2007-03-27,63.27,1.73,36.57225433526012
2007-03-28,63.01,1.73,36.421965317919074
2007-03-29,63.26,1.73,36.566473988439306
2007-03-30,63.16,1.73,36.50867052023121
2007-04-02,63.02,1.73,36.42774566473989
2007-04-03,62.9,1.73,36.358381502890175
2007-04-04,63.05,1.73,36.445086705202314
2007-04-05,63.0,1.73,36.41618497109827
2007-04-09,63.26,1.73,36.566473988439306
2007-04-10,63.21,1.73,36.53757225433526
2007-04-11,63.04,1.73,36.4393063583815
2007-04-12,63.52,1.73,36.71676300578035
2007-04-13,63.38,1.73,36.63583815028902
2007-04-16,63.73,1.73,36.83815028901734
2007-04-17,63.9,1.73,36.9364161849711
2007-04-18,63.76,1.73,36.85549132947977
2007-04-19,63.62,1.73,36.774566473988436
2007-04-20,63.8,1.73,36.878612716763
2007-04-23,63.63,1.73,36.78034682080925
2007-04-24,63.73,1.73,36.83815028901734
2007-04-25,63.53,1.73,36.72254335260116
2007-04-26,62.99,1.73,36.41040462427746
2007-04-27,62.98,1.73,36.40462427745665
2007-04-30,64.4,1.73,37.225433526011564
2007-05-01,62.96,1.73,36.39306358381503
2007-05-02,62.37,2.51,24.848605577689245
2007-05-03,62.0,2.51,24.70119521912351
2007-05-04,62.41,2.51,24.864541832669325
2007-05-07,62.18,2.51,24.772908366533866
2007-05-08,61.75,2.51,24.60159362549801
2007-05-09,62.01,2.51,24.705179282868528
2007-05-10,61.49,2.51,24.498007968127492
2007-05-11,61.65,2.51,24.56175298804781
2007-05-14,61.72,2.51,24.58964143426295
2007-05-15,62.07,2.51,24.72908366533865
2007-05-16,63.32,2.51,25.227091633466138
2007-05-17,63.37,2.51,25.247011952191237
2007-05-18,63.48,2.51,25.290836653386457
2007-05-21,63.27,2.51,25.20717131474104
2007-05-22,63.0,2.51,25.0996015936255
2007-05-23,63.1,2.51,25.1394422310757
2007-05-24,62.87,2.51,25.04780876494024
2007-05-25,62.96,2.51,25.08366533864542
2007-05-29,63.65,2.51,25.358565737051794
2007-05-30,63.85,2.51,25.438247011952193
2007-05-31,63.55,2.51,25.318725099601593
2007-06-01,63.48,2.51,25.290836653386457
2007-06-04,63.19,2.51,25.175298804780876
2007-06-05,63.46,2.51,25.28286852589642
2007-06-06,63.19,2.51,25.175298804780876
2007-06-07,62.32,2.51,24.828685258964146
2007-06-08,63.07,2.51,25.12749003984064
2007-06-11,63.05,2.51,25.1195219123506
2007-06-12,62.16,2.51,24.764940239043824
2007-06-13,62.37,2.51,24.848605577689245
2007-06-14,62.42,2.51,24.868525896414347
2007-06-15,62.57,2.51,24.928286852589643
2007-06-18,61.77,2.51,24.60956175298805
2007-06-19,61.82,2.51,24.62948207171315
2007-06-20,61.94,2.51,24.677290836653388
2007-06-21,61.88,2.51,24.65338645418327
2007-06-22,61.03,2.51,24.314741035856578
2007-06-25,61.08,2.51,24.334661354581673
2007-06-26,61.19,2.51,24.378486055776893
2007-06-27,61.43,2.51,24.47410358565737
2007-06-28,61.36,2.51,24.446215139442234
2007-06-29,61.19,2.51,24.378486055776893
2007-07-02,61.74,2.51,24.59760956175299
2007-07-03,61.79,2.51,24.617529880478088
2007-07-05,61.67,2.51,24.569721115537853
2007-07-06,61.48,2.51,24.49402390438247
2007-07-09,61.52,2.51,24.509960159362553
2007-07-10,61.03,2.51,24.314741035856578
2007-07-11,61.56,2.51,24.525896414342633
2007-07-12,62.93,2.51,25.07171314741036
2007-07-13,62.66,2.51,24.96414342629482
2007-07-16,63.15,2.51,25.159362549800797
2007-07-17,62.68,2.51,24.972111553784863
2007-07-18,62.59,2.51,24.936254980079685
2007-07-19,62.79,2.51,25.015936254980083
2007-07-20,62.15,2.51,24.760956175298805
2007-07-23,63.34,2.51,25.23505976095618
2007-07-24,62.96,2.51,25.08366533864542
2007-07-25,62.98,2.51,25.09163346613546
2007-07-26,62.56,2.51,24.924302788844624
2007-07-27,62.82,2.51,25.02788844621514
2007-07-30,63.27,2.51,25.20717131474104
2007-07-31,61.86,2.51,24.64541832669323
2007-08-01,63.16,2.51,25.16334661354582
2007-08-02,63.3,2.51,25.219123505976096
2007-08-03,62.88,2.51,25.05179282868526
2007-08-06,65.0,2.51,25.896414342629484
2007-08-07,65.23,2.51,25.988047808764943
2007-08-08,65.16,2.51,25.960159362549803
2007-08-09,64.97,2.51,25.884462151394423
2007-08-10,65.39,2.51,26.05179282868526
2007-08-13,64.28,2.51,25.60956175298805
2007-08-14,63.72,2.51,25.386454183266935
2007-08-15,63.48,2.51,25.290836653386457
2007-08-16,64.03,2.51,25.509960159362553
2007-08-17,65.35,2.51,26.03585657370518
2007-08-20,65.01,2.51,25.900398406374507
2007-08-21,64.46,2.51,25.681274900398407
2007-08-22,64.74,2.51,25.792828685258964
2007-08-23,65.04,2.51,25.912350597609567
2007-08-24,65.93,2.51,26.26693227091634
2007-08-27,65.23,2.51,25.988047808764943
2007-08-28,64.7,3.22,20.093167701863354
2007-08-29,65.12,3.22,20.22360248447205
2007-08-30,65.01,3.22,20.18944099378882
2007-08-31,65.31,3.22,20.282608695652172
2007-09-04,65.45,3.22,20.32608695652174
2007-09-05,65.46,3.22,20.329192546583847
2007-09-06,66.11,3.22,20.531055900621116
2007-09-07,65.47,3.22,20.33229813664596
2007-09-10,65.9,3.22,20.46583850931677
2007-09-11,66.99,3.22,20.804347826086953
2007-09-12,67.31,3.22,20.903726708074533
2007-09-13,67.46,3.22,20.95031055900621
2007-09-14,67.81,3.22,21.059006211180122
2007-09-17,67.95,3.22,21.10248447204969
2007-09-18,68.68,3.22,21.32919254658385
2007-09-19,68.79,3.22,21.363354037267083
2007-09-20,68.98,3.22,21.422360248447205
2007-09-21,69.39,3.22,21.549689440993788
2007-09-24,69.8,3.22,21.67701863354037
2007-09-25,69.85,3.22,21.692546583850927
2007-09-26,70.51,3.22,21.89751552795031
2007-09-27,70.1,3.22,21.770186335403725
2007-09-28,70.34,3.22,21.84472049689441
2007-10-01,70.91,3.22,22.02173913043478
2007-10-02,70.73,3.22,21.96583850931677
2007-10-03,70.41,3.22,21.86645962732919
2007-10-04,70.83,3.22,21.996894409937887
2007-10-05,70.83,3.22,21.996894409937887
2007-10-08,70.71,3.22,21.959627329192543
2007-10-09,71.08,3.22,22.074534161490682
2007-10-10,71.4,3.22,22.17391304347826
2007-10-11,71.77,3.22,22.288819875776394
2007-10-12,71.7,3.22,22.267080745341616
2007-10-15,71.0,3.22,22.049689440993788
2007-10-16,70.82,3.22,21.993788819875775
2007-10-17,70.59,3.22,21.922360248447205
2007-10-18,70.9,3.22,22.018633540372672
2007-10-19,70.8,3.22,21.98757763975155
2007-10-22,71.06,3.22,22.06832298136646
2007-10-23,71.26,3.22,22.130434782608695
2007-10-24,71.38,3.22,22.167701863354033
2007-10-25,71.35,3.22,22.1583850931677
2007-10-26,71.75,3.22,22.282608695652172
2007-10-29,71.83,3.22,22.307453416149066
2007-10-30,68.95,3.22,21.413043478260867
2007-10-31,69.52,0.97,71.6701030927835
2007-11-01,68.59,0.97,70.71134020618557
2007-11-02,69.55,0.97,71.70103092783505
2007-11-05,70.18,0.97,72.35051546391753
2007-11-06,70.47,0.97,72.64948453608247
2007-11-07,69.42,0.97,71.56701030927836
2007-11-08,70.84,0.97,73.03092783505156
2007-11-09,70.42,0.97,72.5979381443299
2007-11-12,70.77,0.97,72.95876288659794
2007-11-13,71.57,0.97,73.78350515463917
2007-11-14,71.54,0.97,73.75257731958764
2007-11-15,71.83,0.97,74.05154639175258
2007-11-16,73.19,0.97,75.45360824742268
2007-11-19,72.82,0.97,75.0721649484536
2007-11-20,73.21,0.97,75.4742268041237
2007-11-21,72.26,0.97,74.49484536082475
2007-11-23,72.86,0.97,75.11340206185567
2007-11-26,72.19,0.97,74.42268041237114
2007-11-27,73.13,0.97,75.39175257731958
2007-11-28,73.91,0.97,76.19587628865979
2007-11-29,74.15,0.97,76.44329896907217
2007-11-30,74.0,0.97,76.28865979381443
2007-12-03,73.52,0.97,75.79381443298969
2007-12-04,73.29,0.97,75.55670103092784
2007-12-05,73.81,0.97,76.09278350515464
2007-12-06,74.18,0.97,76.47422680412372
2007-12-07,74.12,0.97,76.41237113402063
2007-12-10,74.33,0.97,76.62886597938144
2007-12-11,73.84,0.97,76.12371134020619
2007-12-12,74.67,0.97,76.97938144329898
2007-12-13,74.4,0.97,76.70103092783506
2007-12-14,73.9,0.97,76.18556701030928
2007-12-17,73.24,0.97,75.50515463917526
2007-12-18,72.84,0.97,75.09278350515464
2007-12-19,72.98,0.97,75.23711340206187
2007-12-20,73.19,0.97,75.45360824742268
2007-12-21,74.08,0.97,76.37113402061856
2007-12-24,73.94,0.97,76.22680412371135
2007-12-26,74.04,0.97,76.32989690721651
2007-12-27,73.89,0.97,76.17525773195877
