date,WY,WY_EPS,PE Ratio
1992-05-08,34.88,,
1992-05-11,34.25,,
1992-05-12,34.0,,
1992-05-13,33.63,,
1992-05-14,34.13,,
1992-05-15,33.5,,
1992-05-18,34.0,,
1992-05-19,34.88,,
1992-05-20,34.25,,
1992-05-21,33.75,,
1992-05-22,33.75,,
1992-05-26,33.13,,
1992-05-27,33.38,,
1992-05-28,33.75,,
1992-05-29,34.0,,
1992-06-01,33.25,,
1992-06-02,33.13,,
1992-06-03,33.63,,
1992-06-04,34.0,,
1992-06-05,34.25,,
1992-06-08,32.88,,
1992-06-09,32.0,,
1992-06-10,31.5,,
1992-06-11,31.63,,
1992-06-12,32.63,,
1992-06-15,32.88,,
1992-06-16,33.0,,
1992-06-17,32.88,,
1992-06-18,32.38,,
1992-06-19,32.75,,
1992-06-22,32.38,,
1992-06-23,33.0,,
1992-06-24,34.38,,
1992-06-25,34.0,,
1992-06-26,33.5,,
1992-06-29,34.0,,
1992-06-30,34.25,,
1992-07-01,34.88,,
1992-07-02,34.13,,
1992-07-06,33.88,,
1992-07-07,31.25,,
1992-07-08,31.75,,
1992-07-09,32.75,,
1992-07-10,32.38,,
1992-07-13,32.25,,
1992-07-14,32.63,,
1992-07-15,31.75,,
1992-07-16,32.88,,
1992-07-17,33.13,,
1992-07-20,33.13,,
1992-07-21,33.63,,
1992-07-22,32.88,,
1992-07-23,32.5,,
1992-07-24,32.38,,
1992-07-27,31.63,,
1992-07-28,32.75,,
1992-07-29,34.0,,
1992-07-30,34.63,,
1992-07-31,34.38,,
1992-08-03,35.0,,
1992-08-04,35.13,,
1992-08-05,34.13,,
1992-08-06,33.38,,
1992-08-07,33.25,,
1992-08-10,33.0,,
1992-08-11,32.75,,
1992-08-12,32.88,,
1992-08-13,31.5,,
1992-08-14,32.0,,
1992-08-17,32.38,,
1992-08-18,32.5,,
1992-08-19,32.13,,
1992-08-20,31.63,,
1992-08-21,32.25,,
1992-08-24,32.13,,
1992-08-25,32.63,,
1992-08-26,33.13,,
1992-08-27,33.88,,
1992-08-28,34.0,,
1992-08-31,33.88,,
1992-09-01,34.25,,
1992-09-02,34.25,,
1992-09-03,33.75,,
1992-09-04,33.5,,
1992-09-08,33.0,,
1992-09-09,32.75,,
1992-09-10,33.63,,
1992-09-11,33.88,,
1992-09-14,35.88,,
1992-09-15,34.88,,
1992-09-16,34.5,,
1992-09-17,34.5,,
1992-09-18,35.5,,
1992-09-21,35.88,,
1992-09-22,35.63,,
1992-09-23,34.5,,
1992-09-24,35.0,,
1992-09-25,34.88,,
1992-09-28,35.38,,
1992-09-29,35.13,,
1992-09-30,35.13,,
1992-10-01,34.75,,
1992-10-02,34.0,,
1992-10-05,33.63,,
1992-10-06,33.25,,
1992-10-07,32.5,,
1992-10-08,33.38,,
1992-10-09,33.0,,
1992-10-12,33.38,,
1992-10-13,34.25,,
1992-10-14,33.88,,
1992-10-15,33.63,,
1992-10-16,35.0,,
1992-10-19,35.75,,
1992-10-20,36.13,,
1992-10-21,35.88,,
1992-10-22,35.63,,
1992-10-23,35.38,,
1992-10-26,35.25,,
1992-10-27,35.25,,
1992-10-28,35.63,,
1992-10-29,36.88,,
1992-10-30,36.63,,
1992-11-02,38.0,,
1992-11-03,38.5,,
1992-11-04,38.0,,
1992-11-05,37.38,,
1992-11-06,37.25,,
1992-11-09,38.0,,
1992-11-10,36.63,,
1992-11-11,37.13,,
1992-11-12,38.25,,
1992-11-13,38.25,,
1992-11-16,37.75,,
1992-11-17,38.0,,
1992-11-18,38.88,,
1992-11-19,38.25,,
1992-11-20,37.63,,
1992-11-23,37.13,,
1992-11-24,37.63,,
1992-11-25,38.0,,
1992-11-27,39.0,,
1992-11-30,39.0,,
1992-12-01,39.0,,
1992-12-02,38.75,,
1992-12-03,37.63,,
1992-12-04,36.88,,
1992-12-07,37.88,,
1992-12-08,37.75,,
1992-12-09,36.88,,
1992-12-10,36.75,,
1992-12-11,36.63,,
1992-12-14,36.25,,
1992-12-15,36.5,,
1992-12-16,36.5,,
1992-12-17,37.0,,
1992-12-18,37.88,,
1992-12-21,38.0,,
1992-12-22,38.0,,
1992-12-23,37.75,,
1992-12-24,37.75,,
1992-12-28,37.38,,
1992-12-29,37.88,,
1992-12-30,37.75,,
1992-12-31,36.88,,
1993-01-04,37.63,,
1993-01-05,38.0,,
1993-01-06,38.0,,
1993-01-07,38.0,,
1993-01-08,37.63,,
1993-01-11,37.38,,
1993-01-12,37.38,,
1993-01-13,37.25,,
1993-01-14,37.13,,
1993-01-15,37.63,,
1993-01-18,38.13,,
1993-01-19,38.25,,
1993-01-20,37.75,,
1993-01-21,38.25,,
1993-01-22,38.75,,
1993-01-25,39.38,,
1993-01-26,40.63,,
1993-01-27,40.0,,
1993-01-28,40.5,,
1993-01-29,41.5,,
1993-02-01,42.0,,
1993-02-02,42.13,,
1993-02-03,42.0,,
1993-02-04,42.63,,
1993-02-05,42.75,,
1993-02-08,42.88,,
1993-02-09,41.75,,
1993-02-10,42.0,,
1993-02-11,44.13,,
1993-02-12,42.75,,
1993-02-16,40.75,,
1993-02-17,42.25,,
1993-02-18,41.88,,
1993-02-19,42.13,,
1993-02-22,43.63,,
1993-02-23,41.88,,
1993-02-24,43.5,,
1993-02-25,42.25,,
1993-02-26,41.63,,
1993-03-01,41.88,,
1993-03-02,42.63,,
1993-03-03,43.88,,
1993-03-04,43.63,,
1993-03-05,44.0,,
1993-03-08,45.25,,
1993-03-09,45.13,,
1993-03-10,44.63,,
1993-03-11,42.88,,
1993-03-12,41.13,,
1993-03-15,42.63,,
1993-03-16,41.75,,
1993-03-17,42.0,,
1993-03-18,42.63,,
1993-03-19,42.25,,
1993-03-22,43.63,,
1993-03-23,43.75,,
1993-03-24,44.13,,
1993-03-25,44.63,,
1993-03-26,43.75,,
1993-03-29,41.25,,
1993-03-30,41.25,,
1993-03-31,41.25,,
1993-04-01,41.38,,
1993-04-02,39.13,,
1993-04-05,42.25,,
1993-04-06,42.75,,
1993-04-07,42.13,,
1993-04-08,41.75,,
1993-04-12,42.5,,
1993-04-13,43.13,,
1993-04-14,43.75,,
1993-04-15,45.5,,
1993-04-16,45.5,,
1993-04-19,44.75,,
1993-04-20,45.5,,
1993-04-21,45.5,,
1993-04-22,45.13,,
1993-04-23,44.13,,
1993-04-26,44.25,,
1993-04-27,44.63,,
1993-04-28,43.88,,
1993-04-29,44.25,,
1993-04-30,44.38,,
1993-05-03,44.63,,
1993-05-04,45.13,,
1993-05-05,43.13,,
1993-05-06,42.63,,
1993-05-07,43.0,,
1993-05-10,42.88,,
1993-05-11,43.38,,
1993-05-12,43.75,,
1993-05-13,43.25,,
1993-05-14,42.25,,
1993-05-17,42.5,,
1993-05-18,42.13,,
1993-05-19,44.5,,
1993-05-20,45.38,,
1993-05-21,44.88,,
1993-05-24,44.75,,
1993-05-25,45.0,,
1993-05-26,45.38,,
1993-05-27,45.5,,
1993-05-28,45.25,,
1993-06-01,45.5,,
1993-06-02,45.25,,
1993-06-03,44.88,,
1993-06-04,44.63,,
1993-06-07,44.63,,
1993-06-08,43.13,,
1993-06-09,41.88,,
1993-06-10,41.63,,
1993-06-11,41.75,,
1993-06-14,40.5,,
1993-06-15,40.63,,
1993-06-16,40.5,,
1993-06-17,41.38,,
1993-06-18,41.0,,
1993-06-21,41.63,,
1993-06-22,41.25,,
1993-06-23,41.88,,
1993-06-24,42.0,,
1993-06-25,42.0,,
1993-06-28,42.38,,
1993-06-29,41.5,,
1993-06-30,42.63,,
1993-07-01,44.0,,
1993-07-02,43.63,,
1993-07-06,42.5,,
1993-07-07,42.5,,
1993-07-08,43.63,,
1993-07-09,43.5,,
1993-07-12,43.5,,
1993-07-13,42.0,,
1993-07-14,42.38,,
1993-07-15,40.25,,
1993-07-16,39.5,,
1993-07-19,39.5,,
1993-07-20,39.13,,
1993-07-21,39.38,,
1993-07-22,39.38,,
1993-07-23,39.88,,
1993-07-26,39.88,,
1993-07-27,39.13,,
1993-07-28,38.38,,
1993-07-29,39.13,,
1993-07-30,39.0,,
1993-08-02,40.0,,
1993-08-03,40.0,,
1993-08-04,40.63,,
1993-08-05,40.25,,
1993-08-06,40.25,,
1993-08-09,41.0,,
1993-08-10,40.88,,
1993-08-11,41.0,,
1993-08-12,41.0,,
1993-08-13,41.25,,
1993-08-16,42.88,,
1993-08-17,42.5,,
1993-08-18,42.13,,
1993-08-19,42.0,,
1993-08-20,42.88,,
1993-08-23,42.0,,
1993-08-24,41.88,,
1993-08-25,41.13,,
1993-08-26,41.38,,
1993-08-27,41.13,,
1993-08-30,40.63,,
1993-08-31,40.63,,
1993-09-01,40.13,,
1993-09-02,39.5,,
1993-09-03,39.88,,
1993-09-07,39.63,,
1993-09-08,38.88,,
1993-09-09,38.5,,
1993-09-10,39.13,,
1993-09-13,39.25,,
1993-09-14,39.13,,
1993-09-15,40.38,,
1993-09-16,40.88,,
1993-09-17,40.5,,
1993-09-20,39.75,,
1993-09-21,39.5,,
1993-09-22,40.0,,
1993-09-23,40.0,,
1993-09-24,40.0,,
1993-09-27,40.0,,
1993-09-28,40.38,,
1993-09-29,39.88,,
1993-09-30,40.75,,
1993-10-01,42.5,,
1993-10-04,41.75,,
1993-10-05,42.13,,
1993-10-06,41.75,,
1993-10-07,40.88,,
1993-10-08,40.5,,
1993-10-11,40.0,,
1993-10-12,39.88,,
1993-10-13,38.75,,
1993-10-14,38.13,,
1993-10-15,37.5,,
1993-10-18,38.75,,
1993-10-19,39.25,,
1993-10-20,39.0,,
1993-10-21,38.63,,
1993-10-22,39.63,,
1993-10-25,40.13,,
1993-10-26,41.25,,
1993-10-27,40.88,,
1993-10-28,41.0,,
1993-10-29,39.63,,
1993-11-01,40.63,,
1993-11-02,42.0,,
1993-11-03,41.88,,
1993-11-04,41.75,,
1993-11-05,41.5,,
1993-11-08,42.38,,
1993-11-09,41.25,,
1993-11-10,41.88,,
1993-11-11,43.38,,
1993-11-12,44.38,,
1993-11-15,43.25,,
1993-11-16,42.75,,
1993-11-17,42.0,,
1993-11-18,41.38,,
1993-11-19,41.88,,
1993-11-22,42.0,,
1993-11-23,42.0,,
1993-11-24,42.0,,
1993-11-26,42.75,,
1993-11-29,43.13,,
1993-11-30,43.75,,
1993-12-01,43.63,,
1993-12-02,43.13,,
1993-12-03,44.0,,
1993-12-06,43.5,,
1993-12-07,43.75,,
1993-12-08,43.88,,
1993-12-09,42.75,,
1993-12-10,43.25,,
1993-12-13,44.25,,
1993-12-14,43.0,,
1993-12-15,42.5,,
1993-12-16,43.25,,
1993-12-17,44.0,,
1993-12-20,43.5,,
1993-12-21,44.13,,
1993-12-22,44.75,,
1993-12-23,44.75,,
1993-12-27,45.13,,
1993-12-28,45.13,,
1993-12-29,45.0,,
1993-12-30,45.0,,
1993-12-31,44.63,,
1994-01-03,44.0,,
1994-01-04,45.88,,
1994-01-05,46.75,,
1994-01-06,47.0,,
1994-01-07,46.75,,
1994-01-10,48.25,,
1994-01-11,47.75,,
1994-01-12,47.38,,
1994-01-13,48.0,,
1994-01-14,47.5,,
1994-01-17,47.63,,
1994-01-18,48.75,,
1994-01-19,49.75,,
1994-01-20,49.25,,
1994-01-21,48.75,,
1994-01-24,49.25,,
1994-01-25,48.88,,
1994-01-26,48.25,,
1994-01-27,48.13,,
1994-01-28,48.38,,
1994-01-31,48.88,,
1994-02-01,49.63,,
1994-02-02,49.38,,
1994-02-03,50.5,,
1994-02-04,47.25,,
1994-02-07,48.5,,
1994-02-08,48.13,,
1994-02-09,47.88,,
1994-02-10,47.5,,
1994-02-11,47.38,,
1994-02-14,48.0,,
1994-02-15,48.63,,
1994-02-16,48.75,,
1994-02-17,48.13,,
1994-02-18,47.75,,
1994-02-22,47.63,,
1994-02-23,48.13,,
1994-02-24,47.75,,
1994-02-25,47.5,,
1994-02-28,47.5,,
1994-03-01,47.5,,
1994-03-02,47.38,,
1994-03-03,48.0,,
1994-03-04,47.63,,
1994-03-07,48.0,,
1994-03-08,48.75,,
1994-03-09,48.5,,
1994-03-10,46.88,,
1994-03-11,45.75,,
1994-03-14,46.0,,
1994-03-15,46.0,,
1994-03-16,46.5,,
1994-03-17,45.5,,
1994-03-18,45.0,,
1994-03-21,44.0,,
1994-03-22,44.63,,
1994-03-23,45.0,,
1994-03-24,44.13,,
1994-03-25,43.63,,
1994-03-28,44.0,,
1994-03-29,43.38,,
1994-03-30,43.13,,
1994-03-31,43.25,,
1994-04-04,42.0,,
1994-04-05,43.5,,
1994-04-06,43.0,,
1994-04-07,43.25,,
1994-04-08,43.0,,
1994-04-11,44.25,,
1994-04-12,43.0,,
1994-04-13,42.5,,
1994-04-14,42.13,,
1994-04-15,42.75,,
1994-04-18,42.0,,
1994-04-19,40.38,,
1994-04-20,39.75,,
1994-04-21,39.63,,
1994-04-22,39.75,,
1994-04-25,41.13,,
1994-04-26,40.38,,
1994-04-28,41.75,,
1994-04-29,42.63,,
1994-05-02,41.63,,
1994-05-03,42.0,,
1994-05-04,42.13,,
1994-05-05,41.75,,
1994-05-06,40.38,,
1994-05-09,40.75,,
1994-05-10,41.0,,
1994-05-11,41.0,,
1994-05-12,40.5,,
1994-05-13,40.63,,
1994-05-16,41.0,,
1994-05-17,41.13,,
1994-05-18,41.13,,
1994-05-19,43.13,,
1994-05-20,41.75,,
1994-05-23,42.88,,
1994-05-24,42.38,,
1994-05-25,42.0,,
1994-05-26,41.38,,
1994-05-27,41.25,,
1994-05-31,41.63,,
1994-06-01,42.13,,
1994-06-02,41.75,,
1994-06-03,43.25,,
1994-06-06,42.63,,
1994-06-07,42.25,,
1994-06-08,42.0,,
1994-06-09,42.13,,
1994-06-10,42.13,,
1994-06-13,42.13,,
1994-06-14,42.63,,
1994-06-15,42.63,,
1994-06-16,42.75,,
1994-06-17,42.13,,
1994-06-20,42.0,,
1994-06-21,41.5,,
1994-06-22,41.38,,
1994-06-23,40.13,,
1994-06-24,40.75,,
1994-06-27,40.88,,
1994-06-28,40.63,,
1994-06-29,40.0,,
1994-06-30,40.0,,
1994-07-01,40.38,,
1994-07-05,40.25,,
1994-07-06,40.75,,
1994-07-07,40.13,,
1994-07-08,40.38,,
1994-07-11,39.88,,
1994-07-12,39.75,,
1994-07-13,39.88,,
1994-07-14,41.0,,
1994-07-15,42.38,,
1994-07-18,42.88,,
1994-07-19,42.25,,
1994-07-20,41.63,,
1994-07-21,41.5,,
1994-07-22,41.38,,
1994-07-25,41.63,,
1994-07-26,41.5,,
1994-07-27,41.0,,
1994-07-28,41.0,,
1994-07-29,42.0,,
1994-08-01,43.0,,
1994-08-02,43.63,,
1994-08-03,44.13,,
1994-08-04,43.0,,
1994-08-05,42.25,,
1994-08-08,42.75,,
1994-08-09,42.5,,
1994-08-10,43.13,,
1994-08-11,42.88,,
1994-08-12,42.38,,
1994-08-15,41.75,,
1994-08-16,41.88,,
1994-08-17,40.88,,
1994-08-18,40.88,,
1994-08-19,41.13,,
1994-08-22,40.5,,
1994-08-23,40.38,,
1994-08-24,41.88,,
1994-08-25,41.5,,
1994-08-26,43.38,,
1994-08-29,43.75,,
1994-08-30,44.38,,
1994-08-31,45.63,,
1994-09-01,45.88,,
1994-09-02,45.13,,
1994-09-06,45.38,,
1994-09-07,44.75,,
1994-09-08,45.5,,
1994-09-09,44.63,,
1994-09-12,44.13,,
1994-09-13,44.75,,
1994-09-14,44.13,,
1994-09-15,44.0,,
1994-09-16,43.88,,
1994-09-19,44.5,,
1994-09-20,43.75,,
1994-09-21,43.25,,
1994-09-22,44.63,,
1994-09-23,44.25,,
1994-09-26,44.13,,
1994-09-27,44.5,,
1994-09-28,46.0,,
1994-09-29,45.0,,
1994-09-30,44.63,,
1994-10-03,45.0,,
1994-10-04,44.13,,
1994-10-05,42.75,,
1994-10-06,42.38,,
1994-10-07,42.0,,
1994-10-10,42.75,,
1994-10-11,42.5,,
1994-10-12,41.5,,
1994-10-13,41.63,,
1994-10-14,41.63,,
1994-10-17,41.25,,
1994-10-18,40.63,,
1994-10-19,40.88,,
1994-10-20,40.63,,
1994-10-21,40.63,,
1994-10-24,38.88,,
1994-10-25,39.5,,
1994-10-26,39.0,,
1994-10-27,38.63,,
1994-10-28,39.75,,
1994-10-31,39.38,,
1994-11-01,38.13,,
1994-11-02,38.75,,
1994-11-03,38.88,,
1994-11-04,38.5,,
1994-11-07,38.75,,
1994-11-08,38.5,,
1994-11-09,38.0,,
1994-11-10,38.13,,
1994-11-11,38.13,,
1994-11-14,37.88,,
1994-11-15,38.13,,
1994-11-16,37.5,,
1994-11-17,37.25,,
1994-11-18,36.88,,
1994-11-21,37.0,,
1994-11-22,35.88,,
1994-11-23,36.63,,
1994-11-25,36.88,,
1994-11-28,36.5,,
1994-11-29,36.88,,
1994-11-30,38.38,,
1994-12-01,37.5,,
1994-12-02,36.88,,
1994-12-05,36.88,,
1994-12-06,37.0,,
1994-12-07,37.38,,
1994-12-08,36.25,,
1994-12-09,36.63,,
1994-12-12,37.38,,
1994-12-13,37.0,,
1994-12-14,37.0,,
1994-12-15,37.75,,
1994-12-16,39.0,,
1994-12-19,38.63,,
1994-12-20,38.0,,
1994-12-21,38.0,,
1994-12-22,38.38,,
1994-12-23,38.63,,
1994-12-27,38.88,,
1994-12-28,38.0,,
1994-12-29,38.13,,
1994-12-30,37.5,,
1995-01-03,38.88,,
1995-01-04,38.0,,
1995-01-05,38.75,,
1995-01-06,39.5,,
1995-01-09,40.5,,
1995-01-10,40.25,,
1995-01-11,40.5,,
1995-01-12,40.88,,
1995-01-13,41.0,,
1995-01-16,40.5,,
1995-01-17,40.0,,
1995-01-18,40.0,,
1995-01-19,39.5,,
1995-01-20,39.5,,
1995-01-23,39.0,,
1995-01-24,38.88,,
1995-01-25,39.5,,
1995-01-26,39.13,,
1995-01-27,38.5,,
1995-01-30,38.13,,
1995-01-31,37.88,,
1995-02-01,38.88,,
1995-02-02,39.38,,
1995-02-03,39.5,,
1995-02-06,39.75,,
1995-02-07,39.5,,
1995-02-08,40.0,,
1995-02-09,39.63,,
1995-02-10,39.75,,
1995-02-13,40.75,,
1995-02-14,40.75,,
1995-02-15,41.13,,
1995-02-16,41.63,,
1995-02-17,40.88,,
1995-02-21,41.25,,
1995-02-22,41.88,,
1995-02-23,41.63,,
1995-02-24,42.38,,
1995-02-27,41.63,,
1995-02-28,40.75,,
1995-03-01,39.5,,
1995-03-02,39.25,,
1995-03-03,38.75,,
1995-03-06,39.0,,
1995-03-07,38.38,,
1995-03-08,38.63,,
1995-03-09,39.0,,
1995-03-10,39.75,,
1995-03-13,38.88,,
1995-03-14,39.0,,
1995-03-15,38.0,,
1995-03-16,37.25,,
1995-03-17,37.25,,
1995-03-20,37.25,,
1995-03-21,37.63,,
1995-03-22,37.75,,
1995-03-23,38.25,,
1995-03-24,38.38,,
1995-03-27,37.63,,
1995-03-28,38.25,,
1995-03-29,39.0,,
1995-03-30,39.5,,
1995-03-31,38.88,,
1995-04-03,39.5,,
1995-04-04,40.13,,
1995-04-05,40.0,,
1995-04-06,39.5,,
1995-04-07,39.75,,
1995-04-10,40.0,,
1995-04-11,39.75,,
1995-04-12,40.25,,
1995-04-13,39.88,,
1995-04-17,38.13,,
1995-04-18,38.38,,
1995-04-19,38.88,,
1995-04-20,39.0,,
1995-04-21,40.25,,
1995-04-24,40.38,,
1995-04-25,40.75,,
1995-04-26,42.0,,
1995-04-27,41.5,,
1995-04-28,42.0,,
1995-05-01,42.13,,
1995-05-02,41.75,,
1995-05-03,42.0,,
1995-05-04,42.0,,
1995-05-05,41.38,,
1995-05-08,42.38,,
1995-05-09,43.0,,
1995-05-10,42.88,,
1995-05-11,42.88,,
1995-05-12,43.5,,
1995-05-15,43.75,,
1995-05-16,43.75,,
1995-05-17,43.75,,
1995-05-18,42.5,,
1995-05-19,42.75,,
1995-05-22,43.0,,
1995-05-23,43.13,,
1995-05-24,44.25,,
1995-05-25,43.88,,
1995-05-26,43.75,,
1995-05-30,43.88,,
1995-05-31,43.88,,
1995-06-01,43.63,,
1995-06-02,43.0,,
1995-06-05,44.63,,
1995-06-06,44.88,,
1995-06-07,45.0,,
1995-06-08,45.5,,
1995-06-09,44.75,,
1995-06-12,45.63,,
1995-06-13,46.63,,
1995-06-14,45.75,,
1995-06-15,44.64,,
1995-06-16,44.38,,
1995-06-19,44.13,,
1995-06-20,44.5,,
1995-06-21,44.5,,
1995-06-22,46.63,,
1995-06-23,46.13,,
1995-06-26,46.5,,
1995-06-27,45.5,,
1995-06-28,46.0,,
1995-06-29,45.63,,
1995-06-30,47.13,,
1995-07-03,47.38,,
1995-07-05,47.75,,
1995-07-06,48.5,,
1995-07-07,48.5,,
1995-07-10,50.0,,
1995-07-11,48.38,,
1995-07-12,49.75,,
1995-07-13,49.0,,
1995-07-14,48.0,,
1995-07-17,48.38,,
1995-07-18,47.38,,
1995-07-19,46.5,,
1995-07-20,47.88,,
1995-07-21,46.75,,
1995-07-24,47.0,,
1995-07-25,47.13,,
1995-07-26,47.0,,
1995-07-27,47.88,,
1995-07-28,47.25,,
1995-07-31,46.75,,
1995-08-01,46.75,,
1995-08-02,46.38,,
1995-08-03,47.0,,
1995-08-04,46.88,,
1995-08-07,48.38,,
1995-08-08,48.25,,
1995-08-09,47.63,,
1995-08-10,46.25,,
1995-08-11,45.38,,
1995-08-14,46.0,,
1995-08-15,45.38,,
1995-08-16,46.13,,
1995-08-17,46.25,,
1995-08-18,46.5,,
1995-08-21,46.0,,
1995-08-22,46.5,,
1995-08-23,45.0,,
1995-08-24,45.25,,
1995-08-25,46.0,,
1995-08-28,46.25,,
1995-08-29,46.38,,
1995-08-30,46.13,,
1995-08-31,46.0,,
1995-09-01,46.13,,
1995-09-05,47.5,,
1995-09-06,47.5,,
1995-09-07,47.63,,
1995-09-08,48.0,,
1995-09-11,47.88,,
1995-09-12,47.88,,
1995-09-13,47.25,,
1995-09-14,47.75,,
1995-09-15,47.5,,
1995-09-18,46.5,,
1995-09-19,46.38,,
1995-09-20,46.5,,
1995-09-21,45.75,,
1995-09-22,45.38,,
1995-09-25,45.63,,
1995-09-26,45.88,,
1995-09-27,45.5,,
1995-09-28,45.38,,
1995-09-29,45.63,,
1995-10-02,46.0,,
1995-10-03,45.5,,
1995-10-04,45.13,,
1995-10-05,46.13,,
1995-10-06,45.5,,
1995-10-09,44.75,,
1995-10-10,46.38,,
1995-10-11,45.88,,
1995-10-12,46.13,,
1995-10-13,47.63,,
1995-10-16,47.5,,
1995-10-17,47.0,,
1995-10-18,47.63,,
1995-10-19,46.88,,
1995-10-20,46.75,,
1995-10-23,46.0,,
1995-10-24,45.88,,
1995-10-25,45.5,,
1995-10-26,44.75,,
1995-10-27,44.88,,
1995-10-30,44.75,,
1995-10-31,44.13,,
1995-11-01,44.38,,
1995-11-02,44.38,,
1995-11-03,44.63,,
1995-11-06,44.13,,
1995-11-07,44.75,,
1995-11-08,45.0,,
1995-11-09,44.25,,
1995-11-10,44.0,,
1995-11-13,44.38,,
1995-11-14,43.88,,
1995-11-15,44.63,,
1995-11-16,43.88,,
1995-11-17,43.75,,
1995-11-20,43.38,,
1995-11-21,43.0,,
1995-11-22,43.75,,
1995-11-24,43.38,,
1995-11-27,44.38,,
1995-11-28,44.38,,
1995-11-29,44.88,,
1995-11-30,45.25,,
1995-12-01,45.13,,
1995-12-04,44.5,,
1995-12-05,44.88,,
1995-12-06,44.0,,
1995-12-07,43.63,,
1995-12-08,43.25,,
1995-12-11,42.75,,
1995-12-12,42.0,,
1995-12-13,41.25,,
1995-12-14,42.13,,
1995-12-15,42.25,,
1995-12-18,41.63,,
1995-12-19,42.63,,
1995-12-20,42.13,,
1995-12-21,42.13,,
1995-12-22,42.13,,
1995-12-26,42.88,,
1995-12-27,43.25,,
1995-12-28,43.13,,
1995-12-29,43.25,,
1996-01-02,45.38,,
1996-01-03,44.63,,
1996-01-04,43.88,,
1996-01-05,43.13,,
1996-01-08,42.88,,
1996-01-09,42.23,,
1996-01-10,42.38,,
1996-01-11,43.38,,
1996-01-12,42.63,,
1996-01-15,41.5,,
1996-01-16,41.13,,
1996-01-17,41.38,,
1996-01-18,40.63,,
1996-01-19,41.13,,
1996-01-22,42.63,,
1996-01-23,41.5,,
1996-01-24,41.25,,
1996-01-25,42.38,,
1996-01-26,42.38,,
1996-01-29,44.13,,
1996-01-30,45.5,,
1996-01-31,46.13,,
1996-02-01,45.0,,
1996-02-02,45.0,,
1996-02-05,44.88,,
1996-02-06,45.63,,
1996-02-07,46.25,,
1996-02-08,45.75,,
1996-02-09,45.25,,
1996-02-12,46.63,,
1996-02-13,45.5,,
1996-02-14,44.88,,
1996-02-15,44.25,,
1996-02-16,43.75,,
1996-02-20,42.88,,
1996-02-21,43.88,,
1996-02-22,45.0,,
1996-02-23,45.0,,
1996-02-26,44.75,,
1996-02-27,44.13,,
1996-02-28,43.5,,
1996-02-29,42.38,,
1996-03-01,42.0,,
1996-03-04,44.0,,
1996-03-05,43.5,,
1996-03-06,43.38,,
1996-03-07,45.13,,
1996-03-08,44.25,,
1996-03-11,45.13,,
1996-03-12,45.0,,
1996-03-13,45.0,,
1996-03-14,45.0,,
1996-03-15,45.75,,
1996-03-18,47.75,,
1996-03-19,48.63,,
1996-03-20,47.5,,
1996-03-21,47.0,,
1996-03-22,46.5,,
1996-03-25,46.88,,
1996-03-26,47.25,,
1996-03-27,46.88,,
1996-03-28,46.38,,
1996-03-29,46.13,,
1996-04-01,46.0,,
1996-04-02,47.0,,
1996-04-03,46.5,,
1996-04-04,46.5,,
1996-04-08,46.0,,
1996-04-09,47.25,,
1996-04-10,47.25,,
1996-04-11,46.63,,
1996-04-12,47.0,,
1996-04-15,47.25,,
1996-04-16,48.88,,
1996-04-17,48.63,,
1996-04-18,49.0,,
1996-04-19,48.0,,
1996-04-22,48.13,,
1996-04-23,48.0,,
1996-04-24,47.75,,
1996-04-25,48.25,,
1996-04-26,47.88,,
1996-04-29,49.63,,
1996-04-30,49.5,,
1996-05-01,48.25,,
1996-05-02,47.75,,
1996-05-03,49.25,,
1996-05-06,48.63,,
1996-05-07,47.75,,
1996-05-08,48.38,,
1996-05-09,47.38,,
1996-05-10,47.63,,
1996-05-13,49.25,,
1996-05-14,49.13,,
1996-05-15,48.88,,
1996-05-16,48.25,,
1996-05-17,49.0,,
1996-05-20,49.38,,
1996-05-21,49.0,,
1996-05-22,48.0,,
1996-05-23,48.5,,
1996-05-24,48.25,,
1996-05-28,47.25,,
1996-05-29,46.88,,
1996-05-30,46.75,,
1996-05-31,45.38,,
1996-06-03,45.63,,
1996-06-04,45.88,,
1996-06-05,46.5,,
1996-06-06,46.13,,
1996-06-07,46.5,,
1996-06-10,46.38,,
1996-06-11,47.5,,
1996-06-12,47.63,,
1996-06-13,46.63,,
1996-06-14,46.25,,
1996-06-17,47.0,,
1996-06-18,47.5,,
1996-06-19,47.13,,
1996-06-20,46.88,,
1996-06-21,46.63,,
1996-06-24,46.0,,
1996-06-25,44.5,,
1996-06-26,43.88,,
1996-06-27,42.88,,
1996-06-28,42.5,,
1996-07-01,43.25,,
1996-07-02,42.5,,
1996-07-03,42.38,,
1996-07-05,41.63,,
1996-07-08,41.63,,
1996-07-09,42.13,,
1996-07-10,42.5,,
1996-07-11,43.0,,
1996-07-12,42.5,,
1996-07-15,41.5,,
1996-07-16,41.5,,
1996-07-17,43.88,,
1996-07-18,43.88,,
1996-07-19,44.13,,
1996-07-22,43.38,,
1996-07-23,42.75,,
1996-07-24,42.38,,
1996-07-25,42.13,,
1996-07-26,42.5,,
1996-07-29,42.38,,
1996-07-30,42.38,,
1996-07-31,41.63,,
1996-08-01,42.25,,
1996-08-02,43.38,,
1996-08-05,43.5,,
1996-08-06,43.25,,
1996-08-07,43.88,,
