date,VTR,VTR_EPS,PE Ratio
2001-08-06,12.98,,
2001-08-07,13.47,,
2001-08-08,13.27,,
2001-08-09,13.38,,
2001-08-10,13.28,,
2001-08-13,13.13,,
2001-08-14,13.3,,
2001-08-15,13.38,,
2001-08-16,13.7,,
2001-08-17,13.74,,
2001-08-20,14.32,,
2001-08-21,14.5,,
2001-08-22,14.5,,
2001-08-23,14.39,,
2001-08-24,14.5,,
2001-08-27,13.65,,
2001-08-28,13.47,,
2001-08-29,13.45,,
2001-08-30,13.32,,
2001-08-31,13.39,,
2001-09-04,13.51,,
2001-09-05,13.39,,
2001-09-06,13.39,,
2001-09-07,12.88,,
2001-09-10,12.95,,
2001-09-17,12.79,,
2001-09-18,11.99,,
2001-09-19,12.39,,
2001-09-20,12.39,,
2001-09-21,12.25,,
2001-09-24,12.9,,
2001-09-25,12.79,,
2001-09-26,12.56,,
2001-09-27,12.45,,
2001-09-28,12.39,,
2001-10-01,12.73,,
2001-10-02,13.36,,
2001-10-03,13.59,,
2001-10-04,14.07,,
2001-10-05,14.24,,
2001-10-08,14.39,,
2001-10-09,14.16,,
2001-10-10,14.22,,
2001-10-11,14.01,,
2001-10-12,13.82,,
2001-10-15,14.1,,
2001-10-16,14.13,,
2001-10-17,14.02,,
2001-10-18,14.05,,
2001-10-19,14.38,,
2001-10-22,14.31,,
2001-10-23,14.05,,
2001-10-24,13.78,,
2001-10-25,13.87,,
2001-10-26,14.05,,
2001-10-29,13.89,,
2001-10-30,14.33,,
2001-10-31,14.22,,
2001-11-01,14.45,,
2001-11-02,14.45,,
2001-11-05,14.16,,
2001-11-06,14.5,,
2001-11-07,14.33,,
2001-11-08,14.1,,
2001-11-09,13.78,,
2001-11-12,13.78,,
2001-11-13,13.7,,
2001-11-14,13.81,,
2001-11-15,13.77,,
2001-11-16,14.22,,
2001-11-19,14.45,,
2001-11-20,14.05,,
2001-11-21,14.02,,
2001-11-23,13.93,,
2001-11-26,13.82,,
2001-11-27,13.79,,
2001-11-28,13.76,,
2001-11-29,13.97,,
2001-11-30,13.93,,
2001-12-03,13.71,,
2001-12-04,13.87,,
2001-12-05,13.78,,
2001-12-06,13.98,,
2001-12-07,13.87,,
2001-12-10,13.78,,
2001-12-11,13.93,,
2001-12-12,13.74,,
2001-12-13,13.73,,
2001-12-14,13.76,,
2001-12-17,14.24,,
2001-12-18,14.0,,
2001-12-19,13.84,,
2001-12-20,13.53,,
2001-12-21,13.59,,
2001-12-24,13.7,,
2001-12-26,13.82,,
2001-12-27,13.79,,
2001-12-28,13.71,,
2001-12-31,13.13,,
2002-01-02,13.54,,
2002-01-03,14.18,,
2002-01-04,13.93,,
2002-01-07,14.1,,
2002-01-08,14.39,,
2002-01-09,14.25,,
2002-01-10,13.79,,
2002-01-11,13.67,,
2002-01-14,14.73,,
2002-01-15,14.27,,
2002-01-16,14.31,,
2002-01-17,14.03,,
2002-01-18,13.99,,
2002-01-22,13.83,,
2002-01-23,13.69,,
2002-01-24,13.87,,
2002-01-25,13.79,,
2002-01-28,13.59,,
2002-01-29,13.5,,
2002-01-30,13.9,,
2002-01-31,13.85,,
2002-02-01,13.7,,
2002-02-04,13.5,,
2002-02-05,13.45,,
2002-02-06,13.43,,
2002-02-07,13.18,,
2002-02-08,13.53,,
2002-02-11,13.59,,
2002-02-12,13.61,,
2002-02-13,13.82,,
2002-02-14,13.71,,
2002-02-15,13.73,,
2002-02-19,13.83,,
2002-02-20,13.92,,
2002-02-21,13.63,,
2002-02-22,14.03,,
2002-02-25,13.71,,
2002-02-26,13.9,,
2002-02-27,14.1,,
2002-02-28,14.49,,
2002-03-01,14.22,,
2002-03-04,14.31,,
2002-03-05,14.45,,
2002-03-06,14.45,,
2002-03-07,14.37,,
2002-03-08,14.03,,
2002-03-11,14.22,,
2002-03-12,14.49,,
2002-03-13,14.43,,
2002-03-14,14.55,,
2002-03-15,14.56,,
2002-03-18,14.56,,
2002-03-19,14.67,,
2002-03-20,14.46,,
2002-03-21,14.72,,
2002-03-22,14.48,,
2002-03-25,14.29,,
2002-03-26,14.33,,
2002-03-27,14.16,,
2002-03-28,14.45,,
2002-04-01,14.53,,
2002-04-02,14.49,,
2002-04-03,14.45,,
2002-04-04,14.46,,
2002-04-05,14.62,,
2002-04-08,14.67,,
2002-04-09,14.69,,
2002-04-10,14.98,,
2002-04-11,15.02,,
2002-04-12,15.19,,
2002-04-15,15.28,,
2002-04-16,15.44,,
2002-04-17,15.28,,
2002-04-18,15.39,,
2002-04-19,15.32,,
2002-04-22,15.38,,
2002-04-23,15.37,,
2002-04-24,15.19,,
2002-04-25,15.4,,
2002-04-26,15.34,,
2002-04-29,15.37,,
2002-04-30,15.42,,
2002-05-01,15.42,,
2002-05-02,15.46,,
2002-05-03,15.36,,
2002-05-06,15.18,,
2002-05-07,15.06,,
2002-05-08,15.05,,
2002-05-09,14.73,,
2002-05-10,14.96,,
2002-05-13,15.35,,
2002-05-14,15.34,,
2002-05-15,15.1,,
2002-05-16,14.93,,
2002-05-17,14.89,,
2002-05-20,14.99,,
2002-05-21,14.91,,
2002-05-22,14.86,,
2002-05-23,15.07,,
2002-05-24,14.74,,
2002-05-28,14.73,,
2002-05-29,14.96,,
2002-05-30,15.2,,
2002-05-31,15.02,,
2002-06-03,14.86,,
2002-06-04,14.96,,
2002-06-05,15.04,,
2002-06-06,15.05,,
2002-06-07,15.19,,
2002-06-10,15.21,,
2002-06-11,15.18,,
2002-06-12,15.24,,
2002-06-13,14.97,,
2002-06-14,15.19,,
2002-06-17,15.11,,
2002-06-18,15.12,,
2002-06-19,14.98,,
2002-06-20,14.99,,
2002-06-21,15.12,,
2002-06-24,15.22,,
2002-06-25,15.2,,
2002-06-26,14.96,,
2002-06-27,14.93,,
2002-06-28,14.56,,
2002-07-01,14.93,,
2002-07-02,14.81,,
2002-07-03,14.62,,
2002-07-05,14.56,,
2002-07-08,14.43,,
2002-07-09,14.73,,
2002-07-10,14.65,,
2002-07-11,14.34,,
2002-07-12,13.99,,
2002-07-15,13.2,,
2002-07-16,13.71,,
2002-07-17,14.01,,
2002-07-18,13.99,,
2002-07-19,14.39,,
2002-07-22,13.65,,
2002-07-23,13.27,,
2002-07-24,13.34,,
2002-07-25,14.17,,
2002-07-26,14.85,,
2002-07-29,14.85,,
2002-07-30,15.11,,
2002-07-31,14.85,,
2002-08-01,14.91,,
2002-08-02,15.02,,
2002-08-05,15.07,,
2002-08-06,14.67,,
2002-08-07,14.81,,
2002-08-08,14.64,,
2002-08-09,14.87,,
2002-08-12,14.96,,
2002-08-13,15.02,,
2002-08-14,15.12,,
2002-08-15,14.85,,
2002-08-16,15.07,,
2002-08-19,15.13,,
2002-08-20,15.13,,
2002-08-21,15.19,,
2002-08-22,15.14,,
2002-08-23,14.96,,
2002-08-26,15.13,,
2002-08-27,14.98,,
2002-08-28,14.96,,
2002-08-29,15.07,,
2002-08-30,14.85,,
2002-09-03,14.79,,
2002-09-04,14.99,,
2002-09-05,14.81,,
2002-09-06,15.07,,
2002-09-09,14.96,,
2002-09-10,14.96,,
2002-09-11,14.86,,
2002-09-12,14.88,,
2002-09-13,14.9,,
2002-09-16,14.9,,
2002-09-17,14.78,,
2002-09-18,14.75,,
2002-09-19,14.8,,
2002-09-20,14.94,,
2002-09-23,14.89,,
2002-09-24,14.79,,
2002-09-25,14.85,,
2002-09-26,15.18,,
2002-09-27,15.27,,
2002-09-30,15.31,,
2002-10-01,15.64,,
2002-10-02,15.34,,
2002-10-03,15.13,,
2002-10-04,14.97,,
2002-10-07,14.85,,
2002-10-08,14.83,,
2002-10-09,14.5,,
2002-10-10,14.62,,
2002-10-11,12.5,,
2002-10-14,11.56,,
2002-10-15,12.05,,
2002-10-16,12.28,,
2002-10-17,12.39,,
2002-10-18,12.1,,
2002-10-21,11.99,,
2002-10-22,12.05,,
2002-10-23,12.4,,
2002-10-24,12.44,,
2002-10-25,12.53,,
2002-10-28,12.39,,
2002-10-29,12.56,0.7125,17.628070175438598
2002-10-30,12.72,0.7125,17.852631578947367
2002-10-31,13.02,0.7125,18.273684210526316
2002-11-01,12.78,0.7125,17.936842105263157
2002-11-04,13.36,0.7125,18.750877192982454
2002-11-05,13.5,0.7125,18.94736842105263
2002-11-06,13.84,0.7125,19.424561403508772
2002-11-07,13.93,0.7125,19.550877192982455
2002-11-08,13.53,0.7125,18.989473684210523
2002-11-11,13.38,0.7125,18.778947368421054
2002-11-12,13.65,0.7125,19.157894736842106
2002-11-13,13.81,0.7125,19.38245614035088
2002-11-14,14.26,0.7125,20.014035087719297
2002-11-15,14.17,0.7125,19.887719298245614
2002-11-18,13.92,0.7125,19.53684210526316
2002-11-19,13.87,0.7125,19.466666666666665
2002-11-20,14.27,0.7125,20.028070175438597
2002-11-21,14.39,0.7125,20.196491228070176
2002-11-22,14.22,0.7125,19.957894736842107
2002-11-25,14.34,0.7125,20.126315789473683
2002-11-26,14.25,0.7125,20.0
2002-11-27,14.27,0.7125,20.028070175438597
2002-11-29,14.27,0.7125,20.028070175438597
2002-12-02,14.33,0.7125,20.112280701754386
2002-12-03,13.7,0.7125,19.228070175438596
2002-12-04,13.87,0.7125,19.466666666666665
2002-12-05,13.77,0.7125,19.326315789473682
2002-12-06,13.82,0.7125,19.396491228070175
2002-12-09,13.57,0.7125,19.04561403508772
2002-12-10,13.45,0.7125,18.87719298245614
2002-12-11,13.47,0.7125,18.905263157894737
2002-12-12,13.47,0.7125,18.905263157894737
2002-12-13,13.06,0.7125,18.32982456140351
2002-12-16,12.79,0.7125,17.950877192982453
2002-12-17,12.62,0.7125,17.712280701754384
2002-12-18,12.79,0.7125,17.950877192982453
2002-12-19,12.79,0.7125,17.950877192982453
2002-12-20,12.78,0.7125,17.936842105263157
2002-12-23,12.69,0.7125,17.810526315789474
2002-12-24,12.45,0.7125,17.473684210526315
2002-12-26,12.63,0.7125,17.726315789473684
2002-12-27,12.7,0.7125,17.82456140350877
2002-12-30,13.08,0.7125,18.357894736842105
2002-12-31,13.08,0.7125,18.357894736842105
2003-01-02,13.02,0.7125,18.273684210526316
2003-01-03,12.94,0.7125,18.16140350877193
2003-01-06,13.36,0.7125,18.750877192982454
2003-01-07,13.08,0.7125,18.357894736842105
2003-01-08,12.95,0.7125,18.175438596491226
2003-01-09,13.2,0.7125,18.52631578947368
2003-01-10,13.21,0.7125,18.54035087719298
2003-01-13,13.04,0.7125,18.30175438596491
2003-01-14,13.13,0.7125,18.4280701754386
2003-01-15,13.2,0.7125,18.52631578947368
2003-01-16,13.13,0.7125,18.4280701754386
2003-01-17,13.3,0.7125,18.666666666666668
2003-01-21,12.88,0.7125,18.07719298245614
2003-01-22,12.97,0.7125,18.203508771929826
2003-01-23,13.12,0.7125,18.414035087719295
2003-01-24,13.02,0.7125,18.273684210526316
2003-01-27,12.96,0.7125,18.189473684210526
2003-01-28,12.79,0.7125,17.950877192982453
2003-01-29,12.85,0.7125,18.035087719298243
2003-01-30,12.79,0.7125,17.950877192982453
2003-01-31,12.96,0.7125,18.189473684210526
2003-02-03,12.82,0.7125,17.99298245614035
2003-02-04,12.88,0.7125,18.07719298245614
2003-02-05,12.97,0.7125,18.203508771929826
2003-02-06,13.16,0.7125,18.470175438596492
2003-02-07,12.88,0.7125,18.07719298245614
2003-02-10,13.04,0.7125,18.30175438596491
2003-02-11,12.94,0.7125,18.16140350877193
2003-02-12,12.87,0.7125,18.06315789473684
2003-02-13,12.88,0.7125,18.07719298245614
2003-02-14,12.79,0.7125,17.950877192982453
2003-02-18,12.86,0.7125,18.049122807017543
2003-02-19,12.84,0.7125,18.021052631578947
2003-02-20,12.85,0.7125,18.035087719298243
2003-02-21,12.93,0.7125,18.14736842105263
2003-02-24,13.1,0.7125,18.385964912280702
2003-02-25,13.35,0.7125,18.736842105263158
2003-02-26,13.54,0.9476462443752164,14.288032143183269
2003-02-27,13.79,0.9476462443752164,14.551843667244999
2003-02-28,13.7,0.9476462443752164,14.456871518582776
2003-03-03,13.79,0.9476462443752164,14.551843667244999
2003-03-04,13.93,0.9476462443752164,14.699578120719568
2003-03-05,13.95,0.9476462443752164,14.720683042644506
2003-03-06,13.63,0.9476462443752164,14.383004291845493
2003-03-07,13.71,0.9476462443752164,14.467423979545247
2003-03-10,13.59,0.9476462443752164,14.340794447995616
2003-03-11,13.62,0.9476462443752164,14.372451830883023
2003-03-12,13.53,0.9476462443752164,14.2774796822208
2003-03-13,13.62,0.9476462443752164,14.372451830883023
2003-03-14,13.36,0.9476462443752164,14.098087845858824
2003-03-17,13.74,0.9476462443752164,14.499081362432655
2003-03-18,13.67,0.9476462443752164,14.42521413569537
2003-03-19,13.81,0.9476462443752164,14.572948589169938
2003-03-20,13.7,0.9476462443752164,14.456871518582776
2003-03-21,13.81,0.9476462443752164,14.572948589169938
2003-03-24,13.59,0.9476462443752164,14.340794447995616
2003-03-25,13.08,0.9476462443752164,13.802618938909688
2003-03-26,13.59,0.9476462443752164,14.340794447995616
2003-03-27,13.47,0.9476462443752164,14.214164916445986
2003-03-28,13.36,0.9476462443752164,14.098087845858824
2003-03-31,13.25,0.9476462443752164,13.982010775271664
2003-04-01,13.45,0.9476462443752164,14.193059994521047
2003-04-02,13.69,0.9476462443752164,14.446319057620308
2003-04-03,13.55,0.9476462443752164,14.29858460414574
2003-04-04,13.47,0.9476462443752164,14.214164916445986
2003-04-07,13.76,0.9476462443752164,14.520186284357592
2003-04-08,13.81,0.9476462443752164,14.572948589169938
2003-04-09,13.93,0.9476462443752164,14.699578120719568
2003-04-10,14.08,0.9476462443752164,14.857865035156607
2003-04-11,13.98,0.9476462443752164,14.752340425531914
2003-04-14,14.15,0.9476462443752164,14.93173226189389
2003-04-15,14.25,0.9476462443752164,15.037256871518583
2003-04-16,14.4,0.9476462443752164,15.19554378595562
2003-04-17,14.48,0.9476462443752164,15.279963473655373
2003-04-21,14.71,0.9476462443752164,15.522670075792165
2003-04-22,14.9,0.9476462443752164,15.723166834079079
2003-04-23,14.88,0.9476462443752164,15.702061912154141
2003-04-24,14.96,0.9476462443752164,15.786481599853895
2003-04-25,14.85,0.9476462443752164,15.670404529266733
2003-04-28,14.67,0.9476462443752164,15.480460231942288
2003-04-29,14.56,0.2675,54.429906542056074
2003-04-30,14.85,0.2675,55.51401869158878
2003-05-01,14.8,0.2675,55.32710280373832
2003-05-02,14.95,0.2675,55.88785046728972
2003-05-05,15.14,0.2675,56.598130841121495
2003-05-06,15.17,0.2675,56.71028037383177
2003-05-07,15.35,0.2675,57.38317757009345
2003-05-08,15.31,0.2675,57.23364485981308
2003-05-09,15.62,0.2675,58.392523364485974
2003-05-12,15.58,0.2675,58.242990654205606
2003-05-13,15.74,0.2675,58.8411214953271
2003-05-14,15.82,0.2675,59.140186915887845
2003-05-15,15.7,0.2675,58.691588785046726
2003-05-16,15.78,0.2675,58.99065420560747
2003-05-19,15.7,0.2675,58.691588785046726
2003-05-20,15.87,0.2675,59.32710280373831
2003-05-21,16.0,0.2675,59.81308411214953
2003-05-22,16.18,0.2675,60.48598130841121
2003-05-23,16.43,0.2675,61.420560747663544
2003-05-27,16.58,0.2675,61.98130841121495
2003-05-28,16.56,0.2675,61.906542056074755
2003-05-29,15.99,0.2675,59.77570093457944
2003-05-30,16.16,0.2675,60.41121495327103
2003-06-02,16.15,0.2675,60.37383177570093
2003-06-03,16.27,0.2675,60.82242990654205
2003-06-04,16.59,0.2675,62.018691588785046
2003-06-05,16.27,0.2675,60.82242990654205
2003-06-06,16.33,0.2675,61.04672897196261
2003-06-09,16.33,0.2675,61.04672897196261
2003-06-10,16.8,0.2675,62.80373831775701
2003-06-11,16.96,0.2675,63.401869158878505
2003-06-12,16.84,0.2675,62.95327102803738
2003-06-13,16.89,0.2675,63.140186915887845
2003-06-16,16.83,0.2675,62.91588785046728
2003-06-17,16.86,0.2675,63.02803738317756
2003-06-18,16.82,0.2675,62.87850467289719
2003-06-19,16.63,0.2675,62.168224299065415
2003-06-20,16.9,0.2675,63.17757009345794
2003-06-23,16.5,0.2675,61.6822429906542
2003-06-24,16.79,0.2675,62.76635514018691
2003-06-25,16.86,0.2675,63.02803738317756
2003-06-26,17.24,0.2675,64.4485981308411
2003-06-27,17.28,0.2675,64.5981308411215
2003-06-30,17.3,0.2675,64.67289719626169
2003-07-01,17.33,0.2675,64.78504672897195
2003-07-02,17.7,0.2675,66.16822429906541
2003-07-03,17.76,0.2675,66.39252336448598
2003-07-07,18.21,0.2675,68.07476635514018
2003-07-08,18.52,0.2675,69.23364485981308
2003-07-09,18.8,0.2675,70.2803738317757
2003-07-10,18.35,0.2675,68.5981308411215
2003-07-11,18.64,0.2675,69.6822429906542
2003-07-14,18.56,0.2675,69.38317757009345
2003-07-15,18.33,0.2675,68.5233644859813
2003-07-16,18.68,0.2675,69.83177570093457
2003-07-17,18.21,0.2675,68.07476635514018
2003-07-18,18.21,0.2675,68.07476635514018
2003-07-21,18.1,0.2675,67.66355140186916
2003-07-22,18.39,0.2675,68.74766355140187
2003-07-23,18.16,0.2675,67.88785046728971
2003-07-24,18.5,0.535,34.57943925233645
2003-07-25,18.39,0.535,34.373831775700936
2003-07-28,18.8,0.535,35.14018691588785
2003-07-29,18.78,0.535,35.10280373831776
2003-07-30,18.84,0.535,35.21495327102804
2003-07-31,18.9,0.535,35.32710280373831
2003-08-01,18.73,0.535,35.00934579439252
2003-08-04,18.23,0.535,34.074766355140184
2003-08-05,17.72,0.535,33.1214953271028
2003-08-06,17.79,0.535,33.25233644859813
2003-08-07,17.93,0.535,33.51401869158878
2003-08-08,18.34,0.535,34.2803738317757
2003-08-11,18.56,0.535,34.691588785046726
2003-08-12,18.5,0.535,34.57943925233645
2003-08-13,18.61,0.535,34.785046728971956
2003-08-14,18.73,0.535,35.00934579439252
2003-08-15,18.72,0.535,34.99065420560747
2003-08-18,18.77,0.535,35.08411214953271
2003-08-19,18.9,0.535,35.32710280373831
2003-08-20,18.9,0.535,35.32710280373831
2003-08-21,18.97,0.535,35.45794392523364
2003-08-22,18.57,0.535,34.71028037383177
2003-08-25,18.49,0.535,34.560747663551396
2003-08-26,19.05,0.535,35.60747663551402
2003-08-27,19.36,0.535,36.18691588785046
2003-08-28,19.33,0.535,36.13084112149532
2003-08-29,19.31,0.535,36.09345794392523
2003-09-02,19.7,0.535,36.822429906542055
2003-09-03,20.21,0.535,37.77570093457944
2003-09-04,20.53,0.535,38.373831775700936
2003-09-05,20.49,0.535,38.299065420560744
2003-09-08,20.42,0.535,38.16822429906542
2003-09-09,20.21,0.535,37.77570093457944
2003-09-10,19.58,0.535,36.59813084112149
2003-09-11,19.7,0.535,36.822429906542055
2003-09-12,19.81,0.535,37.02803738317757
2003-09-15,19.82,0.535,37.046728971962615
2003-09-16,19.81,0.535,37.02803738317757
2003-09-17,19.98,0.535,37.345794392523366
2003-09-18,19.98,0.535,37.345794392523366
2003-09-19,20.21,0.535,37.77570093457944
2003-09-22,19.9,0.535,37.196261682242984
2003-09-23,20.28,0.535,37.90654205607477
2003-09-24,19.76,0.535,36.93457943925234
2003-09-25,19.6,0.535,36.63551401869159
2003-09-26,19.13,0.535,35.75700934579439
2003-09-29,19.94,0.535,37.271028037383175
2003-09-30,19.55,0.535,36.54205607476636
2003-10-01,20.44,0.535,38.205607476635514
2003-10-02,20.33,0.535,37.99999999999999
2003-10-03,20.6,0.535,38.504672897196265
2003-10-06,20.65,0.535,38.59813084112149
2003-10-07,20.84,0.535,38.95327102803738
2003-10-08,20.63,0.535,38.560747663551396
2003-10-09,20.71,0.535,38.71028037383177
2003-10-10,20.67,0.535,38.63551401869159
2003-10-13,20.78,0.535,38.8411214953271
2003-10-14,20.67,0.535,38.63551401869159
2003-10-15,20.34,0.535,38.018691588785046
2003-10-16,20.55,0.535,38.41121495327103
2003-10-17,20.55,0.535,38.41121495327103
2003-10-20,20.69,0.535,38.67289719626168
2003-10-21,20.61,0.535,38.523364485981304
2003-10-22,20.27,0.535,37.88785046728972
2003-10-23,20.32,0.535,37.981308411214954
2003-10-24,20.05,0.535,37.47663551401869
2003-10-27,20.33,0.535,37.99999999999999
2003-10-28,20.78,0.8025,25.894080996884735
2003-10-29,21.73,0.8025,27.077881619937695
2003-10-30,21.75,0.8025,27.102803738317757
2003-10-31,21.35,0.8025,26.604361370716514
2003-11-03,22.18,0.8025,27.638629283489095
2003-11-04,22.25,0.8025,27.725856697819314
2003-11-05,22.15,0.8025,27.601246105919003
2003-11-06,22.94,0.8025,28.585669781931465
2003-11-07,22.72,0.8025,28.31152647975078
2003-11-10,22.55,0.8025,28.09968847352025
2003-11-11,22.38,0.8025,27.88785046728972
2003-11-12,22.66,0.8025,28.236760124610594
2003-11-13,22.71,0.8025,28.299065420560748
2003-11-14,22.71,0.8025,28.299065420560748
2003-11-17,22.61,0.8025,28.174454828660437
2003-11-18,22.52,0.8025,28.062305295950157
2003-11-19,22.5,0.8025,28.037383177570092
2003-11-20,22.35,0.8025,27.850467289719628
2003-11-21,21.98,0.8025,27.389408099688474
2003-11-24,22.25,0.8025,27.725856697819314
2003-11-25,22.44,0.8025,27.962616822429908
2003-11-26,22.86,0.8025,28.485981308411215
2003-11-28,22.86,0.8025,28.485981308411215
2003-12-01,23.07,0.8025,28.74766355140187
2003-12-02,23.38,0.8025,29.133956386292834
2003-12-03,23.03,0.8025,28.697819314641745
2003-12-04,22.72,0.8025,28.31152647975078
2003-12-05,22.78,0.8025,28.386292834890966
2003-12-08,23.41,0.8025,29.17133956386293
2003-12-09,23.2,0.8025,28.909657320872274
2003-12-10,23.16,0.8025,28.85981308411215
2003-12-11,23.7,0.8025,29.53271028037383
2003-12-12,23.92,0.8025,29.80685358255452
2003-12-15,23.52,0.8025,29.30841121495327
2003-12-16,23.98,0.8025,29.881619937694705
2003-12-17,24.02,0.8025,29.931464174454828
2003-12-18,24.19,0.8025,30.14330218068536
2003-12-19,24.56,0.8025,30.60436137071651
2003-12-22,25.24,0.8025,31.451713395638627
2003-12-23,25.35,0.8025,31.588785046728972
2003-12-24,25.69,0.8025,32.01246105919003
2003-12-26,25.9,0.8025,32.27414330218068
2003-12-29,25.75,0.8025,32.087227414330215
2003-12-30,25.69,0.8025,32.01246105919003
2003-12-31,25.12,0.8025,31.302180685358255
2004-01-02,25.41,0.8025,31.66355140186916
2004-01-05,25.29,0.8025,31.514018691588785
2004-01-06,25.23,0.8025,31.4392523364486
2004-01-07,25.35,0.8025,31.588785046728972
2004-01-08,25.24,0.8025,31.451713395638627
2004-01-09,25.47,0.8025,31.738317757009344
2004-01-12,26.15,0.8025,32.585669781931465
2004-01-13,26.26,0.8025,32.72274143302181
2004-01-14,26.8,0.8025,33.39563862928349
2004-01-15,26.79,0.8025,33.38317757009346
2004-01-16,26.64,0.8025,33.19626168224299
2004-01-20,26.45,0.8025,32.9595015576324
2004-01-21,27.38,0.8025,34.11838006230529
2004-01-22,26.92,0.8025,33.545171339563865
2004-01-23,27.19,0.8025,33.88161993769471
2004-01-26,27.27,0.8025,33.981308411214954
2004-01-27,27.56,0.8025,34.34267912772586
2004-01-28,27.62,0.8025,34.41744548286604
2004-01-29,28.19,0.8025,35.12772585669782
2004-01-30,28.55,0.8025,35.57632398753894
2004-02-02,28.72,0.8025,35.78816199376947
2004-02-03,28.38,0.8025,35.36448598130841
2004-02-04,27.64,0.8025,34.442367601246104
2004-02-05,28.17,0.8025,35.10280373831776
2004-02-06,29.29,0.8025,36.49844236760124
2004-02-09,29.29,0.8025,36.49844236760124
2004-02-10,29.92,0.8025,37.28348909657321
2004-02-11,30.63,0.8025,38.16822429906542
2004-02-12,30.83,0.8025,38.41744548286604
2004-02-13,30.38,0.8025,37.85669781931464
2004-02-17,30.54,0.8025,38.05607476635514
2004-02-18,30.79,0.8025,38.36760124610592
2004-02-19,30.47,0.8025,37.96884735202492
2004-02-20,30.43,0.8025,37.9190031152648
2004-02-23,29.48,0.8025,36.73520249221184
2004-02-24,29.58,0.8025,36.85981308411215
2004-02-25,30.38,0.8025,37.85669781931464
2004-02-26,30.26,0.8025,37.70716510903427
2004-02-27,30.2,2.0513360221830097,14.722112649229201
2004-03-01,30.72,2.0513360221830097,14.97560597961328
2004-03-02,30.66,2.0513360221830097,14.946356749184348
2004-03-03,30.82,2.0513360221830097,15.024354696994834
2004-03-04,30.6,2.0513360221830097,14.917107518755417
2004-03-05,30.89,2.0513360221830097,15.058478799161922
2004-03-08,30.59,2.0513360221830097,14.91223264701726
2004-03-09,30.24,2.0513360221830097,14.741612136181821
2004-03-10,29.87,2.0513360221830097,14.561241881870075
2004-03-11,29.58,2.0513360221830097,14.419870601463568
2004-03-12,29.56,2.0513360221830097,14.410120857987257
2004-03-15,29.48,2.0513360221830097,14.371121884082015
2004-03-16,29.48,2.0513360221830097,14.371121884082015
2004-03-17,29.8,2.0513360221830097,14.527117779702987
2004-03-18,30.38,2.0513360221830097,14.809860340515996
2004-03-19,30.6,2.0513360221830097,14.917107518755417
2004-03-22,30.56,2.0513360221830097,14.897608031802793
2004-03-23,30.64,2.0513360221830097,14.936607005708037
2004-03-24,29.84,2.0513360221830097,14.546617266655607
2004-03-25,30.26,2.0513360221830097,14.751361879658134
2004-03-26,29.91,2.0513360221830097,14.580741368822695
2004-03-29,30.09,2.0513360221830097,14.668489060109492
2004-03-30,31.05,2.0513360221830097,15.136476746972408
2004-03-31,31.38,2.0513360221830097,15.297347514331534
2004-04-01,31.52,2.0513360221830097,15.365595718665709
2004-04-02,31.6,2.0513360221830097,15.404594692570953
2004-04-05,29.83,2.0513360221830097,14.541742394917451
2004-04-06,28.07,2.0513360221830097,13.683764969002109
2004-04-07,28.69,2.0513360221830097,13.986007016767742
2004-04-08,27.67,2.0513360221830097,13.488770099475895
2004-04-12,26.21,2.0513360221830097,12.77703882570521
2004-04-13,25.63,2.0513360221830097,12.4942962648922
2004-04-14,25.01,2.0513360221830097,12.192054217126568
2004-04-15,25.47,2.0513360221830097,12.416298317081713
2004-04-16,26.26,2.0513360221830097,12.801413184395988
2004-04-19,26.1,2.0513360221830097,12.723415236585502
2004-04-20,25.47,2.0513360221830097,12.416298317081713
2004-04-21,25.59,2.0513360221830097,12.474796777939577
2004-04-22,26.09,2.0513360221830097,12.718540364847346
2004-04-23,25.69,2.0513360221830097,12.523545495321132
2004-04-26,25.71,2.0513360221830097,12.533295238797443
2004-04-27,26.09,2.0513360221830097,12.718540364847346
2004-04-28,25.76,2.0513360221830097,12.55766959748822
2004-04-29,25.52,0.0,inf
2004-04-30,25.23,0.0,inf
2004-05-03,25.64,0.0,inf
2004-05-04,26.06,0.0,inf
2004-05-05,25.98,0.0,inf
2004-05-06,26.24,0.0,inf
2004-05-07,25.07,0.0,inf
2004-05-10,24.1,0.0,inf
2004-05-11,24.53,0.0,inf
2004-05-12,24.39,0.0,inf
2004-05-13,24.14,0.0,inf
2004-05-14,24.33,0.0,inf
2004-05-17,24.67,0.0,inf
2004-05-18,25.07,0.0,inf
2004-05-19,24.78,0.0,inf
2004-05-20,25.0,0.0,inf
2004-05-21,25.27,0.0,inf
2004-05-24,25.48,0.0,inf
2004-05-25,25.93,0.0,inf
2004-05-26,26.04,0.0,inf
2004-05-27,26.52,0.0,inf
2004-05-28,26.63,0.0,inf
2004-06-01,26.38,0.0,inf
2004-06-02,26.96,0.0,inf
2004-06-03,26.33,0.0,inf
2004-06-04,26.15,0.0,inf
2004-06-07,26.93,0.0,inf
2004-06-08,26.77,0.0,inf
2004-06-09,25.94,0.0,inf
2004-06-10,25.57,0.0,inf
2004-06-14,24.97,0.0,inf
2004-06-15,25.68,0.0,inf
2004-06-16,25.75,0.0,inf
2004-06-17,26.63,0.0,inf
2004-06-18,26.48,0.0,inf
2004-06-21,27.01,0.0,inf
2004-06-22,26.14,0.0,inf
