date,BAX,dcf,Deviation
2003-11-18,14.74,,
2003-11-19,14.91,,
2003-11-20,14.72,,
2003-11-21,14.66,,
2003-11-24,14.85,,
2003-11-25,14.86,,
2003-11-26,15.0,,
2003-11-28,15.11,,
2003-12-01,15.37,,
2003-12-02,15.29,,
2003-12-03,15.34,,
2003-12-04,15.46,,
2003-12-05,15.32,,
2003-12-08,16.02,,
2003-12-09,15.97,,
2003-12-10,16.08,,
2003-12-11,16.27,,
2003-12-12,16.39,,
2003-12-15,16.32,,
2003-12-16,16.57,,
2003-12-17,16.64,,
2003-12-18,16.89,,
2003-12-19,16.65,,
2003-12-22,16.78,,
2003-12-23,16.51,,
2003-12-24,16.25,,
2003-12-26,16.29,,
2003-12-29,16.43,,
2003-12-30,16.49,,
2003-12-31,16.58,17.91970297029703,-0.07476144959085929
2004-01-02,16.39,17.98970297029703,-0.08892325642831989
2004-01-05,16.46,18.059702970297028,-0.08857858697499477
2004-01-06,16.53,18.359702970297025,-0.09965863681221765
2004-01-07,16.83,18.15970297029703,-0.07322272685142284
2004-01-08,16.63,17.98970297029703,-0.07558229129975358
2004-01-09,16.46,17.92970297029703,-0.08197029101551712
2004-01-12,16.4,17.809702970297028,-0.07915364858404028
2004-01-13,16.28,18.15970297029703,-0.10350956584320625
2004-01-14,16.63,18.58970297029703,-0.10541873495387633
2004-01-15,17.06,18.72970297029703,-0.08914732780039125
2004-01-16,17.2,18.76970297029703,-0.08362961165560678
2004-01-20,17.24,18.41970297029703,-0.06404571084557553
2004-01-21,16.89,18.49970297029703,-0.0870123684083769
2004-01-22,16.97,18.31970297029703,-0.07367493744223885
2004-01-23,16.79,18.47970297029703,-0.09143561306223047
2004-01-26,16.95,17.49970297029703,-0.03141213146474908
2004-01-27,15.97,17.15970297029703,-0.06933121000732778
2004-01-28,15.63,17.149702970297028,-0.08861395284391371
2004-01-29,15.62,17.35970297029703,-0.10021501942018907
2004-01-30,15.83,17.51970297029703,-0.09644586858360316
2004-02-02,15.99,17.699702970297032,-0.0965950091459834
2004-02-03,16.17,17.859702970297025,-0.09460980247584272
2004-02-04,16.33,17.70970297029703,-0.07790661269763188
2004-02-05,16.18,17.699702970297032,-0.08586036572745548
2004-02-06,16.17,17.73970297029703,-0.08848530175084135
2004-02-09,16.21,18.06970297029703,-0.1029182922018147
2004-02-10,16.54,18.20970297029703,-0.09169303711436627
2004-02-11,16.68,18.29970297029703,-0.08850979564674
2004-02-12,16.77,18.199702970297032,-0.07855639032298445
2004-02-13,16.67,18.20970297029703,-0.0845539860155069
2004-02-17,16.68,18.08970297029703,-0.0779284752553282
2004-02-18,16.56,17.82970297029703,-0.07121279431363858
2004-02-19,16.3,17.50970297029703,-0.06908757803311316
2004-02-20,15.98,17.25970297029703,-0.07414397411701268
2004-02-23,15.73,17.29970297029703,-0.0907358336147247
2004-02-24,15.77,17.29970297029703,-0.08842365518780737
2004-02-25,15.77,17.24970297029703,-0.08578135941499931
2004-02-26,15.72,17.34970297029703,-0.09393261504747996
2004-02-27,15.82,17.49970297029703,-0.09598465603376571
2004-03-01,15.97,17.46970297029703,-0.08584593412074071
2004-03-02,15.94,17.41970297029703,-0.08494421361949323
2004-03-03,15.89,17.63970297029703,-0.09919118101043434
2004-03-04,16.11,17.809702970297028,-0.09543690723712739
2004-03-05,16.28,17.58970297029703,-0.07445850407529153
2004-03-08,16.06,17.72970297029703,-0.09417546210978955
2004-03-09,16.2,17.52970297029703,-0.07585427845241466
2004-03-10,16.0,17.33970297029703,-0.0772621637517058
2004-03-11,15.81,17.559702970297028,-0.09964308469549421
2004-03-12,16.03,17.47970297029703,-0.08293636183409325
2004-03-15,15.95,17.71970297029703,-0.0998720448792807
2004-03-16,16.19,17.699702970297032,-0.08529538449490126
2004-03-17,16.17,17.93970297029703,-0.09864728380548704
2004-03-18,16.41,17.90970297029703,-0.0837368979700146
2004-03-19,16.38,17.57970297029703,-0.06824364281490258
2004-03-22,16.05,17.66970297029703,-0.09166554599246912
2004-03-23,16.14,17.68970297029703,-0.0876048044955392
2004-03-24,16.16,18.08970297029703,-0.10667411031931073
2004-03-25,16.56,18.149702970297028,-0.08758837391987429
2004-03-26,16.62,18.29970297029703,-0.09178853738901782
2004-03-29,16.77,18.26970297029703,-0.08208688300708855
2004-03-30,16.74,18.309702970297028,-0.08573066274441943
2004-03-31,16.78,17.821948051948052,-0.058464318766441425
2004-04-01,16.77,17.991948051948054,-0.0679163839524175
2004-04-02,16.94,18.20194805194805,-0.0693303842174734
2004-04-05,17.15,18.161948051948052,-0.055718034709360986
2004-04-06,17.11,18.02194805194805,-0.050602079715210135
2004-04-07,16.97,17.95194805194805,-0.054698690588150245
2004-04-08,16.9,18.041948051948047,-0.06329405498009677
2004-04-12,16.99,17.891948051948052,-0.05041083560768844
2004-04-13,16.84,17.59194805194805,-0.04274387633067078
2004-04-14,16.54,18.141948051948052,-0.0883007738397773
2004-04-15,17.09,18.191948051948053,-0.060573394822884485
2004-04-16,17.14,18.281948051948053,-0.06246314937025388
2004-04-19,17.23,18.881948051948047,-0.08748822141673118
2004-04-20,17.83,19.50194805194805,-0.08573236106949034
2004-04-21,18.45,19.381948051948047,-0.04808330150561824
2004-04-22,18.33,19.141948051948052,-0.042417211129429644
2004-04-23,18.09,18.68194805194805,-0.03168556353449048
2004-04-26,17.63,18.811948051948054,-0.0628296468119185
2004-04-27,17.76,18.36194805194805,-0.0327823633007277
2004-04-28,17.31,18.20194805194805,-0.0490028896578788
2004-04-29,17.15,18.241948051948054,-0.059859179997579615
2004-04-30,17.19,18.43194805194805,-0.0673801840395698
2004-05-03,17.38,18.551948051948052,-0.06317115855792799
2004-05-04,17.5,18.90194805194805,-0.07416950084166396
2004-05-05,17.85,18.781948051948053,-0.04961934988694583
2004-05-06,17.73,18.551948051948052,-0.04430521526076303
2004-05-07,17.5,18.301948051948052,-0.043817633492992725
2004-05-10,17.25,18.241948051948054,-0.05437730932701146
2004-05-11,17.19,18.27194805194805,-0.059213612520789716
2004-05-12,17.22,18.36194805194805,-0.062191007659827324
2004-05-13,17.31,18.511948051948053,-0.06492823167908424
2004-05-14,17.46,18.301948051948052,-0.04600319318786583
2004-05-17,17.25,18.311948051948054,-0.057992085218649514
2004-05-18,17.26,18.09194805194805,-0.0459844373618169
2004-05-19,17.04,18.20194805194805,-0.0638364667689344
2004-05-20,17.15,18.211948051948053,-0.05831051400536269
2004-05-21,17.16,18.11194805194805,-0.05255912004703789
2004-05-24,17.06,17.881948051948047,-0.04596524101066868
2004-05-25,16.83,17.731948051948052,-0.0508657057479347
2004-05-26,16.68,18.18194805194805,-0.08260655281033702
2004-05-27,17.13,18.131948051948047,-0.05525870960348367
2004-05-28,17.08,18.281948051948053,-0.06574507533511886
2004-06-01,17.23,18.391948051948052,-0.06317699727435777
2004-06-02,17.34,18.321948051948052,-0.053594085583254736
2004-06-03,17.27,18.481948051948052,-0.06557469204769839
2004-06-04,17.43,18.781948051948053,-0.0719812475366649
2004-06-07,17.73,18.821948051948052,-0.05801461405239805
2004-06-08,17.77,18.761948051948053,-0.052870205652502
2004-06-09,17.71,18.871948051948053,-0.06157011712567262
2004-06-10,17.82,18.831948051948054,-0.05373570748796608
2004-06-14,17.78,18.75194805194805,-0.05183184431054777
2004-06-15,17.7,18.891948051948052,-0.06309291390546379
2004-06-16,17.84,18.881948051948047,-0.055182232737927106
2004-06-17,17.83,18.881948051948047,-0.05571183910971089
2004-06-18,17.83,18.811948051948054,-0.05219810565266636
2004-06-21,17.76,18.95194805194805,-0.06289316795723965
2004-06-22,17.9,19.791948051948047,-0.09559180566674086
2004-06-23,18.74,19.541948051948047,-0.041037262498919924
2004-06-24,18.49,19.70194805194805,-0.06151412280412649
2004-06-25,18.65,19.661948051948052,-0.05146733422723049
2004-06-28,18.61,19.761948051948053,-0.05829121951540095
2004-06-29,18.71,19.801948051948052,-0.055143466141990505
2004-06-30,18.75,19.942431118314424,-0.059793668647517006
2004-07-01,18.44,19.782431118314424,-0.06785976457017007
2004-07-02,18.28,19.552431118314423,-0.06507789801763109
2004-07-06,18.05,19.642431118314423,-0.08107097887845738
2004-07-07,18.14,19.712431118314424,-0.0797685028739813
2004-07-08,18.21,19.792431118314425,-0.07995132628503443
2004-07-09,18.29,19.762431118314424,-0.07450657813804495
2004-07-12,18.26,19.722431118314425,-0.07415065158759238
2004-07-13,18.22,19.712431118314424,-0.07571015007518966
2004-07-14,18.21,19.602431118314424,-0.07103359322678526
2004-07-15,18.1,19.182431118314426,-0.05642825519029093
2004-07-16,17.68,19.192431118314424,-0.07880351941819308
2004-07-19,17.69,19.222431118314425,-0.07972098372376946
2004-07-20,17.72,19.032431118314424,-0.06895761819158808
2004-07-21,17.53,18.222431118314425,-0.03799883307658647
2004-07-22,16.72,17.872431118314424,-0.06448093774626407
2004-07-23,16.37,17.552431118314423,-0.06736566065088612
2004-07-26,16.05,17.862431118314426,-0.10146609419006414
2004-07-27,16.36,17.802431118314423,-0.08102438979980153
2004-07-28,16.3,17.642431118314423,-0.0760910505650697
2004-07-29,16.14,17.832431118314425,-0.09490748104313429
2004-07-30,16.33,17.972431118314425,-0.09138614066745498
2004-08-02,16.47,17.992431118314425,-0.08461508666078754
2004-08-03,16.49,18.232431118314423,-0.09556767866048088
2004-08-04,16.73,17.962431118314424,-0.06861159885299939
2004-08-05,16.46,17.762431118314424,-0.07332504822335484
2004-08-06,16.26,17.772431118314426,-0.08509984414883287
2004-08-09,16.27,18.182431118314426,-0.10518016572536948
2004-08-10,16.68,18.412431118314423,-0.09409029732044527
2004-08-11,16.91,18.402431118314425,-0.08109967149009623
2004-08-12,16.9,18.372431118314424,-0.0801435100685528
2004-08-13,16.87,18.672431118314424,-0.09652900079768134
2004-08-16,17.17,18.602431118314424,-0.0770023611002203
2004-08-17,17.1,18.802431118314423,-0.09054313815069248
2004-08-18,17.3,18.742431118314425,-0.0769607266639456
2004-08-19,17.24,18.852431118314424,-0.08552908153834915
2004-08-20,17.35,18.662431118314423,-0.07032476690705447
2004-08-23,17.16,18.722431118314425,-0.08345236302063586
2004-08-24,17.22,18.742431118314425,-0.08122911636723373
2004-08-25,17.24,18.252431118314426,-0.055468288676271627
2004-08-26,16.75,18.132431118314425,-0.07624080352458196
2004-08-27,16.63,17.862431118314426,-0.06899571005487659
2004-08-30,16.36,18.092431118314426,-0.09575446809692356
2004-08-31,16.59,18.242431118314425,-0.09058173812455694
2004-09-01,16.74,18.452431118314426,-0.09280246637066714
2004-09-02,16.95,18.552431118314423,-0.08637310701197276
2004-09-03,17.05,18.452431118314426,-0.07600251204419795
2004-09-07,16.95,18.392431118314423,-0.07842525596728267
2004-09-08,16.89,18.532431118314424,-0.08862469839109843
2004-09-09,17.03,18.652431118314425,-0.08698228708221278
2004-09-10,17.15,18.812431118314425,-0.08836875509917497
2004-09-13,17.31,18.972431118314425,-0.08762351582395
2004-09-14,17.47,18.982431118314423,-0.07967531181268017
2004-09-15,17.48,18.912431118314423,-0.07574018957971429
2004-09-16,17.41,19.002431118314426,-0.08380144142607371
2004-09-17,17.5,18.912431118314423,-0.07468268407580092
2004-09-20,17.41,18.972431118314425,-0.08235271002281741
2004-09-21,17.47,18.942431118314424,-0.07773189772303357
2004-09-22,17.44,18.882431118314425,-0.07639011678508834
2004-09-23,17.38,18.942431118314424,-0.08248313580001854
2004-09-24,17.44,18.732431118314423,-0.06899430779440219
2004-09-27,17.23,18.822431118314423,-0.08460283946875335
2004-09-28,17.32,18.912431118314423,-0.08420023361102125
2004-09-29,17.41,18.972431118314425,-0.08235271002281741
2004-09-30,17.47,18.9322528363047,-0.07723607163647572
2004-10-01,17.6,18.9322528363047,-0.07036948258740527
2004-10-04,17.6,18.8122528363047,-0.06443953559699356
2004-10-05,17.48,18.8522528363047,-0.07278985955790307
2004-10-06,17.52,18.4922528363047,-0.05257622448228361
2004-10-07,17.16,18.2422528363047,-0.059326709590981075
2004-10-08,16.91,18.272252836304702,-0.07455308595544796
2004-10-11,16.94,18.1422528363047,-0.066268111637098
2004-10-12,16.81,18.3022528363047,-0.08153383354778265
2004-10-13,16.97,18.3822528363047,-0.07682697267200689
2004-10-14,17.05,18.2822528363047,-0.06740158597181767
2004-10-15,16.95,18.3522528363047,-0.0764076677022858
2004-10-18,17.02,18.272252836304702,-0.06853302915208304
2004-10-19,16.94,18.1722528363047,-0.0678095802102694
2004-10-20,16.84,17.9822528363047,-0.06352111977863995
2004-10-21,16.65,17.6322528363047,-0.05570773317645772
2004-10-22,16.3,17.4522528363047,-0.0660231574176916
2004-10-25,16.12,17.662252836304695,-0.08731914612470049
2004-10-26,16.33,17.9422528363047,-0.08985788189554644
2004-10-27,16.61,17.8822528363047,-0.07114611609348032
2004-10-28,16.55,18.0422528363047,-0.08270878641618318
2004-10-29,16.71,18.1022528363047,-0.07691047345844648
2004-11-01,16.77,17.9922528363047,-0.06793217322060108
2004-11-02,16.66,18.1322528363047,-0.08119525188601673
2004-11-03,16.8,18.412252836304695,-0.08756412648894907
2004-11-04,17.08,18.4822528363047,-0.0758702333922332
2004-11-05,17.15,18.412252836304695,-0.06855504579080218
2004-11-08,17.08,18.662252836304695,-0.08478359232314414
2004-11-09,17.33,18.5822528363047,-0.06738972111380048
2004-11-10,17.25,18.6122528363047,-0.07319118476875175
2004-11-11,17.28,18.7122528363047,-0.07654090872083041
2004-11-12,17.38,18.7022528363047,-0.07070019039299658
2004-11-15,17.37,18.6022528363047,-0.06624212922747719
2004-11-16,17.27,18.6222528363047,-0.07261488973387997
2004-11-17,17.29,18.6822528363047,-0.07452274886244836
2004-11-18,17.35,18.5822528363047,-0.06631342535051565
2004-11-19,17.25,18.7622528363047,-0.08060081321250034
2004-11-22,17.43,18.772252836304702,-0.07150195812986526
2004-11-23,17.44,18.8322528363047,-0.07392917079048145
2004-11-24,17.5,18.8722528363047,-0.07271272000261075
2004-11-26,17.54,18.6822528363047,-0.061141065069250766
2004-11-29,17.35,18.522252836304702,-0.06328889075561128
2004-11-30,17.19,18.8022528363047,-0.08574785427795373
2004-12-01,17.47,18.912252836304695,-0.07626023450448438
2004-12-02,17.58,18.7222528363047,-0.06101043748804291
2004-12-03,17.39,18.6822528363047,-0.06917007534516928
2004-12-06,17.35,18.822252836304695,-0.07821873657254175
2004-12-07,17.49,18.7822528363047,-0.06880180176293194
2004-12-08,17.45,18.7322528363047,-0.0684516084375919
2004-12-09,17.4,18.7122528363047,-0.07012799836472527
2004-12-10,17.38,18.7322528363047,-0.07218847877623769
2004-12-13,17.4,18.9722528363047,-0.08287117243641673
2004-12-14,17.64,19.0422528363047,-0.07363901993945055
2004-12-15,17.71,19.5422528363047,-0.09375852680100549
2004-12-16,18.21,19.5322528363047,-0.06769586935957639
2004-12-17,18.2,19.4222528363047,-0.06293053883121258
2004-12-20,18.09,19.5422528363047,-0.07431348107454494
2004-12-21,18.21,19.7422528363047,-0.07761286662720623
2004-12-22,18.41,20.0522528363047,-0.08189866992557526
2004-12-23,18.72,19.8722528363047,-0.05798300000489354
2004-12-27,18.54,20.0522528363047,-0.07541560784465873
2004-12-28,18.72,20.072252836304695,-0.06736926080658356
2004-12-29,18.74,20.1222528363047,-0.06869274765352473
2004-12-30,18.79,20.092252836304702,-0.06481367952685035
2004-12-31,18.76,20.594498381877024,-0.08907710922890766
2005-01-03,18.8,20.564498381877023,-0.0858031326177171
2005-01-04,18.77,20.764498381877022,-0.09605328986024508
2005-01-05,18.97,20.834498381877022,-0.08949091778945184
2005-01-06,19.04,21.064498381877023,-0.09610949879626918
2005-01-07,19.27,21.034498381877018,-0.0838859263407623
2005-01-10,19.24,21.114498381877024,-0.08877778424923144
2005-01-11,19.32,20.964498381877025,-0.0784420572303618
2005-01-12,19.17,20.48449838187702,-0.0641703964320639
2005-01-13,18.69,20.454498381877023,-0.08626456385947812
2005-01-14,18.66,20.824498381877024,-0.10394000096351552
2005-01-18,19.03,20.994498381877023,-0.0935720561712885
2005-01-19,19.2,20.824498381877024,-0.07800900420683266
2005-01-20,19.03,20.794498381877023,-0.08485409695743518
2005-01-21,19.0,20.804498381877025,-0.0867359716516376
2005-01-24,19.01,20.514498381877022,-0.0733382973285922
2005-01-25,18.72,20.624498381877018,-0.09234156131285709
2005-01-26,18.83,20.344498381877024,-0.07444265046250287
2005-01-27,18.55,20.114498381877024,-0.07777963696507695
2005-01-28,18.32,20.134498381877023,-0.09011887693761689
2005-01-31,18.34,20.224498381877023,-0.09317899244243821
2005-02-01,18.43,20.244498381877023,-0.08962920926217521
2005-02-02,18.45,20.524498381877024,-0.10107425493569144
2005-02-03,18.73,20.864498381877024,-0.10230288515975328
2005-02-04,19.07,20.744498381877023,-0.08072011918783784
2005-02-07,18.95,20.764498381877022,-0.08738464799422718
2005-02-08,18.97,20.524498381877024,-0.07573867838103343
2005-02-09,18.73,20.334498381877022,-0.07890523541544647
2005-02-10,18.54,20.48449838187702,-0.09492535992960183
2005-02-11,18.69,20.434498381877024,-0.0853702571639432
2005-02-14,18.64,20.464498381877025,-0.08915431728797052
2005-02-15,18.67,20.424498381877022,-0.08590166324152249
2005-02-16,18.63,20.48449838187702,-0.09053179371566789
2005-02-17,18.69,21.034498381877018,-0.11145967635230125
2005-02-18,19.24,20.794498381877023,-0.07475527196327147
2005-02-22,19.0,21.14449838187702,-0.1014211045893183
2005-02-23,19.35,21.324498381877024,-0.09259295794526556
2005-02-24,19.53,21.474498381877023,-0.0905491875664971
2005-02-25,19.68,21.164498381877024,-0.07014096696703132
2005-02-28,19.37,21.094498381877024,-0.08175109692859994
2005-03-01,19.3,20.994498381877023,-0.08071154409384484
2005-03-02,19.2,20.844498381877024,-0.07889364146593292
2005-03-03,19.05,20.944498381877022,-0.09045327070312192
2005-03-04,19.15,20.954498381877023,-0.08611508369189536
2005-03-07,19.16,20.904498381877023,-0.08345086067166296
2005-03-08,19.11,20.834498381877022,-0.08277129356649571
2005-03-09,19.04,20.994498381877023,-0.09309574090916106
2005-03-10,19.2,20.834498381877022,-0.07845153513745251
2005-03-11,19.04,20.724498381877023,-0.08128053817457259
2005-03-14,18.93,20.444498381877022,-0.074078529763271
2005-03-15,18.65,20.004498381877024,-0.06770968989175585
2005-03-16,18.21,20.274498381877024,-0.10182734699480589
2005-03-17,18.48,20.204498381877023,-0.08535219975685504
2005-03-18,18.41,20.134498381877023,-0.08564893692257247
2005-03-21,18.34,19.924498381877022,-0.07952513290463836
2005-03-22,18.13,20.14449838187702,-0.10000240977404351
2005-03-23,18.35,20.314498381877023,-0.0967042525465256
2005-03-24,18.52,20.14449838187702,-0.08064228510839966
2005-03-28,18.35,20.084498381877022,-0.08636005484917275
2005-03-29,18.29,20.414498381877024,-0.10406811581336961
2005-03-30,18.62,20.254498381877024,-0.0806980430253218
2005-03-31,18.46,20.1052808988764,-0.0818332709277565
2005-04-01,18.33,20.095280898876403,-0.08784554482018259
2005-04-04,18.32,20.415280898876404,-0.10263296935540678
2005-04-05,18.64,20.345280898876403,-0.08381702407316383
2005-04-06,18.57,20.665280898876404,-0.10139135824620349
2005-04-07,18.89,20.485280898876404,-0.07787449470433683
2005-04-08,18.71,20.545280898876406,-0.08932858635078456
2005-04-11,18.77,20.7652808988764,-0.09608735410770997
2005-04-12,18.99,20.635280898876406,-0.07973145153386274
2005-04-13,18.86,20.665280898876404,-0.08735815920966061
2005-04-14,18.89,20.525280898876403,-0.07967154783084707
2005-04-15,18.75,20.285280898876408,-0.07568447814599633
2005-04-18,18.51,20.095280898876403,-0.07888821792807288
2005-04-19,18.32,20.255280898876403,-0.09554451051744028
2005-04-20,18.48,21.375280898876404,-0.1354499579478553
2005-04-21,19.6,21.675280898876405,-0.09574412938676058
2005-04-22,19.9,21.615280898876403,-0.07935501309934712
2005-04-25,19.84,21.735280898876404,-0.08719836231674283
2005-04-26,19.96,21.875280898876404,-0.08755457393805532
2005-04-27,20.1,21.545280898876406,-0.06708108869222384
2005-04-28,19.77,21.925280898876405,-0.09830117610884781
2005-04-29,20.15,21.805280898876404,-0.0759119273240686
2005-05-02,20.03,21.7652808988764,-0.07972701601870813
2005-05-03,19.99,22.095280898876403,-0.09528192506407385
2005-05-04,20.32,22.015280898876405,-0.07700473624040505
2005-05-05,20.24,22.135280898876406,-0.08562262695173717
2005-05-06,20.36,22.165280898876404,-0.08144633524440992
2005-05-09,20.39,22.225280898876406,-0.0825762746138875
2005-05-10,20.45,22.415280898876404,-0.08767594337731077
2005-05-11,20.64,22.195280898876405,-0.07007259362755514
2005-05-12,20.42,22.065280898876406,-0.07456423992137728
2005-05-13,20.29,22.005280898876403,-0.07794860273580906
2005-05-16,20.23,22.035280898876405,-0.08192683847150128
2005-05-17,20.26,22.055280898876404,-0.08139914005665017
2005-05-18,20.28,21.875280898876404,-0.07292619035389591
2005-05-19,20.1,21.915280898876404,-0.08283174225567291
2005-05-20,20.14,22.145280898876404,-0.09055116112698058
2005-05-23,20.37,21.94528089887641,-0.07178221623752656
2005-05-24,20.17,21.795280898876406,-0.07457031209724818
2005-05-25,20.02,21.845280898876403,-0.08355492920076324
2005-05-26,20.07,21.845280898876403,-0.08126610534761824
2005-05-27,20.07,21.815280898876406,-0.08000267825871987
2005-05-31,20.04,21.895280898876404,-0.08473428166759034
2005-06-01,20.12,21.835280898876405,-0.07855547665359641
2005-06-02,20.06,21.815280898876406,-0.08046107253960744
2005-06-03,20.04,21.835280898876405,-0.0822192719750533
2005-06-06,20.06,21.775280898876403,-0.07877192982456138
2005-06-07,20.0,21.6052808988764,-0.07430039472247196
2005-06-08,19.83,21.655280898876406,-0.08428802689745363
2005-06-09,19.88,21.615280898876403,-0.08028028444296587
2005-06-10,19.84,21.585280898876405,-0.08085513953016266
2005-06-13,19.81,21.535280898876408,-0.08011415811002609
2005-06-14,19.76,21.545280898876406,-0.08286180659494247
2005-06-15,19.77,21.755280898876403,-0.09125512596709051
2005-06-16,19.98,21.895280898876404,-0.08747459818954362
2005-06-17,20.12,22.135280898876406,-0.09104383667336702
2005-06-20,20.36,22.165280898876404,-0.08144633524440992
2005-06-21,20.39,22.105280898876405,-0.0775959783873903
2005-06-22,20.33,21.745280898876405,-0.06508450755168382
2005-06-23,19.97,21.875280898876404,-0.08709743695105043
2005-06-24,20.1,21.955280898876403,-0.08450271747474425
2005-06-27,20.18,22.265280898876405,-0.09365616846907321
2005-06-28,20.49,22.095280898876403,-0.07265265855742242
2005-06-29,20.32,21.925280898876405,-0.07321597868142571
2005-06-30,20.15,22.428461538461537,-0.10158795486504102
2005-07-01,20.14,22.658461538461538,-0.11114883215643667
2005-07-05,20.37,22.458461538461542,-0.09299219071105636
2005-07-06,20.17,22.64846153846154,-0.10943178344598037
2005-07-07,20.36,22.98846153846154,-0.11433829680441698
2005-07-08,20.7,22.948461538461537,-0.09797874836590348
2005-07-11,20.66,23.068461538461538,-0.1044049484811097
2005-07-12,20.78,22.87846153846154,-0.09172214376975318
2005-07-13,20.59,23.12846153846154,-0.1097548807662887
2005-07-14,20.84,23.07846153846154,-0.09699353376441577
2005-07-15,20.79,22.948461538461537,-0.09405691683705963
2005-07-18,20.66,22.86846153846154,-0.09657237041272826
2005-07-19,20.58,23.248461538461537,-0.11478013433477818
2005-07-20,20.96,23.568461538461538,-0.11067593589869118
2005-07-21,21.28,23.428461538461537,-0.09170305676855883
2005-07-22,21.14,23.37846153846154,-0.09574888128454861
2005-07-25,21.09,23.30846153846154,-0.09517837695125575
2005-07-26,21.02,23.52846153846154,-0.10661392094680744
2005-07-27,21.24,23.908461538461538,-0.11161159550851008
2005-07-28,21.62,23.61846153846154,-0.0846143824908806
2005-07-29,21.33,23.59846153846154,-0.09612751809114028
2005-08-01,21.31,23.80846153846154,-0.10494006655681576
2005-08-02,21.52,23.798461538461538,-0.09573986683043512
2005-08-03,21.51,23.888461538461538,-0.09956528739333437
2005-08-04,21.6,23.658461538461538,-0.08700741318767058
2005-08-05,21.37,23.638461538461538,-0.09596485519036768
2005-08-08,21.35,23.768461538461537,-0.10175086572380976
2005-08-09,21.48,23.87846153846154,-0.10044455898460158
2005-08-10,21.59,24.318461538461538,-0.11219712785474789
2005-08-11,22.03,24.16846153846154,-0.08848149209077305
2005-08-12,21.88,23.93846153846154,-0.08598971722365045
2005-08-15,21.65,24.07846153846154,-0.1008561753242605
2005-08-16,21.79,23.928461538461537,-0.08936895232584308
2005-08-17,21.64,23.75846153846154,-0.08916661270478532
2005-08-18,21.47,23.798461538461538,-0.09784084297627516
2005-08-19,21.51,23.95846153846154,-0.10219610864958573
2005-08-22,21.67,23.768461538461537,-0.08828764684941248
2005-08-23,21.48,23.61846153846154,-0.09054194893173528
2005-08-24,21.33,23.55846153846154,-0.09459282962188997
2005-08-25,21.27,23.408461538461538,-0.09135421116624498
2005-08-26,21.12,23.84846153846154,-0.11440828306938033
2005-08-29,21.56,23.82846153846154,-0.09519966426703697
2005-08-30,21.54,24.198461538461537,-0.10986076673660117
2005-08-31,21.91,24.00846153846154,-0.08740508154176418
2005-09-01,21.72,23.71846153846154,-0.08425763767269911
2005-09-02,21.43,24.088461538461537,-0.11036244611208679
2005-09-06,21.8,24.20846153846154,-0.09948841790855067
2005-09-07,21.92,24.05846153846154,-0.08888604680905487
2005-09-08,21.77,24.158461538461538,-0.09886645863847676
2005-09-09,21.87,24.09846153846154,-0.09247318692543405
2005-09-12,21.81,24.14846153846154,-0.09683687446245992
2005-09-13,21.86,24.05846153846154,-0.09137997186340974
