date,NBL,dcf,Deviation
2008-04-16,44.88,48.85142857142857,-0.08129605801848161
2008-04-17,44.24,49.89142857142857,-0.11327453899896911
2008-04-18,45.28,50.06142857142857,-0.09551122906143883
2008-04-21,45.45,49.901428571428575,-0.08920443159371327
2008-04-22,45.29,48.60142857142857,-0.06813438758413926
2008-04-23,43.99,47.831428571428575,-0.08031180933038651
2008-04-24,43.22,49.07142857142857,-0.11924308588064048
2008-04-25,44.46,48.98142857142857,-0.09230903841105964
2008-04-28,44.37,48.22142857142857,-0.07986964894089765
2008-04-29,43.61,48.11142857142857,-0.09356256309757105
2008-04-30,43.5,46.96142857142857,-0.07370790618440659
2008-05-01,42.35,47.99142857142857,-0.11755075311067453
2008-05-02,43.38,48.84142857142857,-0.11181959109655148
2008-05-05,44.23,52.331428571428575,-0.15481000218388308
2008-05-06,47.72,51.581428571428575,-0.07486083030991231
2008-05-07,46.97,53.05142857142857,-0.11463270142180104
2008-05-08,48.44,52.86142857142857,-0.08364186687565878
2008-05-09,48.25,53.02142857142857,-0.08999056985046483
2008-05-12,48.41,53.42142857142857,-0.09380933279850256
2008-05-13,48.81,53.03142857142857,-0.07960239211249387
2008-05-14,48.42,54.081428571428575,-0.10468341389967506
2008-05-15,49.47,55.38142857142857,-0.10674026878530707
2008-05-16,50.77,55.39142857142857,-0.08343219683292924
2008-05-19,50.78,56.53142857142857,-0.10173860305266347
2008-05-20,51.92,55.22142857142857,-0.05978528004139172
2008-05-21,50.61,54.80142857142857,-0.07648392899038092
2008-05-22,50.19,53.59142857142857,-0.06346963800181271
2008-05-23,48.98,53.42142857142857,-0.08313945714667736
2008-05-27,48.81,54.92142857142857,-0.11127584861490436
2008-05-28,50.31,52.901428571428575,-0.048985984715508635
2008-05-29,48.29,53.331428571428575,-0.09453016179149265
2008-05-30,48.72,54.34142857142857,-0.10344646284076875
2008-06-02,49.73,53.371428571428574,-0.06822805139186305
2008-06-03,48.76,52.96142857142857,-0.07932997059854885
2008-06-04,48.35,54.86142857142857,-0.11868864411634505
2008-06-05,50.25,54.621428571428574,-0.08003138485680661
2008-06-06,50.01,56.35142857142857,-0.11253359022461085
2008-06-09,51.74,54.24142857142857,-0.046116568779793976
2008-06-10,49.63,54.97142857142857,-0.09716735966735957
2008-06-11,50.36,54.081428571428575,-0.06881158042105828
2008-06-12,49.47,53.761428571428574,-0.07982355911035532
2008-06-13,49.15,53.61142857142857,-0.08321786399488385
2008-06-16,49.0,55.92142857142857,-0.12377059650019162
2008-06-17,51.31,55.36142857142857,-0.07318143111501041
2008-06-18,50.75,53.23142857142857,-0.04661585529493861
2008-06-19,48.62,52.22142857142857,-0.06896457392969502
2008-06-20,47.61,56.23142857142857,-0.15332046135867083
2008-06-23,51.62,55.081428571428575,-0.06284202609124168
2008-06-24,50.47,54.25142857142857,-0.06970191700021067
2008-06-25,49.64,53.03142857142857,-0.06395129572760083
2008-06-26,48.42,53.49142857142857,-0.09480824698215995
2008-06-27,48.88,54.89142857142857,-0.10951488652925245
2008-06-30,50.28,57.01714285714286,-0.11815995189416717
2008-07-01,51.4,53.537142857142854,-0.03991888141744049
2008-07-02,47.92,52.22714285714286,-0.08246943297136133
2008-07-03,46.61,51.347142857142856,-0.09225718498734103
2008-07-07,45.73,51.607142857142854,-0.11388235294117643
2008-07-08,45.99,49.65714285714286,-0.07384925201380899
2008-07-09,44.04,50.94714285714286,-0.1355746852480162
2008-07-10,45.33,50.57714285714286,-0.10374533950966003
2008-07-11,44.96,50.83714285714286,-0.11560726128252685
2008-07-14,45.22,48.65714285714286,-0.07064004697592485
2008-07-15,43.04,47.80714285714286,-0.09971612132078289
2008-07-16,42.19,46.037142857142854,-0.0835660646682802
2008-07-17,40.42,45.817142857142855,-0.11779745572461953
2008-07-18,40.2,46.89714285714286,-0.1428049226270257
2008-07-21,41.28,45.37714285714286,-0.0902908953532301
2008-07-22,39.76,43.787142857142854,-0.09197089817624216
2008-07-23,38.17,43.47714285714286,-0.12206742459091802
2008-07-24,37.86,43.62714285714286,-0.1321916238252726
2008-07-25,38.01,43.48714285714286,-0.12594855622351442
2008-07-28,37.87,42.927142857142854,-0.11780758095111321
2008-07-29,37.31,44.177142857142854,-0.1554456085887982
2008-07-30,38.56,42.55714285714286,-0.09392413561597845
2008-07-31,36.94,42.76714285714286,-0.13625279754150388
2008-08-01,37.15,40.11714285714286,-0.07396196852076076
2008-08-04,34.5,40.71714285714286,-0.15269103922531757
2008-08-05,35.1,40.427142857142854,-0.13177144068695001
2008-08-06,34.81,39.15714285714286,-0.11101787668734031
2008-08-07,33.54,38.90714285714286,-0.1379474940334129
2008-08-08,33.29,38.997142857142855,-0.14634771778152245
2008-08-11,33.38,39.48714285714286,-0.1546615534893816
2008-08-12,33.87,40.47714285714286,-0.16323145337756773
2008-08-13,34.86,39.56714285714286,-0.11896595299129886
2008-08-14,33.95,39.14714285714286,-0.13275918695033395
2008-08-15,33.53,38.58714285714286,-0.1310577172263152
2008-08-18,32.97,40.01714285714286,-0.1761030986719978
2008-08-19,34.4,41.76714285714286,-0.1763860861237474
2008-08-20,36.15,42.32714285714286,-0.14593810118465023
2008-08-21,36.71,41.19714285714286,-0.10891878771065955
2008-08-22,35.58,41.47714285714286,-0.14217813597850804
2008-08-25,35.86,42.98714285714286,-0.16579708218404177
2008-08-26,37.37,42.87714285714286,-0.12844006130472452
2008-08-27,37.26,42.037142857142854,-0.11364099775708558
2008-08-28,36.42,41.48714285714286,-0.12213766743569432
2008-08-29,35.87,39.18714285714286,-0.08464875505814606
2008-09-02,33.57,39.19714285714286,-0.14356002624097963
2008-09-03,33.58,39.71714285714286,-0.154521257463492
2008-09-04,34.1,39.62714285714286,-0.1394787122823461
2008-09-05,34.01,38.08714285714286,-0.10704774764637492
2008-09-08,32.47,34.18714285714286,-0.05022773808031433
2008-09-09,28.57,35.22714285714286,-0.18897765521716214
2008-09-10,29.61,35.107142857142854,-0.15658189216683616
2008-09-11,29.49,36.33714285714286,-0.18843371599308079
2008-09-12,30.72,34.39714285714286,-0.1069025666583604
2008-09-15,28.78,35.037142857142854,-0.1785859903775584
2008-09-16,29.42,34.54714285714286,-0.1484100401108216
2008-09-17,28.93,34.62714285714286,-0.16452823961384544
2008-09-18,29.01,36.57714285714286,-0.20688173722855807
2008-09-19,30.96,36.277142857142856,-0.14657005591872085
2008-09-22,30.66,35.61714285714286,-0.13917856569870046
2008-09-23,30.0,35.61714285714286,-0.1577089683940318
2008-09-24,30.0,35.677142857142854,-0.15912549051013047
2008-09-25,30.06,35.37714285714286,-0.15029882086900348
2008-09-26,29.76,31.207142857142856,-0.04637216754406037
2008-09-29,25.59,33.417142857142856,-0.23422537619699046
2008-09-30,27.8,32.57636363636364,-0.146620527990177
2008-10-01,26.94,29.596363636363638,-0.08975304091411718
2008-10-02,23.96,28.946363636363635,-0.17226217769542407
2008-10-03,23.31,27.016363636363636,-0.13718958207147192
2008-10-06,21.38,25.286363636363635,-0.15448499011324823
2008-10-07,19.65,25.526363636363637,-0.23020762847679765
2008-10-08,19.89,23.596363636363638,-0.15707350901525663
2008-10-09,17.96,22.216363636363635,-0.19158687290285614
2008-10-10,16.58,26.166363636363638,-0.36636208873293274
2008-10-13,20.53,28.846363636363638,-0.28829850934417445
2008-10-14,23.21,24.966363636363635,-0.07034919710155474
2008-10-15,19.33,27.386363636363637,-0.29417427385892125
2008-10-16,21.75,27.896363636363635,-0.22032848856155896
2008-10-17,22.26,30.506363636363638,-0.27031617844264977
2008-10-20,24.87,28.806363636363635,-0.13664909899958966
2008-10-21,23.17,26.106363636363636,-0.11247693004143877
2008-10-22,20.47,27.446363636363635,-0.2541817097810606
2008-10-23,21.81,26.636363636363637,-0.18119453924914686
2008-10-24,21.0,24.356363636363636,-0.1378023290534488
2008-10-27,18.72,27.096363636363638,-0.30913238945178834
2008-10-28,21.46,28.576363636363638,-0.24902971304956423
2008-10-29,22.94,30.086363636363636,-0.23752832754192466
2008-10-30,24.45,31.546363636363637,-0.2249502896170139
2008-10-31,25.91,30.556363636363635,-0.15205878852790666
2008-11-03,24.92,32.56636363636363,-0.23479328922759113
2008-11-04,26.93,31.386363636363637,-0.14198406951484432
2008-11-05,25.75,29.906363636363636,-0.13897923822840985
2008-11-06,24.27,30.316363636363636,-0.19944224541201871
2008-11-07,24.68,31.146363636363635,-0.20761215376083586
2008-11-10,25.51,30.736363636363638,-0.17003845016267372
2008-11-11,25.1,28.636363636363637,-0.12349206349206343
2008-11-12,23.0,32.63636363636363,-0.29526462395543174
2008-11-13,27.0,30.946363636363635,-0.12752269322287824
2008-11-14,25.31,30.176363636363636,-0.161264083870579
2008-11-17,24.54,30.936363636363637,-0.20675874228621804
2008-11-18,25.3,28.686363636363637,-0.11804785295515763
2008-11-19,23.05,25.126363636363635,-0.082636853721191
2008-11-20,19.49,27.876363636363635,-0.30084137751108797
2008-11-21,22.24,30.276363636363637,-0.26543358155176566
2008-11-24,24.64,30.316363636363636,-0.18723761544920237
2008-11-25,24.68,32.28636363636364,-0.23559059552301853
2008-11-26,26.65,31.776363636363637,-0.1613263145848831
2008-11-28,26.14,27.856363636363636,-0.061614777103322194
2008-12-01,22.22,28.806363636363635,-0.22864266102818187
2008-12-02,23.17,29.226363636363637,-0.2072226196771283
2008-12-03,23.59,26.266363636363636,-0.10189319212265946
2008-12-04,20.63,26.346363636363638,-0.21696973879438264
2008-12-05,20.71,28.896363636363635,-0.2833008242622538
2008-12-08,23.26,29.066363636363636,-0.19976229944015256
2008-12-09,23.43,32.13636363636363,-0.2709193776520509
2008-12-10,26.5,31.216363636363635,-0.1510862601199836
2008-12-11,25.58,30.536363636363635,-0.1623102113724323
2008-12-12,24.9,30.366363636363637,-0.1800137712181541
2008-12-15,24.73,30.706363636363637,-0.19462948159990523
2008-12-16,25.07,30.366363636363637,-0.17441547166422178
2008-12-17,24.73,28.536363636363635,-0.13338642879898055
2008-12-18,22.9,29.556363636363635,-0.22520915354330706
2008-12-19,23.92,28.306363636363635,-0.15496033657706254
2008-12-22,22.67,28.436363636363637,-0.20278132992327358
2008-12-23,22.8,28.246363636363636,-0.192816452640726
2008-12-24,22.61,28.646363636363635,-0.2107200660086953
2008-12-26,23.01,29.486363636363638,-0.21963927855711418
2008-12-29,23.85,29.936363636363637,-0.20331005162465832
2008-12-30,24.3,30.246363636363636,-0.19659763758227888
2008-12-31,24.61,32.667272727272724,-0.2466466299326543
2009-01-02,26.19,33.407272727272726,-0.21603896810710776
2009-01-05,26.93,34.057272727272725,-0.20927314950751408
2009-01-06,27.58,32.667272727272724,-0.15572994935158901
2009-01-07,26.19,33.027272727272724,-0.2070189925681254
2009-01-08,26.55,31.527272727272727,-0.15787197231833905
2009-01-09,25.05,30.047272727272727,-0.1663136875226915
2009-01-12,23.57,30.937272727272727,-0.2381358173430108
2009-01-13,24.46,29.357272727272726,-0.16681633790604766
2009-01-14,22.88,29.927272727272726,-0.2354799513973268
2009-01-15,23.45,29.87727272727273,-0.21512247071352508
2009-01-16,23.4,30.437272727272727,-0.2312057584898899
2009-01-20,23.96,31.30727272727273,-0.23468261803821355
2009-01-21,24.83,30.477272727272727,-0.1852945563012678
2009-01-22,24.0,31.227272727272727,-0.23144104803493448
2009-01-23,24.75,32.197272727272725,-0.2313013524578592
2009-01-26,25.72,31.487272727272728,-0.1831620279478
2009-01-27,25.01,32.38727272727273,-0.22778307977319934
2009-01-28,25.91,31.757272727272728,-0.18412389431196863
2009-01-29,25.28,30.94727272727273,-0.18312672580929445
2009-01-30,24.47,30.687272727272727,-0.20260101907808992
2009-02-02,24.21,31.707272727272727,-0.23645277825563393
2009-02-03,25.23,32.46727272727273,-0.22290978327826627
2009-02-04,25.99,33.197272727272725,-0.21710436235178132
2009-02-05,26.72,33.97727272727273,-0.21359197324414714
2009-02-06,27.5,34.18727272727273,-0.19560708397596127
2009-02-09,27.71,33.72727272727273,-0.17840970350404306
2009-02-10,27.25,32.86727272727273,-0.17090778337113455
2009-02-11,26.39,33.21727272727273,-0.2055338131859109
2009-02-12,26.74,33.487272727272725,-0.20148767510044518
2009-02-13,27.01,31.187272727272727,-0.1339415845624672
2009-02-17,24.71,30.797272727272727,-0.19765622693863094
2009-02-18,24.32,31.44727272727273,-0.2266419981498613
2009-02-19,24.97,30.487272727272728,-0.18096970419847336
2009-02-20,24.01,28.87727272727273,-0.1685502912010074
2009-02-23,22.4,30.027272727272727,-0.2540115046927036
2009-02-24,23.55,29.78727272727273,-0.2093938839040469
2009-02-25,23.31,30.007272727272728,-0.22318831798351924
2009-02-26,23.53,29.247272727272726,-0.19548054208628618
2009-02-27,22.77,26.847272727272728,-0.15186915887850472
2009-03-02,20.37,27.407272727272726,-0.2567666180177789
2009-03-03,20.93,28.44727272727273,-0.26425284417742556
2009-03-04,21.97,27.747272727272726,-0.20821047113557434
2009-03-05,21.27,27.707272727272727,-0.2323315178161297
2009-03-06,21.23,27.87727272727273,-0.23844774172509375
2009-03-09,21.4,29.347272727272728,-0.27080106560931794
2009-03-10,22.87,29.37727272727273,-0.2215070400742689
2009-03-11,22.9,30.46727272727273,-0.24837381392850755
2009-03-12,23.99,30.37727272727273,-0.2102648511147689
2009-03-13,23.9,30.937272727272727,-0.22746907231641744
2009-03-16,24.46,31.987272727272728,-0.23532086625362358
2009-03-17,25.51,32.527272727272724,-0.21573504751257677
2009-03-18,26.05,33.277272727272724,-0.21718344488457852
2009-03-19,26.8,32.46727272727273,-0.17455339642717138
2009-03-20,25.99,35.127272727272725,-0.2601190476190476
2009-03-23,28.65,34.057272727272725,-0.15876998638656803
2009-03-24,27.58,33.71727272727273,-0.18202162366200225
2009-03-25,27.24,34.337272727272726,-0.20669296550263427
2009-03-26,27.86,33.24727272727273,-0.1620365306792082
2009-03-27,26.77,32.587272727272726,-0.17851364168944928
2009-03-30,26.11,33.417272727272724,-0.21866753720177368
2009-03-31,26.94,33.66861271676301,-0.19984823174531774
2009-04-01,27.79,35.078612716763004,-0.20777938898592752
2009-04-02,29.2,35.80861271676301,-0.18455372088931365
2009-04-03,29.93,35.77861271676301,-0.16346672698192166
2009-04-06,29.9,34.87861271676301,-0.1427411335764005
2009-04-07,29.0,35.828612716763004,-0.19059104439084595
2009-04-08,29.95,36.52861271676301,-0.1800947867298579
2009-04-09,30.65,36.438612716763004,-0.15885930569744344
2009-04-13,30.56,36.01861271676301,-0.1515497767692363
2009-04-14,30.14,35.13861271676301,-0.14225412815965832
2009-04-15,29.26,35.95861271676301,-0.18628673941139784
2009-04-16,30.08,36.69861271676301,-0.18035048811912702
2009-04-17,30.82,34.548612716763,-0.10792365954983418
2009-04-20,28.67,35.288612716763005,-0.18755661408075108
2009-04-21,29.41,34.44861271676301,-0.14626460456305035
2009-04-22,28.57,35.26861271676301,-0.18993127885575123
2009-04-23,29.39,36.218612716763005,-0.18853877066369606
2009-04-24,30.34,35.16861271676301,-0.1372989249149843
2009-04-27,29.29,34.95861271676301,-0.16215210719860318
2009-04-28,29.08,36.01861271676301,-0.19263964360109265
2009-04-29,30.14,34.258612716763004,-0.12022123460789569
2009-04-30,28.38,35.298612716763,-0.1960023973825299
2009-05-01,29.42,36.34861271676301,-0.19061560260228905
2009-05-04,30.47,35.178612716763006,-0.1338487323156805
2009-05-05,29.3,36.048612716763,-0.18720866652449075
2009-05-06,30.17,35.23861271676301,-0.1438368972553754
2009-05-07,29.36,35.63861271676301,-0.17617444221698886
2009-05-08,29.76,34.70861271676301,-0.14257592941399821
2009-05-11,28.83,34.408612716763,-0.1621283822943912
2009-05-12,28.53,32.748612716763006,-0.12881805874493202
2009-05-13,26.87,32.94861271676301,-0.18448766778184988
2009-05-14,27.07,31.868612716763007,-0.15057488568490207
2009-05-15,25.99,33.38861271676301,-0.22159089925435804
2009-05-18,27.51,34.45861271676301,-0.20165097109039243
2009-05-19,28.58,34.59861271676301,-0.17395531913471762
2009-05-20,28.72,33.55861271676301,-0.14418393148731246
2009-05-21,27.68,33.69861271676301,-0.17860120140106284
2009-05-22,27.82,34.45861271676301,-0.1926546716006804
2009-05-26,28.58,34.248612716763006,-0.16551364470270946
2009-05-27,28.37,35.23861271676301,-0.19491722821130264
2009-05-28,29.36,35.618612716763,-0.17571186072099731
2009-05-29,29.74,37.45861271676301,-0.20605708959715086
2009-06-01,31.58,37.63861271676301,-0.16096801341630484
2009-06-02,31.76,36.26861271676301,-0.1243116948523143
2009-06-03,30.39,37.578612716763004,-0.19129531925366472
2009-06-04,31.7,37.858612716763005,-0.16267401985482954
2009-06-05,31.98,37.998612716763006,-0.15839032760551042
2009-06-08,32.12,38.928612716763,-0.17489995768154243
2009-06-09,33.05,39.02861271676301,-0.15318537607654092
2009-06-10,33.15,39.70861271676301,-0.1651685180629412
2009-06-11,33.83,39.258612716763004,-0.13827826153533562
2009-06-12,33.38,38.568612716763006,-0.13452941008966823
2009-06-15,32.69,37.51861271676301,-0.12869912736953693
2009-06-16,31.64,36.968612716763005,-0.1441388335988817
2009-06-17,31.09,36.58861271676301,-0.15028207708579855
2009-06-18,30.71,35.95861271676301,-0.14596260312112186
2009-06-19,30.08,34.41861271676301,-0.1260542588530874
2009-06-22,28.54,34.298612716763,-0.16789637424456405
2009-06-23,28.42,34.548612716763,-0.17739099300474648
2009-06-24,28.67,35.248612716763006,-0.18663465622391562
2009-06-25,29.37,34.928612716763006,-0.15914209825159487
2009-06-26,29.05,35.538612716763005,-0.18257923483047012
2009-06-29,29.66,35.368612716763,-0.1614033539420504
2009-06-30,29.49,35.42601156069364,-0.1675608204023692
2009-07-01,29.9,33.74601156069364,-0.11396936653614387
2009-07-02,28.22,32.99601156069364,-0.14474511720631844
2009-07-06,27.47,32.18601156069364,-0.14652363968118853
2009-07-07,26.66,31.906011560693642,-0.16442078793566361
2009-07-08,26.38,32.93601156069364,-0.19905298941896454
2009-07-09,27.41,32.84601156069364,-0.1654998979297334
2009-07-10,27.32,33.44601156069364,-0.18316119844594692
2009-07-13,27.92,33.69601156069364,-0.17141528902581904
2009-07-14,28.17,34.25601156069364,-0.17766258485494302
2009-07-15,28.73,34.646011560693644,-0.17075591948960256
