date,CB,dcf,Deviation
2005-11-07,53.9,54.98882575982157,-0.01980085489690786
2005-11-08,53.61,55.18882575982157,-0.028607707050925968
2005-11-09,53.81,57.00882575982158,-0.05611106205376426
2005-11-10,55.63,57.278825759821565,-0.02878595603086087
2005-11-11,55.9,57.948825759821574,-0.03535577698007675
2005-11-14,56.57,56.748825759821564,-0.0031511799130155005
2005-11-15,55.37,56.22882575982158,-0.015273763024858722
2005-11-16,54.85,56.95882575982157,-0.03702368740384254
2005-11-17,55.58,57.11882575982158,-0.026940780720741353
2005-11-18,55.74,57.128825759821574,-0.024310420201185456
2005-11-21,55.75,56.55882575982157,-0.014300610894156018
2005-11-22,55.18,57.65882575982157,-0.04299126330021252
2005-11-23,56.28,57.42882575982158,-0.020004340061316683
2005-11-25,56.05,56.768825759821574,-0.012662332718714198
2005-11-28,55.39,57.23882575982157,-0.032300204193205895
2005-11-29,55.86,56.878825759821574,-0.017912215067935833
2005-11-30,55.5,56.95882575982157,-0.0256119352946812
2005-12-01,55.58,56.878825759821574,-0.022834960857069042
2005-12-02,55.5,56.14882575982158,-0.011555464447234431
2005-12-05,54.77,54.948825759821574,-0.0032544054827160496
2005-12-06,53.57,54.50882575982158,-0.017223371568455104
2005-12-07,53.13,55.33882575982157,-0.03991457587857361
2005-12-08,53.96,56.31882575982158,-0.04188343290183416
2005-12-09,54.94,56.31882575982158,-0.024482501920436883
2005-12-12,54.94,56.378825759821574,-0.025520676254434438
2005-12-13,55.0,56.278825759821565,-0.022723035574323203
2005-12-14,54.9,55.22882575982158,-0.00595387925232338
2005-12-15,53.85,56.17882575982158,-0.04145379915518144
2005-12-16,54.8,54.79882575982157,2.1428199640238788e-05
2005-12-19,53.42,55.17882575982158,-0.03187501248173108
2005-12-20,53.8,55.278825759821565,-0.026752119631608173
2005-12-21,53.9,55.14882575982158,-0.02264464823349699
2005-12-22,53.77,55.20882575982157,-0.026061517158162073
2005-12-23,53.83,54.83882575982157,-0.01839619550279825
2005-12-27,53.46,55.278825759821565,-0.03290275679378751
2005-12-28,53.9,55.25882575982158,-0.024590203304855285
2005-12-29,53.88,54.81882575982158,-0.017125973546658346
2005-12-30,53.44,56.21346304022867,-0.049338056939204455
2006-01-03,54.54,57.143463040228674,-0.04556012012075383
2006-01-04,55.47,57.01346304022868,-0.02707190473835297
2006-01-05,55.34,57.73346304022869,-0.04145711887334602
2006-01-06,56.06,57.57346304022868,-0.026287510952244908
2006-01-09,55.9,57.71346304022867,-0.031421837205724557
2006-01-10,56.04,58.33346304022868,-0.039316421839159954
2006-01-11,56.66,57.08346304022868,-0.007418313775572005
2006-01-12,55.41,56.57346304022868,-0.020565526268055412
2006-01-13,54.9,56.533463040228675,-0.02889373748546631
2006-01-17,54.86,56.47346304022868,-0.028570286881102636
2006-01-18,54.8,56.22346304022868,-0.02531795380889601
2006-01-19,54.55,54.57346304022868,-0.0004299349706172739
2006-01-20,52.9,54.46346304022867,-0.02870664024933267
2006-01-23,52.79,54.02346304022868,-0.022831987636745432
2006-01-24,52.35,54.15346304022869,-0.03330282015185171
2006-01-25,52.48,54.94346304022867,-0.044836326360152556
2006-01-26,53.27,55.31346304022868,-0.03694332135275091
2006-01-27,53.64,56.63346304022869,-0.052856789599857734
2006-01-30,54.96,56.423463040228675,-0.025937136102143543
2006-01-31,54.75,56.73346304022869,-0.03496107824093608
2006-02-01,55.06,56.07346304022868,-0.01807384429782033
2006-02-02,54.4,55.75346304022868,-0.02427585599933224
2006-02-03,54.08,55.893463040228674,-0.03244499341405016
2006-02-06,54.22,55.83346304022868,-0.02889777836395646
2006-02-07,54.16,54.77346304022868,-0.011200004640534056
2006-02-08,53.1,54.173463040228675,-0.019815292949456276
2006-02-09,52.5,54.58346304022868,-0.03817022453656227
2006-02-10,52.91,54.37346304022868,-0.026915023586890685
2006-02-13,52.7,56.283463040228675,-0.06366813352738065
2006-02-14,54.61,56.703463040228684,-0.036919491826159945
2006-02-15,55.03,56.533463040228675,-0.026594214459475518
2006-02-16,54.86,56.19346304022867,-0.02372986052263859
2006-02-17,54.52,56.79346304022867,-0.04003036473789778
2006-02-21,55.12,58.07346304022868,-0.050857360412323915
2006-02-22,56.4,57.56346304022868,-0.02021183192914555
2006-02-23,55.89,57.02346304022868,-0.019877134424983067
2006-02-24,55.35,57.71346304022867,-0.04095167601675942
2006-02-27,56.04,57.40346304022869,-0.023752278486633527
2006-02-28,55.73,57.57346304022868,-0.03201931832623284
2006-03-01,55.9,57.453463040228684,-0.02703863192965339
2006-03-02,55.78,56.493463040228676,-0.012629125598489499
2006-03-03,54.82,56.19346304022867,-0.02444168709170702
2006-03-06,54.52,56.863463040228666,-0.041212105540789135
2006-03-07,55.19,56.59346304022868,-0.024799030927495025
2006-03-08,54.92,55.76346304022868,-0.015125729182568715
2006-03-09,54.09,56.60346304022868,-0.04440475732805138
2006-03-10,54.93,57.58346304022868,-0.04608029632352828
2006-03-13,55.91,57.90346304022867,-0.03442735435087374
2006-03-14,56.23,57.913463040228685,-0.02906859565727049
2006-03-15,56.24,58.32346304022868,-0.0357225536966419
2006-03-16,56.65,58.10346304022868,-0.025015084543624555
2006-03-17,56.43,58.283463040228675,-0.03180083926978339
2006-03-20,56.61,57.09346304022868,-0.008467922849381582
2006-03-21,55.42,57.02346304022868,-0.0281193556956979
2006-03-22,55.35,56.163463040228685,-0.014483847615415324
2006-03-23,54.49,55.58346304022868,-0.0196724525680827
2006-03-24,53.91,55.27346304022868,-0.02466758848158901
2006-03-27,53.6,54.51346304022868,-0.016756650362765968
2006-03-28,52.84,54.27346304022868,-0.026411858759890827
2006-03-29,52.6,53.87346304022868,-0.023638039367874897
2006-03-30,52.2,53.68346304022867,-0.027633519825593367
2006-03-31,52.01,53.32458077857412,-0.024652435319328814
2006-04-03,52.12,53.464580778574124,-0.025149000684074663
2006-04-04,52.26,53.74458077857413,-0.027622892523630593
2006-04-05,52.54,53.524580778574126,-0.018394927419370877
2006-04-06,52.32,52.39458077857412,-0.001423444514029093
2006-04-07,51.19,53.00458077857413,-0.03423441430759577
2006-04-10,51.8,52.32458077857412,-0.010025513262954422
2006-04-11,51.12,51.99458077857412,-0.01682061410012403
2006-04-12,50.79,51.424580778574125,-0.012340028230984124
2006-04-13,50.22,51.984580778574134,-0.03394431102734641
2006-04-17,50.78,53.564580778574125,-0.05198548626908994
2006-04-18,52.36,55.07458077857412,-0.04928917733369631
2006-04-19,53.87,55.714580778574124,-0.03310768478910442
2006-04-20,54.51,55.174580778574125,-0.012045053522766414
2006-04-21,53.97,54.724580778574136,-0.01378869911543612
2006-04-24,53.52,54.204580778574126,-0.01262957426736011
2006-04-25,53.0,55.65458077857413,-0.04769743552890238
2006-04-26,54.45,55.91458077857413,-0.026193181781581698
2006-04-27,54.71,56.74458077857413,-0.0358550675792878
2006-04-28,55.54,55.284580778574124,0.004620080641451807
2006-05-01,54.08,56.26458077857413,-0.03882692714216451
2006-05-02,55.06,56.24458077857413,-0.021061242917564504
2006-05-03,55.04,56.13458077857413,-0.019499224246312008
2006-05-04,54.93,55.54458077857413,-0.011064639789507558
2006-05-05,54.34,56.174580778574125,-0.03265855753878377
2006-05-08,54.97,55.30458077857413,-0.006049784192627916
2006-05-09,54.1,55.18458077857412,-0.019653692449453586
2006-05-10,53.98,54.84458077857413,-0.015764197051021833
2006-05-11,53.64,54.204580778574126,-0.010415739232085164
2006-05-12,53.0,54.954580778574126,-0.035567203877864606
2006-05-15,53.75,55.14458077857413,-0.025289534508819433
2006-05-16,53.94,53.834580778574136,0.0019582064149334943
2006-05-17,52.63,53.604580778574125,-0.018180923428910867
2006-05-18,52.4,53.714580778574124,-0.02447344388655248
2006-05-19,52.51,53.39458077857413,-0.016566864383531055
2006-05-22,52.19,53.714580778574124,-0.028382996878610234
2006-05-23,52.51,54.29458077857413,-0.0328684880329414
2006-05-24,53.09,54.024580778574126,-0.017299176876625966
2006-05-25,52.82,53.874580778574135,-0.01957473753547123
2006-05-26,52.67,52.674580778574125,-8.696374050665145e-05
2006-05-30,51.47,52.97458077857412,-0.028401938372349722
2006-05-31,51.77,53.014580778574135,-0.023476197685545652
2006-06-01,51.81,52.14458077857412,-0.006416405570405681
2006-06-02,50.94,50.94458077857413,-8.991689604909148e-05
2006-06-05,49.74,50.55458077857413,-0.016112897506596613
2006-06-06,49.35,51.18458077857413,-0.03584245002436526
2006-06-07,49.98,51.50458077857413,-0.029600877349696963
2006-06-08,50.3,51.32458077857412,-0.019962769554697335
2006-06-09,50.12,50.12458077857412,-9.138786804741006e-05
2006-06-12,48.92,49.604580778574125,-0.013800757265341468
2006-06-13,48.4,49.38458077857413,-0.019937007929432538
2006-06-14,48.18,50.514580778574135,-0.04621597848762815
2006-06-15,49.31,49.80458077857413,-0.009930427499690864
2006-06-16,48.6,49.954580778574126,-0.027116247548515382
2006-06-19,48.75,49.954580778574126,-0.024113519917492332
2006-06-20,48.75,50.54458077857413,-0.0355049097436545
2006-06-21,49.34,50.164580778574134,-0.01643750960889756
2006-06-22,48.96,49.764580778574135,-0.01616773950440953
2006-06-23,48.56,50.914580778574134,-0.046245706879412984
2006-06-26,49.71,49.984580778574134,-0.005493309622631282
2006-06-27,48.78,50.07458077857412,-0.025853052755422157
2006-06-28,48.87,51.59458077857413,-0.052807499110557266
2006-06-29,50.39,51.79458077857413,-0.027118296112460527
2006-06-30,50.59,52.263672319410034,-0.03202362645283252
2006-07-03,50.59,51.14367231941004,-0.010825822517244288
2006-07-05,49.47,51.263672319410034,-0.0349891499819629
2006-07-06,49.59,51.47367231941002,-0.03659486946494217
2006-07-07,49.8,51.903672319410035,-0.04053031751711611
2006-07-10,50.23,51.953672319410025,-0.03317710264662199
2006-07-11,50.28,52.48367231941003,-0.04198776918655234
2006-07-12,50.81,51.67367231941003,-0.016713972137908373
2006-07-13,50.0,51.37367231941004,-0.026738838346408
2006-07-14,49.7,52.43367231941003,-0.05213581651800625
2006-07-17,50.76,52.313672319410024,-0.029699163727673672
2006-07-18,50.64,52.96367231941002,-0.04387294569373068
2006-07-19,51.29,53.67367231941003,-0.0444104570528524
2006-07-20,52.0,52.903672319410035,-0.017081466744955698
2006-07-21,51.23,53.73367231941003,-0.04659410405690145
2006-07-24,52.06,54.28367231941003,-0.04096392569621554
2006-07-25,52.61,54.873672319410026,-0.041252429876272645
2006-07-26,53.2,53.67367231941003,-0.008825040265387885
2006-07-27,52.0,53.803672319410026,-0.03352321954349835
2006-07-28,52.13,53.203672319410025,-0.02018041749005961
2006-07-31,51.53,52.87367231941004,-0.02541288055977864
2006-08-01,51.2,52.72367231941002,-0.028899206985797954
2006-08-02,51.05,52.62367231941004,-0.02990426646506772
2006-08-03,50.95,52.36367231941003,-0.026997195895407278
2006-08-04,50.69,51.79367231941003,-0.021309018456998285
2006-08-07,50.12,51.13367231941004,-0.019823968696753624
2006-08-08,49.46,50.66367231941003,-0.023758094593330226
2006-08-09,48.99,51.48367231941003,-0.04843617805542366
2006-08-10,49.81,50.98367231941003,-0.023020552777309522
2006-08-11,49.31,51.47367231941002,-0.04203454352321634
2006-08-14,49.8,52.04367231941003,-0.04311133744828455
2006-08-15,50.37,52.61367231941003,-0.04264428275960319
2006-08-16,50.94,53.403672319410035,-0.04613301318820717
2006-08-17,51.73,53.75367231941003,-0.03764714543380698
2006-08-18,52.08,53.943672319410034,-0.03454848806686539
2006-08-21,52.27,53.74367231941003,-0.027420387476532748
2006-08-22,52.07,53.96367231941003,-0.0350916132653355
2006-08-23,52.29,53.93367231941003,-0.03047580942895467
2006-08-24,52.26,53.803672319410026,-0.028690835641215884
2006-08-25,52.13,54.193672319410034,-0.03807958071649087
2006-08-28,52.52,54.34367231941003,-0.03355813550271736
2006-08-29,52.67,54.313672319410024,-0.030262588575190597
2006-08-30,52.64,55.53367231941003,-0.05210662645838815
2006-08-31,53.86,55.693672319410034,-0.03292424871704813
2006-09-01,54.02,55.54367231941003,-0.027431969399646094
2006-09-05,53.87,55.20367231941003,-0.024159123177410535
2006-09-06,53.53,55.79367231941003,-0.04057220514991122
2006-09-07,54.12,56.60367231941003,-0.04387828947554617
2006-09-08,54.93,56.93367231941003,-0.035193098175171245
2006-09-11,55.26,57.60367231941003,-0.040686161576895086
2006-09-12,55.93,57.65367231941002,-0.029897008292214533
2006-09-13,55.98,57.013672319410034,-0.01813025327712714
2006-09-14,55.34,57.063672319410024,-0.030206123254071016
2006-09-15,55.39,56.623672319410026,-0.02178721847023568
2006-09-18,54.95,56.50367231941003,-0.027496837915724437
2006-09-19,54.83,56.65367231941002,-0.03218983421106869
2006-09-20,54.98,56.383672319410024,-0.024895014135622673
2006-09-21,54.71,56.09367231941003,-0.024667173001815423
2006-09-22,54.42,56.74367231941003,-0.040950333745233825
2006-09-25,55.07,57.633672319410024,-0.04448219619256544
2006-09-26,55.96,56.45367231941003,-0.008744733497882518
2006-09-27,54.78,56.84367231941003,-0.03630434550065764
2006-09-28,55.17,56.40367231941002,-0.02187219854097122
2006-09-29,54.73,55.741902439407156,-0.018153353135141437
2006-10-02,54.09,57.09190243940715,-0.0525801788194592
2006-10-03,55.44,57.751902439407154,-0.04003162392499171
2006-10-04,56.1,58.41190243940714,-0.03957930392363718
2006-10-05,56.76,57.931902439407146,-0.02022896521709916
2006-10-06,56.28,58.041902439407146,-0.030355697614262045
2006-10-09,56.39,58.70190243940715,-0.03938377366548762
2006-10-10,57.05,58.88190243940714,-0.031111468269767184
2006-10-11,57.23,59.22190243940715,-0.033634556766310775
2006-10-12,57.57,59.95190243940715,-0.03973022277006999
2006-10-13,58.3,59.37190243940715,-0.01805403558528551
2006-10-16,57.72,59.46190243940715,-0.029294428330512656
2006-10-17,57.81,59.501902439407154,-0.028434425960246812
2006-10-18,57.85,58.63190243940714,-0.013335784903367176
2006-10-19,56.98,58.301902439407144,-0.022673401451710706
2006-10-20,56.65,58.801902439407144,-0.036595796226569166
2006-10-23,57.15,59.34190243940715,-0.03693684141059106
2006-10-24,57.69,59.991902439407156,-0.03837021907635152
2006-10-25,58.34,60.59190243940715,-0.03716507237347577
2006-10-26,58.94,59.42190243940715,-0.008109845353715284
2006-10-27,57.77,59.32190243940715,-0.026160699094104345
2006-10-30,57.67,58.901902439407145,-0.020914476245897373
2006-10-31,57.25,58.86190243940715,-0.027384477439655552
2006-11-01,57.21,58.331902439407145,-0.01923308502705756
2006-11-02,56.68,58.23190243940715,-0.02665038191087732
2006-11-03,56.58,58.35190243940715,-0.03036580411833356
2006-11-06,56.7,59.07190243940715,-0.04015280262625898
2006-11-07,57.42,59.001902439407154,-0.026811041237724598
2006-11-08,57.35,58.13190243940714,-0.01345048771149615
2006-11-09,56.48,59.27190243940714,-0.04710330400245322
2006-11-10,57.62,59.37190243940715,-0.029507264672798406
2006-11-13,57.72,58.92190243940715,-0.020398228666210105
2006-11-14,57.27,58.81190243940714,-0.026217523587095837
2006-11-15,57.16,59.38190243940714,-0.03741716496325387
2006-11-16,57.73,59.45190243940715,-0.02896294935493615
2006-11-17,57.8,59.941902439407144,-0.035732973967122716
2006-11-20,58.29,59.791902439407146,-0.025118826766369673
2006-11-21,58.14,59.59190243940715,-0.02436408941438717
2006-11-22,57.94,59.27190243940714,-0.022471059382120018
2006-11-24,57.62,58.59190243940715,-0.016587658002950922
2006-11-27,56.94,58.72190243940715,-0.03034476686523957
2006-11-28,57.07,59.081902439407145,-0.034052770075752026
2006-11-29,57.43,58.491902439407156,-0.01815469142087145
2006-11-30,56.84,58.031902439407155,-0.020538744885223337
2006-12-01,56.38,58.86190243940715,-0.0421648355990879
2006-12-04,57.21,59.59190243940715,-0.039970236590937125
2006-12-05,57.94,59.60190243940715,-0.027883379076644177
2006-12-06,57.95,59.301902439407144,-0.022796948897018443
2006-12-07,57.65,59.76190243940715,-0.03533860792916388
2006-12-08,58.11,60.36190243940715,-0.037306684322411354
2006-12-11,58.71,62.291902439407146,-0.05750189509609771
2006-12-12,60.64,62.681902439407146,-0.03257562964654748
2006-12-13,61.03,62.491902439407156,-0.023393469911155762
2006-12-14,60.84,62.37190243940715,-0.02456077784215982
2006-12-15,60.72,62.141902439407154,-0.022881540210224705
2006-12-18,60.49,62.16190243940714,-0.026895934226544016
2006-12-19,60.51,62.281902439407155,-0.028449716049232854
2006-12-20,60.63,62.301902439407144,-0.026835495770505258
2006-12-21,60.65,61.831902439407145,-0.019114767503156882
2006-12-22,60.18,62.48190243940715,-0.03684110677710972
2006-12-26,60.83,62.81190243940714,-0.03155297582841132
2006-12-27,61.16,62.581902439407145,-0.022720664984319683
2006-12-28,60.93,62.22190243940715,-0.0207628244839545
2006-12-29,60.57,62.068286334973315,-0.024139321760669907
2007-01-03,60.35,61.27828633497331,-0.015148699327179216
2007-01-04,59.56,60.848286334973324,-0.02117210545390269
2007-01-05,59.13,60.87828633497332,-0.02871773238414832
2007-01-08,59.16,60.26828633497331,-0.018389212675028133
2007-01-09,58.55,60.258286334973306,-0.028349401200641777
2007-01-10,58.54,60.97828633497332,-0.039986140666187775
2007-01-11,59.26,60.51828633497331,-0.020791836834384236
2007-01-12,58.8,60.468286334973314,-0.027589442930986863
2007-01-16,58.75,60.41828633497332,-0.027612274961324457
2007-01-17,58.7,60.97828633497332,-0.03736225584395658
2007-01-18,59.26,61.01828633497331,-0.028815727883946374
2007-01-19,59.3,60.218286334973314,-0.01524929370897754
2007-01-22,58.5,60.258286334973306,-0.02917916260012876
2007-01-23,58.54,60.87828633497332,-0.03840920097696676
2007-01-24,59.16,60.36828633497331,-0.020015249865943496
2007-01-25,58.65,59.94828633497331,-0.021656771433279487
2007-01-26,58.23,60.01828633497331,-0.029795691349675524
2007-01-29,58.3,60.318286334973315,-0.033460604695645824
2007-01-30,58.6,59.49828633497332,-0.015097684157086455
2007-01-31,57.78,60.18828633497331,-0.040012542001448215
2007-02-01,58.47,60.43828633497331,-0.032566878618369155
2007-02-02,58.72,61.02828633497331,-0.037823220568631744
2007-02-05,59.31,61.568286334973315,-0.036679376175693834
2007-02-06,59.85,61.29828633497331,-0.023626864983776863
2007-02-07,59.58,60.74828633497332,-0.019231593275426007
2007-02-08,59.03,59.94828633497331,-0.015317974726453354
2007-02-09,58.23,59.848286334973324,-0.027039810729345026
2007-02-12,58.13,59.718286334973314,-0.02659631467092438
2007-02-13,58.0,60.01828633497331,-0.03362785674534052
2007-02-14,58.3,60.26828633497331,-0.03265874068549934
