date,MDLZ,dcf,Deviation
2004-06-30,31.68,31.274940523409192,0.012951566647668722
2004-07-01,31.18,31.11494052340919,0.0020909400916857557
2004-07-02,31.02,31.64494052340919,-0.019748513129512535
2004-07-06,31.55,31.41494052340919,0.004299211596156649
2004-07-07,31.32,31.66494052340919,-0.010893452433747064
2004-07-08,31.57,31.45494052340919,0.003657914295059017
2004-07-09,31.36,31.45494052340919,-0.0030183024297417704
2004-07-12,31.36,31.174940523409187,0.005936161336117074
2004-07-13,31.08,31.354940523409194,-0.00876865077144473
2004-07-14,31.26,30.70494052340919,0.01807720409579172
2004-07-15,30.61,30.39494052340919,0.007075502464799266
2004-07-16,30.3,31.224940523409188,-0.029621850607393863
2004-07-19,31.13,31.89494052340919,-0.02398313057984114
2004-07-20,31.8,31.584940523409188,0.006808924538940442
2004-07-21,31.49,31.23494052340919,0.008165838394974756
2004-07-22,31.14,30.604940523409194,0.01748278112749624
2004-07-23,30.51,30.61494052340919,-0.003427755259852505
2004-07-26,30.52,30.69494052340919,-0.005699327655506403
2004-07-27,30.6,30.43494052340919,0.0054233546625088724
2004-07-28,30.34,30.61494052340919,-0.008980599625825203
2004-07-29,30.52,30.64494052340919,-0.004077035924209049
2004-07-30,30.55,30.334940523409188,0.007089497222678043
2004-08-02,30.24,30.24494052340919,-0.00016335040914927657
2004-08-03,30.15,30.14494052340919,0.00016783833382860713
2004-08-04,30.05,29.93494052340919,0.0038436514180089087
2004-08-05,29.84,29.774940523409192,0.002185041361868034
2004-08-06,29.68,29.74494052340919,-0.0021832460333239823
2004-08-09,29.65,29.654940523409188,-0.00016660034793491985
2004-08-10,29.56,29.824940523409193,-0.008883186982426516
2004-08-11,29.73,29.854940523409194,-0.004184919521485142
2004-08-12,29.76,29.95494052340919,-0.006507792037071303
2004-08-13,29.86,30.524940523409192,-0.02178351577456006
2004-08-16,30.43,30.574940523409193,-0.00474050058407216
2004-08-17,30.48,30.774940523409192,-0.009583788575800556
2004-08-18,30.68,30.924940523409187,-0.007920484866374311
2004-08-19,30.83,31.48494052340919,-0.020801707499566002
2004-08-20,31.39,31.34494052340919,0.0014375358778289105
2004-08-23,31.25,31.384940523409192,-0.004299530958439823
2004-08-24,31.29,31.45494052340919,-0.00524370800467544
2004-08-25,31.36,31.64494052340919,-0.009004299540345428
2004-08-26,31.55,31.55494052340919,-0.00015656893428539487
2004-08-27,31.46,31.28494052340919,0.005595646776436203
2004-08-30,31.19,31.37494052340919,-0.005894529848469499
2004-08-31,31.28,31.39494052340919,-0.0036611161382352764
2004-09-01,31.3,31.604940523409194,-0.00964850806105233
2004-09-02,31.51,31.59494052340919,-0.0026884216903733105
2004-09-03,31.5,31.89494052340919,-0.012382544595727518
2004-09-07,31.8,31.54494052340919,0.008085590663946096
2004-09-08,31.45,31.674940523409187,-0.007101529464370926
2004-09-09,31.58,31.48494052340919,0.003019204578777357
2004-09-10,31.39,31.89494052340919,-0.015831367455869327
2004-09-13,31.8,31.91494052340919,-0.003601464440294966
2004-09-14,31.82,32.02494052340919,-0.0063994037165935325
2004-09-15,31.93,32.184940523409196,-0.007921112149446685
2004-09-16,32.09,32.614940523409196,-0.0160950936897285
2004-09-17,32.52,32.49494052340919,0.0007711808726886815
2004-09-20,32.4,32.09494052340919,0.00950490861225628
2004-09-21,32.0,31.49494052340919,0.016036209886328034
2004-09-22,31.4,31.48494052340919,-0.002697814320025027
2004-09-23,31.39,31.55494052340919,-0.00522709029626689
2004-09-24,31.46,31.69494052340919,-0.007412556058771225
2004-09-27,31.6,32.04494052340919,-0.01388489153487904
2004-09-28,31.95,31.99494052340919,-0.0014046134380625297
2004-09-29,31.9,31.814940523409188,0.002673570190339536
2004-09-30,31.72,31.807775600224836,-0.0027595642439145474
2004-10-01,31.69,31.817775600224834,-0.004015855848324312
2004-10-04,31.7,31.517775600224834,0.005781638973718195
2004-10-05,31.4,32.08777560022484,-0.02143419378126099
2004-10-06,31.97,31.697775600224833,0.008588123129158465
2004-10-07,31.58,31.427775600224834,0.0048436262785991335
2004-10-08,31.31,31.327775600224836,-0.0005674070336710857
2004-10-11,31.21,31.287775600224833,-0.0024858143071146976
2004-10-12,31.17,31.437775600224835,-0.008517638258825122
2004-10-13,31.32,31.687775600224835,-0.011606229634566922
2004-10-14,31.57,32.25777560022483,-0.021321234568326464
2004-10-15,32.14,32.44777560022484,-0.009485260377068871
2004-10-18,32.33,32.55777560022483,-0.006996043065769508
2004-10-19,32.44,33.027775600224835,-0.017796402862227167
2004-10-20,32.91,32.857775600224834,0.0015894076461708817
2004-10-21,32.74,32.66777560022483,0.0022108759610395268
2004-10-22,32.55,32.46777560022483,0.0025324925485377126
2004-10-25,32.35,32.93777560022483,-0.01784503019751027
2004-10-26,32.82,33.36777560022483,-0.016416305563417333
2004-10-27,33.25,33.46777560022483,-0.006507023437296255
2004-10-28,33.35,33.427775600224834,-0.0023266759103262036
2004-10-29,33.31,33.79777560022483,-0.014432180566983366
2004-11-01,33.68,33.567775600224834,0.0033432182433443813
2004-11-02,33.45,33.54777560022483,-0.0029145181305008094
2004-11-03,33.43,34.637775600224835,-0.034868740249503594
2004-11-04,34.52,34.857775600224834,-0.009690107713661744
2004-11-05,34.74,34.597775600224836,0.0041107960644222175
2004-11-08,34.48,34.487775600224836,-0.00022545960386000097
2004-11-09,34.37,34.96777560022483,-0.017095042219985923
2004-11-10,34.85,35.11777560022483,-0.007625072933808319
2004-11-11,35.0,34.997775600224834,6.355831869364614e-05
2004-11-12,34.88,34.79777560022483,0.00236292114529979
2004-11-15,34.68,34.69777560022484,-0.0005122979763787505
2004-11-16,34.58,34.87777560022484,-0.00853768897529461
2004-11-17,34.76,34.78777560022483,-0.0007984299008947371
2004-11-18,34.67,34.15777560022484,0.014995835963387272
2004-11-19,34.04,34.69777560022484,-0.018957284403573582
2004-11-22,34.58,34.89777560022483,-0.009105898435050608
2004-11-23,34.78,34.65777560022484,0.003526608319732061
2004-11-24,34.54,34.927775600224834,-0.01110221288246993
2004-11-26,34.81,34.86777560022483,-0.0016569912829328404
2004-11-29,34.75,34.317775600224834,0.012594767353520941
2004-11-30,34.2,34.69777560022484,-0.014346037796774791
2004-12-01,34.58,34.89777560022483,-0.009105898435050608
2004-12-02,34.78,34.37777560022484,0.011700128724225323
2004-12-03,34.26,34.82777560022483,-0.01630237907646248
2004-12-06,34.71,34.62777560022484,0.0023745215610855297
2004-12-07,34.51,34.417775600224836,0.0026795572394446854
2004-12-08,34.3,34.667775600224836,-0.010608572192974841
2004-12-09,34.55,35.14777560022483,-0.017007494500477338
2004-12-10,35.03,35.237775600224836,-0.005896388085958271
2004-12-13,35.12,35.597775600224836,-0.013421501545220704
2004-12-14,35.48,36.04777560022483,-0.015750641773893292
2004-12-15,35.93,36.027775600224835,-0.002713895004503808
2004-12-16,35.91,36.027775600224835,-0.003269022254710152
2004-12-17,35.91,35.71777560022483,0.005381757305568335
2004-12-20,35.6,35.417775600224836,0.005144998427682346
2004-12-21,35.3,35.167775600224836,0.003759816977856101
2004-12-22,35.05,35.357775600224834,-0.008704608675181413
2004-12-23,35.24,35.07777560022483,0.0046247060139734675
2004-12-27,34.96,35.857775600224834,-0.02503712472948838
2004-12-28,35.74,35.667775600224836,0.0020249202132669453
2004-12-29,35.55,35.637775600224835,-0.0024629932353096295
2004-12-30,35.52,35.72777560022484,-0.0058155201865836
2004-12-31,35.61,35.044640718641745,0.016132546083073906
2005-01-03,34.88,34.904640718641744,-0.0007059439127411471
2005-01-04,34.74,34.62464071864175,0.003331710566924162
2005-01-05,34.46,34.64464071864174,-0.005329560786652476
2005-01-06,34.48,34.62464071864175,-0.004177392620968945
2005-01-07,34.46,34.59464071864175,-0.003891953084201094
2005-01-10,34.43,34.404640718641744,0.000737088974875233
2005-01-11,34.24,34.39464071864174,-0.004496070184501821
2005-01-12,34.23,34.31464071864173,-0.0024666065815969196
2005-01-13,34.15,34.39464071864174,-0.007112756915909513
2005-01-14,34.23,34.59464071864175,-0.010540381720029246
2005-01-18,34.43,34.49464071864174,-0.0018739351184721142
2005-01-19,34.33,34.28464071864175,0.0013230204665259926
2005-01-20,34.12,34.13464071864174,-0.0004289108756826421
2005-01-21,33.97,33.56464071864174,0.012076973644860711
2005-01-24,33.4,33.19464071864174,0.006186519176359928
2005-01-25,33.03,33.38464071864174,-0.010622870607791546
2005-01-26,33.22,33.614640718641745,-0.011740143883878784
2005-01-27,33.45,33.42464071864174,0.0007587001928226478
2005-01-28,33.26,34.14464071864174,-0.025908625776189798
2005-01-31,33.98,33.864640718641745,0.0034064817730297126
2005-02-01,33.7,34.16464071864174,-0.013600046974537983
2005-02-02,34.0,34.16464071864174,-0.004819038490631811
2005-02-03,34.0,34.14464071864174,-0.004236117750765156
2005-02-04,33.98,33.614640718641745,0.010869052101920351
2005-02-07,33.45,33.88464071864174,-0.012827071777173016
2005-02-08,33.72,33.614640718641745,0.0031343271594101996
2005-02-09,33.45,33.684640718641745,-0.006965807372019461
2005-02-10,33.52,33.64464071864174,-0.00370462326181642
2005-02-11,33.48,33.834640718641744,-0.010481586655251562
2005-02-14,33.67,33.77464071864174,-0.0030982037533261453
2005-02-15,33.61,33.92464071864174,-0.009274695677730316
2005-02-16,33.76,33.78464071864174,-0.0007293467717164326
2005-02-17,33.62,33.614640718641745,0.00015943295075238062
2005-02-18,33.45,33.19464071864174,0.0076927864206359775
2005-02-22,33.03,33.30464071864174,-0.008246319813563274
2005-02-23,33.14,33.684640718641745,-0.016168814837331125
2005-02-24,33.52,34.02464071864174,-0.014831625198183263
2005-02-25,33.86,33.614640718641745,0.007299179051531102
2005-02-28,33.45,33.654640718641744,-0.006080609219767608
2005-03-01,33.49,33.714640718641746,-0.0066630020030892245
2005-03-02,33.55,33.89464071864174,-0.01016800034856813
2005-03-03,33.73,33.864640718641745,-0.003975849611409954
2005-03-04,33.7,33.584640718641744,0.0034348821035392607
2005-03-07,33.42,33.464640718641746,-0.0013339667685980938
2005-03-08,33.3,33.13464071864174,0.004990525859700279
2005-03-09,32.97,33.464640718641746,-0.014780995941372943
2005-03-10,33.3,33.464640718641746,-0.004919841214671594
2005-03-11,33.3,33.35464071864175,-0.0016381744028564071
2005-03-14,33.19,33.09464071864174,0.0028814115907456195
2005-03-15,32.93,32.95464071864174,-0.0007477161973064028
2005-03-16,32.79,32.714640718641746,0.0023035338216419454
2005-03-17,32.55,32.64464071864174,-0.002899119627550295
2005-03-18,32.48,32.30464071864174,0.005428300004496345
2005-03-21,32.14,32.364640718641745,-0.006940930399772727
2005-03-22,32.2,32.214640718641746,-0.0004544740625733734
2005-03-23,32.05,31.834640718641744,0.006764935193132038
2005-03-24,31.67,32.26464071864174,-0.01843010507469167
2005-03-28,32.1,32.39464071864174,-0.009095353802525241
2005-03-29,32.23,32.92464071864174,-0.02109789821482977
2005-03-30,32.76,33.214640718641746,-0.013687961356950051
2005-03-31,33.05,32.90904148789885,0.004283276137136527
2005-04-01,32.78,32.96904148789885,-0.005733909127089265
2005-04-04,32.84,33.14904148789885,-0.009322788051402964
2005-04-05,33.02,32.96904148789885,0.0015456473649637648
2005-04-06,32.84,32.879041487898846,-0.0011874277999621707
2005-04-07,32.75,32.79904148789885,-0.0014952110084357484
2005-04-08,32.67,33.019041487898846,-0.010570915210448062
2005-04-11,32.89,33.00904148789885,-0.003606329736732583
2005-04-12,32.88,32.559041487898845,0.009857738355732781
2005-04-13,32.43,32.58904148789885,-0.004880213735586669
2005-04-14,32.46,32.07904148789884,0.011875620169164547
2005-04-15,31.95,31.579041487898845,0.011746984538568261
2005-04-18,31.45,31.649041487898845,-0.006289021042705234
2005-04-19,31.52,31.379041487898846,0.004492122939941057
2005-04-20,31.25,31.379041487898846,-0.004112346387272869
2005-04-21,31.25,30.409041487898847,0.02765488390799198
2005-04-22,30.28,31.339041487898847,-0.033793040170286615
2005-04-25,31.21,31.249041487898847,-0.0012493659337987628
2005-04-26,31.12,31.829041487898845,-0.022276557972014888
2005-04-27,31.7,32.349041487898845,-0.0200637007480311
2005-04-28,32.22,32.53904148789884,-0.00980488279033953
2005-04-29,32.41,32.43904148789885,-0.0008952634408043725
2005-05-02,32.31,32.92904148789884,-0.018799256216623705
2005-05-03,32.8,33.139041487898844,-0.010230877921519
2005-05-04,33.01,32.769041487898846,0.007353236504953342
2005-05-05,32.64,32.809041487898845,-0.005152283645994182
2005-05-06,32.68,32.72904148789885,-0.00149840892581532
2005-05-09,32.6,32.669041487898845,-0.0021133612972519256
2005-05-10,32.54,33.00904148789885,-0.014209485242726583
2005-05-11,32.88,32.86904148789885,0.000333399198914508
2005-05-12,32.74,32.60904148789884,0.004016018445367697
2005-05-13,32.48,32.92904148789884,-0.013636640108819043
2005-05-16,32.8,32.79904148789885,2.922378391767566e-05
2005-05-17,32.67,32.879041487898846,-0.006357894830230415
2005-05-18,32.75,32.90904148789885,-0.004832759652308005
2005-05-19,32.78,32.809041487898845,-0.0008851672155542056
2005-05-20,32.68,32.989041487898845,-0.009368004463306656
2005-05-23,32.86,32.879041487898846,-0.0005791375611072791
2005-05-24,32.75,32.809041487898845,-0.0017995493077913594
2005-05-25,32.68,32.889041487898844,-0.006355961695501455
2005-05-26,32.76,32.889041487898844,-0.003923540549101268
2005-05-27,32.76,32.56904148789884,0.0058631910359445705
2005-05-31,32.44,32.90904148789885,-0.014252663301400736
2005-06-01,32.78,32.86904148789885,-0.0027089773193303968
2005-06-02,32.74,32.49904148789884,0.007414326733017118
2005-06-03,32.37,32.379041487898846,-0.00027923889909553523
2005-06-06,32.25,32.209041487898844,0.001271646413835148
2005-06-07,32.08,31.959041487898844,0.0037847978684515393
2005-06-08,31.83,31.989041487898845,-0.004971749089731636
2005-06-09,31.86,31.929041487898846,-0.002162341388325495
2005-06-10,31.8,31.579041487898845,0.006996998695664169
2005-06-13,31.45,31.929041487898846,-0.015003315651689886
2005-06-14,31.8,31.629041487898846,0.005405112012849322
2005-06-15,31.5,31.489041487898845,0.0003480103421173997
2005-06-16,31.36,31.549041487898847,-0.005991988313539087
2005-06-17,31.42,32.15904148789885,-0.02298083069972534
2005-06-20,32.03,32.00904148789884,0.0006547685006150772
2005-06-21,31.88,32.10904148789885,-0.007133239651055057
2005-06-22,31.98,32.00904148789884,-0.0009072901451866455
2005-06-23,31.88,31.519041487898846,0.011452077698483887
2005-06-24,31.39,31.619041487898844,-0.007243783401419734
2005-06-27,31.49,32.04904148789885,-0.017443313807370298
2005-06-28,31.92,31.839041487898847,0.002542743384153834
2005-06-29,31.71,31.939041487898844,-0.007171207313332317
2005-06-30,31.81,32.193420150913,-0.011909891807569517
2005-07-01,31.96,32.043420150913,-0.002603347286903812
2005-07-05,31.81,31.973420150912997,-0.005111125120229931
2005-07-06,31.74,31.523420150913,0.006870442612196159
2005-07-07,31.29,31.703420150912997,-0.013040238212314481
2005-07-08,31.47,31.673420150913003,-0.006422424542211647
2005-07-11,31.44,31.733420150913002,-0.009246408030322506
2005-07-12,31.5,31.753420150913,-0.007980877326240199
2005-07-13,31.52,31.873420150913,-0.011088240585404363
2005-07-14,31.64,32.133420150913,-0.015355357400353653
2005-07-15,31.9,32.133420150913,-0.007264092954212487
2005-07-18,31.9,31.993420150913003,-0.0029199801231735156
2005-07-19,31.76,30.883420150912997,0.02838350949485391
2005-07-20,30.65,30.833420150913003,-0.0059487449013201354
2005-07-21,30.6,31.073420150913,-0.015235534054949817
2005-07-22,30.84,30.843420150913,-0.00011088753764232351
2005-07-25,30.61,30.953420150912997,-0.01109474007197453
2005-07-26,30.72,31.043420150912997,-0.010418315679803891
2005-07-27,30.81,31.013420150913003,-0.0065591008641791015
2005-07-28,30.78,30.783420150913,-0.00011110366867073118
2005-07-29,30.55,30.833420150913003,-0.00919197901257185
2005-08-01,30.6,30.943420150913,-0.011098325564469436
2005-08-02,30.71,31.363420150912997,-0.02083382959412272
2005-08-03,31.13,30.833420150913003,0.00961877883268869
2005-08-04,30.6,31.023420150913,-0.01364840333055728
2005-08-05,30.79,31.023420150913,-0.0075239979917601785
2005-08-08,30.79,31.323420150913,-0.01702943511095023
2005-08-09,31.09,31.313420150912997,-0.007134964811772004
2005-08-10,31.08,31.283420150913,-0.006502490774080605
2005-08-11,31.05,31.343420150913,-0.009361459263227623
2005-08-12,31.11,31.413420150913,-0.009658933966926964
2005-08-15,31.18,31.423420150913003,-0.0077464562973719175
2005-08-16,31.19,31.233420150913002,-0.0013901823976754102
2005-08-17,31.0,31.383420150912997,-0.01221728381002607
2005-08-18,31.15,31.253420150913,-0.0033090826672287355
2005-08-19,31.02,31.333420150913003,-0.010002743058480701
2005-08-22,31.1,31.203420150912997,-0.0033143851030692506
2005-08-23,30.97,31.373420150913,-0.012858660259941757
2005-08-24,31.14,31.273420150913,-0.004266247512077936
2005-08-25,31.04,31.333420150913003,-0.00936444695471439
2005-08-26,31.1,31.593420150913,-0.015617813726911178
2005-08-29,31.36,31.463420150913,-0.003286996468182646
2005-08-30,31.23,31.233420150913002,-0.00010950292655997895
2005-08-31,31.0,31.203420150912997,-0.006519161999843925
2005-09-01,30.97,31.023420150913,-0.0017219297760575625
2005-09-02,30.79,30.893420150913002,-0.0033476432977572745
2005-09-06,30.66,30.753420150913,-0.0030377158200476373
2005-09-07,30.52,30.893420150913002,-0.01208736841336644
2005-09-08,30.66,30.873420150913,-0.006912747271593966
2005-09-09,30.64,31.173420150913003,-0.01711137720310041
2005-09-12,30.94,30.973420150912997,-0.0010789945298310677
2005-09-13,30.74,30.913420150913,-0.005609866202652469
2005-09-14,30.68,31.333420150913003,-0.020853776822507664
2005-09-15,31.1,31.053420150913,0.001499990946589369
2005-09-16,30.82,31.003420150913,-0.0059161263505825845
2005-09-19,30.77,30.733420150913002,0.001190230339069842
2005-09-20,30.5,30.213420150913,0.009485183989616619
2005-09-21,29.98,29.693420150913,0.009651291351097102
2005-09-22,29.46,29.763420150913003,-0.010194398001793337
2005-09-23,29.53,29.863420150912997,-0.01116483474525276
2005-09-26,29.63,30.433420150913,-0.026399272475095104
2005-09-27,30.2,30.523420150913,-0.01059580313457531
2005-09-28,30.29,30.743420150913003,-0.014748526633902803
2005-09-29,30.51,30.823420150913,-0.010168247046514645
2005-09-30,30.59,30.41875351458003,0.005629635196520821
2005-10-03,30.28,30.268753514580023,0.0003715542965638807
2005-10-04,30.13,30.218753514580023,-0.002937034267055494
2005-10-05,30.08,30.088753514580027,-0.00029092313763634525
2005-10-06,29.95,29.928753514580027,0.0007099021150220874
2005-10-07,29.79,29.82875351458003,-0.0012991999334162063
2005-10-10,29.69,29.798753514580024,-0.003649599454782937
2005-10-11,29.66,29.61875351458003,0.0013925800557295087
2005-10-12,29.48,29.698753514580023,-0.007365747335915329
2005-10-13,29.56,29.928753514580027,-0.012321044857427355
2005-10-14,29.79,29.73875351458003,0.001723222373622546
2005-10-17,29.6,29.52875351458003,0.0024127833701070855
2005-10-18,29.39,28.52875351458003,0.030188717673200083
2005-10-19,28.39,28.57875351458003,-0.006604679748671738
2005-10-20,28.44,28.338753514580027,0.0035727219042249736
2005-10-21,28.2,28.538753514580026,-0.01186994780297479
2005-10-24,28.4,28.588753514580027,-0.0066023695116250725
2005-10-25,28.45,28.30875351458003,0.004989498578495288
2005-10-26,28.17,28.208753514580028,-0.0013738116631064612
2005-10-27,28.07,28.458753514580028,-0.013660243916897574
2005-10-28,28.32,28.43875351458003,-0.004175763699317714
2005-10-31,28.3,28.52875351458003,-0.008018349433427607
2005-11-01,28.39,28.318753514580028,0.002515876462687139
2005-11-02,28.18,28.338753514580027,-0.005601993556221485
2005-11-03,28.2,28.398753514580026,-0.006998670363401183
2005-11-04,28.26,28.468753514580023,-0.007332724085482356
2005-11-07,28.33,28.858753514580027,-0.01832211894782254
2005-11-08,28.72,29.00875351458003,-0.009954013171744824
2005-11-09,28.87,29.30875351458003,-0.014970050308067973
2005-11-10,29.17,29.43875351458003,-0.009129242324982356
2005-11-11,29.3,29.41875351458003,-0.00403666030653449
2005-11-14,29.28,29.148753514580026,0.004502644867964145
2005-11-15,29.01,29.18875351458003,-0.006124054406459578
2005-11-16,29.05,29.158753514580027,-0.0037297038272108285
2005-11-17,29.02,29.41875351458003,-0.013554398706335569
2005-11-18,29.28,29.518753514580023,-0.00808819771004543
2005-11-21,29.38,29.628753514580026,-0.00839567936793617
2005-11-22,29.49,30.198753514580023,-0.023469628116863706
2005-11-23,30.06,30.248753514580024,-0.006240042733960727
2005-11-25,30.11,29.908753514580027,0.0067286817995229065
2005-11-28,29.77,29.908753514580027,-0.00463922759309876
2005-11-29,29.77,29.07875351458003,0.02377153082140815
2005-11-30,28.94,29.77875351458003,-0.028166172709994886
2005-12-01,29.64,29.86875351458003,-0.007658622729882714
2005-12-02,29.73,29.698753514580023,0.0010521143725656934
2005-12-05,29.56,29.568753514580028,-0.00029603935031319306
2005-12-06,29.43,29.16875351458003,0.008956381536474822
2005-12-07,29.03,29.478753514580028,-0.015222947413908616
2005-12-08,29.34,29.358753514580027,-0.0006387708037642881
2005-12-09,29.22,29.66875351458003,-0.015125458990365104
2005-12-12,29.53,29.50875351458003,0.0007200061978041017
2005-12-13,29.37,29.07875351458003,0.010015783010573154
