date,UNP,dcf,Deviation
1984-03-30,3.8,,
1984-04-02,3.81,,
1984-04-03,3.93,,
1984-04-04,3.97,,
1984-04-05,3.85,,
1984-04-06,3.88,,
1984-04-09,3.81,,
1984-04-10,3.82,,
1984-04-11,3.76,,
1984-04-12,3.87,,
1984-04-13,3.85,,
1984-04-16,3.95,,
1984-04-17,3.95,,
1984-04-18,3.95,,
1984-04-19,3.94,,
1984-04-23,3.96,,
1984-04-24,3.99,,
1984-04-25,4.1,,
1984-04-26,4.08,,
1984-04-27,4.03,,
1984-04-30,4.07,,
1984-05-01,4.12,,
1984-05-02,4.11,,
1984-05-03,4.03,,
1984-05-04,3.94,,
1984-05-07,3.97,,
1984-05-08,4.03,,
1984-05-09,3.95,,
1984-05-10,3.92,,
1984-05-11,3.9,,
1984-05-14,3.83,,
1984-05-15,3.85,,
1984-05-16,3.83,,
1984-05-17,3.83,,
1984-05-18,3.79,,
1984-05-21,3.8,,
1984-05-22,3.78,,
1984-05-23,3.69,,
1984-05-24,3.67,,
1984-05-25,3.68,,
1984-05-29,3.68,,
1984-05-30,3.8,,
1984-05-31,3.77,,
1984-06-01,3.76,,
1984-06-04,3.72,,
1984-06-05,3.54,,
1984-06-06,3.55,,
1984-06-07,3.56,,
1984-06-08,3.59,,
1984-06-11,3.45,,
1984-06-12,3.33,,
1984-06-13,3.35,,
1984-06-14,3.28,,
1984-06-15,3.15,,
1984-06-18,3.26,,
1984-06-19,3.26,,
1984-06-20,3.39,,
1984-06-21,3.32,,
1984-06-22,3.27,,
1984-06-25,3.29,,
1984-06-26,3.19,,
1984-06-27,3.19,,
1984-06-28,3.18,,
1984-06-29,3.26,,
1984-07-02,3.19,,
1984-07-03,3.18,,
1984-07-05,3.17,,
1984-07-06,3.17,,
1984-07-09,3.11,,
1984-07-10,3.1,,
1984-07-11,3.08,,
1984-07-12,3.12,,
1984-07-13,3.15,,
1984-07-16,3.21,,
1984-07-17,3.21,,
1984-07-18,3.16,,
1984-07-19,3.11,,
1984-07-20,3.12,,
1984-07-23,3.09,,
1984-07-24,3.04,,
1984-07-25,3.05,,
1984-07-26,3.02,,
1984-07-27,3.03,,
1984-07-30,2.97,,
1984-07-31,2.92,,
1984-08-01,3.03,,
1984-08-02,3.26,,
1984-08-03,3.43,,
1984-08-06,3.37,,
1984-08-07,3.3,,
1984-08-08,3.36,,
1984-08-09,3.51,,
1984-08-10,3.53,,
1984-08-13,3.52,,
1984-08-14,3.47,,
1984-08-15,3.44,,
1984-08-16,3.44,,
1984-08-17,3.45,,
1984-08-20,3.45,,
1984-08-21,3.53,,
1984-08-22,3.51,,
1984-08-23,3.47,,
1984-08-24,3.43,,
1984-08-27,3.36,,
1984-08-28,3.41,,
1984-08-29,3.44,,
1984-08-30,3.46,,
1984-08-31,3.48,,
1984-09-04,3.39,,
1984-09-05,3.31,,
1984-09-06,3.31,,
1984-09-07,3.33,,
1984-09-10,3.31,,
1984-09-11,3.33,,
1984-09-12,3.39,,
1984-09-13,3.6,,
1984-09-14,3.56,,
1984-09-17,3.57,,
1984-09-18,3.45,,
1984-09-19,3.39,,
1984-09-20,3.43,,
1984-09-21,3.38,,
1984-09-24,3.35,,
1984-09-25,3.35,,
1984-09-26,3.35,,
1984-09-27,3.37,,
1984-09-28,3.37,,
1984-10-01,3.38,,
1984-10-02,3.35,,
1984-10-03,3.34,,
1984-10-04,3.34,,
1984-10-05,3.36,,
1984-10-08,3.34,,
1984-10-09,3.21,,
1984-10-10,3.21,,
1984-10-11,3.3,,
1984-10-12,3.34,,
1984-10-15,3.36,,
1984-10-16,3.28,,
1984-10-17,3.24,,
1984-10-18,3.29,,
1984-10-19,3.23,,
1984-10-22,3.26,,
1984-10-23,3.23,,
1984-10-24,3.23,,
1984-10-25,3.24,,
1984-10-26,3.18,,
1984-10-29,3.19,,
1984-10-30,3.24,,
1984-10-31,3.21,,
1984-11-01,3.26,,
1984-11-02,3.27,,
1984-11-05,3.34,,
1984-11-06,3.38,,
1984-11-07,3.36,,
1984-11-08,3.34,,
1984-11-09,3.31,,
1984-11-12,3.34,,
1984-11-13,3.33,,
1984-11-14,3.33,,
1984-11-15,3.32,,
1984-11-16,3.27,,
1984-11-19,3.2,,
1984-11-20,3.2,,
1984-11-21,3.24,,
1984-11-23,3.26,,
1984-11-26,3.25,,
1984-11-27,3.29,,
1984-11-28,3.29,,
1984-11-29,3.27,,
1984-11-30,3.28,,
1984-12-03,3.24,,
1984-12-04,3.24,,
1984-12-05,3.2,,
1984-12-06,3.25,,
1984-12-07,3.31,,
1984-12-10,3.35,,
1984-12-11,3.35,,
1984-12-12,3.35,,
1984-12-13,3.35,,
1984-12-14,3.34,,
1984-12-17,3.35,,
1984-12-18,3.45,,
1984-12-19,3.46,,
1984-12-20,3.38,,
1984-12-21,3.31,,
1984-12-24,3.41,,
1984-12-26,3.44,,
1984-12-27,3.44,,
1984-12-28,3.45,,
1984-12-31,3.44,,
1985-01-02,3.37,,
1985-01-03,3.4,,
1985-01-04,3.4,,
1985-01-07,3.44,,
1985-01-08,3.47,,
1985-01-09,3.51,,
1985-01-10,3.55,,
1985-01-11,3.55,,
1985-01-14,3.61,,
1985-01-15,3.67,,
1985-01-16,3.75,,
1985-01-17,3.72,,
1985-01-18,3.71,,
1985-01-21,3.81,,
1985-01-22,3.8,,
1985-01-23,3.91,,
1985-01-24,3.91,,
1985-01-25,3.86,,
1985-01-28,3.86,,
1985-01-29,3.98,,
1985-01-30,3.95,,
1985-01-31,3.95,,
1985-02-01,3.92,,
1985-02-04,3.99,,
1985-02-05,4.03,,
1985-02-06,3.99,,
1985-02-07,4.06,,
1985-02-08,4.12,,
1985-02-11,4.09,,
1985-02-12,4.09,,
1985-02-13,4.14,,
1985-02-14,4.13,,
1985-02-15,4.12,,
1985-02-19,4.12,,
1985-02-20,4.08,,
1985-02-21,4.0,,
1985-02-22,3.96,,
1985-02-25,4.0,,
1985-02-26,4.09,,
1985-02-27,4.08,,
1985-02-28,4.12,,
1985-03-01,4.21,,
1985-03-04,4.19,,
1985-03-05,4.18,,
1985-03-06,4.11,,
1985-03-07,4.03,,
1985-03-08,3.97,,
1985-03-11,3.92,,
1985-03-12,3.96,,
1985-03-13,3.98,,
1985-03-14,4.01,,
1985-03-15,3.91,,
1985-03-18,3.94,,
1985-03-19,4.1,,
1985-03-20,4.03,,
1985-03-21,4.03,,
1985-03-22,3.95,,
1985-03-25,3.98,,
1985-03-26,3.99,,
1985-03-27,3.99,,
1985-03-28,3.99,,
1985-03-29,4.17,,
1985-04-01,4.19,,
1985-04-02,4.1,,
1985-04-03,4.07,,
1985-04-04,4.06,,
1985-04-08,4.01,,
1985-04-09,4.0,,
1985-04-10,3.97,,
1985-04-11,3.99,,
1985-04-12,4.0,,
1985-04-15,4.01,,
1985-04-16,4.02,,
1985-04-17,3.98,,
1985-04-18,3.95,,
1985-04-19,3.92,,
1985-04-22,3.86,,
1985-04-23,3.88,,
1985-04-24,4.09,,
1985-04-25,4.12,,
1985-04-26,4.06,,
1985-04-29,4.08,,
1985-04-30,4.04,,
1985-05-01,4.01,,
1985-05-02,4.03,,
1985-05-03,4.17,,
1985-05-06,4.29,,
1985-05-07,4.24,,
1985-05-08,4.27,,
1985-05-09,4.28,,
1985-05-10,4.31,,
1985-05-13,4.27,,
1985-05-14,4.24,,
1985-05-15,4.24,,
1985-05-16,4.26,,
1985-05-17,4.34,,
1985-05-20,4.34,,
1985-05-21,4.29,,
1985-05-22,4.24,,
1985-05-23,4.18,,
1985-05-24,4.24,,
1985-05-28,4.14,,
1985-05-29,4.12,,
1985-05-30,4.18,,
1985-05-31,4.2,,
1985-06-03,4.2,,
1985-06-04,4.21,,
1985-06-05,4.17,,
1985-06-06,4.16,,
1985-06-07,4.11,,
1985-06-10,4.08,,
1985-06-11,4.04,,
1985-06-12,3.96,,
1985-06-13,3.92,,
1985-06-14,3.94,,
1985-06-17,3.98,,
1985-06-18,3.98,,
1985-06-19,3.94,,
1985-06-20,3.94,,
1985-06-21,4.03,,
1985-06-24,4.01,,
1985-06-25,4.01,,
1985-06-26,3.97,,
1985-06-27,4.02,,
1985-06-28,4.01,,
1985-07-01,4.02,,
1985-07-02,4.07,,
1985-07-03,4.12,,
1985-07-05,4.14,,
1985-07-08,4.11,,
1985-07-09,4.07,,
1985-07-10,4.01,,
1985-07-11,4.11,,
1985-07-12,4.22,,
1985-07-15,4.18,,
1985-07-16,4.29,,
1985-07-17,4.33,,
1985-07-18,4.35,,
1985-07-19,4.35,,
1985-07-22,4.34,,
1985-07-23,4.35,,
1985-07-24,4.33,,
1985-07-25,4.34,,
1985-07-26,4.42,,
1985-07-29,4.31,,
1985-07-30,4.29,,
1985-07-31,4.32,,
1985-08-01,4.31,,
1985-08-02,4.21,,
1985-08-05,4.15,,
1985-08-06,4.09,,
1985-08-07,4.06,,
1985-08-08,4.01,,
1985-08-09,4.0,,
1985-08-12,4.01,,
1985-08-13,4.01,,
1985-08-14,4.06,,
1985-08-15,4.03,,
1985-08-16,4.01,,
1985-08-19,4.01,,
1985-08-20,4.09,,
1985-08-21,4.09,,
1985-08-22,4.03,,
1985-08-23,4.01,,
1985-08-26,4.0,,
1985-08-27,4.03,,
1985-08-28,4.1,,
1985-08-29,4.15,,
1985-08-30,4.2,,
1985-09-03,4.23,,
1985-09-04,4.18,,
1985-09-05,4.06,,
1985-09-06,4.08,,
1985-09-09,4.07,,
1985-09-10,4.03,,
1985-09-11,3.97,,
1985-09-12,3.96,,
1985-09-13,3.91,,
1985-09-16,3.88,,
1985-09-17,3.82,,
1985-09-18,3.86,,
1985-09-19,3.89,,
1985-09-20,3.82,,
1985-09-23,3.91,,
1985-09-24,3.89,,
1985-09-25,3.89,,
1985-09-26,3.93,,
1985-09-30,3.99,,
1985-10-01,4.03,,
1985-10-02,4.01,,
1985-10-03,4.02,,
1985-10-04,3.99,,
1985-10-07,3.95,,
1985-10-08,3.94,,
1985-10-09,3.93,,
1985-10-10,3.93,,
1985-10-11,3.94,,
1985-10-14,4.06,,
1985-10-15,4.02,,
1985-10-16,4.15,,
1985-10-17,4.1,,
1985-10-18,4.1,,
1985-10-21,4.09,,
1985-10-22,4.12,,
1985-10-23,4.18,,
1985-10-24,4.11,,
1985-10-25,4.11,,
1985-10-28,4.22,,
1985-10-29,4.16,,
1985-10-30,4.16,,
1985-10-31,4.17,,
1985-11-01,4.22,,
1985-11-04,4.19,,
1985-11-05,4.18,,
1985-11-06,4.1,,
1985-11-07,4.1,,
1985-11-08,4.14,,
1985-11-11,4.16,,
1985-11-12,4.19,,
1985-11-13,4.16,,
1985-11-14,4.19,,
1985-11-15,4.16,,
1985-11-18,4.17,,
1985-11-19,4.27,,
1985-11-20,4.31,,
1985-11-21,4.29,,
1985-11-22,4.27,,
1985-11-25,4.21,,
1985-11-26,4.22,,
1985-11-27,4.24,,
1985-11-29,4.29,,
1985-12-02,4.28,,
1985-12-03,4.28,,
1985-12-04,4.33,,
1985-12-05,4.27,,
1985-12-06,4.23,,
1985-12-09,4.24,,
1985-12-10,4.18,,
1985-12-11,4.19,,
1985-12-12,4.19,,
1985-12-13,4.36,,
1985-12-16,4.39,,
1985-12-17,4.38,,
1985-12-18,4.41,,
1985-12-19,4.48,,
1985-12-20,4.49,,
1985-12-23,4.45,,
1985-12-24,4.48,,
1985-12-26,4.52,,
1985-12-27,4.54,,
1985-12-30,4.51,,
1985-12-31,4.53,,
1986-01-02,4.56,,
1986-01-03,4.56,,
1986-01-06,4.52,,
1986-01-07,4.59,,
1986-01-08,4.39,,
1986-01-09,4.29,,
1986-01-10,4.21,,
1986-01-13,4.26,,
1986-01-14,4.3,,
1986-01-15,4.28,,
1986-01-16,4.33,,
1986-01-17,4.39,,
1986-01-20,4.37,,
1986-01-21,4.26,,
1986-01-22,4.16,,
1986-01-23,4.1,,
1986-01-24,4.07,,
1986-01-27,4.13,,
1986-01-28,4.1,,
1986-01-29,4.2,,
1986-01-30,4.18,,
1986-01-31,4.18,,
1986-02-03,4.08,,
1986-02-04,3.95,,
1986-02-05,3.95,,
1986-02-06,3.96,,
1986-02-07,4.02,,
1986-02-10,4.11,,
1986-02-11,4.17,,
1986-02-12,4.17,,
1986-02-13,4.18,,
1986-02-14,4.23,,
1986-02-18,4.2,,
1986-02-19,4.11,,
1986-02-20,4.12,,
1986-02-21,4.17,,
1986-02-24,4.19,,
1986-02-25,4.22,,
1986-02-26,4.22,,
1986-02-27,4.27,,
1986-02-28,4.2,,
1986-03-03,4.18,,
1986-03-04,4.2,,
1986-03-05,4.31,,
1986-03-06,4.29,,
1986-03-07,4.27,,
1986-03-10,4.33,,
1986-03-11,4.47,,
1986-03-12,4.53,,
1986-03-13,4.5,,
1986-03-14,4.61,,
1986-03-17,4.61,,
1986-03-18,4.61,,
1986-03-19,4.64,,
1986-03-20,4.53,,
1986-03-21,4.29,,
1986-03-24,4.56,,
1986-03-25,4.56,,
1986-03-26,4.58,,
1986-03-27,4.58,,
1986-03-31,4.6,,
1986-04-01,4.53,,
1986-04-02,4.48,,
1986-04-03,4.39,,
1986-04-04,4.37,,
1986-04-07,4.35,,
1986-04-08,4.4,,
1986-04-09,4.36,,
1986-04-10,4.41,,
1986-04-11,4.38,,
1986-04-14,4.5,,
1986-04-15,4.55,,
1986-04-16,4.55,,
1986-04-17,4.52,,
1986-04-18,4.48,,
1986-04-21,4.41,,
1986-04-22,4.4,,
1986-04-23,4.37,,
1986-04-24,4.4,,
1986-04-25,4.41,,
1986-04-28,4.39,,
1986-04-29,4.39,,
1986-04-30,4.33,,
1986-05-01,4.29,,
1986-05-02,4.28,,
1986-05-05,4.26,,
1986-05-06,4.27,,
1986-05-07,4.24,,
1986-05-08,4.27,,
1986-05-09,4.4,,
1986-05-12,4.39,,
1986-05-13,4.38,,
1986-05-14,4.39,,
1986-05-15,4.33,,
1986-05-16,4.34,,
1986-05-19,4.39,,
1986-05-20,4.36,,
1986-05-21,4.38,,
1986-05-22,4.41,,
1986-05-23,4.41,,
1986-05-27,4.47,,
1986-05-28,4.5,,
1986-05-29,4.54,,
1986-05-30,4.53,,
1986-06-02,4.45,,
1986-06-03,4.48,,
1986-06-04,4.51,,
1986-06-05,4.53,,
1986-06-06,4.51,,
1986-06-09,4.43,,
1986-06-10,4.52,,
1986-06-11,4.75,,
1986-06-12,4.79,,
1986-06-13,4.81,,
1986-06-16,4.75,,
1986-06-17,4.71,,
1986-06-18,4.69,,
1986-06-19,4.68,,
1986-06-20,4.7,,
1986-06-23,4.68,,
1986-06-24,4.68,,
1986-06-25,4.71,,
1986-06-26,4.75,,
1986-06-27,4.78,,
1986-06-30,4.78,,
1986-07-01,4.79,,
1986-07-02,4.78,,
1986-07-03,4.79,,
1986-07-07,4.68,,
1986-07-08,4.59,,
1986-07-09,4.71,,
1986-07-10,4.77,,
1986-07-11,4.79,,
1986-07-14,4.76,,
1986-07-15,4.64,,
1986-07-16,4.69,,
1986-07-17,4.71,,
1986-07-18,4.68,,
1986-07-21,4.62,,
1986-07-22,4.64,,
1986-07-23,4.62,,
1986-07-24,4.5,,
1986-07-25,4.51,,
1986-07-28,4.41,,
1986-07-29,4.27,,
1986-07-30,4.35,,
1986-07-31,4.35,,
1986-08-01,4.36,,
1986-08-04,4.42,,
1986-08-05,4.48,,
1986-08-06,4.52,,
1986-08-07,4.54,,
1986-08-08,4.55,,
1986-08-11,4.62,,
1986-08-12,4.65,,
1986-08-13,4.71,,
1986-08-14,4.74,,
1986-08-15,4.75,,
1986-08-18,4.74,,
1986-08-19,4.66,,
1986-08-20,4.74,,
1986-08-21,4.79,,
1986-08-22,4.84,,
1986-08-25,4.81,,
1986-08-26,4.87,,
1986-08-27,4.92,,
1986-08-28,4.98,,
1986-08-29,5.01,,
1986-09-02,4.9,,
1986-09-03,4.96,,
1986-09-04,5.2,,
1986-09-05,5.09,,
1986-09-08,5.04,,
1986-09-09,5.04,,
1986-09-10,5.02,,
1986-09-11,4.76,,
1986-09-12,4.63,,
1986-09-15,4.75,,
1986-09-16,4.76,,
1986-09-17,4.77,,
1986-09-18,4.71,,
1986-09-19,4.75,,
1986-09-22,4.78,,
1986-09-23,4.84,,
1986-09-24,4.8,,
1986-09-25,4.76,,
1986-09-26,4.73,,
1986-09-29,4.7,,
1986-09-30,4.77,,
1986-10-01,4.8,,
1986-10-02,4.78,,
1986-10-03,4.76,,
1986-10-06,4.83,,
1986-10-07,4.83,,
1986-10-08,4.94,,
1986-10-09,4.97,,
1986-10-10,4.93,,
1986-10-13,4.93,,
1986-10-14,4.91,,
1986-10-15,4.92,,
1986-10-16,4.92,,
1986-10-17,4.93,,
1986-10-20,4.93,,
1986-10-21,4.93,,
1986-10-22,5.0,,
1986-10-23,5.06,,
1986-10-24,5.01,,
1986-10-27,4.98,,
1986-10-28,4.98,,
1986-10-29,4.99,,
1986-10-30,5.0,,
1986-10-31,5.05,,
1986-11-03,5.06,,
1986-11-04,5.06,,
1986-11-05,5.11,,
1986-11-06,5.22,,
1986-11-07,5.24,,
1986-11-10,5.2,,
1986-11-11,5.2,,
1986-11-12,5.24,,
1986-11-13,5.19,,
1986-11-14,5.13,,
1986-11-17,5.07,,
1986-11-18,4.96,,
1986-11-19,5.02,,
1986-11-20,5.11,,
1986-11-21,5.24,,
1986-11-24,5.37,,
1986-11-25,5.37,,
1986-11-26,5.31,,
1986-11-28,5.36,,
1986-12-01,5.38,,
1986-12-02,5.59,,
1986-12-03,5.6,,
1986-12-04,5.6,,
1986-12-05,5.61,,
1986-12-08,5.52,,
1986-12-09,5.41,,
1986-12-10,5.35,,
1986-12-11,5.33,,
1986-12-12,5.31,,
1986-12-15,5.27,,
1986-12-16,5.33,,
1986-12-17,5.38,,
1986-12-18,5.35,,
1986-12-19,5.45,,
1986-12-22,5.47,,
1986-12-23,5.38,,
1986-12-24,5.37,,
1986-12-26,5.36,,
1986-12-29,5.22,,
1986-12-30,5.23,,
1986-12-31,5.23,,
1987-01-02,5.32,,
1987-01-05,5.55,,
1987-01-06,5.53,,
1987-01-07,5.51,,
1987-01-08,5.45,,
1987-01-09,5.47,,
1987-01-12,5.67,,
1987-01-13,5.69,,
1987-01-14,5.86,,
1987-01-15,5.69,,
1987-01-16,5.65,,
1987-01-19,5.78,,
1987-01-20,5.77,,
1987-01-21,5.74,,
1987-01-22,5.88,,
1987-01-23,5.81,,
1987-01-26,5.76,,
1987-01-27,5.8,,
1987-01-28,5.87,,
1987-01-29,5.74,,
1987-01-30,5.76,,
1987-02-02,5.75,,
1987-02-03,5.75,,
1987-02-04,5.94,,
1987-02-05,6.1,,
1987-02-06,6.21,,
1987-02-09,6.21,,
1987-02-10,6.17,,
1987-02-11,6.24,,
1987-02-12,6.27,,
1987-02-13,6.34,,
1987-02-17,6.46,,
1987-02-18,6.46,,
1987-02-19,6.52,,
1987-02-20,6.57,,
1987-02-23,6.35,,
1987-02-24,6.16,,
1987-02-25,6.08,,
1987-02-26,6.05,,
1987-02-27,6.14,,
1987-03-02,6.08,,
1987-03-03,6.18,,
1987-03-04,6.3,,
1987-03-05,6.35,,
1987-03-06,6.38,,
1987-03-09,6.29,,
1987-03-10,6.27,,
1987-03-11,6.18,,
1987-03-12,6.25,,
1987-03-13,6.23,,
1987-03-16,6.23,,
1987-03-17,6.46,,
1987-03-18,6.56,,
1987-03-19,6.56,,
1987-03-20,6.63,,
1987-03-23,6.69,,
1987-03-24,6.67,,
1987-03-25,6.65,,
1987-03-26,6.64,,
1987-03-27,6.51,,
1987-03-30,6.32,,
1987-03-31,6.32,,
1987-04-01,6.32,,
1987-04-02,6.55,,
1987-04-03,6.64,,
1987-04-06,6.49,,
1987-04-07,6.52,,
1987-04-08,6.53,,
1987-04-09,6.35,,
1987-04-10,6.25,,
1987-04-13,6.14,,
1987-04-14,5.94,,
1987-04-15,6.04,,
1987-04-16,6.0,,
1987-04-20,5.93,,
1987-04-21,6.03,,
1987-04-22,5.88,,
1987-04-23,5.92,,
1987-04-24,5.84,,
1987-04-27,5.85,,
1987-04-28,5.86,,
1987-04-29,5.87,,
1987-04-30,6.0,,
1987-05-01,6.0,,
1987-05-04,6.05,,
1987-05-05,6.26,,
1987-05-06,6.66,,
1987-05-07,6.53,,
1987-05-08,6.45,,
1987-05-11,6.26,,
1987-05-12,6.34,,
1987-05-13,6.5,,
1987-05-14,6.47,,
1987-05-15,6.43,,
1987-05-18,6.42,,
1987-05-19,6.37,,
1987-05-20,6.2,,
1987-05-21,6.06,,
1987-05-22,6.05,,
1987-05-26,6.16,,
1987-05-27,6.11,,
1987-05-28,6.06,,
1987-05-29,5.95,,
1987-06-01,5.88,,
1987-06-02,5.86,,
1987-06-03,6.04,,
1987-06-04,6.17,,
1987-06-05,6.19,,
1987-06-08,6.15,,
1987-06-09,6.21,,
1987-06-10,6.22,,
1987-06-11,6.24,,
1987-06-12,6.32,,
1987-06-15,6.31,,
1987-06-16,6.27,,
1987-06-17,6.35,,
1987-06-18,6.4,,
1987-06-19,6.46,,
1987-06-22,6.5,,
1987-06-23,6.56,,
1987-06-24,6.52,,
1987-06-25,6.57,,
1987-06-26,6.51,,
1987-06-29,6.64,,
1987-06-30,6.59,,
1987-07-01,6.49,,
1987-07-02,6.55,,
1987-07-06,6.39,,
1987-07-07,6.47,,
1987-07-08,6.48,,
1987-07-09,6.57,,
1987-07-10,6.57,,
1987-07-13,6.58,,
1987-07-14,6.62,,
1987-07-15,6.59,,
1987-07-16,6.65,,
1987-07-17,6.81,,
1987-07-20,6.76,,
1987-07-21,6.71,,
1987-07-22,6.85,,
1987-07-23,6.96,,
1987-07-24,6.99,,
1987-07-27,6.92,,
1987-07-28,6.97,,
1987-07-29,7.02,,
1987-07-30,7.07,,
1987-07-31,7.12,,
1987-08-03,7.21,,
1987-08-04,7.07,,
1987-08-05,7.04,,
1987-08-06,7.0,,
1987-08-07,6.89,,
1987-08-10,7.05,,
1987-08-11,7.15,,
1987-08-12,7.08,,
1987-08-13,7.03,,
1987-08-14,6.92,,
1987-08-17,6.84,,
1987-08-18,6.78,,
1987-08-19,6.75,,
1987-08-20,6.79,,
1987-08-21,6.84,,
1987-08-24,6.83,,
1987-08-25,6.96,,
1987-08-26,6.86,,
1987-08-27,6.85,,
1987-08-28,6.71,,
1987-08-31,6.7,,
1987-09-01,6.61,,
1987-09-02,6.49,,
1987-09-03,6.48,,
1987-09-04,6.45,,
1987-09-08,6.31,,
1987-09-09,6.26,,
1987-09-10,6.34,,
1987-09-11,6.6,,
1987-09-14,6.64,,
1987-09-15,6.61,,
1987-09-16,6.6,,
1987-09-17,6.56,,
1987-09-18,6.52,,
1987-09-21,6.5,,
1987-09-22,6.69,,
1987-09-23,6.77,,
1987-09-24,6.86,,
1987-09-25,6.89,,
1987-09-28,6.92,,
1987-09-29,6.84,,
1987-09-30,6.73,,
1987-10-01,6.7,,
1987-10-02,6.76,,
1987-10-05,6.75,,
1987-10-06,6.64,,
1987-10-07,6.52,,
1987-10-08,6.32,,
1987-10-09,6.22,,
1987-10-12,6.24,,
1987-10-13,6.24,,
1987-10-14,5.99,,
1987-10-15,5.78,,
1987-10-16,5.4,,
1987-10-19,4.24,,
1987-10-20,4.35,,
1987-10-21,4.77,,
1987-10-22,4.54,,
1987-10-23,4.41,,
1987-10-26,3.96,,
1987-10-27,4.02,,
1987-10-28,3.93,,
1987-10-29,4.19,,
1987-10-30,4.45,,
1987-11-02,4.77,,
1987-11-03,4.57,,
1987-11-04,4.51,,
1987-11-05,4.66,,
1987-11-06,4.75,,
1987-11-09,4.52,,
1987-11-10,4.3,,
1987-11-11,4.35,,
1987-11-12,4.44,,
1987-11-13,4.55,,
1987-11-16,4.69,,
1987-11-17,4.56,,
1987-11-18,4.53,,
1987-11-19,4.43,,
1987-11-20,4.5,,
1987-11-23,4.41,,
1987-11-24,4.56,,
1987-11-25,4.43,,
1987-11-27,4.37,,
1987-11-30,4.16,,
1987-12-01,4.16,,
1987-12-02,4.19,,
1987-12-03,4.14,,
1987-12-04,4.14,,
1987-12-07,4.31,,
1987-12-08,4.38,,
1987-12-09,4.37,,
1987-12-10,4.33,,
1987-12-11,4.36,,
1987-12-14,4.32,,
1987-12-15,4.29,,
1987-12-16,4.57,,
1987-12-17,4.42,,
1987-12-18,4.48,,
1987-12-21,4.45,,
1987-12-22,4.52,,
1987-12-23,4.76,,
1987-12-24,4.73,,
1987-12-28,4.59,,
1987-12-29,4.5,,
1987-12-30,4.51,,
1987-12-31,4.54,,
1988-01-04,4.82,,
1988-01-05,4.87,,
1988-01-06,4.84,,
1988-01-07,5.0,,
1988-01-08,4.68,,
1988-01-11,4.82,,
1988-01-12,4.72,,
1988-01-13,4.66,,
1988-01-14,4.59,,
1988-01-15,4.69,,
1988-01-18,4.63,,
1988-01-19,4.56,,
1988-01-20,4.49,,
1988-01-21,4.38,,
1988-01-22,4.41,,
1988-01-25,4.56,,
1988-01-26,4.54,,
1988-01-27,4.59,,
1988-01-28,4.6,,
1988-01-29,4.6,,
1988-02-01,4.62,,
1988-02-02,4.69,,
1988-02-03,4.66,,
1988-02-04,4.7,,
1988-02-05,4.71,,
1988-02-08,4.64,,
1988-02-09,4.71,,
1988-02-10,4.75,,
1988-02-11,4.69,,
1988-02-12,4.74,,
1988-02-16,4.89,,
1988-02-17,4.8,,
1988-02-18,4.81,,
1988-02-19,4.85,,
1988-02-22,5.01,,
1988-02-23,4.95,,
1988-02-24,4.93,,
1988-02-25,4.89,,
1988-02-26,4.87,,
1988-02-29,4.87,,
1988-03-01,4.89,,
1988-03-02,4.95,,
1988-03-03,5.0,,
1988-03-04,4.98,,
1988-03-07,5.05,,
1988-03-08,5.23,,
1988-03-09,5.38,,
1988-03-10,5.17,,
1988-03-11,5.42,,
1988-03-14,5.51,,
1988-03-15,5.43,,
1988-03-16,5.46,,
1988-03-17,5.56,,
1988-03-18,5.54,,
1988-03-21,5.42,,
1988-03-22,5.48,,
1988-03-23,5.6,,
1988-03-24,5.53,,
1988-03-25,5.41,,
1988-03-28,5.32,,
1988-03-29,5.38,,
1988-03-30,5.35,,
1988-03-31,5.36,,
1988-04-04,5.26,,
1988-04-05,5.34,,
1988-04-06,5.46,,
1988-04-07,5.57,,
1988-04-08,5.6,,
1988-04-11,5.72,,
1988-04-12,5.85,,
1988-04-13,5.75,,
1988-04-14,5.55,,
1988-04-15,5.49,,
1988-04-18,5.58,,
1988-04-19,5.54,,
1988-04-20,5.46,,
1988-04-21,5.47,,
1988-04-22,5.52,,
1988-04-25,5.54,,
1988-04-26,5.57,,
1988-04-27,5.52,,
1988-04-28,5.52,,
1988-04-29,5.55,,
1988-05-02,5.52,,
1988-05-03,5.51,,
1988-05-04,5.48,,
1988-05-05,5.46,,
1988-05-06,5.36,,
1988-05-09,5.22,,
1988-05-10,5.28,,
1988-05-11,5.18,,
1988-05-12,5.17,,
1988-05-13,5.21,,
1988-05-16,5.33,,
1988-05-17,5.15,,
1988-05-18,5.15,,
1988-05-19,5.09,,
1988-05-20,5.01,,
1988-05-23,4.92,,
1988-05-24,5.06,,
1988-05-25,5.01,,
1988-05-26,5.1,,
1988-05-27,5.11,,
1988-05-31,5.36,,
1988-06-01,5.45,,
1988-06-02,5.56,,
1988-06-03,5.6,,
1988-06-06,5.55,,
1988-06-07,5.43,,
1988-06-08,5.54,,
1988-06-09,5.51,,
1988-06-10,5.48,,
1988-06-13,5.46,,
1988-06-14,5.51,,
1988-06-15,5.53,,
1988-06-16,5.43,,
1988-06-17,5.41,,
1988-06-20,5.41,,
1988-06-21,5.45,,
1988-06-22,5.49,,
1988-06-23,5.48,,
1988-06-24,5.53,,
1988-06-27,5.43,,
1988-06-28,5.44,,
1988-06-29,5.37,,
1988-06-30,5.45,,
