date,IVZ,dcf,Deviation
2014-02-04,32.46,34.73811594202898,-0.06557972072609541
2014-02-05,31.77,35.71811594202899,-0.11053539185652561
2014-02-06,32.75,35.84811594202899,-0.08642339661696707
2014-02-07,32.88,37.06811594202899,-0.11298432185166363
2014-02-10,34.1,37.31811594202899,-0.08623468416862468
2014-02-11,34.35,37.31811594202899,-0.07953552496164973
2014-02-12,34.35,37.49811594202899,-0.08395397643166613
2014-02-13,34.53,37.32811594202899,-0.0749600099392772
2014-02-14,34.36,37.10811594202899,-0.07405700538184556
2014-02-18,34.14,36.78811594202899,-0.071982918239192
2014-02-19,33.82,36.65811594202898,-0.07742121680549985
2014-02-20,33.69,36.50811594202899,-0.07719149206450038
2014-02-21,33.54,36.798115942028986,-0.08854029231175198
2014-02-24,33.83,36.30811594202899,-0.06825239695680307
2014-02-25,33.34,36.07811594202899,-0.07589409453721585
2014-02-26,33.11,37.088115942028985,-0.10726120324491617
2014-02-27,34.12,37.268115942028984,-0.08447209799727795
2014-02-28,34.3,36.31811594202899,-0.055567748757956226
2014-03-03,33.35,37.41811594202899,-0.10872049112070814
2014-03-04,34.45,37.38811594202899,-0.07858422035987567
2014-03-05,34.42,37.34811594202899,-0.07840063328961366
2014-03-06,34.38,37.48811594202899,-0.08290936644656477
2014-03-07,34.52,37.82811594202899,-0.08745124782578706
2014-03-10,34.86,37.71811594202899,-0.07577568154310199
2014-03-11,34.75,38.548115942028986,-0.09852922378206042
2014-03-12,35.58,37.77811594202898,-0.05818490115817376
2014-03-13,34.81,37.49811594202899,-0.07168669343773793
2014-03-14,34.53,37.868115942028986,-0.08815109648283515
2014-03-17,34.9,38.058115942028984,-0.08298140524978959
2014-03-18,35.09,37.88811594202899,-0.07385207399360438
2014-03-19,34.92,39.21811594202899,-0.10959516638643041
2014-03-20,36.25,39.118115942028986,-0.07331937832280533
2014-03-21,36.15,39.158115942028985,-0.07681973122716901
2014-03-24,36.19,39.20811594202898,-0.07697681639412124
2014-03-25,36.24,39.24811594202899,-0.07664357561703328
2014-03-26,36.28,39.09811594202898,-0.07207804964841324
2014-03-27,36.13,39.408115942028985,-0.08318377734300286
2014-03-28,36.44,39.96811594202899,-0.08827326129523538
2014-03-31,37.0,39.697540009144944,-0.06795232169357401
2014-04-01,37.46,39.91754000914495,-0.06156541732235843
2014-04-02,37.68,38.88754000914495,-0.031052105863754287
2014-04-03,36.65,37.88754000914495,-0.03266350913377447
2014-04-04,35.65,36.86754000914495,-0.033024715205922206
2014-04-07,34.63,37.36754000914495,-0.07325984018415432
2014-04-08,35.13,37.78754000914494,-0.07032847357890426
2014-04-09,35.55,36.95754000914495,-0.03808532734583159
2014-04-10,34.72,36.327540009144954,-0.0442512762697469
2014-04-11,34.09,36.64754000914494,-0.06978749483612634
2014-04-14,34.41,36.86754000914495,-0.0666586381552815
2014-04-15,34.63,37.41754000914495,-0.07449821683797664
2014-04-16,35.18,37.45754000914495,-0.06080324571738849
2014-04-17,35.22,37.577540009144954,-0.06273800809130181
2014-04-21,35.34,37.947540009144944,-0.06871433585725328
2014-04-22,35.71,38.00754000914495,-0.06044958470324935
2014-04-23,35.77,37.61754000914495,-0.04911379129777771
2014-04-24,35.38,37.11754000914495,-0.04681183097578279
2014-04-25,34.88,37.02754000914495,-0.057998452195704986
2014-04-28,34.79,37.45754000914495,-0.07121503463638279
2014-04-29,35.22,37.447540009144944,-0.05948428144014173
2014-04-30,35.21,38.25754000914495,-0.07965854596025967
2014-05-01,36.02,38.197540009144944,-0.05700733630028565
2014-05-02,35.96,38.017540009144945,-0.05412080867541702
2014-05-05,35.78,37.49754000914495,-0.04580407164646194
2014-05-06,35.26,37.95754000914495,-0.07106730332089606
2014-05-07,35.72,37.757540009144954,-0.053963791302385156
2014-05-08,35.52,38.087540009144945,-0.06741154741231559
2014-05-09,35.85,38.407540009144945,-0.06658952925743189
2014-05-12,36.17,38.27754000914495,-0.05505944239471583
2014-05-13,36.04,37.81754000914495,-0.047003057541953
2014-05-14,35.58,36.85754000914494,-0.03466156473893711
2014-05-15,34.62,36.92754000914494,-0.06248832195628229
2014-05-16,34.69,37.35754000914494,-0.07140566558964923
2014-05-19,35.12,37.17754000914494,-0.05534362974631535
2014-05-20,34.94,37.53754000914494,-0.06919846128734397
2014-05-21,35.3,37.657540009144945,-0.06260472693044827
2014-05-22,35.42,37.907540009144945,-0.06562124602506103
2014-05-23,35.67,38.28754000914495,-0.06836532220455394
2014-05-27,36.05,38.17754000914495,-0.055727530077509635
2014-05-28,35.94,38.867540009144946,-0.07532094926656385
2014-05-29,36.63,38.937540009144946,-0.059262603867706876
2014-05-30,36.7,39.047540009144946,-0.060120048755828104
2014-06-02,36.81,39.31754000914495,-0.06377662510324178
2014-06-03,37.08,39.50754000914495,-0.06144498008691601
2014-06-04,37.27,39.89754000914495,-0.06585719341449836
2014-06-05,37.66,40.41754000914495,-0.06822631977406413
2014-06-06,38.18,40.437540009144946,-0.055827827524483564
2014-06-09,38.2,40.20754000914495,-0.04992944131096666
2014-06-10,37.97,40.10754000914495,-0.05329521602814746
2014-06-11,37.87,39.91754000914495,-0.05129424329945853
2014-06-12,37.68,39.477540009144946,-0.045533232534969215
2014-06-13,37.24,39.30754000914495,-0.052599068999584664
2014-06-16,37.07,39.587540009144945,-0.0635942523471622
2014-06-17,37.35,39.547540009144946,-0.05556704686655067
2014-06-18,37.31,39.437540009144946,-0.053947077040089275
2014-06-19,37.2,39.477540009144946,-0.05769204485936441
2014-06-20,37.24,39.78754000914495,-0.06402858805946299
2014-06-23,37.55,39.31754000914495,-0.044955508628816476
2014-06-24,37.08,39.727540009144946,-0.0666424351604833
2014-06-25,37.49,39.55754000914495,-0.05226664774065759
2014-06-26,37.32,39.977540009144946,-0.06647582638994365
2014-06-27,37.74,39.98754000914495,-0.05620600838738632
2014-06-30,37.75,41.08746852826734,-0.08122838052120995
2014-07-01,38.35,40.947468528267336,-0.06343416630198329
2014-07-02,38.21,41.39746852826734,-0.07699670152755467
2014-07-03,38.66,41.43746852826734,-0.0670279490257143
2014-07-07,38.7,40.82746852826734,-0.05210875434988971
2014-07-08,38.09,41.097468528267335,-0.0731789240546229
2014-07-09,38.36,40.47746852826734,-0.0523122765641485
2014-07-10,37.74,40.697468528267336,-0.07266959433147935
2014-07-11,37.96,40.83746852826734,-0.0704614813789346
2014-07-14,38.1,40.81746852826734,-0.06657611621321913
2014-07-15,38.08,40.96746852826734,-0.07048198563391839
2014-07-16,38.23,40.36746852826734,-0.05295027422317988
2014-07-17,37.63,40.78746852826734,-0.07741271135959527
2014-07-18,38.05,40.82746852826734,-0.0680294083465971
2014-07-21,38.09,41.46746852826734,-0.08144863065284536
2014-07-22,38.73,41.347468528267335,-0.06330420268602166
2014-07-23,38.61,41.28746852826734,-0.06484942341364963
2014-07-24,38.55,41.14746852826734,-0.06312584032922808
2014-07-25,38.41,41.167468528267335,-0.06698173647412742
2014-07-28,38.43,40.92746852826734,-0.06102181781759641
2014-07-29,38.19,41.11746852826734,-0.07119768392975778
2014-07-30,38.38,40.36746852826734,-0.04923441079481139
2014-07-31,37.63,40.557468528267336,-0.07218075078396413
2014-08-01,37.82,41.00746852826734,-0.07772897578571936
2014-08-04,38.27,40.277468528267335,-0.049840980618194974
2014-08-05,37.54,40.79746852826734,-0.07984486895333553
2014-08-06,38.06,40.54746852826734,-0.061347073406893826
2014-08-07,37.81,40.58746852826734,-0.06843167679533779
2014-08-08,37.85,41.10746852826734,-0.07924274213157534
2014-08-11,38.37,41.45746852826734,-0.07447315617358996
2014-08-12,38.72,41.557468528267336,-0.06827818509535277
2014-08-13,38.82,41.99746852826734,-0.07565857275727639
2014-08-14,39.26,41.65746852826734,-0.05755194957755294
2014-08-15,38.92,42.22746852826734,-0.0783250486837328
2014-08-18,39.49,42.29746852826734,-0.06637438659930928
2014-08-19,39.56,42.82746852826734,-0.0762937582012515
2014-08-20,40.09,43.11746852826734,-0.07021443121788473
2014-08-21,40.38,42.737468528267335,-0.05516163239074534
2014-08-22,40.0,43.347468528267335,-0.07722408347985577
2014-08-25,40.61,43.807468528267336,-0.07298911888058834
2014-08-26,41.07,43.51746852826734,-0.056241059304209085
2014-08-27,40.78,43.31746852826734,-0.058578412231349186
2014-08-28,40.58,43.57746852826734,-0.06878482457793478
2014-08-29,40.84,43.697468528267336,-0.06539208390112738
2014-09-02,40.96,43.45746852826734,-0.05746925932058922
2014-09-03,40.72,43.38746852826734,-0.061480160487571656
2014-09-04,40.65,43.70746852826734,-0.06995299959525125
2014-09-05,40.97,43.697468528267336,-0.06241708318876582
2014-09-08,40.96,43.06746852826734,-0.048934116638039704
2014-09-09,40.33,43.20746852826734,-0.06659655439857204
2014-09-10,40.47,43.46746852826734,-0.06895889339214811
2014-09-11,40.73,43.53746852826734,-0.06448396342668739
2014-09-12,40.8,43.14746852826734,-0.05440570694731339
2014-09-15,40.41,43.347468528267335,-0.0677656303355243
2014-09-16,40.61,43.58746852826734,-0.06831019622845014
2014-09-17,40.85,43.987468528267335,-0.0713264171192558
2014-09-18,41.25,43.72746852826734,-0.05665703073265704
2014-09-19,40.99,43.36746852826734,-0.054821473536498466
2014-09-22,40.63,43.00746852826734,-0.055280364309392205
2014-09-23,40.27,43.26746852826734,-0.06927764970370376
2014-09-24,40.53,42.38746852826734,-0.04382117151036358
2014-09-25,39.65,42.93746852826734,-0.07656409753414029
2014-09-26,40.2,42.33746852826734,-0.050486450951601314
2014-09-29,39.6,42.21746852826734,-0.06199965605504676
2014-09-30,39.48,41.93087116001834,-0.058450280001701604
2014-10-01,38.83,42.10087116001834,-0.0776912940253971
2014-10-02,39.0,42.73087116001834,-0.08731090798610197
2014-10-03,39.63,42.67087116001834,-0.07126339531749637
2014-10-06,39.57,41.66087116001834,-0.050187888582246765
2014-10-07,38.56,42.00087116001834,-0.08192380455417292
2014-10-08,38.9,40.67087116001834,-0.04354151041050747
2014-10-09,37.57,40.10087116001834,-0.06311262291333186
2014-10-10,37.0,39.16087116001834,-0.05517934346221853
2014-10-13,36.06,38.83087116001833,-0.07135742972646253
2014-10-14,35.73,38.660871160018345,-0.07580975472299623
2014-10-15,35.56,38.95087116001834,-0.08705507884760588
2014-10-16,35.85,39.79087116001834,-0.09903957981141431
2014-10-17,36.69,39.80087116001834,-0.07816088114029385
2014-10-20,36.7,40.88087116001834,-0.10226962002970341
2014-10-21,37.78,40.22087116001834,-0.06068668056212301
2014-10-22,37.12,40.90087116001834,-0.0924398687066168
2014-10-23,37.8,41.16087116001834,-0.08165209008702734
2014-10-24,38.06,41.04087116001834,-0.07263177110436869
2014-10-27,37.94,42.20087116001834,-0.10096642659014932
2014-10-28,39.1,41.94087116001834,-0.0677351490668725
2014-10-29,38.84,42.78087116001834,-0.09211759959907861
2014-10-30,39.68,43.57087116001834,-0.08929982477808929
2014-10-31,40.47,43.27087116001834,-0.06472879063748327
2014-11-03,40.17,43.25087116001834,-0.0712325804634043
2014-11-04,40.15,43.53087116001834,-0.07766605790153724
2014-11-05,40.43,44.05087116001834,-0.08219749268669929
2014-11-06,40.95,44.38087116001834,-0.07730517834244599
2014-11-07,41.28,44.27087116001834,-0.06755844377237907
2014-11-10,41.17,44.15087116001834,-0.06751556836137185
2014-11-11,41.05,43.96087116001834,-0.0662150472274019
2014-11-12,40.86,43.79087116001834,-0.0669288160381305
2014-11-13,40.69,43.25087116001834,-0.05920970124610225
2014-11-14,40.15,42.91087116001834,-0.06433966697443205
2014-11-17,39.81,42.90087116001834,-0.0720468157508859
2014-11-18,39.8,42.56087116001834,-0.06486876524773533
2014-11-19,39.46,43.00087116001834,-0.08234417267598515
2014-11-20,39.9,43.36087116001834,-0.07981553569914202
2014-11-21,40.26,43.57087116001834,-0.07598817907172073
2014-11-24,40.47,43.53087116001834,-0.07031495300809998
2014-11-25,40.43,43.56087116001834,-0.07187347444263137
2014-11-26,40.46,43.46087116001834,-0.06904765320900841
2014-11-28,40.36,43.39087116001834,-0.06985043348959263
2014-12-01,40.29,43.60087116001834,-0.07593589467208595
2014-12-02,40.5,43.54087116001834,-0.06983946528866514
2014-12-03,40.44,43.56087116001834,-0.07164391062231057
2014-12-04,40.46,44.25087116001834,-0.08566771818592978
2014-12-05,41.15,44.16087116001834,-0.06817961423605867
2014-12-08,41.06,44.19087116001834,-0.07084882189086583
2014-12-09,41.09,43.36087116001834,-0.052371437641046126
2014-12-10,40.26,43.12087116001834,-0.066345393380432
2014-12-11,40.02,41.66087116001834,-0.03938638617795076
2014-12-12,38.56,41.68087116001834,-0.0748753822355801
2014-12-15,38.58,41.27087116001834,-0.06520025103383698
2014-12-16,38.17,42.34087116001834,-0.09850697554746601
2014-12-17,39.24,43.56087116001834,-0.09919156906081761
2014-12-18,40.46,43.27087116001834,-0.0649598929872145
2014-12-19,40.17,43.35087116001834,-0.07337502280581609
2014-12-22,40.25,43.63087116001834,-0.07748805077988996
2014-12-23,40.53,43.47087116001834,-0.06765153495987819
2014-12-24,40.37,43.42087116001834,-0.07026278097403926
2014-12-26,40.32,43.45087116001834,-0.0720554289576415
2014-12-29,40.35,43.06087116001834,-0.06295439657838031
2014-12-30,39.96,42.62087116001834,-0.062431177204900545
2014-12-31,39.52,42.6161248852158,-0.07265148798852639
2015-01-02,39.14,41.476124885215796,-0.056324569657386414
2015-01-05,38.0,40.6861248852158,-0.06602066165784837
2015-01-06,37.21,41.17612488521579,-0.09632098446058046
2015-01-07,37.7,41.836124885215796,-0.0988649139126514
2015-01-08,38.36,41.126124885215795,-0.06725955564586084
2015-01-09,37.65,40.906124885215796,-0.07959993507946828
2015-01-12,37.43,40.806124885215795,-0.08273573868414485
2015-01-13,37.33,40.02612488521579,-0.06735912839295732
2015-01-14,36.55,39.406124885215796,-0.07247921214113962
2015-01-15,35.93,39.81612488521579,-0.09760178561873956
2015-01-16,36.34,39.45612488521579,-0.07897696224049111
2015-01-20,35.98,39.78612488521579,-0.09566462921927132
2015-01-21,36.31,40.7961248852158,-0.1099644855445947
2015-01-22,37.32,40.5061248852158,-0.07865785468850639
2015-01-23,37.03,40.876124885215795,-0.09409220898546755
2015-01-26,37.4,40.60612488521579,-0.07895668188675409
2015-01-27,37.13,39.81612488521579,-0.06746324241647084
2015-01-28,36.34,41.24612488521579,-0.11894753504405775
2015-01-29,37.77,40.20612488521579,-0.06059088987488015
2015-01-30,36.73,40.89612488521579,-0.10187089600564758
2015-02-02,37.42,42.14612488521579,-0.11213664122353606
2015-02-03,38.67,41.9361248852158,-0.07788332599055281
2015-02-04,38.46,42.406124885215796,-0.09305554081862233
2015-02-05,38.93,42.3261248852158,-0.08023708512002337
2015-02-06,38.85,42.226124885215796,-0.07995346232677492
2015-02-09,38.75,42.846124885215794,-0.09560082495649858
2015-02-10,39.37,42.846124885215794,-0.08113043815580268
2015-02-11,39.37,43.056124885215795,-0.0856120910797874
2015-02-12,39.58,42.99612488521579,-0.07945192489638586
2015-02-13,39.52,42.986124885215794,-0.08063357407701321
2015-02-17,39.51,42.656124885215796,-0.0737555249962758
2015-02-18,39.18,42.656124885215796,-0.08149181142379358
2015-02-19,39.18,43.5061248852158,-0.09943714584163976
2015-02-20,40.03,43.21612488521579,-0.07372537203829121
2015-02-23,39.74,43.67612488521579,-0.09012074435541684
2015-02-24,40.2,43.666124885215794,-0.07937789062636358
2015-02-25,40.19,43.806124885215795,-0.08254838552122667
2015-02-26,40.33,43.74612488521579,-0.0780897712466937
2015-02-27,40.27,43.9361248852158,-0.08344215369001329
2015-03-02,40.46,43.74612488521579,-0.07511807946048155
2015-03-03,40.27,43.81612488521579,-0.08093196042565376
2015-03-04,40.34,44.086124885215796,-0.08497287740687887
2015-03-05,40.61,43.6161248852158,-0.06892232845368529
2015-03-06,40.14,43.876124885215795,-0.08515166038454536
2015-03-09,40.4,42.92612488521579,-0.05884819307521083
2015-03-10,39.45,43.266124885215795,-0.0882012173574569
2015-03-11,39.79,44.06612488521579,-0.09703882282261755
2015-03-12,40.59,43.846124885215794,-0.07426254643346375
2015-03-13,40.37,44.846124885215794,-0.09981073942670615
2015-03-16,41.37,44.5061248852158,-0.07046501786673343
2015-03-17,41.03,45.2561248852158,-0.0933823851674137
2015-03-18,41.78,44.56612488521579,-0.06251665120967365
2015-03-19,41.09,45.3261248852158,-0.09345879216331388
2015-03-20,41.85,44.85612488521579,-0.06701704377960171
2015-03-23,41.38,44.406124885215796,-0.0681465652100457
2015-03-24,40.93,43.556124885215795,-0.060292895479946096
2015-03-25,40.08,43.38612488521579,-0.0762023548764178
2015-03-26,39.91,43.156124885215796,-0.07521817340759063
2015-03-27,39.68,43.476124885215796,-0.0873151619478092
2015-03-30,40.0,43.166124885215794,-0.07334744301544138
2015-03-31,39.69,42.67577397910731,-0.06996414360449688
2015-04-01,39.78,42.765773979107315,-0.06981690499898296
2015-04-02,39.87,43.03577397910731,-0.07356145100688116
2015-04-06,40.14,42.65577397910731,-0.05897850969342455
2015-04-07,39.76,42.93577397910731,-0.073965686065253
2015-04-08,40.04,43.095773979107314,-0.07090658078420276
2015-04-09,40.2,42.89577397910731,-0.06284474504225768
2015-04-10,40.0,43.165773979107314,-0.073339910009249
2015-04-13,40.27,43.195773979107315,-0.06773287545495621
2015-04-14,40.3,43.46577397910731,-0.07283371925296911
2015-04-15,40.57,43.39577397910731,-0.0651163401410415
2015-04-16,40.5,42.77577397910731,-0.0532024033093792
2015-04-17,39.88,43.20577397910731,-0.07697522050445227
2015-04-20,40.31,42.95577397910731,-0.0615929765435993
2015-04-21,40.06,43.28577397910731,-0.07452272842953644
2015-04-22,40.39,43.70577397910731,-0.07586581078949328
2015-04-23,40.81,43.71577397910731,-0.06646969079161313
2015-04-24,40.82,43.415773979107314,-0.059788729791076856
2015-04-27,40.52,44.00577397910731,-0.07921174118565111
2015-04-28,41.11,43.63577397910731,-0.057883102527679364
2015-04-29,40.74,44.31577397910731,-0.08068851467635674
2015-04-30,41.42,44.50577397910731,-0.06933423920581383
2015-05-01,41.61,44.625773979107315,-0.06757919718141414
2015-05-04,41.73,44.00577397910731,-0.051715349449092396
2015-05-05,41.11,43.61577397910731,-0.05745109510856361
2015-05-06,40.72,43.90577397910731,-0.07255933993153774
2015-05-07,41.01,44.32577397910731,-0.07480464933720465
2015-05-08,41.43,44.17577397910731,-0.062155650751154035
2015-05-11,41.28,43.71577397910731,-0.0557184228345452
2015-05-12,40.82,43.195773979107315,-0.05500014840008227
