date,CSCO,dcf,Deviation
1994-05-18,1.33,,
1994-05-19,1.33,,
1994-05-20,1.29,,
1994-05-23,1.36,,
1994-05-24,1.4,,
1994-05-25,1.43,,
1994-05-26,1.39,,
1994-05-27,1.41,,
1994-05-31,1.38,,
1994-06-01,1.38,,
1994-06-02,1.34,,
1994-06-03,1.36,,
1994-06-06,1.39,,
1994-06-07,1.33,,
1994-06-08,1.26,,
1994-06-09,1.28,,
1994-06-10,1.31,,
1994-06-13,1.27,,
1994-06-14,1.38,,
1994-06-15,1.38,,
1994-06-16,1.37,,
1994-06-17,1.35,,
1994-06-20,1.35,,
1994-06-21,1.31,,
1994-06-22,1.31,,
1994-06-23,1.17,,
1994-06-24,1.23,,
1994-06-27,1.28,,
1994-06-28,1.28,,
1994-06-29,1.33,,
1994-06-30,1.3,,
1994-07-01,1.31,,
1994-07-05,1.27,,
1994-07-06,1.28,,
1994-07-07,1.3,,
1994-07-08,1.27,,
1994-07-11,1.32,,
1994-07-12,1.26,,
1994-07-13,1.33,,
1994-07-14,1.1,,
1994-07-15,1.09,,
1994-07-18,1.16,,
1994-07-19,1.12,,
1994-07-20,1.12,,
1994-07-21,1.14,,
1994-07-22,1.14,,
1994-07-25,1.12,,
1994-07-26,1.1,,
1994-07-27,1.09,,
1994-07-28,1.1,,
1994-07-29,1.17,,
1994-08-01,1.22,,
1994-08-02,1.18,,
1994-08-03,1.17,,
1994-08-04,1.16,,
1994-08-05,1.16,,
1994-08-08,1.2,,
1994-08-09,1.22,,
1994-08-10,1.2,,
1994-08-11,1.19,,
1994-08-12,1.19,,
1994-08-15,1.22,,
1994-08-16,1.25,,
1994-08-17,1.33,,
1994-08-18,1.31,,
1994-08-19,1.26,,
1994-08-22,1.28,,
1994-08-23,1.31,,
1994-08-24,1.31,,
1994-08-25,1.33,,
1994-08-26,1.42,,
1994-08-29,1.46,,
1994-08-30,1.45,,
1994-08-31,1.38,,
1994-09-01,1.36,,
1994-09-02,1.37,,
1994-09-06,1.38,,
1994-09-07,1.44,,
1994-09-08,1.44,,
1994-09-09,1.41,,
1994-09-12,1.39,,
1994-09-13,1.42,,
1994-09-14,1.47,,
1994-09-15,1.5,,
1994-09-16,1.47,,
1994-09-19,1.45,,
1994-09-20,1.43,,
1994-09-21,1.38,,
1994-09-22,1.38,,
1994-09-23,1.36,,
1994-09-26,1.35,,
1994-09-27,1.35,,
1994-09-28,1.34,,
1994-09-29,1.42,,
1994-09-30,1.52,,
1994-10-03,1.53,,
1994-10-04,1.48,,
1994-10-05,1.46,,
1994-10-06,1.5,,
1994-10-07,1.53,,
1994-10-10,1.54,,
1994-10-11,1.56,,
1994-10-12,1.51,,
1994-10-13,1.53,,
1994-10-14,1.53,,
1994-10-17,1.5,,
1994-10-18,1.49,,
1994-10-19,1.52,,
1994-10-20,1.53,,
1994-10-21,1.51,,
1994-10-24,1.53,,
1994-10-25,1.54,,
1994-10-26,1.61,,
1994-10-27,1.67,,
1994-10-28,1.67,,
1994-10-31,1.67,,
1994-11-01,1.7,,
1994-11-02,1.76,,
1994-11-03,1.79,,
1994-11-04,1.75,,
1994-11-07,1.7,,
1994-11-08,1.72,,
1994-11-09,1.74,,
1994-11-10,1.7,,
1994-11-11,1.83,,
1994-11-14,1.88,,
1994-11-15,1.84,,
1994-11-16,1.88,,
1994-11-17,1.86,,
1994-11-18,1.9,,
1994-11-21,1.83,,
1994-11-22,1.7,,
1994-11-23,1.76,,
1994-11-25,1.8,,
1994-11-28,1.82,,
1994-11-29,1.83,,
1994-11-30,1.79,,
1994-12-01,1.79,,
1994-12-02,1.82,,
1994-12-05,1.83,,
1994-12-06,1.85,,
1994-12-07,1.78,,
1994-12-08,1.72,,
1994-12-09,1.78,,
1994-12-12,1.81,,
1994-12-13,1.79,,
1994-12-14,1.76,,
1994-12-15,1.86,,
1994-12-16,1.85,,
1994-12-19,1.84,,
1994-12-20,1.83,,
1994-12-21,1.89,,
1994-12-22,1.94,,
1994-12-23,1.96,,
1994-12-27,1.99,,
1994-12-28,1.94,,
1994-12-29,1.95,,
1994-12-30,1.95,,
1995-01-03,1.9,,
1995-01-04,1.91,,
1995-01-05,1.9,,
1995-01-06,1.9,,
1995-01-09,1.94,,
1995-01-10,1.97,,
1995-01-11,1.98,,
1995-01-12,1.98,,
1995-01-13,1.99,,
1995-01-16,2.03,,
1995-01-17,2.03,,
1995-01-18,2.02,,
1995-01-19,1.99,,
1995-01-20,1.94,,
1995-01-23,1.94,,
1995-01-24,1.99,,
1995-01-25,1.94,,
1995-01-26,1.88,,
1995-01-27,1.88,,
1995-01-30,1.81,,
1995-01-31,1.85,,
1995-02-01,1.9,,
1995-02-02,1.97,,
1995-02-03,1.98,,
1995-02-06,2.03,,
1995-02-07,2.05,,
1995-02-08,2.03,,
1995-02-09,2.02,,
1995-02-10,1.95,,
1995-02-13,1.9,,
1995-02-14,1.92,,
1995-02-15,1.92,,
1995-02-16,1.9,,
1995-02-17,1.88,,
1995-02-21,1.84,,
1995-02-22,1.89,,
1995-02-23,1.91,,
1995-02-24,1.87,,
1995-02-27,1.84,,
1995-02-28,1.88,,
1995-03-01,1.83,,
1995-03-02,1.88,,
1995-03-03,1.91,,
1995-03-06,1.9,,
1995-03-07,1.91,,
1995-03-08,1.95,,
1995-03-09,1.92,,
1995-03-10,1.93,,
1995-03-13,1.89,,
1995-03-14,1.91,,
1995-03-15,1.94,,
1995-03-16,1.96,,
1995-03-17,1.94,,
1995-03-20,1.93,,
1995-03-21,1.92,,
1995-03-22,1.9,,
1995-03-23,1.93,,
1995-03-24,2.02,,
1995-03-27,2.11,,
1995-03-28,2.17,,
1995-03-29,2.07,,
1995-03-30,2.04,,
1995-03-31,2.12,,
1995-04-03,2.2,,
1995-04-04,2.15,,
1995-04-05,2.17,,
1995-04-06,2.17,,
1995-04-07,2.18,,
1995-04-10,2.16,,
1995-04-11,2.22,,
1995-04-12,2.23,,
1995-04-13,2.22,,
1995-04-17,2.25,,
1995-04-18,2.19,,
1995-04-19,2.15,,
1995-04-20,2.17,,
1995-04-21,2.17,,
1995-04-24,2.15,,
1995-04-25,2.22,,
1995-04-26,2.26,,
1995-04-27,2.19,,
1995-04-28,2.22,,
1995-05-01,2.19,,
1995-05-02,2.28,,
1995-05-03,2.42,,
1995-05-04,2.37,,
1995-05-05,2.31,,
1995-05-08,2.39,,
1995-05-09,2.4,,
1995-05-10,2.39,,
1995-05-11,2.43,,
1995-05-12,2.5,,
1995-05-15,2.51,,
1995-05-16,2.52,,
1995-05-17,2.52,,
1995-05-18,2.44,,
1995-05-19,2.48,,
1995-05-22,2.44,,
1995-05-23,2.65,,
1995-05-24,2.6,,
1995-05-25,2.6,,
1995-05-26,2.55,,
1995-05-30,2.43,,
1995-05-31,2.43,,
1995-06-01,2.5,,
1995-06-02,2.51,,
1995-06-05,2.53,,
1995-06-06,2.49,,
1995-06-07,2.47,,
1995-06-08,2.52,,
1995-06-09,2.54,,
1995-06-12,2.58,,
1995-06-13,2.67,,
1995-06-14,2.66,,
1995-06-15,2.69,,
1995-06-16,2.72,,
1995-06-19,2.76,,
1995-06-20,2.78,,
1995-06-21,2.72,,
1995-06-22,2.81,,
1995-06-23,2.88,,
1995-06-26,2.83,,
1995-06-27,2.79,,
1995-06-28,2.74,,
1995-06-29,2.84,,
1995-06-30,2.81,,
1995-07-03,2.8,,
1995-07-05,2.89,,
1995-07-06,2.96,,
1995-07-07,3.07,,
1995-07-10,3.05,,
1995-07-11,2.99,,
1995-07-12,3.06,,
1995-07-13,3.17,,
1995-07-14,3.22,,
1995-07-17,3.2,,
1995-07-18,3.09,,
1995-07-19,2.88,,
1995-07-20,2.85,,
1995-07-21,2.96,,
1995-07-24,3.07,,
1995-07-25,3.15,,
1995-07-26,3.21,,
1995-07-27,3.26,,
1995-07-28,3.11,,
1995-07-31,3.1,,
1995-08-01,3.04,,
1995-08-02,2.96,,
1995-08-03,2.9,,
1995-08-04,3.01,,
1995-08-07,3.09,,
1995-08-08,3.09,,
1995-08-09,3.17,,
1995-08-10,3.24,,
1995-08-11,3.25,,
1995-08-14,3.27,,
1995-08-15,3.26,,
1995-08-16,3.45,,
1995-08-17,3.38,,
1995-08-18,3.67,,
1995-08-21,3.51,,
1995-08-22,3.67,,
1995-08-23,3.68,,
1995-08-24,3.69,,
1995-08-25,3.56,,
1995-08-28,3.48,,
1995-08-29,3.49,,
1995-08-30,3.57,,
1995-08-31,3.65,,
1995-09-01,3.63,,
1995-09-05,3.78,,
1995-09-06,3.86,,
1995-09-07,3.9,,
1995-09-08,3.91,,
1995-09-11,3.99,,
1995-09-12,3.97,,
1995-09-13,3.97,,
1995-09-14,4.01,,
1995-09-15,3.85,,
1995-09-18,3.8,,
1995-09-19,4.01,,
1995-09-20,4.01,,
1995-09-21,3.92,,
1995-09-22,3.95,,
1995-09-25,3.89,,
1995-09-26,3.87,,
1995-09-27,3.78,,
1995-09-28,3.94,,
1995-09-29,3.83,,
1995-10-02,3.67,,
1995-10-03,3.78,,
1995-10-04,3.7,,
1995-10-05,3.88,,
1995-10-06,3.73,,
1995-10-09,3.58,,
1995-10-10,3.61,,
1995-10-11,3.79,,
1995-10-12,3.95,,
1995-10-13,3.92,,
1995-10-16,3.85,,
1995-10-17,4.07,,
1995-10-18,4.21,,
1995-10-19,4.29,,
1995-10-20,4.24,,
1995-10-23,4.19,,
1995-10-24,4.19,,
1995-10-25,4.13,,
1995-10-26,4.15,,
1995-10-27,4.24,,
1995-10-30,4.43,,
1995-10-31,4.31,,
1995-11-01,4.46,,
1995-11-02,4.51,,
1995-11-03,4.68,,
1995-11-06,4.65,,
1995-11-07,4.63,,
1995-11-08,4.67,,
1995-11-09,4.81,,
1995-11-10,4.88,,
1995-11-13,4.74,,
1995-11-14,4.5,,
1995-11-15,4.44,,
1995-11-16,4.53,,
1995-11-17,4.44,,
1995-11-20,4.4,,
1995-11-21,4.38,,
1995-11-22,4.21,,
1995-11-24,4.38,,
1995-11-27,4.33,,
1995-11-28,4.67,,
1995-11-29,4.74,,
1995-11-30,4.67,,
1995-12-01,4.56,,
1995-12-04,4.74,,
1995-12-05,4.56,,
1995-12-06,4.43,,
1995-12-07,4.41,,
1995-12-08,4.44,,
1995-12-11,4.44,,
1995-12-12,4.31,,
1995-12-13,4.28,,
1995-12-14,4.05,,
1995-12-15,4.11,,
1995-12-18,3.94,,
1995-12-19,4.35,,
1995-12-20,4.11,,
1995-12-21,4.19,,
1995-12-22,4.26,,
1995-12-26,4.3,,
1995-12-27,4.26,,
1995-12-28,4.19,,
1995-12-29,4.15,,
1996-01-02,4.24,,
1996-01-03,4.08,,
1996-01-04,3.92,,
1996-01-05,3.97,,
1996-01-08,3.93,,
1996-01-09,3.63,,
1996-01-10,3.71,,
1996-01-11,3.92,,
1996-01-12,3.92,,
1996-01-15,3.74,,
1996-01-16,3.81,,
1996-01-17,3.88,,
1996-01-18,3.94,,
1996-01-19,4.21,,
1996-01-22,4.32,,
1996-01-23,4.33,,
1996-01-24,4.49,,
1996-01-25,4.4,,
1996-01-26,4.51,,
1996-01-29,4.51,,
1996-01-30,4.57,,
1996-01-31,4.63,,
1996-02-01,4.76,,
1996-02-02,4.69,,
1996-02-05,4.88,,
1996-02-06,4.97,,
1996-02-07,4.93,,
1996-02-08,4.94,,
1996-02-09,5.07,,
1996-02-12,5.0,,
1996-02-13,5.01,,
1996-02-14,4.92,,
1996-02-15,4.94,,
1996-02-16,4.94,,
1996-02-20,5.07,,
1996-02-21,5.24,,
1996-02-22,5.49,,
1996-02-23,5.51,,
1996-02-26,5.56,,
1996-02-27,5.42,,
1996-02-28,5.31,,
1996-02-29,5.28,,
1996-03-01,5.06,,
1996-03-04,4.9,,
1996-03-05,5.22,,
1996-03-06,5.11,,
1996-03-07,5.06,,
1996-03-08,4.89,,
1996-03-11,5.1,,
1996-03-12,5.04,,
1996-03-13,5.13,,
1996-03-14,5.1,,
1996-03-15,5.28,,
1996-03-18,5.4,,
1996-03-19,5.39,,
1996-03-20,5.11,,
1996-03-21,4.97,,
1996-03-22,4.97,,
1996-03-25,4.81,,
1996-03-26,4.77,,
1996-03-27,4.99,,
1996-03-28,5.13,,
1996-03-29,5.15,,
1996-04-01,5.25,,
1996-04-02,5.32,,
1996-04-03,5.43,,
1996-04-04,5.39,,
1996-04-08,5.15,,
1996-04-09,5.08,,
1996-04-10,5.14,,
1996-04-11,5.29,,
1996-04-12,5.08,,
1996-04-15,4.92,,
1996-04-16,5.13,,
1996-04-17,5.1,,
1996-04-18,5.13,,
1996-04-19,5.31,,
1996-04-22,5.21,,
1996-04-23,5.4,,
1996-04-24,5.72,,
1996-04-25,5.69,,
1996-04-26,5.82,,
1996-04-29,5.78,,
1996-04-30,5.76,,
1996-05-01,5.81,,
1996-05-02,5.58,,
1996-05-03,5.63,,
1996-05-06,5.71,,
1996-05-07,5.81,,
1996-05-08,5.86,,
1996-05-09,5.86,,
1996-05-10,6.11,,
1996-05-13,6.1,,
1996-05-14,6.24,,
1996-05-15,6.15,,
1996-05-16,6.21,,
1996-05-17,6.22,,
1996-05-20,6.25,,
1996-05-21,6.13,,
1996-05-22,6.19,,
1996-05-23,6.36,,
1996-05-24,6.33,,
1996-05-28,6.21,,
1996-05-29,6.07,,
1996-05-30,6.04,,
1996-05-31,6.08,,
1996-06-03,6.19,,
1996-06-04,6.19,,
1996-06-05,6.35,,
1996-06-06,6.18,,
1996-06-07,6.21,,
1996-06-10,6.22,,
1996-06-11,6.33,,
1996-06-12,6.32,,
1996-06-13,6.21,,
1996-06-14,6.14,,
1996-06-17,6.04,,
1996-06-18,5.88,,
1996-06-19,5.93,,
1996-06-20,5.82,,
1996-06-21,6.1,,
1996-06-24,6.0,,
1996-06-25,6.04,,
1996-06-26,5.93,,
1996-06-27,6.1,,
1996-06-28,6.29,,
1996-07-01,6.49,,
1996-07-02,6.53,,
1996-07-03,6.38,,
1996-07-05,6.22,,
1996-07-08,6.32,,
1996-07-09,6.39,,
1996-07-10,6.43,,
1996-07-11,6.08,,
1996-07-12,6.15,,
1996-07-15,5.76,,
1996-07-16,5.75,,
1996-07-17,5.94,,
1996-07-18,5.99,,
1996-07-19,5.75,,
1996-07-22,5.63,,
1996-07-23,5.24,,
1996-07-24,5.46,,
1996-07-25,5.49,,
1996-07-26,5.71,,
1996-07-29,5.56,,
1996-07-30,5.68,,
1996-07-31,5.75,,
1996-08-01,5.97,,
1996-08-02,6.21,,
1996-08-05,6.17,,
1996-08-06,6.36,,
1996-08-07,6.38,,
1996-08-08,6.51,,
1996-08-09,6.49,,
1996-08-12,6.5,,
1996-08-13,6.32,,
1996-08-14,6.29,,
1996-08-15,6.42,,
1996-08-16,6.22,,
1996-08-19,6.22,,
1996-08-20,6.11,,
1996-08-21,6.25,,
1996-08-22,6.4,,
1996-08-23,6.32,,
1996-08-26,6.13,,
1996-08-27,6.11,,
1996-08-28,6.06,,
1996-08-29,6.0,,
1996-08-30,5.86,,
1996-09-03,5.97,,
1996-09-04,6.04,,
1996-09-05,5.76,,
1996-09-06,5.93,,
1996-09-09,6.04,,
1996-09-10,6.04,,
1996-09-11,6.04,,
1996-09-12,6.24,,
1996-09-13,6.56,,
1996-09-16,6.64,,
1996-09-17,6.63,,
1996-09-18,6.65,,
1996-09-19,6.67,,
1996-09-20,6.75,,
1996-09-23,6.74,,
1996-09-24,6.72,,
1996-09-25,7.02,,
1996-09-26,7.04,,
1996-09-27,7.0,,
1996-09-30,6.9,,
1996-10-01,6.9,,
1996-10-02,7.1,,
1996-10-03,7.18,,
1996-10-04,7.44,,
1996-10-07,7.33,,
1996-10-08,7.14,,
1996-10-09,7.15,,
1996-10-10,7.22,,
1996-10-11,7.31,,
1996-10-14,7.25,,
1996-10-15,7.32,,
1996-10-16,7.26,,
1996-10-17,7.13,,
1996-10-18,7.04,,
1996-10-21,6.74,,
1996-10-22,6.81,,
1996-10-23,6.99,,
1996-10-24,6.67,,
1996-10-25,6.58,,
1996-10-28,6.43,,
1996-10-29,6.4,,
1996-10-30,6.46,,
1996-10-31,6.88,,
1996-11-01,6.69,,
1996-11-04,6.74,,
1996-11-05,6.86,,
1996-11-06,6.81,,
1996-11-07,7.17,,
1996-11-08,7.19,,
1996-11-11,7.39,,
1996-11-12,7.22,,
1996-11-13,7.35,,
1996-11-14,7.25,,
1996-11-15,7.19,,
1996-11-18,7.04,,
1996-11-19,7.22,,
1996-11-20,7.39,,
1996-11-21,7.33,,
1996-11-22,7.51,,
1996-11-25,7.49,,
1996-11-26,7.47,,
1996-11-27,7.56,,
1996-11-29,7.54,,
1996-12-02,7.63,,
1996-12-03,7.28,,
1996-12-04,7.03,,
1996-12-05,7.15,,
1996-12-06,7.22,,
1996-12-09,7.53,,
1996-12-10,7.49,,
1996-12-11,7.56,,
1996-12-12,7.31,,
1996-12-13,7.19,,
1996-12-16,7.04,,
1996-12-17,6.97,,
1996-12-18,7.11,,
1996-12-19,7.22,,
1996-12-20,7.22,,
1996-12-23,7.15,,
1996-12-24,7.22,,
1996-12-26,7.4,,
1996-12-27,7.29,,
1996-12-30,7.21,,
1996-12-31,7.07,,
1997-01-02,6.99,,
1997-01-03,7.29,,
1997-01-06,7.5,,
1997-01-07,7.58,,
1997-01-08,7.36,,
1997-01-09,7.44,,
1997-01-10,7.63,,
1997-01-13,7.68,,
1997-01-14,8.01,,
1997-01-15,7.82,,
1997-01-16,7.82,,
1997-01-17,8.07,,
1997-01-20,8.31,,
1997-01-21,8.32,,
1997-01-22,8.19,,
1997-01-23,7.97,,
1997-01-24,7.63,,
1997-01-27,7.6,,
1997-01-28,7.65,,
1997-01-29,7.33,,
1997-01-30,7.5,,
1997-01-31,7.75,,
1997-02-03,7.58,,
1997-02-04,7.46,,
1997-02-05,6.97,,
1997-02-06,7.1,,
1997-02-07,7.01,,
1997-02-10,6.44,,
1997-02-11,6.73,,
1997-02-12,7.18,,
1997-02-13,6.95,,
1997-02-14,6.96,,
1997-02-18,7.08,,
1997-02-19,7.21,,
1997-02-20,7.0,,
1997-02-21,6.49,,
1997-02-24,6.56,,
1997-02-25,6.28,,
1997-02-26,6.46,,
1997-02-27,6.12,,
1997-02-28,6.18,,
1997-03-03,6.03,,
1997-03-04,6.19,,
1997-03-05,6.32,,
1997-03-06,6.07,,
1997-03-07,5.71,,
1997-03-10,5.93,,
1997-03-11,5.86,,
1997-03-12,5.65,,
1997-03-13,5.78,,
1997-03-14,5.62,,
1997-03-17,5.46,,
1997-03-18,5.6,,
1997-03-19,5.56,,
1997-03-20,5.68,,
1997-03-21,5.47,,
1997-03-24,5.24,,
1997-03-25,5.32,,
1997-03-26,5.82,,
1997-03-27,5.67,,
1997-03-31,5.35,,
1997-04-01,5.38,,
1997-04-02,5.28,,
1997-04-03,5.38,,
1997-04-04,5.65,,
1997-04-07,6.05,,
1997-04-08,6.15,,
1997-04-09,6.01,,
1997-04-10,5.85,,
1997-04-11,5.69,,
1997-04-14,5.92,,
1997-04-15,5.57,,
1997-04-16,5.28,,
1997-04-17,5.5,,
1997-04-18,5.38,,
1997-04-21,5.26,,
1997-04-22,5.28,,
1997-04-23,5.4,,
1997-04-24,5.37,,
1997-04-25,5.15,,
1997-04-28,5.17,,
1997-04-29,5.56,,
1997-04-30,5.75,,
1997-05-01,5.93,,
1997-05-02,6.36,,
1997-05-05,6.54,,
1997-05-06,6.42,,
1997-05-07,6.53,,
1997-05-08,6.82,,
1997-05-09,6.85,,
1997-05-12,6.99,,
1997-05-13,6.93,,
1997-05-14,6.89,,
1997-05-15,6.97,,
1997-05-16,6.83,,
1997-05-19,6.77,,
1997-05-20,7.15,,
1997-05-21,7.31,,
1997-05-22,7.28,,
1997-05-23,7.49,,
1997-05-27,7.64,,
1997-05-28,7.67,,
1997-05-29,7.42,,
1997-05-30,7.53,,
1997-06-02,7.53,,
1997-06-03,7.19,,
1997-06-04,7.12,,
1997-06-05,7.19,,
1997-06-06,7.22,,
1997-06-09,7.39,,
1997-06-10,7.22,,
1997-06-11,7.08,,
1997-06-12,7.09,,
1997-06-13,7.41,,
1997-06-16,7.51,,
1997-06-17,7.64,,
1997-06-18,7.44,,
1997-06-19,7.67,,
1997-06-20,7.71,,
1997-06-23,7.76,,
1997-06-24,7.85,,
1997-06-25,7.64,,
1997-06-26,7.51,,
1997-06-27,7.39,,
1997-06-30,7.46,,
1997-07-01,7.59,,
1997-07-02,7.84,,
1997-07-03,7.95,,
1997-07-07,8.21,,
1997-07-08,8.3,,
1997-07-09,8.48,,
1997-07-10,8.48,,
1997-07-11,8.39,,
1997-07-14,8.51,,
1997-07-15,8.66,,
1997-07-16,8.81,,
1997-07-17,8.74,,
1997-07-18,8.49,,
1997-07-21,8.53,,
1997-07-22,8.78,,
1997-07-23,8.93,,
1997-07-24,8.88,,
1997-07-25,8.85,,
1997-07-28,8.6,,
1997-07-29,8.81,,
1997-07-30,8.83,,
1997-07-31,8.84,,
1997-08-01,8.87,,
1997-08-04,9.07,,
1997-08-05,9.1,,
1997-08-06,8.93,,
1997-08-07,8.76,,
1997-08-08,8.57,,
1997-08-11,8.38,,
1997-08-12,8.25,,
1997-08-13,8.35,,
1997-08-14,8.56,,
1997-08-15,8.31,,
1997-08-18,8.45,,
1997-08-19,8.42,,
1997-08-20,8.71,,
1997-08-21,8.6,,
1997-08-22,8.53,,
1997-08-25,8.69,,
1997-08-26,8.62,,
1997-08-27,8.57,,
1997-08-28,8.33,,
1997-08-29,8.38,,
1997-09-02,8.58,,
1997-09-03,8.65,,
1997-09-04,8.6,,
1997-09-05,8.7,,
1997-09-08,8.43,,
1997-09-09,8.44,,
1997-09-10,8.06,,
1997-09-11,8.02,,
1997-09-12,8.03,,
1997-09-15,7.75,,
1997-09-16,8.28,,
1997-09-17,8.25,,
1997-09-18,8.23,,
1997-09-19,8.14,,
1997-09-22,8.35,,
1997-09-23,8.44,,
1997-09-24,8.28,,
1997-09-25,8.1,,
1997-09-26,8.18,,
1997-09-29,8.24,,
1997-09-30,8.12,,
1997-10-01,8.09,,
1997-10-02,8.45,,
1997-10-03,8.72,,
1997-10-06,8.84,,
1997-10-07,9.08,,
1997-10-08,8.98,,
1997-10-09,9.1,,
1997-10-10,9.05,,
1997-10-13,9.08,,
1997-10-14,8.99,,
1997-10-15,9.24,,
1997-10-16,9.08,,
1997-10-17,8.89,,
1997-10-20,9.05,,
1997-10-21,9.37,,
1997-10-22,9.33,,
1997-10-23,9.06,,
1997-10-24,8.92,,
1997-10-27,8.1,,
1997-10-28,8.89,,
1997-10-29,8.94,,
1997-10-30,8.88,,
1997-10-31,9.11,,
1997-11-03,9.42,,
1997-11-04,9.27,,
1997-11-05,9.49,,
1997-11-06,9.41,,
1997-11-07,9.28,,
1997-11-10,9.09,,
1997-11-11,8.96,,
1997-11-12,8.5,,
1997-11-13,8.84,,
1997-11-14,9.04,,
1997-11-17,9.23,,
1997-11-18,9.15,,
1997-11-19,9.24,,
1997-11-20,9.5,,
1997-11-21,9.46,,
1997-11-24,9.25,,
1997-11-25,9.37,,
1997-11-26,9.45,,
1997-11-28,9.58,,
1997-12-01,10.05,,
1997-12-02,9.61,,
1997-12-03,9.66,,
1997-12-04,9.6,,
1997-12-05,9.93,,
1997-12-08,9.97,,
1997-12-09,9.72,,
1997-12-10,9.49,,
1997-12-11,9.19,,
1997-12-12,8.51,,
1997-12-15,8.61,,
1997-12-16,8.9,,
1997-12-17,9.03,,
1997-12-18,8.93,,
1997-12-19,8.91,,
1997-12-22,9.1,,
1997-12-23,8.56,,
1997-12-24,8.59,,
1997-12-26,8.86,,
1997-12-29,9.33,,
1997-12-30,9.4,,
1997-12-31,9.29,,
1998-01-02,9.68,,
1998-01-05,9.66,,
1998-01-06,9.53,,
1998-01-07,9.25,,
1998-01-08,9.35,,
1998-01-09,9.04,,
1998-01-12,9.28,,
1998-01-13,9.33,,
1998-01-14,9.5,,
1998-01-15,9.57,,
1998-01-16,9.65,,
1998-01-20,9.92,,
1998-01-21,9.9,,
1998-01-22,9.63,,
1998-01-23,9.61,,
1998-01-26,9.44,,
1998-01-27,9.88,,
1998-01-28,10.31,,
1998-01-29,10.63,,
1998-01-30,10.51,,
1998-02-02,10.66,,
1998-02-03,10.5,,
1998-02-04,10.76,,
1998-02-05,10.73,,
1998-02-06,10.99,,
1998-02-09,10.67,,
1998-02-10,10.79,,
1998-02-11,10.81,,
1998-02-12,10.88,,
1998-02-13,10.81,,
1998-02-17,10.82,,
1998-02-18,10.92,,
1998-02-19,10.91,,
1998-02-20,10.97,,
1998-02-23,10.94,,
1998-02-24,10.79,,
1998-02-25,11.13,,
1998-02-26,11.08,,
1998-02-27,10.98,,
1998-03-02,10.88,,
1998-03-03,10.75,,
1998-03-04,10.88,,
1998-03-05,10.31,,
1998-03-06,10.73,,
1998-03-09,10.2,,
1998-03-10,10.23,,
1998-03-11,10.44,,
1998-03-12,10.66,,
1998-03-13,10.76,,
1998-03-16,10.73,,
1998-03-17,10.76,,
1998-03-18,10.59,,
1998-03-19,10.72,,
1998-03-20,10.6,,
1998-03-23,10.79,,
1998-03-24,11.3,,
1998-03-25,11.59,,
1998-03-26,11.56,,
1998-03-27,11.56,,
1998-03-30,11.24,,
1998-03-31,11.4,,
1998-04-01,11.55,,
1998-04-02,11.71,,
1998-04-03,11.78,,
1998-04-06,11.5,,
1998-04-07,11.5,,
1998-04-08,11.38,,
1998-04-09,11.17,,
1998-04-13,11.08,,
1998-04-14,11.28,,
1998-04-15,11.78,,
1998-04-16,11.7,,
1998-04-17,11.74,,
1998-04-20,12.04,,
1998-04-21,12.31,,
1998-04-22,12.27,,
1998-04-23,11.95,,
1998-04-24,11.99,,
1998-04-27,11.74,,
1998-04-28,11.81,,
1998-04-29,12.0,,
1998-04-30,12.21,,
1998-05-01,12.27,,
1998-05-04,12.49,,
1998-05-05,12.27,,
1998-05-06,12.67,,
1998-05-07,12.56,,
1998-05-08,12.63,,
1998-05-11,12.46,,
1998-05-12,12.73,,
1998-05-13,12.67,,
1998-05-14,12.68,,
1998-05-15,12.73,,
1998-05-18,12.96,,
1998-05-19,13.4,,
1998-05-20,13.1,,
1998-05-21,12.96,,
1998-05-22,12.81,,
1998-05-26,12.67,,
1998-05-27,12.97,,
1998-05-28,12.92,,
1998-05-29,12.6,,
1998-06-01,12.26,,
1998-06-02,12.74,,
1998-06-03,12.44,,
1998-06-04,12.81,,
1998-06-05,12.91,,
1998-06-08,12.92,,
1998-06-09,13.25,,
1998-06-10,13.19,,
1998-06-11,13.18,,
1998-06-12,13.19,,
1998-06-15,13.04,,
1998-06-16,13.32,,
1998-06-17,13.45,,
1998-06-18,13.69,,
1998-06-19,13.85,,
1998-06-22,14.1,,
1998-06-23,14.48,,
1998-06-24,14.64,,
1998-06-25,14.51,,
1998-06-26,14.98,,
1998-06-29,15.3,,
1998-06-30,15.34,,
1998-07-01,15.76,,
1998-07-02,15.44,,
1998-07-06,15.5,,
1998-07-07,15.46,,
1998-07-08,15.71,,
1998-07-09,15.49,,
1998-07-10,15.49,,
1998-07-13,15.71,,
1998-07-14,15.81,,
1998-07-15,15.93,,
1998-07-16,15.96,,
1998-07-17,16.63,,
1998-07-20,17.2,,
1998-07-21,16.49,,
1998-07-22,16.42,,
1998-07-23,16.52,,
1998-07-24,16.29,,
1998-07-27,16.25,,
1998-07-28,16.0,,
1998-07-29,15.67,,
1998-07-30,16.42,,
1998-07-31,15.96,,
1998-08-03,16.08,,
1998-08-04,15.52,,
1998-08-05,16.13,,
1998-08-06,16.56,,
1998-08-07,16.15,,
1998-08-10,16.53,,
1998-08-11,16.33,,
1998-08-12,16.43,,
1998-08-13,16.11,,
1998-08-14,16.07,,
1998-08-17,16.35,,
1998-08-18,16.7,,
