date,ALK,dcf,Deviation
2002-01-02,7.24,26.346153846153847,-0.7251970802919707
2002-01-03,7.5,26.816153846153846,-0.7203178336823384
2002-01-04,7.97,26.686153846153847,-0.7013432491640724
2002-01-07,7.84,26.736153846153847,-0.7067641050723595
2002-01-08,7.89,26.796153846153846,-0.7055547581455432
2002-01-09,7.95,26.696153846153845,-0.7022042933294914
2002-01-10,7.85,26.446153846153845,-0.7031704479348458
2002-01-11,7.6,26.176153846153845,-0.7096594081518705
2002-01-14,7.33,26.546153846153846,-0.7238771370617212
2002-01-15,7.7,26.456153846153846,-0.7089524031052831
2002-01-16,7.61,26.246153846153845,-0.7100527549824149
2002-01-17,7.4,26.196153846153845,-0.7175157832917339
2002-01-18,7.35,26.006153846153847,-0.7173745858968292
2002-01-22,7.16,26.516153846153845,-0.7299759217893301
2002-01-23,7.67,26.456153846153846,-0.7100863547814962
2002-01-24,7.61,26.566153846153846,-0.7135452860782951
2002-01-25,7.72,26.556153846153848,-0.7092952524404021
2002-01-28,7.71,26.426153846153845,-0.7082435815334458
2002-01-29,7.58,26.566153846153846,-0.7146745425063701
2002-01-30,7.72,26.516153846153845,-0.7088567201415683
2002-01-31,7.67,26.556153846153848,-0.7111780552095704
2002-02-01,7.71,26.246153846153845,-0.706242672919109
2002-02-04,7.4,26.336153846153845,-0.7190174372754622
2002-02-05,7.49,26.046153846153846,-0.7124335499113998
2002-02-06,7.2,25.936153846153847,-0.7223952308924282
2002-02-07,7.09,26.156153846153845,-0.728935682145693
2002-02-08,7.31,26.116153846153846,-0.7200966098200348
2002-02-11,7.27,26.196153846153845,-0.7224783438555278
2002-02-12,7.35,26.026153846153846,-0.7175917715907076
2002-02-13,7.18,25.836153846153845,-0.7220948581296335
2002-02-14,6.99,26.056153846153848,-0.731733238862811
2002-02-15,7.21,26.046153846153846,-0.7231836975782635
2002-02-19,7.2,26.336153846153845,-0.7266115605923416
2002-02-20,7.49,26.596153846153847,-0.7183803326102676
2002-02-21,7.75,26.426153846153845,-0.7067299295569657
2002-02-22,7.58,26.526153846153846,-0.7142442872056606
2002-02-25,7.68,26.646153846153847,-0.7117782909930717
2002-02-26,7.8,26.836153846153845,-0.7093473213517929
2002-02-27,7.99,26.606153846153845,-0.6996935353301723
2002-02-28,7.76,26.876153846153848,-0.7112682103093964
2002-03-01,8.03,27.206153846153846,-0.704846188645103
2002-03-04,8.36,26.726153846153846,-0.6871977895463965
2002-03-05,7.88,27.156153846153845,-0.7098263603659746
2002-03-06,8.31,26.946153846153845,-0.6916071938338566
2002-03-07,8.1,27.146153846153847,-0.7016151884386512
2002-03-08,8.3,27.246153846153845,-0.6953698475437606
2002-03-11,8.4,27.196153846153845,-0.6911327959270259
2002-03-12,8.35,27.106153846153845,-0.6919518701401896
2002-03-13,8.26,27.126153846153848,-0.6954968239564429
2002-03-14,8.28,27.196153846153845,-0.6955451845566398
2002-03-15,8.35,27.276153846153846,-0.6938717955949125
2002-03-18,8.43,27.056153846153848,-0.6884257811389418
2002-03-19,8.21,26.946153846153845,-0.695318298601199
2002-03-20,8.1,26.796153846153846,-0.6977178125448543
2002-03-21,7.95,26.986153846153847,-0.7054044809303917
2002-03-22,8.14,26.696153846153845,-0.6950871632329635
2002-03-25,7.85,27.096153846153847,-0.7102909865152591
2002-03-26,8.25,27.086153846153845,-0.695416335340225
2002-03-27,8.24,27.166153846153847,-0.6966813908709933
2002-03-28,8.32,21.726923076923075,-0.6170649672508408
2002-04-01,8.15,21.286923076923078,-0.6171358363748057
2002-04-02,7.71,21.226923076923075,-0.6367820257292988
2002-04-03,7.65,21.31692307692308,-0.6411301963048499
2002-04-04,7.74,21.356923076923078,-0.6375882437689093
2002-04-05,7.78,21.306923076923077,-0.6348604642766886
2002-04-08,7.73,21.346923076923076,-0.637886922993766
2002-04-09,7.77,21.576923076923077,-0.6398930481283422
2002-04-10,8.0,21.376923076923077,-0.625764663548039
2002-04-11,7.8,21.65692307692308,-0.6398380336719471
2002-04-12,8.08,21.426923076923078,-0.6229043259737929
2002-04-15,7.85,21.586923076923078,-0.6363539179702812
2002-04-16,8.01,21.466923076923077,-0.6268678109434909
2002-04-17,7.89,21.306923076923077,-0.6296978230261021
2002-04-18,7.73,21.396923076923077,-0.6387331032499282
2002-04-19,7.82,21.326923076923077,-0.6333273219116321
2002-04-22,7.75,21.286923076923078,-0.6359267155711343
2002-04-23,7.71,21.336923076923078,-0.6386545533203547
2002-04-24,7.76,21.266923076923078,-0.6351141172640793
2002-04-25,7.69,21.276923076923076,-0.6385755603759942
2002-04-26,7.7,21.116923076923076,-0.6353635436398076
2002-04-29,7.54,21.236923076923077,-0.6449579831932772
2002-04-30,7.66,21.276923076923076,-0.6399855386840203
2002-05-01,7.7,21.226923076923075,-0.6372531255662257
2002-05-02,7.65,21.06692307692308,-0.6368715083798883
2002-05-03,7.49,20.956923076923076,-0.6426002055498459
2002-05-06,7.38,20.826923076923077,-0.6456509695290858
2002-05-07,7.25,20.846923076923076,-0.6522268550975978
2002-05-08,7.27,20.696923076923078,-0.6487400579796329
2002-05-09,7.12,20.376923076923077,-0.6505851264628162
2002-05-10,6.8,20.516923076923078,-0.6685662867426515
2002-05-13,6.94,20.786923076923078,-0.6661362543018909
2002-05-14,7.21,20.81692307692308,-0.6536471805483705
2002-05-15,7.24,20.686923076923076,-0.6500204514185848
2002-05-16,7.11,20.806923076923077,-0.6582868128211763
2002-05-17,7.23,20.706923076923076,-0.6508414131282736
2002-05-20,7.13,20.646923076923077,-0.6546700942587832
2002-05-21,7.07,20.636923076923075,-0.6574101684806918
2002-05-22,7.06,20.666923076923077,-0.6583913350950981
2002-05-23,7.09,20.65692307692308,-0.6567736650033515
2002-05-24,7.08,20.65692307692308,-0.6572577642064497
2002-05-28,7.08,20.616923076923076,-0.6565927915827177
2002-05-29,7.04,20.506923076923076,-0.6567013016242169
2002-05-30,6.93,20.536923076923078,-0.66255899318301
2002-05-31,6.96,20.336923076923078,-0.6577653377713897
2002-06-03,6.76,20.126923076923077,-0.6641314733422512
2002-06-04,6.55,20.136923076923075,-0.6747268698907479
2002-06-05,6.56,20.166923076923077,-0.674714879658237
2002-06-06,6.59,20.106923076923078,-0.6722521902138567
2002-06-07,6.53,20.356923076923078,-0.679224607013301
2002-06-10,6.78,20.256923076923076,-0.6652996126680337
2002-06-11,6.68,20.31692307692308,-0.6712100560351355
2002-06-12,6.74,20.096923076923076,-0.6646252775013397
2002-06-13,6.52,19.956923076923076,-0.6732963305581252
2002-06-14,6.38,20.206923076923076,-0.6842666260611368
2002-06-17,6.63,20.24692307692308,-0.6725428365183694
2002-06-18,6.67,20.026923076923076,-0.6669483387747264
2002-06-19,6.45,20.116923076923076,-0.6793744264301009
2002-06-20,6.54,20.136923076923075,-0.675223470089388
2002-06-21,6.56,20.086923076923078,-0.6734193696626202
2002-06-24,6.51,19.956923076923076,-0.6737974098057354
2002-06-25,6.38,19.836923076923078,-0.6783775399410579
2002-06-26,6.26,19.966923076923077,-0.6864814886157877
2002-06-27,6.39,20.106923076923078,-0.6821990129691267
2002-06-28,6.53,490000000.0,-0.9999999866734693
2002-07-01,6.15,490000000.0,-0.9999999874489796
2002-07-02,5.85,490000000.0,-0.9999999880612245
2002-07-03,5.89,490000000.0,-0.9999999879795919
2002-07-05,6.08,490000000.0,-0.9999999875918367
2002-07-08,5.98,490000000.0,-0.9999999877959184
2002-07-09,5.87,490000000.0,-0.9999999880204081
2002-07-10,5.65,490000000.0,-0.9999999884693878
2002-07-11,5.53,490000000.0,-0.9999999887142857
2002-07-12,5.49,490000000.0,-0.9999999887959183
2002-07-15,5.49,490000000.0,-0.9999999887959183
2002-07-16,5.41,490000000.0,-0.9999999889591836
2002-07-17,5.41,490000000.0,-0.9999999889591836
2002-07-18,5.29,490000000.0,-0.9999999892040816
2002-07-19,5.1,490000000.0,-0.9999999895918368
2002-07-22,4.91,490000000.0,-0.9999999899795918
2002-07-23,5.15,490000000.0,-0.999999989489796
2002-07-24,5.31,490000000.0,-0.9999999891632653
2002-07-25,5.35,490000000.0,-0.9999999890816327
2002-07-26,5.5,490000000.0,-0.9999999887755102
2002-07-29,5.99,490000000.0,-0.9999999877755102
2002-07-30,5.91,490000000.0,-0.9999999879387755
2002-07-31,5.88,490000000.0,-0.999999988
2002-08-01,5.83,490000000.0,-0.9999999881020408
2002-08-02,5.55,490000000.0,-0.9999999886734694
2002-08-05,5.38,490000000.0,-0.9999999890204082
2002-08-06,5.51,490000000.0,-0.999999988755102
2002-08-07,5.64,490000000.0,-0.9999999884897959
2002-08-08,5.96,490000000.0,-0.9999999878367347
2002-08-09,5.92,490000000.0,-0.9999999879183673
2002-08-12,5.65,490000000.0,-0.9999999884693878
2002-08-13,5.69,490000000.0,-0.9999999883877551
2002-08-14,5.94,490000000.0,-0.9999999878775511
2002-08-15,5.9,490000000.0,-0.9999999879591837
2002-08-16,6.06,490000000.0,-0.9999999876326531
2002-08-19,6.08,490000000.0,-0.9999999875918367
2002-08-20,6.13,490000000.0,-0.9999999874897959
2002-08-21,6.51,490000000.0,-0.9999999867142857
2002-08-22,6.74,490000000.0,-0.9999999862448979
2002-08-23,6.51,490000000.0,-0.9999999867142857
2002-08-26,6.35,490000000.0,-0.9999999870408163
2002-08-27,6.24,490000000.0,-0.9999999872653061
2002-08-28,6.12,490000000.0,-0.9999999875102041
2002-08-29,6.18,490000000.0,-0.9999999873877551
2002-08-30,6.11,490000000.0,-0.9999999875306123
2002-09-03,5.9,490000000.0,-0.9999999879591837
2002-09-04,6.09,490000000.0,-0.9999999875714286
2002-09-05,5.69,490000000.0,-0.9999999883877551
2002-09-06,6.08,490000000.0,-0.9999999875918367
2002-09-09,6.12,490000000.0,-0.9999999875102041
2002-09-10,5.68,490000000.0,-0.9999999884081633
2002-09-11,5.71,490000000.0,-0.9999999883469388
2002-09-12,5.65,490000000.0,-0.9999999884693878
2002-09-13,5.59,490000000.0,-0.9999999885918367
2002-09-16,5.64,490000000.0,-0.9999999884897959
2002-09-17,5.61,490000000.0,-0.9999999885510205
2002-09-18,5.46,490000000.0,-0.9999999888571428
2002-09-19,5.3,490000000.0,-0.9999999891836735
2002-09-20,5.33,490000000.0,-0.999999989122449
2002-09-23,5.18,490000000.0,-0.9999999894285714
2002-09-24,4.87,490000000.0,-0.9999999900612245
2002-09-25,4.79,490000000.0,-0.9999999902244898
2002-09-26,4.97,490000000.0,-0.9999999898571429
2002-09-27,4.33,490000000.0,-0.9999999911632653
2002-09-30,4.43,490000000.0,-0.9999999909591837
2002-10-01,4.57,490000000.0,-0.9999999906734693
2002-10-02,4.3,490000000.0,-0.9999999912244898
2002-10-03,4.16,490000000.0,-0.9999999915102041
2002-10-04,4.0,490000000.0,-0.9999999918367347
2002-10-07,3.94,490000000.0,-0.9999999919591837
2002-10-08,4.01,490000000.0,-0.9999999918163265
2002-10-09,3.53,490000000.0,-0.9999999927959183
2002-10-10,3.61,490000000.0,-0.999999992632653
2002-10-11,3.94,490000000.0,-0.9999999919591837
2002-10-14,4.0,490000000.0,-0.9999999918367347
2002-10-15,4.39,490000000.0,-0.9999999910408163
2002-10-16,4.1,490000000.0,-0.9999999916326531
2002-10-17,4.39,490000000.0,-0.9999999910408163
2002-10-18,4.26,490000000.0,-0.9999999913061225
2002-10-21,4.59,490000000.0,-0.9999999906326531
2002-10-22,4.41,490000000.0,-0.999999991
2002-10-23,5.32,490000000.0,-0.9999999891428571
2002-10-24,5.39,490000000.0,-0.999999989
2002-10-25,5.51,490000000.0,-0.999999988755102
2002-10-28,5.46,490000000.0,-0.9999999888571428
2002-10-29,5.44,490000000.0,-0.9999999888979592
2002-10-30,5.49,490000000.0,-0.9999999887959183
2002-10-31,5.41,490000000.0,-0.9999999889591836
2002-11-01,5.6,490000000.0,-0.9999999885714286
2002-11-04,5.65,490000000.0,-0.9999999884693878
2002-11-05,5.59,490000000.0,-0.9999999885918367
2002-11-06,5.93,490000000.0,-0.9999999878979592
2002-11-07,5.85,490000000.0,-0.9999999880612245
2002-11-08,5.73,490000000.0,-0.9999999883061225
2002-11-11,5.48,490000000.0,-0.9999999888163266
2002-11-12,5.54,490000000.0,-0.9999999886938775
2002-11-13,5.54,490000000.0,-0.9999999886938775
2002-11-14,5.6,490000000.0,-0.9999999885714286
2002-11-15,5.59,490000000.0,-0.9999999885918367
2002-11-18,5.63,490000000.0,-0.9999999885102041
2002-11-19,5.38,490000000.0,-0.9999999890204082
2002-11-20,5.1,490000000.0,-0.9999999895918368
2002-11-21,5.47,490000000.0,-0.9999999888367347
2002-11-22,5.49,490000000.0,-0.9999999887959183
2002-11-25,5.37,490000000.0,-0.9999999890408163
2002-11-26,5.18,490000000.0,-0.9999999894285714
2002-11-27,5.36,490000000.0,-0.9999999890612244
2002-11-29,5.29,490000000.0,-0.9999999892040816
2002-12-02,5.38,490000000.0,-0.9999999890204082
2002-12-03,5.06,490000000.0,-0.9999999896734694
2002-12-04,5.04,490000000.0,-0.9999999897142857
2002-12-05,5.43,490000000.0,-0.9999999889183674
2002-12-06,5.74,490000000.0,-0.9999999882857142
2002-12-09,5.51,490000000.0,-0.999999988755102
2002-12-10,5.61,490000000.0,-0.9999999885510205
2002-12-11,5.66,490000000.0,-0.9999999884489796
2002-12-12,5.76,490000000.0,-0.999999988244898
2002-12-13,5.62,490000000.0,-0.9999999885306122
2002-12-16,5.69,490000000.0,-0.9999999883877551
2002-12-17,5.6,490000000.0,-0.9999999885714286
2002-12-18,5.43,490000000.0,-0.9999999889183674
2002-12-19,5.32,490000000.0,-0.9999999891428571
2002-12-20,5.38,490000000.0,-0.9999999890204082
2002-12-23,5.29,490000000.0,-0.9999999892040816
2002-12-24,5.38,490000000.0,-0.9999999890204082
2002-12-26,5.35,490000000.0,-0.9999999890816327
2002-12-27,5.25,490000000.0,-0.9999999892857143
2002-12-30,5.25,15.756153846153847,-0.6667968559293073
2002-12-31,5.41,15.866153846153846,-0.6590225928439832
2003-01-02,5.52,15.976153846153846,-0.654485049833887
2003-01-03,5.63,16.136153846153846,-0.651094055394003
2003-01-06,5.79,16.256153846153847,-0.6438271897033077
2003-01-07,5.91,16.236153846153847,-0.6359975363623442
2003-01-08,5.89,16.296153846153846,-0.6385650224215247
2003-01-09,5.95,16.226153846153846,-0.6333080496823742
2003-01-10,5.88,16.326153846153847,-0.6398416886543536
2003-01-13,5.98,16.346153846153847,-0.634164705882353
2003-01-14,6.0,16.326153846153847,-0.6324915190350546
2003-01-15,5.98,16.206153846153846,-0.631004366812227
2003-01-16,5.86,16.086153846153845,-0.6357115531752104
2003-01-17,5.74,15.796153846153846,-0.6366204041879717
2003-01-21,5.45,15.586153846153847,-0.6503306682459777
2003-01-22,5.24,15.616153846153846,-0.6644500270922615
2003-01-23,5.27,15.446153846153846,-0.6588147410358567
2003-01-24,5.1,15.256153846153847,-0.665708667372561
2003-01-27,4.91,15.366153846153846,-0.6804665598718462
2003-01-28,5.02,15.336153846153847,-0.6726689070572303
2003-01-29,4.99,15.286153846153846,-0.6735607890499195
2003-01-30,4.94,15.286153846153846,-0.6768317230273752
2003-01-31,4.94,15.156153846153845,-0.674059787849566
2003-02-03,4.81,15.156153846153845,-0.6826371618535249
2003-02-04,4.81,15.206153846153846,-0.6836806960744638
2003-02-05,4.86,15.206153846153846,-0.6803925536220153
2003-02-06,4.86,15.046153846153846,-0.6769938650306748
2003-02-07,4.7,15.156153846153845,-0.6898949398568746
2003-02-10,4.81,15.036153846153846,-0.6801043638409987
2003-02-11,4.69,14.966153846153846,-0.6866262335526315
2003-02-12,4.62,14.756153846153847,-0.6869102851483084
2003-02-13,4.41,14.886153846153846,-0.7037515502273667
2003-02-14,4.54,14.966153846153846,-0.6966488486842105
2003-02-18,4.62,14.826153846153845,-0.6883885026460517
2003-02-19,4.48,14.896153846153846,-0.6992512264394526
2003-02-20,4.55,14.966153846153846,-0.6959806743421053
2003-02-21,4.62,14.686153846153847,-0.6854179761156505
2003-02-24,4.34,14.866153846153846,-0.7080616785677326
2003-02-25,4.52,14.846153846153847,-0.6955440414507772
2003-02-26,4.5,14.756153846153847,-0.6950424855340667
2003-02-27,4.41,14.886153846153846,-0.7037515502273667
2003-02-28,4.54,15.136153846153846,-0.7000559028307161
2003-03-03,4.79,14.886153846153846,-0.6782244729226954
2003-03-04,4.54,14.996153846153845,-0.6972557065914337
2003-03-05,4.65,14.946153846153846,-0.6888831703551209
2003-03-06,4.6,15.126153846153846,-0.6958909682668837
2003-03-07,4.78,14.946153846153846,-0.6801852804940813
2003-03-10,4.6,14.656153846153845,-0.686138665826904
2003-03-11,4.31,14.706153846153846,-0.7069254106078042
2003-03-12,4.36,14.956153846153846,-0.7084812014606798
2003-03-13,4.61,15.086153846153847,-0.6944217825820926
2003-03-14,4.74,15.146153846153846,-0.6870492635855764
2003-03-17,4.8,14.636153846153846,-0.672044988700268
2003-03-18,4.29,14.456153846153846,-0.7032405682967062
2003-03-19,4.11,14.446153846153846,-0.7154952076677317
2003-03-20,4.1,14.826153846153845,-0.7234616581923835
2003-03-21,4.48,14.536153846153846,-0.6918029316822776
2003-03-24,4.19,14.606153846153846,-0.7131346113334738
2003-03-25,4.26,14.556153846153846,-0.7073402737409502
2003-03-26,4.21,14.446153846153846,-0.7085729499467519
2003-03-27,4.1,14.346153846153847,-0.7142091152815013
2003-03-28,4.0,14.266153846153847,-0.7196160897228513
2003-03-31,3.92,11.834615384615384,-0.6687682807929802
2003-04-01,3.95,12.064615384615385,-0.6725962764600867
2003-04-02,4.18,11.994615384615384,-0.6515102930802283
2003-04-03,4.11,12.054615384615385,-0.6590517516431624
2003-04-04,4.17,12.104615384615384,-0.6555033045246568
2003-04-07,4.22,11.904615384615385,-0.6455156371155337
2003-04-08,4.02,11.934615384615384,-0.6631646793425717
2003-04-09,4.05,11.874615384615385,-0.6589363218241886
2003-04-10,3.99,11.824615384615385,-0.6625683060109289
2003-04-11,3.94,11.884615384615385,-0.6684789644012945
2003-04-14,4.0,11.974615384615385,-0.6659600436821481
2003-04-15,4.09,11.834615384615384,-0.6544036399090023
2003-04-16,3.95,11.964615384615385,-0.6698598431271698
2003-04-17,4.08,11.924615384615384,-0.6578505999225905
2003-04-21,4.04,12.004615384615384,-0.6634627707292067
2003-04-22,4.12,12.214615384615385,-0.6626991624157692
2003-04-23,4.33,12.294615384615385,-0.647813301632985
2003-04-24,4.41,12.164615384615384,-0.6374731250790439
2003-04-25,4.28,12.324615384615385,-0.6527274996879291
2003-04-28,4.44,12.294615384615385,-0.6388662954389038
2003-04-29,4.41,12.344615384615384,-0.642759222333001
2003-04-30,4.46,12.314615384615385,-0.6378287213442438
2003-05-01,4.43,12.824615384615385,-0.6545705374280231
2003-05-02,4.94,12.824615384615385,-0.6148032629558541
2003-05-05,4.94,12.824615384615385,-0.6148032629558541
2003-05-06,4.94,12.644615384615385,-0.6093198685971529
2003-05-07,4.76,12.654615384615385,-0.6238526533341439
2003-05-08,4.77,12.704615384615385,-0.6245458948898039
2003-05-09,4.82,12.764615384615384,-0.6223936362540676
2003-05-12,4.88,12.794615384615385,-0.6185895508928034
2003-05-13,4.91,12.664615384615384,-0.6123056365403303
2003-05-14,4.78,12.664615384615384,-0.6225704567541301
2003-05-15,4.78,12.554615384615385,-0.6192635255192697
2003-05-16,4.67,12.424615384615384,-0.6241332342743933
2003-05-19,4.54,12.374615384615385,-0.6331199104867284
2003-05-20,4.49,12.264615384615384,-0.633906171600602
2003-05-21,4.38,12.404615384615385,-0.6469056182562322
2003-05-22,4.52,12.444615384615384,-0.6367907034244036
2003-05-23,4.56,12.684615384615384,-0.6405093996361431
2003-05-27,4.8,12.514615384615384,-0.6164484602618476
2003-05-28,4.63,12.504615384615384,-0.6297367125984252
2003-05-29,4.62,12.634615384615385,-0.634337899543379
2003-05-30,4.75,12.804615384615385,-0.6290400096119189
2003-06-02,4.92,12.634615384615385,-0.6105936073059361
2003-06-03,4.75,12.814615384615385,-0.6293294915661204
2003-06-04,4.93,12.864615384615385,-0.6167782827074864
2003-06-05,4.98,12.924615384615384,-0.6146887275324366
2003-06-06,5.04,12.784615384615385,-0.6057761732851985
2003-06-09,4.9,12.854615384615384,-0.6188139548800191
2003-06-10,4.97,12.874615384615385,-0.6139690506064408
2003-06-11,4.99,12.924615384615384,-0.6139150101178431
2003-06-12,5.04,12.834615384615384,-0.6073119568474677
2003-06-13,4.95,13.024615384615384,-0.619950389794472
2003-06-16,5.14,13.084615384615384,-0.6071722516166961
2003-06-17,5.2,13.194615384615384,-0.6058998425931323
2003-06-18,5.31,12.994615384615384,-0.5913692061800746
2003-06-19,5.11,13.084615384615384,-0.6094650205761316
2003-06-20,5.2,12.954615384615385,-0.5985986580369337
2003-06-23,5.07,12.954615384615385,-0.6086336915860103
2003-06-24,5.07,13.004615384615384,-0.6101384123979652
2003-06-25,5.12,13.224615384615385,-0.6128431828757561
2003-06-26,5.34,13.194615384615384,-0.5952894537398705
2003-06-27,5.31,13.244615384615384,-0.5990823556742944
2003-06-30,5.36,114000000.0,-0.9999999529824561
2003-07-01,5.41,114000000.0,-0.9999999525438596
2003-07-02,5.5,114000000.0,-0.9999999517543859
2003-07-03,5.38,114000000.0,-0.9999999528070176
2003-07-07,5.6,114000000.0,-0.999999950877193
2003-07-08,5.49,114000000.0,-0.9999999518421052
2003-07-09,5.7,114000000.0,-0.99999995
2003-07-10,5.38,114000000.0,-0.9999999528070176
2003-07-11,5.43,114000000.0,-0.9999999523684211
2003-07-14,5.64,114000000.0,-0.9999999505263157
2003-07-15,5.62,114000000.0,-0.9999999507017544
2003-07-16,5.71,114000000.0,-0.9999999499122807
2003-07-17,5.55,114000000.0,-0.9999999513157894
2003-07-18,5.61,114000000.0,-0.9999999507894737
2003-07-21,5.69,114000000.0,-0.9999999500877192
2003-07-22,6.04,114000000.0,-0.9999999470175439
2003-07-23,5.99,114000000.0,-0.9999999474561404
2003-07-24,6.01,114000000.0,-0.9999999472807017
2003-07-25,6.02,114000000.0,-0.9999999471929825
2003-07-28,6.21,114000000.0,-0.9999999455263158
2003-07-29,6.07,114000000.0,-0.999999946754386
2003-07-30,6.01,114000000.0,-0.9999999472807017
2003-07-31,6.12,114000000.0,-0.9999999463157895
2003-08-01,5.92,114000000.0,-0.9999999480701754
2003-08-04,5.77,114000000.0,-0.9999999493859649
2003-08-05,5.6,114000000.0,-0.999999950877193
2003-08-06,5.54,114000000.0,-0.9999999514035087
2003-08-07,5.59,114000000.0,-0.9999999509649122
2003-08-08,5.89,114000000.0,-0.9999999483333334
2003-08-11,6.05,114000000.0,-0.9999999469298245
2003-08-12,6.1,114000000.0,-0.999999946491228
2003-08-13,6.04,114000000.0,-0.9999999470175439
2003-08-14,6.15,114000000.0,-0.9999999460526315
2003-08-15,6.17,114000000.0,-0.999999945877193
2003-08-18,6.31,114000000.0,-0.9999999446491228
2003-08-19,6.37,114000000.0,-0.999999944122807
2003-08-20,6.4,114000000.0,-0.9999999438596491
2003-08-21,6.49,114000000.0,-0.9999999430701755
2003-08-22,6.48,114000000.0,-0.9999999431578948
2003-08-25,6.7,114000000.0,-0.9999999412280701
2003-08-26,6.66,114000000.0,-0.9999999415789473
2003-08-27,6.7,114000000.0,-0.9999999412280701
2003-08-28,6.76,114000000.0,-0.9999999407017544
2003-08-29,6.9,114000000.0,-0.9999999394736843
2003-09-02,7.03,114000000.0,-0.9999999383333333
2003-09-03,7.24,114000000.0,-0.9999999364912281
2003-09-04,7.25,114000000.0,-0.9999999364035088
2003-09-05,7.31,114000000.0,-0.9999999358771929
2003-09-08,7.34,114000000.0,-0.9999999356140351
2003-09-09,7.15,114000000.0,-0.9999999372807018
2003-09-10,7.07,114000000.0,-0.9999999379824561
2003-09-11,7.07,114000000.0,-0.9999999379824561
2003-09-12,7.18,114000000.0,-0.9999999370175439
2003-09-15,7.24,114000000.0,-0.9999999364912281
2003-09-16,7.19,114000000.0,-0.9999999369298246
2003-09-17,7.16,114000000.0,-0.9999999371929824
2003-09-18,7.27,114000000.0,-0.9999999362280702
