date,MGM,dcf,Deviation
1992-07-30,3.72,,
1992-07-31,3.81,,
1992-08-03,4.0,,
1992-08-04,4.22,,
1992-08-05,4.06,,
1992-08-06,4.09,,
1992-08-07,4.09,,
1992-08-10,4.16,,
1992-08-11,4.31,,
1992-08-12,4.41,,
1992-08-13,4.47,,
1992-08-14,4.38,,
1992-08-17,4.47,,
1992-08-18,4.44,,
1992-08-19,4.31,,
1992-08-20,4.22,,
1992-08-21,4.0,,
1992-08-24,4.22,,
1992-08-25,4.34,,
1992-08-26,4.38,,
1992-08-27,4.44,,
1992-08-28,4.38,,
1992-08-31,4.09,,
1992-09-01,4.34,,
1992-09-02,4.34,,
1992-09-03,4.31,,
1992-09-04,4.34,,
1992-09-08,4.28,,
1992-09-09,4.34,,
1992-09-10,4.38,,
1992-09-11,4.38,,
1992-09-14,4.44,,
1992-09-15,4.38,,
1992-09-16,4.38,,
1992-09-17,4.31,,
1992-09-18,4.34,,
1992-09-21,4.31,,
1992-09-22,4.28,,
1992-09-23,4.25,,
1992-09-24,4.25,,
1992-09-25,4.22,,
1992-09-28,4.19,,
1992-09-29,4.22,,
1992-09-30,4.25,,
1992-10-01,4.28,,
1992-10-02,4.28,,
1992-10-05,4.16,,
1992-10-06,4.25,,
1992-10-07,4.25,,
1992-10-08,4.22,,
1992-10-09,4.22,,
1992-10-12,4.25,,
1992-10-13,4.25,,
1992-10-14,4.25,,
1992-10-15,4.25,,
1992-10-16,4.19,,
1992-10-19,4.06,,
1992-10-20,4.16,,
1992-10-21,4.13,,
1992-10-22,4.22,,
1992-10-23,4.16,,
1992-10-26,4.09,,
1992-10-27,4.03,,
1992-10-28,4.41,,
1992-10-29,4.59,,
1992-10-30,4.59,,
1992-11-02,4.59,,
1992-11-03,4.69,,
1992-11-04,4.75,,
1992-11-05,4.59,,
1992-11-06,4.69,,
1992-11-09,4.59,,
1992-11-10,4.63,,
1992-11-11,4.56,,
1992-11-12,4.5,,
1992-11-13,4.53,,
1992-11-16,4.59,,
1992-11-17,4.56,,
1992-11-18,4.56,,
1992-11-19,4.63,,
1992-11-20,4.66,,
1992-11-23,4.69,,
1992-11-24,4.63,,
1992-11-25,4.69,,
1992-11-27,4.63,,
1992-11-30,4.75,,
1992-12-01,4.75,,
1992-12-02,4.78,,
1992-12-03,4.94,,
1992-12-04,4.94,,
1992-12-07,5.0,,
1992-12-08,5.09,,
1992-12-09,4.91,,
1992-12-10,4.88,,
1992-12-11,4.88,,
1992-12-14,4.91,,
1992-12-15,4.88,,
1992-12-16,4.81,,
1992-12-17,4.78,,
1992-12-18,4.78,,
1992-12-21,4.72,,
1992-12-22,4.72,,
1992-12-23,4.81,,
1992-12-24,4.84,,
1992-12-28,4.84,,
1992-12-29,5.0,,
1992-12-30,4.84,,
1992-12-31,4.78,,
1993-01-04,4.78,,
1993-01-05,4.78,,
1993-01-06,4.81,,
1993-01-07,4.88,,
1993-01-08,4.81,,
1993-01-11,5.13,,
1993-01-12,5.28,,
1993-01-13,5.31,,
1993-01-14,5.63,,
1993-01-15,6.16,,
1993-01-18,6.0,,
1993-01-19,6.0,,
1993-01-20,6.09,,
1993-01-21,6.5,,
1993-01-22,6.88,,
1993-01-25,6.84,,
1993-01-26,6.72,,
1993-01-27,6.47,,
1993-01-28,6.56,,
1993-01-29,6.72,,
1993-02-01,6.56,,
1993-02-02,6.38,,
1993-02-03,6.56,,
1993-02-04,6.75,,
1993-02-05,6.56,,
1993-02-08,6.25,,
1993-02-09,6.44,,
1993-02-10,6.5,,
1993-02-11,6.5,,
1993-02-12,6.47,,
1993-02-16,6.31,,
1993-02-17,6.09,,
1993-02-18,6.34,,
1993-02-19,6.06,,
1993-02-22,5.34,,
1993-02-23,5.22,,
1993-02-24,5.56,,
1993-02-25,5.78,,
1993-02-26,6.03,,
1993-03-01,5.75,,
1993-03-02,5.84,,
1993-03-03,5.84,,
1993-03-04,5.78,,
1993-03-05,5.94,,
1993-03-08,6.06,,
1993-03-09,6.0,,
1993-03-10,5.97,,
1993-03-11,6.16,,
1993-03-12,6.22,,
1993-03-15,6.44,,
1993-03-16,6.56,,
1993-03-17,6.56,,
1993-03-18,6.59,,
1993-03-19,6.78,,
1993-03-22,7.16,,
1993-03-23,7.13,,
1993-03-24,6.88,,
1993-03-25,6.94,,
1993-03-26,6.97,,
1993-03-29,6.91,,
1993-03-30,6.88,,
1993-03-31,7.0,,
1993-04-01,6.88,,
1993-04-02,6.66,,
1993-04-05,6.88,,
1993-04-06,6.81,,
1993-04-07,6.94,,
1993-04-08,7.0,,
1993-04-12,7.28,,
1993-04-13,7.53,,
1993-04-14,7.63,,
1993-04-15,7.59,,
1993-04-16,7.47,,
1993-04-19,7.0,,
1993-04-20,7.22,,
1993-04-21,7.25,,
1993-04-22,7.47,,
1993-04-23,7.31,,
1993-04-26,7.19,,
1993-04-27,7.09,,
1993-04-28,7.0,,
1993-04-29,7.19,,
1993-04-30,7.47,,
1993-05-03,7.75,,
1993-05-04,7.84,,
1993-05-05,7.78,,
1993-05-06,7.63,,
1993-05-07,7.59,,
1993-05-10,7.75,,
1993-05-11,7.66,,
1993-05-12,7.5,,
1993-05-13,7.66,,
1993-05-14,7.94,,
1993-05-17,8.19,,
1993-05-18,8.22,,
1993-05-19,8.69,,
1993-05-20,9.09,,
1993-05-21,8.75,,
1993-05-24,8.66,,
1993-05-25,8.78,,
1993-05-26,8.88,,
1993-05-27,8.75,,
1993-05-28,8.72,,
1993-06-01,8.78,,
1993-06-02,8.88,,
1993-06-03,8.78,,
1993-06-04,8.75,,
1993-06-07,8.66,,
1993-06-08,7.72,,
1993-06-09,8.0,,
1993-06-10,7.97,,
1993-06-11,8.0,,
1993-06-14,7.91,,
1993-06-15,7.97,,
1993-06-16,7.63,,
1993-06-17,7.78,,
1993-06-18,7.88,,
1993-06-21,7.88,,
1993-06-22,7.91,,
1993-06-23,7.72,,
1993-06-24,7.66,,
1993-06-25,7.97,,
1993-06-28,8.41,,
1993-06-29,8.28,,
1993-06-30,8.5,,
1993-07-01,8.25,,
1993-07-02,8.09,,
1993-07-06,8.09,,
1993-07-07,7.88,,
1993-07-08,7.66,,
1993-07-09,7.84,,
1993-07-12,7.84,,
1993-07-13,7.75,,
1993-07-14,7.84,,
1993-07-15,7.75,,
1993-07-16,7.53,,
1993-07-19,7.25,,
1993-07-20,7.06,,
1993-07-21,7.38,,
1993-07-22,7.28,,
1993-07-23,7.41,,
1993-07-26,7.88,,
1993-07-27,7.75,,
1993-07-28,7.59,,
1993-07-29,8.22,,
1993-07-30,8.5,,
1993-08-02,8.81,,
1993-08-03,8.72,,
1993-08-04,9.22,,
1993-08-05,9.22,,
1993-08-06,9.41,,
1993-08-09,9.47,,
1993-08-10,9.44,,
1993-08-11,9.84,,
1993-08-12,9.81,,
1993-08-13,10.56,,
1993-08-16,10.59,,
1993-08-17,10.31,,
1993-08-18,10.56,,
1993-08-19,10.97,,
1993-08-20,11.03,,
1993-08-23,11.25,,
1993-08-24,11.66,,
1993-08-25,11.88,,
1993-08-26,11.91,,
1993-08-27,12.0,,
1993-08-30,12.19,,
1993-08-31,11.91,,
1993-09-01,11.91,,
1993-09-02,11.44,,
1993-09-03,11.13,,
1993-09-07,10.91,,
1993-09-08,10.59,,
1993-09-09,11.06,,
1993-09-10,11.16,,
1993-09-13,11.19,,
1993-09-14,10.81,,
1993-09-15,10.94,,
1993-09-16,11.09,,
1993-09-17,11.34,,
1993-09-20,11.34,,
1993-09-21,11.06,,
1993-09-22,11.34,,
1993-09-23,11.53,,
1993-09-24,11.28,,
1993-09-27,11.31,,
1993-09-28,11.28,,
1993-09-29,11.22,,
1993-09-30,11.53,,
1993-10-01,11.81,,
1993-10-04,12.13,,
1993-10-05,12.22,,
1993-10-06,12.09,,
1993-10-07,11.81,,
1993-10-08,11.47,,
1993-10-11,11.34,,
1993-10-12,11.34,,
1993-10-13,11.44,,
1993-10-14,11.44,,
1993-10-15,11.34,,
1993-10-18,11.5,,
1993-10-19,11.0,,
1993-10-20,10.69,,
1993-10-21,10.66,,
1993-10-22,10.59,,
1993-10-25,10.19,,
1993-10-26,10.13,,
1993-10-27,10.69,,
1993-10-28,10.53,,
1993-10-29,10.16,,
1993-11-01,10.0,,
1993-11-02,10.41,,
1993-11-03,10.03,,
1993-11-04,9.56,,
1993-11-05,9.88,,
1993-11-08,9.88,,
1993-11-09,9.81,,
1993-11-10,9.84,,
1993-11-11,9.56,,
1993-11-12,9.5,,
1993-11-15,8.88,,
1993-11-16,8.91,,
1993-11-17,9.0,,
1993-11-18,9.25,,
1993-11-19,9.72,,
1993-11-22,9.38,,
1993-11-23,9.06,,
1993-11-24,9.19,,
1993-11-26,9.34,,
1993-11-29,9.16,,
1993-11-30,9.56,,
1993-12-01,10.03,,
1993-12-02,10.34,,
1993-12-03,10.19,,
1993-12-06,10.25,,
1993-12-07,10.25,,
1993-12-08,10.72,,
1993-12-09,10.5,,
1993-12-10,10.56,,
1993-12-13,10.47,,
1993-12-14,10.0,,
1993-12-15,9.69,,
1993-12-16,9.81,,
1993-12-17,9.69,,
1993-12-20,9.69,,
1993-12-21,9.59,,
1993-12-22,9.31,,
1993-12-23,9.28,,
1993-12-27,9.44,,
1993-12-28,9.66,,
1993-12-29,9.63,,
1993-12-30,9.59,,
1993-12-31,9.78,,
1994-01-03,9.06,,
1994-01-04,8.69,,
1994-01-05,9.28,,
1994-01-06,9.84,,
1994-01-07,9.63,,
1994-01-10,9.5,,
1994-01-11,9.47,,
1994-01-12,9.31,,
1994-01-13,9.41,,
1994-01-14,9.16,,
1994-01-17,8.91,,
1994-01-18,8.75,,
1994-01-19,8.66,,
1994-01-20,8.69,,
1994-01-21,8.38,,
1994-01-24,8.25,,
1994-01-25,8.59,,
1994-01-26,8.44,,
1994-01-27,8.47,,
1994-01-28,8.53,,
1994-01-31,8.28,,
1994-02-01,8.34,,
1994-02-02,8.38,,
1994-02-03,8.41,,
1994-02-04,8.13,,
1994-02-07,7.81,,
1994-02-08,7.59,,
1994-02-09,7.88,,
1994-02-10,7.69,,
1994-02-11,7.5,,
1994-02-14,7.59,,
1994-02-15,7.81,,
1994-02-16,8.16,,
1994-02-17,8.31,,
1994-02-18,8.03,,
1994-02-22,8.38,,
1994-02-23,8.25,,
1994-02-24,7.81,,
1994-02-25,7.88,,
1994-02-28,8.0,,
1994-03-01,7.84,,
1994-03-02,7.75,,
1994-03-03,7.84,,
1994-03-04,8.13,,
1994-03-07,7.81,,
1994-03-08,7.34,,
1994-03-09,7.31,,
1994-03-10,7.63,,
1994-03-11,7.78,,
1994-03-14,8.06,,
1994-03-15,8.09,,
1994-03-16,8.16,,
1994-03-17,8.09,,
1994-03-18,8.03,,
1994-03-21,7.91,,
1994-03-22,7.94,,
1994-03-23,7.78,,
1994-03-24,7.63,,
1994-03-25,7.56,,
1994-03-28,7.53,,
1994-03-29,7.34,,
1994-03-30,7.03,,
1994-03-31,6.94,,
1994-04-04,6.66,,
1994-04-05,7.06,,
1994-04-06,7.03,,
1994-04-07,7.25,,
1994-04-08,7.19,,
1994-04-11,7.09,,
1994-04-12,6.78,,
1994-04-13,6.38,,
1994-04-14,6.44,,
1994-04-15,6.34,,
1994-04-18,6.09,,
1994-04-19,5.81,,
1994-04-20,6.09,,
1994-04-21,6.5,,
1994-04-22,6.47,,
1994-04-25,6.56,,
1994-04-26,7.16,,
1994-04-28,7.31,,
1994-04-29,7.25,,
1994-05-02,7.31,,
1994-05-03,7.44,,
1994-05-04,7.28,,
1994-05-05,7.06,,
1994-05-06,6.88,,
1994-05-09,6.75,,
1994-05-10,6.47,,
1994-05-11,6.38,,
1994-05-12,6.38,,
1994-05-13,6.34,,
1994-05-16,6.44,,
1994-05-17,6.28,,
1994-05-18,6.31,,
1994-05-19,6.72,,
1994-05-20,6.38,,
1994-05-23,6.31,,
1994-05-24,6.16,,
1994-05-25,6.22,,
1994-05-26,6.25,,
1994-05-27,6.5,,
1994-05-31,6.25,,
1994-06-01,6.22,,
1994-06-02,6.22,,
1994-06-03,6.25,,
1994-06-06,6.31,,
1994-06-07,6.25,,
1994-06-08,6.13,,
1994-06-09,6.13,,
1994-06-10,6.22,,
1994-06-13,6.31,,
1994-06-14,6.56,,
1994-06-15,6.34,,
1994-06-16,6.28,,
1994-06-17,6.22,,
1994-06-20,6.06,,
1994-06-21,6.0,,
1994-06-22,6.06,,
1994-06-23,5.84,,
1994-06-24,6.0,,
1994-06-27,6.13,,
1994-06-28,5.97,,
1994-06-29,5.97,,
1994-06-30,5.84,,
1994-07-01,6.06,,
1994-07-05,6.16,,
1994-07-06,6.28,,
1994-07-07,6.16,,
1994-07-08,6.16,,
1994-07-11,6.19,,
1994-07-12,6.09,,
1994-07-13,6.06,,
1994-07-14,6.13,,
1994-07-15,6.13,,
1994-07-18,6.19,,
1994-07-19,6.09,,
1994-07-20,6.47,,
1994-07-21,6.47,,
1994-07-22,6.41,,
1994-07-25,6.34,,
1994-07-26,6.44,,
1994-07-27,6.5,,
1994-07-28,6.5,,
1994-07-29,6.66,,
1994-08-01,6.78,,
1994-08-02,6.69,,
1994-08-03,6.63,,
1994-08-04,6.66,,
1994-08-05,6.59,,
1994-08-08,6.56,,
1994-08-09,6.66,,
1994-08-10,7.0,,
1994-08-11,6.72,,
1994-08-12,6.88,,
1994-08-15,7.13,,
1994-08-16,7.06,,
1994-08-17,7.06,,
1994-08-18,7.09,,
1994-08-19,7.41,,
1994-08-22,7.41,,
1994-08-23,7.56,,
1994-08-24,7.59,,
1994-08-25,7.44,,
1994-08-26,7.41,,
1994-08-29,7.31,,
1994-08-30,7.16,,
1994-08-31,7.06,,
1994-09-01,7.0,,
1994-09-02,7.06,,
1994-09-06,7.06,,
1994-09-07,6.97,,
1994-09-08,7.06,,
1994-09-09,7.06,,
1994-09-12,7.59,,
1994-09-13,7.56,,
1994-09-14,7.56,,
1994-09-15,7.66,,
1994-09-16,7.5,,
1994-09-19,7.59,,
1994-09-20,7.44,,
1994-09-21,7.63,,
1994-09-22,7.66,,
1994-09-23,7.78,,
1994-09-26,8.0,,
1994-09-27,7.91,,
1994-09-28,7.84,,
1994-09-29,7.84,,
1994-09-30,7.78,,
1994-10-03,7.69,,
1994-10-04,7.59,,
1994-10-05,7.47,,
1994-10-06,7.44,,
1994-10-07,7.41,,
1994-10-10,7.53,,
1994-10-11,7.63,,
1994-10-12,7.56,,
1994-10-13,7.47,,
1994-10-14,7.41,,
1994-10-17,7.63,,
1994-10-18,7.78,,
1994-10-19,7.78,,
1994-10-20,7.63,,
1994-10-21,7.91,,
1994-10-24,8.06,,
1994-10-25,7.84,,
1994-10-26,7.72,,
1994-10-27,7.78,,
1994-10-28,7.81,,
1994-10-31,7.75,,
1994-11-01,7.63,,
1994-11-02,7.47,,
1994-11-03,7.44,,
1994-11-04,7.41,,
1994-11-07,7.44,,
1994-11-08,7.41,,
1994-11-09,7.09,,
1994-11-10,6.75,,
1994-11-11,6.88,,
1994-11-14,6.84,,
1994-11-15,6.66,,
1994-11-16,6.56,,
1994-11-17,6.47,,
1994-11-18,6.41,,
1994-11-21,6.34,,
1994-11-22,6.16,,
1994-11-23,6.19,,
1994-11-25,6.25,,
1994-11-28,6.25,,
1994-11-29,6.31,,
1994-11-30,6.19,,
1994-12-01,6.25,,
1994-12-02,6.38,,
1994-12-05,6.31,,
1994-12-06,6.34,,
1994-12-07,6.38,,
1994-12-08,6.31,,
1994-12-09,6.38,,
1994-12-12,6.38,,
1994-12-13,6.34,,
1994-12-14,6.41,,
1994-12-15,6.41,,
1994-12-16,6.41,,
1994-12-19,6.59,,
1994-12-20,6.44,,
1994-12-21,6.38,,
1994-12-22,6.19,,
1994-12-23,6.28,,
1994-12-27,6.25,,
1994-12-28,6.13,,
1994-12-29,6.16,,
1994-12-30,6.03,,
1995-01-03,6.19,,
1995-01-04,6.03,,
1995-01-05,6.06,,
1995-01-06,6.03,,
1995-01-09,6.06,,
1995-01-10,6.13,,
1995-01-11,6.03,,
1995-01-12,6.03,,
1995-01-13,6.03,,
1995-01-16,5.94,,
1995-01-17,6.03,,
1995-01-18,6.09,,
1995-01-19,6.28,,
1995-01-20,6.22,,
1995-01-23,6.16,,
1995-01-24,6.66,,
1995-01-25,6.69,,
1995-01-26,6.47,,
1995-01-27,6.47,,
1995-01-30,6.47,,
1995-01-31,6.53,,
1995-02-01,6.59,,
1995-02-02,6.47,,
1995-02-03,6.5,,
1995-02-06,6.53,,
1995-02-07,6.59,,
1995-02-08,6.63,,
1995-02-09,6.63,,
1995-02-10,7.28,,
1995-02-13,7.06,,
1995-02-14,7.0,,
1995-02-15,7.03,,
1995-02-16,7.0,,
1995-02-17,6.94,,
1995-02-21,7.0,,
1995-02-22,6.81,,
1995-02-23,6.75,,
1995-02-24,6.75,,
1995-02-27,6.75,,
1995-02-28,6.78,,
1995-03-01,6.56,,
1995-03-02,6.63,,
1995-03-03,6.5,,
1995-03-06,6.59,,
1995-03-07,6.22,,
1995-03-08,6.09,,
1995-03-09,6.06,,
1995-03-10,6.28,,
1995-03-13,6.06,,
1995-03-14,6.16,,
1995-03-15,6.06,,
1995-03-16,6.09,,
1995-03-17,6.09,,
1995-03-20,6.13,,
1995-03-21,6.31,,
1995-03-22,6.59,,
1995-03-23,6.44,,
1995-03-24,6.44,,
1995-03-27,7.56,,
1995-03-28,7.25,,
1995-03-29,7.41,,
1995-03-30,7.56,,
1995-03-31,7.56,,
1995-04-03,7.5,,
1995-04-04,7.5,,
1995-04-05,7.5,,
1995-04-06,7.31,,
1995-04-07,7.25,,
1995-04-10,7.38,,
1995-04-11,7.59,,
1995-04-12,7.41,,
1995-04-13,7.38,,
1995-04-17,7.25,,
1995-04-18,7.28,,
1995-04-19,7.28,,
1995-04-20,7.16,,
1995-04-21,7.22,,
1995-04-24,7.09,,
1995-04-25,7.53,,
1995-04-26,7.5,,
1995-04-27,7.56,,
1995-04-28,7.59,,
1995-05-01,7.63,,
1995-05-02,7.78,,
1995-05-03,7.84,,
1995-05-04,7.88,,
1995-05-05,7.94,,
1995-05-08,8.06,,
1995-05-09,7.97,,
1995-05-10,7.97,,
1995-05-11,7.97,,
1995-05-12,7.91,,
1995-05-15,7.91,,
1995-05-16,7.84,,
1995-05-17,7.81,,
1995-05-18,7.47,,
1995-05-19,7.44,,
1995-05-22,7.56,,
1995-05-23,7.56,,
1995-05-24,7.53,,
1995-05-25,7.34,,
1995-05-26,7.34,,
1995-05-30,7.34,,
1995-05-31,7.16,,
1995-06-01,7.19,,
1995-06-02,7.0,,
1995-06-05,6.88,,
1995-06-06,7.03,,
1995-06-07,6.97,,
1995-06-08,6.91,,
1995-06-09,6.69,,
1995-06-12,6.88,,
1995-06-13,6.84,,
1995-06-14,6.84,,
1995-06-15,6.72,,
1995-06-16,6.69,,
1995-06-19,6.81,,
1995-06-20,6.81,,
1995-06-21,6.88,,
1995-06-22,7.06,,
1995-06-23,7.09,,
1995-06-26,6.88,,
1995-06-27,6.91,,
1995-06-28,6.81,,
1995-06-29,6.78,,
1995-06-30,6.84,,
1995-07-03,6.78,,
1995-07-05,6.72,,
1995-07-06,6.63,,
1995-07-07,6.66,,
1995-07-10,6.41,,
1995-07-11,6.44,,
1995-07-12,6.66,,
1995-07-13,6.53,,
1995-07-14,6.34,,
1995-07-17,6.28,,
1995-07-18,6.25,,
1995-07-19,5.97,,
1995-07-20,6.09,,
1995-07-21,6.25,,
1995-07-24,6.38,,
1995-07-25,6.25,,
1995-07-26,6.25,,
1995-07-27,6.22,,
1995-07-28,6.19,,
1995-07-31,6.19,,
1995-08-01,6.31,,
1995-08-02,6.25,,
1995-08-03,6.28,,
1995-08-04,6.25,,
1995-08-07,6.25,,
1995-08-08,6.38,,
1995-08-09,6.41,,
1995-08-10,6.5,,
1995-08-11,6.38,,
1995-08-14,6.25,,
1995-08-15,6.22,,
1995-08-16,6.28,,
1995-08-17,6.38,,
1995-08-18,6.41,,
1995-08-21,6.22,,
1995-08-22,6.13,,
1995-08-23,6.34,,
1995-08-24,6.34,,
1995-08-25,6.25,,
1995-08-28,6.22,,
1995-08-29,6.19,,
1995-08-30,6.31,,
1995-08-31,6.28,,
1995-09-01,6.22,,
1995-09-05,6.19,,
1995-09-06,6.47,,
1995-09-07,6.5,,
1995-09-08,7.0,,
1995-09-11,7.0,,
1995-09-12,7.06,,
1995-09-13,6.97,,
1995-09-14,6.97,,
1995-09-15,6.94,,
1995-09-18,6.72,,
1995-09-19,6.69,,
1995-09-20,6.66,,
1995-09-21,6.63,,
1995-09-22,6.5,,
1995-09-25,6.53,,
1995-09-26,6.38,,
1995-09-27,6.28,,
1995-09-28,6.28,,
1995-09-29,6.38,,
1995-10-02,6.34,,
1995-10-03,6.31,,
1995-10-04,6.16,,
1995-10-05,6.0,,
1995-10-06,5.97,,
1995-10-09,6.0,,
1995-10-10,5.75,,
1995-10-11,5.94,,
1995-10-12,6.03,,
1995-10-13,6.16,,
1995-10-16,6.13,,
1995-10-17,6.0,,
1995-10-18,6.06,,
1995-10-19,5.94,,
1995-10-20,5.91,,
1995-10-23,5.88,,
1995-10-24,5.94,,
1995-10-25,6.0,,
1995-10-26,6.0,,
1995-10-27,5.94,,
1995-10-30,5.94,,
1995-10-31,5.97,,
1995-11-01,5.94,,
1995-11-02,5.94,,
1995-11-03,6.0,,
1995-11-06,6.13,,
1995-11-07,6.06,,
1995-11-08,6.0,,
1995-11-09,6.03,,
1995-11-10,6.0,,
1995-11-13,6.0,,
1995-11-14,5.97,,
1995-11-15,6.03,,
1995-11-16,6.0,,
1995-11-17,6.44,,
1995-11-20,6.38,,
1995-11-21,6.28,,
1995-11-22,6.28,,
1995-11-24,6.28,,
1995-11-27,6.25,,
1995-11-28,6.34,,
1995-11-29,6.34,,
1995-11-30,6.47,,
1995-12-01,6.5,,
1995-12-04,6.41,,
1995-12-05,6.31,,
1995-12-06,6.34,,
1995-12-07,6.44,,
1995-12-08,6.47,,
1995-12-11,6.41,,
1995-12-12,6.47,,
1995-12-13,6.44,,
1995-12-14,6.31,,
1995-12-15,6.25,,
1995-12-18,6.09,,
1995-12-19,6.0,,
1995-12-20,6.03,,
1995-12-21,6.0,,
1995-12-22,6.03,,
1995-12-26,5.94,,
1995-12-27,5.84,,
1995-12-28,5.75,,
1995-12-29,5.75,,
1996-01-02,5.69,,
1996-01-03,5.88,,
1996-01-04,6.38,,
1996-01-05,6.97,,
1996-01-08,7.22,,
1996-01-09,7.06,,
1996-01-10,6.78,,
1996-01-11,7.16,,
1996-01-12,7.06,,
1996-01-15,7.0,,
1996-01-16,6.91,,
1996-01-17,6.94,,
1996-01-18,6.97,,
1996-01-19,6.84,,
1996-01-22,6.72,,
1996-01-23,7.09,,
1996-01-24,7.22,,
1996-01-25,7.31,,
1996-01-26,7.44,,
1996-01-29,7.25,,
1996-01-30,7.28,,
1996-01-31,7.38,,
1996-02-01,7.19,,
1996-02-02,7.34,,
1996-02-05,7.97,,
1996-02-06,8.13,,
1996-02-07,8.03,,
1996-02-08,8.06,,
1996-02-09,8.0,,
1996-02-12,8.06,,
1996-02-13,7.97,,
1996-02-14,8.0,,
1996-02-15,8.0,,
1996-02-16,7.97,,
1996-02-20,7.75,,
1996-02-21,8.03,,
1996-02-22,8.13,,
1996-02-23,8.03,,
1996-02-26,8.09,,
1996-02-27,8.19,,
1996-02-28,8.0,,
1996-02-29,8.31,,
1996-03-01,8.56,,
1996-03-04,9.09,,
1996-03-05,9.28,,
1996-03-06,9.41,,
1996-03-07,9.53,,
1996-03-08,9.41,,
1996-03-11,9.38,,
1996-03-12,9.28,,
1996-03-13,9.28,,
1996-03-14,9.56,,
1996-03-15,9.56,,
1996-03-18,10.0,,
1996-03-19,9.72,,
1996-03-20,9.72,,
1996-03-21,9.41,,
1996-03-22,9.38,,
1996-03-25,9.31,,
1996-03-26,9.38,,
1996-03-27,9.41,,
1996-03-28,9.56,,
1996-03-29,9.59,,
1996-04-01,9.56,,
1996-04-02,9.84,,
1996-04-03,9.88,,
1996-04-04,9.91,,
1996-04-08,9.94,,
1996-04-09,10.38,,
1996-04-10,10.19,,
1996-04-11,9.97,,
1996-04-12,10.19,,
1996-04-15,10.22,,
1996-04-16,10.28,,
1996-04-17,10.09,,
1996-04-18,10.31,,
1996-04-19,10.41,,
1996-04-22,10.44,,
1996-04-23,10.63,,
1996-04-24,11.0,,
1996-04-25,10.94,,
1996-04-26,10.91,,
1996-04-29,11.09,,
1996-04-30,10.91,,
1996-05-01,10.94,,
1996-05-02,10.81,,
1996-05-03,10.25,,
1996-05-06,9.97,,
1996-05-07,10.03,,
1996-05-08,9.78,,
1996-05-09,9.91,,
1996-05-10,10.16,,
1996-05-13,10.25,,
1996-05-14,10.41,,
1996-05-15,10.5,,
1996-05-16,10.88,,
1996-05-17,11.56,,
1996-05-20,11.47,,
1996-05-21,11.38,,
1996-05-22,11.38,,
1996-05-23,11.0,,
1996-05-24,11.16,,
1996-05-28,11.28,,
1996-05-29,11.06,,
1996-05-30,11.25,,
1996-05-31,11.38,,
1996-06-03,11.81,,
1996-06-04,11.97,,
1996-06-05,11.78,,
1996-06-06,11.91,,
1996-06-07,11.72,,
1996-06-10,11.66,,
1996-06-11,11.72,,
1996-06-12,11.63,,
1996-06-13,11.53,,
1996-06-14,11.47,,
1996-06-17,11.59,,
1996-06-18,11.47,,
1996-06-19,11.38,,
1996-06-20,11.16,,
1996-06-21,10.84,,
1996-06-24,10.47,,
1996-06-25,10.44,,
1996-06-26,9.88,,
1996-06-27,9.91,,
1996-06-28,9.97,,
1996-07-01,10.31,,
1996-07-02,10.5,,
1996-07-03,10.41,,
1996-07-05,10.25,,
1996-07-08,10.0,,
1996-07-09,10.38,,
1996-07-10,10.44,,
1996-07-11,10.28,,
1996-07-12,10.22,,
1996-07-15,9.88,,
1996-07-16,9.22,,
1996-07-17,9.94,,
1996-07-18,10.03,,
1996-07-19,10.25,,
1996-07-22,9.94,,
1996-07-23,9.34,,
1996-07-24,9.0,,
1996-07-25,9.09,,
1996-07-26,9.41,,
1996-07-29,9.16,,
1996-07-30,9.09,,
1996-07-31,9.34,,
1996-08-01,9.59,,
1996-08-02,10.03,,
1996-08-05,10.31,,
1996-08-06,10.38,,
1996-08-07,10.25,,
1996-08-08,10.19,,
1996-08-09,10.09,,
1996-08-12,10.0,,
1996-08-13,9.56,,
1996-08-14,9.53,,
1996-08-15,9.53,,
1996-08-16,9.44,,
1996-08-19,9.38,,
1996-08-20,9.06,,
1996-08-21,8.88,,
1996-08-22,9.28,,
1996-08-23,9.47,,
1996-08-26,9.38,,
1996-08-27,9.22,,
1996-08-28,9.41,,
1996-08-29,9.28,,
1996-08-30,9.44,,
1996-09-03,9.28,,
1996-09-04,9.47,,
1996-09-05,9.72,,
1996-09-06,9.88,,
1996-09-09,9.97,,
1996-09-10,9.91,,
1996-09-11,9.91,,
1996-09-12,9.88,,
1996-09-13,9.97,,
1996-09-16,10.03,,
1996-09-17,10.31,,
1996-09-18,10.69,,
1996-09-19,10.5,,
1996-09-20,10.63,,
1996-09-23,10.66,,
1996-09-24,10.66,,
1996-09-25,10.72,,
1996-09-26,10.75,,
1996-09-27,10.81,,
1996-09-30,10.56,,
1996-10-01,10.53,,
1996-10-02,10.75,,
1996-10-03,10.97,,
1996-10-04,11.03,,
1996-10-07,11.09,,
1996-10-08,11.28,,
1996-10-09,11.19,,
1996-10-10,11.06,,
1996-10-11,11.19,,
1996-10-14,10.97,,
1996-10-15,10.94,,
1996-10-16,10.91,,
1996-10-17,10.88,,
1996-10-18,10.97,,
1996-10-21,10.94,,
1996-10-22,10.38,,
1996-10-23,10.22,,
1996-10-24,10.16,,
1996-10-25,10.16,,
1996-10-28,10.25,,
