date,COF,dcf,Deviation
1999-02-19,41.29,,
1999-02-22,43.13,,
1999-02-23,44.19,,
1999-02-24,43.0,,
1999-02-25,41.29,,
1999-02-26,42.54,,
1999-03-01,42.94,,
1999-03-02,44.19,,
1999-03-03,43.46,,
1999-03-04,44.27,,
1999-03-05,45.27,,
1999-03-08,44.44,,
1999-03-09,44.85,,
1999-03-10,45.29,,
1999-03-11,44.35,,
1999-03-12,44.88,,
1999-03-15,44.52,,
1999-03-16,43.33,,
1999-03-17,42.5,,
1999-03-18,45.46,,
1999-03-19,44.98,,
1999-03-22,45.08,,
1999-03-23,42.85,,
1999-03-24,44.33,,
1999-03-25,46.0,,
1999-03-26,47.85,,
1999-03-29,48.67,,
1999-03-30,49.38,,
1999-03-31,50.33,,
1999-04-01,51.46,,
1999-04-05,51.46,,
1999-04-06,51.31,,
1999-04-07,52.4,,
1999-04-08,52.17,,
1999-04-09,52.96,,
1999-04-12,53.65,,
1999-04-13,56.19,,
1999-04-14,57.17,,
1999-04-15,53.06,,
1999-04-16,54.67,,
1999-04-19,51.17,,
1999-04-20,50.88,,
1999-04-21,53.98,,
1999-04-22,55.21,,
1999-04-23,54.75,,
1999-04-26,54.96,,
1999-04-27,55.63,,
1999-04-28,55.33,,
1999-04-29,55.9,,
1999-04-30,57.9,,
1999-05-03,56.67,,
1999-05-04,56.42,,
1999-05-05,57.27,,
1999-05-06,56.25,,
1999-05-07,56.46,,
1999-05-10,55.1,,
1999-05-11,57.33,,
1999-05-12,58.0,,
1999-05-13,59.35,,
1999-05-14,56.52,,
1999-05-17,57.08,,
1999-05-18,55.56,,
1999-05-19,54.73,,
1999-05-20,55.08,,
1999-05-21,53.04,,
1999-05-24,48.69,,
1999-05-25,49.38,,
1999-05-26,48.0,,
1999-05-27,49.67,,
1999-05-28,50.23,,
1999-06-01,52.6,,
1999-06-02,52.56,,
1999-06-03,51.38,,
1999-06-04,52.56,,
1999-06-07,52.5,,
1999-06-08,55.0,,
1999-06-09,55.0,,
1999-06-10,53.25,,
1999-06-11,51.75,,
1999-06-14,51.06,,
1999-06-15,50.5,,
1999-06-16,53.44,,
1999-06-17,53.25,,
1999-06-18,53.5,,
1999-06-21,52.38,,
1999-06-22,52.69,,
1999-06-23,51.5,,
1999-06-24,50.88,,
1999-06-25,50.81,,
1999-06-28,51.06,,
1999-06-29,51.56,,
1999-06-30,55.69,,
1999-07-01,55.75,,
1999-07-02,56.69,,
1999-07-06,56.63,,
1999-07-07,57.44,,
1999-07-08,56.0,,
1999-07-09,55.38,,
1999-07-12,55.0,,
1999-07-13,53.38,,
1999-07-14,52.81,,
1999-07-15,48.94,,
1999-07-16,50.06,,
1999-07-19,47.94,,
1999-07-20,46.19,,
1999-07-21,46.0,,
1999-07-22,46.5,,
1999-07-23,46.5,,
1999-07-26,47.25,,
1999-07-27,47.88,,
1999-07-28,48.56,,
1999-07-29,48.0,,
1999-07-30,46.38,,
1999-08-02,45.94,,
1999-08-03,43.56,,
1999-08-04,39.81,,
1999-08-05,42.88,,
1999-08-06,40.56,,
1999-08-09,40.69,,
1999-08-10,41.06,,
1999-08-11,40.81,,
1999-08-12,40.63,,
1999-08-13,41.44,,
1999-08-16,42.0,,
1999-08-17,43.75,,
1999-08-18,41.88,,
1999-08-19,41.31,,
1999-08-20,43.0,,
1999-08-23,47.25,,
1999-08-24,46.69,,
1999-08-25,43.38,,
1999-08-26,41.69,,
1999-08-27,39.5,,
1999-08-30,36.81,,
1999-08-31,37.75,,
1999-09-01,36.81,,
1999-09-02,37.44,,
1999-09-03,40.75,,
1999-09-07,38.69,,
1999-09-08,38.0,,
1999-09-09,38.88,,
1999-09-10,39.69,,
1999-09-13,40.38,,
1999-09-14,39.25,,
1999-09-15,38.94,,
1999-09-16,37.19,,
1999-09-17,38.31,,
1999-09-20,39.94,,
1999-09-21,38.75,,
1999-09-22,39.69,,
1999-09-23,39.5,,
1999-09-24,39.63,,
1999-09-27,39.5,,
1999-09-28,39.31,,
1999-09-29,39.69,,
1999-09-30,39.0,,
1999-10-01,38.56,,
1999-10-04,39.94,,
1999-10-05,42.13,,
1999-10-06,44.81,,
1999-10-07,45.25,,
1999-10-08,46.44,,
1999-10-11,46.13,,
1999-10-12,45.0,,
1999-10-13,43.25,,
1999-10-14,39.25,,
1999-10-15,36.0,,
1999-10-18,39.25,,
1999-10-19,39.5,,
1999-10-20,40.19,,
1999-10-21,41.38,,
1999-10-22,43.31,,
1999-10-25,42.56,,
1999-10-26,43.0,,
1999-10-27,46.25,,
1999-10-28,50.5,,
1999-10-29,53.0,,
1999-11-01,50.19,,
1999-11-02,51.0,,
1999-11-03,50.75,,
1999-11-04,51.69,,
1999-11-05,53.13,,
1999-11-08,49.94,,
1999-11-09,49.44,,
1999-11-10,45.5,,
1999-11-11,45.75,,
1999-11-12,50.63,,
1999-11-15,50.19,,
1999-11-16,51.81,,
1999-11-17,49.38,,
1999-11-18,49.88,,
1999-11-19,50.0,,
1999-11-22,48.06,,
1999-11-23,47.25,,
1999-11-24,47.06,,
1999-11-26,47.31,,
1999-11-29,45.88,,
1999-11-30,46.56,,
1999-12-01,46.41,,
1999-12-02,47.94,,
1999-12-03,50.75,,
1999-12-06,50.69,,
1999-12-07,49.19,,
1999-12-08,48.5,,
1999-12-09,48.25,,
1999-12-10,49.44,,
1999-12-13,49.94,,
1999-12-14,48.38,,
1999-12-15,46.94,,
1999-12-16,46.44,,
1999-12-17,46.5,,
1999-12-20,46.19,,
1999-12-21,46.13,,
1999-12-22,45.94,,
1999-12-23,46.13,,
1999-12-27,46.25,,
1999-12-28,46.63,,
1999-12-29,46.81,,
1999-12-30,47.69,,
1999-12-31,48.19,,
2000-01-03,46.19,,
2000-01-04,43.31,,
2000-01-05,42.31,,
2000-01-06,44.25,,
2000-01-07,45.5,,
2000-01-10,44.94,,
2000-01-11,43.5,,
2000-01-12,44.06,,
2000-01-13,45.19,,
2000-01-14,46.81,,
2000-01-18,42.5,,
2000-01-19,43.38,,
2000-01-20,42.38,,
2000-01-21,41.38,,
2000-01-24,41.13,,
2000-01-25,40.06,,
2000-01-26,41.94,,
2000-01-27,41.5,,
2000-01-28,40.06,,
2000-01-31,41.0,,
2000-02-01,40.19,,
2000-02-02,39.81,,
2000-02-03,39.13,,
2000-02-04,38.56,,
2000-02-07,37.94,,
2000-02-08,37.38,,
2000-02-09,35.0,,
2000-02-10,33.5,,
2000-02-11,33.63,,
2000-02-14,34.19,,
2000-02-15,37.06,,
2000-02-16,37.5,,
2000-02-17,36.75,,
2000-02-18,34.5,,
2000-02-22,33.94,,
2000-02-23,33.06,,
2000-02-24,34.63,,
2000-02-25,35.56,,
2000-02-28,37.88,,
2000-02-29,36.81,,
2000-03-01,37.69,,
2000-03-02,36.81,,
2000-03-03,37.94,,
2000-03-06,37.06,,
2000-03-07,34.69,,
2000-03-08,35.19,,
2000-03-09,36.69,,
2000-03-10,36.81,,
2000-03-13,37.75,,
2000-03-14,38.13,,
2000-03-15,40.88,,
2000-03-16,46.56,,
2000-03-17,45.81,,
2000-03-20,41.56,,
2000-03-21,44.0,,
2000-03-22,46.25,,
2000-03-23,45.81,,
2000-03-24,45.06,,
2000-03-27,44.5,,
2000-03-28,45.38,,
2000-03-29,45.25,,
2000-03-30,46.38,,
2000-03-31,47.94,,
2000-04-03,49.0,,
2000-04-04,46.56,,
2000-04-05,46.31,,
2000-04-06,46.88,,
2000-04-07,47.25,,
2000-04-10,48.13,,
2000-04-11,49.25,,
2000-04-12,50.25,,
2000-04-13,46.69,,
2000-04-14,42.88,,
2000-04-17,43.0,,
2000-04-18,45.06,,
2000-04-19,45.5,,
2000-04-20,47.31,,
2000-04-24,47.13,,
2000-04-25,48.88,,
2000-04-26,47.88,,
2000-04-27,46.13,,
2000-04-28,43.75,,
2000-05-01,45.0,,
2000-05-02,45.38,,
2000-05-03,42.44,,
2000-05-04,40.81,,
2000-05-05,39.88,,
2000-05-08,42.13,,
2000-05-09,41.88,,
2000-05-10,41.06,,
2000-05-11,43.38,,
2000-05-12,43.63,,
2000-05-15,44.72,,
2000-05-16,45.5,,
2000-05-17,44.0,,
2000-05-18,45.75,,
2000-05-19,44.0,,
2000-05-22,43.88,,
2000-05-23,44.81,,
2000-05-24,44.88,,
2000-05-25,45.25,,
2000-05-26,44.94,,
2000-05-30,46.19,,
2000-05-31,47.25,,
2000-06-01,48.66,,
2000-06-02,51.25,,
2000-06-05,50.38,,
2000-06-06,49.69,,
2000-06-07,50.31,,
2000-06-08,49.44,,
2000-06-09,48.69,,
2000-06-12,49.75,,
2000-06-13,50.44,,
2000-06-14,52.84,,
2000-06-15,50.25,,
2000-06-16,48.5,,
2000-06-19,47.63,,
2000-06-20,47.0,,
2000-06-21,46.25,,
2000-06-22,44.44,,
2000-06-23,43.94,,
2000-06-26,44.5,,
2000-06-27,45.75,,
2000-06-28,46.61,,
2000-06-29,46.0,,
2000-06-30,44.63,,
2000-07-03,45.38,,
2000-07-05,45.56,,
2000-07-06,48.0,,
2000-07-07,49.25,,
2000-07-10,49.5,,
2000-07-11,49.44,,
2000-07-12,49.5,,
2000-07-13,51.31,,
2000-07-14,51.0,,
2000-07-17,50.22,,
2000-07-18,52.44,,
2000-07-19,53.25,,
2000-07-20,55.5,,
2000-07-21,55.81,,
2000-07-24,53.94,,
2000-07-25,54.31,,
2000-07-26,53.25,,
2000-07-27,56.56,,
2000-07-28,56.81,,
2000-07-31,58.59,,
2000-08-01,57.56,,
2000-08-02,55.56,,
2000-08-03,56.38,,
2000-08-04,58.88,,
2000-08-07,58.38,,
2000-08-08,57.75,,
2000-08-09,56.44,,
2000-08-10,55.88,,
2000-08-11,56.69,,
2000-08-14,57.44,,
2000-08-15,54.63,,
2000-08-16,55.06,,
2000-08-17,55.47,,
2000-08-18,54.94,,
2000-08-21,56.5,,
2000-08-22,58.06,,
2000-08-23,58.06,,
2000-08-24,59.13,,
2000-08-25,58.25,,
2000-08-28,59.81,,
2000-08-29,60.13,,
2000-08-30,59.69,,
2000-08-31,60.33,,
2000-09-01,60.13,,
2000-09-05,61.13,,
2000-09-06,62.56,,
2000-09-07,64.0,,
2000-09-08,65.16,,
2000-09-11,65.69,,
2000-09-12,65.75,,
2000-09-13,66.0,,
2000-09-14,64.38,,
2000-09-15,64.0,,
2000-09-18,61.63,,
2000-09-19,62.81,,
2000-09-20,62.5,,
2000-09-21,63.81,,
2000-09-22,65.5,,
2000-09-25,68.69,,
2000-09-26,66.84,,
2000-09-27,68.56,,
2000-09-28,71.44,,
2000-09-29,70.06,,
2000-10-02,70.5,,
2000-10-03,71.0,,
2000-10-04,71.25,,
2000-10-05,71.75,,
2000-10-06,66.31,,
2000-10-09,66.69,,
2000-10-10,63.63,,
2000-10-11,65.38,,
2000-10-12,61.88,,
2000-10-13,67.75,,
2000-10-16,69.75,,
2000-10-17,66.06,,
2000-10-18,67.31,,
2000-10-19,68.75,,
2000-10-20,68.38,,
2000-10-23,65.75,,
2000-10-24,64.25,,
2000-10-25,60.25,,
2000-10-26,58.88,,
2000-10-27,60.56,,
2000-10-30,62.31,,
2000-10-31,63.13,,
2000-11-01,61.81,,
2000-11-02,63.0,,
2000-11-03,61.44,,
2000-11-06,64.0,,
2000-11-07,64.31,,
2000-11-08,63.94,,
2000-11-09,62.0,,
2000-11-10,59.19,,
2000-11-13,56.5,,
2000-11-14,57.88,,
2000-11-15,57.13,,
2000-11-16,55.31,,
2000-11-17,52.5,,
2000-11-20,49.56,,
2000-11-21,49.75,,
2000-11-22,48.44,,
2000-11-24,49.63,,
2000-11-27,53.94,,
2000-11-28,53.38,,
2000-11-29,56.38,,
2000-11-30,55.81,,
2000-12-01,56.88,,
2000-12-04,54.13,,
2000-12-05,59.19,,
2000-12-06,58.31,,
2000-12-07,58.0,,
2000-12-08,59.38,,
2000-12-11,60.63,,
2000-12-12,59.63,,
2000-12-13,58.06,,
2000-12-14,57.94,,
2000-12-15,57.75,,
2000-12-18,60.56,,
2000-12-19,58.63,,
2000-12-20,58.81,,
2000-12-21,59.38,,
2000-12-22,61.69,,
2000-12-26,63.0,,
2000-12-27,63.31,,
2000-12-28,65.56,,
2000-12-29,65.81,,
2001-01-02,61.94,,
2001-01-03,67.0,,
2001-01-04,67.0,,
2001-01-05,64.5,,
2001-01-08,62.69,,
2001-01-09,60.75,,
2001-01-10,62.94,,
2001-01-11,63.63,,
2001-01-12,63.56,,
2001-01-16,64.69,,
2001-01-17,66.13,,
2001-01-18,63.5,,
2001-01-19,61.44,,
2001-01-22,62.38,,
2001-01-23,63.0,,
2001-01-24,65.56,,
2001-01-25,64.44,,
2001-01-26,65.63,,
2001-01-29,67.25,,
2001-01-30,65.0,,
2001-01-31,63.02,,
2001-02-01,62.53,,
2001-02-02,61.83,,
2001-02-05,61.75,,
2001-02-06,61.86,,
2001-02-07,61.52,,
2001-02-08,61.71,,
2001-02-09,62.24,,
2001-02-12,63.75,,
2001-02-13,62.5,,
2001-02-14,60.1,,
2001-02-15,61.02,,
2001-02-16,60.5,,
2001-02-20,57.9,,
2001-02-21,55.85,,
2001-02-22,54.87,,
2001-02-23,56.15,,
2001-02-26,55.5,,
2001-02-27,57.89,,
2001-02-28,55.25,,
2001-03-01,55.8,,
2001-03-02,57.25,,
2001-03-05,56.76,,
2001-03-06,57.25,,
2001-03-07,57.02,,
2001-03-08,57.46,,
2001-03-09,56.66,,
2001-03-12,52.14,,
2001-03-13,55.29,,
2001-03-14,53.5,,
2001-03-15,54.12,,
2001-03-16,54.38,,
2001-03-19,53.94,,
2001-03-20,51.7,,
2001-03-21,49.2,,
2001-03-22,47.84,,
2001-03-23,51.04,,
2001-03-26,51.21,,
2001-03-27,54.48,,
2001-03-28,54.95,,
2001-03-29,53.0,,
2001-03-30,55.5,,
2001-04-02,56.15,,
2001-04-03,53.85,,
2001-04-04,52.35,,
2001-04-05,55.06,,
2001-04-06,53.78,,
2001-04-09,55.0,,
2001-04-10,58.2,,
2001-04-11,60.13,,
2001-04-12,59.75,,
2001-04-16,59.05,,
2001-04-17,58.39,,
2001-04-18,66.0,,
2001-04-19,63.77,,
2001-04-20,62.9,,
2001-04-23,62.36,,
2001-04-24,61.4,,
2001-04-25,61.96,,
2001-04-26,62.77,,
2001-04-27,63.99,,
2001-04-30,62.86,,
2001-05-01,63.87,,
2001-05-02,64.44,,
2001-05-03,63.42,,
2001-05-04,65.11,,
2001-05-07,65.25,,
2001-05-08,64.2,,
2001-05-09,63.75,,
2001-05-10,63.8,,
2001-05-11,63.98,,
2001-05-14,63.24,,
2001-05-15,64.33,,
2001-05-16,66.6,,
2001-05-17,66.77,,
2001-05-18,66.57,,
2001-05-21,68.97,,
2001-05-22,72.06,,
2001-05-23,69.5,,
2001-05-24,68.01,,
2001-05-25,67.23,,
2001-05-29,66.6,,
2001-05-30,65.64,,
2001-05-31,65.11,,
2001-06-01,67.05,,
2001-06-04,67.5,,
2001-06-05,69.0,,
2001-06-06,66.25,,
2001-06-07,66.11,,
2001-06-08,65.85,,
2001-06-11,65.52,,
2001-06-12,65.49,,
2001-06-13,63.61,,
2001-06-14,60.5,,
2001-06-15,60.25,,
2001-06-18,59.23,,
2001-06-19,60.12,,
2001-06-20,60.51,,
2001-06-21,62.9,,
2001-06-22,61.93,,
2001-06-25,60.41,,
2001-06-26,59.55,,
2001-06-27,58.0,,
2001-06-28,60.5,,
2001-06-29,60.15,,
2001-07-02,60.98,61.6780239254441,-0.011317222586246789
2001-07-03,61.03,62.6480239254441,-0.025827214077329352
2001-07-05,62.0,60.76802392544409,0.020273426630877722
2001-07-06,60.12,59.90802392544409,0.0035383586482458096
2001-07-09,59.26,59.6480239254441,-0.006505226827448696
2001-07-10,59.0,59.5880239254441,-0.009868156161376151
2001-07-11,58.94,63.7880239254441,-0.07600210238697014
2001-07-12,63.14,66.25802392544409,-0.047058812513826265
2001-07-13,65.61,65.36802392544409,0.0037017498774614133
2001-07-16,64.72,67.6580239254441,-0.04342461920971352
2001-07-17,67.01,66.1280239254441,0.013337402544347787
2001-07-18,65.48,63.93802392544409,0.024116730231668715
2001-07-19,63.29,64.07802392544409,-0.012297881194978322
2001-07-20,63.43,64.1780239254441,-0.011655452749886441
2001-07-23,63.53,62.8880239254441,0.010208240527910029
2001-07-24,62.24,62.8980239254441,-0.010461758325254977
2001-07-25,62.25,63.348023925444096,-0.017333199323413595
2001-07-26,62.7,65.00802392544409,-0.035503677639718734
2001-07-27,64.36,63.8180239254441,0.008492523604131996
2001-07-30,63.17,64.91802392544409,-0.02692663485030944
2001-07-31,64.27,66.3180239254441,-0.030881859926142008
2001-08-01,65.67,66.5480239254441,-0.013193839180375644
2001-08-02,65.9,66.33802392544409,-0.00660290885264192
2001-08-03,65.69,65.5980239254441,0.0014021165433342198
2001-08-06,64.95,64.94802392544409,3.04254761958056e-05
2001-08-07,64.3,63.1780239254441,0.01775896118371678
2001-08-08,62.53,62.8680239254441,-0.005376722606152962
2001-08-09,62.22,62.6680239254441,-0.0071491631198890015
2001-08-10,62.02,63.5380239254441,-0.023891582263014022
2001-08-13,62.89,64.7680239254441,-0.028996159086248086
2001-08-14,64.12,64.25802392544409,-0.0021479640519950216
2001-08-15,63.61,62.6480239254441,0.01535525008259997
2001-08-16,62.0,61.65802392544409,0.00554633529886428
2001-08-17,61.01,62.4880239254441,-0.023652915112303163
2001-08-20,61.84,60.01802392544409,0.030357148659529543
2001-08-21,59.37,60.8980239254441,-0.02509151901734652
2001-08-22,60.25,60.8580239254441,-0.009990858825600024
2001-08-23,60.21,59.79802392544409,0.006889459676285625
2001-08-24,59.15,59.4280239254441,-0.004678330307480882
2001-08-27,58.78,58.04802392544409,0.012609836219335424
2001-08-28,57.4,57.32802392544409,0.0012555129171993862
2001-08-29,56.68,55.8880239254441,0.014170765379223571
2001-08-30,55.24,56.2580239254441,-0.018095621822644015
2001-08-31,55.61,53.40802392544409,0.04122931186575629
2001-09-04,52.76,53.12802392544409,-0.0069271148868730315
2001-09-05,52.48,50.8880239254441,0.03128390437970818
2001-09-06,50.24,49.1480239254441,0.022218107409819554
2001-09-07,48.5,51.01802392544409,-0.04935557537712243
2001-09-10,50.37,45.5680239254441,0.10538038872198241
2001-09-17,44.92,42.6080239254441,0.05426151840792759
2001-09-18,41.96,40.7280239254441,0.03024885461693727
2001-09-19,40.08,40.598023925444096,-0.012759831030087043
2001-09-20,39.95,40.6480239254441,-0.01717239506462609
2001-09-21,40.0,43.6980239254441,-0.0846267998697956
2001-09-24,43.05,43.4480239254441,-0.009160921245281561
2001-09-25,42.8,44.4180239254441,-0.036427192892686255
2001-09-26,43.77,44.3680239254441,-0.013478714455460339
2001-09-27,43.72,46.6780239254441,-0.06337080443184073
2001-09-28,46.03,46.8592770487873,-0.01769717974786289
2001-10-01,46.55,47.3292770487873,-0.016465010610325126
2001-10-02,47.02,48.8192770487873,-0.036855872465894945
2001-10-03,48.51,48.3592770487873,0.003116732929250521
2001-10-04,48.05,47.3092770487873,0.015657033829725053
2001-10-05,47.0,45.6992770487873,0.028462659263166934
2001-10-08,45.39,46.16927704878729,-0.016878692901425074
2001-10-09,45.86,48.2792770487873,-0.05011005128230417
2001-10-10,47.97,48.009277048787304,-0.0008181137313814091
2001-10-11,47.7,45.1092770487873,0.057432154109026134
2001-10-12,44.8,42.8092770487873,0.046502138985995645
2001-10-15,42.5,43.439277048787304,-0.021622759691244164
2001-10-16,43.13,48.1992770487873,-0.10517330049693852
2001-10-17,47.89,48.95927704878729,-0.0218401314978931
2001-10-18,48.65,47.9792770487873,0.013979430130443227
2001-10-19,47.67,47.95927704878729,-0.006031722465145162
2001-10-22,47.65,47.90927704878731,-0.00541183388184463
2001-10-23,47.6,46.15927704878731,0.031211991246958615
2001-10-24,45.85,45.119277048787296,0.016195360364984923
2001-10-25,44.81,46.4292770487873,-0.03487620638774491
2001-10-26,46.12,44.8192770487873,0.029021506745787518
2001-10-29,44.51,43.869277048787296,0.014605277185218979
2001-10-30,43.56,41.619277048787296,0.04663038593721214
2001-10-31,41.31,43.759277048787304,-0.05597160679909308
2001-11-01,43.45,44.3492770487873,-0.020277152382845554
2001-11-02,44.04,45.0592770487873,-0.022620803429306946
2001-11-05,44.75,47.439277048787304,-0.056688828668733926
2001-11-06,47.13,50.0692770487873,-0.05870420389579978
2001-11-07,49.76,50.3092770487873,-0.010918007194868684
2001-11-08,50.0,50.95927704878729,-0.018824384966625418
2001-11-09,50.65,52.1092770487873,-0.02800416991817123
2001-11-12,51.8,54.189277048787304,-0.044091325422854544
2001-11-13,53.88,54.8092770487873,-0.016954740124744294
2001-11-14,54.5,54.939277048787304,-0.00799568309566967
2001-11-15,54.63,52.20927704878729,0.046365762715899095
2001-11-16,51.9,52.15927704878731,-0.004970871213279993
2001-11-19,51.85,51.4292770487873,0.008180611810148397
2001-11-20,51.12,50.70927704878729,0.008099562350643463
2001-11-21,50.4,52.3492770487873,-0.03723598793868077
2001-11-23,52.04,53.369277048787296,-0.02490715861809678
2001-11-26,53.06,54.759277048787304,-0.031031765581443715
2001-11-27,54.45,52.3492770487873,0.04012897731624676
2001-11-28,52.04,51.8092770487873,0.004453313467305042
2001-11-29,51.5,50.3392770487873,0.02305799803377706
2001-11-30,50.03,48.8592770487873,0.023961118991664643
2001-12-03,48.55,50.45927704878729,-0.037837978672212946
2001-12-04,50.15,51.65927704878731,-0.02921599246079154
2001-12-05,51.35,53.8192770487873,-0.04588090335269446
2001-12-06,53.51,52.3792770487873,0.021587219505903255
2001-12-07,52.07,50.40927704878731,0.03294478811123214
2001-12-10,50.1,51.3892770487873,-0.025088444960284284
2001-12-11,51.08,49.8392770487873,0.024894481314369
2001-12-12,49.53,48.6092770487873,0.01894130106663816
2001-12-13,48.3,48.1992770487873,0.0020897191281674665
2001-12-14,47.89,49.259277048787304,-0.02779734358324315
2001-12-17,48.95,50.3892770487873,-0.028563161312947116
2001-12-18,50.08,52.009277048787304,-0.037094863806269585
2001-12-19,51.7,51.6092770487873,0.0017578806834852578
2001-12-20,51.3,50.65927704878731,0.012647692358413343
2001-12-21,50.35,50.689277048787304,-0.006693270619361091
2001-12-24,50.38,51.649277048787305,-0.024574923819134176
2001-12-26,51.34,53.1092770487873,-0.03331389819450936
2001-12-27,52.8,55.039277048787305,-0.04068507380288433
2001-12-28,54.73,54.259277048787304,0.008675437212136927
2001-12-31,53.95,54.74691700147615,-0.014556381347549774
2002-01-02,53.12,54.98691700147615,-0.033952021740481175
2002-01-03,53.36,58.52691700147614,-0.08828274691704374
2002-01-04,56.9,56.92691700147615,-0.00047283434434808314
2002-01-07,55.3,56.03691700147615,-0.013150562895113183
2002-01-08,54.41,55.826917001476154,-0.02538053465210499
2002-01-09,54.2,55.076917001476154,-0.015921679157398172
2002-01-10,53.45,54.046917001476146,-0.011044422782891417
2002-01-11,52.42,53.92691700147615,-0.027943689075251577
2002-01-14,52.3,55.17691700147615,-0.05213986496199463
2002-01-15,53.55,55.98691700147615,-0.04352654391403443
2002-01-16,54.36,57.02691700147614,-0.0467659333820748
2002-01-17,55.4,56.466917001476155,-0.018894550262913534
2002-01-18,54.84,54.78691700147615,0.0009688991720857576
2002-01-22,53.16,53.62691700147615,-0.008706765698712537
2002-01-23,52.0,54.326917001476154,-0.042831751365771886
2002-01-24,52.7,54.87691700147615,-0.03966908347671194
2002-01-25,53.25,52.88691700147615,0.006865270639877075
2002-01-28,51.26,48.73691700147615,0.051769442011430966
2002-01-29,47.11,49.52691700147614,-0.04880006969551742
2002-01-30,47.9,51.796917001476146,-0.07523453570344907
2002-01-31,50.17,50.03691700147615,0.002659696210298712
2002-02-01,48.41,47.18691700147615,0.02591995994325269
2002-02-04,45.56,46.17691700147615,-0.013359856862172559
2002-02-05,44.55,46.046917001476146,-0.03250851737648719
2002-02-06,44.42,47.78691700147615,-0.0704568784249493
2002-02-07,46.16,49.146917001476154,-0.06077526696916602
2002-02-08,47.52,47.30691700147615,0.004504267283306662
2002-02-11,45.68,49.22691700147615,-0.07205238957722648
2002-02-12,47.6,50.37691700147615,-0.055122805577697
2002-02-13,48.75,49.08691700147615,-0.006863682261120996
2002-02-14,47.46,47.616917001476146,-0.0032954044771794644
2002-02-15,45.99,47.006917001476154,-0.021633348161169907
2002-02-19,45.38,48.33691700147615,-0.06117305746632229
2002-02-20,46.71,46.52691700147614,0.003934990975612118
2002-02-21,44.9,45.716917001476155,-0.017869030876464853
2002-02-22,44.09,48.62691700147615,-0.09330052738771044
2002-02-25,47.0,49.006917001476154,-0.04095170894785527
2002-02-26,47.38,50.52691700147614,-0.06228199122824385
2002-02-27,48.9,50.896917001476154,-0.039234537553978766
2002-02-28,49.27,52.216917001476155,-0.056436058861783156
2002-03-01,50.59,56.826917001476154,-0.10975286590532685
2002-03-04,55.2,57.826917001476154,-0.04542723592560005
2002-03-05,56.2,58.72691700147615,-0.04302825911008801
2002-03-06,57.1,59.81691700147615,-0.04542054551907282
2002-03-07,58.19,60.08691700147615,-0.03156955117916194
2002-03-08,58.46,62.49691700147615,-0.0645938583079354
2002-03-11,60.87,62.66691700147614,-0.028674092925838668
2002-03-12,61.04,61.22691700147615,-0.003052856662236425
2002-03-13,59.6,61.396917001476154,-0.029267218766586445
2002-03-14,59.77,63.67691700147615,-0.06135531029848029
2002-03-15,62.05,64.10691700147615,-0.03208572643461838
2002-03-18,62.48,65.43691700147615,-0.04518729085921713
2002-03-19,63.81,63.77691700147614,0.0005187299744058294
2002-03-20,62.15,63.896917001476154,-0.027339613293639764
2002-03-21,62.27,64.99691700147615,-0.041954559189541496
2002-03-22,63.37,62.16691700147614,0.019352463602068104
2002-03-25,60.54,64.37691700147614,-0.05960081936493111
2002-03-26,62.75,65.54691700147615,-0.04267045849636464
2002-03-27,63.92,65.47691700147615,-0.023778104907429487
2002-03-28,63.85,65.20009807397075,-0.020706994526895284
2002-04-01,63.6,65.59009807397076,-0.030341440741960546
2002-04-02,63.99,63.55009807397076,0.006922128200608002
2002-04-03,61.95,63.34009807397076,-0.021946572806807896
2002-04-04,61.74,63.06009807397076,-0.020933967981182855
2002-04-05,61.46,64.36009807397075,-0.045060498053274944
2002-04-08,62.76,64.60009807397076,-0.028484447064828666
2002-04-09,63.0,66.00009807397076,-0.04545596387763473
2002-04-10,64.4,63.88009807397076,0.008138715213417802
2002-04-11,62.28,64.05009807397076,-0.027636149314345992
2002-04-12,62.45,63.570098073970755,-0.01761988903442302
2002-04-15,61.97,65.36009807397075,-0.051868007758097856
2002-04-16,63.76,65.51009807397075,-0.026714935947655394
2002-04-17,63.91,66.69009807397076,-0.04168681939689389
2002-04-18,65.09,67.35009807397076,-0.033557457800410084
2002-04-19,65.75,66.58009807397076,-0.012467660727211838
2002-04-22,64.98,67.10009807397076,-0.03159605030135082
2002-04-23,65.5,66.00009807397076,-0.007577232285477353
2002-04-24,64.4,64.48009807397075,-0.0012422138979822916
2002-04-25,62.88,63.65009807397075,-0.012098929888148535
2002-04-26,62.05,60.350098073970756,0.02816734322362957
2002-04-29,58.75,61.49009807397076,-0.044561614955866635
2002-04-30,59.89,60.90009807397075,-0.01658614855995577
2002-05-01,59.3,62.140098073970755,-0.04570475686391651
2002-05-02,60.54,61.34009807397076,-0.013043638648994493
2002-05-03,59.74,59.000098073970754,0.012540689764644286
2002-05-06,57.4,59.90009807397075,-0.04173779600299454
2002-05-07,58.3,64.11009807397075,-0.09062687858107799
2002-05-08,62.51,62.12009807397076,0.006276582589501922
2002-05-09,60.52,61.90009807397075,-0.022295571685872484
2002-05-10,60.3,63.62009807397076,-0.05218630864275786
2002-05-13,62.02,66.25009807397076,-0.06385044244383897
2002-05-14,64.65,66.07009807397075,-0.021493809081088888
2002-05-15,64.47,65.55009807397076,-0.01647744405739726
