date,JPM,dcf,Deviation
2004-01-21,40.1,49.71352582276047,-0.19337847524705398
2004-01-22,39.94,49.37352582276046,-0.19106445540520323
2004-01-23,39.6,50.03352582276046,-0.2085306931940064
2004-01-26,40.26,49.80352582276047,-0.19162349783675414
2004-01-27,40.03,48.89352582276046,-0.18128219786993538
2004-01-28,39.12,48.823525822760445,-0.1987469290519137
2004-01-29,39.05,48.66352582276045,-0.19755095135881218
2004-01-30,38.89,48.78352582276046,-0.20280464882151938
2004-02-02,39.01,48.903525822760464,-0.20230700458321282
2004-02-03,39.13,48.69352582276046,-0.19640240999533964
2004-02-04,38.92,48.73352582276046,-0.20137114352143104
2004-02-05,38.96,49.50352582276045,-0.21298535099317728
2004-02-06,39.73,49.28352582276046,-0.1938482619347901
2004-02-09,39.51,49.25352582276045,-0.19782392549566252
2004-02-10,39.48,50.043525822760465,-0.21108676195545029
2004-02-11,40.27,50.13352582276047,-0.19674510541372003
2004-02-12,40.36,49.93352582276046,-0.191725412235895
2004-02-13,40.16,50.43352582276046,-0.20370429501329967
2004-02-17,40.66,50.25352582276045,-0.19090254197478473
2004-02-18,40.48,50.593525822760455,-0.19989762836830594
2004-02-19,40.82,50.343525822760455,-0.18917081525614643
2004-02-20,40.57,50.08352582276045,-0.18995319651471165
2004-02-23,40.31,49.97352582276047,-0.1933729042260054
2004-02-24,40.2,50.12352582276046,-0.19798140014831744
2004-02-25,40.35,50.33352582276045,-0.19834743661541732
2004-02-26,40.56,50.793525822760465,-0.20147303533268102
2004-02-27,41.02,51.30352582276047,-0.20044481656654967
2004-03-01,41.53,51.44352582276046,-0.19270696679919952
2004-03-02,41.67,51.87352582276046,-0.19670006348948577
2004-03-03,42.1,52.37352582276046,-0.1961587588646896
2004-03-04,42.6,52.78352582276046,-0.19293000351956946
2004-03-05,43.01,52.71352582276047,-0.18408037920640685
2004-03-08,42.94,52.243525822760446,-0.17807997596339997
2004-03-09,42.47,51.80352582276047,-0.1801716326161661
2004-03-10,42.03,51.08352582276045,-0.1772298539880076
2004-03-11,41.31,51.293525822760465,-0.19463520322735306
2004-03-12,41.52,50.70352582276046,-0.1811220358691118
2004-03-15,40.93,51.10352582276046,-0.1990767889097269
2004-03-16,41.33,52.05352582276047,-0.20600959595462398
2004-03-17,42.28,51.793525822760465,-0.18368175696931954
2004-03-18,42.02,51.10352582276046,-0.17774753652545128
2004-03-19,41.33,50.573525822760445,-0.18277400423208046
2004-03-22,40.8,50.75352582276045,-0.19611496268298245
2004-03-23,40.98,50.51352582276046,-0.18873213990667093
2004-03-24,40.74,51.27352582276046,-0.20543790686780894
2004-03-25,41.5,51.02352582276046,-0.18664970068595743
2004-03-26,41.25,51.83352582276045,-0.20418301967243668
2004-03-29,42.06,51.75352582276045,-0.1873017474395412
2004-03-30,41.98,51.72352582276047,-0.18837706184509417
2004-03-31,41.95,51.624125614376624,-0.18739543768044964
2004-04-01,42.26,50.894125614376634,-0.16964876614242608
2004-04-02,41.53,51.11412561437662,-0.18750444224914875
2004-04-05,41.75,50.86412561437662,-0.17918573266106697
2004-04-06,41.5,50.73412561437662,-0.1820101460812391
2004-04-07,41.37,50.51412561437662,-0.18102115998567636
2004-04-08,41.15,50.924125614376614,-0.191935069997888
2004-04-12,41.56,49.40412561437662,-0.15877470791819803
2004-04-13,40.04,48.63412561437663,-0.17670977951819367
2004-04-14,39.27,48.13412561437663,-0.18415470315989502
2004-04-15,38.77,48.624125614376624,-0.20265918389004545
2004-04-16,39.26,48.72412561437663,-0.1942390036771462
2004-04-19,39.36,47.90412561437662,-0.1783588679429402
2004-04-20,38.54,47.044125614376625,-0.18076912905312403
2004-04-21,37.68,47.74412561437662,-0.21079296112077361
2004-04-22,38.38,47.66412561437661,-0.19478224964177882
2004-04-23,38.3,47.91412561437661,-0.2006532622916507
2004-04-26,38.55,47.98412561437662,-0.19660930554812583
2004-04-27,38.62,47.294125614376625,-0.1834080977646796
2004-04-28,37.93,47.01412561437662,-0.19322119672898375
2004-04-29,37.65,46.96412561437663,-0.19832426330802155
2004-04-30,37.6,47.22412561437663,-0.20379679854668853
2004-05-03,37.86,47.674125614376614,-0.20585853411891553
2004-05-04,38.31,47.41412561437661,-0.19201293910640227
2004-05-05,38.05,46.96412561437663,-0.18980712400717714
2004-05-06,37.6,45.844125614376615,-0.17982948750562
2004-05-07,36.48,44.77412561437662,-0.18524372057672178
2004-05-10,35.41,44.55412561437663,-0.20523633868433555
2004-05-11,35.19,45.13412561437663,-0.22032387863982716
2004-05-12,35.77,45.11412561437662,-0.20712194877160384
2004-05-13,35.75,45.02412561437662,-0.20598124867116374
2004-05-14,35.66,44.674125614376614,-0.2017750877137654
2004-05-17,35.31,44.93412561437662,-0.21418299528003704
2004-05-18,35.57,45.10412561437662,-0.211380344580667
2004-05-19,35.74,45.27412561437662,-0.21058663165764369
2004-05-20,35.91,45.444125614376624,-0.2097988570685675
2004-05-21,36.08,45.444125614376624,-0.20605799952753867
2004-05-24,36.08,46.20412561437662,-0.21911735109702968
2004-05-25,36.84,46.194125614376624,-0.20249599900350557
2004-05-26,36.83,46.314125614376636,-0.20477825044877052
2004-05-27,36.95,46.20412561437662,-0.200287863720489
2004-05-28,36.84,46.21412561437663,-0.20284113330622988
2004-06-01,36.85,46.66412561437661,-0.21031414357741662
2004-06-02,37.3,46.32412561437662,-0.19480401399257063
2004-06-03,36.96,46.644125614376634,-0.2076172612696977
2004-06-04,37.28,47.50412561437661,-0.21522605630872593
2004-06-07,38.14,47.424125614376614,-0.19576798716057153
2004-06-08,38.06,47.044125614376625,-0.1909723158215334
2004-06-09,37.68,47.16412561437661,-0.20108770152807942
2004-06-10,37.8,46.93412561437662,-0.19461586840724487
2004-06-14,37.57,46.61412561437662,-0.19402113619368744
2004-06-15,37.25,46.68412561437662,-0.20208423077910942
2004-06-16,37.32,46.68412561437662,-0.200584791749701
2004-06-17,37.32,46.594125614376615,-0.19904066214551053
2004-06-18,37.23,46.36412561437662,-0.1970084735415415
2004-06-21,37.0,46.32412561437662,-0.2012801211186357
2004-06-22,36.96,46.98412561437662,-0.21335132841781246
2004-06-23,37.62,47.13412561437663,-0.20185217165616998
2004-06-24,37.77,47.35412561437662,-0.20239262134040747
2004-06-25,37.99,47.314125614376636,-0.19706853911601085
2004-06-28,37.95,47.65412561437662,-0.20363663144097244
2004-06-29,38.29,48.13412561437663,-0.2045144788386143
2004-06-30,38.77,,
2004-07-01,38.17,,
2004-07-02,38.08,,
2004-07-06,37.25,,
2004-07-07,36.86,,
2004-07-08,36.75,,
2004-07-09,36.83,,
2004-07-12,36.9,,
2004-07-13,37.14,,
2004-07-14,36.45,,
2004-07-15,36.0,,
2004-07-16,35.87,,
2004-07-19,36.0,,
2004-07-20,36.4,,
2004-07-21,36.82,,
2004-07-22,36.78,,
2004-07-23,36.53,,
2004-07-26,36.47,,
2004-07-27,36.91,,
2004-07-28,37.07,,
2004-07-29,37.14,,
2004-07-30,37.33,,
2004-08-02,37.41,,
2004-08-03,37.07,,
2004-08-04,37.21,,
2004-08-05,36.28,,
2004-08-06,36.09,,
2004-08-09,36.07,,
2004-08-10,36.99,,
2004-08-11,36.9,,
2004-08-12,36.86,,
2004-08-13,36.87,,
2004-08-16,37.74,,
2004-08-17,37.93,,
2004-08-18,38.32,,
2004-08-19,38.0,,
2004-08-20,38.65,,
2004-08-23,38.55,,
2004-08-24,38.59,,
2004-08-25,39.44,,
2004-08-26,39.45,,
2004-08-27,39.72,,
2004-08-30,39.1,,
2004-08-31,39.58,,
2004-09-01,39.26,,
2004-09-02,39.86,,
2004-09-03,39.85,,
2004-09-07,39.87,,
2004-09-08,39.37,,
2004-09-09,39.74,,
2004-09-10,39.8,,
2004-09-13,39.16,,
2004-09-14,39.49,,
2004-09-15,39.08,,
2004-09-16,39.58,,
2004-09-17,39.65,,
2004-09-20,39.38,,
2004-09-21,40.1,,
2004-09-22,39.85,,
2004-09-23,39.46,,
2004-09-24,39.75,,
2004-09-27,39.13,,
2004-09-28,39.38,,
2004-09-29,39.68,48.258136532152044,-0.1777552377397923
2004-09-30,39.73,48.86813653215204,-0.18699580505059266
2004-10-01,40.34,48.28813653215204,-0.16459812084195602
2004-10-04,39.76,47.98813653215204,-0.17146188884911573
2004-10-05,39.46,48.01813653215205,-0.17822716894525215
2004-10-06,39.49,48.05813653215204,-0.1782869072840506
2004-10-07,39.53,48.17813653215204,-0.17950334227602682
2004-10-08,39.65,47.90813653215204,-0.17237440505768487
2004-10-11,39.38,48.03813653215204,-0.18023464599541916
2004-10-12,39.51,47.76813653215205,-0.17287960409746395
2004-10-13,39.24,47.05813653215204,-0.16613782670315402
2004-10-14,38.53,47.26813653215205,-0.1848631482692007
2004-10-15,38.74,47.52813653215204,-0.18490387322900825
2004-10-18,39.0,46.50813653215203,-0.1614370536424632
2004-10-19,37.98,45.77813653215204,-0.17034630771121628
2004-10-20,37.25,46.22813653215204,-0.19421368036125952
2004-10-21,37.7,45.998136532152046,-0.18040158053689337
2004-10-22,37.47,45.54813653215205,-0.17735383151075268
2004-10-25,37.02,46.01813653215205,-0.19553456985085016
2004-10-26,37.49,46.54813653215205,-0.19459718921068625
2004-10-27,38.02,47.008136532152044,-0.19120384672139568
2004-10-28,38.48,47.12813653215205,-0.18350262005908224
2004-10-29,38.6,47.02813653215204,-0.17921476702335248
2004-11-01,38.5,47.078136532152044,-0.18221062183065806
2004-11-02,38.55,47.37813653215205,-0.18633355337141733
2004-11-03,38.85,48.16813653215204,-0.19345021840178978
2004-11-04,39.64,47.87813653215205,-0.17206468607272996
2004-11-05,39.35,47.80813653215204,-0.17691834791476868
2004-11-08,39.28,47.638136532152046,-0.17545053481491557
2004-11-09,39.11,47.47813653215204,-0.17625242150110854
2004-11-10,38.95,47.70813653215204,-0.18357741820935825
2004-11-11,39.18,47.69813653215205,-0.17858426243570746
2004-11-12,39.17,47.68813653215204,-0.17862171079821898
2004-11-15,39.16,46.998136532152046,-0.16677547474227783
2004-11-16,38.47,46.79813653215204,-0.1779587212074205
2004-11-17,38.27,46.34813653215204,-0.17429258513010926
2004-11-18,37.82,45.94813653215204,-0.17689806694259314
2004-11-19,37.42,46.078136532152044,-0.18790118663133515
2004-11-22,37.55,46.08813653215204,-0.1852567097434209
2004-11-23,37.56,46.22813653215204,-0.1875078076340646
2004-11-24,37.7,46.21813653215204,-0.18430289862998528
2004-11-26,37.69,45.83813653215204,-0.17775889572728887
2004-11-29,37.31,46.178136532152045,-0.19204188817748202
2004-11-30,37.65,46.80813653215204,-0.1956526623498761
2004-12-01,38.28,46.96813653215204,-0.1849793748194496
2004-12-02,38.44,46.58813653215204,-0.17489724077134405
2004-12-03,38.06,46.64813653215204,-0.18410460032487463
2004-12-06,38.12,46.33813653215204,-0.17735146786599487
2004-12-07,37.81,46.078136532152044,-0.1794373026865521
2004-12-08,37.55,46.21813653215204,-0.18754837781315514
2004-12-09,37.69,46.15813653215204,-0.1834592374900892
2004-12-10,37.63,46.77813653215204,-0.19556436425944934
2004-12-13,38.25,47.26813653215205,-0.19078680044892105
2004-12-14,38.74,47.55813653215204,-0.18541804147835927
2004-12-15,39.03,47.45813653215204,-0.17759097065351748
2004-12-16,38.93,47.04813653215204,-0.17254958709372514
2004-12-17,38.52,47.12813653215205,-0.18265387018388368
2004-12-20,38.6,47.59813653215204,-0.18904388254934923
2004-12-21,39.07,47.55813653215204,-0.1784791657346282
2004-12-22,39.03,47.68813653215204,-0.18155745142850355
2004-12-23,39.16,47.53813653215204,-0.17624032289287472
2004-12-27,39.01,47.73813653215204,-0.18283362456499674
2004-12-28,39.21,47.68813653215204,-0.1777829277609948
2004-12-29,39.16,47.60813653215204,-0.1774515271448739
2004-12-30,39.08,47.53813653215204,-0.17792318229452364
2004-12-31,39.01,44.24112181025123,-0.11824116559899511
2005-01-03,39.15,43.50112181025123,-0.10002320926872899
2005-01-04,38.41,43.58112181025123,-0.11865508723630136
2005-01-05,38.49,43.80112181025123,-0.12125538321276996
2005-01-06,38.71,43.49112181025123,-0.10993328319078399
2005-01-07,38.4,43.361121810251234,-0.11441405579775266
2005-01-10,38.27,42.99112181025123,-0.10981620417091498
2005-01-11,37.9,43.08112181025123,-0.12026431978886809
2005-01-12,37.99,42.861121810251234,-0.11364895748216719
2005-01-13,37.77,42.90112181025123,-0.11960344144252999
2005-01-14,37.81,43.49112181025123,-0.13062716190760892
2005-01-18,38.4,42.931121810251234,-0.10554398811841159
2005-01-19,37.84,42.34112181025123,-0.10630615387147013
2005-01-20,37.25,41.94112181025124,-0.11185017490649563
2005-01-21,36.85,41.971121810251226,-0.12201536650374734
2005-01-24,36.88,41.95112181025123,-0.12088167351491519
2005-01-25,36.86,41.921121810251236,-0.12072963679644677
2005-01-26,36.83,41.84112181025123,-0.11976547457251707
2005-01-27,36.75,42.09112181025123,-0.12689426132021997
2005-01-28,37.0,42.421121810251236,-0.12779298563814034
2005-01-31,37.33,42.59112181025123,-0.12352625586360899
2005-02-01,37.5,42.611121810251234,-0.11994806973191718
2005-02-02,37.52,42.48112181025124,-0.11678415255630215
2005-02-03,37.39,42.78112181025123,-0.12601637316016812
2005-02-04,37.69,43.06112181025123,-0.12473251007995267
2005-02-07,37.97,42.851121810251236,-0.11390884541752022
2005-02-08,37.76,42.59112181025123,-0.11343025506053783
2005-02-09,37.5,42.54112181025124,-0.11849997357231112
2005-02-10,37.45,42.571121810251235,-0.120295674449858
2005-02-11,37.48,42.59112181025123,-0.1200043951183517
2005-02-14,37.5,42.64112181025123,-0.1205672269394954
2005-02-15,37.55,42.421121810251236,-0.1148277462354641
2005-02-16,37.33,41.87112181025123,-0.10845474431830104
2005-02-17,36.78,41.601121810251236,-0.11588922607041874
2005-02-18,36.51,41.021121810251245,-0.10997070804445697
2005-02-22,35.93,41.571121810251235,-0.13569808955360363
2005-02-23,36.48,41.771121810251245,-0.1266693730248999
2005-02-24,36.68,42.06112181025123,-0.12793576534945705
2005-02-25,36.97,41.64112181025123,-0.11217569573500996
2005-02-28,36.55,42.181121810251234,-0.13349862612906405
2005-03-01,37.09,42.08112181025123,-0.11860714723235732
2005-03-02,36.99,42.101121810251236,-0.12140108364064361
2005-03-03,37.01,42.601121810251236,-0.13124353473963757
2005-03-04,37.51,42.431121810251234,-0.11597906442959771
2005-03-07,37.34,42.03112181025123,-0.11161067342977937
2005-03-08,36.94,41.56112181025123,-0.11118857261238346
2005-03-09,36.47,41.45112181025123,-0.1201685646302425
2005-03-10,36.36,41.20112181025123,-0.11749975722861783
2005-03-11,36.11,41.54112181025124,-0.13074085565284332
2005-03-14,36.45,41.34112181025123,-0.11831129867981449
2005-03-15,36.25,41.34112181025123,-0.12314909676661945
2005-03-16,36.25,41.24112181025123,-0.12102293999700553
2005-03-17,36.15,41.101121810251236,-0.12046196289017963
2005-03-18,36.01,40.88112181025124,-0.11915333030390984
2005-03-21,35.79,40.15112181025123,-0.10861768273527461
2005-03-22,35.06,40.021121810251245,-0.12396258740004817
2005-03-23,34.93,40.021121810251245,-0.1272108721586903
2005-03-24,34.93,39.94112181025124,-0.12546272070317988
2005-03-28,34.85,39.671121810251236,-0.12152723669652898
2005-03-29,34.58,40.04112181025124,-0.13638783239217578
2005-03-30,34.95,39.69112181025124,-0.11945043611810235
2005-03-31,34.6,44.710949648537536,-0.22614034655978854
2005-04-01,34.25,44.23094964853753,-0.22565533247300618
2005-04-04,33.77,45.04094964853754,-0.25023783327142834
2005-04-05,34.58,45.140949648537536,-0.2339549728298569
2005-04-06,34.68,45.26094964853755,-0.2337765718726902
2005-04-07,34.8,44.960949648537536,-0.2259949962793557
2005-04-08,34.5,45.08094964853753,-0.23470999903571887
2005-04-11,34.62,45.50094964853753,-0.2391367593992022
2005-04-12,35.04,45.03094964853754,-0.22186850880374487
2005-04-13,34.57,44.650949648537534,-0.22577234589382844
2005-04-14,34.19,44.390949648537536,-0.22979795947829218
2005-04-15,33.93,45.100949648537544,-0.24768768142556785
2005-04-18,34.64,45.41094964853753,-0.23718838147848365
2005-04-19,34.95,45.220949648537534,-0.22712812818758876
2005-04-20,34.76,45.50094964853753,-0.2360599005406201
2005-04-21,35.04,45.33094964853753,-0.22701817915410782
2005-04-22,34.87,45.63094964853754,-0.23582567821668
2005-04-25,35.17,45.54094964853754,-0.2277280058623148
2005-04-26,35.08,45.960949648537536,-0.23674335999895435
2005-04-27,35.5,45.48094964853753,-0.21945341347678904
2005-04-28,35.02,45.950949648537545,-0.23788299767783871
2005-04-29,35.49,46.03094964853754,-0.2289970059062737
2005-05-02,35.57,45.960949648537536,-0.22608213555196144
2005-05-03,35.5,46.56094964853754,-0.2375585062596539
2005-05-04,36.1,46.36094964853754,-0.22132742591180343
2005-05-05,35.9,46.070949648537535,-0.22076709349663692
2005-05-06,35.61,46.42094964853755,-0.23288945466194577
2005-05-09,35.96,45.600949648537544,-0.2114199314453693
2005-05-10,35.14,45.76094964853755,-0.23209635573804088
2005-05-11,35.3,45.29094964853754,-0.22059483685081338
2005-05-12,34.83,44.92094964853755,-0.2246379412610231
2005-05-13,34.46,45.200949648537545,-0.23762663687498575
2005-05-16,34.74,45.67094964853755,-0.23934141358253047
2005-05-17,35.21,46.51094964853755,-0.24297396062505217
2005-05-18,36.05,46.650949648537534,-0.22723973956379828
2005-05-19,36.19,46.520949648537545,-0.22207091055937456
2005-05-20,36.06,46.37094964853754,-0.2223579574429252
2005-05-23,35.91,46.350949648537544,-0.225258591845636
2005-05-24,35.89,46.37094964853754,-0.22602404582991087
2005-05-25,35.91,46.400949648537534,-0.2260934254148006
2005-05-26,35.94,46.26094964853755,-0.22310284866501495
2005-05-27,35.8,46.210949648537536,-0.2252918351109242
2005-05-31,35.75,46.220949648537534,-0.22654120540919787
2005-06-01,35.76,46.200949648537545,-0.2259899358771741
2005-06-02,35.74,46.01094964853755,-0.22322837774473114
2005-06-03,35.55,45.970949648537534,-0.22668554224372128
2005-06-06,35.51,45.94094964853755,-0.2270512413943886
2005-06-07,35.48,46.13094964853754,-0.23088511573433868
2005-06-08,35.67,45.960949648537536,-0.22390637546073833
2005-06-09,35.5,45.890949648537536,-0.226426991119559
2005-06-10,35.43,45.960949648537536,-0.22912819967967368
2005-06-13,35.5,46.06094964853754,-0.22928206494050984
2005-06-14,35.6,46.17094964853755,-0.228952398185563
2005-06-15,35.71,46.36094964853754,-0.22973967809724372
2005-06-16,35.9,46.54094964853754,-0.22863628114369416
2005-06-17,36.08,46.51094964853755,-0.22426868785435627
2005-06-20,36.05,46.50094964853753,-0.2247470154379141
2005-06-21,36.04,46.720949648537534,-0.22861156994637144
2005-06-22,36.26,46.390949648537536,-0.21838202764312054
2005-06-23,35.93,46.03094964853754,-0.21943821984255896
2005-06-24,35.57,46.05094964853754,-0.22759464741831636
2005-06-27,35.59,46.38094964853754,-0.23265909237108062
2005-06-28,35.92,46.42094964853755,-0.22621143531190924
2005-06-29,35.96,45.78094964853754,-0.21452044406971515
2005-06-30,35.32,39.15723449994458,-0.0979955440916036
2005-07-01,35.06,39.067234499944576,-0.10257277105064244
2005-07-05,34.97,38.69723449994458,-0.09631785185967012
2005-07-06,34.6,38.55723449994458,-0.1026327367941875
2005-07-07,34.46,38.90723449994458,-0.11430353652997138
2005-07-08,34.81,39.05723449994458,-0.10874386152328841
2005-07-11,34.96,39.347234499944584,-0.11150045373457595
2005-07-12,35.25,39.587234499944586,-0.10956144208433294
2005-07-13,35.49,39.78723449994458,-0.10800535784789378
2005-07-14,35.69,39.957234499944576,-0.10679504108199722
2005-07-15,35.86,39.607234499944575,-0.0946098496210287
2005-07-18,35.51,39.30723449994458,-0.09660395976089164
2005-07-19,35.21,39.25723449994458,-0.1030952524164761
2005-07-20,35.16,39.49723449994458,-0.10981109322858218
2005-07-21,35.4,39.69723449994458,-0.10825022332350576
2005-07-22,35.6,39.53723449994458,-0.09958295135564166
2005-07-25,35.44,39.467234499944574,-0.10203994657771709
2005-07-26,35.37,39.44723449994458,-0.10335919746035194
2005-07-27,35.35,39.55723449994458,-0.1063581555467552
2005-07-28,35.46,39.237234499944584,-0.09626658321064696
2005-07-29,35.14,39.39723449994458,-0.10805922176975569
2005-08-01,35.3,39.64723449994458,-0.10964786207095123
2005-08-02,35.55,39.707234499944576,-0.10469715537480662
2005-08-03,35.61,39.55723449994458,-0.09978540082093224
2005-08-04,35.46,39.347234499944584,-0.0987930803612147
2005-08-05,35.25,39.087234499944586,-0.09817104098142393
2005-08-08,34.99,39.127234499944585,-0.10573797389003925
2005-08-09,35.03,38.89723449994458,-0.0994218367876536
2005-08-10,34.8,38.90723449994458,-0.10556480183525851
2005-08-11,34.81,38.40723449994458,-0.0936603363085089
2005-08-12,34.31,38.74723449994458,-0.11451745026992644
2005-08-15,34.65,38.67723449994459,-0.10412415861714108
2005-08-16,34.58,38.55723449994458,-0.10315144619488459
2005-08-17,34.46,38.75723449994458,-0.11087567406159293
2005-08-18,34.66,38.63723449994458,-0.10293786683801842
2005-08-19,34.54,38.607234499944575,-0.10534902467438878
2005-08-22,34.51,38.44723449994458,-0.10240618216507236
2005-08-23,34.35,37.94723449994458,-0.09479569584839787
2005-08-24,33.85,38.217234499944574,-0.11427395407040519
2005-08-25,34.12,37.74723449994458,-0.09609272170521288
2005-08-26,33.65,38.00723449994458,-0.11464224001751389
2005-08-29,33.91,37.67723449994459,-0.09998702266617077
2005-08-30,33.58,37.987234499944584,-0.11601882995591628
2005-08-31,33.89,38.15723449994458,-0.11183290811997337
2005-09-01,34.06,38.207234499944576,-0.10854579124146213
2005-09-02,34.11,38.66723449994458,-0.11785778214759868
2005-09-06,34.57,38.987234499944584,-0.11329950832883162
2005-09-07,34.89,38.737234499944584,-0.09931618892283312
2005-09-08,34.64,38.91723449994458,-0.10990592098600094
2005-09-09,34.82,38.66723449994458,-0.0994959828314097
2005-09-12,34.57,38.24723449994458,-0.09614380093153951
2005-09-13,34.15,38.337234499944586,-0.109221088963802
2005-09-14,34.24,38.227234499944586,-0.10430350382658116
2005-09-15,34.13,39.087234499944586,-0.12682489726797153
2005-09-16,34.99,38.68723449994459,-0.0955672988191979
2005-09-19,34.59,38.627234499944585,-0.10451782407436838
