date,EBAY,dcf,Deviation
2002-08-01,5.81,7.943367725554285,-0.26857219749390615
2002-08-02,5.78,7.7733677255542855,-0.25643553681389064
2002-08-05,5.61,7.983367725554285,-0.2972890398067568
2002-08-06,5.82,8.003367725554286,-0.27280612367502743
2002-08-07,5.84,8.163367725554286,-0.2846089755679273
2002-08-08,6.0,8.183367725554286,-0.2668055253995566
2002-08-09,6.02,8.263367725554286,-0.27148346776541477
2002-08-12,6.1,8.063367725554285,-0.24349227176282862
2002-08-13,5.9,8.213367725554285,-0.2816588521121116
2002-08-14,6.05,8.343367725554286,-0.2748731448729149
2002-08-15,6.18,8.363367725554285,-0.2610632220418817
2002-08-16,6.2,8.673367725554286,-0.2851680920050258
2002-08-19,6.51,8.523367725554285,-0.23621739556277954
2002-08-20,6.36,8.523367725554285,-0.2538160730843745
2002-08-21,6.36,8.623367725554285,-0.2624691185146928
2002-08-22,6.46,8.493367725554286,-0.23940653357518282
2002-08-23,6.33,8.393367725554285,-0.24583311407555697
2002-08-26,6.23,8.183367725554286,-0.2386997372065396
2002-08-27,6.02,7.993367725554285,-0.2468756340641699
2002-08-28,5.83,8.163367725554286,-0.28583396019880414
2002-08-29,6.0,8.113367725554285,-0.26047971656676083
2002-08-30,5.95,7.893367725554286,-0.24620260871196376
2002-09-03,5.73,8.013367725554286,-0.2849448326541566
2002-09-04,5.85,7.913367725554285,-0.26074457767091297
2002-09-05,5.75,8.103367725554286,-0.29041847849664393
2002-09-06,5.94,8.373367725554285,-0.29060800926346575
2002-09-09,6.21,8.463367725554285,-0.26624953548343033
2002-09-10,6.3,8.313367725554285,-0.24218437004361504
2002-09-11,6.15,8.253367725554286,-0.25484963174993225
2002-09-12,6.09,8.263367725554286,-0.2630123452975708
2002-09-13,6.1,8.253367725554286,-0.2609077648251361
2002-09-16,6.09,8.183367725554286,-0.25580760828054994
2002-09-17,6.02,8.283367725554285,-0.27324245410133974
2002-09-18,6.12,8.173367725554286,-0.2512266417592308
2002-09-19,6.01,8.153367725554284,-0.26288127773711734
2002-09-20,5.99,8.053367725554285,-0.2562117856616649
2002-09-23,5.89,8.033367725554285,-0.2668081181863734
2002-09-24,5.87,8.123367725554285,-0.27739329323547646
2002-09-25,5.96,8.123367725554285,-0.26631414440944456
2002-09-26,5.96,8.213367725554285,-0.27435368789630254
2002-09-27,6.05,7.723367725554286,-0.21666296167896015
2002-09-30,5.56,8.250889450596386,-0.32613325711228447
2002-10-01,5.63,8.230889450596386,-0.3159912991430025
2002-10-02,5.61,8.080889450596386,-0.30576949056196145
2002-10-03,5.46,8.130889450596387,-0.328486750044361
2002-10-04,5.51,7.950889450596386,-0.3069957727073288
2002-10-07,5.33,8.130889450596387,-0.34447516075759044
2002-10-08,5.51,8.200889450596387,-0.32812165885258937
2002-10-09,5.58,8.230889450596386,-0.32206597677050697
2002-10-10,5.61,8.540889450596387,-0.34315974554520556
2002-10-11,5.92,8.670889450596386,-0.3172557401717513
2002-10-14,6.05,8.720889450596387,-0.30626342252437744
2002-10-15,6.1,8.720889450596387,-0.30053006237995084
2002-10-16,6.1,8.740889450596386,-0.3021305172114035
2002-10-17,6.12,8.930889450596386,-0.3147379066940169
2002-10-18,6.31,9.250889450596386,-0.31790342607615885
2002-10-21,6.63,9.160889450596386,-0.2762711485871737
2002-10-22,6.54,9.310889450596386,-0.2975966437254718
2002-10-23,6.69,9.150889450596386,-0.2689235252903207
2002-10-24,6.53,9.140889450596386,-0.28562750536557924
2002-10-25,6.52,9.000889450596386,-0.2756271437632206
2002-10-28,6.38,9.060889450596386,-0.29587486584111566
2002-10-29,6.44,9.200889450596387,-0.30006766904665183
2002-10-30,6.58,9.270889450596385,-0.29025148718856564
2002-10-31,6.65,9.440889450596387,-0.29561721543303154
2002-11-01,6.82,9.450889450596387,-0.2783747989381431
2002-11-04,6.83,9.580889450596386,-0.28712255420347743
2002-11-05,6.96,9.560889450596386,-0.2720342562306427
2002-11-06,6.94,9.320889450596386,-0.25543586405737784
2002-11-07,6.7,9.340889450596386,-0.2827235526727889
2002-11-08,6.72,9.130889450596387,-0.2640366487449828
2002-11-11,6.51,9.230889450596386,-0.2947591849256299
2002-11-12,6.61,9.260889450596386,-0.2862456640626104
2002-11-13,6.64,9.480889450596386,-0.29964376922649205
2002-11-14,6.86,9.560889450596386,-0.2824935341583633
2002-11-15,6.94,9.740889450596386,-0.2875393940976202
2002-11-18,7.12,9.470889450596387,-0.24822266829947526
2002-11-19,6.85,9.710889450596387,-0.2946063246987831
2002-11-20,7.09,9.900889450596386,-0.28390272052043475
2002-11-21,7.28,9.990889450596386,-0.271336147197041
2002-11-22,7.37,9.880889450596387,-0.2541157314987301
2002-11-25,7.26,9.730889450596386,-0.25392226097532644
2002-11-26,7.11,9.950889450596387,-0.28549100708038955
2002-11-27,7.33,9.870889450596387,-0.2574124108383029
2002-11-29,7.25,10.060889450596386,-0.2793877682881968
2002-12-02,7.44,9.870889450596387,-0.2462685316012242
2002-12-03,7.25,9.800889450596387,-0.2602712196127428
2002-12-04,7.18,9.760889450596386,-0.2644112981362262
2002-12-05,7.14,9.830889450596386,-0.2737178018447909
2002-12-06,7.21,9.720889450596387,-0.25829832376525386
2002-12-09,7.1,9.800889450596387,-0.27557595300006543
2002-12-10,7.18,9.730889450596386,-0.2621435032786287
2002-12-11,7.11,9.850889450596386,-0.27823776363975417
2002-12-12,7.23,9.710889450596387,-0.2554749967258688
2002-12-13,7.09,9.910889450596386,-0.2846252563564453
2002-12-16,7.29,9.990889450596386,-0.27033523531132275
2002-12-17,7.37,9.920889450596386,-0.25712305971144966
2002-12-18,7.3,9.850889450596386,-0.2589501651997477
2002-12-19,7.23,9.970889450596387,-0.27488916251422746
2002-12-20,7.35,10.000889450596386,-0.2650653688046022
2002-12-23,7.38,9.950889450596387,-0.2583577541847082
2002-12-24,7.33,9.730889450596386,-0.24672867395993703
2002-12-26,7.11,9.670889450596386,-0.2648039214674779
2002-12-27,7.05,9.750889450596386,-0.2769890341061342
2002-12-30,7.13,9.760889450596386,-0.269533782132492
2002-12-31,7.14,11.088378526056964,-0.35608258834044426
2003-01-02,7.3,11.148378526056963,-0.345196255855701
2003-01-03,7.36,11.468378526056963,-0.3582353439697197
2003-01-06,7.68,11.428378526056964,-0.3279886571406937
2003-01-07,7.64,11.348378526056964,-0.3267760691575604
2003-01-08,7.56,11.528378526056963,-0.3442269454535566
2003-01-09,7.74,11.508378526056964,-0.32744652233368077
2003-01-10,7.72,11.568378526056962,-0.33266360686493446
2003-01-13,7.78,11.598378526056964,-0.3292165812211232
2003-01-14,7.81,11.518378526056964,-0.32195317402252777
2003-01-15,7.73,11.288378526056963,-0.31522494730692796
2003-01-16,7.5,11.668378526056964,-0.35723717025021495
2003-01-17,7.88,11.758378526056964,-0.32983957077605097
2003-01-21,7.97,11.708378526056963,-0.3192908836810505
2003-01-22,7.92,11.758378526056964,-0.3264377411860817
2003-01-23,7.97,11.708378526056963,-0.3192908836810505
2003-01-24,7.92,11.538378526056963,-0.3135950617225487
2003-01-27,7.75,11.518378526056964,-0.32716224054732257
2003-01-28,7.73,11.668378526056964,-0.33752577680455487
2003-01-29,7.88,11.598378526056964,-0.3205946863782071
2003-01-30,7.81,11.698378526056963,-0.33238610952757175
2003-01-31,7.91,11.578378526056964,-0.31683007407309527
2003-02-03,7.79,11.478378526056963,-0.32133271417073483
2003-02-04,7.69,11.528378526056963,-0.3329504246743188
2003-02-05,7.74,11.488378526056964,-0.3262756809026801
2003-02-06,7.7,11.398378526056963,-0.3244653191331014
2003-02-07,7.61,11.528378526056963,-0.33988982207692664
2003-02-10,7.74,11.508378526056964,-0.32744652233368077
2003-02-11,7.72,11.508378526056964,-0.3291843866170563
2003-02-12,7.72,11.498378526056964,-0.3286009864342716
2003-02-13,7.71,11.678378526056964,-0.33980560890389544
2003-02-14,7.89,11.838378526056964,-0.33352359171201973
2003-02-18,8.05,11.888378526056963,-0.32286812853779845
2003-02-19,8.1,11.868378526056963,-0.31751418424880096
2003-02-20,8.08,12.028378526056963,-0.32825526046620734
2003-02-21,8.24,11.968378526056963,-0.3115191016009162
2003-02-24,8.18,11.958378526056963,-0.3159607732623604
2003-02-25,8.17,11.858378526056963,-0.3110356544912375
2003-02-26,8.07,11.928378526056964,-0.3234621132812413
2003-02-27,8.14,12.038378526056963,-0.3238292032119572
2003-02-28,8.25,11.948378526056963,-0.3095297422986356
2003-03-03,8.16,12.008378526056964,-0.32047445187594414
2003-03-04,8.22,12.088378526056964,-0.32000805713673874
2003-03-05,8.3,12.088378526056964,-0.3133901306855148
2003-03-06,8.3,12.198378526056963,-0.3195816983158568
2003-03-07,8.41,12.148378526056963,-0.30772654293233814
2003-03-10,8.36,12.088378526056964,-0.308426685847097
2003-03-11,8.3,12.108378526056963,-0.3145242377302143
2003-03-12,8.32,12.508378526056964,-0.33484584091630243
2003-03-13,8.72,12.618378526056963,-0.3089444906100104
2003-03-14,8.83,12.938378526056963,-0.3175342658110508
2003-03-17,9.15,13.058378526056963,-0.29930044670233
2003-03-18,9.27,13.038378526056963,-0.28902202206554495
2003-03-19,9.25,13.168378526056964,-0.2975596819535118
2003-03-20,9.38,13.238378526056964,-0.29145401141556393
2003-03-21,9.45,12.998378526056966,-0.2729862435490529
2003-03-24,9.21,13.118378526056963,-0.29793152547731194
2003-03-25,9.33,13.268378526056964,-0.2968244023429555
2003-03-26,9.48,13.238378526056964,-0.2839002162280967
2003-03-27,9.45,13.178378526056964,-0.28291633289217055
2003-03-28,9.39,12.768378526056964,-0.2645894714949565
2003-03-31,8.98,13.898519699059015,-0.3538880258875352
2003-04-01,9.06,14.188519699059015,-0.36145558577186443
2003-04-02,9.35,14.218519699059014,-0.34240693138971523
2003-04-03,9.38,14.178519699059015,-0.3384358734838502
2003-04-04,9.34,14.218519699059014,-0.3431102394844856
2003-04-07,9.38,14.228519699059015,-0.3407606554728012
2003-04-08,9.39,13.988519699059015,-0.32873526277182497
2003-04-09,9.15,14.168519699059015,-0.35420211889830056
2003-04-10,9.33,14.128519699059014,-0.3396335781291089
2003-04-11,9.29,14.068519699059015,-0.3396604476715934
2003-04-14,9.23,14.118519699059014,-0.34624874301693465
2003-04-15,9.28,14.138519699059014,-0.34363708524467185
2003-04-16,9.3,14.328519699059015,-0.3509448152825758
2003-04-17,9.49,14.388519699059014,-0.3404463976498826
2003-04-21,9.55,14.228519699059015,-0.3288128208704959
2003-04-22,9.39,14.758519699059015,-0.36375732854842513
2003-04-23,9.92,14.798519699059014,-0.3296626823674277
2003-04-24,9.96,14.668519699059015,-0.3209948785330442
2003-04-25,9.83,14.688519699059015,-0.33076986643999695
2003-04-28,9.85,14.588519699059015,-0.3248115502332055
2003-04-29,9.75,14.618519699059014,-0.33303780405155514
2003-04-30,9.78,14.588519699059015,-0.3296098437848477
2003-05-01,9.75,14.858519699059014,-0.34381081039873274
2003-05-02,10.02,14.728519699059015,-0.3196872323401133
2003-05-05,9.89,14.868519699059014,-0.3348362715202974
2003-05-06,10.03,14.758519699059015,-0.320392545829681
2003-05-07,9.92,14.648519699059015,-0.3227984667531125
2003-05-08,9.81,14.798519699059014,-0.33709585826859534
2003-05-09,9.96,14.808519699059016,-0.3274142046329659
2003-05-12,9.97,15.098519699059015,-0.3396703651271613
2003-05-13,10.26,15.108519699059014,-0.32091295478543735
2003-05-14,10.27,15.158519699059015,-0.3224932114817568
2003-05-15,10.32,15.278519699059014,-0.324541892586911
2003-05-16,10.44,14.998519699059015,-0.30393130725727624
2003-05-19,10.16,15.128519699059014,-0.32842074425616496
2003-05-20,10.29,15.048519699059014,-0.31621181313644864
2003-05-21,10.21,15.288519699059014,-0.3321786411650821
2003-05-22,10.45,15.298519699059014,-0.3169273756177363
2003-05-23,10.46,15.678519699059015,-0.3328451792149878
2003-05-27,10.84,15.488519699059015,-0.30012678999539444
2003-05-28,10.65,15.378519699059014,-0.307475608289421
2003-05-29,10.54,15.538519699059014,-0.3216857072531637
2003-05-30,10.7,15.298519699059014,-0.300585925273663
2003-06-02,10.46,15.258519699059015,-0.31448133853737703
2003-06-03,10.42,15.638519699059014,-0.3336965262366244
2003-06-04,10.8,15.478519699059015,-0.30225885872945824
2003-06-05,10.64,15.038519699059014,-0.292483554703475
2003-06-06,10.2,15.048519699059014,-0.32219246783204814
2003-06-09,10.21,15.048519699059014,-0.32152795064364814
2003-06-10,10.21,15.268519699059015,-0.3313038721999203
2003-06-11,10.43,15.448519699059014,-0.3248544065593999
2003-06-12,10.61,15.278519699059014,-0.3055609961576673
2003-06-13,10.44,15.538519699059014,-0.3281213267289401
2003-06-16,10.7,15.548519699059014,-0.3118315950908461
2003-06-17,10.71,15.658519699059015,-0.3160272997808593
2003-06-18,10.82,15.558519699059016,-0.30456108876126575
2003-06-19,10.72,15.558519699059016,-0.31098843544554244
2003-06-20,10.72,15.598519699059015,-0.3127552994245545
2003-06-23,10.76,15.558519699059016,-0.30841749677183183
2003-06-24,10.72,15.448519699059014,-0.30608238143017885
2003-06-25,10.61,15.688519699059015,-0.3237092980393568
2003-06-26,10.85,15.608519699059014,-0.3048668157394766
2003-06-27,10.77,15.778519699059014,-0.31742646297533905
2003-06-30,10.94,13.349293222958396,-0.18048095750978366
2003-07-01,11.22,13.629293222958395,-0.17677315936676496
2003-07-02,11.5,13.719293222958395,-0.16176439900304374
2003-07-03,11.59,14.119293222958396,-0.17913738195093853
2003-07-07,11.99,14.099293222958396,-0.14960276303238773
2003-07-08,11.97,14.209293222958395,-0.15759356836554683
2003-07-09,12.08,13.919293222958395,-0.13213984312972704
2003-07-10,11.79,14.029293222958396,-0.1596155406670009
2003-07-11,11.9,14.119293222958396,-0.1571816087330602
2003-07-14,11.99,14.029293222958396,-0.14535965501249704
2003-07-15,11.9,13.989293222958395,-0.1493494481572215
2003-07-16,11.86,13.729293222958395,-0.13615363825375415
2003-07-17,11.6,13.719293222958395,-0.15447539377698327
2003-07-18,11.59,13.819293222958395,-0.16131745574765033
2003-07-21,11.69,13.829293222958395,-0.15469288187532937
2003-07-22,11.7,14.139293222958395,-0.17251875213943813
2003-07-23,12.01,14.309293222958395,-0.16068531038761014
2003-07-24,12.18,13.939293222958396,-0.12621107790894248
2003-07-25,11.81,13.799293222958395,-0.14415906603453676
2003-07-28,11.67,13.509293222958394,-0.13615021841650488
2003-07-29,11.38,13.509293222958394,-0.15761692250041348
2003-07-30,11.38,13.419293222958395,-0.1519672600543126
2003-07-31,11.29,13.209293222958395,-0.14529870679398438
2003-08-01,11.08,13.009293222958396,-0.14830115594240278
2003-08-04,10.88,12.889293222958395,-0.15588854937208219
2003-08-05,10.76,12.809293222958395,-0.15998487873518263
2003-08-06,10.68,12.809293222958395,-0.16623034432079464
2003-08-07,10.68,12.699293222958396,-0.15900831546340077
2003-08-08,10.57,12.849293222958396,-0.17738666115003765
2003-08-11,10.72,13.009293222958396,-0.17597368156160265
2003-08-12,10.88,12.789293222958396,-0.1492884078637725
2003-08-13,10.66,12.939293222958396,-0.176152838001554
2003-08-14,10.81,12.969293222958395,-0.1664927445033002
2003-08-15,10.84,13.519293222958396,-0.1981829359547017
2003-08-18,11.39,13.729293222958395,-0.17038701009361368
2003-08-19,11.6,13.739293222958395,-0.15570620615212072
2003-08-20,11.61,13.979293222958395,-0.16948590927810792
2003-08-21,11.85,13.809293222958395,-0.141882223175695
2003-08-22,11.68,13.859293222958396,-0.15724418178470467
2003-08-25,11.73,13.929293222958394,-0.15788979295327765
2003-08-26,11.8,13.859293222958396,-0.14858573159756117
2003-08-27,11.73,13.649293222958395,-0.14061484295246174
2003-08-28,11.52,13.789293222958396,-0.16456921948545922
2003-08-29,11.66,13.649293222958395,-0.14574331362537973
2003-09-02,11.52,13.179293222958394,-0.12590153317690034
2003-09-03,11.05,13.409293222958395,-0.1759446365837528
2003-09-04,11.28,13.249293222958395,-0.14863383199535507
2003-09-05,11.12,13.139293222958395,-0.15368354969276954
2003-09-08,11.01,12.829293222958395,-0.14180775131888923
2003-09-09,10.7,12.949293222958396,-0.1737000764621286
2003-09-10,10.82,13.009293222958396,-0.16828686888960265
2003-09-11,10.88,13.199293222958396,-0.17571344039272463
2003-09-12,11.07,13.469293222958395,-0.17813059551400978
2003-09-15,11.34,13.679293222958394,-0.1710098018099564
2003-09-16,11.55,13.699293222958396,-0.15689081093296353
2003-09-17,11.57,13.829293222958395,-0.1633701149099709
2003-09-18,11.7,13.689293222958396,-0.14531745288515996
2003-09-19,11.56,13.519293222958396,-0.14492571398859322
2003-09-22,11.39,13.779293222958396,-0.17339737128007915
2003-09-23,11.65,13.659293222958395,-0.14710081921231444
2003-09-24,11.53,13.799293222958395,-0.1644499603199161
2003-09-25,11.67,13.539293222958396,-0.138064313415464
2003-09-26,11.41,13.839293222958394,-0.1755359311939696
2003-09-29,11.71,13.419293222958395,-0.12737580098734635
2003-09-30,11.29,13.93432939195653,-0.18977083988576782
2003-10-01,11.51,14.02432939195653,-0.17928339542556593
2003-10-02,11.6,14.49432939195653,-0.19968701646608822
2003-10-03,12.07,14.55432939195653,-0.1706934977938247
2003-10-06,12.13,14.50432939195653,-0.16369797787915852
2003-10-07,12.08,14.72432939195653,-0.17958912229992963
2003-10-08,12.3,15.10432939195653,-0.1856639456929423
2003-10-09,12.68,15.14432939195653,-0.16272291285907892
2003-10-10,12.72,14.83432939195653,-0.14252948927391085
2003-10-13,12.41,14.74432939195653,-0.15832048578824998
2003-10-14,12.32,14.54432939195653,-0.15293447583679276
2003-10-15,12.12,14.52432939195653,-0.16553806561892148
2003-10-16,12.1,13.96432939195653,-0.13350654654640182
2003-10-17,11.54,14.33432939195653,-0.19493966655492945
2003-10-20,11.91,14.30432939195653,-0.16738494523922853
2003-10-21,11.88,14.12432939195653,-0.15889812037622275
2003-10-22,11.7,13.84432939195653,-0.1548886429415911
2003-10-23,11.42,13.98432939195653,-0.1833716383591103
2003-10-24,11.56,14.18432939195653,-0.18501610611529518
2003-10-27,11.76,14.53432939195653,-0.19088114195979877
2003-10-28,12.11,14.46432939195653,-0.16276796028067153
2003-10-29,12.04,14.40432939195653,-0.16414019199510865
2003-10-30,11.98,14.19432939195653,-0.1560009867892257
2003-10-31,11.77,14.52432939195653,-0.1896355637239856
2003-11-03,12.1,14.57432939195653,-0.16977312131576328
2003-11-04,12.15,14.48432939195653,-0.16116240723252506
2003-11-05,12.06,14.19432939195653,-0.1503649332786362
2003-11-06,11.77,14.23432939195653,-0.17312578092713393
2003-11-07,11.81,13.94432939195653,-0.15306074117753332
2003-11-10,11.52,13.81432939195653,-0.16608329849818237
2003-11-11,11.39,14.10432939195653,-0.19244654010310247
2003-11-12,11.68,14.25432939195653,-0.18059982487911208
2003-11-13,11.83,13.864329391956531,-0.14673117858385265
2003-11-14,11.44,13.63432939195653,-0.16094149766185484
2003-11-17,11.21,13.18432939195653,-0.1497481846259866
2003-11-18,10.76,13.58432939195653,-0.20791084421354322
2003-11-19,11.16,13.37432939195653,-0.16556563899856191
2003-11-20,10.95,13.33432939195653,-0.17881134640297658
2003-11-21,10.91,13.90432939195653,-0.21535230556956664
2003-11-24,11.48,14.05432939195653,-0.1831698489598409
2003-11-25,11.63,14.12432939195653,-0.176598075755511
2003-11-26,11.7,14.18432939195653,-0.175146058957522
2003-11-28,11.76,14.39432939195653,-0.18301160965710417
2003-12-01,11.97,14.30432939195653,-0.16319041095831777
2003-12-02,11.88,14.04432939195653,-0.15410699447109844
2003-12-03,11.62,14.19432939195653,-0.1813632275868784
2003-12-04,11.77,14.18432939195653,-0.17021103537863536
2003-12-05,11.76,14.15432939195653,-0.16915880121577176
2003-12-08,11.73,13.96432939195653,-0.160002627354487
2003-12-09,11.54,14.08432939195653,-0.18064966539405003
2003-12-10,11.66,14.50432939195653,-0.1961020958014006
2003-12-11,12.08,14.56432939195653,-0.17057629809777275
2003-12-12,12.14,14.47432939195653,-0.16127375084152296
2003-12-15,12.05,14.54432939195653,-0.17149841183712278
2003-12-16,12.12,14.48432939195653,-0.16323361116528434
2003-12-17,12.06,15.05432939195653,-0.19890154612641786
2003-12-18,12.63,15.33432939195653,-0.1763578519041764
2003-12-19,12.91,15.614329391956531,-0.17319535947215392
2003-12-22,13.19,15.83432939195653,-0.16699977160382862
2003-12-23,13.41,15.89432939195653,-0.15630287574219692
2003-12-24,13.47,15.76432939195653,-0.14553929538716504
2003-12-26,13.34,15.92432939195653,-0.16228811451626268
2003-12-29,13.5,15.95432939195653,-0.15383469475024725
2003-12-30,13.53,16.02432939195653,-0.15565889410689282
2003-12-31,13.6,15.44905066397663,-0.11968700887803807
2004-01-02,13.26,15.78905066397663,-0.16017750007901133
2004-01-05,13.6,15.899050663976633,-0.14460301514641505
2004-01-06,13.71,15.90905066397663,-0.13822639140599446
2004-01-07,13.72,15.749050663976632,-0.12883637923762303
2004-01-08,13.56,15.529050663976632,-0.12679787751252036
2004-01-09,13.34,15.679050663976634,-0.149183181692927
2004-01-12,13.49,15.98905066397663,-0.15629762620034704
2004-01-13,13.8,16.069050663976633,-0.14120626734119135
2004-01-14,13.88,16.20905066397663,-0.14368828330907524
2004-01-15,14.02,16.269050663976632,-0.1382410510870521
2004-01-16,14.08,16.019050663976632,-0.12104654043807572
2004-01-20,13.83,15.739050663976634,-0.12129388898569649
2004-01-21,13.55,16.779050663976633,-0.19244537302155973
2004-01-22,14.59,16.779050663976633,-0.13046332047118503
2004-01-23,14.59,16.61905066397663,-0.12209185139406242
2004-01-26,14.43,16.389050663976633,-0.11953411482720322
2004-01-27,14.2,16.20905066397663,-0.12394622644012032
2004-01-28,14.02,16.309050663976628,-0.14035462340138993
2004-01-29,14.12,16.269050663976632,-0.13209441093788699
2004-01-30,14.08,15.999050663976632,-0.11994778342052226
2004-02-02,13.81,15.879050663976631,-0.1303006525869017
2004-02-03,13.69,15.969050663976631,-0.14271672824720694
2004-02-04,13.78,16.339050663976632,-0.15662174728539624
2004-02-05,14.15,16.44905066397663,-0.13976798484860553
2004-02-06,14.26,16.399050663976634,-0.1304374690832215
2004-02-09,14.21,16.36905066397663,-0.1318983433002655
2004-02-10,14.18,16.73905066397663,-0.15287907990408622
2004-02-11,14.55,16.749050663976632,-0.13129404812812973
2004-02-12,14.56,16.62905066397663,-0.12442385953269097
2004-02-13,14.44,16.749050663976632,-0.13786158453403397
2004-02-17,14.56,16.60905066397663,-0.12336952336600537
2004-02-18,14.42,16.589050663976632,-0.1307519464442144
2004-02-19,14.4,16.769050663976632,-0.14127518077489265
2004-02-20,14.58,16.43905066397663,-0.11308747092375726
2004-02-23,14.25,16.32905066397663,-0.12732220058347943
2004-02-24,14.14,16.32905066397663,-0.13405866078950168
2004-02-25,14.14,16.60905066397663,-0.14865694096121673
2004-02-26,14.42,16.649050663976634,-0.13388455047467707
2004-02-27,14.46,16.759050663976634,-0.13718263104952677
2004-03-01,14.57,16.48905066397663,-0.11638333237517129
2004-03-02,14.3,16.409050663976632,-0.1285297185782176
2004-03-03,14.22,16.46905066397663,-0.1365622530323538
2004-03-04,14.28,16.779050663976633,-0.14893873998139295
2004-03-05,14.59,16.87905066397663,-0.13561489384364112
2004-03-08,14.69,16.93905066397663,-0.13277312339348313
2004-03-09,14.75,16.59905066397663,-0.11139496477286215
2004-03-10,14.41,16.37905066397663,-0.12021763070232605
2004-03-11,14.19,16.73905066397663,-0.15228167445973084
2004-03-12,14.55,16.45905066397663,-0.11598789644380303
2004-03-15,14.27,16.47905066397663,-0.13405205852092172
2004-03-16,14.29,16.839050663976632,-0.15137733800099284
2004-03-17,14.65,16.779050663976633,-0.12688743282404802
2004-03-18,14.59,16.559050663976628,-0.11891084241080296
2004-03-19,14.37,16.089050663976632,-0.1068459973108038
2004-03-22,13.9,15.97905066397663,-0.13011102522277285
2004-03-23,13.79,16.12905066397663,-0.1450209756734645
2004-03-24,13.94,16.41905066397663,-0.15098623633677333
2004-03-25,14.23,16.249050663976632,-0.1242565307801502
2004-03-26,14.06,16.589050663976632,-0.15245300742064172
2004-03-29,14.4,16.889050663976633,-0.14737658815161436
2004-03-30,14.7,16.769050663976632,-0.12338508037436957
2004-03-31,14.58,17.428721367531516,-0.16344981983810258
2004-04-01,15.2,17.748721367531516,-0.14360028053592644
2004-04-02,15.52,17.828721367531514,-0.1294945004713577
2004-04-05,15.6,17.818721367531516,-0.12451630629200883
2004-04-06,15.59,17.778721367531514,-0.12310904267438927
2004-04-07,15.55,18.208721367531517,-0.14601362247611505
2004-04-08,15.98,18.268721367531516,-0.12528087332916438
2004-04-12,16.04,17.948721367531515,-0.10634302736373824
2004-04-13,15.72,18.028721367531514,-0.12805796486984156
2004-04-14,15.8,18.088721367531516,-0.12652753729955024
2004-04-15,15.86,17.978721367531517,-0.11784605391114189
2004-04-16,15.75,18.218721367531515,-0.1355046447952789
2004-04-19,15.99,17.798721367531517,-0.10162085973383417
2004-04-20,15.57,17.968721367531515,-0.13349427143246106
2004-04-21,15.74,19.608721367531516,-0.19729595290886304
2004-04-22,17.38,19.518721367531516,-0.10957282125504286
2004-04-23,17.29,19.398721367531518,-0.10870414227718006
2004-04-26,17.17,19.898721367531518,-0.1371304877902324
2004-04-27,17.67,19.758721367531514,-0.10571136303201278
2004-04-28,17.53,19.488721367531518,-0.10050538106593154
2004-04-29,17.26,19.068721367531516,-0.09485278706789646
2004-04-30,16.84,19.448721367531515,-0.13413330975508864
2004-05-03,17.22,19.638721367531517,-0.12316083732061922
