date,BLK,dcf,Deviation
2010-03-30,219.13,251.51359256556043,-0.12875484078308497
2010-03-31,217.76,225.11697025891206,-0.03268065597387282
2010-04-01,211.05,220.06697025891202,-0.04097375561768046
2010-04-05,206.0,212.61697025891206,-0.03112155276624584
2010-04-06,198.55,213.08697025891206,-0.06822083134059698
2010-04-07,199.02,218.62697025891202,-0.08968230331185667
2010-04-08,204.56,220.17697025891204,-0.07092917229512063
2010-04-09,206.11,219.86697025891206,-0.06256951757106599
2010-04-12,205.8,220.96697025891203,-0.06863908321293688
2010-04-13,206.9,225.44697025891202,-0.08226755160032517
2010-04-14,211.38,220.766970258912,-0.04251981285018824
2010-04-15,206.7,214.81697025891202,-0.03778551689435383
2010-04-16,200.75,216.67697025891204,-0.07350559794093736
2010-04-19,202.61,217.24697025891203,-0.06737479579792471
2010-04-20,203.18,215.266970258912,-0.056148745180806925
2010-04-21,201.2,221.85697025891204,-0.09310940393175349
2010-04-22,207.79,225.08697025891206,-0.07684571985226774
2010-04-23,211.02,207.016970258912,0.019336722666173145
2010-04-26,192.95,199.56697025891202,-0.033156640351493905
2010-04-27,185.5,198.50697025891205,-0.06552399768102402
2010-04-28,184.44,204.45697025891204,-0.09790309537289799
2010-04-29,190.39,198.06697025891202,-0.03875946730985358
2010-04-30,184.0,199.826970258912,-0.07920337399103483
2010-05-03,185.76,191.74697025891203,-0.031223284784254735
2010-05-04,177.68,188.86697025891206,-0.05923200993575628
2010-05-05,174.8,185.68697025891205,-0.05863077115067272
2010-05-06,171.62,186.18697025891205,-0.07823839787851528
2010-05-07,172.12,190.63697025891204,-0.09713210524571059
2010-05-10,176.57,185.05697025891206,-0.04586139201910633
2010-05-11,170.99,188.03697025891205,-0.09065754588281072
2010-05-12,173.97,186.43697025891205,-0.06686962484746828
2010-05-13,172.37,183.78697025891205,-0.062120672879194094
2010-05-14,169.72,185.06697025891202,-0.08292657645738366
2010-05-17,171.0,182.55697025891206,-0.0633061024321413
2010-05-18,168.49,182.016970258912,-0.07431708285040906
2010-05-19,167.95,174.16697025891202,-0.0356954607964417
2010-05-20,160.1,180.53697025891205,-0.11320102597048654
2010-05-21,166.47,176.02697025891206,-0.054292647569034624
2010-05-24,161.96,176.50697025891205,-0.08241584022191073
2010-05-25,162.44,178.10697025891199,-0.0879638244148283
2010-05-26,164.04,186.45697025891204,-0.12022597078448771
2010-05-27,172.39,181.94697025891202,-0.05252613025274555
2010-05-28,167.88,177.266970258912,-0.05295385962315269
2010-06-01,163.2,178.83697025891206,-0.0874370116887665
2010-06-02,164.77,177.90697025891203,-0.07384179630395304
2010-06-03,163.84,173.55697025891206,-0.05598720837553395
2010-06-04,159.49,171.56697025891202,-0.07039216371709911
2010-06-07,157.5,170.55697025891203,-0.07655489094987467
2010-06-08,156.49,168.97697025891202,-0.07389746803827213
2010-06-09,154.91,171.04697025891204,-0.09434233318769503
2010-06-10,156.98,173.20697025891204,-0.09368543445252675
2010-06-11,159.14,172.83697025891206,-0.07924791922928198
2010-06-14,158.77,177.34697025891202,-0.10474929586781867
2010-06-15,163.28,175.58697025891206,-0.07009045284376625
2010-06-16,161.52,173.43697025891205,-0.06871066901781109
2010-06-17,159.37,172.83697025891206,-0.07791718541894344
2010-06-18,158.77,171.986970258912,-0.0768486719605268
2010-06-21,157.92,169.90697025891203,-0.07055019720877687
2010-06-22,155.84,169.11697025891206,-0.07850761658386785
2010-06-23,155.05,164.80697025891203,-0.05920241263815362
2010-06-24,150.74,166.40697025891203,-0.09414852175083666
2010-06-25,152.34,166.206970258912,-0.08343194173692281
2010-06-28,152.14,159.66697025891202,-0.047141686516043224
2010-06-29,145.6,157.46697025891203,-0.07536164720385485
2010-06-30,143.4,151.6771572432965,-0.054570888548626906
2010-07-01,140.32,154.1471572432965,-0.08970102005496328
2010-07-02,142.79,156.56715724329655,-0.08799519315463866
2010-07-06,145.21,159.83715724329653,-0.09151287157235755
2010-07-07,148.48,163.6071572432965,-0.09246024133773845
2010-07-08,152.25,166.3271572432965,-0.0846353504539552
2010-07-09,154.97,165.50715724329652,-0.06366587052067385
2010-07-12,154.15,168.25715724329652,-0.08384283601616926
2010-07-13,156.9,166.6071572432965,-0.05826374691167158
2010-07-14,155.25,165.34715724329655,-0.06106640967790755
2010-07-15,153.99,160.4971572432965,-0.04054375388987319
2010-07-16,149.14,159.48715724329654,-0.06487768308210573
2010-07-19,148.13,160.71715724329655,-0.07831869017096849
2010-07-20,149.36,154.68715724329653,-0.03443826454783061
2010-07-21,143.33,162.56715724329655,-0.11833360175269825
2010-07-22,151.21,165.84715724329655,-0.0882569076648323
2010-07-23,154.49,171.00715724329652,-0.09658752013400884
2010-07-26,159.65,168.93715724329653,-0.05497403528533118
2010-07-27,157.58,168.3571572432965,-0.06401365656063085
2010-07-28,157.0,169.59715724329655,-0.07427693628865029
2010-07-29,158.24,168.84715724329655,-0.06282105909554869
2010-07-30,157.49,174.20715724329654,-0.09596136868216876
2010-08-02,162.85,172.1971572432965,-0.05428171633571133
2010-08-03,160.84,171.78715724329655,-0.06372512019505883
2010-08-04,160.43,171.87715724329652,-0.06660080622053088
2010-08-05,160.52,168.51715724329654,-0.04745604171182782
2010-08-06,157.16,171.00715724329652,-0.08097413854787261
2010-08-09,159.65,170.76715724329654,-0.06510126082064849
2010-08-10,159.41,164.30715724329653,-0.029804893015373035
2010-08-11,152.95,160.8571572432965,-0.04915639054429477
2010-08-12,149.5,162.93715724329653,-0.08246834221633226
2010-08-13,151.58,162.1771572432965,-0.06534309407951178
2010-08-16,150.82,163.25715724329652,-0.07618139047197703
2010-08-17,151.9,161.83715724329653,-0.06140219843553962
2010-08-18,150.48,158.68715724329653,-0.051719101821916524
2010-08-19,147.33,156.75715724329652,-0.06013860808068239
2010-08-20,145.4,154.50715724329652,-0.058943271015955756
2010-08-23,143.15,152.7471572432965,-0.0628303492942267
2010-08-24,141.39,152.55715724329653,-0.07319982520051338
2010-08-25,141.2,150.7971572432965,-0.06364282602365268
2010-08-26,139.44,152.50715724329652,-0.08568225570194277
2010-08-27,141.15,153.5271572432965,-0.08061868314074394
2010-08-30,142.17,153.30715724329653,-0.07264603586394869
2010-08-31,141.95,157.9271572432965,-0.10116788981823266
2010-09-01,146.57,160.65715724329652,-0.08768459174192389
2010-09-02,149.3,162.90715724329652,-0.0835270682611855
2010-09-03,151.55,162.13715724329654,-0.06529753835149499
2010-09-07,150.78,163.2971572432965,-0.07665263409728063
2010-09-08,151.94,162.09715724329655,-0.06266092148705216
2010-09-09,150.74,162.51715724329654,-0.07246716250189833
2010-09-10,151.16,162.0471572432965,-0.0671851171505009
2010-09-13,150.69,170.90715724329652,-0.11829321585705277
2010-09-14,159.55,176.25715724329652,-0.09478853230473239
2010-09-15,164.9,173.89715724329653,-0.051738380235329284
2010-09-16,162.54,176.40715724329652,-0.07860881304362999
2010-09-17,165.05,183.03715724329655,-0.09827052339644704
2010-09-20,171.68,179.1071572432965,-0.041467674199125226
2010-09-21,167.75,177.09715724329655,-0.05277982655845459
2010-09-22,165.74,173.0271572432965,-0.04211568495603202
2010-09-23,161.67,178.58715724329653,-0.09472773689011471
2010-09-24,167.23,177.25715724329652,-0.056568419573228446
2010-09-27,165.9,180.0271572432965,-0.07847236750066788
2010-09-28,168.67,180.11715724329648,-0.06355395243016204
2010-09-29,168.76,181.6071572432965,-0.0707414698754707
2010-09-30,170.25,185.04912570992119,-0.07997403745165466
2010-10-01,171.34,184.61912570992118,-0.07192714004499035
2010-10-04,170.91,185.0191257099212,-0.07625766069201922
2010-10-05,171.31,185.05912570992115,-0.07429585359369306
2010-10-06,171.35,184.6591257099212,-0.07207402103066574
2010-10-07,170.95,188.20912570992118,-0.09170185369503259
2010-10-08,174.5,190.94912570992122,-0.08614402212508565
2010-10-11,177.24,192.3191257099212,-0.078406792118353
2010-10-12,178.61,192.94912570992116,-0.07431557752419427
2010-10-13,179.24,191.45912570992118,-0.06382106710564595
2010-10-14,177.75,189.44912570992122,-0.061753389814184545
2010-10-15,175.74,190.20912570992118,-0.07606956635712281
2010-10-18,176.5,188.3391257099212,-0.06286068104699472
2010-10-19,174.63,183.21912570992114,-0.04687897989165035
2010-10-20,169.51,179.96912570992114,-0.058116222261253014
2010-10-21,166.26,181.2691257099212,-0.08280023225764221
2010-10-22,167.56,182.09912570992117,-0.07984182050978972
2010-10-25,168.39,182.32912570992116,-0.07645035128451061
2010-10-26,168.62,182.20912570992118,-0.07457983049408412
2010-10-27,168.5,181.8391257099212,-0.07335674133849746
2010-10-28,168.13,184.69912570992122,-0.08970873926032452
2010-10-29,170.99,185.55912570992115,-0.07851473568967227
2010-11-01,171.85,186.7491257099212,-0.07978150180506938
2010-11-02,173.04,179.36912570992118,-0.035285480067270614
2010-11-03,165.66,182.71912570992114,-0.09336256203963922
2010-11-04,169.01,186.85912570992122,-0.09552183037412942
2010-11-05,173.15,182.79912570992119,-0.052785404046369
2010-11-08,169.09,178.21912570992114,-0.05122416392492124
2010-11-09,164.51,182.18912570992117,-0.09703721690870626
2010-11-10,168.48,184.9091257099212,-0.0888497290052338
2010-11-11,171.2,186.77912570992117,-0.0834093512896964
2010-11-12,173.07,186.78912570992122,-0.07344713273740933
2010-11-15,173.08,180.98912570992115,-0.043699452543891626
2010-11-16,167.28,182.6391257099212,-0.08409548419715662
2010-11-17,168.93,182.85912570992122,-0.07617408021526739
2010-11-18,169.15,182.68912570992117,-0.074110189412253
2010-11-19,168.98,180.57912570992116,-0.06423292650421719
2010-11-22,166.87,176.73912570992115,-0.05584007316025297
2010-11-23,163.03,179.59912570992117,-0.0922561601813292
2010-11-24,165.89,178.30912570992115,-0.06964941171953798
2010-11-26,164.6,176.80912570992115,-0.06905257667498366
2010-11-29,163.1,176.70912570992118,-0.07701427787188198
2010-11-30,163.0,181.32912570992116,-0.10108208285988718
2010-12-01,167.62,185.55912570992115,-0.0966760629060347
2010-12-02,171.85,186.05912570992115,-0.07636887282849081
2010-12-03,172.35,185.18912570992117,-0.06932980357622232
2010-12-06,171.48,185.09912570992117,-0.0735774718421115
2010-12-07,171.39,187.4091257099212,-0.08547676453448805
2010-12-08,173.7,193.52912570992117,-0.10246067943097548
2010-12-09,179.82,196.7591257099212,-0.08609067380637925
2010-12-10,183.05,195.58912570992115,-0.0641095238010213
2010-12-13,181.88,196.36912570992118,-0.07378515159926258
2010-12-14,182.66,194.60912570992116,-0.06140064432400871
2010-12-15,180.9,196.8191257099212,-0.08088200601695261
2010-12-16,183.11,200.90912570992114,-0.08859291805201552
2010-12-17,187.2,202.20912570992118,-0.0742257583935777
2010-12-20,188.5,206.21912570992117,-0.08592377476590529
2010-12-21,192.51,204.6691257099212,-0.05940869521841996
2010-12-22,190.96,202.37912570992117,-0.05642442455398633
2010-12-23,188.67,202.96912570992117,-0.07044975761661987
2010-12-27,189.26,203.11912570992118,-0.0682315151834284
2010-12-28,189.41,204.52912570992117,-0.0739216268462628
2010-12-29,190.82,201.7291257099212,-0.05407808947532988
2010-12-30,188.02,204.28912570992117,-0.07963774700872905
2010-12-31,190.58,207.6634767335779,-0.08226519656846143
2011-01-03,190.19,207.5134767335779,-0.08348121291331423
2011-01-04,190.04,209.4734767335779,-0.09277297076753388
2011-01-05,192.0,207.4034767335779,-0.0742681703130974
2011-01-06,189.93,205.83347673357792,-0.07726380074783801
2011-01-07,188.36,208.6434767335779,-0.09721596405085964
2011-01-10,191.17,210.8934767335779,-0.09352340830577044
2011-01-11,193.42,211.31347673357791,-0.08467740444277416
2011-01-12,193.84,213.2834767335779,-0.091162602145058
2011-01-13,195.81,216.5334767335779,-0.09570564813438065
2011-01-14,199.06,213.99347673357792,-0.06978472877549491
2011-01-18,196.52,209.0334767335779,-0.0598635057365805
2011-01-19,191.56,208.3434767335779,-0.08055676614747098
2011-01-20,190.87,210.5434767335779,-0.09344139765713455
2011-01-21,193.07,211.05347673357792,-0.08520815203759602
2011-01-24,193.58,215.4834767335779,-0.10164805703714896
2011-01-25,198.01,217.43347673357792,-0.08933066345334484
2011-01-26,199.96,219.2034767335779,-0.08778819122913184
2011-01-27,201.73,211.7534767335779,-0.04733559461783554
2011-01-28,194.28,215.49347673357792,-0.09844138697434857
2011-01-31,198.02,218.7034767335779,-0.09457315010485301
2011-02-01,201.23,215.11347673357787,-0.06454024612680509
2011-02-02,197.64,214.2934767335779,-0.07771340960734185
2011-02-03,196.82,211.82347673357788,-0.07083009383539007
2011-02-04,194.35,213.4734767335779,-0.08958244849051977
2011-02-07,196.0,216.8434767335779,-0.09612222164832274
2011-02-08,199.37,217.0934767335779,-0.08163984012899905
2011-02-09,199.62,218.18347673357792,-0.08508195492844595
2011-02-10,200.71,220.8934767335779,-0.0913719908439008
2011-02-11,203.42,222.4834767335779,-0.08568491023900293
2011-02-14,205.01,223.13347673357788,-0.08122258030881391
2011-02-15,205.66,222.81347673357791,-0.07698581335853683
2011-02-16,205.34,222.06347673357791,-0.07530944295554742
2011-02-17,204.59,224.1434767335779,-0.0872364300693863
2011-02-18,206.67,215.88347673357788,-0.042678007937347884
2011-02-22,198.41,212.6034767335779,-0.06676032279267163
2011-02-23,195.13,218.6734767335779,-0.10766498564552585
2011-02-24,201.2,221.3934767335779,-0.09121080273687776
2011-02-25,203.92,221.4634767335779,-0.07921611722317012
2011-02-28,203.99,218.9034767335779,-0.06812809442825207
2011-03-01,201.43,216.32347673357788,-0.06884817569717849
2011-03-02,198.85,224.5334767335779,-0.1143859575294105
2011-03-03,207.06,219.36347673357787,-0.05608717055720602
2011-03-04,201.89,215.7134767335779,-0.0640825827987137
2011-03-07,198.24,216.30347673357792,-0.08350987698559642
2011-03-08,198.83,214.37347673357792,-0.07250652912111533
2011-03-09,196.9,207.8534767335779,-0.052698068397565634
2011-03-10,190.38,207.4534767335779,-0.08230026800420664
2011-03-11,189.98,205.9034767335779,-0.07733466664179534
2011-03-14,188.43,203.1734767335779,-0.07256595186836845
2011-03-15,185.7,197.24347673357792,-0.05852399747125736
2011-03-16,179.77,201.43347673357792,-0.10754655623717746
2011-03-17,183.96,202.0234767335779,-0.08941276046545532
2011-03-18,184.55,203.4734767335779,-0.09300217914080144
2011-03-21,186.0,202.5034767335779,-0.08149725130542118
2011-03-22,185.03,201.1734767335779,-0.08024654639218343
2011-03-23,183.7,203.0234767335779,-0.09517853326359671
2011-03-24,185.55,205.7134767335779,-0.09801728624562533
2011-03-25,188.24,204.94347673357788,-0.08150284653993667
2011-03-28,187.47,203.9734767335779,-0.08090991533734604
2011-03-29,186.5,216.31347673357791,-0.1378253319385071
2011-03-30,198.84,218.4834767335779,-0.08990829433537184
2011-03-31,201.01,216.732882155821,-0.07254497794440329
2011-04-01,202.43,215.292882155821,-0.05974597035916551
2011-04-04,200.99,213.78288215582097,-0.05984053553219737
2011-04-05,199.48,213.52288215582098,-0.06576757495045904
2011-04-06,199.22,212.292882155821,-0.06157946523249713
2011-04-07,197.99,210.40288215582098,-0.05899578004177808
2011-04-08,196.1,210.25288215582097,-0.06731361782395018
2011-04-11,195.95,209.08288215582098,-0.06281184772473913
2011-04-12,194.78,208.982882155821,-0.06796194027619495
2011-04-13,194.68,207.68288215582098,-0.0626093109882071
2011-04-14,193.38,207.542882155821,-0.06824075106168981
2011-04-15,193.24,204.852882155821,-0.05668888830662222
2011-04-18,190.55,206.33288215582098,-0.07649232633653547
2011-04-19,192.03,208.02288215582098,-0.07688039887766485
2011-04-20,193.72,213.18288215582098,-0.09129664614251276
2011-04-21,198.88,211.43288215582098,-0.059370529445698095
2011-04-25,197.13,213.232882155821,-0.07551781879519748
2011-04-26,198.93,214.202882155821,-0.07130101146216505
2011-04-27,199.9,212.30288215582098,-0.05842069608229716
2011-04-28,198.0,210.24288215582098,-0.058232088669461834
2011-04-29,195.94,209.83288215582098,-0.06620927098310636
2011-05-02,195.53,208.37288215582097,-0.06163413407228813
2011-05-03,194.07,208.312882155821,-0.06837254618351984
2011-05-04,194.01,205.77288215582098,-0.05716439422233288
2011-05-05,191.47,210.042882155821,-0.08842423968474511
2011-05-06,195.74,210.972882155821,-0.07220303386939675
2011-05-09,196.67,212.30288215582098,-0.07363480889697549
2011-05-10,198.0,208.822882155821,-0.0518280470228597
2011-05-11,194.52,210.18288215582098,-0.07452025586084188
2011-05-12,195.88,208.542882155821,-0.06072075932258103
2011-05-13,194.24,206.25288215582097,-0.058243463219803226
2011-05-16,191.95,204.84288215582097,-0.0629403473537028
2011-05-17,190.54,207.55288215582098,-0.08196890343853913
2011-05-18,193.25,212.40288215582098,-0.09017242120928581
2011-05-19,198.1,211.812882155821,-0.0647405484324276
2011-05-20,197.51,209.042882155821,-0.05516993468940201
2011-05-23,194.74,207.352882155821,-0.0608281014697577
2011-05-24,193.05,209.71288215582098,-0.07945569191805824
2011-05-25,195.41,211.84288215582097,-0.07757108470481333
2011-05-26,197.54,214.972882155821,-0.08109340108853802
2011-05-27,200.67,219.86288215582098,-0.08729478103638544
2011-05-31,205.56,213.65288215582098,-0.03787864724389112
2011-06-01,199.35,213.882882155821,-0.06794785075522447
2011-06-02,199.58,207.93288215582098,-0.04017104975999641
2011-06-03,193.63,202.15288215582098,-0.04216057700949061
2011-06-06,187.85,203.94288215582097,-0.07890877085636816
2011-06-07,189.64,203.99288215582098,-0.07035972041836969
2011-06-08,189.69,206.62288215582097,-0.08195066286536135
2011-06-09,192.32,200.12288215582097,-0.038990454623502036
