date,MCO,dcf,Deviation
1999-02-02,11.25,,
1999-02-03,11.13,,
1999-02-04,11.5,,
1999-02-05,11.56,,
1999-02-08,11.81,,
1999-02-09,12.0,,
1999-02-10,11.94,,
1999-02-11,11.81,,
1999-02-12,11.63,,
1999-02-16,11.63,,
1999-02-17,11.38,,
1999-02-18,11.81,,
1999-02-19,12.0,,
1999-02-22,12.5,,
1999-02-23,12.19,,
1999-02-24,12.31,,
1999-02-25,13.25,,
1999-02-26,12.88,,
1999-03-01,13.38,,
1999-03-02,13.5,,
1999-03-03,13.63,,
1999-03-04,13.5,,
1999-03-05,13.69,,
1999-03-08,13.69,,
1999-03-09,13.69,,
1999-03-10,13.81,,
1999-03-11,13.63,,
1999-03-12,13.75,,
1999-03-15,13.75,,
1999-03-16,13.69,,
1999-03-17,13.63,,
1999-03-18,13.63,,
1999-03-19,13.81,,
1999-03-22,13.69,,
1999-03-23,13.0,,
1999-03-24,13.19,,
1999-03-25,13.44,,
1999-03-26,13.44,,
1999-03-29,13.63,,
1999-03-30,13.13,,
1999-03-31,13.38,,
1999-04-01,13.63,,
1999-04-05,13.69,,
1999-04-06,13.25,,
1999-04-07,13.06,,
1999-04-08,13.5,,
1999-04-09,13.44,,
1999-04-12,13.63,,
1999-04-13,13.06,,
1999-04-14,13.13,,
1999-04-15,13.31,,
1999-04-16,13.25,,
1999-04-19,13.38,,
1999-04-20,13.5,,
1999-04-21,13.94,,
1999-04-22,14.5,,
1999-04-23,14.13,,
1999-04-26,13.81,,
1999-04-27,14.0,,
1999-04-28,13.75,,
1999-04-29,13.81,,
1999-04-30,13.81,,
1999-05-03,14.13,,
1999-05-04,13.81,,
1999-05-05,13.81,,
1999-05-06,13.56,,
1999-05-07,13.88,,
1999-05-10,13.63,,
1999-05-11,14.19,,
1999-05-12,14.38,,
1999-05-13,14.19,,
1999-05-14,13.81,,
1999-05-17,13.63,,
1999-05-18,13.25,,
1999-05-19,13.44,,
1999-05-20,13.06,,
1999-05-21,12.88,,
1999-05-24,12.88,,
1999-05-25,12.75,,
1999-05-26,13.31,,
1999-05-27,12.75,,
1999-05-28,13.13,,
1999-06-01,13.13,,
1999-06-02,13.31,,
1999-06-03,13.56,,
1999-06-04,13.94,,
1999-06-07,14.19,,
1999-06-08,13.69,,
1999-06-09,13.31,,
1999-06-10,13.13,,
1999-06-11,12.88,,
1999-06-14,13.0,,
1999-06-15,13.13,,
1999-06-16,13.38,,
1999-06-17,13.06,,
1999-06-18,13.06,,
1999-06-21,13.19,,
1999-06-22,13.06,,
1999-06-23,13.13,,
1999-06-24,13.19,,
1999-06-25,12.81,,
1999-06-28,13.19,,
1999-06-29,13.63,,
1999-06-30,13.31,,
1999-07-01,13.19,,
1999-07-02,13.63,,
1999-07-06,13.06,,
1999-07-07,13.25,,
1999-07-08,13.25,,
1999-07-09,13.69,,
1999-07-12,13.38,,
1999-07-13,13.69,,
1999-07-14,13.63,,
1999-07-15,13.75,,
1999-07-16,14.13,,
1999-07-19,13.81,,
1999-07-20,13.5,,
1999-07-21,13.56,,
1999-07-22,12.94,,
1999-07-23,12.81,,
1999-07-26,12.88,,
1999-07-27,12.5,,
1999-07-28,12.38,,
1999-07-29,12.0,,
1999-07-30,11.94,,
1999-08-02,11.88,,
1999-08-03,11.81,,
1999-08-04,11.56,,
1999-08-05,11.88,,
1999-08-06,11.5,,
1999-08-09,11.5,,
1999-08-10,11.31,,
1999-08-11,11.44,,
1999-08-12,11.19,,
1999-08-13,11.38,,
1999-08-16,11.31,,
1999-08-17,11.44,,
1999-08-18,11.56,,
1999-08-19,11.5,,
1999-08-20,9.56,,
1999-08-23,9.19,,
1999-08-24,9.0,,
1999-08-25,8.94,,
1999-08-26,9.25,,
1999-08-27,9.25,,
1999-08-30,8.88,,
1999-08-31,9.81,,
1999-09-01,9.75,,
1999-09-02,10.0,,
1999-09-03,10.0,,
1999-09-07,10.94,,
1999-09-08,10.88,,
1999-09-09,11.44,,
1999-09-10,12.06,,
1999-09-13,11.56,,
1999-09-14,12.5,,
1999-09-15,12.0,,
1999-09-16,11.13,,
1999-09-17,11.19,,
1999-09-20,11.38,,
1999-09-21,11.5,,
1999-09-22,11.19,,
1999-09-23,11.13,,
1999-09-24,11.19,,
1999-09-27,11.19,,
1999-09-28,10.88,,
1999-09-29,10.81,,
1999-09-30,11.25,,
1999-10-01,11.13,,
1999-10-04,11.0,,
1999-10-05,10.94,,
1999-10-06,11.19,,
1999-10-07,10.94,,
1999-10-08,11.19,,
1999-10-11,11.31,,
1999-10-12,10.88,,
1999-10-13,10.81,,
1999-10-14,10.5,,
1999-10-15,10.06,,
1999-10-18,10.25,,
1999-10-19,10.31,,
1999-10-20,10.5,,
1999-10-21,10.63,,
1999-10-22,10.5,,
1999-10-25,10.56,,
1999-10-26,11.5,,
1999-10-27,11.0,,
1999-10-28,11.13,,
1999-10-29,11.06,,
1999-11-01,10.81,,
1999-11-02,10.69,,
1999-11-03,10.94,,
1999-11-04,10.88,,
1999-11-05,10.94,,
1999-11-08,11.25,,
1999-11-09,10.88,,
1999-11-10,10.75,,
1999-11-11,10.56,,
1999-11-12,10.69,,
1999-11-15,10.63,,
1999-11-16,10.63,,
1999-11-17,10.44,,
1999-11-18,10.38,,
1999-11-19,10.38,,
1999-11-22,10.19,,
1999-11-23,10.06,,
1999-11-24,10.19,,
1999-11-26,10.19,,
1999-11-29,10.19,,
1999-11-30,10.13,,
1999-12-01,10.13,,
1999-12-02,10.19,,
1999-12-03,10.13,,
1999-12-06,10.06,,
1999-12-07,9.88,,
1999-12-08,9.88,,
1999-12-09,9.75,,
1999-12-10,9.69,,
1999-12-13,10.0,,
1999-12-14,10.19,,
1999-12-15,11.19,,
1999-12-16,11.06,,
1999-12-17,11.0,,
1999-12-20,10.94,,
1999-12-21,11.0,,
1999-12-22,10.94,,
1999-12-23,11.13,,
1999-12-27,11.06,,
1999-12-28,11.0,,
1999-12-29,11.0,,
1999-12-30,11.06,,
1999-12-31,11.06,,
2000-01-03,10.81,,
2000-01-04,10.5,,
2000-01-05,10.31,,
2000-01-06,10.31,,
2000-01-07,10.56,,
2000-01-10,10.56,,
2000-01-11,10.69,,
2000-01-12,10.63,,
2000-01-13,10.81,,
2000-01-14,10.69,,
2000-01-18,10.44,,
2000-01-19,10.63,,
2000-01-20,10.5,,
2000-01-21,10.56,,
2000-01-24,10.44,,
2000-01-25,10.19,,
2000-01-26,9.69,,
2000-01-27,9.81,,
2000-01-28,9.56,,
2000-01-31,9.44,,
2000-02-01,9.75,,
2000-02-02,9.75,,
2000-02-03,9.81,,
2000-02-04,9.75,,
2000-02-07,9.81,,
2000-02-08,9.94,,
2000-02-09,9.81,,
2000-02-10,9.63,,
2000-02-11,9.44,,
2000-02-14,9.88,,
2000-02-15,10.19,,
2000-02-16,10.06,,
2000-02-17,10.25,,
2000-02-18,10.19,,
2000-02-22,10.31,,
2000-02-23,10.25,,
2000-02-24,10.19,,
2000-02-25,10.06,,
2000-02-28,10.0,,
2000-02-29,9.81,,
2000-03-01,9.94,,
2000-03-02,9.81,,
2000-03-03,9.94,,
2000-03-06,9.81,,
2000-03-07,9.63,,
2000-03-08,9.69,,
2000-03-09,10.0,,
2000-03-10,9.88,,
2000-03-13,10.06,,
2000-03-14,10.31,,
2000-03-15,10.81,,
2000-03-16,10.94,,
2000-03-17,10.75,,
2000-03-20,10.75,,
2000-03-21,10.75,,
2000-03-22,11.13,,
2000-03-23,11.25,,
2000-03-24,11.25,,
2000-03-27,11.25,,
2000-03-28,11.06,,
2000-03-29,10.75,,
2000-03-30,10.69,,
2000-03-31,10.75,,
2000-04-03,10.56,,
2000-04-04,10.38,,
2000-04-05,10.19,,
2000-04-06,10.56,,
2000-04-07,10.5,,
2000-04-10,10.56,,
2000-04-11,10.5,,
2000-04-12,10.5,,
2000-04-13,10.13,,
2000-04-14,10.19,,
2000-04-17,10.63,,
2000-04-18,10.44,,
2000-04-19,10.69,,
2000-04-20,10.81,,
2000-04-24,10.81,,
2000-04-25,11.13,,
2000-04-26,11.13,,
2000-04-27,11.38,,
2000-04-28,11.31,,
2000-05-01,11.69,,
2000-05-02,11.25,,
2000-05-03,11.38,,
2000-05-04,11.69,,
2000-05-05,11.44,,
2000-05-08,11.38,,
2000-05-09,11.38,,
2000-05-10,11.19,,
2000-05-11,11.25,,
2000-05-12,11.38,,
2000-05-15,11.31,,
2000-05-16,11.81,,
2000-05-17,11.69,,
2000-05-18,11.69,,
2000-05-19,11.31,,
2000-05-22,11.38,,
2000-05-23,11.56,,
2000-05-24,11.56,,
2000-05-25,11.69,,
2000-05-26,11.44,,
2000-05-30,11.44,,
2000-05-31,11.56,,
2000-06-01,11.88,,
2000-06-02,12.13,,
2000-06-05,12.38,,
2000-06-06,12.25,,
2000-06-07,12.19,,
2000-06-08,11.81,,
2000-06-09,11.63,,
2000-06-12,11.56,,
2000-06-13,11.5,,
2000-06-14,11.69,,
2000-06-15,11.31,,
2000-06-16,11.44,,
2000-06-19,11.56,,
2000-06-20,11.5,,
2000-06-21,11.63,,
2000-06-22,11.56,,
2000-06-23,11.44,,
2000-06-26,11.25,,
2000-06-27,10.75,,
2000-06-28,10.81,,
2000-06-29,11.13,,
2000-06-30,10.75,,
2000-07-03,10.88,,
2000-07-05,10.63,,
2000-07-06,10.56,,
2000-07-07,10.75,,
2000-07-10,10.69,,
2000-07-11,10.88,,
2000-07-12,11.0,,
2000-07-13,11.13,,
2000-07-14,11.31,,
2000-07-17,11.44,,
2000-07-18,10.88,,
2000-07-19,11.13,,
2000-07-20,11.13,,
2000-07-21,11.13,,
2000-07-24,11.19,,
2000-07-25,10.94,,
2000-07-26,10.75,,
2000-07-27,10.75,,
2000-07-28,10.81,,
2000-07-31,11.13,,
2000-08-01,11.25,,
2000-08-02,11.38,,
2000-08-03,11.31,,
2000-08-04,11.56,,
2000-08-07,11.44,,
2000-08-08,11.5,,
2000-08-09,11.5,,
2000-08-10,11.5,,
2000-08-11,11.44,,
2000-08-14,11.81,,
2000-08-15,12.13,,
2000-08-16,12.06,,
2000-08-17,12.0,,
2000-08-18,12.06,,
2000-08-21,12.06,,
2000-08-22,12.19,,
2000-08-23,12.25,,
2000-08-24,12.25,,
2000-08-25,12.25,,
2000-08-28,12.19,,
2000-08-29,12.0,,
2000-08-30,12.13,,
2000-08-31,12.44,,
2000-09-01,11.94,,
2000-09-05,12.13,,
2000-09-06,12.06,,
2000-09-07,12.31,,
2000-09-08,12.44,,
2000-09-11,12.75,,
2000-09-12,12.81,,
2000-09-13,12.69,,
2000-09-14,12.81,,
2000-09-15,12.94,,
2000-09-18,12.31,,
2000-09-19,12.0,,
2000-09-20,12.0,,
2000-09-21,11.94,,
2000-09-22,11.81,,
2000-09-25,11.88,,
2000-09-26,12.13,,
2000-09-27,13.0,,
2000-09-28,13.06,,
2000-09-29,12.94,,
2000-10-02,13.63,,
2000-10-03,13.75,,
2000-10-04,13.69,,
2000-10-05,13.44,,
2000-10-06,12.84,,
2000-10-09,12.19,,
2000-10-10,11.91,,
2000-10-11,12.03,,
2000-10-12,12.47,,
2000-10-13,12.72,,
2000-10-16,13.0,,
2000-10-17,12.28,,
2000-10-18,11.63,,
2000-10-19,12.03,,
2000-10-20,12.03,,
2000-10-23,12.25,,
2000-10-24,12.75,,
2000-10-25,12.72,,
2000-10-26,12.94,,
2000-10-27,13.19,,
2000-10-30,13.31,,
2000-10-31,13.16,,
2000-11-01,13.0,,
2000-11-02,12.88,,
2000-11-03,12.88,,
2000-11-06,12.88,,
2000-11-07,12.91,,
2000-11-08,12.84,,
2000-11-09,12.94,,
2000-11-10,12.88,,
2000-11-13,12.88,,
2000-11-14,12.97,,
2000-11-15,12.78,,
2000-11-16,12.69,,
2000-11-17,12.91,,
2000-11-20,12.88,,
2000-11-21,12.81,,
2000-11-22,12.69,,
2000-11-24,12.72,,
2000-11-27,12.66,,
2000-11-28,12.72,,
2000-11-29,12.81,,
2000-11-30,12.97,,
2000-12-01,13.09,,
2000-12-04,13.16,,
2000-12-05,13.31,,
2000-12-06,13.28,,
2000-12-07,13.16,,
2000-12-08,13.53,,
2000-12-11,13.41,,
2000-12-12,13.38,,
2000-12-13,13.38,,
2000-12-14,13.5,,
2000-12-15,12.81,,
2000-12-18,12.72,,
2000-12-19,13.03,,
2000-12-20,12.25,,
2000-12-21,12.41,,
2000-12-22,12.25,,
2000-12-26,12.44,,
2000-12-27,12.75,,
2000-12-28,12.81,,
2000-12-29,12.84,,
2001-01-02,13.19,,
2001-01-03,14.28,,
2001-01-04,14.0,,
2001-01-05,13.75,,
2001-01-08,13.56,,
2001-01-09,13.56,,
2001-01-10,13.72,,
2001-01-11,13.84,,
2001-01-12,13.88,,
2001-01-16,14.0,,
2001-01-17,14.09,,
2001-01-18,13.75,,
2001-01-19,13.13,,
2001-01-22,13.75,,
2001-01-23,13.81,,
2001-01-24,13.78,,
2001-01-25,13.84,,
2001-01-26,13.94,,
2001-01-29,14.03,,
2001-01-30,14.24,,
2001-01-31,14.0,,
2001-02-01,13.99,,
2001-02-02,13.63,,
2001-02-05,13.68,,
2001-02-06,13.92,,
2001-02-07,13.78,,
2001-02-08,13.79,,
2001-02-09,14.02,,
2001-02-12,13.97,,
2001-02-13,14.18,,
2001-02-14,14.0,,
2001-02-15,14.0,,
2001-02-16,14.0,,
2001-02-20,14.04,,
2001-02-21,13.91,,
2001-02-22,14.06,,
2001-02-23,13.54,,
2001-02-26,13.58,,
2001-02-27,13.75,,
2001-02-28,13.48,,
2001-03-01,13.64,,
2001-03-02,13.49,,
2001-03-05,13.38,,
2001-03-06,13.38,,
2001-03-07,13.4,,
2001-03-08,13.58,,
2001-03-09,13.5,,
2001-03-12,13.4,,
2001-03-13,13.56,,
2001-03-14,13.5,,
2001-03-15,13.54,,
2001-03-16,13.5,,
2001-03-19,13.48,,
2001-03-20,13.53,,
2001-03-21,13.34,,
2001-03-22,13.22,,
2001-03-23,13.33,,
2001-03-26,13.55,,
2001-03-27,13.55,,
2001-03-28,13.54,,
2001-03-29,13.5,,
2001-03-30,13.78,,
2001-04-02,13.61,,
2001-04-03,13.31,,
2001-04-04,13.25,,
2001-04-05,13.48,,
2001-04-06,13.47,,
2001-04-09,14.09,,
2001-04-10,14.53,,
2001-04-11,14.43,,
2001-04-12,14.27,,
2001-04-16,14.53,,
2001-04-17,14.91,,
2001-04-18,15.31,,
2001-04-19,15.66,,
2001-04-20,15.48,,
2001-04-23,15.17,,
2001-04-24,15.18,,
2001-04-25,15.57,,
2001-04-26,15.2,,
2001-04-27,15.71,,
2001-04-30,15.7,,
2001-05-01,15.74,,
2001-05-02,15.71,,
2001-05-03,15.58,,
2001-05-04,15.5,,
2001-05-07,15.58,,
2001-05-08,15.48,,
2001-05-09,15.61,,
2001-05-10,15.52,,
2001-05-11,15.5,,
2001-05-14,15.46,,
2001-05-15,15.89,,
2001-05-16,15.97,,
2001-05-17,16.16,,
2001-05-18,16.33,,
2001-05-21,16.54,,
2001-05-22,16.33,,
2001-05-23,16.4,,
2001-05-24,16.33,,
2001-05-25,16.23,,
2001-05-29,16.38,,
2001-05-30,16.0,,
2001-05-31,16.04,,
2001-06-01,16.15,,
2001-06-04,16.25,,
2001-06-05,16.7,,
2001-06-06,16.78,,
2001-06-07,16.87,,
2001-06-08,16.69,,
2001-06-11,16.56,,
2001-06-12,16.2,,
2001-06-13,16.38,,
2001-06-14,16.14,,
2001-06-15,16.33,,
2001-06-18,16.34,,
2001-06-19,17.25,,
2001-06-20,17.12,,
2001-06-21,17.13,,
2001-06-22,17.15,,
2001-06-25,17.13,,
2001-06-26,16.95,,
2001-06-27,17.05,,
2001-06-28,17.1,,
2001-06-29,16.75,,
2001-07-02,17.0,,
2001-07-03,16.98,,
2001-07-05,16.84,,
2001-07-06,16.49,,
2001-07-09,16.57,,
2001-07-10,16.38,,
2001-07-11,16.29,,
2001-07-12,16.3,,
2001-07-13,16.11,,
2001-07-16,16.25,,
2001-07-17,16.25,,
2001-07-18,16.29,,
2001-07-19,16.0,,
2001-07-20,15.56,,
2001-07-23,15.43,,
2001-07-24,15.69,,
2001-07-25,16.17,,
2001-07-26,16.33,,
2001-07-27,16.1,,
2001-07-30,16.54,,
2001-07-31,16.63,,
2001-08-01,16.58,,
2001-08-02,16.63,,
2001-08-03,16.67,,
2001-08-06,16.8,,
2001-08-07,16.77,,
2001-08-08,16.8,,
2001-08-09,16.78,,
2001-08-10,16.99,,
2001-08-13,16.8,,
2001-08-14,16.93,,
2001-08-15,16.94,,
2001-08-16,17.0,,
2001-08-17,17.06,,
2001-08-20,17.27,,
2001-08-21,17.25,,
2001-08-22,17.21,,
2001-08-23,17.21,,
2001-08-24,17.42,,
2001-08-27,17.41,,
2001-08-28,17.22,,
2001-08-29,17.15,,
2001-08-30,17.15,,
2001-08-31,17.2,,
2001-09-04,17.28,,
2001-09-05,17.5,,
2001-09-06,17.23,,
2001-09-07,16.5,,
2001-09-10,17.36,,
2001-09-17,16.88,,
2001-09-18,17.21,,
2001-09-19,16.95,,
2001-09-20,16.75,,
2001-09-21,16.2,,
2001-09-24,16.87,,
2001-09-25,16.92,,
2001-09-26,17.25,,
2001-09-27,17.86,,
2001-09-28,18.5,,
2001-10-01,18.42,,
2001-10-02,17.48,,
2001-10-03,16.98,,
2001-10-04,16.5,,
2001-10-05,16.99,,
2001-10-08,16.7,,
2001-10-09,17.06,,
2001-10-10,17.58,,
2001-10-11,17.68,,
2001-10-12,17.73,,
2001-10-15,18.05,,
2001-10-16,18.35,,
2001-10-17,17.97,,
2001-10-18,18.2,,
2001-10-19,18.44,,
2001-10-22,18.24,,
2001-10-23,17.51,,
2001-10-24,17.65,,
2001-10-25,18.0,,
2001-10-26,17.98,,
2001-10-29,17.74,,
2001-10-30,17.52,,
2001-10-31,17.36,,
2001-11-01,17.75,,
2001-11-02,17.6,,
2001-11-05,17.53,,
2001-11-06,17.61,,
2001-11-07,17.74,,
2001-11-08,17.53,,
2001-11-09,17.49,,
2001-11-12,17.49,,
2001-11-13,17.86,,
2001-11-14,17.91,,
2001-11-15,17.68,,
2001-11-16,17.5,,
2001-11-19,17.25,,
2001-11-20,17.38,,
2001-11-21,17.38,,
2001-11-23,17.37,,
2001-11-26,17.59,,
2001-11-27,17.24,,
2001-11-28,16.89,,
2001-11-29,17.09,,
2001-11-30,17.33,,
2001-12-03,17.28,,
2001-12-04,17.98,,
2001-12-05,18.36,,
2001-12-06,18.08,,
2001-12-07,18.13,,
2001-12-10,17.83,,
2001-12-11,18.07,,
2001-12-12,18.11,,
2001-12-13,18.14,,
2001-12-14,18.39,,
2001-12-17,19.78,,
2001-12-18,19.7,,
2001-12-19,19.81,,
2001-12-20,19.75,,
2001-12-21,19.75,,
2001-12-24,20.07,,
2001-12-26,20.15,,
2001-12-27,20.45,,
2001-12-28,20.28,,
2001-12-31,19.93,,
2002-01-02,19.99,,
2002-01-03,20.03,,
2002-01-04,20.42,,
2002-01-07,20.11,,
2002-01-08,20.6,,
2002-01-09,20.17,,
2002-01-10,20.0,,
2002-01-11,19.95,,
2002-01-14,20.03,,
2002-01-15,19.97,,
2002-01-16,19.91,,
2002-01-17,19.96,,
2002-01-18,19.95,,
2002-01-22,19.87,,
2002-01-23,19.82,,
2002-01-24,20.0,,
2002-01-25,20.01,,
2002-01-28,19.49,,
2002-01-29,18.92,,
2002-01-30,18.7,,
2002-01-31,18.76,,
2002-02-01,18.89,,
2002-02-04,18.8,,
2002-02-05,20.09,,
2002-02-06,20.08,,
2002-02-07,19.6,,
2002-02-08,19.92,,
2002-02-11,19.86,,
2002-02-12,19.15,,
2002-02-13,19.01,,
2002-02-14,18.33,,
2002-02-15,18.59,,
2002-02-19,18.5,,
2002-02-20,18.97,,
2002-02-21,18.5,,
2002-02-22,18.88,,
2002-02-25,18.61,,
2002-02-26,18.58,,
2002-02-27,18.53,,
2002-02-28,18.5,,
2002-03-01,18.5,,
2002-03-04,18.53,,
2002-03-05,19.42,,
2002-03-06,19.51,,
2002-03-07,19.17,,
2002-03-08,19.84,,
2002-03-11,19.5,,
2002-03-12,19.46,,
2002-03-13,19.58,,
2002-03-14,20.05,,
2002-03-15,20.0,,
2002-03-18,19.9,,
2002-03-19,20.39,,
2002-03-20,19.94,,
2002-03-21,19.54,,
2002-03-22,19.5,,
2002-03-25,19.31,,
2002-03-26,19.55,,
2002-03-27,19.87,,
2002-03-28,20.55,,
2002-04-01,20.41,,
2002-04-02,20.53,,
2002-04-03,20.3,,
2002-04-04,20.26,,
2002-04-05,20.45,,
2002-04-08,20.42,,
2002-04-09,20.6,,
2002-04-10,20.56,,
2002-04-11,20.63,,
2002-04-12,20.53,,
2002-04-15,20.12,,
2002-04-16,20.5,,
2002-04-17,20.24,,
2002-04-18,20.53,,
2002-04-19,20.65,,
2002-04-22,20.56,,
2002-04-23,20.55,,
2002-04-24,21.19,,
2002-04-25,21.65,,
2002-04-26,21.67,,
2002-04-29,21.55,,
2002-04-30,21.79,,
2002-05-01,22.47,,
2002-05-02,22.65,,
2002-05-03,22.39,,
2002-05-06,23.59,,
2002-05-07,23.48,,
2002-05-08,24.16,,
2002-05-09,24.51,,
2002-05-10,24.43,,
2002-05-13,24.16,,
2002-05-14,24.25,,
2002-05-15,25.13,,
2002-05-16,25.15,,
2002-05-17,25.0,,
2002-05-20,24.67,,
2002-05-21,24.61,,
2002-05-22,24.61,,
2002-05-23,24.67,,
2002-05-24,24.48,,
2002-05-28,24.48,,
2002-05-29,23.89,,
2002-05-30,23.7,,
2002-05-31,24.08,,
2002-06-03,23.87,,
2002-06-04,24.0,,
2002-06-05,24.07,,
2002-06-06,23.75,,
2002-06-07,23.6,,
2002-06-10,23.7,,
2002-06-11,23.82,,
2002-06-12,24.9,,
2002-06-13,23.99,,
2002-06-14,23.85,,
2002-06-17,24.07,,
2002-06-18,24.63,,
2002-06-19,25.32,,
2002-06-20,25.79,,
2002-06-21,25.13,,
2002-06-24,24.72,,
2002-06-25,25.01,,
2002-06-26,24.66,,
2002-06-27,24.24,,
2002-06-28,24.88,,
2002-07-01,23.84,,
2002-07-02,24.12,,
2002-07-03,24.41,,
2002-07-05,24.87,,
2002-07-08,24.42,,
2002-07-09,24.2,,
2002-07-10,24.36,,
2002-07-11,23.83,,
2002-07-12,23.79,,
2002-07-15,23.63,,
2002-07-16,23.49,,
2002-07-17,23.16,,
2002-07-18,22.38,,
2002-07-19,21.01,,
2002-07-22,21.26,,
2002-07-23,22.96,,
2002-07-24,23.62,,
2002-07-25,24.24,,
2002-07-26,24.13,,
2002-07-29,25.0,,
2002-07-30,24.75,,
2002-07-31,24.8,,
2002-08-01,23.88,,
2002-08-02,23.79,,
2002-08-05,23.56,,
2002-08-06,23.42,,
2002-08-07,23.97,,
2002-08-08,24.47,,
2002-08-09,24.47,,
2002-08-12,24.41,,
2002-08-13,23.95,,
2002-08-14,24.76,,
2002-08-15,24.76,,
2002-08-16,24.71,,
2002-08-19,24.85,,
2002-08-20,25.39,,
2002-08-21,25.46,,
2002-08-22,24.96,,
2002-08-23,24.66,,
2002-08-26,24.3,,
2002-08-27,24.17,,
2002-08-28,24.5,,
2002-08-29,24.41,,
2002-08-30,24.16,,
2002-09-03,24.27,,
2002-09-04,24.49,,
2002-09-05,24.42,,
2002-09-06,24.47,,
2002-09-09,24.78,,
2002-09-10,24.84,,
2002-09-11,24.83,,
2002-09-12,24.43,,
2002-09-13,24.37,,
2002-09-16,24.88,,
2002-09-17,24.53,,
2002-09-18,24.61,,
2002-09-19,23.84,,
2002-09-20,24.11,,
2002-09-23,24.42,,
2002-09-24,23.45,,
2002-09-25,23.9,,
2002-09-26,24.38,,
2002-09-27,24.4,,
2002-09-30,24.25,,
2002-10-01,24.75,,
2002-10-02,24.71,,
2002-10-03,23.63,,
2002-10-04,21.37,,
2002-10-07,22.37,,
2002-10-08,23.05,,
2002-10-09,22.9,,
2002-10-10,23.31,,
2002-10-11,23.9,,
2002-10-14,24.11,,
2002-10-15,24.7,,
2002-10-16,24.59,,
2002-10-17,24.8,,
2002-10-18,24.25,,
2002-10-21,24.95,,
2002-10-22,25.06,,
2002-10-23,23.71,,
2002-10-24,23.0,,
2002-10-25,22.82,,
2002-10-28,22.45,,
2002-10-29,22.6,,
2002-10-30,23.14,,
2002-10-31,23.55,,
2002-11-01,23.51,,
2002-11-04,23.21,,
2002-11-05,23.42,,
2002-11-06,23.24,,
2002-11-07,22.77,,
2002-11-08,22.56,,
2002-11-11,21.84,,
2002-11-12,22.37,,
2002-11-13,21.89,,
2002-11-14,22.29,,
2002-11-15,21.74,,
2002-11-18,21.37,,
2002-11-19,21.85,,
2002-11-20,21.98,,
2002-11-21,21.54,,
2002-11-22,21.74,,
2002-11-25,22.04,,
2002-11-26,21.58,,
2002-11-27,22.28,,
2002-11-29,22.01,,
2002-12-02,22.06,,
2002-12-03,21.93,,
2002-12-04,21.91,,
2002-12-05,21.63,,
2002-12-06,21.96,,
2002-12-09,21.33,,
2002-12-10,21.25,,
2002-12-11,21.23,,
2002-12-12,21.11,,
2002-12-13,20.68,,
2002-12-16,21.06,,
2002-12-17,20.64,,
2002-12-18,20.11,,
2002-12-19,20.09,,
2002-12-20,21.25,,
2002-12-23,20.91,,
2002-12-24,20.98,,
2002-12-26,20.95,,
2002-12-27,20.82,,
2002-12-30,20.48,,
2002-12-31,20.65,3469450000.0,-0.999999994048048
2003-01-02,21.85,3475730000.0,-0.9999999937135509
2003-01-03,21.89,3405080000.0,-0.9999999935713698
2003-01-06,21.44,3378390000.0,-0.9999999936537818
2003-01-07,21.27,3323440000.0000005,-0.9999999936000048
2003-01-08,20.92,3229240000.0,-0.9999999935216956
2003-01-09,20.32,3199410000.0,-0.999999993648829
2003-01-10,20.13,3321870000.0,-0.9999999939401603
2003-01-13,20.91,3325010000.0,-0.9999999937112971
2003-01-14,20.93,3326580000.0,-0.9999999937082529
2003-01-15,20.94,3375250000.0,-0.9999999937960151
2003-01-16,21.25,3359550000.0,-0.9999999936747481
2003-01-17,21.15,3351700000.0,-0.9999999936897693
2003-01-21,21.1,3321870000.0,-0.9999999936481561
2003-01-22,20.91,3353270000.0,-0.9999999937642957
2003-01-23,21.11,3257500000.0,-0.9999999935195703
2003-01-24,20.5,3238660000.0,-0.9999999936702216
2003-01-27,20.38,3285760000.0,-0.9999999937974776
2003-01-28,20.68,3288900000.0,-0.9999999937121834
2003-01-29,20.7,3257500000.0,-0.9999999936454336
2003-01-30,20.5,3326580000.0,-0.9999999938375148
2003-01-31,20.94,3406650000.0,-0.9999999938531989
2003-02-03,21.45,3336000000.0,-0.9999999935701439
2003-02-04,21.0,3419210000.0,-0.9999999938582305
2003-02-05,21.53,3390950000.0,-0.9999999936507469
2003-02-06,21.35,3362690000.0000005,-0.9999999936509164
2003-02-07,21.17,3356410000.0,-0.9999999936926657
2003-02-10,21.13,3317160000.0,-0.9999999936300932
2003-02-11,20.88,3281050000.0,-0.9999999936361835
2003-02-12,20.65,3282620000.0,-0.9999999937092932
2003-02-13,20.66,3373679999.9999995,-0.9999999938761234
2003-02-14,21.24,3403510000.0,-0.9999999937593836
2003-02-18,21.43,3409790000.0,-0.9999999937151555
2003-02-19,21.47,3345420000.0,-0.9999999935822707
2003-02-20,21.06,3449040000.0,-0.9999999938939531
2003-02-21,21.72,3375250000.0,-0.9999999935649211
2003-02-24,21.25,3390950000.0,-0.9999999937333196
2003-02-25,21.35,3383100000.0,-0.99999999368922
2003-02-26,21.3,3475730000.0,-0.999999993871791
2003-02-27,21.89,3500850000.0,-0.9999999937472328
2003-02-28,22.05,3518120000.0,-0.999999993732448
2003-03-03,22.16,3474160000.0,-0.9999999936214797
2003-03-04,21.88,3510270000.0,-0.9999999937668612
