date,RE,dcf,Deviation
2006-08-14,93.11,93.68150411039342,-0.006100501009462467
2006-08-15,93.63,94.34150411039343,-0.007541793159889343
2006-08-16,94.29,95.81150411039343,-0.015880181868769716
2006-08-17,95.76,95.06150411039343,0.0073478312398194134
2006-08-18,95.01,94.90150411039342,0.0011432473133448084
2006-08-21,94.85,93.82150411039342,0.010962261790179895
2006-08-22,93.77,92.93150411039342,0.009022730210096697
2006-08-23,92.88,91.80150411039342,0.011748128748627629
2006-08-24,91.75,90.12150411039342,0.018070003443481975
2006-08-25,90.07,91.42150411039343,-0.014783218932401976
2006-08-28,91.37,92.50150411039343,-0.012232277964291938
2006-08-29,92.45,92.76150411039342,-0.0033581183636555156
2006-08-30,92.71,94.03150411039343,-0.014053844218443912
2006-08-31,93.98,94.58150411039342,-0.006359637817679009
2006-09-01,94.53,94.05150411039342,0.005087594229699288
2006-09-05,94.0,93.16150411039342,0.009000454614955355
2006-09-06,93.11,93.36150411039343,-0.0026938738058037703
2006-09-07,93.31,94.82150411039342,-0.015940520292039295
2006-09-08,94.77,97.08150411039342,-0.02380993302045431
2006-09-11,97.03,98.77150411039342,-0.01763164513974602
2006-09-12,98.72,99.68150411039342,-0.009645762460893326
2006-09-13,99.63,98.93150411039342,0.007060398968837589
2006-09-14,98.88,98.85150411039342,0.0002882696612764857
2006-09-15,98.8,98.35150411039342,0.004560132492769764
2006-09-18,98.3,97.32150411039342,0.01005426188745151
2006-09-19,97.27,98.15150411039342,-0.008981055546555594
2006-09-20,98.1,97.48150411039342,0.006344751194094833
2006-09-21,97.43,97.02150411039342,0.004210364427475577
2006-09-22,96.97,97.83150411039342,-0.008805998826526329
2006-09-25,97.78,98.99150411039342,-0.01223846552571195
2006-09-26,98.94,97.99150411039342,0.009679368616875683
2006-09-27,97.94,98.68150411039342,-0.007514114393350924
2006-09-28,98.63,97.58150411039342,0.01074482197384885
2006-09-29,97.53,96.97527325428194,0.005720290617418522
2006-10-02,96.92,99.82527325428195,-0.029103584288534212
2006-10-03,99.77,99.68527325428195,0.0008499424534045286
2006-10-04,99.63,99.31527325428195,0.0031689662164271493
2006-10-05,99.26,98.92527325428195,0.003383632258034508
2006-10-06,98.87,99.54527325428195,-0.006783579292177988
2006-10-09,99.49,99.36527325428195,0.0012552347679744003
2006-10-10,99.31,98.80527325428196,0.005108297655521898
2006-10-11,98.75,98.90527325428195,-0.0015699188645154072
2006-10-12,98.85,100.51527325428195,-0.016567365340281914
2006-10-13,100.46,100.40527325428195,0.0005450584809369996
2006-10-16,100.35,100.38527325428196,-0.0003513787743807395
2006-10-17,100.33,100.72527325428194,-0.003924270855876211
2006-10-18,100.67,99.63527325428196,0.010385144858059414
2006-10-19,99.58,100.08527325428194,-0.005048427584328219
2006-10-20,100.03,100.56527325428195,-0.005322645053909336
2006-10-23,100.51,101.25527325428195,-0.007360340161349788
2006-10-24,101.2,100.38527325428196,0.008115998684929515
2006-10-25,100.33,101.47527325428194,-0.011286229812971893
2006-10-26,101.42,99.36527325428195,0.020678519551391883
2006-10-27,99.31,99.45527325428195,-0.001460689308152796
2006-10-30,99.4,99.23527325428195,0.001659961627716422
2006-10-31,99.18,98.61527325428195,0.00572656473061639
2006-11-01,98.56,99.27527325428196,-0.007204948733305017
2006-11-02,99.22,99.35527325428195,-0.0013615105655816473
2006-11-03,99.3,100.45527325428195,-0.011500374413970449
2006-11-06,100.4,101.03527325428195,-0.006287638305120469
2006-11-07,100.98,100.98527325428195,-5.221805231603316e-05
2006-11-08,100.93,101.05527325428196,-0.0012396508390682959
2006-11-09,101.0,101.50527325428195,-0.0049778030055264155
2006-11-10,101.45,102.11527325428195,-0.006514924095882502
2006-11-13,102.06,102.41527325428196,-0.003468947970288183
2006-11-14,102.36,101.46527325428195,0.00881805880003661
2006-11-15,101.41,102.56527325428195,-0.011263785661817294
2006-11-16,102.51,101.60527325428195,0.00890432865087476
2006-11-17,101.55,101.16527325428196,0.003802952666880355
2006-11-20,101.11,100.26527325428195,0.00842491840196491
2006-11-21,100.21,100.15527325428195,0.0005464190145945125
2006-11-22,100.1,100.21527325428195,-0.0011502563485454864
2006-11-24,100.16,98.13527325428196,0.020631997839061444
2006-11-27,98.08,97.96527325428195,0.0011710960619715216
2006-11-28,97.91,99.06527325428195,-0.011661737926231597
2006-11-29,99.01,98.46527325428195,0.00553217116771032
2006-11-30,98.41,98.50527325428195,-0.0009671893811817878
2006-12-01,98.45,99.33527325428194,-0.008911972809656277
2006-12-04,99.28,99.81527325428195,-0.005362638770905592
2006-12-05,99.76,99.47527325428194,0.0028622866407235215
2006-12-06,99.42,99.40527325428195,0.00014814853614830703
2006-12-07,99.35,99.66527325428196,-0.003163321024341026
2006-12-08,99.61,99.91527325428196,-0.0030553212170579824
2006-12-11,99.86,100.00527325428195,-0.0014526559405778627
2006-12-12,99.95,98.76527325428195,0.011995377592565859
2006-12-13,98.71,98.91527325428196,-0.00207524326151598
2006-12-14,98.86,97.99527325428195,0.008824167911387182
2006-12-15,97.94,98.00527325428195,-0.000666017777559702
2006-12-18,97.95,98.97527325428194,-0.010358882785277745
2006-12-19,98.92,99.06527325428195,-0.0014664397473477253
2006-12-20,99.01,99.19527325428194,-0.0018677629306690369
2006-12-21,99.14,99.22527325428194,-0.000859390470645649
2006-12-22,99.17,98.74527325428195,0.004301236218409388
2006-12-26,98.69,98.96527325428195,-0.002781513608057895
2006-12-27,98.91,98.91527325428196,-5.3310819537522036e-05
2006-12-28,98.86,98.16527325428196,0.0070771131448741365
2006-12-29,98.11,99.25107444187837,-0.011496847246188602
2007-01-03,99.25,98.92107444187837,0.0033251312723547866
2007-01-04,98.92,97.62107444187836,0.013305790430477193
2007-01-05,97.62,97.26107444187836,0.0036903310001590306
2007-01-08,97.26,97.07107444187837,0.0019462600904325278
2007-01-09,97.07,97.25107444187837,-0.001861927417435405
2007-01-10,97.25,98.51107444187836,-0.012801346945235048
2007-01-11,98.51,99.20107444187836,-0.006966400775056725
2007-01-12,99.2,98.65107444187836,0.005564314035373608
2007-01-16,98.65,98.14107444187837,0.005185653010381763
2007-01-17,98.14,97.56107444187836,0.005933980959450524
2007-01-18,97.56,96.16107444187837,0.01454773219040062
2007-01-19,96.16,95.50107444187837,0.006899666438021423
2007-01-22,95.5,96.73107444187836,-0.012726773159312588
2007-01-23,96.73,96.75107444187837,-0.00021782126968550308
2007-01-24,96.75,96.30107444187837,0.004661687948171123
2007-01-25,96.3,96.05107444187837,0.002591595768897559
2007-01-26,96.05,95.92107444187837,0.0013440795870123257
2007-01-29,95.92,94.49107444187837,0.01512233368666549
2007-01-30,94.49,93.60107444187837,0.009496958912299736
2007-01-31,93.6,93.80107444187837,-0.002143626211904115
2007-02-01,93.8,93.92107444187837,-0.0012891083561156202
2007-02-02,93.92,94.50107444187837,-0.006148865981791096
2007-02-05,94.5,95.15107444187836,-0.006842533788476213
2007-02-06,95.15,95.35107444187837,-0.0021087800326877737
2007-02-07,95.35,95.03107444187837,0.003356013388196244
2007-02-08,95.03,95.10107444187837,-0.0007473568757817572
2007-02-09,95.1,95.47107444187837,-0.003886773497079332
2007-02-12,95.47,95.91107444187837,-0.00459878532739888
2007-02-13,95.91,96.76107444187836,-0.008795628270845457
2007-02-14,96.76,97.85107444187837,-0.011150357296551117
2007-02-15,97.85,98.24107444187837,-0.003980763077970462
2007-02-16,98.24,98.70107444187836,-0.004671422722453467
2007-02-20,98.7,99.42107444187837,-0.0072527323399619315
2007-02-21,99.42,99.89107444187837,-0.004715881218721574
2007-02-22,99.89,98.91107444187837,0.009897026835926859
2007-02-23,98.91,98.33107444187837,0.00588751380382635
2007-02-26,98.33,96.82107444187837,0.015584680988305344
2007-02-27,96.82,97.17107444187837,-0.0036129521454285607
2007-02-28,97.17,96.97107444187837,0.00205139067775173
2007-03-01,96.97,96.19107444187837,0.008097690587625994
2007-03-02,96.19,94.75107444187837,0.015186377216273916
2007-03-05,94.75,94.71107444187837,0.000410992678005373
2007-03-06,94.71,94.93107444187837,-0.002328788999578002
2007-03-07,94.93,95.00107444187837,-0.0007481435583326368
2007-03-08,95.0,94.50107444187837,0.00527957550819691
2007-03-09,94.5,94.28107444187837,0.0023220520069124895
2007-03-12,94.28,92.97107444187837,0.01407884727566433
2007-03-13,92.97,92.53107444187837,0.004743547621910871
2007-03-14,92.53,93.55107444187837,-0.010914620147016496
2007-03-15,93.55,93.39107444187837,0.0017017210592273901
2007-03-16,93.39,93.68107444187837,-0.0031070783892316323
2007-03-19,93.68,94.68107444187837,-0.010573120845738693
2007-03-20,94.68,95.31107444187836,-0.006621207929653483
2007-03-21,95.31,95.68107444187837,-0.003878242840006707
2007-03-22,95.68,95.67107444187837,9.32942184845853e-05
2007-03-23,95.67,96.24107444187837,-0.00593379121326465
2007-03-26,96.24,96.70107444187836,-0.004768038458098922
2007-03-27,96.7,95.66107444187837,0.010860483892566553
2007-03-28,95.66,95.25107444187837,0.004293133285033335
2007-03-29,95.25,96.17107444187837,-0.009577458162173591
2007-03-30,96.17,95.50107444187837,0.007004377301835785
2007-04-02,95.5,95.71107444187837,-0.0022053293530472917
2007-04-03,95.71,94.49107444187837,0.012899901554949356
2007-04-04,94.49,94.49107444187837,-1.1370829305468177e-05
2007-04-05,94.49,94.53107444187837,-0.00043450729954019884
2007-04-09,94.53,94.90107444187836,-0.0039101184476644235
2007-04-10,94.9,94.90107444187836,-1.1321704044719993e-05
2007-04-11,94.9,95.72107444187837,-0.008577781294932252
2007-04-12,95.72,96.14107444187837,-0.004379755940141172
2007-04-13,96.14,97.46107444187837,-0.013554893063139728
2007-04-16,97.46,97.01107444187836,0.004627570209941201
2007-04-17,97.01,97.03107444187837,-0.00021719270862030626
2007-04-18,97.03,96.91107444187837,0.001227161692371359
2007-04-19,96.91,97.09107444187836,-0.0018649957570173736
2007-04-20,97.09,96.73107444187836,0.0037105507221188994
2007-04-23,96.73,103.30107444187837,-0.06361090121647806
2007-04-24,103.3,102.96107444187837,0.0032917834235788312
2007-04-25,102.96,101.99107444187837,0.009500101488525647
2007-04-26,101.99,101.40107444187836,0.005807882819419241
2007-04-27,101.4,100.64107444187837,0.007540912717102666
2007-04-30,100.64,100.80107444187837,-0.0015979437002057173
2007-05-01,100.8,101.14107444187837,-0.0033722643719231726
2007-05-02,101.14,101.09107444187836,0.0004839750531069331
2007-05-03,101.09,101.54107444187837,-0.004442285492424536
2007-05-04,101.54,102.07107444187837,-0.005202986691207667
2007-05-07,102.07,102.15107444187836,-0.0007936719444345819
2007-05-08,102.15,103.06107444187836,-0.008840141118382716
2007-05-09,103.06,102.94107444187837,0.0011552779953620806
2007-05-10,102.94,103.60107444187837,-0.0063809612539225125
2007-05-11,103.6,104.00107444187837,-0.003856445176463219
2007-05-14,104.0,105.01107444187836,-0.009628264897317829
2007-05-15,105.01,105.79107444187837,-0.007383179025253983
2007-05-16,105.79,105.95107444187836,-0.00152027190594195
2007-05-17,105.95,106.86107444187837,-0.008525784029748795
2007-05-18,106.86,106.39107444187837,0.004407564831745425
2007-05-21,106.39,106.38107444187837,8.390174820527285e-05
2007-05-22,106.38,105.99107444187837,0.0036694180162772927
2007-05-23,105.99,105.83107444187837,0.0015016908687712771
2007-05-24,105.83,106.23107444187836,-0.003775490777868429
2007-05-25,106.23,106.16107444187837,0.0006492545265202043
2007-05-29,106.16,106.90107444187836,-0.006932338573278685
2007-05-30,106.9,107.23107444187836,-0.003087486007218976
2007-05-31,107.23,107.30107444187837,-0.0006623833195339435
2007-06-01,107.3,106.83107444187837,0.0043894116067955125
2007-06-04,106.83,106.50107444187837,0.0030884717346315593
2007-06-05,106.5,106.10107444187837,0.003759863509583683
2007-06-06,106.1,104.20107444187836,0.01822366581431778
2007-06-07,104.2,103.95107444187836,0.0023946415124436182
2007-06-08,103.95,105.02107444187837,-0.010198662007320558
2007-06-11,105.02,103.71107444187837,0.012620885138502569
2007-06-12,103.71,104.00107444187837,-0.0027987637958590827
2007-06-13,104.0,104.48107444187836,-0.004604417062594179
2007-06-14,104.48,103.69107444187837,0.007608423023563571
2007-06-15,103.69,104.32107444187837,-0.006049347605501909
2007-06-18,104.32,105.74107444187837,-0.013439190488455655
2007-06-19,105.74,105.61107444187837,0.0012207579442113925
2007-06-20,105.61,105.50107444187837,0.0010324592303714297
2007-06-21,105.5,105.99107444187837,-0.004633167881958333
2007-06-22,105.99,106.51107444187836,-0.004892209045949558
2007-06-25,106.51,106.25107444187837,0.0024369217862665327
2007-06-26,106.25,106.97107444187837,-0.006740835741256057
2007-06-27,106.97,108.04107444187837,-0.009913585619278131
2007-06-28,108.04,108.64107444187837,-0.00553266289905785
2007-06-29,108.64,109.40107444187836,-0.006956736446703693
2007-07-02,109.4,109.40107444187836,-9.82112729552842e-06
2007-07-03,109.4,109.34107444187836,0.0005389151187915608
2007-07-05,109.34,109.77107444187837,-0.00392703127003291
2007-07-06,109.77,110.46107444187837,-0.006256271228304966
2007-07-09,110.46,110.83107444187837,-0.003348108314811804
2007-07-10,110.83,110.72107444187837,0.0009837834275967516
2007-07-11,110.72,111.60107444187837,-0.007894856266256078
2007-07-12,111.6,112.45107444187836,-0.007568397599600152
2007-07-13,112.45,113.56107444187836,-0.009783937386459107
2007-07-16,113.56,112.00107444187837,0.013918844670821606
2007-07-17,112.0,109.49107444187837,0.02291442997441262
2007-07-18,109.49,109.89107444187837,-0.0036497453857411433
2007-07-19,109.89,109.01107444187836,0.008062718055221518
2007-07-20,109.01,109.08107444187837,-0.0006515744572742621
2007-07-23,109.08,104.25107444187837,0.046320151461017645
2007-07-24,104.25,104.66107444187837,-0.003927672671721449
2007-07-25,104.66,102.74107444187837,0.018677296967603674
2007-07-26,102.74,99.76107444187836,0.02986060018687131
2007-07-27,99.76,99.76107444187836,-1.0770151428030061e-05
2007-07-30,99.76,98.25107444187837,0.015357852997467836
2007-07-31,98.25,98.70107444187836,-0.004570106702779464
2007-08-01,98.7,98.68107444187837,0.00019178508370187863
2007-08-02,98.68,95.91107444187837,0.028869716810435708
2007-08-03,95.91,99.22107444187837,-0.03337067715203923
2007-08-06,99.22,99.68107444187837,-0.004625496308702126
2007-08-07,99.68,100.34107444187836,-0.006588273501708208
2007-08-08,100.34,97.70107444187836,0.02701019997166476
2007-08-09,97.7,96.08107444187837,0.01684957799988962
2007-08-10,96.08,95.81107444187836,0.002806831670432608
2007-08-13,95.81,94.52107444187837,0.013636382846178963
2007-08-14,94.52,94.01107444187836,0.005413463904577309
2007-08-15,94.01,96.00107444187837,-0.020740126643934764
2007-08-16,96.0,97.98107444187836,-0.020218949967256372
2007-08-17,97.98,99.00107444187837,-0.010313771316470155
2007-08-20,99.0,99.18107444187837,-0.001825695505894953
2007-08-21,99.18,102.45107444187836,-0.031928161414588874
2007-08-22,102.45,103.47107444187837,-0.009868211453162412
2007-08-23,103.47,104.06107444187836,-0.005680072448305373
2007-08-24,104.06,101.81107444187836,0.022089203659327872
2007-08-27,101.81,99.38107444187837,0.024440524232228533
2007-08-28,99.38,101.46107444187837,-0.020511062526452073
2007-08-29,101.46,100.39107444187837,0.010647615478410755
2007-08-30,100.39,101.88107444187837,-0.014635440880916506
2007-08-31,101.88,104.00107444187837,-0.020394735855000734
2007-09-04,104.0,103.99107444187837,8.583004041007314e-05
2007-09-05,103.99,102.58107444187837,0.013734751422592284
2007-09-06,102.58,101.54107444187837,0.01023157932720431
2007-09-07,101.54,101.36107444187837,0.0017652294937366975
2007-09-10,101.36,102.31107444187836,-0.009295909040801353
2007-09-11,102.31,103.30107444187837,-0.009594038079787759
2007-09-12,103.3,104.92107444187837,-0.01545041785457868
2007-09-13,104.92,105.64107444187837,-0.006825701515134508
2007-09-14,105.64,104.37107444187836,0.01215782787431463
2007-09-17,104.37,106.78107444187837,-0.02257960462076758
2007-09-18,106.78,107.11107444187837,-0.0030909450176229702
2007-09-19,107.11,106.04107444187837,0.010080297316371611
2007-09-20,106.04,106.14107444187837,-0.0009522651095237311
2007-09-21,106.14,104.71107444187837,0.013646365159921903
2007-09-24,104.71,105.99107444187837,-0.012086625676965501
2007-09-25,105.99,107.60107444187837,-0.014972661288327638
2007-09-26,107.6,109.41107444187837,-0.016552935350620857
2007-09-27,109.41,110.24107444187837,-0.0075387004896848575
2007-09-28,110.24,111.10576482289036,-0.0077922583429442804
2007-10-01,111.09,110.55576482289037,0.004832268837047682
2007-10-02,110.54,110.20576482289037,0.0030328284336738065
2007-10-03,110.19,109.96576482289036,0.0020391362481839703
2007-10-04,109.95,111.37576482289037,-0.012801391982875443
2007-10-05,111.36,111.64576482289037,-0.002559567067713653
2007-10-08,111.63,113.13576482289037,-0.013309361767674277
2007-10-09,113.12,114.09576482289037,-0.008552156378503928
2007-10-10,114.08,112.09576482289037,0.017701250178761674
2007-10-11,112.08,112.51576482289036,-0.003872922372934129
2007-10-12,112.5,111.28576482289037,0.010910965827858332
2007-10-15,111.27,110.03576482289037,0.011216672861739108
2007-10-16,110.02,109.93576482289036,0.0007662217772836932
2007-10-17,109.92,109.63576482289037,0.0025925406510256543
2007-10-18,109.62,107.00576482289037,0.02443078820507072
2007-10-19,106.99,106.91576482289037,0.0006943333121416373
2007-10-22,106.9,107.27576482289037,-0.0035027932311714194
2007-10-23,107.26,106.96576482289036,0.002750741581634353
2007-10-24,106.95,107.22576482289037,-0.0025718149303561866
2007-10-25,107.21,105.54576482289036,0.015767901060760536
2007-10-26,105.53,106.50576482289037,-0.009161615096731857
2007-10-29,106.49,106.94576482289037,-0.004261644429259581
