date,AXP,dcf,Deviation
2007-04-30,60.67,68.11385052291158,-0.10928541648673462
2007-05-01,61.32,69.53385052291158,-0.11812736474596774
2007-05-02,62.74,70.25385052291159,-0.1069528640349916
2007-05-03,63.46,70.18385052291158,-0.0958033860042572
2007-05-04,63.39,70.06385052291158,-0.09525383593825121
2007-05-07,63.27,70.06385052291158,-0.09696655939127863
2007-05-08,63.27,70.07385052291158,-0.09709542821094108
2007-05-09,63.28,69.54385052291158,-0.09007051631183294
2007-05-10,62.75,69.76385052291157,-0.1005370327231021
2007-05-11,62.97,69.21385052291157,-0.09021099788177078
2007-05-14,62.42,69.81385052291158,-0.10590807508153499
2007-05-15,63.02,70.77385052291157,-0.1095581272690741
2007-05-16,63.98,70.35385052291159,-0.09059703876244651
2007-05-17,63.56,70.75385052291159,-0.10167433248854874
2007-05-18,63.96,71.06385052291157,-0.09996433447722097
2007-05-21,64.27,71.06385052291157,-0.09560206030098495
2007-05-22,64.27,70.78385052291158,-0.09202452925054072
2007-05-23,63.99,70.81385052291157,-0.09636321810665738
2007-05-24,64.02,70.42385052291158,-0.09093297903141728
2007-05-25,63.63,71.13385052291159,-0.10548916539383257
2007-05-29,64.34,71.79385052291158,-0.10382296629337118
2007-05-30,65.0,71.77385052291159,-0.0943776942934007
2007-05-31,64.98,71.86385052291156,-0.09579017089707509
2007-06-01,65.07,71.81385052291157,-0.09390737961836493
2007-06-04,65.02,71.58385052291159,-0.09169457181980911
2007-06-05,64.79,70.53385052291158,-0.08143395660847685
2007-06-06,63.74,69.53385052291158,-0.08332417203046294
2007-06-07,62.74,69.83385052291158,-0.10158183273288324
2007-06-08,63.04,69.85385052291159,-0.09754437975722885
2007-06-11,63.06,68.91385052291157,-0.0849444702116211
2007-06-12,62.12,69.94385052291157,-0.11185901926215391
2007-06-13,63.15,69.93385052291158,-0.09700381821088311
2007-06-14,63.14,70.56385052291158,-0.10520755979013796
2007-06-15,63.77,69.93385052291158,-0.08813829750289803
2007-06-18,63.14,69.94385052291157,-0.09727589304913709
2007-06-19,63.15,68.84385052291158,-0.08270674112013299
2007-06-20,62.05,69.45385052291158,-0.10660100868661249
2007-06-21,62.66,68.58385052291158,-0.08637383987258951
2007-06-22,61.79,68.59385052291158,-0.0991903861795741
2007-06-25,61.8,68.12385052291158,-0.09282872994363012
2007-06-26,61.33,68.32385052291158,-0.10236323727929064
2007-06-27,61.53,68.01385052291157,-0.09533132550299261
2007-06-28,61.22,67.97385052291158,-0.0993595400430507
2007-06-29,61.18,68.06615894277245,-0.10116861373890773
2007-07-02,61.79,68.69615894277241,-0.10053195184501673
2007-07-03,62.42,67.65615894277244,-0.07739367745073267
2007-07-05,61.38,67.78615894277243,-0.09450541294397197
2007-07-06,61.51,68.71615894277242,-0.10486847713321401
2007-07-09,62.44,66.57615894277244,-0.0621267283732575
2007-07-10,60.3,66.55615894277244,-0.09399819704366852
2007-07-11,60.28,69.60615894277245,-0.13398468015510046
2007-07-12,63.33,69.10615894277245,-0.08358385173101224
2007-07-13,62.83,68.15615894277244,-0.07814640709498555
2007-07-16,61.88,71.01615894277244,-0.12864901564353404
2007-07-17,64.74,71.32615894277245,-0.09233861798245391
2007-07-18,65.05,71.82615894277245,-0.09434110138301233
2007-07-19,65.55,70.78615894277243,-0.07397150828604282
2007-07-20,64.51,70.93615894277242,-0.09059073734111689
2007-07-23,64.66,67.44615894277241,-0.04130937901350995
2007-07-24,61.17,68.00615894277243,-0.10052264455231319
2007-07-25,61.73,66.53615894277243,-0.07223379015470666
2007-07-26,60.26,64.82615894277244,-0.07043698126250819
2007-07-27,58.55,66.41615894277244,-0.11843742649360867
2007-07-30,60.14,64.81615894277243,-0.07214495611967864
2007-07-31,58.54,65.90615894277244,-0.11176738351826287
2007-08-01,59.63,67.18615894277242,-0.11246600582135635
2007-08-02,60.91,63.766158942772435,-0.04479113984795169
2007-08-03,57.49,66.50615894277243,-0.13556878169028974
2007-08-06,60.23,66.70615894277243,-0.09708487260266874
2007-08-07,60.43,69.23615894277242,-0.12719017168545133
2007-08-08,62.96,66.92615894277243,-0.059261714782762764
2007-08-09,60.65,67.05615894277244,-0.09553423643366799
2007-08-10,60.78,65.72615894277244,-0.07525403921867768
2007-08-13,59.45,63.57615894277243,-0.06490104170160005
2007-08-14,57.3,63.016158942772435,-0.09070941546855493
2007-08-15,56.74,64.44615894277244,-0.1195751472111074
2007-08-16,58.17,65.16615894277244,-0.10735877419008721
2007-08-17,58.89,64.95615894277243,-0.09338851067405063
2007-08-20,58.68,65.41615894277244,-0.10297392955562235
2007-08-21,59.14,66.40615894277244,-0.10941995529412074
2007-08-22,60.13,66.30615894277244,-0.09314608237378008
2007-08-23,60.03,67.16615894277244,-0.10624634570591807
2007-08-24,60.89,66.23615894277243,-0.08071360157510754
2007-08-27,59.96,63.62615894277243,-0.05762030906297355
2007-08-28,57.35,64.41615894277244,-0.10969544068981263
2007-08-29,58.14,63.99615894277243,-0.09150797547098433
2007-08-30,57.72,64.89615894277243,-0.1105791014395876
2007-08-31,58.62,67.04615894277244,-0.1256769824795575
2007-09-04,60.77,65.59615894277243,-0.0735738040238435
2007-09-05,59.32,65.67615894277243,-0.09678030879228083
2007-09-06,59.4,64.02615894277244,-0.07225420076983491
2007-09-07,57.75,64.98615894277243,-0.11134923282886555
2007-09-10,58.71,65.64615894277243,-0.10565978351938432
2007-09-11,59.37,65.75615894277243,-0.09711879534098555
2007-09-12,59.48,66.87615894277245,-0.11059485263053948
2007-09-13,60.6,65.21615894277244,-0.07078244130911082
2007-09-14,58.94,64.47615894277244,-0.08586365927421657
2007-09-17,58.2,67.07615894277244,-0.13232956511933447
2007-09-18,60.8,67.22615894277244,-0.09559015484199884
2007-09-19,60.95,66.39615894277243,-0.0820252109382793
2007-09-20,60.12,65.55615894277244,-0.08292369520181875
2007-09-21,59.28,64.66615894277244,-0.08329177162878998
2007-09-24,58.39,65.10615894277244,-0.10315704461502428
2007-09-25,58.83,65.28615894277243,-0.09889016366289338
2007-09-26,59.01,65.84615894277243,-0.1038201628239821
2007-09-27,59.57,65.64615894277243,-0.0925592455160914
2007-09-28,59.37,67.82119773728425,-0.12460997474596747
2007-10-01,60.63,67.81119773728425,-0.10589988050507249
2007-10-02,60.62,67.05119773728424,-0.09591473313396359
2007-10-03,59.86,66.95119773728425,-0.10591592050541099
2007-10-04,59.76,68.29119773728426,-0.1249238264952347
2007-10-05,61.1,67.88119773728424,-0.09989802719051932
2007-10-08,60.69,69.71119773728425,-0.12940815866170907
2007-10-09,62.52,69.08119773728424,-0.09497805411881344
2007-10-10,61.89,69.64119773728423,-0.11130190159171294
2007-10-11,62.45,70.42119773728425,-0.11319315764866522
2007-10-12,63.23,68.99119773728425,-0.08350627219464535
2007-10-15,61.8,67.42119773728425,-0.08337433813009376
2007-10-16,60.23,67.27119773728427,-0.10466883263744498
2007-10-17,60.08,65.85119773728422,-0.08763998128490591
2007-10-18,58.66,64.30119773728424,-0.08773083450688612
2007-10-19,57.11,64.06119773728425,-0.10850870703028681
2007-10-22,56.87,65.85119773728422,-0.13638624726485682
2007-10-23,58.66,66.13119773728424,-0.11297538821184905
2007-10-24,58.94,66.95119773728425,-0.11965727287986838
2007-10-25,59.76,67.86119773728423,-0.11937893829470803
2007-10-26,60.67,67.70119773728425,-0.1038563271002817
2007-10-29,60.51,67.49119773728425,-0.10343864046477902
2007-10-30,60.3,68.14119773728423,-0.11507278999579185
2007-10-31,60.95,65.58119773728424,-0.07061776693735666
2007-11-01,58.39,65.61119773728426,-0.11006044678834959
2007-11-02,58.42,65.36119773728426,-0.10619752969007723
2007-11-05,58.17,65.76119773728426,-0.11543581927462865
2007-11-06,58.57,62.561197737284246,-0.06379669638111218
2007-11-07,55.37,63.29119773728424,-0.12515480857487304
2007-11-08,56.1,63.68119773728424,-0.1190492328451539
2007-11-09,56.49,63.28119773728425,-0.10731778127017
2007-11-12,56.09,66.35119773728422,-0.15464977403894287
2007-11-13,59.16,66.29119773728426,-0.10757382549559003
2007-11-14,59.1,65.43119773728424,-0.09676114691809423
2007-11-15,58.24,65.86119773728426,-0.11571605131878537
2007-11-16,58.67,64.56119773728425,-0.09124982100327517
2007-11-19,57.37,64.19119773728424,-0.10626375543265931
2007-11-20,57.0,61.53119773728425,-0.07364065553592525
2007-11-21,54.34,62.821197737284244,-0.1350053491936316
2007-11-23,55.63,60.731197737284255,-0.0839963301786244
2007-11-26,53.54,62.811197737284246,-0.14760421821698422
2007-11-27,55.62,64.60119773728424,-0.1390252511077018
2007-11-28,57.41,64.08119773728424,-0.10410538461897001
2007-11-29,56.89,66.17119773728425,-0.14026038600862056
2007-11-30,58.98,65.79119773728424,-0.1035274926059645
2007-12-03,58.6,64.30119773728424,-0.08866394309757109
2007-12-04,57.11,65.12119773728425,-0.1230198155998834
2007-12-05,57.93,66.72119773728426,-0.13176019069531297
2007-12-06,59.53,64.15119773728424,-0.07203603206613907
2007-12-07,56.96,64.77119773728424,-0.12059677773702615
2007-12-10,57.58,61.751197737284244,-0.06754845072042626
2007-12-11,54.56,61.27119773728423,-0.10953266763382352
2007-12-12,54.08,61.03119773728425,-0.11389581058537435
2007-12-13,53.84,59.481197737284255,-0.09484001586854751
2007-12-14,52.29,59.37119773728424,-0.11926991550041366
2007-12-17,52.18,58.97119773728425,-0.1151612651236783
2007-12-18,51.78,59.10119773728424,-0.12387562380424699
2007-12-19,51.91,58.22119773728425,-0.10840034184392311
2007-12-20,51.03,59.141197737284244,-0.137149703550402
2007-12-21,51.95,60.43119773728424,-0.14034469040569086
2007-12-24,53.24,60.09119773728425,-0.114013332988258
2007-12-26,52.9,58.29119773728424,-0.0924873385100462
2007-12-27,51.1,58.03119773728425,-0.11943916389013376
2007-12-28,50.84,59.21119773728425,-0.14137862528008027
2007-12-31,52.02,51.042565231059676,0.019149405295671773
2008-01-02,51.04,50.412565231059666,0.012445999644425276
2008-01-03,50.41,49.14256523105968,0.025790976986672653
2008-01-04,49.14,49.36256523105967,-0.004508785757342038
2008-01-07,49.36,47.95256523105967,0.02935056262701674
2008-01-08,47.95,49.08256523105967,-0.02307469517389793
2008-01-09,49.08,48.92256523105968,0.0032180399412164995
2008-01-10,48.92,44.00256523105968,0.11175336581216633
2008-01-11,44.0,44.50256523105968,-0.01129294970863659
2008-01-14,44.5,42.77256523105968,0.04038651316816333
2008-01-15,42.77,44.24256523105968,-0.03328390258044733
2008-01-16,44.24,42.67256523105968,0.03673167433110991
2008-01-17,42.67,43.61256523105967,-0.021612240097915625
2008-01-18,43.61,43.34256523105968,0.006170257055959194
2008-01-22,43.34,46.21256523105967,-0.06215983070182396
2008-01-23,46.21,47.11256523105967,-0.019157632929413082
2008-01-24,47.11,45.442565231059675,0.03669323596636764
2008-01-25,45.44,47.402565231059675,-0.041402089137862585
2008-01-28,47.4,47.802565231059674,-0.008421414815582118
2008-01-29,47.8,47.34256523105968,0.00966223031447
2008-01-30,47.34,49.13256523105967,-0.036484258915235324
2008-01-31,49.13,49.60256523105967,-0.009527032097198074
2008-02-01,49.6,47.662565231059666,0.04064898226832714
2008-02-04,47.66,45.70256523105967,0.04282986653033749
2008-02-05,45.7,45.872565231059674,-0.0037618395699142715
2008-02-06,45.87,46.45256523105967,-0.012541077724382621
2008-02-07,46.45,44.98256523105967,0.03262230069367189
2008-02-08,44.98,44.63256523105967,0.007784333415336464
2008-02-11,44.63,45.08256523105967,-0.010038586507669978
2008-02-12,45.08,46.85256523105967,-0.03783283204063703
2008-02-13,46.85,45.692565231059675,0.025330921192263434
2008-02-14,45.69,45.11256523105967,0.01279986553597201
2008-02-15,45.11,44.552565231059674,0.0125118445155592
2008-02-19,44.55,45.302565231059674,-0.01661197831119099
2008-02-20,45.3,44.68256523105967,0.01381824802912468
2008-02-21,44.68,45.06256523105967,-0.00848964609755476
2008-02-22,45.06,45.21256523105967,-0.003374398914991472
2008-02-25,45.21,45.81256523105967,-0.013152837611702828
2008-02-26,45.81,46.07256523105968,-0.005698949683892729
2008-02-27,46.07,44.42256523105968,0.03708553885556465
2008-02-28,44.42,42.302565231059674,0.05005452405485933
2008-02-29,42.3,42.08256523105967,0.005166861091914887
2008-03-03,42.08,42.652565231059675,-0.013423934245406999
2008-03-04,42.65,42.23256523105967,0.009884191657705266
2008-03-05,42.23,41.292565231059676,0.022702265255131193
2008-03-06,41.29,41.53256523105967,-0.0058403623689073925
2008-03-07,41.53,40.042565231059676,0.037146340659178545
2008-03-10,40.04,43.83256523105967,-0.08652391688844774
2008-03-11,43.83,42.74256523105968,0.025441495218216703
2008-03-12,42.74,42.70256523105967,0.0008766398163149169
2008-03-13,42.7,41.01256523105967,0.04114433611829793
2008-03-14,41.01,41.71256523105967,-0.016843011863881596
2008-03-17,41.71,43.71256523105967,-0.04581211879180136
2008-03-18,43.71,42.00256523105968,0.04065072596274977
2008-03-19,42.0,45.98256523105967,-0.08661033178656985
2008-03-20,45.98,47.412565231059666,-0.030214885528303093
2008-03-24,47.41,47.51256523105967,-0.0021586969796490996
2008-03-25,47.51,45.36256523105967,0.04733935918310861
2008-03-26,45.36,44.83256523105967,0.011764545843451435
2008-03-27,44.83,43.152565231059675,0.03887219125812158
2008-03-28,43.15,43.722565231059676,-0.013095417161226752
2008-03-31,43.72,63.609434924896505,-0.3126805787282957
2008-04-01,47.09,63.169434924896514,-0.2545445426892562
2008-04-02,46.65,63.19943492489651,-0.26186048885663527
2008-04-03,46.68,62.62943492489651,-0.25466356105595767
2008-04-04,46.11,63.069434924896505,-0.2689010127503427
2008-04-07,46.55,62.989434924896514,-0.26098717895306667
2008-04-08,46.47,61.599434924896514,-0.24560996287291725
2008-04-09,45.08,61.57943492489651,-0.26793742009843946
2008-04-10,45.06,59.9094349248965,-0.24786471352153472
2008-04-11,43.39,59.239434924896514,-0.26754871894018495
2008-04-14,42.72,59.669434924896514,-0.2840555628896114
2008-04-15,43.15,60.26943492489651,-0.28404837288137075
2008-04-16,43.75,61.21943492489651,-0.2853576637276686
2008-04-17,44.7,62.0494349248965,-0.27960665469227786
2008-04-18,45.53,62.21943492489651,-0.26823507711122574
2008-04-21,45.7,60.489434924896514,-0.2444961660372431
2008-04-22,43.97,60.89943492489651,-0.2779900165867636
2008-04-23,44.38,61.69943492489651,-0.28070654044041965
2008-04-24,45.18,64.28943492489651,-0.29724067332712323
2008-04-25,47.77,64.4094349248965,-0.25833847082028616
2008-04-28,47.89,64.52943492489652,-0.25785806034505887
2008-04-29,48.01,64.53943492489651,-0.25611372247264863
2008-04-30,48.02,67.84943492489651,-0.2922564491044912
2008-05-01,51.33,66.9194349248965,-0.23295825708021123
2008-05-02,50.4,66.9394349248965,-0.24708058775000297
2008-05-05,50.42,67.47943492489651,-0.25280939213381637
2008-05-06,50.96,65.2194349248965,-0.21863781771977886
2008-05-07,48.7,65.3694349248965,-0.25500350345766565
2008-05-08,48.85,65.47943492489651,-0.2539642399780956
2008-05-09,48.96,66.4694349248965,-0.2634208481639768
2008-05-12,49.95,65.52943492489652,-0.2377471275733135
2008-05-13,49.01,66.0194349248965,-0.25764284326647724
2008-05-14,49.5,66.37943492489651,-0.25428711383268576
2008-05-15,49.86,65.19943492489651,-0.23526944585587384
2008-05-16,48.68,65.07943492489652,-0.25199104669273675
2008-05-19,48.56,63.82943492489651,-0.23922246754750298
2008-05-20,47.31,61.999434924896505,-0.2369285291501554
2008-05-21,45.48,62.87943492489651,-0.2767110573700047
2008-05-22,46.36,61.96943492489651,-0.25188925707995036
2008-05-23,45.45,62.419434924896514,-0.2718613993432374
2008-05-27,45.9,62.669434924896514,-0.267585545409706
2008-05-28,46.15,63.26943492489651,-0.2705798612745317
2008-05-29,46.75,62.8694349248965,-0.25639541605794125
2008-05-30,46.35,61.76943492489651,-0.24962888107434533
2008-06-02,45.25,60.82943492489651,-0.25611671297180005
2008-06-03,44.31,62.1594349248965,-0.28715568194052754
2008-06-04,45.64,63.94943492489651,-0.2863111291976148
2008-06-05,47.43,61.169434924896514,-0.2246127488633124
2008-06-06,44.65,60.62943492489651,-0.26355902780045226
2008-06-09,44.11,60.8694349248965,-0.2753341631243178
2008-06-10,44.35,59.109434924896505,-0.2496967691139258
2008-06-11,42.59,59.9394349248965,-0.28944942418351394
2008-06-12,43.42,61.179434924896505,-0.2902843896269698
2008-06-13,44.66,61.19943492489651,-0.27025469998527896
2008-06-16,44.68,59.27943492489651,-0.24628161424603867
2008-06-17,42.76,58.9394349248965,-0.2745095019236803
2008-06-18,42.42,59.14943492489651,-0.28283338540999226
2008-06-19,42.63,57.69943492489651,-0.26117127393901485
2008-06-20,41.18,57.39943492489651,-0.28257133447600324
2008-06-23,40.88,58.6194349248965,-0.3026203672489226
2008-06-24,42.1,57.4594349248965,-0.26730918856010943
2008-06-25,40.94,55.4094349248965,-0.26113666281760106
2008-06-26,38.89,54.55943492489651,-0.2871993624286282
2008-06-27,38.04,54.1894349248965,-0.29801814592233167
2008-06-30,37.67,40.02000000000001,-0.05872063968016017
2008-07-01,40.02,39.61999999999999,0.010095911155982185
2008-07-02,39.62,40.24000000000001,-0.015407554671968526
2008-07-03,40.24,39.59000000000001,0.016418287446324564
2008-07-07,39.59,41.54999999999999,-0.04717208182912125
2008-07-08,41.55,39.00999999999999,0.0651115098692645
2008-07-09,39.01,39.04,-0.0007684426229508379
2008-07-10,39.04,39.21,-0.004335628666156666
2008-07-11,39.21,37.50999999999999,0.045321247667289066
2008-07-14,37.51,37.02000000000001,0.01323608860075609
2008-07-15,37.02,39.67000000000001,-0.06680110915049164
2008-07-16,39.67,41.79,-0.05072983967456324
2008-07-17,41.79,42.18999999999999,-0.009480919649205721
2008-07-18,42.19,40.89999999999999,0.031540342298288726
2008-07-21,40.9,37.99000000000001,0.07659910502763845
2008-07-22,37.99,39.34000000000001,-0.03431621759023917
2008-07-23,39.34,36.40999999999999,0.08047239769294201
2008-07-24,36.41,36.61999999999999,-0.005734571272528521
2008-07-25,36.62,35.36999999999999,0.03534068419564629
2008-07-28,35.37,37.52000000000001,-0.05730277185501098
2008-07-29,37.52,37.54,-0.0005327650506126158
2008-07-30,37.54,37.11999999999999,0.011314655172413923
2008-07-31,37.12,37.18999999999999,-0.0018822264049473958
2008-08-01,37.19,36.85000000000001,0.009226594301220858
2008-08-04,36.85,38.72,-0.048295454545454475
2008-08-05,38.72,37.99000000000001,0.019215583048170393
2008-08-06,37.99,36.39999999999999,0.04368131868131897
2008-08-07,36.4,37.81000000000001,-0.03729172176672868
2008-08-08,37.81,39.17000000000001,-0.034720449323461966
2008-08-11,39.17,38.04999999999999,0.02943495400788465
2008-08-12,38.05,36.89,0.03144483599891568
2008-08-13,36.89,38.20000000000001,-0.03429319371727768
2008-08-14,38.2,39.07,-0.022267724596877314
2008-08-15,39.07,37.99000000000001,0.02842853382469057
2008-08-18,37.99,36.72999999999999,0.034304383337871336
2008-08-19,36.73,37.43,-0.018701576275714782
2008-08-20,37.43,37.00999999999999,0.011348284247501006
2008-08-21,37.01,38.79,-0.04588811549368399
2008-08-22,38.79,37.81000000000001,0.025919069029357145
2008-08-25,37.81,38.04999999999999,-0.006307490144546346
2008-08-26,38.05,38.82,-0.01983513652756319
2008-08-27,38.82,40.39,-0.03887100767516716
2008-08-28,40.39,39.68,0.017893145161290258
2008-08-29,39.68,40.63000000000001,-0.023381737632291677
2008-09-02,40.63,40.90999999999999,-0.006844292349058589
2008-09-03,40.91,38.75,0.05574193548387085
2008-09-04,38.75,39.39999999999999,-0.016497461928933754
2008-09-05,39.4,40.52000000000001,-0.027640671273445494
2008-09-08,40.52,38.24000000000001,0.059623430962342905
2008-09-09,38.24,38.15999999999999,0.0020964360587005793
2008-09-10,38.16,38.75999999999999,-0.015479876160990558
2008-09-11,38.76,38.95000000000001,-0.004878048780488142
2008-09-12,38.95,35.47999999999999,0.09780157835400272
2008-09-15,35.48,36.07,-0.016357083448849563
2008-09-16,36.07,33.04,0.09170702179176748
2008-09-17,33.04,37.72,-0.12407211028632026
2008-09-18,37.72,40.39999999999999,-0.06633663366336617
2008-09-19,40.4,37.29,0.08340037543577372
2008-09-22,37.29,38.28,-0.025862068965517238
2008-09-23,38.28,37.5,0.02079999999999993
2008-09-24,37.5,37.82999999999999,-0.008723235527358986
2008-09-25,37.83,39.5,-0.0422784810126583
2008-09-26,39.5,32.54999999999999,0.2135176651305688
2008-09-29,32.55,35.43,-0.08128704487722271
2008-09-30,35.43,49.38405043534133,-0.28256188612174304
2008-10-01,35.34,46.184050435341334,-0.23480076634948321
2008-10-02,32.14,44.914050435341316,-0.28441100972914823
2008-10-03,30.87,44.114050435341326,-0.3002229517498817
2008-10-06,30.07,42.294050435341326,-0.2890252957453039
2008-10-07,28.25,41.164050435341316,-0.3137215676971862
2008-10-08,27.12,38.044050435341326,-0.28714214996396237
2008-10-09,24.0,37.194050435341325,-0.354735509601947
2008-10-10,23.15,41.34405043534133,-0.4400645375516683
2008-10-13,27.3,42.234050435341324,-0.35360213575074384
2008-10-14,28.19,38.454050435341316,-0.2669172770915208
2008-10-15,24.41,37.68405043534132,-0.3522458515471173
2008-10-16,23.64,37.374050435341324,-0.3674755686195107
2008-10-17,23.33,38.39405043534132,-0.3923537700381573
2008-10-20,24.35,40.43405043534132,-0.39778479430502656
2008-10-21,26.39,39.06405043534132,-0.3244428136380626
2008-10-22,25.02,38.57405043534133,-0.3513774229662743
2008-10-23,24.53,38.09405043534133,-0.3560674247114828
2008-10-24,24.05,37.124050435341324,-0.3521719823679341
2008-10-27,23.08,39.51405043534132,-0.415903969709031
2008-10-28,25.47,39.25405043534133,-0.35114976117040986
2008-10-29,25.21,40.10405043534132,-0.3713851911131669
2008-10-30,26.06,41.544050435341326,-0.37271402939972165
2008-10-31,27.5,42.364050435341326,-0.3508647138929214
2008-11-03,28.32,43.864050435341326,-0.3543687890441021
2008-11-04,29.82,41.874050435341324,-0.28786444850741766
2008-11-05,27.83,38.96405043534133,-0.2857518741234992
2008-11-06,24.92,39.35405043534132,-0.3667742017827734
2008-11-07,25.31,38.02405043534132,-0.33436865062445564
2008-11-10,23.98,36.444050435341325,-0.3420050813905803
2008-11-11,22.4,34.09405043534133,-0.34299387388772884
2008-11-12,20.05,34.82405043534133,-0.42424847915875463
2008-11-13,20.78,34.034050435341314,-0.3894350001191209
2008-11-14,19.99,33.414050435341316,-0.4017486734006659
2008-11-17,19.37,33.42405043534133,-0.42047717892625924
2008-11-18,19.38,32.784050435341314,-0.408858888921538
2008-11-19,18.74,31.274050435341323,-0.40078116716142365
2008-11-20,17.23,32.734050435341324,-0.4736367858284465
2008-11-21,18.69,35.22405043534132,-0.4693966261969754
2008-11-24,21.18,35.414050435341316,-0.4019322912901401
2008-11-25,21.37,36.34405043534133,-0.4120083000099628
2008-11-26,22.3,37.35405043534132,-0.4030098546180261
2008-11-28,23.31,33.68405043534132,-0.30798108604115093
2008-12-01,19.64,34.80405043534133,-0.4356978640607643
2008-12-02,20.76,35.914050435341316,-0.42195325371679415
2008-12-03,21.87,34.88405043534133,-0.37306592190213905
2008-12-04,20.84,35.82405043534133,-0.41826790251945334
2008-12-05,21.78,38.484050435341324,-0.43405125620564555
2008-12-08,24.44,37.334050435341325,-0.34536971705420694
2008-12-09,23.29,35.60405043534132,-0.34586094235834863
2008-12-10,21.56,34.17405043534133,-0.36911195116328455
2008-12-11,20.13,34.38405043534133,-0.4145541393427703
2008-12-12,20.34,33.38405043534133,-0.39072701680118826
2008-12-15,19.34,34.10405043534132,-0.4329119341215154
2008-12-16,20.06,33.85405043534132,-0.40745642716185226
2008-12-17,19.81,32.944050435341325,-0.39867746260039527
2008-12-18,18.9,33.47405043534132,-0.4353835357777406
2008-12-19,19.43,32.46405043534133,-0.4014918120368638
2008-12-22,18.42,32.00405043534133,-0.42444785114889005
2008-12-23,17.96,32.01405043534132,-0.4389963233089247
2008-12-24,17.97,31.95405043534132,-0.43762997944933135
2008-12-26,17.91,31.744050435341318,-0.4357997875387565
2008-12-29,17.7,32.044050435341326,-0.4476353719479014
2008-12-30,18.0,32.59405043534133,-0.4477519743761941
2008-12-31,18.55,19.33,-0.04035178479048096
2009-01-02,19.33,19.95,-0.031077694235589037
2009-01-05,19.95,21.07,-0.05315614617940201
2009-01-06,21.07,20.01,0.05297351324337818
2009-01-07,20.01,20.04,-0.0014970059880238251
2009-01-08,20.04,19.23,0.04212168486739465
2009-01-09,19.23,18.83,0.02124269782262367
2009-01-12,18.83,18.99,-0.008425487098472906
2009-01-13,18.99,17.83,0.0650588895120583
2009-01-14,17.83,17.32,0.02944572748267893
2009-01-15,17.32,17.01,0.018224573780129205
2009-01-16,17.01,15.600000000000001,0.09038461538461529
2009-01-20,15.6,16.87,-0.07528156490812099
2009-01-21,16.87,16.06,0.05043586550435886
2009-01-22,16.06,16.0,0.00374999999999992
2009-01-23,16.0,15.2,0.05263157894736836
2009-01-26,15.2,16.68,-0.08872901678657075
2009-01-27,16.68,17.85,-0.06554621848739506
2009-01-28,17.85,16.71,0.06822262118491929
2009-01-29,16.71,16.73,-0.001195457262402888
2009-01-30,16.73,16.98,-0.014723203769140158
2009-02-02,16.98,16.09,0.05531385954008705
2009-02-03,16.09,16.36,-0.016503667481662543
2009-02-04,16.36,17.03,-0.03934233705226087
2009-02-05,17.03,17.93,-0.05019520356943663
