date,WLTW,dcf,Deviation
2004-05-20,91.89,93.50033784169294,-0.017222802386226976
2004-05-21,92.26,93.48033784169294,-0.013054486856471925
2004-05-24,92.24,94.62033784169293,-0.025156725245215505
2004-05-25,93.38,95.60033784169295,-0.023225209155324
2004-05-26,94.36,95.94033784169294,-0.016472089605318985
2004-05-27,94.7,95.70033784169294,-0.010452814109681574
2004-05-28,94.46,96.79033784169295,-0.02407614121054491
2004-06-01,95.55,96.34033784169293,-0.008203602555262202
2004-06-02,95.1,96.87033784169293,-0.01827533464976705
2004-06-03,95.63,98.03033784169294,-0.024485663260379598
2004-06-04,96.79,98.99033784169295,-0.022227804143993946
2004-06-07,97.75,99.41033784169294,-0.016701862982670512
2004-06-08,98.17,99.12033784169293,-0.009587717943523644
2004-06-09,97.88,97.96033784169295,-0.0008201058046857224
2004-06-10,96.72,98.80033784169295,-0.02105597902940637
2004-06-14,97.56,99.33033784169295,-0.017822730498656014
2004-06-15,98.09,97.19033784169294,0.009256703683574674
2004-06-16,95.95,98.19033784169294,-0.022816275928339458
2004-06-17,96.95,98.27033784169295,-0.013435771878793412
2004-06-18,97.03,98.35033784169295,-0.013424842971238138
2004-06-21,97.11,99.04033784169295,-0.019490420607999326
2004-06-22,97.8,100.10033784169295,-0.022980320459366488
2004-06-23,98.86,99.33033784169295,-0.004735087506120728
2004-06-24,98.09,99.65033784169293,-0.0156581289686315
2004-06-25,98.41,99.52033784169295,-0.011156893814600721
2004-06-28,98.28,99.57033784169295,-0.012959058587753924
2004-06-29,98.33,100.45033784169294,-0.021108319665729125
2004-06-30,99.21,102.01141892591656,-0.027461817073155648
2004-07-01,99.76,102.17141892591657,-0.023601697532115717
2004-07-02,99.92,101.14141892591655,-0.012076347542753108
2004-07-06,98.89,101.38141892591656,-0.024574709570174158
2004-07-07,99.13,100.69141892591657,-0.01550697112596433
2004-07-08,98.44,100.08141892591658,-0.01640083587475527
2004-07-09,97.83,99.50141892591657,-0.016797940611892326
2004-07-12,97.25,99.84141892591657,-0.025955349531234462
2004-07-13,97.59,100.21141892591658,-0.02615888442667913
2004-07-14,97.96,99.89141892591657,-0.01933518360920461
2004-07-15,97.64,100.98141892591657,-0.033089443201109625
2004-07-16,98.73,100.50141892591657,-0.017625810111420837
2004-07-19,98.25,98.17141892591657,0.0008004475736744787
2004-07-20,95.92,97.11141892591658,-0.01226857705400719
2004-07-21,94.86,91.76141892591657,0.03376779817000286
2004-07-22,89.51,90.57141892591656,-0.011719137654062295
2004-07-23,88.32,91.60141892591656,-0.03582279580811343
2004-07-26,89.35,91.55141892591658,-0.024045710615342553
2004-07-27,89.3,92.08141892591658,-0.030206082381879384
2004-07-28,89.83,92.32141892591656,-0.02698635869013022
2004-07-29,90.07,94.44141892591657,-0.046287094959317376
2004-07-30,92.19,93.91141892591656,-0.01833024083338075
2004-08-02,91.66,93.11141892591658,-0.015587979891826143
2004-08-03,90.86,92.45141892591657,-0.017213569509320514
2004-08-04,90.2,91.34141892591657,-0.012496181243279447
2004-08-05,89.09,90.46141892591658,-0.015160263261398743
2004-08-06,88.21,90.28141892591657,-0.02294402270766638
2004-08-09,88.03,91.92141892591657,-0.04233419121883697
2004-08-10,89.67,92.48141892591657,-0.030399824727696867
2004-08-11,90.23,91.92141892591657,-0.01840070514228842
2004-08-12,89.67,92.02141892591658,-0.02555295227309662
2004-08-13,89.77,92.37141892591657,-0.028162595705095272
2004-08-16,90.12,92.37141892591657,-0.024373544891870158
2004-08-17,90.12,93.43141892591657,-0.03544224163546372
2004-08-18,91.18,92.77141892591658,-0.01715419408629948
2004-08-19,90.52,93.32141892591656,-0.030019034838513092
2004-08-20,91.07,92.58141892591658,-0.01632529446460551
2004-08-23,90.33,93.11141892591658,-0.02987194221720113
2004-08-24,90.86,92.61141892591658,-0.018911479234732465
2004-08-25,90.36,92.77141892591658,-0.025993123246743077
2004-08-26,90.52,93.19141892591657,-0.02866593251509819
2004-08-27,90.94,93.38141892591656,-0.02614459015506554
2004-08-30,91.13,94.89141892591657,-0.039639189386062146
2004-08-31,92.64,97.08141892591658,-0.045749423268172995
2004-09-01,94.83,97.93141892591657,-0.031669294287084204
2004-09-02,95.68,97.80141892591658,-0.02169108535657871
2004-09-03,95.55,98.04141892591657,-0.0254119019615493
2004-09-07,95.79,97.08141892591658,-0.013302431507537626
2004-09-08,94.83,97.16141892591656,-0.02399531575073255
2004-09-09,94.91,98.30141892591658,-0.03450020318091718
2004-09-10,96.05,98.83141892591658,-0.028143063776120858
2004-09-13,96.58,97.96141892591658,-0.014101663094133743
2004-09-14,95.71,97.72141892591657,-0.020583194022606666
2004-09-15,95.47,97.19141892591657,-0.01771163488444083
2004-09-16,94.94,98.81141892591657,-0.039179873824291
2004-09-17,96.56,98.97141892591657,-0.024364800990896107
2004-09-20,96.72,99.20141892591657,-0.025013945896980472
2004-09-21,96.95,98.51141892591657,-0.01585013131412516
2004-09-22,96.26,99.28141892591657,-0.0304328741329849
2004-09-23,97.03,100.13141892591656,-0.030973484238859927
2004-09-24,97.88,99.87141892591657,-0.019939828104312718
2004-09-27,97.62,100.34141892591657,-0.027121591014432678
2004-09-28,98.09,100.50141892591657,-0.023993879406758567
2004-09-29,98.25,101.32141892591656,-0.03031361935586685
2004-09-30,99.07,100.88000000648002,-0.017942109500037273
2004-10-01,99.26,101.25000000648,-0.01965432105039633
2004-10-04,99.63,101.30000000648,-0.01648568614386159
2004-10-05,99.68,101.43000000648,-0.017253278185627496
2004-10-06,99.81,100.45000000648,-0.006371329083511235
2004-10-07,98.83,100.43000000648,-0.015931494636829302
2004-10-08,98.81,101.49000000648,-0.026406542578666703
2004-10-11,99.87,101.62000000648,-0.017221019547022265
2004-10-12,100.0,99.90000000648,0.0010010009360712502
2004-10-13,98.28,92.96000000648,0.05722891558895382
2004-10-14,91.34,90.49000000648,0.009393303055134528
2004-10-15,88.87,87.18000000648,0.01938518001140621
2004-10-18,85.56,85.14000000648,0.004933051368193997
2004-10-19,83.52,89.41000000648,-0.0658763002578362
2004-10-20,87.79,96.45000000648,-0.08978745470086225
2004-10-21,94.83,97.41000000648,-0.02648598712974415
2004-10-22,95.79,98.28000000648,-0.02533577540003884
2004-10-25,96.66,98.52000000648,-0.018879415411669376
2004-10-26,96.9,99.10000000648,-0.022199798247589775
2004-10-27,97.48,96.40000000648,0.011203319434101688
2004-10-28,94.78,96.85000000648,-0.021373257680345925
2004-10-29,95.23,96.88000000648002,-0.017031379091346555
2004-11-01,95.26,96.98000000648,-0.01773561565647619
2004-11-02,95.36,96.93000000648,-0.01619725581734288
2004-11-03,95.31,96.61000000647999,-0.013456164024353567
2004-11-04,94.99,97.17000000648,-0.022434907958573835
2004-11-05,95.55,98.18000000648,-0.02678753316669813
2004-11-08,96.56,99.61000000647999,-0.03061941578437488
2004-11-09,97.99,100.88000000648002,-0.028647898555654083
2004-11-10,99.26,101.28000000648,-0.01994470780362112
2004-11-11,99.66,99.90000000648,-0.002402402467111431
2004-11-12,98.28,101.57000000648,-0.0323914542312701
2004-11-15,99.95,99.66000000648,0.0029098935731601827
2004-11-16,98.04,99.29000000648001,-0.012589384695321115
2004-11-17,97.67,97.91000000648,-0.0024512307881127127
2004-11-18,96.29,96.72000000647999,-0.004445823060909571
2004-11-19,95.1,96.98000000648,-0.019385440362491124
2004-11-22,95.36,96.48000000648,-0.011608623615306568
2004-11-23,94.86,97.46000000648,-0.026677611392439293
2004-11-24,95.84,97.51000000648,-0.017126448634694036
2004-11-26,95.89,101.22000000647999,-0.05265757761449097
2004-11-29,99.6,101.88000000648002,-0.022379269791274137
2004-11-30,100.26,105.14000000648,-0.046414304795313166
2004-12-01,103.52,104.27000000648,-0.007192864739938631
2004-12-02,102.65,104.27000000648,-0.01553658776617739
2004-12-03,102.65,104.14000000648,-0.014307662823000555
2004-12-06,102.52,103.98000000648001,-0.014041161823322046
2004-12-07,102.36,104.27000000648,-0.018317828774923828
2004-12-08,102.65,107.39000000648,-0.04413818797089086
2004-12-09,105.77,110.76000000648001,-0.04505236553076997
2004-12-10,109.14,109.46000000648002,-0.0029234424123978364
2004-12-13,107.84,110.57000000648,-0.024690241533146473
2004-12-14,108.95,110.89000000648,-0.01749481473862946
2004-12-15,109.27,112.22000000647999,-0.026287649316607098
2004-12-16,110.6,114.10000000648,-0.030674846680817103
2004-12-17,112.48,111.55000000648,0.008337068520537727
2004-12-20,109.93,110.23000000647998,-0.002721582205047035
2004-12-21,108.61,110.52000000648,-0.017281939977995098
2004-12-22,108.9,111.05000000648,-0.01936064841381846
2004-12-23,109.43,110.49000000648002,-0.009593628440744295
2004-12-27,108.87,111.16000000647999,-0.020600935645434415
2004-12-28,109.54,110.81000000648001,-0.011461059528975137
2004-12-29,109.19,110.92000000648,-0.015596826599160951
2004-12-30,109.3,110.68000000648,-0.012468377361756433
2004-12-31,109.06,111.66717392332902,-0.023347720119783033
2005-01-03,109.59,112.43717392332898,-0.025322354022082383
2005-01-04,110.36,110.68717392332898,-0.002955843136401848
2005-01-05,108.61,110.23717392332898,-0.014760664351398334
2005-01-06,108.16,108.857173923329,-0.006404483032234842
2005-01-07,106.78,108.69717392332902,-0.017637753164413628
2005-01-10,106.62,107.927173923329,-0.012111629312721583
2005-01-11,105.85,108.227173923329,-0.021964667810813077
2005-01-12,106.15,106.86717392332899,-0.006710890697301686
2005-01-13,104.79,107.827173923329,-0.028167054860295138
2005-01-14,105.75,108.96717392332901,-0.02952424851903257
2005-01-18,106.89,108.03717392332901,-0.010618325911996962
2005-01-19,105.96,107.507173923329,-0.014391355170701559
2005-01-20,105.43,106.71717392332901,-0.012061544323257456
2005-01-21,104.64,103.71717392332899,0.008897524313120853
2005-01-24,101.64,103.69717392332899,-0.019838283392853207
2005-01-25,101.62,104.93717392332898,-0.03161104687031724
2005-01-26,102.86,103.137173923329,-0.0026874298837686883
2005-01-27,101.06,102.527173923329,-0.014310098164084462
2005-01-28,100.45,104.53717392332901,-0.039097803871440684
2005-01-31,102.46,105.28717392332901,-0.02685202592091407
2005-02-01,103.21,105.387173923329,-0.020658813044108548
2005-02-02,103.31,104.307173923329,-0.009559974504361302
2005-02-03,102.23,104.53717392332901,-0.022070368240690752
2005-02-04,102.46,105.257173923329,-0.02657466298084843
2005-02-07,103.18,104.69717392332902,-0.014491068540589791
2005-02-08,102.62,106.49717392332902,-0.03640635502797773
2005-02-09,104.42,102.607173923329,0.017667634799352294
2005-02-10,100.53,102.71717392332899,-0.021293166856027
2005-02-11,100.64,103.107173923329,-0.02392824698273277
2005-02-14,101.03,102.33717392332902,-0.012773207166228318
2005-02-15,100.26,102.94717392332899,-0.02610245450089077
2005-02-16,100.87,104.16717392332902,-0.03165271552587057
2005-02-17,102.09,104.857173923329,-0.026389934229510525
2005-02-18,102.78,104.98717392332898,-0.02102327208979693
2005-02-22,102.91,105.96717392332901,-0.0288501977559672
2005-02-23,103.89,106.71717392332901,-0.026492211322614256
2005-02-24,104.64,106.637173923329,-0.018728683908717847
2005-02-25,104.56,106.847173923329,-0.021406031056752317
2005-02-28,104.77,109.227173923329,-0.040806456518390544
2005-03-01,107.15,108.96717392332901,-0.016676342589260873
2005-03-02,106.89,107.98717392332898,-0.01016022443654263
2005-03-03,105.91,108.53717392332901,-0.024205291407208174
2005-03-04,106.46,108.53717392332901,-0.01913790315561681
2005-03-07,106.46,106.49717392332902,-0.0003490601859142961
2005-03-08,104.42,105.207173923329,-0.007482131626334265
2005-03-09,103.13,103.74717392332902,-0.0059488263630691485
2005-03-10,101.67,102.797173923329,-0.01096502832042534
2005-03-11,100.72,102.73717392332898,-0.019634313912842982
2005-03-14,100.66,101.387173923329,-0.0071722476837051685
2005-03-15,99.31,100.067173923329,-0.007566656413312223
2005-03-16,97.99,100.617173923329,-0.026110591471501077
2005-03-17,98.54,100.697173923329,-0.02142238793088147
2005-03-18,98.62,100.987173923329,-0.02344034228669656
2005-03-21,98.91,100.277173923329,-0.01363394948060992
2005-03-22,98.2,98.607173923329,-0.00412925253943075
2005-03-23,96.53,97.787173923329,-0.01285622513556528
2005-03-24,95.71,97.967173923329,-0.023040104485360757
2005-03-28,95.89,97.307173923329,-0.014563920276275177
2005-03-29,95.23,99.297173923329,-0.040959614081961804
2005-03-30,97.22,99.74717392332902,-0.025335794729097194
2005-03-31,97.67,99.23444444776236,-0.015765135346587078
2005-04-01,98.04,98.81444444776236,-0.007837360743061739
2005-04-04,97.62,98.51444444776234,-0.009079322862513006
2005-04-05,97.32,97.61444444776235,-0.003016402433350218
2005-04-06,96.42,97.40444444776233,-0.010106771342351606
2005-04-07,96.21,100.13444444776235,-0.03919175334127545
2005-04-08,98.94,98.67444444776235,0.002691229261272632
2005-04-11,97.48,98.20444444776234,-0.007376900830060595
2005-04-12,97.01,96.77444444776233,0.0024340677291598833
2005-04-13,95.58,95.23444444776236,0.0036284723898103444
2005-04-14,94.04,95.89444444776234,-0.019338392942800042
2005-04-15,94.7,94.70444444776234,-4.69296640538408e-05
2005-04-18,93.51,95.28444444776234,-0.018622603700388263
2005-04-19,94.09,94.44444444776235,-0.003752941211469518
2005-04-20,93.25,92.58444444776234,0.007188632563574826
2005-04-21,91.39,92.16444444776235,-0.008402854836295326
2005-04-22,90.97,92.29444444776234,-0.014350207704126428
2005-04-25,91.1,92.24444444776235,-0.012406649035763273
2005-04-26,91.05,91.07444444776235,-0.00026840073426270816
2005-04-27,89.88,87.89444444776234,0.022590228139137025
2005-04-28,86.7,89.80444444776235,-0.03456893995450472
2005-04-29,88.61,92.61444444776235,-0.04323779591444821
2005-05-02,91.42,93.64444444776234,-0.023754152858509348
2005-05-03,92.45,95.10444444776235,-0.02791083490551638
2005-05-04,93.91,94.41444444776235,-0.005342873653633062
2005-05-05,93.22,94.54444444776234,-0.014008696708711743
2005-05-06,93.35,95.18444444776235,-0.019272523555769694
2005-05-09,93.99,93.72444444776234,0.002833364911388303
2005-05-10,92.53,92.53444444776234,-4.803019879640047e-05
2005-05-11,91.34,91.04444444776234,0.0032462777276567323
2005-05-12,89.85,90.65444444776233,-0.008873745271539057
2005-05-13,89.46,91.07444444776235,-0.017726646125064804
2005-05-16,89.88,90.54444444776234,-0.007338323757076992
2005-05-17,89.35,90.91444444776235,-0.01720787557208525
2005-05-18,89.72,91.28444444776234,-0.017138127500546885
2005-05-19,90.09,91.04444444776234,-0.010483280485169666
2005-05-20,89.85,91.65444444776233,-0.019687473516800003
2005-05-23,90.46,91.84444444776234,-0.015073796309473808
2005-05-24,90.65,90.99444444776235,-0.0037853349163539107
2005-05-25,89.8,91.26444444776234,-0.016046166243860238
2005-05-26,90.07,91.92444444776235,-0.02017357253451968
2005-05-27,90.73,91.97444444776234,-0.013530328508470912
2005-05-31,90.78,91.39444444776234,-0.006722995598638759
2005-06-01,90.2,90.94444444776235,-0.00818570559513343
2005-06-02,89.75,90.86444444776235,-0.012264912359674862
2005-06-03,89.67,90.41444444776235,-0.008233689343658535
2005-06-06,89.22,90.06444444776236,-0.009376002405168227
2005-06-07,88.87,89.40444444776233,-0.005977828631043014
2005-06-08,88.21,88.61444444776235,-0.0045640916701878975
2005-06-09,87.42,86.46444444776233,0.011051427651454615
2005-06-10,85.27,87.92444444776235,-0.030190062211191027
2005-06-13,86.73,87.04444444776234,-0.003612458552148534
2005-06-14,85.85,84.21444444776233,0.019421318551263278
2005-06-15,83.02,84.77444444776233,-0.02069544022601555
2005-06-16,83.58,85.27444444776233,-0.019870483574951026
2005-06-17,84.08,85.03444444776234,-0.01122420983591732
2005-06-20,83.84,85.56444444776236,-0.020153750297708495
2005-06-21,84.37,86.46444444776233,-0.024223187474797125
2005-06-22,85.27,86.89444444776234,-0.018694456913628144
2005-06-23,85.7,86.70444444776234,-0.011584693889221565
2005-06-24,85.51,86.51444444776234,-0.011610135789160925
2005-06-27,85.32,86.78444444776234,-0.016874503916929795
2005-06-28,85.59,87.47444444776234,-0.02154279983895957
2005-06-29,86.28,87.87444444776236,-0.01814457499882327
2005-06-30,86.68,88.3210994800472,-0.01858105809040489
2005-07-01,87.39,87.7910994800472,-0.004568794358684958
2005-07-05,86.86,87.26109948004719,-0.004596543963314437
2005-07-06,86.33,87.1310994800472,-0.00919418536926242
2005-07-07,86.2,87.53109948004719,-0.015207160517281215
2005-07-08,86.6,87.7110994800472,-0.012667718072556622
2005-07-11,86.78,86.76109948004719,0.00021784555597004207
2005-07-12,85.83,88.00109948004719,-0.024671276755348415
2005-07-13,87.07,88.6110994800472,-0.017391720552956458
2005-07-14,87.68,88.1110994800472,-0.004892680747274225
2005-07-15,87.18,87.95109948004718,-0.008767366009132194
2005-07-18,87.02,87.6610994800472,-0.007313386255132781
2005-07-19,86.73,87.1010994800472,-0.00426056022555954
2005-07-20,86.17,86.6810994800472,-0.005896319764204683
2005-07-21,85.75,86.1510994800472,-0.0046557673955175405
2005-07-22,85.22,85.9610994800472,-0.00862133551722677
2005-07-25,85.03,85.6510994800472,-0.007251506213202585
2005-07-26,84.72,87.7110994800472,-0.03410172142155876
2005-07-27,86.78,91.37109948004719,-0.050246735632745176
2005-07-28,90.44,88.7710994800472,0.018800043366905772
2005-07-29,87.84,89.3310994800472,-0.01669182948297021
2005-08-01,88.4,89.7210994800472,-0.014724512825893155
2005-08-02,88.79,88.3510994800472,0.004967685999786919
2005-08-03,87.42,87.53109948004719,-0.001269257220658071
2005-08-04,86.6,87.8210994800472,-0.013904397545428493
2005-08-05,86.89,86.4110994800472,0.005542118117168204
2005-08-08,85.48,86.6810994800472,-0.013856532591902226
2005-08-09,85.75,85.5710994800472,0.0020906652016843275
2005-08-10,84.64,85.9610994800472,-0.015368573552899223
2005-08-11,85.03,85.75109948004719,-0.0084092155601454
2005-08-12,84.82,86.4910994800472,-0.0193210571965583
2005-08-15,85.56,85.6510994800472,-0.0010636113324897778
2005-08-16,84.72,85.67109948004719,-0.011101754101670025
2005-08-17,84.74,86.4910994800472,-0.02024600786178199
2005-08-18,85.56,86.4110994800472,-0.009849423108471367
2005-08-19,85.48,87.50109948004719,-0.02309798953449782
2005-08-22,86.57,88.45109948004718,-0.02126711246219748
2005-08-23,87.52,88.6910994800472,-0.013204250335296264
2005-08-24,87.76,89.17109948004719,-0.015824628027188647
2005-08-25,88.24,89.17109948004719,-0.010441718061977467
2005-08-26,88.24,91.1810994800472,-0.03225558253649696
2005-08-29,90.25,91.8210994800472,-0.017110440725974896
2005-08-30,90.89,93.6510994800472,-0.029482830371206248
2005-08-31,92.72,96.3210994800472,-0.037386403389146894
2005-09-01,95.39,97.62109948004719,-0.022854685021276633
2005-09-02,96.69,98.76109948004719,-0.02097080217768965
2005-09-06,97.83,96.7710994800472,0.01094232188785993
2005-09-07,95.84,95.26109948004719,0.006076987596328021
2005-09-08,94.33,99.4710994800472,-0.05168435361547852
2005-09-09,98.54,100.88109948004721,-0.023206522253558903
2005-09-12,99.95,100.3210994800472,-0.0036991169551625624
2005-09-13,99.39,98.4110994800472,0.009947053992128918
2005-09-14,97.48,99.1010994800472,-0.016358037282659832
2005-09-15,98.17,98.92109948004719,-0.007592914797703854
2005-09-16,97.99,100.45109948004718,-0.024500473292838776
2005-09-19,99.52,99.6110994800472,-0.000914551495995175
2005-09-20,98.68,102.8610994800472,-0.040648014664263155
2005-09-21,101.93,102.7810994800472,-0.008280700287823017
2005-09-22,101.85,99.84109948004718,0.020120977537454676
2005-09-23,98.91,98.9410994800472,-0.00031432317015511746
2005-09-26,98.01,100.37109948004719,-0.023523698477733168
2005-09-27,99.44,100.7410994800472,-0.012915279729549645
2005-09-28,99.81,100.64109948004719,-0.008258052469030885
2005-09-29,99.71,100.4010994800472,-0.006883385576714196
2005-09-30,99.47,99.41770833589474,0.0005259793751086761
2005-10-03,98.3,101.37770833589477,-0.030358827265037358
2005-10-04,100.26,100.63770833589474,-0.0037531492135539635
2005-10-05,99.52,98.99770833589474,0.005275795499559921
2005-10-06,97.88,98.49770833589474,-0.0062712965238567175
2005-10-07,97.38,98.12770833589475,-0.007619747251564446
2005-10-10,97.01,97.69770833589475,-0.007039145007683545
2005-10-11,96.58,97.27770833589474,-0.0071723352434002186
2005-10-12,96.16,96.45770833589475,-0.0030864131133827577
2005-10-13,95.34,96.66770833589474,-0.01373476581529487
2005-10-14,95.55,96.26770833589475,-0.007455338329967809
2005-10-17,95.15,96.47770833589475,-0.013761814607704204
2005-10-18,95.36,97.40770833589475,-0.02102203584169704
2005-10-19,96.29,95.60770833589474,0.007136366679851847
2005-10-20,94.49,96.74770833589474,-0.023336039423862087
2005-10-21,95.63,99.79770833589475,-0.04176156352075011
2005-10-24,98.68,98.86770833589475,-0.0018985808314381236
2005-10-25,97.75,99.31770833589475,-0.01578478160805652
2005-10-26,98.2,99.10770833589474,-0.00915880662701174
2005-10-27,97.99,99.34770833589475,-0.013666227018587551
2005-10-28,98.23,99.49770833589474,-0.012741080745448663
2005-10-31,98.38,99.89770833589475,-0.015192624147008726
2005-11-01,98.78,99.68770833589474,-0.009105519136183182
2005-11-02,98.57,98.04770833589475,0.005326913529849708
2005-11-03,96.93,98.43770833589474,-0.015316369726426804
