date,VRSN,dcf,Deviation
2002-05-10,10.0,,
2002-05-13,10.01,,
2002-05-14,10.55,,
2002-05-15,11.01,,
2002-05-16,10.94,,
2002-05-17,11.31,,
2002-05-20,11.33,,
2002-05-21,9.97,,
2002-05-22,10.06,,
2002-05-23,10.5,,
2002-05-24,10.08,,
2002-05-28,10.02,,
2002-05-29,10.06,,
2002-05-30,10.01,,
2002-05-31,9.68,,
2002-06-03,9.27,,
2002-06-04,9.67,,
2002-06-05,9.45,,
2002-06-06,9.48,,
2002-06-07,9.15,,
2002-06-10,9.21,,
2002-06-11,9.25,,
2002-06-12,9.22,,
2002-06-13,9.12,,
2002-06-14,9.08,,
2002-06-17,9.37,,
2002-06-18,9.18,,
2002-06-19,9.01,,
2002-06-20,8.55,,
2002-06-21,7.8,,
2002-06-24,8.35,,
2002-06-25,7.65,,
2002-06-26,7.4,,
2002-06-27,7.38,,
2002-06-28,7.19,,
2002-07-01,6.92,5.8307514325676015,0.1868110105583325
2002-07-02,5.83,5.750751432567602,0.013780558655969388
2002-07-03,5.75,6.140751432567602,-0.06363251091637478
2002-07-05,6.14,5.760751432567602,0.06583317677766276
2002-07-08,5.76,4.8307514325676015,0.19236108096302762
2002-07-09,4.83,4.990751432567602,-0.03220986553620031
2002-07-10,4.99,5.940751432567602,-0.16003891820073768
2002-07-11,5.94,6.0407514325676015,-0.01667862577897483
2002-07-12,6.04,6.670751432567602,-0.09455477976411775
2002-07-15,6.67,7.360751432567602,-0.09384251579415881
2002-07-16,7.36,7.210751432567602,0.02069806022688736
2002-07-17,7.21,7.300751432567602,-0.01243042355376911
2002-07-18,7.3,6.760751432567602,0.07976163194445407
2002-07-19,6.76,5.870751432567602,0.15147099611462878
2002-07-22,5.87,5.550751432567602,0.057514477329914104
2002-07-23,5.55,5.870751432567602,-0.05463549875204299
2002-07-24,5.87,5.250751432567602,0.11793522801165746
2002-07-25,5.25,6.700751432567602,-0.21650578254798825
2002-07-26,6.7,6.5407514325676015,0.024347136422196103
2002-07-29,6.54,6.480751432567602,0.0091422372928327
2002-07-30,6.48,6.400751432567602,0.012381134975680386
2002-07-31,6.4,6.140751432567602,0.04221772698003501
2002-08-01,6.14,5.940751432567602,0.03353928702354114
2002-08-02,5.94,5.610751432567602,0.05868172407732697
2002-08-05,5.61,6.380751432567602,-0.12079320762029011
2002-08-06,6.38,5.740751432567602,0.11135276887375856
2002-08-07,5.74,5.970751432567602,-0.038646966830500284
2002-08-08,5.97,5.640751432567602,0.058369628828428555
2002-08-09,5.64,5.730751432567602,-0.015835869629917232
2002-08-12,5.73,5.090751432567602,0.12557057163366214
2002-08-13,5.09,5.770751432567602,-0.11796582135313227
2002-08-14,5.77,6.060751432567602,-0.04797283567929256
2002-08-15,6.06,6.090751432567602,-0.0050488733464270075
2002-08-16,6.09,6.750751432567602,-0.09787820499210564
2002-08-19,6.75,6.400751432567602,0.05456368226633357
2002-08-20,6.4,7.480751432567602,-0.14447097224251138
2002-08-21,7.48,8.790751432567601,-0.14910573261252558
2002-08-22,8.79,8.080751432567602,0.0877701255076273
2002-08-23,8.08,8.100751432567602,-0.0025616676107570457
2002-08-26,8.1,7.590751432567602,0.06708803100145011
2002-08-27,7.59,7.100751432567602,0.0689009567619081
2002-08-28,7.1,7.300751432567602,-0.02749736577416939
2002-08-29,7.3,7.180751432567602,0.016606697579247376
2002-08-30,7.18,6.530751432567602,0.09941406806492736
2002-09-03,6.53,7.100751432567602,-0.08037901875424758
2002-09-04,7.1,6.920751432567602,0.025900159712266335
2002-09-05,6.92,7.190751432567602,-0.03765273144352377
2002-09-06,7.19,7.300751432567602,-0.015169867593841868
2002-09-09,7.3,7.480751432567602,-0.024162202714114622
2002-09-10,7.48,7.670751432567602,-0.024867372413833078
2002-09-11,7.67,7.360751432567602,0.04201317898932566
2002-09-12,7.36,7.570751432567602,-0.02783758447820628
2002-09-13,7.57,7.220751432567602,0.04836734385526542
2002-09-16,7.22,6.820751432567602,0.05853439630215429
2002-09-17,6.82,6.920751432567602,-0.014557874755259492
2002-09-18,6.92,6.2907514325676015,0.10002756811765612
2002-09-19,6.29,6.370751432567602,-0.012675338760635979
2002-09-20,6.37,6.010751432567602,0.059767663238560864
2002-09-23,6.01,6.050751432567602,-0.006734937473759306
2002-09-24,6.05,6.0407514325676015,0.0015310292991921326
2002-09-25,6.04,5.770751432567602,0.04665745363989804
2002-09-26,5.77,5.560751432567602,0.03762954880646041
2002-09-27,5.56,5.050751432567602,0.10082629767696094
2002-09-30,5.05,5.200899980108598,-0.02901420536555821
2002-10-01,5.2,4.840899980108599,0.07418042540993497
2002-10-02,4.84,4.910899980108598,-0.014437268198451592
2002-10-03,4.91,4.550899980108599,0.07890747356808125
2002-10-04,4.55,4.310899980108598,0.055464061099691486
2002-10-07,4.31,4.130899980108598,0.04335617438180939
2002-10-08,4.13,4.290899980108598,-0.03749795633887654
2002-10-09,4.29,4.630899980108598,-0.07361419628428334
2002-10-10,4.63,5.350899980108599,-0.13472499631622115
2002-10-11,5.35,5.220899980108599,0.024727541301933886
2002-10-14,5.22,6.180899980108599,-0.15546279396220164
2002-10-15,6.18,6.360899980108599,-0.028439368748808813
2002-10-16,6.36,6.7408999801085985,-0.056505805045702795
2002-10-17,6.74,6.760899980108599,-0.00309130147910619
2002-10-18,6.76,6.910899980108598,-0.021835069317010625
2002-10-21,6.91,7.0308999801085985,-0.01719551984107881
2002-10-22,7.03,7.420899980108598,-0.052675548943711514
2002-10-23,7.42,7.410899980108598,0.0012279237226013873
2002-10-24,7.41,8.1308999801086,-0.08866176953008975
2002-10-25,8.13,8.110899980108597,0.002354858269519422
2002-10-28,8.11,7.950899980108598,0.020010315849706917
2002-10-29,7.95,8.0008999801086,-0.0063617818289372075
2002-10-30,8.0,8.0508999801086,-0.006322272073228885
2002-10-31,8.05,8.260899980108599,-0.02552990359602747
2002-11-01,8.26,8.5808999801086,-0.03739700740627183
2002-11-04,8.58,9.180899980108599,-0.06545109754060197
2002-11-05,9.18,10.180899980108599,-0.09831154240432116
2002-11-06,10.18,9.180899980108599,0.10882375606488015
2002-11-07,9.18,8.7108999801086,0.05385207280104165
2002-11-08,8.71,7.930899980108599,0.09823601632166001
2002-11-11,7.93,8.3308999801086,-0.0481220493663127
2002-11-12,8.33,8.3908999801086,-0.007257860331188359
2002-11-13,8.39,8.5008999801086,-0.013045675207106977
2002-11-14,8.5,8.5808999801086,-0.009427913190473425
2002-11-15,8.58,9.2208999801086,-0.06950514391124019
2002-11-18,9.22,9.1408999801086,0.008653417066539326
2002-11-19,9.14,9.780899980108599,-0.06552566547168415
2002-11-20,9.78,10.590899980108599,-0.07656572922335203
2002-11-21,10.59,10.360899980108599,0.02211198065141451
2002-11-22,10.36,10.5708999801086,-0.019950995705706576
2002-11-25,10.57,9.970899980108598,0.060084849019303554
2002-11-26,9.97,10.100899980108599,-0.012959239311979731
2002-11-27,10.1,10.510899980108599,-0.03909274951585584
2002-11-29,10.51,9.8308999801086,0.06907811301767497
2002-12-02,9.83,9.020899980108599,0.08969171830698652
2002-12-03,9.02,8.8308999801086,0.02141344826884506
2002-12-04,8.83,9.2108999801086,-0.04135317731504762
2002-12-05,9.21,9.010899980108599,0.022095464418749655
2002-12-06,9.01,8.510899980108599,0.05864244921898765
2002-12-09,8.51,8.950899980108598,-0.04925761443971011
2002-12-10,8.95,9.150899980108598,-0.021954122604912807
2002-12-11,9.15,9.190899980108599,-0.004450051703001501
2002-12-12,9.19,8.810899980108598,0.043026253929479896
2002-12-13,8.81,9.150899980108598,-0.03725316426248948
2002-12-16,9.15,9.290899980108598,-0.015165374765658712
2002-12-17,9.29,8.620899980108598,0.07761370871199591
2002-12-18,8.62,8.4908999801086,0.0152045154452225
2002-12-19,8.49,8.3308999801086,0.0190975789255996
2002-12-20,8.33,8.7108999801086,-0.04372682282868445
2002-12-23,8.71,8.5008999801086,0.02459739796735394
2002-12-24,8.5,8.540899980108598,-0.004788720182164918
2002-12-26,8.54,8.420899980108599,0.01414338374434232
2002-12-27,8.42,8.010899980108599,0.05106792256890147
2002-12-30,8.01,8.020899980108599,-0.0013589472672181913
2002-12-31,8.02,8.481193344380939,-0.05437835522126078
2003-01-02,8.48,8.551193344380941,-0.008325544928500794
2003-01-03,8.55,8.77119334438094,-0.025218158544258018
2003-01-06,8.77,9.61119334438094,-0.08752225808387604
2003-01-07,9.61,9.651193344380939,-0.00426821253196874
2003-01-08,9.65,10.60119334438094,-0.08972511994464383
2003-01-09,10.6,10.67119334438094,-0.006671544791982287
2003-01-10,10.67,10.29119334438094,0.03680881730065755
2003-01-13,10.29,10.54119334438094,-0.02382968760504145
2003-01-14,10.54,10.56119334438094,-0.0020067187191696867
2003-01-15,10.56,10.081193344380939,0.04749503746854922
2003-01-16,10.08,9.36119334438094,0.07678579313293676
2003-01-17,9.36,9.70119334438094,-0.035170244759482494
2003-01-21,9.7,10.09119334438094,-0.0387658159972496
2003-01-22,10.09,10.501193344380939,-0.03915682064848025
2003-01-23,10.5,8.94119334438094,0.1743398890483323
2003-01-24,8.94,8.541193344380938,0.046692147050087396
2003-01-27,8.54,8.871193344380938,-0.03733357300691886
2003-01-28,8.87,8.741193344380939,0.014735591645717472
2003-01-29,8.74,8.27119334438094,0.0566794458912685
2003-01-30,8.27,8.251193344380939,0.002279264929825997
2003-01-31,8.25,8.391193344380941,-0.016826372434320058
2003-02-03,8.39,8.111193344380938,0.03437307480929519
2003-02-04,8.11,7.94119334438094,0.021257089243206018
2003-02-05,7.94,7.91119334438094,0.0036412528887972417
2003-02-06,7.91,7.70119334438094,0.02711354543142508
2003-02-07,7.7,7.721193344380939,-0.002744827572069841
2003-02-10,7.72,7.65119334438094,0.0089929312359609
2003-02-11,7.65,7.221193344380939,0.05938168875546457
2003-02-12,7.22,7.301193344380939,-0.011120558044586892
2003-02-13,7.3,7.15119334438094,0.020808646676569786
2003-02-14,7.15,7.381193344380939,-0.03132194668182464
2003-02-18,7.38,7.551193344380939,-0.022671031792389384
2003-02-19,7.55,7.471193344380939,0.010548068024277546
2003-02-20,7.47,7.7511933443809395,-0.036277426182999895
2003-02-21,7.75,7.29119334438094,0.06292614033787025
2003-02-24,7.29,7.32119334438094,-0.004260691244396764
2003-02-25,7.32,7.091193344380939,0.03226631181906314
2003-02-26,7.09,7.431193344380939,-0.045913668043495504
2003-02-27,7.43,7.7111933443809395,-0.03646560679039934
2003-02-28,7.71,7.65119334438094,0.00768594557373814
2003-03-03,7.65,7.431193344380939,0.029444349713294793
2003-03-04,7.43,7.54119334438094,-0.014744794265723393
2003-03-05,7.54,7.681193344380939,-0.018381693839828572
2003-03-06,7.68,7.58119334438094,0.013033126993429622
2003-03-07,7.58,7.431193344380939,0.020024597493695895
2003-03-10,7.43,7.2511933443809395,0.024658928141479075
2003-03-11,7.25,7.221193344380939,0.003989182153871562
2003-03-12,7.22,7.91119334438094,-0.08736903704570331
2003-03-13,7.91,8.06119334438094,-0.01875570252713621
2003-03-14,8.06,8.551193344380941,-0.05744149671270238
2003-03-17,8.55,8.901193344380939,-0.03945463611377864
2003-03-18,8.9,8.721193344380941,0.02050254461268941
2003-03-19,8.72,8.85119334438094,-0.01482210807927109
2003-03-20,8.85,8.991193344380939,-0.015703515537142554
2003-03-21,8.99,8.501193344380939,0.057498592940737
2003-03-24,8.5,8.711193344380941,-0.02424390505775753
2003-03-25,8.71,9.111193344380938,-0.04403301842215446
2003-03-26,9.11,9.01119334438094,0.010964880215412531
2003-03-27,9.01,8.93119334438094,0.008823754293555863
2003-03-28,8.93,8.741193344380939,0.02159964299845063
2003-03-31,8.74,9.964871204997314,-0.1229189198534798
2003-04-01,8.63,10.744871204997313,-0.19682611030402208
2003-04-02,9.41,10.974871204997314,-0.14258674892556034
2003-04-03,9.64,10.744871204997313,-0.1028277755887339
2003-04-04,9.41,10.674871204997313,-0.11849053545537658
2003-04-07,9.34,10.764871204997313,-0.13236305180649566
2003-04-08,9.43,10.514871204997313,-0.1031749399347579
2003-04-09,9.18,10.514871204997313,-0.1269507898834653
2003-04-10,9.18,10.544871204997314,-0.12943460175696497
2003-04-11,9.21,10.894871204997314,-0.15464810673709362
2003-04-14,9.56,11.164871204997313,-0.1437429214838577
2003-04-15,9.83,11.534871204997314,-0.14780149467630843
2003-04-16,10.2,11.664871204997313,-0.12557971530536516
2003-04-17,10.33,11.544871204997314,-0.1052303818228344
2003-04-21,10.21,11.974871204997314,-0.14738122646870744
2003-04-22,10.64,12.074871204997313,-0.11883118094075207
2003-04-23,10.74,11.464871204997314,-0.06322541195939091
2003-04-24,10.13,12.204871204997314,-0.17000353138898772
2003-04-25,10.87,12.604871204997313,-0.13763498069774072
2003-04-28,11.27,13.234871204997313,-0.14846167934414078
2003-04-29,11.9,13.744871204997313,-0.13422251671056484
2003-04-30,12.41,12.934871204997313,-0.04057800009593693
2003-05-01,11.6,13.294871204997314,-0.12748308568497013
2003-05-02,11.96,13.434871204997313,-0.10977933338495349
2003-05-05,12.1,13.614871204997312,-0.11126592254807977
2003-05-06,12.28,13.034871204997314,-0.05791167347383619
2003-05-07,11.7,12.764871204997313,-0.08342200934862765
2003-05-08,11.43,13.104871204997313,-0.12780523965459734
2003-05-09,11.77,13.334871204997313,-0.11735180497362963
2003-05-12,12.0,13.934871204997313,-0.13885102894265933
2003-05-13,12.6,14.104871204997313,-0.1066915949196432
2003-05-14,12.77,14.594871204997313,-0.12503510167136478
2003-05-15,13.26,14.824871204997313,-0.1055571534725922
2003-05-16,13.49,14.104871204997313,-0.04359282662428465
2003-05-19,12.77,13.764871204997313,-0.07227609980368921
2003-05-20,12.43,14.414871204997313,-0.1376960762791417
2003-05-21,13.08,14.534871204997314,-0.10009522509543167
2003-05-22,13.2,15.034871204997314,-0.12204103247571796
2003-05-23,13.7,15.734871204997313,-0.12932239345887053
2003-05-27,14.4,15.674871204997313,-0.08133216460438097
2003-05-28,14.34,16.004871204997315,-0.1040227805443058
2003-05-29,14.67,16.314871204997313,-0.10082036102702929
2003-05-30,14.98,16.124871204997312,-0.07100033175102205
2003-06-02,14.79,17.134871204997314,-0.13684790372474132
2003-06-03,15.8,17.064871204997313,-0.07412134494322498
2003-06-04,15.73,16.614871204997314,-0.05325778298727757
2003-06-05,15.28,16.254871204997315,-0.059974095931169646
2003-06-06,14.92,15.634871204997314,-0.045722871370300955
2003-06-09,14.3,15.574871204997313,-0.08185436580613659
2003-06-10,14.24,15.554871204997314,-0.08453115346753148
2003-06-11,14.22,15.704871204997314,-0.09454844841547161
2003-06-12,14.37,15.394871204997314,-0.06657224937774286
2003-06-13,14.06,16.264871204997313,-0.1355603236698164
2003-06-16,14.93,16.584871204997313,-0.09978197506283148
2003-06-17,15.25,16.504871204997315,-0.07603035427609806
2003-06-18,15.17,15.744871204997313,-0.03651164861957412
2003-06-19,14.41,15.304871204997314,-0.058469698503906486
2003-06-20,13.97,14.734871204997313,-0.05190891690576216
2003-06-23,13.4,14.294871204997314,-0.06260085817943417
2003-06-24,12.96,14.864871204997312,-0.12814582640695382
2003-06-25,13.53,15.554871204997314,-0.13017601870896778
2003-06-26,14.22,15.284871204997314,-0.06966831389780759
2003-06-27,13.95,15.124871204997314,-0.07767809649903878
2003-06-30,13.79,15.896810588753118,-0.13253039513747944
2003-07-01,14.23,15.886810588753118,-0.10428843344592009
2003-07-02,14.22,15.966810588753118,-0.10940259978931266
2003-07-03,14.3,16.546810588753118,-0.13578511560894257
2003-07-07,14.88,17.50681058875312,-0.15004506819995278
2003-07-08,15.84,17.266810588753117,-0.08263312911317178
2003-07-09,15.6,16.066810588753118,-0.02905434069658408
2003-07-10,14.4,16.036810588753116,-0.10206584281172704
2003-07-11,14.37,16.956810588753118,-0.15255289756370005
2003-07-14,15.29,16.786810588753116,-0.08916587107713936
2003-07-15,15.12,15.806810588753118,-0.04345029535824252
2003-07-16,14.14,15.106810588753119,-0.06399832599164901
2003-07-17,13.44,15.166810588753117,-0.11385456280660788
2003-07-18,13.5,14.666810588753117,-0.07955448675718613
2003-07-21,13.0,14.466810588753118,-0.10139142831478387
2003-07-22,12.8,14.636810588753118,-0.12549254344826444
2003-07-23,12.97,14.246810588753117,-0.08962080184887633
2003-07-24,12.58,14.126810588753118,-0.10949467886152531
2003-07-25,12.46,14.546810588753118,-0.14345485397098223
2003-07-28,12.88,14.876810588753118,-0.13422302965009902
2003-07-29,13.21,14.586810588753117,-0.09438736318511465
2003-07-30,12.92,15.026810588753118,-0.14020344345925073
2003-07-31,13.36,14.606810588753119,-0.08535816776546223
2003-08-01,12.94,14.276810588753118,-0.09363510011166087
2003-08-04,12.61,14.646810588753118,-0.13906171424904812
2003-08-05,12.98,14.176810588753117,-0.08442029899888637
2003-08-06,12.51,14.076810588753117,-0.11130437387606429
2003-08-07,12.41,14.156810588753117,-0.12339012221727907
2003-08-08,12.49,14.546810588753118,-0.14139254623575992
2003-08-11,12.88,15.086810588753117,-0.14627416283719008
2003-08-12,13.42,15.516810588753117,-0.13513154502723168
2003-08-13,13.85,15.016810588753117,-0.0777002934049793
2003-08-14,13.35,15.166810588753117,-0.11978857243067076
2003-08-15,13.5,15.506810588753117,-0.12941478695874642
2003-08-18,13.84,15.836810588753117,-0.12608666230883625
2003-08-19,14.17,16.156810588753117,-0.12297046981142135
2003-08-20,14.49,15.896810588753118,-0.08849640504293521
2003-08-21,14.23,15.886810588753118,-0.10428843344592009
2003-08-22,14.22,15.746810588753117,-0.09695998946247653
2003-08-25,14.08,15.816810588753118,-0.10980788946085718
2003-08-26,14.15,16.206810588753118,-0.12691026266330663
2003-08-27,14.54,16.64681058875312,-0.12655941373998203
2003-08-28,14.98,16.64681058875312,-0.10012792419703787
2003-08-29,14.98,17.00681058875312,-0.11917640748545066
2003-09-02,15.34,16.546810588753118,-0.07293312401686569
2003-09-03,14.88,16.86681058875312,-0.11779408906612931
2003-09-04,15.2,17.036810588753116,-0.10781422844283373
2003-09-05,15.37,17.73681058875312,-0.1334405967132507
2003-09-08,16.07,17.456810588753118,-0.07944238047966201
2003-09-09,15.79,17.016810588753117,-0.07209403797230673
2003-09-10,15.35,17.566810588753118,-0.126193117273798
2003-09-11,15.9,16.73681058875312,-0.049998211087806776
2003-09-12,15.07,16.906810588753117,-0.1086432345776095
2003-09-15,15.24,17.476810588753118,-0.1279873451390825
2003-09-16,15.81,17.36681058875312,-0.08964286106519292
2003-09-17,15.7,17.50681058875312,-0.10320615394753097
2003-09-18,15.84,16.996810588753117,-0.06806045067764566
2003-09-19,15.33,16.36681058875312,-0.06334835874899103
2003-09-22,14.7,16.356810588753117,-0.10129178789245952
2003-09-23,14.69,15.386810588753118,-0.04528622645569236
2003-09-24,13.72,14.866810588753118,-0.07713897892939392
2003-09-25,13.2,14.546810588753118,-0.09258459650216433
2003-09-26,12.88,15.116810588753118,-0.14796842069432958
2003-09-29,13.45,15.126810588753118,-0.11085024030114043
2003-09-30,13.46,15.162293251159232,-0.11227148973847223
2003-10-01,13.57,15.242293251159232,-0.10971401898674582
2003-10-02,13.65,15.572293251159232,-0.12344317051800524
2003-10-03,13.98,15.722293251159233,-0.11081673794824876
2003-10-06,14.13,15.772293251159232,-0.10412520392610158
2003-10-07,14.18,15.952293251159231,-0.1110995907143596
2003-10-08,14.36,16.182293251159233,-0.11261032184228226
2003-10-09,14.59,16.32229325115923,-0.106130506571814
2003-10-10,14.73,16.44229325115923,-0.10413956405007607
2003-10-13,14.85,16.562293251159232,-0.10338503401631205
2003-10-14,14.97,16.39229325115923,-0.08676597162868893
2003-10-15,14.8,17.05229325115923,-0.13208154574787867
2003-10-16,15.46,16.76229325115923,-0.07769183080418718
2003-10-17,15.17,16.69229325115923,-0.09119737044240539
2003-10-20,15.1,17.25229325115923,-0.1247540381922625
2003-10-21,15.66,16.522293251159233,-0.05218968323896156
2003-10-22,14.93,16.222293251159233,-0.07966156394484403
2003-10-23,14.63,16.022293251159233,-0.08689725180622931
2003-10-24,14.43,16.87229325115923,-0.14475170712146257
2003-10-27,15.28,17.65229325115923,-0.1343900884381377
2003-10-28,16.06,17.46229325115923,-0.08030407180718613
2003-10-29,15.87,17.492293251159232,-0.09274331431939165
2003-10-30,15.9,17.492293251159232,-0.09102827332566632
2003-10-31,15.9,18.64229325115923,-0.14710063907983573
2003-11-03,17.05,18.35229325115923,-0.07096079129386024
2003-11-04,16.76,18.842293251159234,-0.11051166773615118
2003-11-05,17.25,18.50229325115923,-0.06768313712035501
2003-11-06,16.91,18.66229325115923,-0.0938948513763379
2003-11-07,17.07,18.26229325115923,-0.06528715943620877
2003-11-10,16.67,18.092293251159234,-0.07861321013399458
2003-11-11,16.5,18.722293251159233,-0.11869770552929648
2003-11-12,17.13,18.44229325115923,-0.07115672835734488
2003-11-13,16.85,17.73229325115923,-0.049756297093809354
2003-11-14,16.14,17.242293251159232,-0.06392961974968858
2003-11-17,15.65,16.542293251159233,-0.05394011807260779
2003-11-18,14.95,17.01229325115923,-0.12122370692256357
2003-11-19,15.42,17.022293251159233,-0.0941291063147508
2003-11-20,15.43,17.00229325115923,-0.09247536364260922
2003-11-21,15.41,17.882293251159233,-0.13825370249975988
2003-11-24,16.29,17.702293251159233,-0.07978024265679529
2003-11-25,16.11,17.542293251159233,-0.08164800523241644
2003-11-26,15.95,17.80229325115923,-0.1040480136478269
2003-11-28,16.21,18.022293251159233,-0.10055841539714494
2003-12-01,16.43,18.082293251159232,-0.09137631096947874
2003-12-02,16.49,17.862293251159233,-0.07682626367530809
2003-12-03,16.27,17.81229325115923,-0.08658588927390676
2003-12-04,16.22,17.452293251159233,-0.07060924506740007
2003-12-05,15.86,17.362293251159233,-0.08652619958823293
2003-12-08,15.77,17.07229325115923,-0.07628109662835147
2003-12-09,15.48,16.862293251159233,-0.08197540100687095
2003-12-10,15.27,17.432293251159233,-0.12403951792260282
2003-12-11,15.84,17.44229325115923,-0.09186253367530905
2003-12-12,15.85,17.10229325115923,-0.07322370355650099
2003-12-15,15.51,17.132293251159233,-0.09469212482978384
2003-12-16,15.54,16.91229325115923,-0.08114176065774936
2003-12-17,15.32,17.44229325115923,-0.1216751272667762
2003-12-18,15.85,17.492293251159232,-0.09388667498187497
2003-12-19,15.9,17.332293251159232,-0.08263726157895668
2003-12-22,15.74,17.692293251159235,-0.11034709991771796
2003-12-23,16.1,17.872293251159235,-0.0991642888941674
2003-12-24,16.28,17.692293251159235,-0.07982533587423424
2003-12-26,16.1,18.202293251159233,-0.11549606536667267
2003-12-29,16.61,17.98229325115923,-0.07631358425715618
2003-12-30,16.39,17.89229325115923,-0.08396314715342024
2003-12-31,16.3,17.98228459421136,-0.09355232842621686
2004-01-02,16.34,18.74228459421136,-0.12817458736878407
2004-01-05,17.1,19.54228459421136,-0.12497436430409936
2004-01-06,17.9,19.23228459421136,-0.0692733402360508
2004-01-07,17.59,20.02228459421136,-0.1214788743395725
2004-01-08,18.38,19.62228459421136,-0.06330988566835083
2004-01-09,17.98,20.37228459421136,-0.11742839067205613
2004-01-12,18.73,21.33228459421136,-0.12198808724488441
2004-01-13,19.69,21.33228459421136,-0.07698587495204345
2004-01-14,19.69,21.012284594211362,-0.06292912073804835
2004-01-15,19.37,21.36228459421136,-0.09326177569749339
2004-01-16,19.72,22.57228459421136,-0.12636224668826068
2004-01-20,20.93,21.54228459421136,-0.028422454059300994
2004-01-21,19.9,20.84228459421136,-0.04521023546876757
2004-01-22,19.2,20.77228459421136,-0.07569146220197231
2004-01-23,19.13,21.15228459421136,-0.09560596564424007
2004-01-26,19.51,20.39228459421136,-0.04326560813405911
2004-01-27,18.75,20.262284594211362,-0.07463544336177175
2004-01-28,18.62,19.40228459421136,-0.04031920006187062
2004-01-29,17.76,19.12228459421136,-0.07124068191223065
2004-01-30,17.48,19.25228459421136,-0.09205580696351423
2004-02-02,17.61,19.29228459421136,-0.08719986406981206
2004-02-03,17.65,18.97228459421136,-0.06969559135829129
2004-02-04,17.33,19.43228459421136,-0.10818514848416783
2004-02-05,17.79,19.83228459421136,-0.1029777776992703
2004-02-06,18.19,20.04228459421136,-0.09241883506366022
2004-02-09,18.4,20.09228459421136,-0.08422559347476655
2004-02-10,18.45,20.50228459421136,-0.10010028808159288
2004-02-11,18.86,19.97228459421136,-0.055691405205278155
2004-02-12,18.33,19.50228459421136,-0.060110116255780555
2004-02-13,17.86,19.81228459421136,-0.09853909502096325
2004-02-17,18.17,19.54228459421136,-0.070221298210847
2004-02-18,17.9,19.64228459421136,-0.08870071023840165
2004-02-19,18.0,19.90228459421136,-0.095581217583666
2004-02-20,18.26,19.20228459421136,-0.04907148363457836
2004-02-23,17.56,19.09228459421136,-0.08025674385117532
2004-02-24,17.45,19.42228459421136,-0.10154750769120036
2004-02-25,17.78,19.58228459421136,-0.09203648254321273
2004-02-26,17.94,19.05228459421136,-0.058380641371969855
2004-02-27,17.41,19.06228459421136,-0.0866782040759746
2004-03-01,17.42,19.00228459421136,-0.08326812422825036
2004-03-02,17.36,18.692284594211362,-0.07127457253801628
2004-03-03,17.05,18.99228459421136,-0.10226703294048922
2004-03-04,17.35,18.67228459421136,-0.07081536206990346
2004-03-05,17.03,18.31228459421136,-0.07002319058631801
2004-03-08,16.67,18.192284594211362,-0.0836774835138484
2004-03-09,16.55,17.45228459421136,-0.05170008484222355
2004-03-10,15.81,17.52228459421136,-0.0977203962762383
2004-03-11,15.88,17.84228459421136,-0.10997944707417073
2004-03-12,16.2,17.04228459421136,-0.04942322078681005
2004-03-15,15.4,17.20228459421136,-0.10477007192508814
2004-03-16,15.56,17.68228459421136,-0.12002321209704603
2004-03-17,16.04,17.40228459421136,-0.07828193975545639
2004-03-18,15.76,17.29228459421136,-0.08861088226157787
