date,ISRG,dcf,Deviation
2004-05-11,5.57,11335000.0,-0.9999995086016762
2004-05-12,5.54,11335000.0,-0.9999995112483459
2004-05-13,5.61,11335000.0,-0.9999995050727835
2004-05-14,5.51,11335000.0,-0.9999995138950154
2004-05-17,5.28,11335000.0,-0.9999995341861491
2004-05-18,5.37,11335000.0,-0.9999995262461403
2004-05-19,5.45,11335000.0,-0.9999995191883546
2004-05-20,5.5,11335000.0,-0.9999995147772387
2004-05-21,5.38,11335000.0,-0.9999995253639171
2004-05-24,5.38,11335000.0,-0.9999995253639171
2004-05-25,5.48,11335000.0,-0.9999995165416851
2004-05-26,5.56,11335000.0,-0.9999995094838994
2004-05-27,5.55,11335000.0,-0.9999995103661227
2004-05-28,5.51,11335000.0,-0.9999995138950154
2004-06-01,5.55,11335000.0,-0.9999995103661227
2004-06-02,5.8,11335000.0,-0.9999994883105425
2004-06-03,5.69,11335000.0,-0.9999994980149978
2004-06-04,5.93,11335000.0,-0.9999994768416409
2004-06-07,5.96,11335000.0,-0.9999994741949714
2004-06-08,5.9,11335000.0,-0.9999994794883106
2004-06-09,5.95,11335000.0,-0.9999994750771946
2004-06-10,5.91,11335000.0,-0.9999994786060873
2004-06-14,5.87,11335000.0,-0.9999994821349801
2004-06-15,5.93,11335000.0,-0.9999994768416409
2004-06-16,5.97,11335000.0,-0.9999994733127481
2004-06-17,5.99,11335000.0,-0.9999994715483017
2004-06-18,5.94,11335000.0,-0.9999994759594177
2004-06-21,6.05,11335000.0,-0.9999994662549625
2004-06-22,6.08,11335000.0,-0.999999463608293
2004-06-23,6.15,11335000.0,-0.9999994574327304
2004-06-24,6.25,11335000.0,-0.9999994486104985
2004-06-25,6.25,11335000.0,-0.9999994486104985
2004-06-28,6.25,11335000.0,-0.9999994486104985
2004-06-29,6.33,11335000.0,-0.9999994415527128
2004-06-30,6.33,11335000.0,-0.9999994415527128
2004-07-01,6.3,11335000.0,-0.9999994441993825
2004-07-02,6.22,11335000.0,-0.999999451257168
2004-07-06,5.97,11335000.0,-0.9999994733127481
2004-07-07,6.03,11335000.0,-0.9999994680194089
2004-07-08,6.27,11335000.0,-0.999999446846052
2004-07-09,6.49,11335000.0,-0.9999994274371415
2004-07-12,6.66,11335000.0,-0.9999994124393472
2004-07-13,6.71,11335000.0,-0.9999994080282312
2004-07-14,6.72,11335000.0,-0.999999407146008
2004-07-15,6.79,11335000.0,-0.9999994009704455
2004-07-16,6.67,11335000.0,-0.9999994115571239
2004-07-19,6.55,11335000.0,-0.9999994221438023
2004-07-20,6.73,11335000.0,-0.9999994062637847
2004-07-21,6.39,11335000.0,-0.9999994362593736
2004-07-22,6.34,11335000.0,-0.9999994406704896
2004-07-23,6.28,11335000.0,-0.9999994459638288
2004-07-26,6.09,11335000.0,-0.9999994627260697
2004-07-27,7.67,11335000.0,-0.9999993233348037
2004-07-28,7.14,11335000.0,-0.9999993700926334
2004-07-29,7.49,11335000.0,-0.9999993392148213
2004-07-30,7.63,11335000.0,-0.9999993268636965
2004-08-02,7.51,11335000.0,-0.999999337450375
2004-08-03,7.46,11335000.0,-0.999999341861491
2004-08-04,7.33,11335000.0,-0.9999993533303926
2004-08-05,7.26,11335000.0,-0.999999359505955
2004-08-06,7.07,11335000.0,-0.9999993762681959
2004-08-09,6.99,11335000.0,-0.9999993833259815
2004-08-10,7.2,11335000.0,-0.9999993647992942
2004-08-11,7.32,11335000.0,-0.9999993542126158
2004-08-12,7.17,11335000.0,-0.9999993674459638
2004-08-13,7.31,11335000.0,-0.999999355094839
2004-08-16,7.65,11335000.0,-0.9999993250992502
2004-08-17,7.64,11335000.0,-0.9999993259814733
2004-08-18,8.3,11335000.0,-0.9999992677547419
2004-08-19,8.16,11335000.0,-0.9999992801058668
2004-08-20,8.29,11335000.0,-0.9999992686369652
2004-08-23,8.19,11335000.0,-0.9999992774591971
2004-08-24,8.17,11335000.0,-0.9999992792236436
2004-08-25,8.24,11335000.0,-0.9999992730480811
2004-08-26,8.3,11335000.0,-0.9999992677547419
2004-08-27,8.2,11335000.0,-0.999999276576974
2004-08-30,7.89,11335000.0,-0.9999993039258932
2004-08-31,8.08,11335000.0,-0.9999992871636524
2004-09-01,8.32,11335000.0,-0.9999992659902955
2004-09-02,8.78,11335000.0,-0.9999992254080282
2004-09-03,8.98,11335000.0,-0.9999992077635642
2004-09-07,8.76,11335000.0,-0.9999992271724746
2004-09-08,8.46,11335000.0,-0.9999992536391707
2004-09-09,8.64,11335000.0,-0.9999992377591531
2004-09-10,8.95,11335000.0,-0.9999992104102338
2004-09-13,8.86,11335000.0,-0.9999992183502426
2004-09-14,9.0,11335000.0,-0.9999992059991177
2004-09-15,8.94,11335000.0,-0.999999211292457
2004-09-16,8.85,11335000.0,-0.9999992192324658
2004-09-17,8.84,11335000.0,-0.999999220114689
2004-09-20,8.84,11335000.0,-0.999999220114689
2004-09-21,9.02,11335000.0,-0.9999992042346714
2004-09-22,9.13,11335000.0,-0.9999991945302161
2004-09-23,9.14,11335000.0,-0.999999193647993
2004-09-24,8.69,11335000.0,-0.9999992333480371
2004-09-27,8.32,11335000.0,-0.9999992659902955
2004-09-28,8.33,11335000.0,-0.9999992651080724
2004-09-29,8.38,11335000.0,-0.9999992606969563
2004-09-30,8.25,11335000.0,-0.9999992721658579
2004-10-01,8.38,11335000.0,-0.9999992606969563
2004-10-04,8.82,11335000.0,-0.9999992218791354
2004-10-05,8.87,11335000.0,-0.9999992174680195
2004-10-06,8.98,11335000.0,-0.9999992077635642
2004-10-07,8.86,11335000.0,-0.9999992183502426
2004-10-08,8.76,11335000.0,-0.9999992271724746
2004-10-11,8.74,11335000.0,-0.9999992289369211
2004-10-12,8.72,11335000.0,-0.9999992307013674
2004-10-13,8.63,11335000.0,-0.9999992386413763
2004-10-14,8.4,11335000.0,-0.99999925893251
2004-10-15,8.21,11335000.0,-0.9999992756947508
2004-10-18,8.41,11335000.0,-0.9999992580502868
2004-10-19,8.22,11335000.0,-0.9999992748125276
2004-10-20,7.86,11335000.0,-0.9999993065725629
2004-10-21,7.78,11335000.0,-0.9999993136303484
2004-10-22,7.36,11335000.0,-0.999999350683723
2004-10-25,7.99,11335000.0,-0.9999992951036613
2004-10-26,8.27,11335000.0,-0.9999992704014116
2004-10-27,9.75,11335000.0,-0.9999991398323775
2004-10-28,9.74,11335000.0,-0.9999991407146008
2004-10-29,9.73,11335000.0,-0.999999141596824
2004-11-01,9.94,11335000.0,-0.9999991230701367
2004-11-02,9.96,11335000.0,-0.9999991213056904
2004-11-03,10.33,11335000.0,-0.9999990886634319
2004-11-04,10.23,11335000.0,-0.9999990974856638
2004-11-05,10.28,11335000.0,-0.9999990930745478
2004-11-08,10.26,11335000.0,-0.9999990948389943
2004-11-09,10.28,11335000.0,-0.9999990930745478
2004-11-10,10.63,11335000.0,-0.9999990621967357
2004-11-11,10.67,11335000.0,-0.999999058667843
2004-11-12,10.66,11335000.0,-0.9999990595500662
2004-11-15,10.59,11335000.0,-0.9999990657256286
2004-11-16,10.51,11335000.0,-0.9999990727834142
2004-11-17,11.01,11335000.0,-0.9999990286722541
2004-11-18,11.2,11335000.0,-0.9999990119100133
2004-11-19,10.79,11335000.0,-0.9999990480811646
2004-11-22,11.09,11335000.0,-0.9999990216144684
2004-11-23,11.39,11335000.0,-0.9999989951477724
2004-11-24,11.64,11335000.0,-0.9999989730921923
2004-11-26,11.82,11335000.0,-0.9999989572121747
2004-11-29,11.62,11335000.0,-0.9999989748566387
2004-11-30,11.98,11335000.0,-0.9999989430966034
2004-12-01,12.19,11335000.0,-0.9999989245699162
2004-12-02,12.21,11335000.0,-0.9999989228054698
2004-12-03,12.26,11335000.0,-0.9999989183943537
2004-12-06,11.92,11335000.0,-0.9999989483899426
2004-12-07,10.84,11335000.0,-0.9999990436700485
2004-12-08,11.4,11335000.0,-0.9999989942655492
2004-12-09,11.2,11335000.0,-0.9999990119100133
2004-12-10,11.31,11335000.0,-0.999999002205558
2004-12-13,11.75,11335000.0,-0.9999989633877371
2004-12-14,11.84,11335000.0,-0.9999989554477283
2004-12-15,12.04,11335000.0,-0.9999989378032642
2004-12-16,12.0,11335000.0,-0.999998941332157
2004-12-17,12.04,11335000.0,-0.9999989378032642
2004-12-20,12.0,11335000.0,-0.999998941332157
2004-12-21,12.65,11335000.0,-0.9999988839876489
2004-12-22,12.86,11335000.0,-0.9999988654609616
2004-12-23,13.19,11335000.0,-0.9999988363475959
2004-12-27,13.28,11335000.0,-0.9999988284075871
2004-12-28,13.29,11335000.0,-0.999998827525364
2004-12-29,13.31,11335000.0,-0.9999988257609175
2004-12-30,13.27,11335000.0,-0.9999988292898103
2004-12-31,13.34,5771000.0,-0.999997688442211
2005-01-03,12.58,5771000.0,-0.9999978201351586
2005-01-04,12.14,5771000.0,-0.9999978963784439
2005-01-05,12.03,5771000.0,-0.9999979154392653
2005-01-06,12.27,5771000.0,-0.9999978738520187
2005-01-07,12.4,5771000.0,-0.9999978513255935
2005-01-10,13.53,5771000.0,-0.9999976555189741
2005-01-11,13.24,5771000.0,-0.9999977057702305
2005-01-12,13.37,5771000.0,-0.9999976832438052
2005-01-13,13.84,5771000.0,-0.9999976018021141
2005-01-14,13.65,5771000.0,-0.9999976347253509
2005-01-18,13.87,5771000.0,-0.9999975966037082
2005-01-19,13.69,5771000.0,-0.9999976277941431
2005-01-20,13.42,5771000.0,-0.9999976745797955
2005-01-21,13.52,5771000.0,-0.9999976572517761
2005-01-24,12.96,5771000.0,-0.9999977542886848
2005-01-25,12.95,5771000.0,-0.9999977560214868
2005-01-26,13.0,5771000.0,-0.999997747357477
2005-01-27,13.0,5771000.0,-0.999997747357477
2005-01-28,12.83,5771000.0,-0.99999777681511
2005-01-31,13.3,5771000.0,-0.9999976953734189
2005-02-01,13.33,5771000.0,-0.9999976901750129
2005-02-02,13.41,5771000.0,-0.9999976763125975
2005-02-03,13.75,5771000.0,-0.9999976173973315
2005-02-04,13.91,5771000.0,-0.9999975896725004
2005-02-07,13.47,5771000.0,-0.9999976659157859
2005-02-08,13.7,5771000.0,-0.9999976260613412
2005-02-09,15.8,5771000.0,-0.9999972621729336
2005-02-10,15.95,5771000.0,-0.9999972361809045
2005-02-11,16.27,5771000.0,-0.9999971807312424
2005-02-14,15.83,5771000.0,-0.9999972569745278
2005-02-15,15.91,5771000.0,-0.9999972431121122
2005-02-16,16.23,5771000.0,-0.9999971876624502
2005-02-17,15.9,5771000.0,-0.9999972448449143
2005-02-18,15.82,5771000.0,-0.9999972587073298
2005-02-22,15.1,5771000.0,-0.9999973834690695
2005-02-23,15.31,5771000.0,-0.9999973470802287
2005-02-24,15.74,5771000.0,-0.9999972725697452
2005-02-25,16.0,5771000.0,-0.9999972275168948
2005-02-28,15.72,5771000.0,-0.9999972760353492
2005-03-01,15.95,5771000.0,-0.9999972361809045
2005-03-02,15.77,5771000.0,-0.9999972673713394
2005-03-03,15.63,5771000.0,-0.9999972916305666
2005-03-04,15.65,5771000.0,-0.9999972881649627
2005-03-07,15.53,5771000.0,-0.9999973089585861
2005-03-08,15.02,5771000.0,-0.999997397331485
2005-03-09,14.66,5771000.0,-0.9999974597123549
2005-03-10,14.34,5771000.0,-0.999997515162017
2005-03-11,15.03,5771000.0,-0.9999973955986831
2005-03-14,15.02,5771000.0,-0.999997397331485
2005-03-15,14.83,5771000.0,-0.9999974302547219
2005-03-16,14.72,5771000.0,-0.9999974493155432
2005-03-17,14.92,5771000.0,-0.9999974146595044
2005-03-18,14.82,5771000.0,-0.9999974319875238
2005-03-21,14.8,5771000.0,-0.9999974354531277
2005-03-22,14.88,5771000.0,-0.9999974215907121
2005-03-23,15.08,5771000.0,-0.9999973869346733
2005-03-24,15.31,5771000.0,-0.9999973470802287
2005-03-28,15.36,5771000.0,-0.9999973384162191
2005-03-29,15.23,5771000.0,-0.9999973609426442
2005-03-30,15.3,5771000.0,-0.9999973488130307
2005-03-31,15.16,5771000.0,-0.9999973730722579
2005-04-01,15.6,5771000.0,-0.9999972968289724
2005-04-04,15.29,5771000.0,-0.9999973505458326
2005-04-05,16.05,5771000.0,-0.9999972188528851
2005-04-06,17.34,5771000.0,-0.9999969953214347
2005-04-07,17.35,5771000.0,-0.9999969935886328
2005-04-08,16.79,5771000.0,-0.9999970906255415
2005-04-11,16.88,5771000.0,-0.999997075030324
2005-04-12,16.81,5771000.0,-0.9999970871599376
2005-04-13,16.49,5771000.0,-0.9999971426095997
2005-04-14,16.38,5771000.0,-0.9999971616704211
2005-04-15,15.97,5771000.0,-0.9999972327153006
2005-04-18,15.8,5771000.0,-0.9999972621729336
2005-04-19,16.82,5771000.0,-0.9999970854271357
2005-04-20,16.46,5771000.0,-0.9999971478080055
2005-04-21,17.3,5771000.0,-0.9999970022526425
2005-04-22,13.74,5771000.0,-0.9999976191301334
2005-04-25,14.5,5771000.0,-0.999997487437186
2005-04-26,14.02,5771000.0,-0.999997570611679
2005-04-27,14.19,5771000.0,-0.999997541154046
2005-04-28,13.67,5771000.0,-0.999997631259747
2005-04-29,14.31,5771000.0,-0.9999975203604228
2005-05-02,14.14,5771000.0,-0.9999975498180558
2005-05-03,14.23,5771000.0,-0.9999975342228383
2005-05-04,14.4,5771000.0,-0.9999975047652053
2005-05-05,14.39,5771000.0,-0.9999975064980072
2005-05-06,14.54,5771000.0,-0.9999974805059781
2005-05-09,14.39,5771000.0,-0.9999975064980072
2005-05-10,13.97,5771000.0,-0.9999975792756888
2005-05-11,14.27,5771000.0,-0.9999975272916306
2005-05-12,14.07,5771000.0,-0.9999975619476694
2005-05-13,13.93,5771000.0,-0.9999975862068966
2005-05-16,14.81,5771000.0,-0.9999974337203258
2005-05-17,14.53,5771000.0,-0.9999974822387802
2005-05-18,15.01,5771000.0,-0.999997399064287
2005-05-19,15.7,5771000.0,-0.9999972795009531
2005-05-20,15.6,5771000.0,-0.9999972968289724
2005-05-23,15.99,5771000.0,-0.9999972292496968
2005-05-24,16.2,5771000.0,-0.999997192860856
2005-05-25,15.81,5771000.0,-0.9999972604401317
2005-05-26,16.18,5771000.0,-0.9999971963264599
2005-05-27,16.55,5771000.0,-0.9999971322127881
2005-05-31,16.5,5771000.0,-0.9999971408767978
2005-06-01,16.15,5771000.0,-0.9999972015248657
2005-06-02,16.37,5771000.0,-0.999997163403223
2005-06-03,16.39,5771000.0,-0.9999971599376192
2005-06-06,16.34,5771000.0,-0.9999971686016288
2005-06-07,16.22,5771000.0,-0.9999971893952522
2005-06-08,15.73,5771000.0,-0.9999972743025473
2005-06-09,16.16,5771000.0,-0.9999971997920638
2005-06-10,16.06,5771000.0,-0.9999972171200832
2005-06-13,16.21,5771000.0,-0.9999971911280541
2005-06-14,16.16,5771000.0,-0.9999971997920638
2005-06-15,16.05,5771000.0,-0.9999972188528851
2005-06-16,16.61,5771000.0,-0.9999971218159764
2005-06-17,16.8,5771000.0,-0.9999970888927395
2005-06-20,16.73,5771000.0,-0.9999971010223532
2005-06-21,16.37,5771000.0,-0.999997163403223
2005-06-22,16.12,5771000.0,-0.9999972067232715
2005-06-23,15.83,5771000.0,-0.9999972569745278
2005-06-24,15.79,5771000.0,-0.9999972639057356
2005-06-27,15.34,5771000.0,-0.9999973418818229
2005-06-28,15.78,5771000.0,-0.9999972656385375
2005-06-29,15.68,5771000.0,-0.9999972829665569
2005-06-30,15.55,5771000.0,-0.9999973054929822
2005-07-01,15.58,5771000.0,-0.9999973002945763
2005-07-05,16.19,5771000.0,-0.999997194593658
2005-07-06,16.3,5771000.0,-0.9999971755328366
2005-07-07,16.58,5771000.0,-0.9999971270143823
2005-07-08,17.26,5771000.0,-0.9999970091838503
2005-07-11,17.63,5771000.0,-0.9999969450701784
2005-07-12,17.81,5771000.0,-0.9999969138797435
2005-07-13,16.98,5771000.0,-0.9999970577023046
2005-07-14,16.81,5771000.0,-0.9999970871599376
2005-07-15,16.83,5771000.0,-0.9999970836943337
2005-07-18,17.15,5771000.0,-0.9999970282446716
2005-07-19,16.97,5771000.0,-0.9999970594351065
2005-07-20,16.83,5771000.0,-0.9999970836943337
2005-07-21,16.48,5771000.0,-0.9999971443424016
2005-07-22,16.72,5771000.0,-0.9999971027551551
2005-07-25,16.57,5771000.0,-0.9999971287471842
2005-07-26,17.1,5771000.0,-0.9999970369086814
2005-07-27,21.61,5771000.0,-0.999996255415006
2005-07-28,24.15,5771000.0,-0.9999958152833132
2005-07-29,23.13,5771000.0,-0.999995992029111
2005-08-01,22.44,5771000.0,-0.999996111592445
2005-08-02,22.94,5771000.0,-0.999996024952348
2005-08-03,23.73,5771000.0,-0.9999958880609946
2005-08-04,23.36,5771000.0,-0.9999959521746664
2005-08-05,23.12,5771000.0,-0.9999959937619131
2005-08-08,23.25,5771000.0,-0.9999959712354878
2005-08-09,24.95,5771000.0,-0.9999956766591579
2005-08-10,24.47,5771000.0,-0.999995759833651
2005-08-11,24.93,5771000.0,-0.9999956801247617
2005-08-12,24.98,5771000.0,-0.9999956714607521
2005-08-15,25.39,5771000.0,-0.9999956004158724
2005-08-16,24.71,5771000.0,-0.9999957182464044
2005-08-17,25.17,5771000.0,-0.9999956385375152
2005-08-18,24.64,5771000.0,-0.999995730376018
2005-08-19,24.87,5771000.0,-0.9999956905215733
2005-08-22,25.48,5771000.0,-0.999995584820655
2005-08-23,25.96,5771000.0,-0.9999955016461618
2005-08-24,25.86,5771000.0,-0.9999955189741813
2005-08-25,25.46,5771000.0,-0.9999955882862589
2005-08-26,24.28,5771000.0,-0.9999957927568879
2005-08-29,24.22,5771000.0,-0.9999958031536995
2005-08-30,23.93,5771000.0,-0.9999958534049558
2005-08-31,24.8,5771000.0,-0.999995702651187
2005-09-01,23.87,5771000.0,-0.9999958638017674
2005-09-02,23.7,5771000.0,-0.9999958932594004
2005-09-06,23.22,5771000.0,-0.9999959764338936
2005-09-07,23.96,5771000.0,-0.99999584820655
2005-09-08,23.61,5771000.0,-0.9999959088546179
2005-09-09,23.43,5771000.0,-0.9999959400450529
2005-09-12,24.15,5771000.0,-0.9999958152833132
2005-09-13,24.36,5771000.0,-0.9999957788944723
2005-09-14,23.39,5771000.0,-0.9999959469762606
2005-09-15,23.16,5771000.0,-0.9999959868307052
2005-09-16,23.0,5771000.0,-0.9999960145555363
2005-09-19,23.25,5771000.0,-0.9999959712354878
2005-09-20,22.7,5771000.0,-0.9999960665395945
2005-09-21,23.23,5771000.0,-0.9999959747010917
2005-09-22,23.31,5771000.0,-0.9999959608386761
2005-09-23,23.75,5771000.0,-0.9999958845953908
2005-09-26,23.29,5771000.0,-0.9999959643042801
2005-09-27,24.76,5771000.0,-0.9999957095823947
2005-09-28,24.82,5771000.0,-0.9999956991855831
2005-09-29,25.14,5771000.0,-0.999995643735921
2005-09-30,24.43,5771000.0,-0.9999957667648588
2005-10-03,24.63,5771000.0,-0.99999573210882
2005-10-04,25.05,5771000.0,-0.9999956593311384
2005-10-05,24.27,5771000.0,-0.9999957944896898
2005-10-06,23.45,5771000.0,-0.999995936579449
2005-10-07,23.47,5771000.0,-0.999995933113845
2005-10-10,23.21,5771000.0,-0.9999959781666955
2005-10-11,22.8,5771000.0,-0.9999960492115751
2005-10-12,21.98,5771000.0,-0.9999961913013342
2005-10-13,21.95,5771000.0,-0.99999619649974
2005-10-14,22.3,5771000.0,-0.9999961358516721
2005-10-17,22.5,5771000.0,-0.9999961011956333
2005-10-18,22.21,5771000.0,-0.9999961514468896
2005-10-19,22.87,5771000.0,-0.9999960370819615
2005-10-20,22.52,5771000.0,-0.9999960977300295
2005-10-21,23.24,5771000.0,-0.9999959729682897
2005-10-24,23.74,5771000.0,-0.9999958863281927
2005-10-25,24.0,5771000.0,-0.9999958412753422
2005-10-26,30.07,5771000.0,-0.9999947894645642
2005-10-27,29.3,5771000.0,-0.9999949228903137
2005-10-28,29.37,5771000.0,-0.9999949107607
2005-10-31,29.58,5771000.0,-0.9999948743718593
2005-11-01,29.09,5771000.0,-0.9999949592791544
2005-11-02,30.93,5771000.0,-0.9999946404435973
2005-11-03,31.06,5771000.0,-0.999994617917172
2005-11-04,30.77,5771000.0,-0.9999946681684283
2005-11-07,30.78,5771000.0,-0.9999946664356264
2005-11-08,30.71,5771000.0,-0.99999467856524
2005-11-09,30.69,5771000.0,-0.9999946820308439
2005-11-10,32.86,5771000.0,-0.9999943060128227
2005-11-11,33.11,5771000.0,-0.9999942626927742
2005-11-14,34.95,5771000.0,-0.9999939438572171
2005-11-15,35.42,5771000.0,-0.9999938624155259
2005-11-16,34.41,5771000.0,-0.9999940374285219
2005-11-17,35.66,5771000.0,-0.9999938208282794
2005-11-18,36.0,5771000.0,-0.9999937619130134
2005-11-21,36.49,5771000.0,-0.9999936770057183
2005-11-22,38.5,5771000.0,-0.9999933287125281
2005-11-23,38.22,5771000.0,-0.9999933772309825
2005-11-25,38.55,5771000.0,-0.9999933200485185
2005-11-28,37.14,5771000.0,-0.9999935643735921
2005-11-29,37.16,5771000.0,-0.9999935609079882
2005-11-30,37.24,5771000.0,-0.9999935470455726
2005-12-01,38.45,5771000.0,-0.9999933373765378
2005-12-02,38.63,5771000.0,-0.9999933061861029
2005-12-05,38.85,5771000.0,-0.9999932680644602
2005-12-06,38.18,5771000.0,-0.9999933841621903
2005-12-07,37.64,5771000.0,-0.999993477733495
2005-12-08,37.3,5771000.0,-0.999993536648761
2005-12-09,38.83,5771000.0,-0.9999932715300641
2005-12-12,40.73,5771000.0,-0.9999929422976954
2005-12-13,39.42,5771000.0,-0.9999931692947496
2005-12-14,39.23,5771000.0,-0.9999932022179865
2005-12-15,38.37,5771000.0,-0.9999933512389534
2005-12-16,38.62,5771000.0,-0.9999933079189048
2005-12-19,38.38,5771000.0,-0.9999933495061515
2005-12-20,38.82,5771000.0,-0.999993273262866
2005-12-21,39.82,5771000.0,-0.9999930999826719
2005-12-22,41.06,5771000.0,-0.9999928851152313
2005-12-23,40.76,5771000.0,-0.9999929370992896
2005-12-27,40.04,5771000.0,-0.9999930618610293
2005-12-28,39.9,5771000.0,-0.9999930861202565
2005-12-29,39.57,5771000.0,-0.9999931433027205
2005-12-30,39.09,38.74692701664533,0.00885419850733693
2006-01-03,38.6,40.836927016645326,-0.05477706527069337
2006-01-04,40.69,40.23692701664533,0.01126012886538863
2006-01-05,40.09,40.166927016645324,-0.0019151830214305665
2006-01-06,40.02,41.376927016645325,-0.03279429175828963
2006-01-09,41.23,42.89692701664533,-0.03885889112752794
2006-01-10,42.75,42.586927016645326,0.0038291793932663243
2006-01-11,42.44,43.696927016645326,-0.028764654689940383
2006-01-12,43.55,42.79692701664533,0.017596426562630718
2006-01-13,42.65,43.846927016645324,-0.02729785410482577
2006-01-17,43.7,43.03692701664533,0.01540707084170334
2006-01-18,42.89,44.38692701664532,-0.03372450217344325
2006-01-19,44.24,42.836927016645326,0.0327538196848125
2006-01-20,42.69,43.336927016645326,-0.014927847015937412
2006-01-23,43.19,44.85692701664533,-0.03716097217330061
2006-01-24,44.71,44.24692701664533,0.010465652974735784
2006-01-25,44.1,44.82692701664533,-0.016216302678419225
2006-01-26,44.68,45.456927016645324,-0.017091498867946586
2006-01-27,45.31,45.47692701664533,-0.0036705869898426835
2006-01-30,45.33,45.90692701664533,-0.012567319446935343
2006-01-31,45.76,43.36692701664533,0.05518198193835944
2006-02-01,43.22,42.56692701664532,0.015342262858188072
2006-02-02,42.42,38.376927016645325,0.10535166042870148
2006-02-03,38.23,35.706927016645324,0.07066060269421959
2006-02-06,35.56,33.64692701664533,0.056857286919791195
2006-02-07,33.5,32.79692701664533,0.021437160347304696
2006-02-08,32.65,33.97692701664533,-0.039053767752312174
2006-02-09,33.83,34.53692701664533,-0.02046872949364087
2006-02-10,34.39,33.81692701664532,0.016946335279743208
2006-02-13,33.67,34.21692701664533,-0.015984106824650457
2006-02-14,34.07,34.206927016645324,-0.004002903171591354
2006-02-15,34.06,33.776927016645324,0.008380661248880816
2006-02-16,33.63,32.456927016645324,0.03614245374348202
2006-02-17,32.31,30.586927016645326,0.056333641572328785
2006-02-21,30.44,31.226927016645327,-0.02520027078635878
2006-02-22,31.08,30.446927016645326,0.0207926725415859
2006-02-23,30.3,31.746927016645326,-0.0455769157086191
2006-02-24,31.6,31.586927016645326,0.0004138732250777988
2006-02-27,31.44,30.216927016645325,0.04047641848825112
2006-02-28,30.07,30.946927016645326,-0.028336481233618316
2006-03-01,30.8,30.676927016645326,0.004011907166838968
2006-03-02,30.53,30.266927016645326,0.008691763891656379
2006-03-03,30.12,30.076927016645328,0.0014320938881433598
2006-03-06,29.93,29.486927016645325,0.015026082002528085
2006-03-07,29.34,29.476927016645327,-0.004645226979325456
2006-03-08,29.33,29.816927016645327,-0.01633055667921446
2006-03-09,29.67,31.136927016645327,-0.04711213203092035
2006-03-10,30.99,31.506927016645328,-0.016406773544504483
2006-03-13,31.36,31.606927016645326,-0.007812433537600305
2006-03-14,31.46,31.716927016645325,-0.008100627671479232
2006-03-15,31.57,32.93692701664533,-0.04150135244719466
2006-03-16,32.79,34.86692701664533,-0.05956725167244625
2006-03-17,34.72,35.11692701664533,-0.011303011122163031
2006-03-20,34.97,34.596927016645324,0.010783413890348648
2006-03-21,34.45,35.82692701664533,-0.038432741273221716
2006-03-22,35.68,36.49692701664533,-0.022383446591893952
2006-03-23,36.35,37.49692701664533,-0.030587226951589774
2006-03-24,37.35,39.846927016645324,-0.06266297563177903
2006-03-27,39.7,39.79692701664533,-0.002435540226630617
2006-03-28,39.65,39.04692701664533,0.015444825737441104
2006-03-29,38.9,39.696927016645326,-0.020075282308657516
2006-03-30,39.55,39.47692701664533,0.0018510301808409846
2006-03-31,39.33,38.13790186125212,0.031257570043701
2006-04-03,38.0,37.48790186125211,0.013660357430598014
2006-04-04,37.35,37.42790186125212,-0.0020813846723469753
2006-04-05,37.29,37.34790186125211,-0.001550337726258899
2006-04-06,37.21,36.38790186125212,0.022592622731658407
2006-04-07,36.25,37.04790186125211,-0.0215370323598979
2006-04-10,36.91,35.47790186125212,0.04036591973078241
2006-04-11,35.34,35.47790186125212,-0.0038869790494214795
2006-04-12,35.34,35.49790186125212,-0.004448202653477784
2006-04-13,35.36,34.92790186125212,0.012371145007918027
2006-04-17,34.79,35.827901861252116,-0.028969094123108774
2006-04-18,35.69,35.617901861252115,0.0020242107193382264
2006-04-19,35.48,36.12790186125211,-0.017933559046422354
2006-04-20,35.99,35.74790186125212,0.006772373374178464
2006-04-21,35.61,36.467901861252116,-0.023524848358870254
2006-04-24,36.33,36.01790186125211,0.008665083822765318
2006-04-25,35.88,36.10790186125212,-0.006311689394965292
2006-04-26,35.97,34.52790186125212,0.04176616767919605
2006-04-27,34.39,42.467901861252116,-0.1902119367150188
2006-04-28,42.33,42.117901861252115,0.005035819197418467
2006-05-01,41.98,41.687901861252115,0.007006784359645968
2006-05-02,41.55,41.24790186125212,0.007323963768243624
2006-05-03,41.11,42.78790186125212,-0.039214399123682964
2006-05-04,42.65,42.74790186125212,-0.002290214419642944
2006-05-05,42.61,42.31790186125212,0.006902472143009097
2006-05-08,42.18,42.897901861252116,-0.016735127596078647
2006-05-09,42.76,43.077901861252116,-0.007379696956366089
2006-05-10,42.94,41.80790186125211,0.02707856860420743
2006-05-11,41.67,39.47790186125212,0.055527219922987925
2006-05-12,39.34,40.337901861252114,-0.02473856634101923
2006-05-15,40.2,40.397901861252116,-0.004898815337782025
2006-05-16,40.26,38.617901861252115,0.04252168190409922
2006-05-17,38.48,37.827901861252116,0.017238548972123624
2006-05-18,37.69,38.77790186125212,-0.028054686020523967
2006-05-19,38.64,38.007901861252115,0.016630703295734683
2006-05-22,37.87,36.657901861252114,0.033065125858419364
