date,COST,dcf,Deviation
2003-03-11,28.08,31.012728663250893,-0.09456532171340626
2003-03-12,28.57,32.43272866325089,-0.11909971261923757
2003-03-13,29.99,32.03272866325089,-0.06377004858766178
2003-03-14,29.59,33.342728663250895,-0.11255013652757861
2003-03-17,30.9,33.43272866325089,-0.07575596621985736
2003-03-18,30.99,33.522728663250895,-0.07555258071898507
2003-03-19,31.08,33.21272866325089,-0.06421419585469679
2003-03-20,30.77,33.67272866325089,-0.08620414140713284
2003-03-21,31.23,32.54272866325089,-0.040338616863843324
2003-03-24,30.1,33.42272866325089,-0.0994152421464114
2003-03-25,30.98,33.662728663250896,-0.07969433167726503
2003-03-26,31.22,32.842728663250895,-0.049409069504831815
2003-03-27,30.4,32.87272866325089,-0.07522127805639711
2003-03-28,30.43,32.47272866325089,-0.06290597517795382
2003-03-31,30.03,32.85272866325089,-0.08592067624533117
2003-04-01,30.41,34.062728663250894,-0.10723535097150616
2003-04-02,31.62,33.92272866325089,-0.06788158718332937
2003-04-03,31.48,34.01272866325089,-0.07446414218413999
2003-04-04,31.57,34.61272866325089,-0.08790779521758496
2003-04-07,32.17,35.28272866325089,-0.08822244710605354
2003-04-08,32.84,34.86272866325089,-0.058019803406354264
2003-04-09,32.42,36.23272866325089,-0.10522885810468796
2003-04-10,33.79,35.592728663250895,-0.05064879066471217
2003-04-11,33.15,36.19272866325089,-0.08407016479916296
2003-04-14,33.75,37.12272866325089,-0.0908534686080249
2003-04-15,34.68,36.50272866325089,-0.04993403863218382
2003-04-16,34.06,37.04272866325089,-0.0805212998849616
2003-04-17,34.6,36.50272866325089,-0.052125655613424415
2003-04-21,34.06,36.26272866325089,-0.06074359940494933
2003-04-22,33.82,36.28272866325089,-0.06787605987708634
2003-04-23,33.84,35.992728663250894,-0.05981009896170664
2003-04-24,33.55,35.49272866325089,-0.05473596244693313
2003-04-25,33.05,36.912728663250896,-0.10464489630365648
2003-04-28,34.47,37.28272866325089,-0.07544320826558393
2003-04-29,34.84,37.05272866325089,-0.05971837279140746
2003-04-30,34.61,36.772728663250895,-0.05881338540460923
2003-05-01,34.33,37.26272866325089,-0.07870407692776393
2003-05-02,34.82,36.702728663250895,-0.051296694600693304
2003-05-05,34.26,37.312728663250894,-0.08181467216728944
2003-05-06,34.87,36.78272866325089,-0.052000727862309915
2003-05-07,34.34,37.39272866325089,-0.08163963348978787
2003-05-08,34.95,37.742728663250894,-0.07399381979422426
2003-05-09,35.3,38.890980272672444,-0.09233452711902257
2003-05-12,36.2,38.890980272672444,-0.06919291449599474
2003-05-13,36.2,38.600980272672444,-0.06219998185829012
2003-05-14,35.91,38.08098027267244,-0.05700956900603682
2003-05-15,35.39,38.210980272672444,-0.07382643032295977
2003-05-16,35.52,36.890980272672444,-0.03716302094818591
2003-05-19,34.2,36.83098027267244,-0.07143389215259499
2003-05-20,34.14,37.310980272672445,-0.08498785744835968
2003-05-21,34.62,37.84098027267245,-0.08511883808143672
2003-05-22,35.15,37.460980272672444,-0.06169033100178356
2003-05-23,34.77,38.61098027267244,-0.0994789628636017
2003-05-27,35.92,40.04098027267244,-0.102919065532593
2003-05-28,37.35,39.32098027267244,-0.05012541037900442
2003-05-29,36.63,39.94098027267245,-0.08289682051038227
2003-05-30,37.25,40.020980272672446,-0.06923819091369321
2003-06-02,37.33,40.05098027267245,-0.06793791947531991
2003-06-03,37.36,40.12098027267245,-0.06881637123290907
2003-06-04,37.43,39.62098027267245,-0.05529848725584463
2003-06-05,36.93,37.990980272672445,-0.027927162317409993
2003-06-06,35.3,37.68098027267244,-0.06318785380430281
2003-06-09,34.99,37.69098027267245,-0.07166118400562727
2003-06-10,35.0,37.97098027267244,-0.07824344410751605
2003-06-11,35.28,38.240980272672445,-0.0774295076004734
2003-06-12,35.55,37.560980272672445,-0.053539078535060014
2003-06-13,34.87,38.36098027267244,-0.09100341669733991
2003-06-16,35.67,38.490980272672445,-0.0732893850114611
2003-06-17,35.8,38.93098027267244,-0.08042387452725497
2003-06-18,36.24,38.270980272672446,-0.053068415237920497
2003-06-19,35.58,38.780980272672444,-0.0825399525789724
2003-06-20,36.09,38.51098027267244,-0.06286467536092233
2003-06-23,35.82,38.94098027267245,-0.08014642288968399
2003-06-24,36.25,38.73098027267245,-0.06405673843538018
2003-06-25,36.04,38.990980272672445,-0.0756836645817981
2003-06-26,36.3,38.700980272672446,-0.062039262461985545
2003-06-27,36.01,39.29098027267244,-0.08350466824454428
2003-06-30,36.6,39.200980272672446,-0.06634987835969053
2003-07-01,36.51,39.44098027267245,-0.07431306860045883
2003-07-02,36.75,38.79098027267244,-0.05261481556603709
2003-07-03,36.1,39.69098027267245,-0.09047345890685554
2003-07-07,37.0,39.58098027267244,-0.0652075884652712
2003-07-08,36.89,39.420980272672445,-0.06420388978573877
2003-07-09,36.73,38.94098027267245,-0.056777725090399134
2003-07-10,36.25,39.630980272672446,-0.08531154792059992
2003-07-11,36.94,39.84098027267245,-0.07281397829114855
2003-07-14,37.15,39.83098027267244,-0.06730892020028523
2003-07-15,37.14,39.57098027267244,-0.06143341044172379
2003-07-16,36.88,39.15098027267244,-0.05800570654568238
2003-07-17,36.46,39.30098027267245,-0.07228777127088337
2003-07-18,36.61,39.030980272672444,-0.06202714499506168
2003-07-21,36.34,39.210980272672444,-0.07321878343024568
2003-07-22,36.52,39.460980272672444,-0.07452881941478606
2003-07-23,36.77,38.880980272672446,-0.054293391212570485
2003-07-24,36.19,39.22098027267244,-0.07727956444740636
2003-07-25,36.53,39.58098027267244,-0.07708197855773935
2003-07-28,36.89,39.560980272672445,-0.06751552297902685
2003-07-29,36.87,39.40098027267244,-0.06423647978189695
2003-07-30,36.71,39.68098027267244,-0.07487164511201605
2003-07-31,36.99,39.36098027267244,-0.060236819719618806
2003-08-01,36.67,39.65098027267244,-0.07518049370211766
2003-08-04,36.96,32.75098027267244,0.12851583959578705
2003-08-05,30.06,31.580980272672445,-0.04816127490471145
2003-08-06,28.89,31.720980272672445,-0.08924630475910378
2003-08-07,29.03,31.910980272672443,-0.09028178539346288
2003-08-08,29.22,32.140980272672444,-0.09088024845203557
2003-08-11,29.45,32.740980272672445,-0.10051563041987754
2003-08-12,30.05,32.990980272672445,-0.08914497988132108
2003-08-13,30.3,33.54098027267244,-0.09662747618956846
2003-08-14,30.85,33.640980272672444,-0.08296370230743955
2003-08-15,30.95,33.32098027267244,-0.07115577792940742
2003-08-18,30.63,33.18098027267244,-0.07688079893086852
2003-08-19,30.49,33.19098027267245,-0.08137693585676598
2003-08-20,30.5,33.43098027267244,-0.08767257940887607
2003-08-21,30.74,33.58098027267244,-0.08460087375663594
2003-08-22,30.89,34.140980272672444,-0.09522222990400286
2003-08-25,31.45,34.310980272672445,-0.08338381037020737
2003-08-26,31.62,34.48098027267245,-0.08297270698362036
2003-08-27,31.79,34.87098027267245,-0.08835370409953569
2003-08-28,32.18,34.94098027267245,-0.07901839762726481
2003-08-29,32.25,36.35419188610674,-0.11289459820657477
2003-09-02,33.13,36.48419188610674,-0.09193548528024331
2003-09-03,33.26,36.044191886106745,-0.0772438426391775
2003-09-04,32.82,35.42419188610675,-0.07351450371767276
2003-09-05,32.2,34.99419188610674,-0.07984730423839492
2003-09-08,31.77,34.24419188610674,-0.072251431551829
2003-09-09,31.02,33.93419188610674,-0.08587774525138647
2003-09-10,30.71,34.85419188610674,-0.11890081685579579
2003-09-11,31.63,34.61419188610674,-0.08621295842831789
2003-09-12,31.39,34.13419188610674,-0.08039422451432576
2003-09-15,30.91,34.20419188610674,-0.09630959553366314
2003-09-16,30.98,34.75419188610674,-0.10859673844453566
2003-09-17,31.53,34.974191886106745,-0.0984780977162456
2003-09-18,31.75,35.80419188610674,-0.1132323248351238
2003-09-19,32.58,35.49419188610675,-0.0821033451179215
2003-09-22,32.27,36.014191886106744,-0.10396434544325128
2003-09-23,32.79,35.224191886106745,-0.06910568435402054
2003-09-24,32.0,35.02419188610674,-0.08634580052384777
2003-09-25,31.8,34.42419188610674,-0.07623103818352339
2003-09-26,31.2,34.584191886106744,-0.09785372164402806
2003-09-29,31.36,34.37419188610674,-0.08768764356973902
2003-09-30,31.15,35.524191886106735,-0.12313276260106709
2003-10-01,32.3,35.16419188610674,-0.08145194678107692
2003-10-02,31.94,35.48419188610674,-0.0998808680068719
2003-10-03,32.26,36.264191886106744,-0.11041723744134502
2003-10-06,33.04,36.56419188610674,-0.09638369410936787
2003-10-07,33.34,36.154191886106744,-0.0778386056856708
2003-10-08,32.93,36.21419188610674,-0.09068797935448869
2003-10-09,32.99,36.09419188610674,-0.08600253181735851
2003-10-10,32.87,36.57419188610674,-0.1012788443184669
2003-10-13,33.35,36.69419188610674,-0.09113681795981798
2003-10-14,33.47,36.86419188610674,-0.09207286834316664
2003-10-15,33.64,37.00419188610674,-0.09091380502136648
2003-10-16,33.78,36.53419188610674,-0.07538669240838214
2003-10-17,33.31,36.67419188610674,-0.09173186137418865
2003-10-20,33.45,37.13419188610674,-0.09921292746605126
2003-10-21,33.91,37.10419188610674,-0.08608708945640109
2003-10-22,33.88,37.28419188610674,-0.09130389352424839
2003-10-23,34.06,36.94419188610674,-0.07806888549621716
2003-10-24,33.72,37.12419188610674,-0.09169740035151364
2003-10-27,33.9,37.98419188610674,-0.1075234639281768
2003-10-28,34.76,38.53419188610674,-0.09794397394557797
2003-10-29,35.31,38.14419188610674,-0.07430205611824836
2003-10-30,34.92,38.67419188610674,-0.09707227748061598
2003-10-31,35.45,38.404191886106744,-0.07692368309344533
2003-11-03,35.18,38.514191886106744,-0.08657047500740866
2003-11-04,35.29,38.09419188610674,-0.07361205861750941
2003-11-05,34.87,38.21419188610674,-0.08751177824389811
2003-11-06,34.99,37.71419188610674,-0.07223254032151971
2003-11-07,34.49,37.67419188610674,-0.08451918214285536
2003-11-10,34.45,37.71419188610674,-0.08655075776154197
2003-11-11,34.49,38.11419188610674,-0.09508772734672133
2003-11-12,34.89,37.514191886106744,-0.06995197694978483
2003-11-13,34.29,37.38419188610674,-0.08276738722969834
2003-11-14,34.16,37.11419188610674,-0.07959736521200156
2003-11-17,33.89,36.86419188610674,-0.08067969848072654
2003-11-18,33.64,37.044191886106745,-0.09189542848101573
2003-11-19,33.82,37.36419188610674,-0.09485530683789756
2003-11-20,34.14,37.334191886106744,-0.08555674369090616
2003-11-21,34.11,38.90044759216235,-0.12314633606240377
2003-11-24,35.15,39.15044759216235,-0.1021814011894775
2003-11-25,35.4,39.16044759216235,-0.09602667546922972
2003-11-26,35.41,39.570447592162346,-0.10514027122064706
2003-11-28,35.82,40.35044759216235,-0.11227750526966496
2003-12-01,36.6,39.780447592162346,-0.07995002029059539
2003-12-02,36.03,39.55044759216235,-0.08901157398936721
2003-12-03,35.8,39.92044759216235,-0.1032164677675439
2003-12-04,36.17,39.570447592162346,-0.0859340189226433
2003-12-05,35.82,39.890447592162346,-0.10204065980352917
2003-12-08,36.14,39.75044759216235,-0.09082784750514927
2003-12-09,36.0,39.85044759216235,-0.09662244277827481
2003-12-10,36.1,39.890447592162346,-0.09502143548038522
2003-12-11,36.14,39.66044759216235,-0.08876469646444574
2003-12-12,35.91,39.18044759216235,-0.0834714198828238
2003-12-15,35.43,39.62044759216235,-0.10576477164764031
2003-12-16,35.87,39.74044759216235,-0.09739315550451133
2003-12-17,35.99,40.27044759216235,-0.10629252586195315
2003-12-18,36.52,40.34044759216235,-0.09470513641263145
2003-12-19,36.59,39.59044759216235,-0.07578716015214582
2003-12-22,35.84,40.00044759216235,-0.10401002595224818
2003-12-23,36.25,39.81044759216235,-0.08943500531913906
2003-12-24,36.06,40.13044759216235,-0.10143040599819575
2003-12-26,36.38,40.73044759216235,-0.10681069935012188
2003-12-29,36.98,41.04044759216235,-0.09893770244693412
2003-12-30,37.29,40.93044759216235,-0.08894228639853552
2003-12-31,37.18,40.070447592162346,-0.07213414787829098
2004-01-02,36.32,39.90044759216235,-0.08973452199733367
2004-01-05,36.15,40.31044759216235,-0.10321015619214491
2004-01-06,36.56,40.83044759216235,-0.10458978149879716
2004-01-07,37.08,41.01044759216235,-0.09584015349575248
2004-01-08,37.26,41.710447592162346,-0.10669862945797337
2004-01-09,37.96,41.45044759216235,-0.08420771776713787
2004-01-12,37.7,41.61044759216235,-0.09397754214253906
2004-01-13,37.86,40.79044759216235,-0.07184151597114175
2004-01-14,37.04,40.820447592162346,-0.09261161538287999
2004-01-15,37.07,40.820447592162346,-0.09187668958540385
2004-01-16,37.07,40.15044759216235,-0.07672262146247344
2004-01-20,36.4,40.30044759216235,-0.09678422511915008
2004-01-21,36.55,40.25044759216235,-0.09193556378943013
2004-01-22,36.5,41.10044759216235,-0.111931812466189
2004-01-23,37.35,40.87044759216235,-0.08613675160331391
2004-01-26,37.12,40.44044759216235,-0.08210709301857178
2004-01-27,36.69,39.83044759216235,-0.07884540049156552
2004-01-28,36.08,40.65044759216235,-0.11243289712370996
2004-01-29,36.9,40.69044759216235,-0.0931532538091927
2004-01-30,36.94,40.97044759216235,-0.09837450721269103
2004-02-02,37.22,40.88044759216235,-0.08954030123838796
2004-02-03,37.13,41.05044759216235,-0.09550316311072005
2004-02-04,37.3,41.67044759216235,-0.10488122505754827
2004-02-05,37.92,41.890447592162346,-0.09478169416612325
2004-02-06,38.14,42.06044759216235,-0.0932098400420468
2004-02-09,38.31,43.16044759216235,-0.11238177226510404
2004-02-10,39.41,42.90044759216235,-0.08136156585928112
2004-02-11,39.15,41.50044759216235,-0.05663668053079629
2004-02-12,37.75,41.36044759216235,-0.0872922756485478
2004-02-13,37.61,42.27873272458814,-0.11042745190593029
2004-02-17,37.76,42.34873272458814,-0.10835584513072982
2004-02-18,37.83,41.998732724588145,-0.09925853601167267
2004-02-19,37.48,42.69873272458814,-0.12222219235989007
2004-02-20,38.18,42.66873272458814,-0.1051995791288518
2004-02-23,38.15,42.96873272458814,-0.1121450975869881
2004-02-24,38.45,43.20873272458814,-0.11013358699780051
2004-02-25,38.69,43.11873272458814,-0.10271017826232842
2004-02-26,38.6,43.37873272458814,-0.11016303207676315
2004-02-27,38.86,44.45873272458814,-0.12593100121119127
2004-03-01,39.94,44.22873272458814,-0.0969671175363318
2004-03-02,39.71,42.82873272458814,-0.07281870198315876
2004-03-03,38.31,43.15873272458814,-0.11234650367353693
2004-03-04,38.64,42.66873272458814,-0.0944188511665488
2004-03-05,38.15,42.30873272458814,-0.09829490170882027
2004-03-08,37.79,42.07873272458814,-0.10192162279835204
2004-03-09,37.56,41.98873272458814,-0.1054743126837624
2004-03-10,37.47,42.14873272458814,-0.11100530009194631
2004-03-11,37.63,42.818732724588145,-0.12117903530593221
2004-03-12,38.3,41.93873272458814,-0.08676305859034228
2004-03-15,37.42,41.55873272458814,-0.0995875584565038
2004-03-16,37.04,41.82873272458814,-0.11448428897233087
2004-03-17,37.31,41.89873272458814,-0.10951960658932425
2004-03-18,37.38,41.748732724588145,-0.1046434811185335
2004-03-19,37.23,41.22873272458814,-0.09698897978019505
2004-03-22,36.71,40.98873272458814,-0.10438802178486073
2004-03-23,36.47,40.95873272458814,-0.10959159197553703
2004-03-24,36.44,41.47873272458814,-0.12147749927762952
2004-03-25,36.96,41.138732724588145,-0.10157660306562055
2004-03-26,36.62,41.69873272458814,-0.1217958530810076
2004-03-29,37.18,41.79873272458814,-0.11049934827022079
2004-03-30,37.28,42.12873272458814,-0.11509324897775075
2004-03-31,37.61,41.86873272458814,-0.10171630349076999
2004-04-01,37.35,42.21873272458814,-0.11532162171586446
2004-04-02,37.7,42.59873272458814,-0.11499714689307106
2004-04-05,38.08,42.58873272458814,-0.10586679706449853
2004-04-06,38.07,42.66873272458814,-0.10777757929375031
2004-04-07,38.15,42.41873272458814,-0.10063319789168901
2004-04-08,37.9,42.178732724588144,-0.10144289427865749
2004-04-12,37.66,41.678732724588144,-0.0964216630851954
2004-04-13,37.16,42.21873272458814,-0.11982199365358848
2004-04-14,37.7,41.888732724588145,-0.09999664473328429
2004-04-15,37.37,42.59873272458814,-0.1227438562173494
2004-04-16,38.08,42.55873272458814,-0.10523651523111666
2004-04-19,38.04,42.30873272458814,-0.10089483777204522
2004-04-20,37.79,42.82873272458814,-0.11764841974171669
2004-04-21,38.31,42.80873272458814,-0.10508913575019685
2004-04-22,38.29,43.05873272458814,-0.11074949081966401
2004-04-23,38.54,42.608732724588144,-0.09549058290203993
2004-04-26,38.09,42.55873272458814,-0.10500154582860366
2004-04-27,38.04,42.50873272458814,-0.10512505168151753
2004-04-28,37.99,42.178732724588144,-0.09930911751045368
2004-04-29,37.66,42.01873272458814,-0.10373308384042579
2004-04-30,37.5,42.09873272458814,-0.10923684460226535
2004-05-03,37.58,41.98873272458814,-0.10499799442640567
2004-05-04,37.47,41.928732724588144,-0.10634074618652678
2004-05-05,37.41,40.818732724588145,-0.08350902874882282
2004-05-06,36.3,40.178732724588144,-0.0965369602664069
2004-05-07,35.66,41.58685078292589,-0.14251742248680332
2004-05-10,36.42,41.286850782925896,-0.11787895396804093
2004-05-11,36.12,41.716850782925896,-0.13416283055615041
2004-05-12,36.55,41.23685078292589,-0.1136568553112326
2004-05-13,36.07,41.01685078292589,-0.1206053289928617
2004-05-14,35.85,40.70685078292589,-0.11931285986296558
2004-05-17,35.54,41.55685078292589,-0.14478601408839153
2004-05-18,36.39,41.686850782925895,-0.1270628671498346
2004-05-19,36.52,41.856850782925896,-0.12750244423794255
2004-05-20,36.69,41.70685078292589,-0.12028841038699833
2004-05-21,36.54,41.976850782925894,-0.12952021606007036
2004-05-24,36.81,42.506850782925895,-0.13402194418068247
2004-05-25,37.34,42.606850782925896,-0.12361511555405802
2004-05-26,37.44,43.23685078292589,-0.13407199363407507
2004-05-27,38.07,43.0668507829259,-0.11602545094629779
2004-05-28,37.9,43.30685078292589,-0.1248497797733561
2004-06-01,38.14,43.94685078292589,-0.13213349032923094
2004-06-02,38.78,44.41685078292589,-0.1269079343439794
2004-06-03,39.25,44.216850782925896,-0.11232936527546233
2004-06-04,39.05,44.506850782925895,-0.12260698492330313
2004-06-07,39.34,45.216850782925896,-0.1299703690365146
2004-06-08,40.05,45.84685078292589,-0.12643945405045653
2004-06-09,40.68,46.786850782925896,-0.13052493768515172
2004-06-10,41.62,46.12685078292589,-0.0977055815957445
2004-06-14,40.96,46.6368507829259,-0.12172457375711643
2004-06-15,41.47,46.726850782925894,-0.11250171357250471
2004-06-16,41.56,46.76685078292589,-0.11133635675179687
2004-06-17,41.6,47.186850782925895,-0.11839846673869237
2004-06-18,42.02,46.98685078292589,-0.10570725001069337
2004-06-21,41.82,47.30685078292589,-0.1159842748379738
2004-06-22,42.14,48.05685078292589,-0.12312190013558044
2004-06-23,42.89,47.6768507829259,-0.10040199183290377
2004-06-24,42.51,46.98685078292589,-0.09527880052247928
2004-06-25,41.82,47.09685078292589,-0.11204253989820734
2004-06-28,41.93,46.16685078292589,-0.09177257515023807
2004-06-29,41.0,46.34685078292589,-0.11536599990296781
2004-06-30,41.18,46.036850782925896,-0.10549919684617526
2004-07-01,40.87,45.84685078292589,-0.1085538199011774
2004-07-02,40.68,45.95685078292589,-0.11482185339136364
2004-07-06,40.79,46.546850782925894,-0.1236786310157334
2004-07-07,41.38,45.326850782925895,-0.08707533646728938
2004-07-08,40.16,45.366850782925894,-0.1147721451471242
2004-07-09,40.2,45.98685078292589,-0.12583707482475504
2004-07-12,40.82,46.4268507829259,-0.12076741558761706
2004-07-13,41.26,46.01685078292589,-0.10337193228118247
2004-07-14,40.85,46.146850782925895,-0.11478249746320068
2004-07-15,40.98,45.786850782925896,-0.10498321462891247
2004-07-16,40.62,45.826850782925895,-0.11362008721895112
2004-07-19,40.66,46.186850782925895,-0.11966286268145032
2004-07-20,41.02,46.3168507829259,-0.11436120317745158
2004-07-21,41.15,46.05685078292589,-0.10653899907426911
2004-07-22,40.89,45.83685078292589,-0.10792300732773252
2004-07-23,40.67,45.326850782925895,-0.10273934108566118
2004-07-26,40.16,46.48685078292589,-0.13609979330433963
2004-07-27,41.32,46.37685078292589,-0.10903825286877011
2004-07-28,41.21,46.966850782925896,-0.12257263765742443
2004-07-29,41.8,45.87685078292589,-0.0888650967394472
2004-07-30,40.71,46.26685078292589,-0.12010436606107988
2004-08-02,41.1,45.87685078292589,-0.10412333674620278
2004-08-03,40.71,46.3168507829259,-0.12105423162735385
2004-08-04,41.15,45.756850782925895,-0.10068111559471515
2004-08-05,40.59,44.90685078292589,-0.0961290027615832
2004-08-06,39.74,45.356850782925896,-0.12383687769258223
2004-08-09,40.19,46.036850782925896,-0.12700370862670673
2004-08-10,40.87,45.65685078292589,-0.10484408584562332
2004-08-11,40.49,45.65685078292589,-0.11316704271811318
