date,GIS,dcf,Deviation
2003-09-18,23.68,565000000.0,-0.9999999580884956
2003-09-19,23.57,565000000.0,-0.9999999582831859
2003-09-22,23.47,565000000.0,-0.999999958460177
2003-09-23,23.75,565000000.0,-0.9999999579646017
2003-09-24,23.7,565000000.0,-0.9999999580530974
2003-09-25,23.63,565000000.0,-0.9999999581769912
2003-09-26,23.46,565000000.0,-0.9999999584778761
2003-09-29,23.28,565000000.0,-0.9999999587964602
2003-09-30,23.54,565000000.0,-0.9999999583362832
2003-10-01,23.8,565000000.0,-0.9999999578761062
2003-10-02,23.6,565000000.0,-0.9999999582300885
2003-10-03,23.53,565000000.0,-0.9999999583539823
2003-10-06,23.4,565000000.0,-0.9999999585840708
2003-10-07,23.25,565000000.0,-0.9999999588495575
2003-10-08,23.05,565000000.0,-0.9999999592035398
2003-10-09,22.67,565000000.0,-0.9999999598761062
2003-10-10,22.62,565000000.0,-0.9999999599646018
2003-10-13,22.49,565000000.0,-0.9999999601946903
2003-10-14,22.43,565000000.0,-0.999999960300885
2003-10-15,22.41,565000000.0,-0.9999999603362831
2003-10-16,22.37,565000000.0,-0.9999999604070796
2003-10-17,22.37,565000000.0,-0.9999999604070796
2003-10-20,22.16,565000000.0,-0.9999999607787611
2003-10-21,22.25,565000000.0,-0.999999960619469
2003-10-22,22.24,565000000.0,-0.9999999606371681
2003-10-23,22.12,565000000.0,-0.9999999608495576
2003-10-24,22.0,565000000.0,-0.9999999610619469
2003-10-27,22.06,565000000.0,-0.9999999609557522
2003-10-28,22.6,565000000.0,-0.99999996
2003-10-29,22.5,565000000.0,-0.9999999601769911
2003-10-30,22.63,565000000.0,-0.9999999599469026
2003-10-31,22.42,565000000.0,-0.9999999603185841
2003-11-03,22.58,565000000.0,-0.9999999600353983
2003-11-04,22.39,565000000.0,-0.9999999603716814
2003-11-05,22.15,565000000.0,-0.9999999607964601
2003-11-06,22.11,565000000.0,-0.9999999608672566
2003-11-07,22.14,565000000.0,-0.9999999608141593
2003-11-10,22.01,565000000.0,-0.9999999610442478
2003-11-11,21.93,565000000.0,-0.9999999611858407
2003-11-12,22.13,565000000.0,-0.9999999608318584
2003-11-13,22.51,565000000.0,-0.999999960159292
2003-11-14,22.38,565000000.0,-0.9999999603893805
2003-11-17,22.66,565000000.0,-0.9999999598938053
2003-11-18,22.25,565000000.0,-0.999999960619469
2003-11-19,22.38,565000000.0,-0.9999999603893805
2003-11-20,22.14,565000000.0,-0.9999999608141593
2003-11-21,22.22,695000000.0,-0.999999968028777
2003-11-24,22.46,695000000.0,-0.9999999676834532
2003-11-25,22.54,695000000.0,-0.9999999675683453
2003-11-26,22.65,695000000.0,-0.9999999674100719
2003-11-28,22.5,695000000.0,-0.9999999676258993
2003-12-01,22.7,695000000.0,-0.9999999673381295
2003-12-02,22.73,695000000.0,-0.999999967294964
2003-12-03,22.96,695000000.0,-0.9999999669640288
2003-12-04,22.92,695000000.0,-0.9999999670215828
2003-12-05,22.95,695000000.0,-0.9999999669784173
2003-12-08,23.03,695000000.0,-0.9999999668633094
2003-12-09,22.95,695000000.0,-0.9999999669784173
2003-12-10,22.94,695000000.0,-0.9999999669928058
2003-12-11,23.03,695000000.0,-0.9999999668633094
2003-12-12,22.9,695000000.0,-0.9999999670503598
2003-12-15,23.12,695000000.0,-0.999999966733813
2003-12-16,23.54,695000000.0,-0.9999999661294964
2003-12-17,22.67,695000000.0,-0.9999999673812949
2003-12-18,22.62,695000000.0,-0.9999999674532374
2003-12-19,22.51,695000000.0,-0.9999999676115108
2003-12-22,22.6,695000000.0,-0.9999999674820144
2003-12-23,22.17,695000000.0,-0.9999999681007194
2003-12-24,22.52,695000000.0,-0.9999999675971223
2003-12-26,22.57,695000000.0,-0.9999999675251798
2003-12-29,22.71,695000000.0,-0.999999967323741
2003-12-30,22.78,695000000.0,-0.9999999672230215
2003-12-31,22.65,695000000.0,-0.9999999674100719
2004-01-02,22.5,695000000.0,-0.9999999676258993
2004-01-05,22.88,695000000.0,-0.9999999670791367
2004-01-06,22.75,695000000.0,-0.999999967266187
2004-01-07,22.68,695000000.0,-0.9999999673669064
2004-01-08,22.73,695000000.0,-0.999999967294964
2004-01-09,22.8,695000000.0,-0.9999999671942446
2004-01-12,22.75,695000000.0,-0.999999967266187
2004-01-13,22.54,695000000.0,-0.9999999675683453
2004-01-14,22.65,695000000.0,-0.9999999674100719
2004-01-15,22.58,695000000.0,-0.9999999675107913
2004-01-16,22.72,695000000.0,-0.9999999673093525
2004-01-20,22.97,695000000.0,-0.9999999669496403
2004-01-21,22.92,695000000.0,-0.9999999670215828
2004-01-22,22.74,695000000.0,-0.9999999672805755
2004-01-23,22.85,695000000.0,-0.9999999671223022
2004-01-26,23.05,695000000.0,-0.9999999668345324
2004-01-27,22.98,695000000.0,-0.9999999669352518
2004-01-28,22.88,695000000.0,-0.9999999670791367
2004-01-29,23.0,695000000.0,-0.9999999669064749
2004-01-30,22.72,695000000.0,-0.9999999673093525
2004-02-02,22.74,695000000.0,-0.9999999672805755
2004-02-03,22.83,695000000.0,-0.9999999671510791
2004-02-04,22.46,695000000.0,-0.9999999676834532
2004-02-05,22.44,695000000.0,-0.9999999677122302
2004-02-06,22.5,695000000.0,-0.9999999676258993
2004-02-09,22.46,695000000.0,-0.9999999676834532
2004-02-10,22.53,695000000.0,-0.9999999675827338
2004-02-11,22.5,695000000.0,-0.9999999676258993
2004-02-12,22.46,695000000.0,-0.9999999676834532
2004-02-13,22.42,695000000.0,-0.9999999677410072
2004-02-17,22.45,695000000.0,-0.9999999676978417
2004-02-18,22.35,695000000.0,-0.9999999678417266
2004-02-19,22.5,695000000.0,-0.9999999676258993
2004-02-20,22.55,710000000.0,-0.9999999682394366
2004-02-23,22.76,710000000.0,-0.999999967943662
2004-02-24,22.9,710000000.0,-0.9999999677464789
2004-02-25,22.93,710000000.0,-0.9999999677042254
2004-02-26,22.92,710000000.0,-0.9999999677183099
2004-02-27,22.99,710000000.0,-0.9999999676197183
2004-03-01,23.59,710000000.0,-0.9999999667746479
2004-03-02,23.52,710000000.0,-0.9999999668732394
2004-03-03,23.58,710000000.0,-0.9999999667887324
2004-03-04,23.5,710000000.0,-0.9999999669014085
2004-03-05,23.8,710000000.0,-0.9999999664788732
2004-03-08,23.71,710000000.0,-0.9999999666056338
2004-03-09,23.79,710000000.0,-0.9999999664929577
2004-03-10,23.83,710000000.0,-0.9999999664366197
2004-03-11,23.47,710000000.0,-0.999999966943662
2004-03-12,23.38,710000000.0,-0.9999999670704225
2004-03-15,23.17,710000000.0,-0.9999999673661972
2004-03-16,23.08,710000000.0,-0.9999999674929577
2004-03-17,23.25,710000000.0,-0.9999999672535211
2004-03-18,23.3,710000000.0,-0.9999999671830986
2004-03-19,23.0,710000000.0,-0.9999999676056338
2004-03-22,23.21,710000000.0,-0.9999999673098592
2004-03-23,23.17,710000000.0,-0.9999999673661972
2004-03-24,23.21,710000000.0,-0.9999999673098592
2004-03-25,23.24,710000000.0,-0.9999999672676056
2004-03-26,22.9,710000000.0,-0.9999999677464789
2004-03-29,23.25,710000000.0,-0.9999999672535211
2004-03-30,23.28,710000000.0,-0.9999999672112676
2004-03-31,23.34,710000000.0,-0.9999999671267605
2004-04-01,23.46,710000000.0,-0.9999999669577465
2004-04-02,23.38,710000000.0,-0.9999999670704225
2004-04-05,23.33,710000000.0,-0.999999967140845
2004-04-06,23.41,710000000.0,-0.9999999670281691
2004-04-07,23.35,710000000.0,-0.999999967112676
2004-04-08,23.2,710000000.0,-0.9999999673239437
2004-04-12,23.13,710000000.0,-0.9999999674225352
2004-04-13,22.98,710000000.0,-0.9999999676338028
2004-04-14,23.18,710000000.0,-0.9999999673521127
2004-04-15,23.41,710000000.0,-0.9999999670281691
2004-04-16,23.61,710000000.0,-0.9999999667464788
2004-04-19,23.68,710000000.0,-0.9999999666478874
2004-04-20,23.56,710000000.0,-0.9999999668169014
2004-04-21,23.55,710000000.0,-0.9999999668309859
2004-04-22,23.96,710000000.0,-0.9999999662535212
2004-04-23,24.14,710000000.0,-0.999999966
2004-04-26,24.17,710000000.0,-0.9999999659577464
2004-04-27,24.14,710000000.0,-0.999999966
2004-04-28,24.06,710000000.0,-0.999999966112676
2004-04-29,24.25,710000000.0,-0.9999999658450704
2004-04-30,24.38,710000000.0,-0.9999999656619718
2004-05-03,24.57,710000000.0,-0.9999999653943662
2004-05-04,24.29,710000000.0,-0.9999999657887324
2004-05-05,24.17,710000000.0,-0.9999999659577464
2004-05-06,23.93,710000000.0,-0.9999999662957747
2004-05-07,23.83,710000000.0,-0.9999999664366197
2004-05-10,23.48,710000000.0,-0.9999999669295775
2004-05-11,23.36,710000000.0,-0.9999999670985915
2004-05-12,23.32,710000000.0,-0.9999999671549296
2004-05-13,22.93,710000000.0,-0.9999999677042254
2004-05-14,22.93,710000000.0,-0.9999999677042254
2004-05-17,22.94,710000000.0,-0.9999999676901409
2004-05-18,22.91,710000000.0,-0.9999999677323944
2004-05-19,22.81,710000000.0,-0.9999999678732394
2004-05-20,22.85,710000000.0,-0.9999999678169014
2004-05-21,22.79,710000000.0,-0.9999999679014084
2004-05-24,22.76,710000000.0,-0.999999967943662
2004-05-25,22.83,710000000.0,-0.9999999678450704
2004-05-26,22.95,710000000.0,-0.9999999676760564
2004-05-27,22.99,710000000.0,-0.9999999676197183
2004-05-28,23.03,751000000.0,-0.9999999693342211
2004-06-01,22.89,751000000.0,-0.9999999695206392
2004-06-02,22.9,751000000.0,-0.9999999695073236
2004-06-03,22.83,751000000.0,-0.9999999696005326
2004-06-04,23.92,751000000.0,-0.9999999681491345
2004-06-07,23.67,751000000.0,-0.999999968482024
2004-06-08,23.65,751000000.0,-0.9999999685086551
2004-06-09,23.64,751000000.0,-0.9999999685219707
2004-06-10,23.63,751000000.0,-0.9999999685352863
2004-06-14,23.42,751000000.0,-0.9999999688149135
2004-06-15,23.15,751000000.0,-0.9999999691744341
2004-06-16,23.22,751000000.0,-0.999999969081225
2004-06-17,23.05,751000000.0,-0.9999999693075898
2004-06-18,22.83,751000000.0,-0.9999999696005326
2004-06-21,22.91,751000000.0,-0.9999999694940079
2004-06-22,22.93,751000000.0,-0.9999999694673768
2004-06-23,22.92,751000000.0,-0.9999999694806924
2004-06-24,23.08,751000000.0,-0.9999999692676431
2004-06-25,22.75,751000000.0,-0.9999999697070573
2004-06-28,22.95,751000000.0,-0.9999999694407457
2004-06-29,23.06,751000000.0,-0.9999999692942743
2004-06-30,23.76,751000000.0,-0.9999999683621837
2004-07-01,23.75,751000000.0,-0.9999999683754993
2004-07-02,23.49,751000000.0,-0.9999999687217044
2004-07-06,23.38,751000000.0,-0.9999999688681758
2004-07-07,23.1,751000000.0,-0.999999969241012
2004-07-08,23.12,751000000.0,-0.9999999692143808
2004-07-09,23.35,751000000.0,-0.9999999689081225
2004-07-12,23.31,751000000.0,-0.9999999689613848
2004-07-13,23.2,751000000.0,-0.9999999691078562
2004-07-14,23.04,751000000.0,-0.9999999693209055
2004-07-15,22.84,751000000.0,-0.999999969587217
2004-07-16,22.83,751000000.0,-0.9999999696005326
2004-07-19,22.92,751000000.0,-0.9999999694806924
2004-07-20,23.47,751000000.0,-0.9999999687483355
2004-07-21,23.38,751000000.0,-0.9999999688681758
2004-07-22,23.1,751000000.0,-0.999999969241012
2004-07-23,22.77,751000000.0,-0.9999999696804261
2004-07-26,22.9,751000000.0,-0.9999999695073236
2004-07-27,22.75,751000000.0,-0.9999999697070573
2004-07-28,22.63,751000000.0,-0.9999999698668443
2004-07-29,22.49,751000000.0,-0.9999999700532624
2004-07-30,22.45,751000000.0,-0.9999999701065246
2004-08-02,22.68,751000000.0,-0.9999999698002663
2004-08-03,22.46,751000000.0,-0.9999999700932091
2004-08-04,22.45,751000000.0,-0.9999999701065246
2004-08-05,22.47,751000000.0,-0.9999999700798935
2004-08-06,22.54,751000000.0,-0.9999999699866844
2004-08-09,22.53,751000000.0,-0.99999997
2004-08-10,22.62,751000000.0,-0.9999999698801598
2004-08-11,22.87,751000000.0,-0.9999999695472703
2004-08-12,22.7,751000000.0,-0.9999999697736351
2004-08-13,22.93,751000000.0,-0.9999999694673768
2004-08-16,22.86,751000000.0,-0.9999999695605859
2004-08-17,22.98,751000000.0,-0.9999999694007989
2004-08-18,23.21,751000000.0,-0.9999999690945406
2004-08-19,23.24,751000000.0,-0.9999999690545939
2004-08-20,23.31,751000000.0,-0.9999999689613848
2004-08-23,23.28,751000000.0,-0.9999999690013316
2004-08-24,23.32,751000000.0,-0.9999999689480692
2004-08-25,23.41,751000000.0,-0.9999999688282291
2004-08-26,23.5,751000000.0,-0.9999999687083888
2004-08-27,23.6,480000000.0,-0.9999999508333334
2004-08-30,23.48,480000000.0,-0.9999999510833333
2004-08-31,23.63,480000000.0,-0.9999999507708334
2004-09-01,23.67,480000000.0,-0.9999999506875
2004-09-02,23.75,480000000.0,-0.9999999505208333
2004-09-03,23.76,480000000.0,-0.9999999505
2004-09-07,23.66,480000000.0,-0.9999999507083334
2004-09-08,23.26,480000000.0,-0.9999999515416667
2004-09-09,23.33,480000000.0,-0.9999999513958333
2004-09-10,23.33,480000000.0,-0.9999999513958333
2004-09-13,23.36,480000000.0,-0.9999999513333333
2004-09-14,23.42,480000000.0,-0.9999999512083333
2004-09-15,23.56,480000000.0,-0.9999999509166667
2004-09-16,23.39,480000000.0,-0.9999999512708333
2004-09-17,23.62,480000000.0,-0.9999999507916667
2004-09-20,23.17,480000000.0,-0.9999999517291667
2004-09-21,22.67,480000000.0,-0.9999999527708333
2004-09-22,22.47,480000000.0,-0.9999999531875
2004-09-23,22.45,480000000.0,-0.9999999532291667
2004-09-24,22.55,480000000.0,-0.9999999530208333
2004-09-27,22.45,480000000.0,-0.9999999532291667
2004-09-28,22.4,480000000.0,-0.9999999533333334
2004-09-29,22.55,480000000.0,-0.9999999530208333
2004-09-30,22.45,480000000.0,-0.9999999532291667
2004-10-01,22.65,480000000.0,-0.9999999528125
2004-10-04,22.63,480000000.0,-0.9999999528541667
2004-10-05,22.55,480000000.0,-0.9999999530208333
2004-10-06,22.53,480000000.0,-0.9999999530625
2004-10-07,22.34,480000000.0,-0.9999999534583334
2004-10-08,22.35,480000000.0,-0.9999999534375
2004-10-11,22.11,480000000.0,-0.9999999539375
2004-10-12,22.1,480000000.0,-0.9999999539583333
2004-10-13,22.17,480000000.0,-0.9999999538125
2004-10-14,21.99,480000000.0,-0.9999999541875
2004-10-15,21.92,480000000.0,-0.9999999543333333
2004-10-18,21.99,480000000.0,-0.9999999541875
2004-10-19,21.96,480000000.0,-0.99999995425
2004-10-20,21.82,480000000.0,-0.9999999545416667
2004-10-21,21.86,480000000.0,-0.9999999544583333
2004-10-22,21.65,480000000.0,-0.9999999548958334
2004-10-25,21.7,480000000.0,-0.9999999547916667
2004-10-26,21.88,480000000.0,-0.9999999544166667
2004-10-27,21.91,480000000.0,-0.9999999543541667
2004-10-28,21.89,480000000.0,-0.9999999543958333
2004-10-29,22.13,480000000.0,-0.9999999538958333
2004-11-01,22.05,480000000.0,-0.9999999540625
2004-11-02,21.98,480000000.0,-0.9999999542083333
2004-11-03,22.25,480000000.0,-0.9999999536458334
2004-11-04,22.53,480000000.0,-0.9999999530625
2004-11-05,22.6,480000000.0,-0.9999999529166667
2004-11-08,22.51,480000000.0,-0.9999999531041667
2004-11-09,22.57,480000000.0,-0.9999999529791667
2004-11-10,22.65,480000000.0,-0.9999999528125
2004-11-11,22.8,480000000.0,-0.9999999525
2004-11-12,22.95,480000000.0,-0.9999999521875
2004-11-15,22.7,480000000.0,-0.9999999527083333
2004-11-16,22.57,480000000.0,-0.9999999529791667
2004-11-17,22.68,480000000.0,-0.99999995275
2004-11-18,22.69,480000000.0,-0.9999999527291666
2004-11-19,22.32,480000000.0,-0.9999999535
2004-11-22,22.28,480000000.0,-0.9999999535833334
2004-11-23,22.34,480000000.0,-0.9999999534583334
2004-11-24,22.49,480000000.0,-0.9999999531458333
2004-11-26,22.48,561000000.0,-0.9999999599286987
2004-11-29,22.58,561000000.0,-0.9999999597504456
2004-11-30,22.75,561000000.0,-0.9999999594474154
2004-12-01,23.32,561000000.0,-0.9999999584313726
2004-12-02,23.55,561000000.0,-0.9999999580213904
2004-12-03,23.29,561000000.0,-0.9999999584848485
2004-12-06,23.14,561000000.0,-0.9999999587522281
2004-12-07,22.9,561000000.0,-0.9999999591800357
2004-12-08,23.09,561000000.0,-0.9999999588413547
2004-12-09,23.43,561000000.0,-0.9999999582352941
2004-12-10,23.53,561000000.0,-0.999999958057041
2004-12-13,23.64,561000000.0,-0.9999999578609625
2004-12-14,24.26,561000000.0,-0.9999999567557932
2004-12-15,24.21,561000000.0,-0.9999999568449198
2004-12-16,24.18,561000000.0,-0.9999999568983957
2004-12-17,24.36,561000000.0,-0.9999999565775401
2004-12-20,24.56,561000000.0,-0.9999999562210339
2004-12-21,24.5,561000000.0,-0.9999999563279858
2004-12-22,24.54,561000000.0,-0.9999999562566845
2004-12-23,24.61,561000000.0,-0.9999999561319073
2004-12-27,24.63,561000000.0,-0.9999999560962567
2004-12-28,24.91,561000000.0,-0.9999999555971479
2004-12-29,24.89,561000000.0,-0.9999999556327985
2004-12-30,24.91,561000000.0,-0.9999999555971479
2004-12-31,24.86,561000000.0,-0.9999999556862745
2005-01-03,24.45,561000000.0,-0.9999999564171123
2005-01-04,24.38,561000000.0,-0.9999999565418894
2005-01-05,24.88,561000000.0,-0.9999999556506239
2005-01-06,24.9,561000000.0,-0.9999999556149732
2005-01-07,25.47,561000000.0,-0.9999999545989304
2005-01-10,25.55,561000000.0,-0.9999999544563279
2005-01-11,25.49,561000000.0,-0.9999999545632798
2005-01-12,25.48,561000000.0,-0.9999999545811051
2005-01-13,25.3,561000000.0,-0.9999999549019608
2005-01-14,25.32,561000000.0,-0.9999999548663102
2005-01-18,25.91,561000000.0,-0.9999999538146167
2005-01-19,26.09,561000000.0,-0.9999999534937611
2005-01-20,26.17,561000000.0,-0.9999999533511587
2005-01-21,25.96,561000000.0,-0.9999999537254902
2005-01-24,25.92,561000000.0,-0.9999999537967914
2005-01-25,25.95,561000000.0,-0.9999999537433155
2005-01-26,26.04,561000000.0,-0.9999999535828877
2005-01-27,26.34,561000000.0,-0.9999999530481284
2005-01-28,26.45,561000000.0,-0.9999999528520499
2005-01-31,26.5,561000000.0,-0.9999999527629233
2005-02-01,26.68,561000000.0,-0.9999999524420677
2005-02-02,26.55,561000000.0,-0.9999999526737968
2005-02-03,26.54,561000000.0,-0.9999999526916221
2005-02-04,26.5,561000000.0,-0.9999999527629233
2005-02-07,26.4,561000000.0,-0.9999999529411765
2005-02-08,26.48,561000000.0,-0.999999952798574
2005-02-09,26.33,561000000.0,-0.9999999530659537
2005-02-10,26.33,561000000.0,-0.9999999530659537
2005-02-11,26.33,561000000.0,-0.9999999530659537
2005-02-14,26.31,561000000.0,-0.9999999531016043
2005-02-15,26.33,561000000.0,-0.9999999530659537
2005-02-16,26.35,561000000.0,-0.999999953030303
2005-02-17,26.08,561000000.0,-0.9999999535115864
2005-02-18,25.87,561000000.0,-0.999999953885918
2005-02-22,25.38,561000000.0,-0.9999999547593583
2005-02-23,25.68,561000000.0,-0.999999954224599
2005-02-24,25.88,561000000.0,-0.9999999538680927
2005-02-25,26.02,597000000.0,-0.9999999564154104
2005-02-28,26.18,597000000.0,-0.9999999561474037
2005-03-01,26.42,597000000.0,-0.9999999557453937
2005-03-02,26.17,597000000.0,-0.9999999561641542
2005-03-03,26.17,597000000.0,-0.9999999561641542
2005-03-04,26.15,597000000.0,-0.9999999561976549
2005-03-07,25.92,597000000.0,-0.9999999565829145
2005-03-08,25.85,597000000.0,-0.9999999567001675
2005-03-09,25.57,597000000.0,-0.9999999571691792
2005-03-10,25.89,597000000.0,-0.9999999566331659
2005-03-11,25.66,597000000.0,-0.9999999570184255
2005-03-14,25.94,597000000.0,-0.9999999565494138
2005-03-15,26.21,597000000.0,-0.9999999560971524
2005-03-16,25.98,597000000.0,-0.999999956482412
2005-03-17,25.5,597000000.0,-0.9999999572864322
2005-03-18,25.76,597000000.0,-0.9999999568509212
2005-03-21,25.76,597000000.0,-0.9999999568509212
2005-03-22,24.71,597000000.0,-0.9999999586097152
2005-03-23,25.08,597000000.0,-0.9999999579899498
2005-03-24,24.92,597000000.0,-0.9999999582579564
2005-03-28,25.0,597000000.0,-0.9999999581239531
2005-03-29,24.66,597000000.0,-0.9999999586934674
2005-03-30,24.73,597000000.0,-0.9999999585762144
2005-03-31,24.58,597000000.0,-0.9999999588274707
2005-04-01,24.33,597000000.0,-0.9999999592462312
2005-04-04,24.4,597000000.0,-0.9999999591289782
2005-04-05,24.67,597000000.0,-0.9999999586767169
2005-04-06,24.75,597000000.0,-0.9999999585427136
2005-04-07,24.72,597000000.0,-0.9999999585929649
2005-04-08,24.62,597000000.0,-0.999999958760469
2005-04-11,24.69,597000000.0,-0.9999999586432161
2005-04-12,24.78,597000000.0,-0.9999999584924623
2005-04-13,24.54,597000000.0,-0.9999999588944724
2005-04-14,24.43,597000000.0,-0.999999959078727
2005-04-15,24.17,597000000.0,-0.9999999595142378
2005-04-18,24.28,597000000.0,-0.9999999593299832
2005-04-19,24.25,597000000.0,-0.9999999593802346
2005-04-20,24.08,597000000.0,-0.9999999596649917
2005-04-21,24.26,597000000.0,-0.9999999593634841
2005-04-22,24.28,597000000.0,-0.9999999593299832
2005-04-25,24.51,597000000.0,-0.9999999589447236
2005-04-26,24.23,597000000.0,-0.9999999594137353
2005-04-27,24.42,597000000.0,-0.9999999590954773
2005-04-28,24.53,597000000.0,-0.9999999589112227
2005-04-29,24.7,597000000.0,-0.9999999586264656
2005-05-02,24.64,597000000.0,-0.9999999587269681
2005-05-03,24.98,597000000.0,-0.9999999581574539
2005-05-04,24.84,597000000.0,-0.9999999583919598
2005-05-05,24.83,597000000.0,-0.9999999584087103
2005-05-06,24.73,597000000.0,-0.9999999585762144
2005-05-09,24.78,597000000.0,-0.9999999584924623
2005-05-10,24.62,597000000.0,-0.999999958760469
2005-05-11,24.8,597000000.0,-0.9999999584589615
2005-05-12,24.61,597000000.0,-0.9999999587772195
2005-05-13,24.47,597000000.0,-0.9999999590117253
2005-05-16,24.7,597000000.0,-0.9999999586264656
2005-05-17,24.72,597000000.0,-0.9999999585929649
2005-05-18,24.58,597000000.0,-0.9999999588274707
2005-05-19,24.73,597000000.0,-0.9999999585762144
2005-05-20,24.72,597000000.0,-0.9999999585929649
2005-05-23,24.76,597000000.0,-0.9999999585259631
2005-05-24,24.71,597000000.0,-0.9999999586097152
2005-05-25,24.67,597000000.0,-0.9999999586767169
2005-05-26,24.88,597000000.0,-0.9999999583249581
2005-05-27,24.84,14022476031.75,-0.9999999982285582
2005-05-31,24.75,14315919145.169998,-0.9999999982711554
2005-06-01,25.29,14337655672.089996,-0.9999999982361133
2005-06-02,25.33,14321353276.900002,-0.9999999982313124
2005-06-03,25.3,14386562857.660004,-0.9999999982414146
2005-06-06,25.42,14446338306.690002,-0.9999999982403845
2005-06-07,25.53,14386562857.660004,-0.9999999982254274
2005-06-08,25.42,14462640701.879997,-0.999999998242368
2005-06-09,25.56,14506113755.720001,-0.9999999982379844
2005-06-10,25.64,14435470043.230003,-0.9999999982238196
2005-06-13,25.51,14391996989.39,-0.9999999982274871
2005-06-14,25.43,14430035911.5,-0.9999999982377036
2005-06-15,25.5,14419167648.04,-0.9999999982315206
2005-06-16,25.48,14500679623.989998,-0.999999998242841
2005-06-17,25.63,14430035911.5,-0.9999999982238437
2005-06-20,25.5,14435470043.230003,-0.9999999982335178
2005-06-21,25.51,14451772438.419998,-0.9999999982348186
2005-06-22,25.54,14430035911.5,-0.9999999982300807
2005-06-23,25.5,14343089803.82,-0.9999999982221404
2005-06-24,25.34,14267011959.599998,-0.9999999982238748
2005-06-27,25.2,14326787408.629997,-0.9999999982410571
2005-06-28,25.31,13402985014.529999,-0.9999999981116147
2005-06-29,23.61,13288868248.199997,-0.999999998223325
2005-06-30,23.4,13267131721.279999,-0.9999999982362427
2005-07-01,23.36,13370380224.150002,-0.9999999982528545
2005-07-05,23.55,13082371242.46,-0.9999999981998676
2005-07-06,23.02,13033464056.89,-0.9999999982337773
2005-07-07,22.93,13125844296.300003,-0.9999999982530647
2005-07-08,23.1,13250829326.089996,-0.9999999982567129
2005-07-11,23.33,13392116751.07,-0.9999999982579304
2005-07-12,23.59,13332341302.04,-0.9999999982306184
2005-07-13,23.48,13316038906.849998,-0.9999999982367128
2005-07-14,23.45,13299736511.660004,-0.9999999982368072
2005-07-15,23.42,13207356272.25,-0.9999999982267458
2005-07-18,23.25,13207356272.25,-0.9999999982396174
2005-07-19,23.25,13153014954.949997,-0.9999999982323444
2005-07-20,23.15,13212790403.980003,-0.9999999982479099
2005-07-21,23.26,13250829326.089996,-0.9999999982446381
2005-07-22,23.33,13316038906.849998,-0.9999999982479775
