date,DTE,dcf,Deviation
1976-04-01,14.13,,
1976-04-02,14.13,,
1976-04-05,14.13,,
1976-04-06,14.25,,
1976-04-07,14.0,,
1976-04-08,14.13,,
1976-04-09,14.0,,
1976-04-12,14.0,,
1976-04-13,14.0,,
1976-04-14,13.88,,
1976-04-15,14.0,,
1976-04-19,13.88,,
1976-04-20,13.88,,
1976-04-21,13.75,,
1976-04-22,13.63,,
1976-04-23,13.88,,
1976-04-26,13.88,,
1976-04-27,13.75,,
1976-04-28,13.88,,
1976-04-29,13.75,,
1976-04-30,13.88,,
1976-05-03,14.0,,
1976-05-04,14.0,,
1976-05-05,14.0,,
1976-05-06,14.0,,
1976-05-07,14.0,,
1976-05-10,13.75,,
1976-05-11,13.88,,
1976-05-12,14.0,,
1976-05-13,14.0,,
1976-05-14,14.0,,
1976-05-17,14.0,,
1976-05-18,14.0,,
1976-05-19,14.0,,
1976-05-20,13.88,,
1976-05-21,14.0,,
1976-05-24,13.88,,
1976-05-25,13.88,,
1976-05-26,14.0,,
1976-05-27,13.75,,
1976-05-28,13.88,,
1976-06-01,14.0,,
1976-06-02,13.88,,
1976-06-03,14.0,,
1976-06-04,13.88,,
1976-06-07,13.88,,
1976-06-08,14.0,,
1976-06-09,13.88,,
1976-06-10,14.0,,
1976-06-11,14.0,,
1976-06-14,13.88,,
1976-06-15,14.0,,
1976-06-16,13.63,,
1976-06-17,13.63,,
1976-06-18,13.63,,
1976-06-21,13.5,,
1976-06-22,13.5,,
1976-06-23,13.5,,
1976-06-24,13.38,,
1976-06-25,13.38,,
1976-06-28,13.25,,
1976-06-29,13.25,,
1976-06-30,13.13,,
1976-07-01,13.13,,
1976-07-02,13.38,,
1976-07-06,13.5,,
1976-07-07,13.25,,
1976-07-08,13.38,,
1976-07-09,13.5,,
1976-07-12,13.63,,
1976-07-13,13.5,,
1976-07-14,13.88,,
1976-07-15,13.88,,
1976-07-16,13.88,,
1976-07-19,14.0,,
1976-07-20,14.0,,
1976-07-21,14.13,,
1976-07-22,14.0,,
1976-07-23,14.13,,
1976-07-26,14.0,,
1976-07-27,14.13,,
1976-07-28,14.0,,
1976-07-29,14.0,,
1976-07-30,14.13,,
1976-08-02,14.25,,
1976-08-03,14.25,,
1976-08-04,14.25,,
1976-08-05,14.13,,
1976-08-06,14.38,,
1976-08-09,14.38,,
1976-08-10,14.5,,
1976-08-11,14.5,,
1976-08-12,14.5,,
1976-08-13,14.5,,
1976-08-16,14.63,,
1976-08-17,14.5,,
1976-08-18,14.63,,
1976-08-19,14.38,,
1976-08-20,14.5,,
1976-08-23,14.5,,
1976-08-24,14.5,,
1976-08-25,14.38,,
1976-08-26,14.5,,
1976-08-27,14.63,,
1976-08-30,14.63,,
1976-08-31,14.5,,
1976-09-01,14.75,,
1976-09-02,14.63,,
1976-09-03,14.75,,
1976-09-07,14.88,,
1976-09-08,15.0,,
1976-09-09,15.0,,
1976-09-10,15.0,,
1976-09-13,15.13,,
1976-09-14,15.0,,
1976-09-15,15.13,,
1976-09-16,15.13,,
1976-09-17,15.25,,
1976-09-20,15.25,,
1976-09-21,15.5,,
1976-09-22,14.88,,
1976-09-23,14.88,,
1976-09-24,14.75,,
1976-09-27,14.75,,
1976-09-28,14.63,,
1976-09-29,14.63,,
1976-09-30,14.63,,
1976-10-01,14.75,,
1976-10-04,14.75,,
1976-10-05,14.75,,
1976-10-06,14.63,,
1976-10-07,14.88,,
1976-10-08,14.63,,
1976-10-11,14.5,,
1976-10-12,14.63,,
1976-10-13,14.75,,
1976-10-14,14.63,,
1976-10-15,14.63,,
1976-10-18,14.75,,
1976-10-19,14.5,,
1976-10-20,14.63,,
1976-10-21,14.5,,
1976-10-22,14.5,,
1976-10-25,14.5,,
1976-10-26,14.5,,
1976-10-27,14.5,,
1976-10-28,14.63,,
1976-10-29,14.75,,
1976-11-01,14.75,,
1976-11-03,14.63,,
1976-11-04,14.63,,
1976-11-05,14.75,,
1976-11-08,14.5,,
1976-11-09,14.5,,
1976-11-10,14.38,,
1976-11-11,14.5,,
1976-11-12,14.5,,
1976-11-15,14.38,,
1976-11-16,14.63,,
1976-11-17,14.5,,
1976-11-18,14.63,,
1976-11-19,14.63,,
1976-11-22,14.63,,
1976-11-23,14.63,,
1976-11-24,14.75,,
1976-11-26,14.88,,
1976-11-29,14.88,,
1976-11-30,14.88,,
1976-12-01,15.0,,
1976-12-02,14.88,,
1976-12-03,15.0,,
1976-12-06,15.13,,
1976-12-07,15.13,,
1976-12-08,15.25,,
1976-12-09,15.38,,
1976-12-10,14.75,,
1976-12-13,14.63,,
1976-12-14,14.88,,
1976-12-15,14.88,,
1976-12-16,14.63,,
1976-12-17,14.63,,
1976-12-20,14.88,,
1976-12-21,14.88,,
1976-12-22,14.88,,
1976-12-23,14.75,,
1976-12-27,14.88,,
1976-12-28,14.75,,
1976-12-29,15.0,,
1976-12-30,14.88,,
1976-12-31,15.13,,
1977-01-03,15.25,,
1977-01-04,15.25,,
1977-01-05,15.25,,
1977-01-06,15.5,,
1977-01-07,15.5,,
1977-01-10,15.25,,
1977-01-11,15.25,,
1977-01-12,15.38,,
1977-01-13,15.38,,
1977-01-14,15.38,,
1977-01-17,15.38,,
1977-01-18,15.5,,
1977-01-19,15.5,,
1977-01-20,15.63,,
1977-01-21,15.63,,
1977-01-24,16.0,,
1977-01-25,16.0,,
1977-01-26,16.0,,
1977-01-27,16.13,,
1977-01-28,16.13,,
1977-01-31,16.13,,
1977-02-01,16.0,,
1977-02-02,16.0,,
1977-02-03,16.0,,
1977-02-04,16.25,,
1977-02-07,15.75,,
1977-02-08,15.88,,
1977-02-09,15.63,,
1977-02-10,15.5,,
1977-02-11,15.63,,
1977-02-14,15.38,,
1977-02-15,15.38,,
1977-02-16,15.63,,
1977-02-17,15.63,,
1977-02-18,15.5,,
1977-02-22,15.5,,
1977-02-23,15.63,,
1977-02-24,15.63,,
1977-02-25,15.5,,
1977-02-28,15.63,,
1977-03-01,15.75,,
1977-03-02,15.75,,
1977-03-03,15.75,,
1977-03-04,15.88,,
1977-03-07,15.88,,
1977-03-08,16.0,,
1977-03-09,16.0,,
1977-03-10,15.38,,
1977-03-11,15.38,,
1977-03-14,15.38,,
1977-03-15,15.63,,
1977-03-16,15.63,,
1977-03-17,15.5,,
1977-03-18,15.63,,
1977-03-21,15.63,,
1977-03-22,15.38,,
1977-03-23,15.25,,
1977-03-24,15.38,,
1977-03-25,15.38,,
1977-03-28,15.38,,
1977-03-29,15.5,,
1977-03-30,15.5,,
1977-03-31,15.38,,
1977-04-01,15.5,,
1977-04-04,15.63,,
1977-04-05,15.5,,
1977-04-06,15.63,,
1977-04-07,15.5,,
1977-04-11,15.75,,
1977-04-12,15.63,,
1977-04-13,15.88,,
1977-04-14,15.88,,
1977-04-15,15.88,,
1977-04-18,15.88,,
1977-04-19,15.75,,
1977-04-20,15.75,,
1977-04-21,15.63,,
1977-04-22,15.63,,
1977-04-25,15.5,,
1977-04-26,15.75,,
1977-04-27,15.75,,
1977-04-28,15.88,,
1977-04-29,15.88,,
1977-05-02,15.88,,
1977-05-03,15.88,,
1977-05-04,16.0,,
1977-05-05,15.88,,
1977-05-06,15.88,,
1977-05-09,15.88,,
1977-05-10,16.13,,
1977-05-11,16.25,,
1977-05-12,16.0,,
1977-05-13,16.0,,
1977-05-16,16.25,,
1977-05-17,16.13,,
1977-05-18,16.25,,
1977-05-19,16.13,,
1977-05-20,16.13,,
1977-05-23,16.25,,
1977-05-24,16.25,,
1977-05-25,16.38,,
1977-05-26,16.38,,
1977-05-27,16.25,,
1977-05-31,16.38,,
1977-06-01,16.38,,
1977-06-02,16.5,,
1977-06-03,16.5,,
1977-06-06,16.63,,
1977-06-07,16.88,,
1977-06-08,16.88,,
1977-06-09,17.0,,
1977-06-10,16.38,,
1977-06-13,16.13,,
1977-06-14,16.38,,
1977-06-15,16.38,,
1977-06-16,16.5,,
1977-06-17,16.5,,
1977-06-20,16.63,,
1977-06-21,16.88,,
1977-06-22,16.5,,
1977-06-23,16.63,,
1977-06-24,16.88,,
1977-06-27,17.13,,
1977-06-28,17.13,,
1977-06-29,17.0,,
1977-06-30,17.13,,
1977-07-01,17.13,,
1977-07-05,17.13,,
1977-07-06,17.38,,
1977-07-07,17.38,,
1977-07-08,17.63,,
1977-07-11,17.5,,
1977-07-12,17.75,,
1977-07-13,17.75,,
1977-07-15,17.75,,
1977-07-18,17.75,,
1977-07-19,17.63,,
1977-07-20,17.75,,
1977-07-21,17.88,,
1977-07-22,17.75,,
1977-07-25,17.75,,
1977-07-26,17.75,,
1977-07-27,17.63,,
1977-07-28,17.5,,
1977-07-29,17.25,,
1977-08-01,17.25,,
1977-08-02,17.38,,
1977-08-03,17.25,,
1977-08-04,17.38,,
1977-08-05,17.38,,
1977-08-08,17.38,,
1977-08-09,17.25,,
1977-08-10,17.25,,
1977-08-11,17.25,,
1977-08-12,17.13,,
1977-08-15,17.13,,
1977-08-16,17.0,,
1977-08-17,17.13,,
1977-08-18,17.0,,
1977-08-19,17.0,,
1977-08-22,16.88,,
1977-08-23,16.75,,
1977-08-24,16.88,,
1977-08-25,16.88,,
1977-08-26,16.88,,
1977-08-29,16.88,,
1977-08-30,16.88,,
1977-08-31,16.88,,
1977-09-01,17.0,,
1977-09-02,17.13,,
1977-09-06,17.13,,
1977-09-07,17.25,,
1977-09-08,17.13,,
1977-09-09,17.0,,
1977-09-12,16.75,,
1977-09-13,16.75,,
1977-09-14,16.88,,
1977-09-15,16.88,,
1977-09-16,16.75,,
1977-09-19,16.75,,
1977-09-20,16.63,,
1977-09-21,16.63,,
1977-09-22,16.5,,
1977-09-23,16.38,,
1977-09-26,16.5,,
1977-09-27,16.25,,
1977-09-28,16.38,,
1977-09-29,16.63,,
1977-09-30,16.75,,
1977-10-03,16.88,,
1977-10-04,16.88,,
1977-10-05,16.88,,
1977-10-06,16.63,,
1977-10-07,16.88,,
1977-10-10,16.75,,
1977-10-11,16.75,,
1977-10-12,16.88,,
1977-10-13,16.5,,
1977-10-14,16.38,,
1977-10-17,16.38,,
1977-10-18,16.13,,
1977-10-19,16.0,,
1977-10-20,16.13,,
1977-10-21,16.0,,
1977-10-24,15.75,,
1977-10-25,15.75,,
1977-10-26,15.88,,
1977-10-27,16.0,,
1977-10-28,16.13,,
1977-10-31,16.0,,
1977-11-01,16.0,,
1977-11-02,16.13,,
1977-11-03,16.0,,
1977-11-04,16.13,,
1977-11-07,16.38,,
1977-11-08,16.5,,
1977-11-09,16.75,,
1977-11-10,16.75,,
1977-11-11,16.75,,
1977-11-14,16.63,,
1977-11-15,16.88,,
1977-11-16,16.75,,
1977-11-17,16.5,,
1977-11-18,16.63,,
1977-11-21,16.75,,
1977-11-22,16.75,,
1977-11-23,16.63,,
1977-11-25,16.63,,
1977-11-28,16.75,,
1977-11-29,16.88,,
1977-11-30,16.88,,
1977-12-01,17.0,,
1977-12-02,17.0,,
1977-12-05,17.0,,
1977-12-06,17.13,,
1977-12-07,17.25,,
1977-12-08,17.25,,
1977-12-09,17.13,,
1977-12-12,16.38,,
1977-12-13,16.5,,
1977-12-14,16.5,,
1977-12-15,16.25,,
1977-12-16,16.25,,
1977-12-19,16.25,,
1977-12-20,16.5,,
1977-12-21,16.38,,
1977-12-22,16.5,,
1977-12-23,16.63,,
1977-12-27,16.5,,
1977-12-28,16.63,,
1977-12-29,16.63,,
1977-12-30,16.5,,
1978-01-03,16.5,,
1978-01-04,16.38,,
1978-01-05,16.5,,
1978-01-06,16.38,,
1978-01-09,16.25,,
1978-01-10,16.13,,
1978-01-11,16.13,,
1978-01-12,16.13,,
1978-01-13,16.13,,
1978-01-16,16.13,,
1978-01-17,16.13,,
1978-01-18,16.25,,
1978-01-19,16.13,,
1978-01-20,16.13,,
1978-01-23,16.25,,
1978-01-24,16.25,,
1978-01-25,16.13,,
1978-01-26,16.25,,
1978-01-27,16.13,,
1978-01-30,16.25,,
1978-01-31,16.5,,
1978-02-01,16.5,,
1978-02-02,16.5,,
1978-02-03,16.5,,
1978-02-06,16.5,,
1978-02-07,16.5,,
1978-02-08,16.75,,
1978-02-09,16.75,,
1978-02-10,16.63,,
1978-02-13,16.63,,
1978-02-14,16.75,,
1978-02-15,16.75,,
1978-02-16,16.5,,
1978-02-17,16.63,,
1978-02-21,16.38,,
1978-02-22,16.13,,
1978-02-23,16.0,,
1978-02-24,16.25,,
1978-02-27,16.25,,
1978-02-28,16.25,,
1978-03-01,16.38,,
1978-03-02,16.38,,
1978-03-03,16.25,,
1978-03-06,16.38,,
1978-03-07,16.38,,
1978-03-08,16.5,,
1978-03-09,16.63,,
1978-03-10,16.13,,
1978-03-13,16.13,,
1978-03-14,16.13,,
1978-03-15,16.25,,
1978-03-16,16.13,,
1978-03-17,16.0,,
1978-03-20,16.0,,
1978-03-21,16.0,,
1978-03-22,16.13,,
1978-03-23,16.0,,
1978-03-27,16.13,,
1978-03-28,16.25,,
1978-03-29,16.13,,
1978-03-30,16.25,,
1978-03-31,16.25,,
1978-04-03,16.0,,
1978-04-04,16.0,,
1978-04-05,16.13,,
1978-04-06,16.13,,
1978-04-07,16.25,,
1978-04-10,16.0,,
1978-04-11,16.13,,
1978-04-12,16.25,,
1978-04-13,16.25,,
1978-04-14,16.38,,
1978-04-17,16.25,,
1978-04-18,16.25,,
1978-04-19,16.13,,
1978-04-20,16.25,,
1978-04-21,16.13,,
1978-04-24,16.0,,
1978-04-25,15.75,,
1978-04-26,15.63,,
1978-04-27,15.63,,
1978-04-28,15.75,,
1978-05-01,15.88,,
1978-05-02,15.88,,
1978-05-03,15.75,,
1978-05-04,15.63,,
1978-05-05,15.75,,
1978-05-08,15.63,,
1978-05-09,15.75,,
1978-05-10,15.75,,
1978-05-11,15.63,,
1978-05-12,15.5,,
1978-05-15,15.5,,
1978-05-16,15.75,,
1978-05-17,15.88,,
1978-05-18,15.63,,
1978-05-19,15.63,,
1978-05-22,15.63,,
1978-05-23,15.63,,
1978-05-24,15.75,,
1978-05-25,15.63,,
1978-05-26,15.63,,
1978-05-30,15.75,,
1978-05-31,16.0,,
1978-06-01,16.0,,
1978-06-02,16.13,,
1978-06-05,16.13,,
1978-06-06,16.13,,
1978-06-07,16.13,,
1978-06-08,16.5,,
1978-06-09,16.38,,
1978-06-12,16.25,,
1978-06-13,16.13,,
1978-06-14,15.63,,
1978-06-15,15.38,,
1978-06-16,15.5,,
1978-06-19,15.25,,
1978-06-20,15.5,,
1978-06-21,15.25,,
1978-06-22,15.38,,
1978-06-23,15.5,,
1978-06-26,15.38,,
1978-06-27,15.38,,
1978-06-28,15.63,,
1978-06-29,15.5,,
1978-06-30,15.75,,
1978-07-03,15.63,,
1978-07-05,15.75,,
1978-07-06,15.5,,
1978-07-07,15.5,,
1978-07-10,15.63,,
1978-07-11,15.63,,
1978-07-12,15.75,,
1978-07-13,15.75,,
1978-07-14,15.63,,
1978-07-17,15.75,,
1978-07-18,15.88,,
1978-07-19,15.88,,
1978-07-20,15.88,,
1978-07-21,15.75,,
1978-07-24,16.0,,
1978-07-25,15.88,,
1978-07-26,15.88,,
1978-07-27,15.88,,
1978-07-28,15.75,,
1978-07-31,15.75,,
1978-08-01,15.75,,
1978-08-02,15.88,,
1978-08-03,16.0,,
1978-08-04,16.0,,
1978-08-07,16.25,,
1978-08-08,16.25,,
1978-08-09,16.13,,
1978-08-10,16.38,,
1978-08-11,16.25,,
1978-08-14,16.25,,
1978-08-15,16.25,,
1978-08-16,16.13,,
1978-08-17,16.5,,
1978-08-18,16.63,,
1978-08-21,16.63,,
1978-08-22,16.5,,
1978-08-23,16.38,,
1978-08-24,16.38,,
1978-08-25,16.5,,
1978-08-28,16.38,,
1978-08-29,16.38,,
1978-08-30,16.38,,
1978-08-31,16.5,,
1978-09-01,16.5,,
1978-09-05,16.75,,
1978-09-06,16.25,,
1978-09-07,16.38,,
1978-09-08,16.38,,
1978-09-11,16.5,,
1978-09-12,16.5,,
1978-09-13,16.5,,
1978-09-14,16.5,,
1978-09-15,16.38,,
1978-09-18,16.5,,
1978-09-19,16.5,,
1978-09-20,16.0,,
1978-09-21,15.88,,
1978-09-22,16.0,,
1978-09-25,16.0,,
1978-09-26,16.0,,
1978-09-27,15.88,,
1978-09-28,16.0,,
1978-09-29,15.75,,
1978-10-02,15.75,,
1978-10-03,15.75,,
1978-10-04,15.88,,
1978-10-05,15.88,,
1978-10-06,15.88,,
1978-10-09,15.88,,
1978-10-10,15.75,,
1978-10-11,15.75,,
1978-10-12,15.88,,
1978-10-13,15.75,,
1978-10-16,15.63,,
1978-10-17,15.63,,
1978-10-18,15.5,,
1978-10-19,15.38,,
1978-10-20,15.38,,
1978-10-23,15.38,,
1978-10-24,15.25,,
1978-10-25,15.38,,
1978-10-26,15.25,,
1978-10-27,15.0,,
1978-10-30,15.0,,
1978-10-31,14.75,,
1978-11-01,14.75,,
1978-11-02,15.0,,
1978-11-03,14.88,,
1978-11-06,14.88,,
1978-11-07,14.88,,
1978-11-08,14.63,,
1978-11-09,14.75,,
1978-11-10,14.63,,
1978-11-13,14.63,,
1978-11-14,14.5,,
1978-11-15,14.5,,
1978-11-16,14.38,,
1978-11-17,14.75,,
1978-11-20,14.88,,
1978-11-21,14.88,,
1978-11-22,15.0,,
1978-11-24,15.0,,
1978-11-27,15.13,,
1978-11-28,15.25,,
1978-11-29,15.13,,
1978-11-30,15.13,,
1978-12-01,15.13,,
1978-12-04,15.38,,
1978-12-05,15.5,,
1978-12-06,15.38,,
1978-12-07,15.25,,
1978-12-08,15.25,,
1978-12-11,15.25,,
1978-12-12,15.13,,
1978-12-13,14.5,,
1978-12-14,14.38,,
1978-12-15,14.13,,
1978-12-18,14.0,,
1978-12-19,13.88,,
1978-12-20,13.88,,
1978-12-21,13.75,,
1978-12-22,13.88,,
1978-12-26,13.88,,
1978-12-27,13.5,,
1978-12-28,13.5,,
1978-12-29,13.5,,
1979-01-02,13.88,,
1979-01-03,14.13,,
1979-01-04,14.63,,
1979-01-05,14.63,,
1979-01-08,14.88,,
1979-01-09,14.63,,
1979-01-10,14.5,,
1979-01-11,14.63,,
1979-01-12,14.5,,
1979-01-15,14.5,,
1979-01-16,14.75,,
1979-01-17,14.75,,
1979-01-18,14.75,,
1979-01-19,14.75,,
1979-01-22,14.63,,
1979-01-23,14.63,,
1979-01-24,14.63,,
1979-01-25,14.75,,
1979-01-26,14.88,,
1979-01-29,14.88,,
1979-01-30,15.0,,
1979-01-31,15.13,,
1979-02-01,15.13,,
1979-02-02,15.0,,
1979-02-05,14.88,,
1979-02-06,14.88,,
1979-02-07,14.75,,
1979-02-08,14.75,,
1979-02-09,14.63,,
1979-02-12,14.75,,
1979-02-13,14.75,,
1979-02-14,14.88,,
1979-02-15,14.88,,
1979-02-16,14.88,,
1979-02-20,14.88,,
1979-02-21,15.0,,
1979-02-22,15.0,,
1979-02-23,14.88,,
1979-02-26,15.0,,
1979-02-27,14.88,,
1979-02-28,15.0,,
1979-03-01,15.0,,
1979-03-02,15.0,,
1979-03-05,15.25,,
1979-03-06,15.25,,
1979-03-07,15.13,,
1979-03-08,15.25,,
1979-03-09,15.38,,
1979-03-12,15.38,,
1979-03-13,15.5,,
1979-03-14,14.63,,
1979-03-15,14.88,,
1979-03-16,14.63,,
1979-03-19,14.75,,
1979-03-20,14.63,,
1979-03-21,14.63,,
1979-03-22,14.75,,
1979-03-23,14.75,,
1979-03-26,14.75,,
1979-03-27,14.75,,
1979-03-28,14.88,,
1979-03-29,14.63,,
1979-03-30,14.75,,
1979-04-02,14.63,,
1979-04-03,14.75,,
1979-04-04,14.75,,
1979-04-05,14.75,,
1979-04-06,14.75,,
1979-04-09,15.0,,
1979-04-10,14.88,,
1979-04-11,14.88,,
1979-04-12,14.88,,
1979-04-16,15.0,,
1979-04-17,14.75,,
1979-04-18,15.0,,
1979-04-19,14.88,,
1979-04-20,14.88,,
1979-04-23,14.75,,
1979-04-24,14.88,,
1979-04-25,14.75,,
1979-04-26,14.5,,
1979-04-27,14.63,,
1979-04-30,14.75,,
1979-05-01,14.75,,
1979-05-02,14.63,,
1979-05-03,14.63,,
1979-05-04,14.38,,
1979-05-07,14.13,,
1979-05-08,14.0,,
1979-05-09,14.25,,
1979-05-10,14.0,,
1979-05-11,14.0,,
1979-05-14,13.75,,
1979-05-15,14.0,,
1979-05-16,14.13,,
1979-05-17,14.38,,
1979-05-18,14.25,,
1979-05-21,14.38,,
1979-05-22,14.25,,
1979-05-23,14.25,,
1979-05-24,14.38,,
1979-05-25,14.5,,
1979-05-29,14.75,,
1979-05-30,14.88,,
1979-05-31,15.13,,
1979-06-01,15.13,,
1979-06-04,15.0,,
1979-06-05,15.0,,
1979-06-06,15.13,,
1979-06-07,15.25,,
1979-06-08,15.0,,
1979-06-11,15.13,,
1979-06-12,15.63,,
1979-06-13,15.75,,
1979-06-14,14.88,,
1979-06-15,14.75,,
1979-06-18,14.88,,
1979-06-19,14.75,,
1979-06-20,14.63,,
1979-06-21,14.5,,
1979-06-22,14.75,,
1979-06-25,14.63,,
1979-06-26,14.75,,
1979-06-27,14.75,,
1979-06-28,14.75,,
1979-06-29,14.63,,
1979-07-02,14.88,,
1979-07-03,14.63,,
1979-07-05,14.63,,
1979-07-06,14.75,,
1979-07-09,14.88,,
1979-07-10,14.75,,
1979-07-11,14.88,,
1979-07-12,14.88,,
1979-07-13,14.88,,
1979-07-16,14.88,,
1979-07-17,14.88,,
1979-07-18,14.88,,
1979-07-19,14.75,,
1979-07-20,14.88,,
1979-07-23,14.75,,
1979-07-24,14.75,,
1979-07-25,14.88,,
1979-07-26,14.75,,
1979-07-27,14.63,,
1979-07-30,14.5,,
1979-07-31,14.75,,
1979-08-01,14.75,,
1979-08-02,14.63,,
1979-08-03,14.63,,
1979-08-06,14.5,,
1979-08-07,14.5,,
1979-08-08,14.63,,
1979-08-09,14.75,,
1979-08-10,14.75,,
1979-08-13,14.88,,
1979-08-14,15.13,,
1979-08-15,14.88,,
1979-08-16,14.88,,
1979-08-17,15.0,,
1979-08-20,15.0,,
1979-08-21,14.88,,
1979-08-22,15.0,,
1979-08-23,14.88,,
1979-08-24,14.88,,
1979-08-27,14.88,,
1979-08-28,14.88,,
1979-08-29,14.88,,
1979-08-30,15.0,,
1979-08-31,15.0,,
1979-09-04,14.88,,
1979-09-05,15.0,,
1979-09-06,14.88,,
1979-09-07,15.0,,
1979-09-10,15.0,,
1979-09-11,15.0,,
1979-09-12,14.75,,
1979-09-13,14.75,,
1979-09-14,13.88,,
1979-09-17,13.88,,
1979-09-18,13.88,,
1979-09-19,14.0,,
1979-09-20,14.0,,
1979-09-21,14.0,,
1979-09-24,13.88,,
1979-09-25,13.5,,
1979-09-26,13.75,,
1979-09-27,14.0,,
1979-09-28,13.88,,
1979-10-01,13.75,,
1979-10-02,13.75,,
1979-10-03,13.88,,
1979-10-04,14.0,,
1979-10-05,14.0,,
1979-10-08,14.0,,
1979-10-09,13.88,,
1979-10-10,13.25,,
1979-10-11,13.63,,
1979-10-12,13.63,,
1979-10-15,13.5,,
1979-10-16,13.5,,
1979-10-17,13.5,,
1979-10-18,13.75,,
1979-10-19,13.38,,
1979-10-22,13.25,,
1979-10-23,13.0,,
1979-10-24,13.0,,
1979-10-25,13.0,,
1979-10-26,13.13,,
1979-10-29,13.0,,
1979-10-30,13.0,,
1979-10-31,12.88,,
1979-11-01,13.13,,
1979-11-02,13.13,,
1979-11-05,13.13,,
1979-11-06,13.13,,
1979-11-07,13.0,,
1979-11-08,13.0,,
1979-11-09,12.88,,
1979-11-12,12.88,,
1979-11-13,13.13,,
1979-11-14,13.0,,
1979-11-15,13.13,,
1979-11-16,13.0,,
1979-11-19,13.0,,
1979-11-20,12.88,,
1979-11-21,12.88,,
1979-11-23,12.75,,
1979-11-26,13.13,,
1979-11-27,13.75,,
1979-11-28,14.0,,
1979-11-29,13.88,,
1979-11-30,14.0,,
1979-12-03,13.63,,
1979-12-04,13.75,,
1979-12-05,13.88,,
1979-12-06,13.88,,
1979-12-07,14.13,,
1979-12-10,14.13,,
1979-12-11,14.13,,
1979-12-12,13.13,,
1979-12-13,13.13,,
1979-12-14,12.88,,
1979-12-17,12.88,,
1979-12-18,12.88,,
1979-12-19,12.63,,
1979-12-20,12.63,,
1979-12-21,12.38,,
1979-12-24,12.63,,
1979-12-26,12.5,,
1979-12-27,12.38,,
1979-12-28,12.38,,
1979-12-31,12.38,,
1980-01-02,12.38,,
1980-01-03,12.63,,
1980-01-04,12.75,,
1980-01-07,12.88,,
1980-01-08,12.75,,
1980-01-09,12.88,,
1980-01-10,12.88,,
1980-01-11,12.75,,
1980-01-14,12.88,,
1980-01-15,13.0,,
1980-01-16,13.0,,
1980-01-17,12.88,,
1980-01-18,12.75,,
1980-01-21,12.88,,
1980-01-22,12.75,,
1980-01-23,12.63,,
1980-01-24,12.75,,
1980-01-25,12.75,,
1980-01-28,12.75,,
1980-01-29,12.5,,
1980-01-30,12.63,,
1980-01-31,12.5,,
1980-02-01,12.63,,
1980-02-04,12.63,,
1980-02-05,12.63,,
1980-02-06,12.75,,
1980-02-07,12.5,,
1980-02-08,12.5,,
1980-02-11,12.5,,
1980-02-12,12.5,,
1980-02-13,12.63,,
1980-02-14,12.5,,
1980-02-15,12.25,,
1980-02-19,12.25,,
1980-02-20,12.25,,
1980-02-21,12.0,,
1980-02-22,12.0,,
1980-02-25,12.0,,
1980-02-26,12.13,,
1980-02-27,12.13,,
1980-02-28,12.13,,
1980-02-29,12.25,,
1980-03-03,12.13,,
1980-03-04,11.88,,
1980-03-05,11.88,,
1980-03-06,11.75,,
1980-03-07,11.75,,
1980-03-10,11.63,,
1980-03-11,12.0,,
1980-03-12,11.88,,
1980-03-13,12.0,,
1980-03-14,11.38,,
1980-03-17,11.25,,
1980-03-18,11.38,,
1980-03-19,11.25,,
1980-03-20,11.25,,
1980-03-21,11.38,,
1980-03-24,11.25,,
1980-03-25,11.13,,
1980-03-26,11.13,,
1980-03-27,11.0,,
1980-03-28,11.13,,
1980-03-31,11.25,,
1980-04-01,11.5,,
1980-04-02,11.63,,
1980-04-03,11.5,,
1980-04-07,11.63,,
1980-04-08,11.75,,
1980-04-09,12.25,,
1980-04-10,12.88,,
1980-04-11,12.75,,
1980-04-14,12.5,,
1980-04-15,12.38,,
1980-04-16,12.5,,
1980-04-17,12.75,,
1980-04-18,12.63,,
1980-04-21,12.5,,
1980-04-22,12.63,,
1980-04-23,12.75,,
1980-04-24,13.0,,
1980-04-25,13.25,,
1980-04-28,13.0,,
1980-04-29,12.88,,
1980-04-30,13.13,,
1980-05-01,12.88,,
1980-05-02,13.13,,
1980-05-05,13.0,,
1980-05-06,13.0,,
1980-05-07,13.0,,
1980-05-08,13.13,,
1980-05-09,13.13,,
1980-05-12,13.13,,
1980-05-13,13.0,,
1980-05-14,13.0,,
1980-05-15,13.13,,
1980-05-16,13.13,,
1980-05-19,13.0,,
1980-05-20,13.13,,
1980-05-21,12.88,,
1980-05-22,12.75,,
1980-05-23,12.88,,
1980-05-27,13.0,,
1980-05-28,12.88,,
1980-05-29,12.88,,
1980-05-30,13.13,,
1980-06-02,12.88,,
1980-06-03,13.13,,
1980-06-04,13.13,,
1980-06-05,13.38,,
1980-06-06,13.25,,
1980-06-09,13.25,,
1980-06-10,13.25,,
1980-06-11,13.5,,
1980-06-12,12.88,,
1980-06-13,13.0,,
1980-06-16,13.25,,
1980-06-17,13.25,,
1980-06-18,13.5,,
1980-06-19,13.38,,
1980-06-20,13.25,,
1980-06-23,13.25,,
1980-06-24,13.25,,
1980-06-25,13.25,,
1980-06-26,13.25,,
1980-06-27,13.25,,
1980-06-30,13.25,,
1980-07-01,13.13,,
1980-07-02,13.0,,
