date,TEL,dcf,Deviation
2013-11-25,52.96,55.88678486997636,-0.05236989167986106
2013-11-26,52.57,55.84678486997636,-0.0586745481876072
2013-11-27,52.53,56.03678486997636,-0.06258005126656074
2013-11-29,52.72,56.19678486997636,-0.061868038857039065
2013-12-02,52.88,56.17678486997636,-0.058685894495509316
2013-12-03,52.86,56.34678486997636,-0.06188081321804484
2013-12-04,53.03,56.36678486997636,-0.05919771506701077
2013-12-05,53.05,56.93678486997636,-0.06826491658867662
2013-12-06,53.62,56.76678486997636,-0.055433558148203055
2013-12-09,53.45,57.06678486997636,-0.06337810826765533
2013-12-10,53.75,56.38678486997636,-0.04676246173738374
2013-12-11,53.07,55.48678486997636,-0.04355604448229744
2013-12-12,52.17,55.296784869976356,-0.056545509423895246
2013-12-13,51.98,55.406784869976356,-0.06184774803335058
2013-12-16,52.09,55.41678486997636,-0.060032080132074506
2013-12-17,52.1,56.46678486997636,-0.07733369059406459
2013-12-18,53.15,56.32678486997636,-0.056399186946487156
2013-12-19,53.01,57.05678486997636,-0.07092556790920423
2013-12-20,53.74,57.57678486997636,-0.06663770612827435
2013-12-23,54.26,57.78678486997636,-0.0610309931225943
2013-12-24,54.47,57.89678486997636,-0.059187826710449865
2013-12-26,54.58,57.84678486997636,-0.056473058568755286
2013-12-27,54.53,57.8421052631579,-0.05726114649681535
2013-12-30,54.5,58.4521052631579,-0.06761271036115946
2013-12-31,55.11,57.79210526315789,-0.046409544191976626
2014-01-02,54.45,57.83210526315789,-0.05848144811204836
2014-01-03,54.49,57.8021052631579,-0.057300772144522116
2014-01-06,54.46,58.242105263157896,-0.06493764684619552
2014-01-07,54.9,58.4821052631579,-0.061251304942582574
2014-01-08,55.14,58.87210526315789,-0.06339343983836498
2014-01-09,55.53,58.782105263157895,-0.05532474974482027
2014-01-10,55.44,58.892105263157895,-0.05861745386299655
2014-01-13,55.55,59.04210526315789,-0.05914601533250141
2014-01-14,55.7,58.7721052631579,-0.052271485756758884
2014-01-15,55.43,58.892105263157895,-0.05878725590955802
2014-01-16,55.55,59.282105263157895,-0.06295500550445687
2014-01-17,55.94,59.642105263157895,-0.062072008471584894
2014-01-21,56.3,63.3421052631579,-0.11117573743248865
2014-01-22,60.0,62.5221052631579,-0.04033941679574382
2014-01-23,59.18,60.6621052631579,-0.024432143538843376
2014-01-24,57.32,60.502105263157894,-0.05259495102388778
2014-01-27,57.16,60.36210526315789,-0.0530482700892857
2014-01-28,57.02,60.102105263157895,-0.05128115312538306
2014-01-29,56.76,61.072105263157894,-0.07060678921378527
2014-01-30,57.73,59.852105263157895,-0.03545581653021934
2014-01-31,56.51,58.62210526315789,-0.03602916090571184
2014-02-03,55.28,58.44210526315789,-0.054106628242074906
2014-02-04,55.1,58.282105263157895,-0.05459832394162689
2014-02-05,54.94,58.9521052631579,-0.06805703113142703
2014-02-06,55.61,59.9521052631579,-0.07242623497704315
2014-02-07,56.61,59.602105263157895,-0.0502013351700753
2014-02-10,56.26,60.11210526315789,-0.0640820221866163
2014-02-11,56.77,60.44210526315789,-0.06075409265064424
2014-02-12,57.1,60.61210526315789,-0.057943957694745696
2014-02-13,57.27,60.58210526315789,-0.054671346411134025
2014-02-14,57.24,60.822105263157894,-0.05889479240580808
2014-02-18,57.48,60.7721052631579,-0.054171321676323214
2014-02-19,57.43,60.822105263157894,-0.05577092815977569
2014-02-20,57.48,60.812105263157896,-0.05479345351946907
2014-02-21,57.47,61.312105263157896,-0.06266470946752167
2014-02-24,57.97,61.062105263157896,-0.050638693995759265
2014-02-25,57.72,61.0221052631579,-0.054113263528315914
2014-02-26,57.68,61.572105263157894,-0.06321215177754791
2014-02-27,58.23,61.922105263157896,-0.059624995750178544
2014-02-28,58.58,61.562105263157896,-0.04844059913822585
2014-03-03,58.22,63.3421052631579,-0.08086414624013305
2014-03-04,60.0,62.29210526315789,-0.03679607959106079
2014-03-05,58.95,62.142105263157895,-0.05136783264165323
2014-03-06,58.8,62.4521052631579,-0.05847849720628029
2014-03-07,59.11,62.252105263157894,-0.05047387955596516
2014-03-10,58.91,61.2321052631579,-0.03792300220902356
2014-03-11,57.89,61.142105263157895,-0.053189291555479024
2014-03-12,57.8,60.6621052631579,-0.047181106734456746
2014-03-13,57.32,60.3421052631579,-0.05008286088094205
2014-03-14,57.0,61.3821052631579,-0.0713905990087974
2014-03-17,58.04,62.002105263157894,-0.06390275372652876
2014-03-18,58.66,61.26210526315789,-0.04247495661437484
2014-03-19,57.92,62.58210526315789,-0.07449582022774281
2014-03-20,59.24,63.502105263157894,-0.06711754272547943
2014-03-21,60.16,63.01210526315789,-0.04526281499795359
2014-03-24,59.67,63.44210526315789,-0.059457441513190545
2014-03-25,60.1,62.422105263157896,-0.03720004721674175
2014-03-26,59.08,62.40210526315789,-0.05323707027428226
2014-03-27,59.06,62.852105263157895,-0.06033378273139112
2014-03-28,59.51,63.63685851318945,-0.06485012946285074
2014-03-31,60.21,63.68685851318945,-0.054593028991520964
2014-04-01,60.26,65.11685851318944,-0.07458680630616854
2014-04-02,61.69,64.87685851318945,-0.049121652715992115
2014-04-03,61.45,63.40685851318945,-0.030861937636957548
2014-04-04,59.98,62.456858513189445,-0.03965711007809325
2014-04-07,59.03,62.526858513189445,-0.055925702911362674
2014-04-08,59.1,63.65685851318945,-0.07158472189206888
2014-04-09,60.23,62.15685851318945,-0.0309999340262761
2014-04-10,58.73,62.276858513189445,-0.05695307370776048
2014-04-11,58.85,62.71685851318945,-0.06165580682546856
2014-04-14,59.29,63.17685851318945,-0.06152345343948995
2014-04-15,59.75,64.23685851318945,-0.06984866036479942
2014-04-16,60.81,64.49685851318945,-0.05716338125887943
2014-04-17,61.07,64.78685851318944,-0.057370562464187924
2014-04-21,61.36,64.76685851318945,-0.05260187990275389
2014-04-22,61.34,63.78685851318945,-0.03835991566638297
2014-04-23,60.36,64.18685851318945,-0.059620592155995356
2014-04-24,60.76,62.666858513189446,-0.030428500142353765
2014-04-25,59.24,61.76685851318945,-0.04090961680769101
2014-04-28,58.34,61.97685851318945,-0.05868091091476468
2014-04-29,58.55,62.40685851318945,-0.06180183725117838
2014-04-30,58.98,62.67685851318945,-0.05898283036013208
2014-05-01,59.25,62.72685851318945,-0.055428545213345504
2014-05-02,59.3,62.71685851318945,-0.054480702544609794
2014-05-05,59.29,61.60685851318945,-0.03760715233829748
2014-05-06,58.18,61.87685851318945,-0.05974541374626252
2014-05-07,58.45,61.62685851318945,-0.05154990193942033
2014-05-08,58.2,61.526858513189445,-0.054071646002798346
2014-05-09,58.1,62.206858513189445,-0.06601938453970768
2014-05-12,58.78,61.526858513189445,-0.0446448685918297
2014-05-13,58.1,61.28685851318945,-0.05199905151776718
2014-05-14,57.86,60.08685851318945,-0.037060657992306845
2014-05-15,56.66,60.57685851318945,-0.06465932056111212
2014-05-16,57.15,61.01685851318945,-0.06337360866183539
2014-05-19,57.59,60.31685851318945,-0.04520889483316126
2014-05-20,56.89,60.64685851318945,-0.06194646524638059
2014-05-21,57.22,60.736858513189446,-0.05790320077923916
2014-05-22,57.31,61.55685851318945,-0.06899082597399753
2014-05-23,58.13,61.71685851318945,-0.058117969702280003
2014-05-27,58.29,61.87685851318945,-0.05796768936523966
2014-05-28,58.45,62.75685851318945,-0.06862769448990635
2014-05-29,59.33,62.88685851318945,-0.05655964691642945
2014-05-30,59.46,63.11685851318945,-0.057937904378198346
2014-06-02,59.69,64.11685851318944,-0.06904359658043446
2014-06-03,60.69,64.22685851318946,-0.05506821593123912
2014-06-04,60.8,64.66685851318945,-0.05979660373328277
2014-06-05,61.24,65.12685851318945,-0.05968134502299505
2014-06-06,61.7,65.56685851318944,-0.058975808828961696
2014-06-09,62.14,65.54685851318945,-0.051975923644058564
2014-06-10,62.12,65.44685851318945,-0.050832974855760216
2014-06-11,62.02,65.17685851318944,-0.04843526652255892
2014-06-12,61.75,64.88685851318945,-0.048343510304969195
2014-06-13,61.46,64.94685851318945,-0.05368787025289823
2014-06-16,61.52,65.20685851318945,-0.05654096205913217
2014-06-17,61.78,65.36685851318944,-0.05487273818529459
2014-06-18,61.94,65.65685851318945,-0.05661036177115897
2014-06-19,62.23,65.66685851318945,-0.05233779399541627
2014-06-20,62.24,65.31685851318944,-0.04710665183886842
2014-06-23,61.89,64.36685851318944,-0.03848033864635336
2014-06-24,60.94,64.46685851318945,-0.05470808714012154
2014-06-25,61.04,64.60685851318945,-0.05520866662261992
2014-06-26,61.18,65.36685851318944,-0.06405170155675499
2014-06-27,61.94,65.70810551558753,-0.05734612930962757
2014-06-30,61.84,67.22810551558753,-0.08014662133143469
2014-07-01,63.36,67.07810551558752,-0.05542949501940708
2014-07-02,63.21,67.52810551558753,-0.06394530814418864
2014-07-03,63.66,67.58810551558753,-0.05811829589870088
2014-07-07,63.72,67.46810551558752,-0.05555373886586423
2014-07-08,63.6,67.87810551558754,-0.0630262951962487
2014-07-09,64.01,67.19810551558753,-0.04744338387408853
2014-07-10,63.33,67.07810551558752,-0.05587673484184108
2014-07-11,63.21,67.06810551558753,-0.05752519004269263
2014-07-14,63.2,66.94810551558753,-0.05598523642636688
2014-07-15,63.08,66.82810551558752,-0.056085766410261084
2014-07-16,62.96,66.92810551558753,-0.05928907571817288
2014-07-17,63.06,68.12810551558754,-0.0743908182567613
2014-07-18,64.26,68.16810551558753,-0.057330411136244375
2014-07-21,64.3,68.83810551558753,-0.06592432318695829
2014-07-22,64.97,66.18810551558752,-0.018403692115053105
2014-07-23,62.32,67.17810551558753,-0.07231679843160044
2014-07-24,63.31,66.91810551558753,-0.05391822568478233
2014-07-25,63.05,67.00810551558753,-0.05906905567814913
2014-07-28,63.14,66.59810551558753,-0.05192498328316786
2014-07-29,62.73,67.23810551558753,-0.067046884813589
2014-07-30,63.37,65.75810551558753,-0.036316519414043125
2014-07-31,61.89,65.34810551558753,-0.05291822139759916
2014-08-01,61.48,65.51810551558754,-0.061633429169083986
2014-08-04,61.65,65.18810551558752,-0.05427532350578135
2014-08-05,61.32,65.23810551558753,-0.06005854223727225
2014-08-06,61.37,64.76810551558754,-0.052465723499813155
2014-08-07,60.9,65.15810551558754,-0.06535035790088906
2014-08-08,61.29,65.37810551558754,-0.06253019238394486
2014-08-11,61.51,65.01810551558754,-0.05395582488552364
2014-08-12,61.15,65.97810551558753,-0.07317738934542273
2014-08-13,62.11,66.00810551558753,-0.05905495219321222
2014-08-14,62.14,66.01810551558754,-0.058743059730362535
2014-08-15,62.15,66.74810551558753,-0.06888743103748074
2014-08-18,62.88,66.66810551558753,-0.05682035639518568
2014-08-19,62.8,66.20810551558753,-0.05147565375942009
2014-08-20,62.34,66.32810551558752,-0.06012693238540168
2014-08-21,62.46,65.98810551558753,-0.05346577974956612
2014-08-22,62.12,66.76810551558754,-0.06961565675249537
2014-08-25,62.9,66.83810551558753,-0.05892006491220958
2014-08-26,62.97,65.93810551558752,-0.045013509144357755
2014-08-27,62.07,65.87810551558754,-0.057805328276880896
2014-08-28,62.01,66.54810551558754,-0.06819285809007114
2014-08-29,62.68,66.61810551558753,-0.05911464286035695
2014-09-02,62.75,66.96810551558752,-0.06298678278431691
2014-09-03,63.1,66.93810551558752,-0.05733812581077247
2014-09-04,63.07,66.48810551558753,-0.05140927823227259
2014-09-05,62.62,66.59810551558753,-0.05973301319594515
2014-09-08,62.73,65.87810551558754,-0.04778682524260902
2014-09-09,62.01,66.31810551558753,-0.06496122713540042
2014-09-10,62.45,67.44810551558753,-0.07410297854003389
2014-09-11,63.58,66.86810551558753,-0.04917300243867451
2014-09-12,63.0,66.47810551558753,-0.052319564292818144
2014-09-15,62.61,66.14810551558753,-0.05348763185294536
2014-09-16,62.28,65.72810551558753,-0.05246013845279329
2014-09-17,61.86,65.76810551558754,-0.05942250403824212
2014-09-18,61.9,64.78810551558753,-0.04457771210631678
2014-09-19,60.92,64.30810551558753,-0.05268551278915046
2014-09-22,60.44,63.18810551558753,-0.043490867358091934
2014-09-23,59.32,63.51810551558753,-0.06609305302024948
2014-09-24,59.65,62.33810551558753,-0.04312138608247207
2014-09-25,58.47,62.66810551558753,-0.06698950735862486
2014-09-26,58.8,63.762086330935254,-0.0778218941140233
2014-09-29,57.87,61.18208633093525,-0.05413490336076643
2014-09-30,55.29,60.43208633093525,-0.08508867793801467
2014-10-01,54.54,60.39208633093525,-0.09690154267675266
2014-10-02,54.5,61.582086330935255,-0.11500237736144425
2014-10-03,55.69,62.30208633093525,-0.10612945280537278
2014-10-06,56.41,61.64208633093525,-0.08487847576809737
2014-10-07,55.75,62.222086330935255,-0.10401590034305064
2014-10-08,56.33,60.692086330935254,-0.07187240700789466
2014-10-09,54.8,57.442086330935254,-0.04599565405256478
2014-10-10,51.55,57.36208633093525,-0.1013227848339402
2014-10-13,51.47,57.95208633093525,-0.11185251026027454
2014-10-14,52.06,58.36208633093525,-0.10798254015800635
2014-10-15,52.47,58.32208633093525,-0.1003408262476917
2014-10-16,52.43,59.332086330935255,-0.11632974260230189
2014-10-17,53.44,59.25208633093525,-0.09809083005910613
2014-10-20,53.36,60.99208633093525,-0.1251324030715154
2014-10-21,55.1,60.29208633093525,-0.08611555258573367
2014-10-22,54.4,61.192086330935254,-0.11099615551924014
2014-10-23,55.3,62.16208633093525,-0.11039021911850322
2014-10-24,56.27,62.25208633093525,-0.09609455174135328
2014-10-27,56.36,63.89208633093525,-0.1178876252674248
2014-10-28,58.0,63.95208633093525,-0.09307102664539779
2014-10-29,58.06,65.20208633093524,-0.1095376963044612
2014-10-30,59.31,67.02208633093525,-0.11506783439798107
2014-10-31,61.13,67.30208633093525,-0.09170720652828057
2014-11-03,61.41,67.79208633093525,-0.09414205516231389
2014-11-04,61.9,68.01208633093525,-0.08986764942329328
2014-11-05,62.12,68.04208633093525,-0.08703563706339179
2014-11-06,62.15,68.01208633093525,-0.08619183217540682
2014-11-07,62.12,67.39208633093526,-0.07823005070723255
2014-11-10,61.5,67.58208633093525,-0.08999553966346285
2014-11-11,61.69,67.45208633093524,-0.08542487926415121
2014-11-12,61.56,67.09208633093525,-0.08245512449334091
2014-11-13,61.2,67.42208633093526,-0.09228557983795849
2014-11-14,61.53,66.91208633093525,-0.08043518930670335
2014-11-17,61.02,67.61208633093526,-0.09749863801968062
2014-11-18,61.72,67.33208633093525,-0.0833493604126867
2014-11-19,61.44,67.51208633093525,-0.08994073003714764
2014-11-20,61.62,68.91208633093525,-0.10581723350990424
2014-11-21,63.02,69.57208633093525,-0.09417694188109837
2014-11-24,63.68,69.44208633093525,-0.08297686079699973
2014-11-25,63.55,69.66208633093525,-0.08773906514799612
2014-11-26,63.77,70.09208633093525,-0.09019686332471144
2014-11-28,64.2,69.47208633093526,-0.07588783653079445
2014-12-01,63.58,69.78208633093526,-0.08887791490673447
2014-12-02,63.89,70.56208633093526,-0.0945562507837886
2014-12-03,64.67,70.48208633093525,-0.08246189398602222
2014-12-04,64.59,70.89208633093526,-0.08889689466206618
2014-12-05,65.0,70.14208633093526,-0.07330957204030875
2014-12-08,64.25,70.31208633093526,-0.08621684616785608
2014-12-09,64.42,69.14208633093526,-0.06829539838202014
2014-12-10,63.25,69.08208633093525,-0.08442255642073193
2014-12-11,63.19,67.67208633093526,-0.0662324242379142
2014-12-12,61.78,67.17208633093526,-0.08027272376758077
2014-12-15,61.28,67.13208633093525,-0.08717271651720648
2014-12-16,61.24,67.81208633093526,-0.09691615000403153
2014-12-17,61.92,69.60208633093525,-0.11037149510733668
2014-12-18,63.71,69.46208633093525,-0.0828090061034279
2014-12-19,63.57,70.48208633093525,-0.09806869646963712
2014-12-22,64.59,70.60208633093524,-0.08515451374559391
2014-12-23,64.71,70.48208633093525,-0.08189437389570897
2014-12-24,64.59,70.64208633093526,-0.08567253099778493
2014-12-26,64.75,66.67169491525422,-0.028823249771839032
2014-12-29,64.57,66.21169491525424,-0.024794636617526344
2014-12-30,64.11,65.35169491525424,-0.01900019451468593
2014-12-31,63.25,65.27169491525424,-0.030973531756439243
2015-01-02,63.17,64.04169491525424,-0.013611365476940307
2015-01-05,61.94,63.29169491525424,-0.021356592157377396
2015-01-06,61.19,65.13169491525424,-0.06051884447937306
2015-01-07,63.03,66.40169491525424,-0.05077724174898535
2015-01-08,64.3,66.02169491525424,-0.026077714567373955
2015-01-09,63.92,65.06169491525424,-0.017547881541379207
2015-01-12,62.96,64.72169491525423,-0.027219542342965086
2015-01-13,62.62,65.00169491525423,-0.03664050481082626
2015-01-14,62.9,64.45169491525424,-0.024075315898123728
2015-01-15,62.35,65.15169491525424,-0.043002640513013946
2015-01-16,63.05,64.19169491525423,-0.017785710702319046
2015-01-20,62.09,64.84169491525424,-0.04243712196065508
2015-01-21,62.74,64.90169491525424,-0.0333072182179045
2015-01-22,62.8,64.99169491525424,-0.03372269207799705
2015-01-23,62.89,65.26169491525424,-0.036341301253882685
2015-01-26,63.16,66.73169491525424,-0.05352321591396869
2015-01-27,64.63,69.55169491525423,-0.07076311973778804
2015-01-28,67.45,69.67169491525422,-0.0318880560887258
2015-01-29,67.57,68.49169491525424,-0.01345703178165869
2015-01-30,66.39,68.97169491525423,-0.03743122332177529
2015-02-02,66.87,70.28169491525425,-0.04854315080716354
2015-02-03,68.18,70.07169491525424,-0.026996562842415583
2015-02-04,67.97,71.35169491525424,-0.0473947384048935
2015-02-05,69.25,70.75169491525425,-0.021224861355660263
2015-02-06,68.65,71.33169491525423,-0.03759471744559306
2015-02-09,69.23,71.66169491525423,-0.03393298076650164
2015-02-10,69.56,71.79169491525424,-0.031085697557198255
2015-02-11,69.69,72.48169491525424,-0.03851586139808538
2015-02-12,70.38,72.86169491525425,-0.034060351164500346
2015-02-13,70.76,73.14169491525425,-0.03256275258611108
2015-02-17,71.04,72.89169491525425,-0.025403373009875385
2015-02-18,70.79,73.10169491525424,-0.03162300023185716
2015-02-19,71.0,73.53169491525425,-0.03442998176734591
2015-02-20,71.43,73.46169491525424,-0.027656521097124243
2015-02-23,71.36,73.98169491525424,-0.03543707559359621
2015-02-24,71.88,74.26169491525424,-0.032071647677475945
2015-02-25,72.16,74.48169491525424,-0.031171349120020397
2015-02-26,72.38,74.23169491525424,-0.02494480177730296
2015-02-27,72.13,75.05169491525423,-0.03892909971657954
2015-03-02,72.95,75.14169491525423,-0.029167493729361005
2015-03-03,73.04,74.81169491525422,-0.023682058229815173
2015-03-04,72.71,74.62169491525424,-0.0256184869216024
2015-03-05,72.52,74.17169491525422,-0.022268534070057133
2015-03-06,72.07,74.23169491525424,-0.029120915502766298
2015-03-09,72.13,73.55169491525423,-0.019329193119102195
2015-03-10,71.45,73.16169491525423,-0.023396053320483445
2015-03-11,71.06,73.81169491525422,-0.03727993129562379
2015-03-12,71.71,73.14169491525425,-0.019574264951244147
2015-03-13,71.04,74.79169491525424,-0.050161918639566094
2015-03-16,72.69,74.15169491525424,-0.01971222528257477
2015-03-17,72.05,75.42169491525424,-0.044704576303181254
2015-03-18,73.32,74.49169491525424,-0.015729201981338092
2015-03-19,72.39,75.52169491525424,-0.04146748717396287
2015-03-20,73.42,75.17169491525424,-0.02330258639543814
2015-03-23,73.07,74.53169491525425,-0.019611722461380543
2015-03-24,72.43,72.69169491525423,-0.0036000662188344634
2015-03-25,70.59,72.71169491525424,-0.02917955519709836
2015-03-26,70.61,72.64169491525425,-0.027968715730331994
2015-03-27,70.54,73.41765133171913,-0.039195633196125845
2015-03-30,71.73,73.30765133171913,-0.02152096408845794
2015-03-31,71.62,72.76765133171912,-0.015771449410774907
2015-04-01,71.08,72.35765133171913,-0.017657446147081424
2015-04-02,70.67,72.84765133171913,-0.02989322636913827
2015-04-06,71.16,72.62765133171912,-0.02020788645657534
2015-04-07,70.94,72.43765133171912,-0.02067503990239583
2015-04-08,70.75,72.59765133171913,-0.025450566207392833
2015-04-09,70.91,72.68765133171912,-0.02445602931379076
2015-04-10,71.0,71.98765133171914,-0.013719732668705076
2015-04-13,70.3,71.82765133171912,-0.02126829018345633
2015-04-14,70.14,72.49765133171913,-0.03252038222495646
2015-04-15,70.81,72.21765133171913,-0.019491790521590446
2015-04-16,70.53,71.46765133171913,-0.013119940480022074
2015-04-17,69.78,72.31765133171913,-0.035090344957125263
2015-04-20,70.63,71.69765133171914,-0.014891022395970954
2015-04-21,70.01,71.82765133171912,-0.025305732514136148
2015-04-22,70.14,70.43765133171912,-0.0042257418595257334
2015-04-23,68.75,70.52765133171913,-0.02520502665483837
2015-04-24,68.84,70.53765133171912,-0.024067307312736097
2015-04-27,68.85,70.00765133171912,-0.01653606869674562
2015-04-28,68.32,69.33765133171914,-0.014676749387581567
2015-04-29,67.65,68.23765133171914,-0.008611834086469594
2015-04-30,66.55,69.75765133171912,-0.045982788561297006
2015-05-01,68.07,70.88765133171913,-0.03974812649009796
2015-05-04,69.2,69.76765133171912,-0.00813631132600623
2015-05-05,68.08,69.46765133171913,-0.019975503779347203
2015-05-06,67.78,70.03765133171912,-0.03223482353835949
2015-05-07,68.35,70.59765133171913,-0.031837480274776286
2015-05-08,68.91,71.17765133171912,-0.03185903565644321
2015-05-11,69.49,70.47765133171914,-0.014013681118153931
2015-05-12,68.79,71.14765133171912,-0.03313744428086296
2015-05-13,69.46,71.80765133171913,-0.032693609778072785
2015-05-14,70.12,71.89765133171912,-0.024724748288611598
2015-05-15,70.21,72.36765133171913,-0.029815135519997593
2015-05-18,70.68,72.22765133171914,-0.021427407691982925
2015-05-19,70.54,72.07765133171912,-0.021333260772364304
2015-05-20,70.39,71.95765133171913,-0.021785749016353884
2015-05-21,70.27,71.64765133171912,-0.019228143646199625
2015-05-22,69.96,70.68765133171912,-0.010293896006028702
2015-05-26,69.0,71.68765133171912,-0.037491133853480574
2015-05-27,70.0,71.25765133171912,-0.0176493514480921
2015-05-28,69.57,70.68765133171912,-0.015811125573748086
2015-05-29,69.0,70.68765133171912,-0.023874768788107126
2015-06-01,69.0,70.87765133171912,-0.026491444008653775
2015-06-02,69.19,71.19765133171914,-0.02819828033884486
2015-06-03,69.51,69.76765133171912,-0.0036929913333915154
2015-06-04,68.08,70.38765133171913,-0.032784888940870505
2015-06-05,68.7,70.01765133171912,-0.018818845057749112
2015-06-08,68.33,69.89765133171912,-0.02242781126191762
2015-06-09,68.21,70.64765133171912,-0.034504350615611745
2015-06-10,68.96,70.89765133171912,-0.027330261233241004
2015-06-11,69.21,70.49765133171913,-0.018265166390582732
2015-06-12,68.81,69.62765133171912,-0.011743198514964637
2015-06-15,67.94,70.83765133171914,-0.040905525200856774
2015-06-16,69.15,70.59765133171913,-0.02050565853695341
2015-06-17,68.91,71.35765133171913,-0.0343011756418492
2015-06-18,69.67,70.60765133171913,-0.013279741133350842
2015-06-19,68.92,71.04765133171912,-0.029946821490061448
2015-06-22,69.36,71.24765133171913,-0.02649422537355628
2015-06-23,69.56,69.79765133171912,-0.003404861441392404
2015-06-24,68.11,68.22765133171914,-0.0017243936940922744
2015-06-25,66.54,67.80765133171913,-0.01869481255909744
2015-06-26,66.12,65.69733656174334,0.00643349426897144
2015-06-29,64.0,65.99733656174334,-0.030263896481257935
2015-06-30,64.3,66.04733656174334,-0.02645582172885752
2015-07-01,64.35,66.05733656174334,-0.02584628219376528
2015-07-02,64.36,65.40733656174334,-0.016012524233495862
2015-07-06,63.71,65.12733656174335,-0.021762544525364635
2015-07-07,63.43,63.45733656174334,-0.00043078646575001045
2015-07-08,61.76,63.42733656174334,-0.026287349463590903
2015-07-09,61.73,64.10733656174334,-0.0370836894690465
2015-07-10,62.41,64.24733656174334,-0.02859786350796989
2015-07-13,62.55,64.78733656174334,-0.034533547456625735
2015-07-14,63.09,64.58733656174334,-0.023183129100112887
2015-07-15,62.89,64.48733656174335,-0.024769771042008837
2015-07-16,62.79,63.897336561743344,-0.017329933003910725
2015-07-17,62.2,64.07733656174334,-0.029297980572809523
2015-07-20,62.38,64.06733656174335,-0.026336923810110546
2015-07-21,62.37,63.397336561743344,-0.016204727476884062
2015-07-22,61.7,62.83733656174334,-0.018099693971366904
2015-07-23,61.14,61.98733656174334,-0.013669510721747824
2015-07-24,60.29,61.54733656174334,-0.020428772908507642
2015-07-27,59.85,62.36733656174334,-0.040363060225462544
2015-07-28,60.67,62.327336561743344,-0.026590845256182827
2015-07-29,60.63,62.397336561743344,-0.028323910268101438
2015-07-30,60.7,62.61733656174334,-0.030619899647963522
2015-07-31,60.92,62.65733656174334,-0.027727583984221038
2015-08-03,60.96,62.717336561743345,-0.028019948838441167
2015-08-04,61.02,64.28733656174334,-0.050823952841868025
2015-08-05,62.59,63.327336561743344,-0.011643258690098968
2015-08-06,61.63,63.60733656174334,-0.031086611523561403
2015-08-07,61.91,65.75733656174334,-0.05850809602257634
2015-08-10,64.06,64.47733656174334,-0.006472608578422023
2015-08-11,62.78,64.27733656174334,-0.023294937871376042
2015-08-12,62.58,63.54733656174334,-0.015222299062108924
2015-08-13,61.85,64.22733656174334,-0.03701440366374131
2015-08-14,62.53,64.23733656174335,-0.02657857023854493
2015-08-17,62.54,64.05733656174334,-0.02368716283232941
2015-08-18,62.36,64.07733656174334,-0.026800997886180178
2015-08-19,62.38,62.56733656174334,-0.0029941591257999223
2015-08-20,60.87,60.467336561743345,0.006659189260725729
2015-08-21,58.77,57.937336561743344,0.014371793521597231
2015-08-24,56.24,57.22733656174334,-0.017252883343226832
2015-08-25,55.53,58.577336561743344,-0.0520224499885088
2015-08-26,56.88,59.76733656174334,-0.048309607351509465
2015-08-27,58.07,60.937336561743344,-0.047053854394146
2015-08-28,59.24,60.98733656174334,-0.028650809500007313
2015-08-31,59.29,59.60733656174334,-0.005323783615371447
2015-09-01,57.91,60.73733656174334,-0.04655022300606115
2015-09-02,59.04,60.83733656174334,-0.02954331440725122
2015-09-03,59.14,59.92733656174334,-0.013138187126540246
2015-09-04,58.23,61.97733656174334,-0.06046301389557385
2015-09-08,60.28,61.30733656174334,-0.01675715533178801
2015-09-09,59.61,61.92733656174334,-0.03742025235386781
2015-09-10,60.23,62.45733656174334,-0.03566172821893343
2015-09-11,60.76,62.42733656174334,-0.026708436617254527
2015-09-14,60.73,63.35733656174334,-0.04146854499135921
2015-09-15,61.66,64.45733656174335,-0.04339826482069731
2015-09-16,62.76,64.05733656174334,-0.02025273967631902
2015-09-17,62.36,63.04733656174334,-0.010901912740916897
2015-09-18,61.35,63.04733656174334,-0.02692162197971848
2015-09-21,61.35,60.83733656174334,0.008426789653034117
2015-09-22,59.14,60.507336561743344,-0.022597863985437172
2015-09-23,58.81,60.09733656174334,-0.021420858816609045
2015-09-24,58.4,60.11733656174334,-0.028566411287691662
2015-09-25,58.42,64.94975669099756,-0.10053550657723442
2015-09-28,56.85,65.69975669099756,-0.13469999185263626
2015-09-29,57.6,67.98975669099757,-0.1528135589338454
2015-09-30,59.89,67.56975669099756,-0.11365671665975896
2015-10-01,59.47,68.08975669099756,-0.1265940298496795
2015-10-02,59.99,69.89975669099756,-0.14177097546712703
2015-10-05,61.8,69.97975669099756,-0.11688746971665076
2015-10-06,61.88,69.96975669099757,-0.11561790512897996
2015-10-07,61.87,69.99975669099757,-0.11613978498361144
2015-10-08,61.9,69.89975669099756,-0.11444613071203802
2015-10-09,61.8,70.04975669099757,-0.11776995496770637
2015-10-12,61.95,69.65975669099757,-0.1106773416564909
2015-10-13,61.56,69.95975669099757,-0.12006555037202471
2015-10-14,61.86,71.23975669099757,-0.1316646368078187
2015-10-15,63.14,71.45975669099757,-0.11642576292238738
2015-10-16,63.36,71.47975669099756,-0.1135951920779299
2015-10-19,63.38,71.98975669099757,-0.11959696888480009
2015-10-20,63.89,69.27975669099757,-0.0777969922013011
2015-10-21,61.18,71.49975669099757,-0.1443327525658128
2015-10-22,63.4,71.95975669099757,-0.11895199601291073
2015-10-23,63.86,71.92975669099756,-0.11218940619616391
