date,ED,dcf,Deviation
2009-01-22,40.05,40.25851170594015,-0.005179319778713776
2009-01-23,40.05,41.25851170594015,-0.02929120940070551
2009-01-26,41.05,41.59851170594016,-0.013185849287532081
2009-01-27,41.39,41.388511705940154,3.5959110354699675e-05
2009-01-28,41.18,41.32851170594015,-0.003593444327171458
2009-01-29,41.12,40.958511705940154,0.003942728564437115
2009-01-30,40.75,40.81851170594015,-0.0016784469368632537
2009-02-02,40.61,41.238511705940155,-0.015240892067635459
2009-02-03,41.03,41.268511705940156,-0.005779508300170266
2009-02-04,41.06,41.42851170594015,-0.008895122966421032
2009-02-05,41.22,41.488511705940155,-0.006471953196183544
2009-02-06,41.28,41.39851170594015,-0.002862704504498992
2009-02-09,41.19,40.408511705940164,0.019339695056003636
2009-02-10,40.2,40.46851170594016,-0.006635077363142616
2009-02-11,40.26,40.39851170594015,-0.0034286338800888494
2009-02-12,40.19,39.57851170594015,0.015450007281806677
2009-02-13,39.37,38.32851170594015,0.027172677667482548
2009-02-17,38.12,37.948511705940156,0.004518972849019587
2009-02-18,37.74,38.18851170594015,-0.011744676236502438
2009-02-19,37.98,37.74851170594016,0.006132382009206738
2009-02-20,37.54,37.228511705940164,0.008366928458494627
2009-02-23,37.02,37.668511705940155,-0.017216281625426766
2009-02-24,37.46,37.04851170594016,0.011106742892289079
2009-02-25,36.84,36.738511705940155,0.0027624497930720526
2009-02-26,36.53,36.418511705940155,0.003061308352193315
2009-02-27,36.21,35.448511705940156,0.021481530744554167
2009-03-02,35.24,34.10851170594015,0.03317319453322254
2009-03-03,33.9,34.62851170594016,-0.0210379155802759
2009-03-04,34.42,33.82851170594015,0.017484904426226633
2009-03-05,33.62,34.14851170594015,-0.015476859152494749
2009-03-06,33.94,32.908511705940164,0.0313441186060579
2009-03-09,32.7,34.09851170594016,-0.041013863537525896
2009-03-10,33.89,34.418511705940155,-0.0153554491389859
2009-03-11,34.21,34.908511705940164,-0.020009781907181723
2009-03-12,34.7,35.268511705940156,-0.01611952641155545
2009-03-13,35.06,36.138511705940154,-0.02984383293689641
2009-03-16,35.93,36.74851170594016,-0.02227332939330584
2009-03-17,36.54,38.408511705940164,-0.04864837565812752
2009-03-18,38.2,38.228511705940164,-0.000745823069427276
2009-03-19,38.02,37.99851170594016,0.0005655035709328793
2009-03-20,37.79,39.168511705940155,-0.03519438564041977
2009-03-23,38.96,38.27851170594016,0.017803416687020457
2009-03-24,38.07,38.458511705940154,-0.01010209934567352
2009-03-25,38.25,38.988511705940155,-0.018941777298660978
2009-03-26,38.78,38.58851170594016,0.004962313538263929
2009-03-27,38.38,38.958511705940154,-0.014849430345460157
2009-03-30,38.75,39.81851170594015,-0.026834546550386307
2009-03-31,39.61,41.737868854768394,-0.05098173225309022
2009-04-01,39.39,41.55786885476839,-0.05216506318801872
2009-04-02,39.21,41.59786885476839,-0.05740363438101159
2009-04-03,39.25,41.4478688547684,-0.05302730672280498
2009-04-06,39.1,41.0478688547684,-0.04745359282013306
2009-04-07,38.7,41.287868854768384,-0.06267867358015755
2009-04-08,38.94,41.237868854768394,-0.05572229891076663
2009-04-09,38.89,41.24786885476839,-0.05716341038297823
2009-04-13,38.9,40.687868854768396,-0.04394107887906418
2009-04-14,38.34,41.037868854768384,-0.06574095902289778
2009-04-15,38.69,40.9078688547684,-0.0542161915753252
2009-04-16,38.56,41.107868854768384,-0.06198007646102621
2009-04-17,38.76,40.7778688547684,-0.049484411800800654
2009-04-20,38.43,40.617868854768396,-0.05386468853378923
2009-04-21,38.27,39.9278688547684,-0.04152159637667219
2009-04-22,37.58,39.82786885476839,-0.056439596679531245
2009-04-23,37.48,39.7978688547684,-0.05824102951911425
2009-04-24,37.45,39.9578688547684,-0.06276282811487122
2009-04-27,37.61,40.0278688547684,-0.06040463616839209
2009-04-28,37.68,39.9078688547684,-0.05582530259573626
2009-04-29,37.56,39.4778688547684,-0.048580860882432075
2009-04-30,37.13,39.71786885476839,-0.06515628681466124
2009-05-01,37.37,39.7078688547684,-0.05887671441948095
2009-05-04,37.36,39.7778688547684,-0.06078427337563497
2009-05-05,37.43,39.3878688547684,-0.049707407678935
2009-05-06,37.04,39.6578688547684,-0.06601133470775589
2009-05-07,37.31,39.9278688547684,-0.06556495324833134
2009-05-08,37.58,38.767868854768395,-0.03064055079267769
2009-05-11,36.42,38.80786885476839,-0.061530532988156694
2009-05-12,36.46,37.607868854768384,-0.030522039395562306
2009-05-13,35.26,37.367868854768396,-0.0564085916422129
2009-05-14,35.02,37.2078688547684,-0.0588012407619527
2009-05-15,34.86,37.1978688547684,-0.06284953753388778
2009-05-18,34.85,37.57786885476839,-0.0725924310745536
2009-05-19,35.23,37.21786885476839,-0.053411678742956936
2009-05-20,34.87,36.84786885476839,-0.053676614584250104
2009-05-21,34.5,36.9478688547684,-0.06625196339172579
2009-05-22,34.6,38.0078688547684,-0.08966219252624186
2009-05-26,35.66,37.107868854768384,-0.03901783905820655
2009-05-27,34.76,37.7578688547684,-0.079397194431163
2009-05-28,35.41,37.80786885476839,-0.06342248128238437
2009-05-29,35.46,38.57786885476839,-0.08082014241134028
2009-06-01,36.23,38.187868854768396,-0.05126939296388433
2009-06-02,35.84,37.867868854768396,-0.05355117454710001
2009-06-03,35.52,37.8878688547684,-0.062496754933482834
2009-06-04,35.54,38.12786885476839,-0.06787341995498763
2009-06-05,35.78,38.1578688547684,-0.06231660535913941
2009-06-08,35.81,37.787868854768384,-0.05234137078145373
2009-06-09,35.44,38.267868854768395,-0.07389669034093671
2009-06-10,35.92,39.0278688547684,-0.07963204105080623
2009-06-11,36.68,39.4278688547684,-0.06969356788950742
2009-06-12,37.08,38.9078688547684,-0.04697941338270928
2009-06-15,36.56,38.787868854768384,-0.05743725862099014
2009-06-16,36.44,39.12786885476839,-0.06869448639651188
2009-06-17,36.78,39.6778688547684,-0.07303489170185451
2009-06-18,37.33,39.1378688547684,-0.0461923172535782
2009-06-19,36.79,39.37786885476839,-0.06571886519082193
2009-06-22,37.03,38.607868854768384,-0.040869100045482165
2009-06-23,36.26,38.787868854768384,-0.06517163560167138
2009-06-24,36.44,39.487868854768394,-0.07718494168368739
2009-06-25,37.14,39.3878688547684,-0.05707008071588682
2009-06-26,37.04,39.87786885476839,-0.07116400490466657
2009-06-29,37.53,39.767868854768395,-0.056273290956099564
2009-06-30,37.42,38.925588128845455,-0.03867862250049736
2009-07-01,37.8,38.40558812884546,-0.015768229529874556
2009-07-02,37.28,38.65558812884546,-0.035585750868940225
2009-07-06,37.53,38.08558812884546,-0.014587883662604217
2009-07-07,36.96,38.135588128845455,-0.030826537272051424
2009-07-08,37.01,37.885588128845455,-0.023111377494462015
2009-07-09,36.76,37.75558812884546,-0.026369292022359714
2009-07-10,36.63,38.26558812884546,-0.04274305476079987
2009-07-13,37.14,38.50558812884546,-0.03546467396565911
2009-07-14,37.38,38.94558812884546,-0.04019937055940581
2009-07-15,37.82,38.815588128845455,-0.02564918314623177
2009-07-16,37.69,38.51558812884546,-0.021435168692832574
2009-07-17,37.39,38.73558812884546,-0.03473777458521221
2009-07-20,37.61,39.04558812884546,-0.036766974135674535
2009-07-21,37.92,38.96558812884546,-0.026833628826236855
2009-07-22,37.84,39.79558812884546,-0.04914082743327941
2009-07-23,38.67,40.135588128845455,-0.03651592507229595
2009-07-24,39.01,40.36558812884546,-0.03358276670015248
2009-07-27,39.24,40.19558812884546,-0.02377345806665032
2009-07-28,39.07,40.345588128845456,-0.031616545649844285
2009-07-29,39.22,40.61558812884546,-0.03436089918033969
2009-07-30,39.49,40.48558812884546,-0.024591173670912125
2009-07-31,39.36,40.68558812884546,-0.03258126992407018
2009-08-03,39.56,40.62558812884546,-0.026229481908444097
2009-08-04,39.5,40.76558812884546,-0.031045501535397646
2009-08-05,39.64,40.675588128845455,-0.02545969650309876
2009-08-06,39.55,40.98558812884546,-0.035026656792930044
2009-08-07,39.86,41.105588128845454,-0.030302160498012043
2009-08-10,39.98,41.315588128845455,-0.03232649441369051
2009-08-11,40.19,41.62558812884546,-0.03448811640575078
2009-08-12,40.5,41.595588128845456,-0.026339046474154637
2009-08-13,40.47,41.76558812884546,-0.03102046892883714
2009-08-14,40.64,40.47558812884546,0.004062000794927911
2009-08-17,39.35,40.41558812884546,-0.026365770688486445
2009-08-18,39.29,40.495588128845455,-0.02977085121000389
2009-08-19,39.37,40.845588128845456,-0.03612601008928518
2009-08-20,39.72,41.62558812884546,-0.045779248162140296
2009-08-21,40.5,41.705588128845456,-0.028907112522209344
2009-08-24,40.58,41.55558812884546,-0.023476701275905287
2009-08-25,40.43,41.51558812884546,-0.026148928096027202
2009-08-26,40.39,41.66558812884546,-0.030614907556347548
2009-08-27,40.54,41.51558812884546,-0.023499320925375766
2009-08-28,40.39,41.315588128845455,-0.022402879173810786
2009-08-31,40.19,41.245588128845455,-0.02559275250356352
2009-09-01,40.12,40.73558812884546,-0.01511180167322912
2009-09-02,39.61,40.86558812884546,-0.030724827081570538
2009-09-03,39.74,40.995588128845455,-0.030627396413956842
2009-09-04,39.87,40.925588128845455,-0.025792864002886495
2009-09-08,39.8,41.01558812884546,-0.029637222926728213
2009-09-09,39.89,41.065588128845455,-0.028627086142221647
2009-09-10,39.94,40.75558812884546,-0.020011688366931346
2009-09-11,39.63,41.385588128845455,-0.04242027740139376
2009-09-14,40.26,41.97558812884546,-0.04087109211142925
2009-09-15,40.85,42.18558812884546,-0.03165982004959211
2009-09-16,41.06,42.15558812884546,-0.025989155352236337
2009-09-17,41.03,42.605588128845454,-0.03698078580867481
2009-09-18,41.48,42.47558812884546,-0.02343906636031612
2009-09-21,41.35,42.29558812884546,-0.022356661076916695
2009-09-22,41.17,42.095588128845456,-0.021987770452628674
2009-09-23,40.97,42.11558812884546,-0.027201047871888373
2009-09-24,40.99,42.19558812884546,-0.028571426120763133
2009-09-25,41.07,42.53558812884546,-0.034455574574542513
2009-09-28,41.41,42.41558812884546,-0.023707985040565593
2009-09-29,41.29,42.065588128845455,-0.01843759146953694
2009-09-30,40.94,41.031444082519,-0.0022286342721717922
2009-10-01,40.76,40.621444082519,0.0034109057570561596
2009-10-02,40.35,41.151444082519,-0.019475478938525193
2009-10-05,40.88,41.231444082519,-0.008523690846617638
2009-10-06,40.96,41.211444082519,-0.0061013169549586355
2009-10-07,40.94,41.181444082519,-0.005862933850381724
2009-10-08,40.91,41.361444082519,-0.010914611240805394
2009-10-09,41.09,41.761444082519,-0.01607808583420267
2009-10-12,41.49,41.231444082519,0.006270843120690595
2009-10-13,40.96,41.221444082519,-0.006342429003594052
2009-10-14,40.95,41.471444082519,-0.012573569453753208
2009-10-15,41.2,41.601444082519,-0.009649763160209268
2009-10-16,41.33,42.151444082519,-0.019487922665493485
2009-10-19,41.88,41.941444082519,-0.0014649968274365044
2009-10-20,41.67,41.791444082519,-0.0029059556372160733
2009-10-21,41.52,42.051444082519,-0.012637950826994704
2009-10-22,41.78,42.081444082519,-0.007163349288296428
2009-10-23,41.81,41.601444082519,0.0050131893755254175
2009-10-26,41.33,41.611444082519,-0.006763622093020283
2009-10-27,41.34,41.451444082519004,-0.0026885452361357087
2009-10-28,41.18,41.591444082519004,-0.00989251735772112
2009-10-29,41.32,40.951444082519004,0.0089998271303533
2009-10-30,40.68,41.451444082519004,-0.01861078907126279
2009-11-02,41.18,41.151444082519,0.0006939226099511586
2009-11-03,40.88,41.221444082519,-0.008283166446946377
2009-11-04,40.95,41.821444082519,-0.020837254705971642
2009-11-05,41.55,41.801444082519,-0.006015200862980574
2009-11-06,41.53,42.481444082519,-0.02239669820712409
2009-11-09,42.21,42.731444082519,-0.012202819111660101
2009-11-10,42.46,42.741444082519,-0.006584805182895281
2009-11-11,42.47,42.441444082519,0.0006728309580013025
2009-11-12,42.17,42.731444082519,-0.013138897937424843
2009-11-13,42.46,42.121444082519,0.008037614209468913
2009-11-16,41.85,42.361444082519,-0.012073339178964693
2009-11-17,42.09,42.401444082519,-0.007345129140245432
2009-11-18,42.13,42.071444082519,0.0013918209549961258
2009-11-19,41.8,42.171444082519,-0.008807952646634143
2009-11-20,41.9,42.731444082519,-0.019457430011337595
2009-11-23,42.46,42.821444082519,-0.008440726142315058
2009-11-24,42.55,43.181444082519,-0.014623042279742315
2009-11-25,42.91,42.711444082519,0.004648775562291485
2009-11-27,42.44,43.181444082519,-0.017170432769735955
2009-11-30,42.91,43.581444082519,-0.015406650620563678
2009-12-01,43.31,44.201444082519004,-0.020167759244579808
2009-12-02,43.93,44.641444082519,-0.01593685189045202
2009-12-03,44.37,44.321444082519,0.001095540059357969
2009-12-04,44.05,44.661444082519004,-0.013690647382320842
2009-12-07,44.39,44.281444082519,0.002451499036000282
2009-12-08,44.01,44.451444082519004,-0.009930927816417245
2009-12-09,44.18,44.921444082519,-0.016505348340026593
2009-12-10,44.65,45.451444082519004,-0.01763297291641497
2009-12-11,45.18,45.531444082519,-0.007718711532233913
2009-12-14,45.26,45.301444082519,-0.0009148512449957957
2009-12-15,45.03,45.221444082519,-0.004233480075728102
2009-12-16,44.95,45.681444082519,-0.01601184238391673
2009-12-17,45.41,45.641444082519,-0.005070919362248016
2009-12-18,45.37,45.991444082519,-0.013512167206665593
2009-12-21,45.72,45.851444082519,-0.0028667381180501605
2009-12-22,45.58,45.721444082519,-0.003093604879664813
2009-12-23,45.45,46.131444082519,-0.014771791693753311
2009-12-24,45.86,46.161444082519004,-0.006530213439166599
2009-12-28,45.89,46.351444082519,-0.009955333467011274
2009-12-29,46.08,46.401444082519,-0.006927458592610902
2009-12-30,46.13,45.701444082519004,0.0093772948773172
2009-12-31,45.43,46.32100615273254,-0.01923546629783157
2010-01-04,45.38,45.73100615273254,-0.007675452220759049
2010-01-05,44.79,46.21100615273254,-0.030750383318553065
2010-01-06,45.27,46.05100615273254,-0.01695958933323316
2010-01-07,45.11,46.191006152732534,-0.023402957475274322
2010-01-08,45.25,46.761006152732534,-0.032313379823291855
2010-01-11,45.82,46.67100615273254,-0.018234150554791717
2010-01-12,45.73,47.02100615273254,-0.027455944871513926
2010-01-13,46.08,47.17100615273254,-0.023128744576701
2010-01-14,46.23,46.66100615273254,-0.00923696654379369
2010-01-15,45.72,47.35100615273254,-0.034445015750492525
2010-01-19,46.41,47.151006152732535,-0.015715595767612167
2010-01-20,46.21,46.55100615273254,-0.007325430337933203
2010-01-21,45.61,44.45100615273254,0.0260735121109561
2010-01-22,43.51,44.56100615273254,-0.0235857814594721
2010-01-25,43.62,45.02100615273254,-0.031118943632216234
2010-01-26,44.08,44.99100615273254,-0.020248628128917923
2010-01-27,44.05,44.66100615273254,-0.013680975987039212
2010-01-28,43.72,44.681006152732536,-0.021508158286488444
2010-01-29,43.74,44.871006152732534,-0.025205723020402027
2010-02-01,43.93,45.081006152732535,-0.025531953497953785
2010-02-02,44.14,44.70100615273254,-0.012550190723128574
2010-02-03,43.76,43.96100615273254,-0.004572373799502927
2010-02-04,43.02,44.121006152732534,-0.02495423945957187
2010-02-05,43.18,43.751006152732536,-0.0130512690551432
2010-02-08,42.81,44.38100615273254,-0.03539816441578825
2010-02-09,43.44,43.92100615273254,-0.01095161962045843
2010-02-10,42.98,44.111006152732536,-0.025639998979313128
2010-02-11,43.17,43.16100615273254,0.00020837899922065972
2010-02-12,42.22,43.89100615273254,-0.03807172127514569
2010-02-16,42.95,43.80100615273254,-0.019428917905792153
2010-02-17,42.86,43.651006152732535,-0.01812114364477302
2010-02-18,42.71,44.07100615273254,-0.030882121184522826
2010-02-19,43.13,43.861006152732536,-0.01666642461841905
2010-02-22,42.92,43.691006152732534,-0.017646793256197668
2010-02-23,42.75,43.82100615273254,-0.024440473799247853
2010-02-24,42.88,43.81100615273254,-0.02125050836511022
2010-02-25,42.87,43.691006152732534,-0.018791193543644003
2010-02-26,42.75,44.13100615273254,-0.031293330316400025
2010-03-01,43.19,44.73100615273254,-0.03445051397839849
2010-03-02,43.79,44.621006152732534,-0.018623653395176576
2010-03-03,43.68,44.48100615273254,-0.018007824507884518
2010-03-04,43.54,44.56100615273254,-0.022912547109754433
2010-03-05,43.62,44.73100615273254,-0.024837495247458707
2010-03-08,43.79,44.60100615273254,-0.018183584243712247
2010-03-09,43.66,44.681006152732536,-0.022851010768254576
2010-03-10,43.74,44.831006152732535,-0.0243359729428253
2010-03-11,43.89,44.64100615273254,-0.016823235349200716
2010-03-12,43.7,45.09100615273254,-0.030848860369646958
2010-03-15,44.15,45.42100615273254,-0.027982782866118328
2010-03-16,44.48,45.45100615273254,-0.021363798844619475
2010-03-17,44.51,45.27100615273254,-0.016810011912814726
2010-03-18,44.33,45.24100615273254,-0.020136735015507945
2010-03-19,44.3,45.20100615273254,-0.019933320724943027
2010-03-22,44.26,45.111006152732536,-0.01886471230216591
2010-03-23,44.17,44.78100615273254,-0.013644314972481975
2010-03-24,43.84,44.78100615273254,-0.021013510717536987
2010-03-25,43.84,45.121006152732534,-0.028390460717927724
2010-03-26,44.18,45.52100615273254,-0.029459062223562982
2010-03-29,44.58,45.621006152732534,-0.02281857066561388
2010-03-30,44.68,45.48100615273254,-0.017611882860344652
2010-03-31,44.54,45.207746727980194,-0.014770626193738368
2010-04-01,44.9,45.347746727980194,-0.009873626812507696
2010-04-05,45.04,45.667746727980195,-0.013745953609652917
2010-04-06,45.36,45.21774672798019,0.0031459610952215833
2010-04-07,44.91,44.81774672798019,0.0020584094193698554
2010-04-08,44.51,45.15774672798019,-0.014344088775776753
2010-04-09,44.85,45.33774672798019,-0.010758071655095569
2010-04-12,45.03,45.06774672798019,-0.0008375552522743579
2010-04-13,44.76,45.12774672798019,-0.008149015952355954
2010-04-14,44.82,45.097746727980194,-0.006158771737654667
2010-04-15,44.79,44.847746727980194,-0.0012876171534426106
2010-04-16,44.54,44.93774672798019,-0.008851060788335863
2010-04-19,44.63,45.21774672798019,-0.01299814277601985
2010-04-20,44.91,45.46774672798019,-0.012266865374196523
