date,UPS,dcf,Deviation
2004-02-23,69.64,,
2004-02-24,69.95,,
2004-02-25,69.85,,
2004-02-26,70.83,,
2004-02-27,70.63,,
2004-03-01,69.85,,
2004-03-02,69.47,,
2004-03-03,68.95,,
2004-03-04,69.37,,
2004-03-05,69.64,,
2004-03-08,69.09,,
2004-03-09,68.9,,
2004-03-10,68.55,,
2004-03-11,68.13,,
2004-03-12,68.95,,
2004-03-15,67.98,,
2004-03-16,68.07,,
2004-03-17,69.47,,
2004-03-18,69.74,,
2004-03-19,68.92,,
2004-03-22,68.34,,
2004-03-23,68.32,,
2004-03-24,68.36,,
2004-03-25,69.53,,
2004-03-26,69.07,,
2004-03-29,69.79,,
2004-03-30,69.84,,
2004-03-31,69.84,,
2004-04-01,70.04,,
2004-04-02,70.47,,
2004-04-05,70.3,,
2004-04-06,70.69,,
2004-04-07,70.32,,
2004-04-08,70.47,,
2004-04-12,70.43,,
2004-04-13,70.14,,
2004-04-14,70.84,,
2004-04-15,71.33,,
2004-04-16,71.62,,
2004-04-19,71.08,,
2004-04-20,70.42,,
2004-04-21,71.2,,
2004-04-22,71.94,,
2004-04-23,71.8,,
2004-04-26,71.54,,
2004-04-27,71.56,,
2004-04-28,70.86,,
2004-04-29,70.35,,
2004-04-30,70.15,,
2004-05-03,70.7,,
2004-05-04,70.24,,
2004-05-05,70.45,,
2004-05-06,70.35,,
2004-05-07,69.69,,
2004-05-10,69.28,,
2004-05-11,69.85,,
2004-05-12,69.81,,
2004-05-13,69.27,,
2004-05-14,69.37,,
2004-05-17,69.36,,
2004-05-18,69.45,,
2004-05-19,69.14,,
2004-05-20,68.96,,
2004-05-21,69.12,,
2004-05-24,69.5,,
2004-05-25,70.75,,
2004-05-26,70.97,,
2004-05-27,71.51,,
2004-05-28,71.72,,
2004-06-01,71.53,,
2004-06-02,71.97,,
2004-06-03,71.76,,
2004-06-04,71.74,,
2004-06-07,72.75,,
2004-06-08,73.15,,
2004-06-09,72.74,,
2004-06-10,73.19,,
2004-06-14,72.87,,
2004-06-15,73.14,,
2004-06-16,73.14,,
2004-06-17,72.89,,
2004-06-18,73.42,,
2004-06-21,73.64,,
2004-06-22,74.11,,
2004-06-23,74.58,,
2004-06-24,74.37,,
2004-06-25,74.77,,
2004-06-28,74.92,,
2004-06-29,74.99,,
2004-06-30,75.17,,
2004-07-01,74.78,,
2004-07-02,74.27,,
2004-07-06,73.76,,
2004-07-07,73.64,,
2004-07-08,72.7,,
2004-07-09,73.06,,
2004-07-12,72.97,,
2004-07-13,73.24,,
2004-07-14,73.22,,
2004-07-15,74.05,,
2004-07-16,73.79,,
2004-07-19,73.49,,
2004-07-20,74.1,,
2004-07-21,73.06,,
2004-07-22,72.63,,
2004-07-23,71.41,,
2004-07-26,71.3,,
2004-07-27,71.01,,
2004-07-28,71.1,,
2004-07-29,72.13,,
2004-07-30,71.96,,
2004-08-02,72.54,,
2004-08-03,72.66,,
2004-08-04,72.81,,
2004-08-05,71.13,,
2004-08-06,70.26,,
2004-08-09,70.51,,
2004-08-10,71.15,,
2004-08-11,70.41,,
2004-08-12,69.71,,
2004-08-13,69.25,,
2004-08-16,70.63,,
2004-08-17,70.5,,
2004-08-18,71.25,,
2004-08-19,70.75,,
2004-08-20,71.31,,
2004-08-23,71.54,,
2004-08-24,72.18,,
2004-08-25,72.7,,
2004-08-26,72.78,,
2004-08-27,72.77,,
2004-08-30,72.6,,
2004-08-31,73.05,,
2004-09-01,72.87,,
2004-09-02,73.29,,
2004-09-03,73.04,,
2004-09-07,73.67,,
2004-09-08,73.72,,
2004-09-09,73.22,,
2004-09-10,73.77,,
2004-09-13,73.55,,
2004-09-14,74.0,,
2004-09-15,73.85,,
2004-09-16,74.02,,
2004-09-17,75.04,,
2004-09-20,75.06,,
2004-09-21,75.03,,
2004-09-22,73.39,,
2004-09-23,72.83,,
2004-09-24,73.6,,
2004-09-27,74.12,,
2004-09-28,74.53,,
2004-09-29,75.56,,
2004-09-30,75.92,,
2004-10-01,76.76,,
2004-10-04,77.27,,
2004-10-05,76.97,,
2004-10-06,77.18,,
2004-10-07,76.43,,
2004-10-08,76.03,,
2004-10-11,76.3,,
2004-10-12,76.69,,
2004-10-13,76.4,,
2004-10-14,76.2,,
2004-10-15,77.74,,
2004-10-18,78.45,,
2004-10-19,77.71,,
2004-10-20,77.8,,
2004-10-21,78.05,,
2004-10-22,76.49,,
2004-10-25,77.2,,
2004-10-26,78.41,,
2004-10-27,78.95,,
2004-10-28,78.93,,
2004-10-29,79.18,,
2004-11-01,78.7,,
2004-11-02,79.01,,
2004-11-03,79.8,,
2004-11-04,81.55,,
2004-11-05,81.76,,
2004-11-08,82.3,,
2004-11-09,82.24,,
2004-11-10,82.67,,
2004-11-11,83.87,,
2004-11-12,84.55,,
2004-11-15,83.74,,
2004-11-16,82.75,,
2004-11-17,83.35,,
2004-11-18,83.57,,
2004-11-19,83.08,,
2004-11-22,83.9,,
2004-11-23,83.8,,
2004-11-24,83.51,,
2004-11-26,83.64,,
2004-11-29,84.01,,
2004-11-30,84.15,,
2004-12-01,85.35,,
2004-12-02,85.59,,
2004-12-03,85.63,,
2004-12-06,85.89,,
2004-12-07,85.89,,
2004-12-08,87.03,,
2004-12-09,87.53,,
2004-12-10,86.61,,
2004-12-13,87.35,,
2004-12-14,86.76,,
2004-12-15,86.25,,
2004-12-16,85.9,,
2004-12-17,85.9,,
2004-12-20,85.58,,
2004-12-21,86.48,,
2004-12-22,86.7,,
2004-12-23,86.68,,
2004-12-27,85.28,,
2004-12-28,85.87,,
2004-12-29,85.72,,
2004-12-30,85.52,,
2004-12-31,85.46,,
2005-01-03,85.0,,
2005-01-04,83.92,,
2005-01-05,83.75,,
2005-01-06,83.66,,
2005-01-07,83.5,,
2005-01-10,83.62,,
2005-01-11,83.3,,
2005-01-12,77.18,,
2005-01-13,76.1,,
2005-01-14,75.95,,
2005-01-18,75.3,,
2005-01-19,75.57,,
2005-01-20,75.22,,
2005-01-21,74.99,,
2005-01-24,75.4,,
2005-01-25,76.09,,
2005-01-26,75.5,,
2005-01-27,74.01,,
2005-01-28,74.1,,
2005-01-31,74.68,,
2005-02-01,75.23,,
2005-02-02,75.2,,
2005-02-03,74.82,,
2005-02-04,74.1,,
2005-02-07,74.14,,
2005-02-08,74.08,,
2005-02-09,73.8,,
2005-02-10,74.51,,
2005-02-11,75.2,,
2005-02-14,75.0,,
2005-02-15,77.02,,
2005-02-16,78.87,,
2005-02-17,77.67,,
2005-02-18,77.22,,
2005-02-22,76.23,,
2005-02-23,76.65,,
2005-02-24,77.4,,
2005-02-25,77.19,,
2005-02-28,77.49,,
2005-03-01,77.42,,
2005-03-02,76.91,,
2005-03-03,77.25,,
2005-03-04,77.91,,
2005-03-07,78.38,,
2005-03-08,78.55,,
2005-03-09,77.11,,
2005-03-10,76.96,,
2005-03-11,76.06,,
2005-03-14,76.54,,
2005-03-15,75.38,,
2005-03-16,74.41,,
2005-03-17,74.53,,
2005-03-18,73.5,,
2005-03-21,73.48,,
2005-03-22,73.0,,
2005-03-23,72.26,,
2005-03-24,72.2,,
2005-03-28,72.42,,
2005-03-29,71.86,,
2005-03-30,73.36,,
2005-03-31,72.74,,
2005-04-01,71.9,,
2005-04-04,72.35,,
2005-04-05,73.0,,
2005-04-06,73.04,,
2005-04-07,72.92,,
2005-04-08,71.7,,
2005-04-11,72.0,,
2005-04-12,72.65,,
2005-04-13,71.03,,
2005-04-14,69.92,,
2005-04-15,68.75,,
2005-04-18,68.87,,
2005-04-19,68.17,,
2005-04-20,67.26,,
2005-04-21,70.56,,
2005-04-22,67.9,,
2005-04-25,69.0,,
2005-04-26,68.49,,
2005-04-27,69.91,,
2005-04-28,69.77,,
2005-04-29,71.31,,
2005-05-02,71.98,,
2005-05-03,71.65,,
2005-05-04,71.61,,
2005-05-05,71.65,,
2005-05-06,71.52,,
2005-05-09,72.07,,
2005-05-10,71.63,,
2005-05-11,73.85,,
2005-05-12,72.54,,
2005-05-13,72.15,,
2005-05-16,73.18,,
2005-05-17,73.92,,
2005-05-18,74.9,,
2005-05-19,75.16,,
2005-05-20,74.99,,
2005-05-23,75.31,,
2005-05-24,75.41,,
2005-05-25,74.9,,
2005-05-26,74.95,,
2005-05-27,74.69,,
2005-05-31,73.65,,
2005-06-01,73.65,,
2005-06-02,73.64,,
2005-06-03,72.82,,
2005-06-06,72.86,,
2005-06-07,73.02,,
2005-06-08,72.36,,
2005-06-09,71.2,,
2005-06-10,70.96,,
2005-06-13,70.17,,
2005-06-14,70.04,,
2005-06-15,69.85,,
2005-06-16,70.49,,
2005-06-17,70.98,,
2005-06-20,70.7,,
2005-06-21,70.56,,
2005-06-22,70.23,,
2005-06-23,68.91,,
2005-06-24,68.6,,
2005-06-27,68.4,,
2005-06-28,69.82,,
2005-06-29,69.38,,
2005-06-30,69.16,,
2005-07-01,69.21,,
2005-07-05,68.92,,
2005-07-06,67.71,,
2005-07-07,68.7,,
2005-07-08,69.95,,
2005-07-11,69.79,,
2005-07-12,69.79,,
2005-07-13,69.96,,
2005-07-14,70.67,,
2005-07-15,70.15,,
2005-07-18,69.97,,
2005-07-19,70.15,,
2005-07-20,72.82,,
2005-07-21,72.34,,
2005-07-22,72.92,,
2005-07-25,72.7,,
2005-07-26,73.42,,
2005-07-27,73.2,,
2005-07-28,73.73,,
2005-07-29,72.97,,
2005-08-01,73.03,,
2005-08-02,73.42,,
2005-08-03,74.13,,
2005-08-04,73.73,,
2005-08-05,73.44,,
2005-08-08,73.05,,
2005-08-09,73.16,,
2005-08-10,73.06,,
2005-08-11,73.22,,
2005-08-12,73.06,,
2005-08-15,73.0,,
2005-08-16,72.14,,
2005-08-17,72.31,,
2005-08-18,71.78,,
2005-08-19,71.48,,
2005-08-22,72.35,,
2005-08-23,72.11,,
2005-08-24,71.95,,
2005-08-25,71.91,,
2005-08-26,71.33,,
2005-08-29,71.2,,
2005-08-30,70.42,,
2005-08-31,70.89,,
2005-09-01,69.65,,
2005-09-02,68.98,,
2005-09-06,70.05,,
2005-09-07,69.73,,
2005-09-08,68.83,,
2005-09-09,68.5,,
2005-09-12,68.51,,
2005-09-13,68.43,,
2005-09-14,68.3,,
2005-09-15,68.46,,
2005-09-16,68.98,,
2005-09-19,67.26,,
2005-09-20,66.86,,
2005-09-21,67.92,,
2005-09-22,68.6,,
2005-09-23,68.37,,
2005-09-26,68.28,,
2005-09-27,68.5,,
2005-09-28,68.94,,
2005-09-29,70.37,,
2005-09-30,69.13,,
2005-10-03,69.32,,
2005-10-04,68.35,,
2005-10-05,66.9,,
2005-10-06,68.3,,
2005-10-07,68.44,,
2005-10-10,68.83,,
2005-10-11,69.46,,
2005-10-12,68.72,,
2005-10-13,68.13,,
2005-10-14,70.01,,
2005-10-17,70.4,,
2005-10-18,69.48,,
2005-10-19,70.83,,
2005-10-20,72.44,,
2005-10-21,71.68,,
2005-10-24,73.89,,
2005-10-25,73.52,,
2005-10-26,72.8,,
2005-10-27,71.97,,
2005-10-28,72.82,,
2005-10-31,72.94,,
2005-11-01,72.8,,
2005-11-02,73.88,,
2005-11-03,74.26,,
2005-11-04,74.1,,
2005-11-07,74.81,,
2005-11-08,74.69,,
2005-11-09,74.7,,
2005-11-10,75.69,,
2005-11-11,76.26,,
2005-11-14,77.18,,
2005-11-15,75.56,,
2005-11-16,75.44,,
2005-11-17,76.82,,
2005-11-18,78.15,,
2005-11-21,78.19,,
2005-11-22,79.78,,
2005-11-23,79.22,,
2005-11-25,79.54,,
2005-11-28,78.77,,
2005-11-29,78.49,,
2005-11-30,77.9,,
2005-12-01,78.07,,
2005-12-02,77.45,,
2005-12-05,76.04,,
2005-12-06,77.16,,
2005-12-07,77.2,,
2005-12-08,75.02,,
2005-12-09,75.79,,
2005-12-12,75.59,,
2005-12-13,75.4,,
2005-12-14,76.13,,
2005-12-15,76.27,,
2005-12-16,76.02,,
2005-12-19,75.07,,
2005-12-20,75.23,,
2005-12-21,76.62,,
2005-12-22,76.84,,
2005-12-23,77.14,,
2005-12-27,76.6,,
2005-12-28,76.4,,
2005-12-29,75.86,,
2005-12-30,75.15,,
2006-01-03,75.55,,
2006-01-04,75.65,,
2006-01-05,75.68,,
2006-01-06,75.23,,
2006-01-09,76.15,,
2006-01-10,75.74,,
2006-01-11,75.35,,
2006-01-12,74.67,,
2006-01-13,74.5,,
2006-01-17,74.92,,
2006-01-18,75.59,,
2006-01-19,76.58,,
2006-01-20,75.24,,
2006-01-23,75.21,,
2006-01-24,76.15,,
2006-01-25,76.76,,
2006-01-26,75.55,,
2006-01-27,75.4,,
2006-01-30,74.9,,
2006-01-31,74.91,,
2006-02-01,74.76,,
2006-02-02,73.71,,
2006-02-03,73.06,,
2006-02-06,73.49,,
2006-02-07,72.79,,
2006-02-08,73.88,,
2006-02-09,73.77,,
2006-02-10,74.78,,
2006-02-13,75.03,,
2006-02-14,75.92,,
2006-02-15,76.3,,
2006-02-16,76.1,,
2006-02-17,76.25,,
2006-02-21,75.25,,
2006-02-22,75.87,,
2006-02-23,75.27,,
2006-02-24,75.32,,
2006-02-27,75.95,,
2006-02-28,74.71,,
2006-03-01,75.32,,
2006-03-02,74.95,,
2006-03-03,75.51,,
2006-03-06,76.1,,
2006-03-07,76.9,,
2006-03-08,77.0,,
2006-03-09,76.7,,
2006-03-10,77.36,,
2006-03-13,76.89,,
2006-03-14,78.1,,
2006-03-15,78.23,,
2006-03-16,78.0,,
2006-03-17,78.14,,
2006-03-20,78.22,,
2006-03-21,78.04,,
2006-03-22,78.85,,
2006-03-23,78.86,,
2006-03-24,78.82,,
2006-03-27,78.89,,
2006-03-28,78.87,,
2006-03-29,79.6,,
2006-03-30,79.52,,
2006-03-31,79.38,,
2006-04-03,79.58,,
2006-04-04,80.65,,
2006-04-05,80.91,,
2006-04-06,81.35,,
2006-04-07,81.74,,
2006-04-10,81.57,,
2006-04-11,81.27,,
2006-04-12,81.46,,
2006-04-13,81.6,,
2006-04-17,81.04,,
2006-04-18,82.4,,
2006-04-19,82.52,,
2006-04-20,82.05,,
2006-04-21,82.03,,
2006-04-24,81.99,,
2006-04-25,80.9,,
2006-04-26,80.98,,
2006-04-27,81.45,,
2006-04-28,81.07,,
2006-05-01,80.88,,
2006-05-02,81.63,,
2006-05-03,81.65,,
2006-05-04,82.4,,
2006-05-05,83.35,,
2006-05-08,83.11,,
2006-05-09,83.1,,
2006-05-10,82.85,,
2006-05-11,81.83,,
2006-05-12,80.86,,
2006-05-15,81.32,,
2006-05-16,80.76,,
2006-05-17,79.73,,
2006-05-18,79.5,,
2006-05-19,79.94,,
2006-05-22,80.3,,
2006-05-23,80.5,,
2006-05-24,80.0,,
2006-05-25,80.55,,
2006-05-26,81.03,,
2006-05-30,79.8,,
2006-05-31,80.55,,
2006-06-01,81.01,,
2006-06-02,81.05,,
2006-06-05,79.61,,
2006-06-06,80.04,,
2006-06-07,79.63,,
2006-06-08,79.58,,
2006-06-09,78.99,,
2006-06-12,78.66,,
2006-06-13,78.72,,
2006-06-14,78.2,,
2006-06-15,79.56,,
2006-06-16,79.28,,
2006-06-19,79.29,,
2006-06-20,79.71,,
2006-06-21,80.3,,
2006-06-22,80.5,,
2006-06-23,80.4,,
2006-06-26,80.68,,
2006-06-27,80.5,,
2006-06-28,81.2,,
2006-06-29,82.77,,
2006-06-30,82.33,,
2006-07-03,82.93,,
2006-07-05,82.47,,
2006-07-06,81.96,,
2006-07-07,81.09,,
2006-07-10,81.38,,
2006-07-11,81.65,,
2006-07-12,80.69,,
2006-07-13,79.33,,
2006-07-14,78.57,,
2006-07-17,78.58,,
2006-07-18,78.97,,
2006-07-19,80.45,,
2006-07-20,78.97,,
2006-07-21,78.73,,
2006-07-24,80.0,,
2006-07-25,71.8,,
2006-07-26,67.83,,
2006-07-27,68.45,,
2006-07-28,70.01,,
2006-07-31,68.91,,
2006-08-01,68.81,,
2006-08-02,68.09,,
2006-08-03,68.6,,
2006-08-04,67.74,,
2006-08-07,66.51,,
2006-08-08,66.19,,
2006-08-09,65.92,,
2006-08-10,66.48,,
2006-08-11,66.51,,
2006-08-14,67.3,,
2006-08-15,69.0,,
2006-08-16,72.13,,
2006-08-17,71.65,,
2006-08-18,71.08,,
2006-08-21,69.97,,
2006-08-22,70.94,,
2006-08-23,70.52,,
2006-08-24,70.0,,
2006-08-25,70.57,,
2006-08-28,70.53,,
2006-08-29,70.34,,
2006-08-30,70.54,,
2006-08-31,70.05,,
2006-09-01,71.08,,
2006-09-05,71.06,,
2006-09-06,70.3,,
2006-09-07,69.72,,
2006-09-08,69.56,,
2006-09-11,70.95,,
2006-09-12,72.56,,
2006-09-13,72.99,,
2006-09-14,71.75,,
2006-09-15,72.51,,
2006-09-18,72.62,,
2006-09-19,72.2,,
2006-09-20,72.61,,
2006-09-21,71.01,,
2006-09-22,70.89,,
2006-09-25,71.81,,
2006-09-26,72.71,,
2006-09-27,72.4,,
2006-09-28,72.53,,
2006-09-29,71.94,,
2006-10-02,72.4,,
2006-10-03,73.61,,
2006-10-04,74.49,,
2006-10-05,75.43,,
2006-10-06,74.27,,
2006-10-09,74.0,,
2006-10-10,73.88,,
2006-10-11,73.71,,
2006-10-12,73.77,,
2006-10-13,73.4,,
2006-10-16,74.12,,
2006-10-17,73.7,,
2006-10-18,72.41,,
2006-10-19,75.25,,
2006-10-20,76.1,,
2006-10-23,76.05,,
2006-10-24,76.06,,
2006-10-25,75.68,,
2006-10-26,75.45,,
2006-10-27,74.87,,
2006-10-30,75.9,,
2006-10-31,75.35,,
2006-11-01,74.2,,
2006-11-02,74.0,,
2006-11-03,73.2,,
2006-11-06,74.6,,
2006-11-07,75.31,,
2006-11-08,74.93,,
2006-11-09,74.39,,
2006-11-10,75.56,,
2006-11-13,76.26,,
2006-11-14,77.61,,
2006-11-15,77.91,,
2006-11-16,78.58,,
2006-11-17,79.13,,
2006-11-20,79.28,,
2006-11-21,79.52,,
2006-11-22,79.02,,
2006-11-24,78.84,,
2006-11-27,78.27,,
2006-11-28,78.13,,
2006-11-29,78.58,,
2006-11-30,77.92,,
2006-12-01,77.31,,
2006-12-04,78.03,,
2006-12-05,78.19,,
2006-12-06,78.04,,
2006-12-07,78.01,,
2006-12-08,78.11,,
2006-12-11,77.77,,
2006-12-12,76.9,,
2006-12-13,76.51,,
2006-12-14,76.84,,
2006-12-15,76.67,,
2006-12-18,76.7,,
2006-12-19,75.75,,
2006-12-20,74.77,,
2006-12-21,74.55,,
2006-12-22,73.87,,
2006-12-26,74.22,,
2006-12-27,75.12,,
2006-12-28,74.96,,
2006-12-29,74.98,,
2007-01-03,74.97,,
2007-01-04,75.09,,
2007-01-05,74.15,,
2007-01-08,74.38,,
2007-01-09,74.08,,
2007-01-10,73.63,,
2007-01-11,73.65,,
2007-01-12,74.44,,
2007-01-16,74.88,,
2007-01-17,75.0,,
2007-01-18,74.81,,
2007-01-19,75.02,,
2007-01-22,74.28,,
2007-01-23,73.62,,
2007-01-24,74.45,,
2007-01-25,73.61,,
2007-01-26,72.49,,
2007-01-29,73.65,,
2007-01-30,72.7,,
2007-01-31,72.28,,
2007-02-01,73.64,,
2007-02-02,74.17,,
2007-02-05,73.68,,
2007-02-06,73.93,,
2007-02-07,73.92,,
2007-02-08,73.33,,
2007-02-09,73.56,,
2007-02-12,73.87,,
2007-02-13,74.39,,
2007-02-14,75.02,,
2007-02-15,74.48,,
2007-02-16,74.04,,
2007-02-20,73.9,,
2007-02-21,73.8,,
2007-02-22,73.4,,
2007-02-23,73.34,,
2007-02-26,72.79,,
2007-02-27,70.23,,
2007-02-28,70.19,,
2007-03-01,70.12,,
2007-03-02,69.47,,
2007-03-05,69.7,,
2007-03-06,69.91,,
2007-03-07,70.0,,
2007-03-08,69.87,,
2007-03-09,70.63,,
2007-03-12,71.15,,
2007-03-13,69.91,,
2007-03-14,70.23,,
2007-03-15,69.41,,
2007-03-16,69.26,,
2007-03-19,69.48,,
2007-03-20,70.25,,
2007-03-21,71.28,,
2007-03-22,71.09,,
2007-03-23,71.47,,
2007-03-26,71.31,,
2007-03-27,70.9,,
2007-03-28,70.4,,
2007-03-29,70.16,,
2007-03-30,70.1,,
2007-04-02,69.86,,
2007-04-03,69.96,,
2007-04-04,69.88,,
2007-04-05,70.26,,
2007-04-09,70.09,,
2007-04-10,70.79,,
2007-04-11,70.47,,
2007-04-12,70.38,,
2007-04-13,70.31,,
2007-04-16,71.08,,
2007-04-17,71.64,,
2007-04-18,71.4,,
2007-04-19,71.99,,
2007-04-20,72.82,,
2007-04-23,71.94,,
2007-04-24,71.93,,
2007-04-25,73.0,,
2007-04-26,71.91,,
2007-04-27,71.5,,
2007-04-30,70.43,,
2007-05-01,69.94,,
2007-05-02,70.74,,
2007-05-03,70.89,,
2007-05-04,71.09,,
2007-05-07,70.78,,
2007-05-08,70.84,,
2007-05-09,70.9,,
2007-05-10,69.83,,
2007-05-11,71.27,,
2007-05-14,70.68,,
2007-05-15,70.48,,
2007-05-16,71.34,,
2007-05-17,70.15,,
2007-05-18,70.05,,
2007-05-21,70.31,,
2007-05-22,70.1,,
2007-05-23,69.98,,
2007-05-24,70.65,,
2007-05-25,71.08,,
2007-05-29,71.34,,
2007-05-30,71.56,,
2007-05-31,71.97,,
2007-06-01,72.36,,
2007-06-04,72.27,,
2007-06-05,71.72,,
2007-06-06,71.62,,
2007-06-07,71.25,,
2007-06-08,72.32,,
2007-06-11,72.48,,
2007-06-12,71.25,,
2007-06-13,72.14,,
2007-06-14,73.95,,
2007-06-15,74.05,,
2007-06-18,73.32,,
2007-06-19,73.0,,
2007-06-20,72.91,,
2007-06-21,73.37,,
2007-06-22,72.85,,
2007-06-25,73.29,,
2007-06-26,73.15,,
2007-06-27,73.56,,
2007-06-28,73.62,,
2007-06-29,73.0,,
2007-07-02,73.33,,
2007-07-03,73.2,,
2007-07-05,73.75,,
2007-07-06,73.7,,
2007-07-09,74.4,,
2007-07-10,74.04,,
2007-07-11,74.33,,
2007-07-12,74.76,,
2007-07-13,75.15,,
2007-07-16,75.53,,
2007-07-17,75.52,,
2007-07-18,75.2,,
2007-07-19,75.84,,
2007-07-20,75.01,,
2007-07-23,74.54,,
2007-07-24,74.68,,
2007-07-25,76.21,,
2007-07-26,75.7,,
2007-07-27,75.67,,
2007-07-30,76.82,,
2007-07-31,75.72,,
2007-08-01,76.93,,
2007-08-02,76.58,,
2007-08-03,75.17,,
2007-08-06,77.83,,
2007-08-07,77.74,,
2007-08-08,78.37,,
2007-08-09,78.1,,
2007-08-10,76.75,,
2007-08-13,76.71,,
2007-08-14,75.71,,
2007-08-15,74.23,,
2007-08-16,74.82,,
2007-08-17,76.32,,
2007-08-20,75.94,,
2007-08-21,75.52,,
2007-08-22,76.04,,
2007-08-23,76.42,,
2007-08-24,77.03,,
2007-08-27,76.42,,
2007-08-28,75.34,,
2007-08-29,76.08,,
2007-08-30,75.48,,
2007-08-31,75.86,,
2007-09-04,76.15,,
2007-09-05,75.36,,
2007-09-06,75.09,,
2007-09-07,74.13,,
2007-09-10,73.79,,
2007-09-11,74.15,,
2007-09-12,74.17,,
2007-09-13,74.38,,
2007-09-14,74.38,,
2007-09-17,74.33,,
2007-09-18,75.78,,
2007-09-19,75.97,,
2007-09-20,75.27,,
2007-09-21,75.75,,
2007-09-24,75.46,,
2007-09-25,75.4,,
2007-09-26,74.84,,
2007-09-27,74.82,,
2007-09-28,75.1,,
2007-10-01,75.9,,
2007-10-02,75.65,,
2007-10-03,75.59,,
2007-10-04,75.6,,
2007-10-05,76.41,,
2007-10-08,76.45,,
2007-10-09,76.88,,
2007-10-10,76.33,,
2007-10-11,76.51,,
2007-10-12,76.62,,
2007-10-15,76.54,,
2007-10-16,75.81,,
2007-10-17,76.0,,
2007-10-18,76.02,,
2007-10-19,75.03,,
2007-10-22,75.09,,
2007-10-23,75.64,,
2007-10-24,75.46,,
2007-10-25,74.97,,
2007-10-26,74.97,,
2007-10-29,75.1,,
2007-10-30,74.75,,
2007-10-31,75.1,,
2007-11-01,73.59,,
2007-11-02,74.03,,
2007-11-05,74.48,,
2007-11-06,74.23,,
2007-11-07,71.68,,
2007-11-08,72.06,,
2007-11-09,70.71,,
2007-11-12,72.65,,
2007-11-13,74.0,,
2007-11-14,73.33,,
2007-11-15,73.1,,
2007-11-16,72.01,,
2007-11-19,71.96,,
2007-11-20,71.65,,
2007-11-21,70.14,,
2007-11-23,70.92,,
2007-11-26,70.36,,
2007-11-27,71.44,,
2007-11-28,73.57,,
2007-11-29,73.3,,
2007-11-30,73.68,,
2007-12-03,72.9,,
2007-12-04,72.63,,
2007-12-05,73.34,,
2007-12-06,73.83,,
2007-12-07,74.17,,
2007-12-10,75.14,,
2007-12-11,74.03,,
2007-12-12,74.04,,
2007-12-13,73.92,,
2007-12-14,72.61,,
2007-12-17,72.02,,
2007-12-18,72.48,,
2007-12-19,71.3,,
2007-12-20,71.6,,
2007-12-21,72.4,,
2007-12-24,73.46,,
2007-12-26,73.2,,
2007-12-27,71.9,,
2007-12-28,71.56,,
2007-12-31,70.72,,
2008-01-02,69.16,,
2008-01-03,69.23,,
2008-01-04,68.01,,
2008-01-07,67.84,,
2008-01-08,66.67,,
2008-01-09,66.71,,
2008-01-10,69.66,,
2008-01-11,69.59,,
2008-01-14,69.92,,
2008-01-15,68.96,,
2008-01-16,68.63,,
2008-01-17,67.17,,
2008-01-18,67.16,,
2008-01-22,67.54,,
2008-01-23,71.63,,
2008-01-24,71.22,,
2008-01-25,69.97,,
2008-01-28,71.05,,
2008-01-29,70.92,,
2008-01-30,72.02,,
2008-01-31,72.97,,
2008-02-01,73.78,,
2008-02-04,72.72,,
2008-02-05,71.75,,
2008-02-06,71.76,,
2008-02-07,71.74,,
2008-02-08,70.58,,
2008-02-11,71.41,,
2008-02-12,72.47,,
2008-02-13,73.51,,
2008-02-14,72.34,,
2008-02-15,72.42,,
2008-02-19,72.23,,
2008-02-20,72.64,,
2008-02-21,71.9,,
2008-02-22,71.89,,
2008-02-25,72.48,,
2008-02-26,72.53,,
2008-02-27,72.31,,
2008-02-28,71.75,,
2008-02-29,70.24,,
2008-03-03,70.61,,
2008-03-04,71.05,,
2008-03-05,72.3,,
2008-03-06,72.04,,
2008-03-07,71.96,,
2008-03-10,71.19,,
2008-03-11,72.79,,
2008-03-12,71.94,,
2008-03-13,70.73,,
2008-03-14,69.61,,
2008-03-17,69.61,,
2008-03-18,71.9,,
2008-03-19,70.64,,
2008-03-20,71.66,,
2008-03-24,73.36,,
2008-03-25,73.34,,
2008-03-26,72.73,,
2008-03-27,72.83,,
2008-03-28,72.26,,
2008-03-31,73.02,,
2008-04-01,74.73,,
2008-04-02,74.51,,
2008-04-03,74.58,,
2008-04-04,74.41,,
2008-04-07,73.78,,
2008-04-08,73.31,,
2008-04-09,70.57,,
2008-04-10,71.33,,
2008-04-11,70.89,,
2008-04-14,70.25,,
2008-04-15,71.03,,
2008-04-16,72.79,,
2008-04-17,72.2,,
2008-04-18,73.19,,
2008-04-21,72.52,,
2008-04-22,71.9,,
2008-04-23,71.67,,
2008-04-24,72.77,,
2008-04-25,72.72,,
2008-04-28,72.76,,
2008-04-29,73.19,,
2008-04-30,72.41,,
2008-05-01,73.58,,
2008-05-02,73.28,,
2008-05-05,72.74,,
2008-05-06,73.33,,
2008-05-07,71.58,,
2008-05-08,71.07,,
2008-05-09,70.29,,
2008-05-12,70.42,,
2008-05-13,70.8,,
2008-05-14,71.6,,
2008-05-15,71.36,,
2008-05-16,70.77,,
2008-05-19,70.92,,
2008-05-20,70.2,,
2008-05-21,69.38,,
2008-05-22,69.35,,
2008-05-23,67.02,,
2008-05-27,68.4,,
2008-05-28,70.54,,
2008-05-29,71.6,,
