date,NTAP,dcf,Deviation
2000-02-24,100.0,,
2000-02-25,96.47,,
2000-02-28,92.0,,
2000-02-29,94.38,,
2000-03-01,95.03,,
2000-03-02,94.63,,
2000-03-03,99.97,,
2000-03-06,106.03,,
2000-03-07,106.31,,
2000-03-08,109.16,,
2000-03-09,120.19,,
2000-03-10,118.44,,
2000-03-13,114.06,,
2000-03-14,98.53,,
2000-03-15,86.53,,
2000-03-16,91.28,,
2000-03-17,100.38,,
2000-03-20,91.53,,
2000-03-21,92.45,,
2000-03-22,103.06,,
2000-03-23,105.38,,
2000-03-24,100.0,,
2000-03-27,97.25,,
2000-03-28,95.56,,
2000-03-29,91.81,,
2000-03-30,79.13,,
2000-03-31,82.75,,
2000-04-03,67.88,,
2000-04-04,67.0,,
2000-04-05,69.56,,
2000-04-06,73.0,,
2000-04-07,79.94,,
2000-04-10,67.63,,
2000-04-11,63.63,,
2000-04-12,56.69,,
2000-04-13,56.94,,
2000-04-14,50.38,,
2000-04-17,51.94,,
2000-04-18,60.25,,
2000-04-19,60.56,,
2000-04-20,56.88,,
2000-04-24,50.63,,
2000-04-25,68.75,,
2000-04-26,61.13,,
2000-04-27,67.56,,
2000-04-28,73.94,,
2000-05-01,71.0,,
2000-05-02,65.25,,
2000-05-03,66.75,,
2000-05-04,67.88,,
2000-05-05,69.88,,
2000-05-08,63.19,,
2000-05-09,63.44,,
2000-05-10,58.0,,
2000-05-11,57.94,,
2000-05-12,58.19,,
2000-05-15,66.13,,
2000-05-16,72.75,,
2000-05-17,68.75,,
2000-05-18,69.0,,
2000-05-19,65.13,,
2000-05-22,65.06,,
2000-05-23,58.0,,
2000-05-24,65.06,,
2000-05-25,61.38,,
2000-05-26,58.31,,
2000-05-30,66.81,,
2000-05-31,64.56,,
2000-06-01,69.69,,
2000-06-02,74.44,,
2000-06-05,76.61,,
2000-06-06,73.88,,
2000-06-07,78.13,,
2000-06-08,85.31,,
2000-06-09,85.13,,
2000-06-12,78.19,,
2000-06-13,86.06,,
2000-06-14,75.63,,
2000-06-15,79.19,,
2000-06-16,79.94,,
2000-06-19,85.94,,
2000-06-20,86.69,,
2000-06-21,87.56,,
2000-06-22,84.0,,
2000-06-23,76.94,,
2000-06-26,82.06,,
2000-06-27,82.81,,
2000-06-28,82.56,,
2000-06-29,77.81,,
2000-06-30,80.5,,
2000-07-03,82.81,,
2000-07-05,78.06,,
2000-07-06,78.06,,
2000-07-07,81.56,,
2000-07-10,81.25,,
2000-07-11,83.5,,
2000-07-12,90.0,,
2000-07-13,94.56,,
2000-07-14,96.13,,
2000-07-17,102.0,,
2000-07-18,99.94,,
2000-07-19,100.44,,
2000-07-20,112.56,,
2000-07-21,109.38,,
2000-07-24,102.81,,
2000-07-25,106.19,,
2000-07-26,101.94,,
2000-07-27,95.25,,
2000-07-28,85.0,,
2000-07-31,86.19,,
2000-08-01,82.63,,
2000-08-02,76.94,,
2000-08-03,78.44,,
2000-08-04,84.56,,
2000-08-07,89.75,,
2000-08-08,91.69,,
2000-08-09,90.56,,
2000-08-10,85.69,,
2000-08-11,88.69,,
2000-08-14,90.75,,
2000-08-15,84.94,,
2000-08-16,88.31,,
2000-08-17,94.5,,
2000-08-18,93.94,,
2000-08-21,95.38,,
2000-08-22,94.38,,
2000-08-23,100.0,,
2000-08-24,101.69,,
2000-08-25,100.81,,
2000-08-28,103.88,,
2000-08-29,109.25,,
2000-08-30,111.44,,
2000-08-31,117.0,,
2000-09-01,115.5,,
2000-09-05,112.94,,
2000-09-06,101.63,,
2000-09-07,115.75,,
2000-09-08,113.56,,
2000-09-11,110.56,,
2000-09-12,109.19,,
2000-09-13,112.0,,
2000-09-14,115.69,,
2000-09-15,118.06,,
2000-09-18,125.38,,
2000-09-19,129.88,,
2000-09-20,141.13,,
2000-09-21,136.5,,
2000-09-22,147.38,,
2000-09-25,130.44,,
2000-09-26,127.94,,
2000-09-27,128.13,,
2000-09-28,135.86,,
2000-09-29,127.38,,
2000-10-02,122.19,,
2000-10-03,120.31,,
2000-10-04,118.8,,
2000-10-05,118.94,,
2000-10-06,118.06,,
2000-10-09,120.0,,
2000-10-10,116.13,,
2000-10-11,121.69,,
2000-10-12,113.81,,
2000-10-13,121.44,,
2000-10-16,133.56,,
2000-10-17,136.0,,
2000-10-18,133.5,,
2000-10-19,145.38,,
2000-10-20,148.63,,
2000-10-23,140.38,,
2000-10-24,133.69,,
2000-10-25,122.25,,
2000-10-26,116.81,,
2000-10-27,123.0,,
2000-10-30,106.19,,
2000-10-31,119.0,,
2000-11-01,109.81,,
2000-11-02,105.88,,
2000-11-03,108.38,,
2000-11-06,110.63,,
2000-11-07,121.0,,
2000-11-08,107.06,,
2000-11-09,97.19,,
2000-11-10,90.25,,
2000-11-13,84.5,,
2000-11-14,96.25,,
2000-11-15,76.13,,
2000-11-16,72.81,,
2000-11-17,64.56,,
2000-11-20,67.25,,
2000-11-21,61.0,,
2000-11-22,58.5,,
2000-11-24,62.88,,
2000-11-27,54.44,,
2000-11-28,52.22,,
2000-11-29,50.0,,
2000-11-30,49.38,,
2000-12-01,53.94,,
2000-12-04,57.88,,
2000-12-05,81.56,,
2000-12-06,76.38,,
2000-12-07,75.38,,
2000-12-08,87.19,,
2000-12-11,84.38,,
2000-12-12,82.69,,
2000-12-13,72.75,,
2000-12-14,69.13,,
2000-12-15,65.19,,
2000-12-18,65.69,,
2000-12-19,60.13,,
2000-12-20,53.75,,
2000-12-21,54.63,,
2000-12-22,68.88,,
2000-12-26,68.0,,
2000-12-27,70.75,,
2000-12-28,72.5,,
2000-12-29,64.19,,
2001-01-02,51.44,,
2001-01-03,64.0,,
2001-01-04,66.38,,
2001-01-05,54.63,,
2001-01-08,55.94,,
2001-01-09,51.25,,
2001-01-10,56.44,,
2001-01-11,60.44,,
2001-01-12,58.13,,
2001-01-16,58.13,,
2001-01-17,63.13,,
2001-01-18,67.31,,
2001-01-19,67.31,,
2001-01-22,66.88,,
2001-01-23,73.56,,
2001-01-24,61.38,,
2001-01-25,56.5,,
2001-01-26,56.5,,
2001-01-29,59.94,,
2001-01-30,58.13,,
2001-01-31,53.63,,
2001-02-01,46.56,,
2001-02-02,46.75,,
2001-02-05,43.31,,
2001-02-06,44.88,,
2001-02-07,38.63,,
2001-02-08,35.19,,
2001-02-09,38.0,,
2001-02-12,39.13,,
2001-02-13,39.69,,
2001-02-14,42.13,,
2001-02-15,45.0,,
2001-02-16,40.38,,
2001-02-20,33.63,,
2001-02-21,34.31,,
2001-02-22,33.81,,
2001-02-23,33.94,,
2001-02-26,33.0,,
2001-02-27,32.0,,
2001-02-28,29.75,,
2001-03-01,30.88,,
2001-03-02,27.25,,
2001-03-05,28.5,,
2001-03-06,29.31,,
2001-03-07,28.13,,
2001-03-08,25.0,,
2001-03-09,21.13,,
2001-03-12,20.19,,
2001-03-13,22.81,,
2001-03-14,21.19,,
2001-03-15,18.75,,
2001-03-16,18.94,,
2001-03-19,20.44,,
2001-03-20,18.63,,
2001-03-21,19.25,,
2001-03-22,22.48,,
2001-03-23,21.13,,
2001-03-26,19.88,,
2001-03-27,20.81,,
2001-03-28,18.56,,
2001-03-29,16.31,,
2001-03-30,16.81,,
2001-04-02,15.25,,
2001-04-03,12.56,,
2001-04-04,11.81,,
2001-04-05,13.5,,
2001-04-06,13.44,,
2001-04-09,13.35,,
2001-04-10,15.68,,
2001-04-11,16.56,,
2001-04-12,16.68,,
2001-04-16,15.28,,
2001-04-17,15.87,,
2001-04-18,19.44,,
2001-04-19,22.3,,
2001-04-20,23.55,,
2001-04-23,21.95,,
2001-04-24,19.93,,
2001-04-25,21.5,,
2001-04-26,20.16,,
2001-04-27,21.86,,
2001-04-30,22.75,,
2001-05-01,24.55,,
2001-05-02,28.21,,
2001-05-03,25.86,,
2001-05-04,25.17,,
2001-05-07,26.28,,
2001-05-08,26.9,,
2001-05-09,25.49,,
2001-05-10,24.01,,
2001-05-11,24.25,,
2001-05-14,22.33,,
2001-05-15,22.53,,
2001-05-16,24.68,,
2001-05-17,23.1,,
2001-05-18,22.94,,
2001-05-21,26.65,,
2001-05-22,28.18,,
2001-05-23,25.93,,
2001-05-24,27.09,,
2001-05-25,25.72,,
2001-05-29,22.54,,
2001-05-30,19.01,,
2001-05-31,18.6,,
2001-06-01,18.83,,
2001-06-04,17.84,,
2001-06-05,18.82,,
2001-06-06,18.92,,
2001-06-07,20.23,,
2001-06-08,18.71,,
2001-06-11,17.84,,
2001-06-12,17.75,,
2001-06-13,16.73,,
2001-06-14,15.07,,
2001-06-15,14.74,,
2001-06-18,13.53,,
2001-06-19,13.29,,
2001-06-20,12.0,,
2001-06-21,11.08,,
2001-06-22,11.33,,
2001-06-25,11.68,,
2001-06-26,12.38,,
2001-06-27,12.64,,
2001-06-28,13.15,,
2001-06-29,13.7,,
2001-07-02,13.34,,
2001-07-03,13.16,,
2001-07-05,12.67,,
2001-07-06,11.78,,
2001-07-09,11.63,,
2001-07-10,10.36,,
2001-07-11,10.94,,
2001-07-12,11.5,,
2001-07-13,11.67,,
2001-07-16,11.08,,
2001-07-17,11.4,,
2001-07-18,10.26,,
2001-07-19,10.62,,
2001-07-20,10.48,,
2001-07-23,9.88,,
2001-07-24,10.05,,
2001-07-25,10.03,,
2001-07-26,10.77,,
2001-07-27,11.27,,
2001-07-30,11.48,,
2001-07-31,12.48,,
2001-08-01,15.21,,
2001-08-02,15.27,,
2001-08-03,14.5,,
2001-08-06,14.54,,
2001-08-07,14.15,,
2001-08-08,13.88,,
2001-08-09,14.12,,
2001-08-10,13.91,,
2001-08-13,13.99,,
2001-08-14,12.76,,
2001-08-15,13.12,,
2001-08-16,12.58,,
2001-08-17,12.05,,
2001-08-20,12.3,,
2001-08-21,12.38,,
2001-08-22,12.1,,
2001-08-23,12.22,,
2001-08-24,13.98,,
2001-08-27,13.75,,
2001-08-28,13.25,,
2001-08-29,13.77,,
2001-08-30,13.07,,
2001-08-31,12.96,,
2001-09-04,12.22,,
2001-09-05,11.72,,
2001-09-06,11.14,,
2001-09-07,11.01,,
2001-09-10,10.62,,
2001-09-17,9.97,,
2001-09-18,9.55,,
2001-09-19,9.29,,
2001-09-20,9.13,,
2001-09-21,8.02,,
2001-09-24,8.31,,
2001-09-25,9.08,,
2001-09-26,7.91,,
2001-09-27,6.68,,
2001-09-28,6.8,,
2001-10-01,6.54,,
2001-10-02,6.85,,
2001-10-03,8.3,,
2001-10-04,8.51,,
2001-10-05,9.75,,
2001-10-08,9.42,,
2001-10-09,9.41,,
2001-10-10,9.24,,
2001-10-11,10.9,,
2001-10-12,11.66,,
2001-10-15,11.61,,
2001-10-16,11.7,,
2001-10-17,10.05,,
2001-10-18,10.51,,
2001-10-19,10.25,,
2001-10-22,11.26,,
2001-10-23,11.49,,
2001-10-24,12.78,,
2001-10-25,13.79,,
2001-10-26,13.16,,
2001-10-29,11.78,,
2001-10-30,12.18,,
2001-10-31,13.3,,
2001-11-01,15.72,,
2001-11-02,14.99,,
2001-11-05,17.0,,
2001-11-06,16.94,,
2001-11-07,16.57,,
2001-11-08,15.92,,
2001-11-09,16.51,,
2001-11-12,17.48,,
2001-11-13,18.19,,
2001-11-14,15.29,,
2001-11-15,15.92,,
2001-11-16,15.95,,
2001-11-19,16.22,,
2001-11-20,15.29,,
2001-11-21,15.32,,
2001-11-23,16.04,,
2001-11-26,16.16,,
2001-11-27,16.01,,
2001-11-28,14.67,,
2001-11-29,15.5,,
2001-11-30,15.43,,
2001-12-03,15.92,,
2001-12-04,16.84,,
2001-12-05,19.25,,
2001-12-06,19.59,,
2001-12-07,19.03,,
2001-12-10,19.95,,
2001-12-11,21.37,,
2001-12-12,23.59,,
2001-12-13,21.59,,
2001-12-14,21.04,,
2001-12-17,21.75,,
2001-12-18,24.06,,
2001-12-19,23.58,,
2001-12-20,21.4,,
2001-12-21,22.6,,
2001-12-24,22.36,,
2001-12-26,22.15,,
2001-12-27,22.47,,
2001-12-28,22.95,,
2001-12-31,21.87,,
2002-01-02,23.78,,
2002-01-03,26.89,,
2002-01-04,26.73,,
2002-01-07,23.44,,
2002-01-08,24.73,,
2002-01-09,22.44,,
2002-01-10,23.0,,
2002-01-11,22.55,,
2002-01-14,20.13,,
2002-01-15,20.49,,
2002-01-16,18.19,,
2002-01-17,19.7,,
2002-01-18,18.34,,
2002-01-22,16.98,,
2002-01-23,18.24,,
2002-01-24,19.34,,
2002-01-25,19.2,,
2002-01-28,19.38,,
2002-01-29,18.86,,
2002-01-30,19.07,,
2002-01-31,17.95,,
2002-02-01,17.9,,
2002-02-04,16.07,,
2002-02-05,15.97,,
2002-02-06,16.61,,
2002-02-07,15.32,,
2002-02-08,15.8,,
2002-02-11,17.31,,
2002-02-12,16.45,,
2002-02-13,19.34,,
2002-02-14,18.77,,
2002-02-15,18.84,,
2002-02-19,17.29,,
2002-02-20,18.05,,
2002-02-21,16.25,,
2002-02-22,16.7,,
2002-02-25,17.76,,
2002-02-26,17.99,,
2002-02-27,16.87,,
2002-02-28,15.99,,
2002-03-01,18.63,,
2002-03-04,20.52,,
2002-03-05,21.74,,
2002-03-06,19.99,,
2002-03-07,20.13,,
2002-03-08,21.27,,
2002-03-11,21.74,,
2002-03-12,21.15,,
2002-03-13,21.4,,
2002-03-14,21.46,,
2002-03-15,20.18,,
2002-03-18,19.81,,
2002-03-19,19.78,,
2002-03-20,19.94,,
2002-03-21,20.76,,
2002-03-22,20.38,,
2002-03-25,19.44,,
2002-03-26,19.08,,
2002-03-27,20.15,,
2002-03-28,20.38,,
2002-04-01,21.01,,
2002-04-02,20.15,,
2002-04-03,19.37,,
2002-04-04,19.69,,
2002-04-05,18.35,,
2002-04-08,18.15,,
2002-04-09,16.78,,
2002-04-10,16.41,,
2002-04-11,16.09,,
2002-04-12,16.98,,
2002-04-15,17.43,,
2002-04-16,18.45,,
2002-04-17,17.77,,
2002-04-18,18.15,,
2002-04-19,17.58,,
2002-04-22,17.12,,
2002-04-23,17.01,,
2002-04-24,16.24,,
2002-04-25,16.99,,
2002-04-26,16.25,,
2002-04-29,16.23,,
2002-04-30,17.45,,
2002-05-01,16.7,,
2002-05-02,15.62,,
2002-05-03,14.63,,
2002-05-06,14.28,,
2002-05-07,13.53,,
2002-05-08,16.91,,
2002-05-09,16.37,,
2002-05-10,15.43,,
2002-05-13,17.33,,
2002-05-14,18.04,,
2002-05-15,15.05,,
2002-05-16,15.11,,
2002-05-17,15.17,,
2002-05-20,14.69,,
2002-05-21,13.99,,
2002-05-22,14.06,,
2002-05-23,14.1,,
2002-05-24,13.61,,
2002-05-28,13.55,,
2002-05-29,12.84,,
2002-05-30,13.41,,
2002-05-31,13.01,,
2002-06-03,12.25,,
2002-06-04,13.11,,
2002-06-05,13.31,,
2002-06-06,13.08,,
2002-06-07,13.09,,
2002-06-10,13.36,,
2002-06-11,13.13,,
2002-06-12,13.26,,
2002-06-13,12.94,,
2002-06-14,13.19,,
2002-06-17,13.88,,
2002-06-18,13.9,,
2002-06-19,13.06,,
2002-06-20,12.57,,
2002-06-21,12.19,,
2002-06-24,12.6,,
2002-06-25,11.49,,
2002-06-26,11.69,,
2002-06-27,12.0,,
2002-06-28,12.44,,
2002-07-01,11.63,,
2002-07-02,10.74,,
2002-07-03,11.56,,
2002-07-05,12.58,,
2002-07-08,11.48,,
2002-07-09,10.69,,
2002-07-10,9.93,,
2002-07-11,10.0,,
2002-07-12,10.6,,
2002-07-15,11.47,,
2002-07-16,11.41,,
2002-07-17,11.13,,
2002-07-18,10.52,,
2002-07-19,10.33,,
2002-07-22,10.13,,
2002-07-23,9.36,,
2002-07-24,10.25,,
2002-07-25,9.25,,
2002-07-26,9.39,9.858997949286248,-0.047570549430959286
2002-07-29,9.14,9.508997949286247,-0.038805135015718806
2002-07-30,8.79,9.17899794928625,-0.04237913020957795
2002-07-31,8.46,8.708997949286248,-0.028590883903773734
2002-08-01,7.99,8.81899794928625,-0.09400137680645937
2002-08-02,8.1,7.928997949286249,0.02156666602860513
2002-08-05,7.21,8.688997949286248,-0.17021501879946233
2002-08-06,7.97,8.55899794928625,-0.06881622741075277
2002-08-07,7.84,8.778997949286248,-0.10695958180085818
2002-08-08,8.06,8.12899794928625,-0.008487878791051617
2002-08-09,7.41,8.168997949286249,-0.09291200144719891
2002-08-12,7.45,7.768997949286248,-0.041060372440380855
2002-08-13,7.05,9.71899794928625,-0.2746165770600103
2002-08-14,9.0,10.188997949286248,-0.11669429665255149
2002-08-15,9.47,9.88899794928625,-0.04237011185915862
2002-08-16,9.17,10.29899794928625,-0.10962211613650163
2002-08-19,9.58,10.39899794928625,-0.07875739117175828
2002-08-20,9.68,11.17899794928625,-0.13409054694226485
2002-08-21,10.46,11.038997949286248,-0.05245022709001257
2002-08-22,10.32,10.828997949286249,-0.04700323628002878
2002-08-23,10.11,11.358997949286248,-0.10995670171458483
2002-08-26,10.64,10.738997949286249,-0.009218546251126503
2002-08-27,10.02,9.96899794928625,0.00511606592490077
2002-08-28,9.25,10.51899794928625,-0.12063867256218608
2002-08-29,9.8,10.258997949286247,-0.044741011895628624
2002-08-30,9.54,9.908997949286249,-0.03723867450319018
2002-09-03,9.19,9.998997949286249,-0.08090790231075085
2002-09-04,9.28,9.62899794928625,-0.03624447228302918
2002-09-05,8.91,9.89899794928625,-0.09990889525919733
2002-09-06,9.18,9.81899794928625,-0.06507771491414749
2002-09-09,9.1,10.01899794928625,-0.0917255352219849
2002-09-10,9.3,9.97899794928625,-0.06804269854918787
2002-09-11,9.26,9.80899794928625,-0.05596881069041282
2002-09-12,9.09,9.958997949286248,-0.08725756885495983
2002-09-13,9.24,9.868997949286248,-0.06373473300110866
2002-09-16,9.15,9.418997949286247,-0.028559083538884367
2002-09-17,8.7,9.21899794928625,-0.05629656847102693
2002-09-18,8.5,9.028997949286248,-0.058588777210661136
2002-09-19,8.31,9.008997949286247,-0.07758886762113493
2002-09-20,8.29,8.54899794928625,-0.03029570843538143
2002-09-23,7.83,8.488997949286249,-0.07762965113469689
2002-09-24,7.77,9.028997949286248,-0.13943938810903966
2002-09-25,8.31,8.678997949286249,-0.042516192703628164
2002-09-26,7.96,8.578997949286249,-0.07215270978561639
2002-09-27,7.86,8.04899794928625,-0.023480928989801586
2002-09-30,7.33,8.76899794928625,-0.16410061418743715
2002-10-01,8.05,7.748997949286249,0.038843996692691896
2002-10-02,7.03,7.368997949286249,-0.04600326280713429
2002-10-03,6.65,6.988997949286249,-0.04850451405853806
2002-10-04,6.27,6.648997949286249,-0.05700076194593107
2002-10-07,5.93,6.3489979492862485,-0.0659943431440787
2002-10-08,5.63,6.668997949286249,-0.1557952119924475
2002-10-09,5.95,7.528997949286249,-0.2097221914419486
2002-10-10,6.81,7.588997949286249,-0.10264832781507272
2002-10-11,6.87,7.688997949286248,-0.1065155634957965
2002-10-14,6.97,8.268997949286248,-0.15709254703568687
2002-10-15,7.55,7.518997949286248,0.004123162544111825
2002-10-16,6.8,8.54899794928625,-0.20458514081551193
2002-10-17,7.83,8.79899794928625,-0.11012594330299308
2002-10-18,8.08,9.868997949286248,-0.18127452842521186
2002-10-21,9.15,9.55899794928625,-0.04278669704252713
2002-10-22,8.84,9.87899794928625,-0.10517240256754146
2002-10-23,9.16,9.948997949286248,-0.07930426293261539
2002-10-24,9.23,10.448997949286248,-0.11666170815638022
2002-10-25,9.73,10.709743098423482,-0.09148147527158745
2002-10-28,10.05,9.57974309842348,0.049088675629924694
2002-10-29,8.92,9.82974309842348,-0.09255003811537932
2002-10-30,9.17,9.62974309842348,-0.047741989970505716
2002-10-31,8.97,10.64974309842348,-0.15772616136366124
2002-11-01,9.99,11.16974309842348,-0.10561953735444374
2002-11-04,10.51,11.349743098423481,-0.07398785075057113
2002-11-05,10.69,12.39974309842348,-0.13788536462830903
2002-11-06,11.74,11.12974309842348,0.05483117590225084
2002-11-07,10.47,10.37974309842348,0.008695485111787526
2002-11-08,9.72,9.88974309842348,-0.017163549824720792
2002-11-11,9.23,10.429743098423481,-0.1150309348084354
2002-11-12,9.77,11.269743098423481,-0.1330769552886507
2002-11-13,10.61,11.64974309842348,-0.08925030274394508
2002-11-14,10.99,11.72974309842348,-0.0630655839788089
2002-11-15,11.07,11.73974309842348,-0.05704921247496619
2002-11-18,11.08,11.599743098423481,-0.04480643183331523
2002-11-19,10.94,12.58974309842348,-0.13103866262609165
2002-11-20,11.93,14.56974309842348,-0.18117979710356824
2002-11-21,13.91,15.00974309842348,-0.07326861567264187
2002-11-22,14.35,14.689743098423481,-0.02312791286730831
2002-11-25,14.03,13.63974309842348,0.028611748678875504
2002-11-26,12.98,14.349743098423481,-0.09545418959967067
2002-11-27,13.69,14.52974309842348,-0.05779476572538955
2002-11-29,13.87,14.86974309842348,-0.06723338068493434
2002-12-02,14.21,13.96974309842348,0.01719837651156486
2002-12-03,13.31,13.429743098423481,-0.008916261282580829
2002-12-04,12.77,13.00974309842348,-0.018427965610829933
2002-12-05,12.35,12.599743098423481,-0.019821284963717267
2002-12-06,11.94,12.15974309842348,-0.018071360278324455
2002-12-09,11.5,12.60974309842348,-0.08800679678892309
2002-12-10,11.95,12.769743098423481,-0.06419417306247022
2002-12-11,12.11,12.36974309842348,-0.02099826135084293
2002-12-12,11.71,12.22974309842348,-0.04249828424363866
2002-12-13,11.57,12.90974309842348,-0.10377767304967422
2002-12-16,12.25,12.91974309842348,-0.051838731878902755
2002-12-17,12.26,11.75974309842348,0.0425397814722317
2002-12-18,11.1,11.55974309842348,-0.039771048068203196
2002-12-19,10.9,11.40974309842348,-0.044676124083276925
2002-12-20,10.75,11.689743098423481,-0.08039039784802615
2002-12-23,11.03,11.56974309842348,-0.046651260432656216
2002-12-24,10.91,11.869743098423482,-0.08085626541916935
2002-12-26,11.21,11.47974309842348,-0.023497311404165777
2002-12-27,10.82,10.40974309842348,0.03941085747242434
2002-12-30,9.75,10.65974309842348,-0.08534381082392373
2002-12-31,10.0,11.359743098423479,-0.11969840221229877
2003-01-02,10.7,11.369743098423482,-0.05890573715041536
2003-01-03,10.71,12.289743098423482,-0.12854158836128393
2003-01-06,11.63,12.70974309842348,-0.08495396720940895
2003-01-07,12.05,12.38974309842348,-0.027421319047907455
2003-01-08,11.73,13.689743098423481,-0.14315411796508914
2003-01-09,13.03,13.75974309842348,-0.05303464557467574
2003-01-10,13.1,13.21974309842348,-0.009057899047808293
2003-01-13,12.56,13.64974309842348,-0.07983616179189068
2003-01-14,12.99,13.349743098423481,-0.026947567138274287
2003-01-15,12.69,12.63974309842348,0.003976101506587337
2003-01-16,11.98,11.939743098423481,0.0033716723420820216
2003-01-17,11.28,11.97974309842348,-0.05841052622535503
2003-01-21,11.32,12.04974309842348,-0.0605608843659875
2003-01-22,11.39,12.83974309842348,-0.11291060010394482
2003-01-23,12.18,11.83974309842348,0.028738537546632026
2003-01-24,11.18,11.858433705633725,-0.05721107209221188
2003-01-27,11.2,12.528433705633725,-0.10603350241909026
2003-01-28,11.87,12.618433705633727,-0.05931272637265406
2003-01-29,11.96,11.858433705633725,0.008564899622285127
2003-01-30,11.2,11.468433705633727,-0.02340630922441156
2003-01-31,10.81,11.548433705633727,-0.06394232537989053
2003-02-03,10.89,11.478433705633726,-0.05126428576617703
2003-02-04,10.82,11.318433705633726,-0.04403733931715581
2003-02-05,10.66,11.208433705633727,-0.04893045005548513
2003-02-06,10.55,10.928433705633726,-0.03462835716692303
2003-02-07,10.27,11.188433705633726,-0.08208778188239751
2003-02-10,10.53,11.428433705633726,-0.07861389659991969
2003-02-11,10.77,11.218433705633727,-0.03997293360199927
2003-02-12,10.56,11.068433705633726,-0.045935470108560916
2003-02-13,10.41,11.388433705633727,-0.08591468598089191
2003-02-14,10.73,11.898433705633726,-0.0982006316579711
2003-02-18,11.24,11.768433705633726,-0.04490263690577245
2003-02-19,11.11,11.798433705633727,-0.05834958459825068
2003-02-20,11.14,11.958433705633727,-0.0684398748013425
2003-02-21,11.3,11.598433705633726,-0.025730517861973556
2003-02-24,10.94,11.308433705633727,-0.032580436444543004
2003-02-25,10.65,10.908433705633726,-0.023691183593136378
2003-02-26,10.25,11.208433705633727,-0.08551004813027419
2003-02-27,10.55,11.278433705633725,-0.06458642437822393
2003-02-28,10.62,10.898433705633726,-0.025548047834598187
2003-03-03,10.24,10.688433705633726,-0.041955043927284
2003-03-04,10.03,10.508433705633726,-0.04552854583621069
2003-03-05,9.85,10.508433705633726,-0.06265764471452395
2003-03-06,9.85,10.518433705633726,-0.06354878723775281
2003-03-07,9.86,10.238433705633726,-0.03696207022618048
2003-03-10,9.58,10.078433705633726,-0.04945547296254049
2003-03-11,9.42,10.058433705633727,-0.06347247735759698
2003-03-12,9.4,10.868433705633727,-0.13510996574166467
2003-03-13,10.21,10.728433705633726,-0.048323335899581044
2003-03-14,10.07,12.108433705633725,-0.16834825669362152
2003-03-17,11.45,12.618433705633727,-0.09259736452964518
2003-03-18,11.96,12.158433705633726,-0.016320663535943747
2003-03-19,11.5,12.858433705633725,-0.10564534816075999
2003-03-20,12.2,13.058433705633727,-0.06573787676108334
2003-03-21,12.4,12.488433705633726,-0.007081248755304803
2003-03-24,11.83,12.668433705633726,-0.06618290193687237
2003-03-25,12.01,12.848433705633726,-0.06525571325212143
2003-03-26,12.19,12.638433705633727,-0.035481746874522324
2003-03-27,11.98,12.508433705633726,-0.04224619309416189
2003-03-28,11.85,11.848433705633726,0.00013219421277010923
2003-03-31,11.19,11.928433705633726,-0.06190533676562826
2003-04-01,11.27,13.158433705633726,-0.1435150830166969
2003-04-02,12.5,13.418433705633726,-0.06844567151292191
2003-04-03,12.76,13.308433705633727,-0.04120948548600156
2003-04-04,12.65,13.718433705633727,-0.07788306803530742
2003-04-07,13.06,13.748433705633726,-0.05007360986521869
2003-04-08,13.09,13.088433705633726,0.00011967011496571978
2003-04-09,12.43,13.368433705633727,-0.0701977304370558
2003-04-10,12.71,13.408433705633726,-0.052089134418457084
2003-04-11,12.75,13.688433705633726,-0.0685566899628185
2003-04-14,13.03,13.838433705633726,-0.05841945142278693
2003-04-15,13.18,14.068433705633726,-0.06315086129864989
2003-04-16,13.41,14.768433705633726,-0.09198224623614104
2003-04-17,14.11,14.898433705633726,-0.0529205768345693
2003-04-21,14.24,15.378433705633727,-0.07402793596702073
2003-04-22,14.72,15.538433705633727,-0.052671570451595096
2003-04-23,14.88,15.348433705633726,-0.03051996800571144
2003-04-24,14.69,14.368433705633727,0.022380052060941624
2003-04-25,13.71,14.911605668881133,-0.08058191019554317
2003-04-28,14.1,15.261605668881133,-0.07611293949559195
2003-04-29,14.45,14.071605668881134,0.02689062925886776
2003-04-30,13.26,14.441605668881133,-0.08181954943052239
2003-05-01,13.63,14.881605668881132,-0.08410420869425128
2003-05-02,14.07,15.411605668881133,-0.08705164781046026
2003-05-05,14.6,15.731605668881134,-0.07193198791650213
2003-05-06,14.92,15.991605668881133,-0.06701051108122458
2003-05-07,15.18,16.091605668881133,-0.056651007217014326
2003-05-08,15.28,16.521605668881133,-0.07515042386102522
2003-05-09,15.71,17.191605668881135,-0.08618192491251808
2003-05-12,16.38,17.541605668881132,-0.06622003086877193
2003-05-13,16.73,16.301605668881134,0.02627927210487302
2003-05-14,15.49,16.60160566888113,-0.06695772029839131
2003-05-15,15.79,16.60160566888113,-0.04888717905174955
2003-05-16,15.79,15.771605668881133,0.0011662941304169117
2003-05-19,14.96,15.551605668881132,-0.03804145253405811
2003-05-20,14.74,15.361605668881133,-0.04046488904088674
2003-05-21,14.55,15.931605668881133,-0.08672105609416336
2003-05-22,15.12,16.021605668881133,-0.05627436397541152
2003-05-23,15.21,16.83160566888113,-0.09634289804443386
2003-05-27,16.02,16.74160566888113,-0.043102536468317076
2003-05-28,15.93,17.58160566888113,-0.09393941031247333
