date,DISCA,dcf,Deviation
2015-02-06,29.91,30.584206695778747,-0.022044276069838387
2015-02-09,30.05,31.37420669577875,-0.042206858283907245
2015-02-10,30.84,31.134206695778747,-0.009449628784620301
2015-02-11,30.6,30.884206695778747,-0.009202331100108596
2015-02-12,30.35,31.98420669577875,-0.05109417630153157
2015-02-13,31.45,31.334206695778747,0.0036954279821244107
2015-02-17,30.8,31.434206695778748,-0.02017568637620215
2015-02-18,30.9,31.634206695778747,-0.023209265300675908
2015-02-19,31.1,31.46420669577875,-0.011575270252327963
2015-02-20,30.93,32.87420669577875,-0.05914079429416019
2015-02-23,32.34,33.53420669577875,-0.03561159822901283
2015-02-24,33.0,33.47420669577875,-0.014166331112442698
2015-02-25,32.94,32.98420669577875,-0.0013402382596763296
2015-02-26,32.45,32.83420669577874,-0.01170141551883852
2015-02-27,32.3,33.18420669577875,-0.02664540707225127
2015-03-02,32.65,34.52420669577875,-0.054286741829984164
2015-03-03,33.99,34.33420669577874,-0.010025182723125359
2015-03-04,33.8,34.094206695778745,-0.008629228373135178
2015-03-05,33.56,33.61420669577875,-0.001612612675031655
2015-03-06,33.08,33.344206695778745,-0.007923616182843318
2015-03-09,32.81,32.90420669577875,-0.002863059323987005
2015-03-10,32.37,32.93420669577875,-0.01713132795304484
2015-03-11,32.4,32.92420669577875,-0.01592161963452743
2015-03-12,32.39,32.56420669577875,-0.005349637330527401
2015-03-13,32.03,33.13420669577875,-0.03332527939832719
2015-03-16,32.6,32.64420669577875,-0.0013541972758205345
2015-03-17,32.11,32.18420669577875,-0.002305686651847161
2015-03-18,31.65,32.35420669577875,-0.02176553739673759
2015-03-19,31.82,32.98420669577875,-0.035295882860440164
2015-03-20,32.45,33.08420669577874,-0.019169469638806724
2015-03-23,32.55,33.04420669577875,-0.014955925567487816
2015-03-24,32.51,32.08420669577875,0.013271118349866162
2015-03-25,31.55,31.46420669577875,0.0027266952906446207
2015-03-26,30.93,31.80420669577875,-0.027487140432110757
2015-03-27,31.27,31.62420669577875,-0.011200492685434882
2015-03-30,31.09,31.294206695778747,-0.006525383364528348
2015-03-31,30.76,31.39125937031484,-0.020109399335274558
2015-04-01,30.91,32.631259370314844,-0.05274878762052004
2015-04-02,32.15,33.191259370314846,-0.03137149328073141
2015-04-06,32.71,33.40125937031484,-0.020695607990433795
2015-04-07,32.92,33.32125937031485,-0.012042143001123162
2015-04-08,32.84,33.691259370314846,-0.025266475229028695
2015-04-09,33.21,33.521259370314844,-0.009285431877016026
2015-04-10,33.04,33.51125937031484,-0.014062717402148595
2015-04-13,33.03,33.42125937031484,-0.011706900867486825
2015-04-14,32.94,33.86125937031484,-0.02720688442918584
2015-04-15,33.38,33.661259370314845,-0.008355580735130763
2015-04-16,33.18,33.28125937031484,-0.0030425342138693523
2015-04-17,32.8,34.441259370314846,-0.047653872138295306
2015-04-20,33.96,33.961259370314835,-3.708255636525326e-05
2015-04-21,33.48,34.01125937031484,-0.01562010287624127
2015-04-22,33.53,34.121259370314846,-0.017328181351630723
2015-04-23,33.64,33.191259370314846,0.01351984342258783
2015-04-24,32.71,32.72125937031484,-0.00034409954052849745
2015-04-27,32.24,32.18125937031484,0.0018253054987444894
2015-04-28,31.7,32.67125937031484,-0.02972825012057334
2015-04-29,32.19,32.841259370314845,-0.019830523640135378
2015-04-30,32.36,33.22125937031484,-0.02592494645415
2015-05-01,32.74,33.85125937031484,-0.032827711316682495
2015-05-04,33.37,33.07125937031485,0.009033240202316106
2015-05-05,32.59,32.481259370314845,0.0033477959843064564
2015-05-06,32.0,31.991259370314843,0.00027321930606039047
2015-05-07,31.51,31.811259370314843,-0.009470212002859801
2015-05-08,31.33,31.261259370314843,0.0021989078837441056
2015-05-11,30.78,32.50125937031485,-0.052959774595287445
2015-05-12,32.02,31.921259370314843,0.003093256081775575
2015-05-13,31.44,31.881259370314844,-0.013840713291448759
2015-05-14,31.4,32.24125937031484,-0.026092633685686817
2015-05-15,31.76,33.461259370314835,-0.05084265811657129
2015-05-18,32.98,33.81125937031484,-0.024585282707471845
2015-05-19,33.33,34.051259370314845,-0.021181576941721736
2015-05-20,33.57,33.78125937031484,-0.00625374465762174
2015-05-21,33.3,33.631259370314844,-0.009849746233625667
2015-05-22,33.15,33.33125937031484,-0.005438119463204938
2015-05-26,32.85,33.58125937031484,-0.021775817346542325
2015-05-27,33.1,33.53125937031484,-0.012861412855153076
2015-05-28,33.05,34.42125937031484,-0.03983757118129816
2015-05-29,33.94,34.411259370314845,-0.013694917853584343
2015-06-01,33.93,34.43125937031484,-0.014558264190214443
2015-06-02,33.95,34.451259370314844,-0.014549812676710294
2015-06-03,33.97,34.341259370314845,-0.010810883966467677
2015-06-04,33.86,34.93125937031484,-0.03066764238180364
2015-06-05,34.45,34.26125937031484,0.005508864331142949
2015-06-08,33.78,33.92125937031484,-0.004164331541253508
2015-06-09,33.44,33.711259370314835,-0.008046551074674446
2015-06-10,33.23,33.441259370314846,-0.006317326987463234
2015-06-11,32.96,32.99125937031484,-0.0009475046091441675
2015-06-12,32.51,33.211259370314835,-0.021115109261458542
2015-06-15,32.73,33.371259370314846,-0.019215917601397958
2015-06-16,32.89,33.82125937031485,-0.027534733704571046
2015-06-17,33.34,34.381259370314844,-0.030285666941388234
2015-06-18,33.9,34.391259370314835,-0.014284425150736801
2015-06-19,33.91,34.42125937031484,-0.014853011762717805
2015-06-22,33.94,34.521259370314844,-0.016837722056417093
2015-06-23,34.04,34.231259370314845,-0.005587272388836051
2015-06-24,33.75,34.08125937031484,-0.009719692770607247
2015-06-25,33.6,34.32125937031485,-0.021014944776142963
2015-06-26,33.84,33.701259370314844,0.004116778787423225
2015-06-29,33.22,33.74125937031484,-0.0154487230187218
2015-06-30,33.26,33.64098335854766,-0.011324976873806403
2015-07-01,33.29,33.53098335854766,-0.007186886109805335
2015-07-02,33.18,33.44098335854766,-0.007804296774094555
2015-07-06,33.09,34.150983358547656,-0.03106743215586205
2015-07-07,33.8,33.13098335854765,0.020193081328500284
2015-07-08,32.78,32.88098335854765,-0.0030711781775650815
2015-07-09,32.53,33.730983358547654,-0.03560475381881556
2015-07-10,33.38,33.88098335854765,-0.014786564877588115
2015-07-13,33.53,34.36098335854766,-0.02418392249943979
2015-07-14,34.01,34.27098335854765,-0.007615286547725031
2015-07-15,33.92,35.150983358547656,-0.03501988396715272
2015-07-16,34.8,33.660983358547654,0.033837889681351374
2015-07-17,33.31,32.99098335854765,0.009669813051198295
2015-07-20,32.64,32.17098335854765,0.014578871780981384
2015-07-21,31.82,32.78098335854766,-0.029315269405945976
2015-07-22,32.43,32.50098335854766,-0.0021840372571062527
2015-07-23,32.15,32.150983358547656,-3.0585644510194854e-05
2015-07-24,31.8,31.890983358547654,-0.0028529492968195624
2015-07-27,31.54,31.660983358547654,-0.0038212129161487862
2015-07-28,31.31,31.960983358547654,-0.020368064125084406
2015-07-29,31.61,32.58098335854765,-0.02980215016416654
2015-07-30,32.23,33.37098335854766,-0.03419088212920196
2015-07-31,33.02,33.06098335854765,-0.0012396291454245256
2015-08-03,32.71,33.21098335854766,-0.015084869759471209
2015-08-04,32.86,29.220983358547656,0.12453436617107783
2015-08-05,28.87,30.230983358547654,-0.045019486875634285
2015-08-06,29.88,29.790983358547656,0.0029880397159431915
2015-08-07,29.44,29.900983358547656,-0.015416996592383825
2015-08-10,29.55,29.090983358547653,0.015778656767801547
2015-08-11,28.74,29.280983358547655,-0.018475587104547664
2015-08-12,28.93,28.830983358547655,0.003434383080901382
2015-08-13,28.48,28.660983358547654,-0.00631462487813339
2015-08-14,28.31,29.670983358547655,-0.04586916928574203
2015-08-17,29.32,29.400983358547656,-0.0027544438755688905
2015-08-18,29.05,29.130983358547656,-0.0027799733895317313
2015-08-19,28.78,27.670983358547655,0.04007868557044847
2015-08-20,27.32,27.450983358547656,-0.004771536117188724
2015-08-21,27.1,26.400983358547656,0.026476916861736255
2015-08-24,26.05,26.170983358547655,-0.0046228052224923655
2015-08-25,25.82,26.870983358547655,-0.039112203097447784
2015-08-26,26.52,27.260983358547655,-0.027181094269489003
2015-08-27,26.91,27.460983358547654,-0.020064225353974896
2015-08-28,27.11,26.950983358547656,0.0059002166762094355
2015-08-31,26.6,26.630983358547656,-0.0011634327629028718
2015-09-01,26.28,27.100983358547655,-0.030293489637847948
2015-09-02,26.75,27.470983358547656,-0.02624526938615468
2015-09-03,27.12,27.080983358547655,0.0014407394641386961
2015-09-04,26.73,27.570983358547654,-0.03050247963995556
2015-09-08,27.22,27.170983358547655,0.0018040068997695613
2015-09-09,26.82,27.250983358547654,-0.015815332345152533
2015-09-10,26.9,27.290983358547656,-0.014326466489350542
2015-09-11,26.94,26.920983358547655,0.0007063873261639042
2015-09-14,26.57,27.340983358547653,-0.02819881598394003
2015-09-15,26.99,28.240983358547656,-0.044296735091167605
2015-09-16,27.89,28.640983358547654,-0.026220585695202026
2015-09-17,28.29,28.630983358547656,-0.011909592984547523
2015-09-18,28.28,29.160983358547654,-0.030211030530608585
2015-09-21,28.81,28.160983358547654,0.02304666116197085
2015-09-22,27.81,28.020983358547657,-0.0075294773151955985
2015-09-23,27.67,28.000983358547654,-0.01182041910133902
2015-09-24,27.65,28.190983358547655,-0.019189942814947125
2015-09-25,27.84,28.130983358547656,-0.010343874397808484
2015-09-28,27.78,26.750983358547654,0.03846649776048516
2015-09-29,26.4,26.380983358547656,0.0007208465732260194
2015-09-30,26.03,25.758176291793312,0.010552909690787926
2015-10-01,25.36,26.488176291793312,-0.04259169371893867
2015-10-02,26.09,27.27817629179331,-0.04355776130645417
2015-10-05,26.88,27.608176291793313,-0.026375385469041945
2015-10-06,27.21,28.408176291793314,-0.04217716334502786
2015-10-07,28.01,29.238176291793312,-0.04200591307529811
2015-10-08,28.84,29.298176291793315,-0.015638389476196002
2015-10-09,28.9,29.238176291793312,-0.011566258046273425
2015-10-12,28.84,29.228176291793314,-0.013280893337922928
2015-10-13,28.83,28.748176291793314,0.0028462225699528165
2015-10-14,28.35,29.258176291793312,-0.031040085435811937
2015-10-15,28.86,28.888176291793314,-0.0009753572364247232
2015-10-16,28.49,29.09817629179331,-0.0209008387912214
2015-10-19,28.7,29.578176291793312,-0.029690008035991422
2015-10-20,29.18,29.208176291793315,-0.0009646713821441777
2015-10-21,28.81,29.84817629179331,-0.03478190029582329
2015-10-22,29.45,30.168176291793312,-0.023805757591939036
2015-10-23,29.77,29.68817629179331,0.0027561042282446824
2015-10-26,29.29,29.178176291793314,0.0038324433675498426
2015-10-27,28.78,29.928176291793314,-0.0383643921567034
2015-10-28,29.53,29.768176291793313,-0.008001037398417177
2015-10-29,29.37,29.838176291793314,-0.015690512959469327
2015-10-30,29.44,30.458176291793315,-0.033428668940617134
2015-11-02,30.06,31.478176291793314,-0.04505268280624786
2015-11-03,31.08,30.698176291793313,0.01243799320771899
2015-11-04,30.3,29.908176291793314,0.013100889348248268
2015-11-05,29.51,29.408176291793314,0.0034624285163544766
2015-11-06,29.01,29.398176291793312,-0.013204094292803892
2015-11-09,29.0,30.458176291793315,-0.04787470785590686
2015-11-10,30.06,31.008176291793312,-0.030578266934204068
2015-11-11,30.61,30.558176291793313,0.0016959031753673859
2015-11-12,30.16,30.378176291793313,-0.007182007560218584
2015-11-13,29.98,30.988176291793312,-0.03253422474107681
2015-11-16,30.59,30.498176291793314,0.003010793410338941
2015-11-17,30.1,31.178176291793314,-0.03458112115675949
2015-11-18,30.78,30.958176291793315,-0.005755387207370677
2015-11-19,30.56,31.168176291793312,-0.019512732670003752
2015-11-20,30.77,31.108176291793313,-0.010870977733353326
2015-11-23,30.71,31.34817629179331,-0.020357684793305797
2015-11-24,30.95,31.518176291793313,-0.018026940598757202
2015-11-25,31.12,31.478176291793314,-0.0113785591793224
2015-11-27,31.08,31.538176291793313,-0.014527672353475296
2015-11-30,31.14,31.478176291793314,-0.010743198356172878
2015-12-01,31.08,30.578176291793312,0.0164111719226816
2015-12-02,30.18,30.518176291793313,-0.011081143530986548
2015-12-03,30.12,31.128176291793313,-0.03238790099178113
2015-12-04,30.73,31.09817629179331,-0.01183916022401843
2015-12-07,30.7,29.828176291793312,0.02922819349322925
2015-12-08,29.43,28.84817629179331,0.020168474510196432
2015-12-09,28.45,28.788176291793313,-0.011747055053630384
2015-12-10,28.39,27.768176291793313,0.022393393850299814
2015-12-11,27.37,26.84817629179331,0.019436095120032304
2015-12-14,26.45,26.918176291793312,-0.017392570979485322
2015-12-15,26.52,27.578176291793312,-0.0383700604636501
2015-12-16,27.18,26.878176291793313,0.011229322441003609
2015-12-17,26.48,26.61817629179331,-0.005191050291297072
2015-12-18,26.22,26.678176291793314,-0.017174198370308313
2015-12-21,26.28,27.268176291793313,-0.03623917790537079
2015-12-22,26.87,27.538176291793313,-0.024263636223159635
2015-12-23,27.14,27.488176291793312,-0.012666402023085888
2015-12-24,27.09,27.238176291793312,-0.005440022496585373
2015-12-28,26.84,27.298176291793315,-0.016784135573593484
2015-12-29,26.9,26.958176291793315,-0.0021580203038817913
2015-12-30,26.56,27.078176291793312,-0.019136306899307676
2015-12-31,26.68,27.00451219512195,-0.01201696193499735
2016-01-04,26.41,27.064512195121953,-0.024183410009507633
2016-01-05,26.47,26.87451219512195,-0.015051889767709992
2016-01-06,26.28,26.07451219512195,0.007880791914354424
2016-01-07,25.48,26.604512195121952,-0.04226772462034223
2016-01-08,26.01,26.424512195121952,-0.01568665457515883
2016-01-11,25.83,26.924512195121952,-0.04065114298784778
2016-01-12,26.33,26.13451219512195,0.007480063274895921
2016-01-13,25.54,26.89451219512195,-0.05036388781826018
2016-01-14,26.3,26.48451219512195,-0.0069667960566
2016-01-15,25.89,26.38451219512195,-0.018742518014540965
2016-01-19,25.79,26.12451219512195,-0.012804533635824789
2016-01-20,25.53,26.48451219512195,-0.03604039176140672
2016-01-21,25.89,27.494512195121953,-0.0583575436339846
2016-01-22,26.9,26.84451219512195,0.0020670073821691393
2016-01-25,26.25,28.014512195121952,-0.06298564768260351
2016-01-26,27.42,27.694512195121952,-0.009912151302318373
2016-01-27,27.1,27.32451219512195,-0.008216512467586923
2016-01-28,26.73,28.18451219512195,-0.05160678975219912
2016-01-29,27.59,28.23451219512195,-0.02282710573031621
2016-02-01,27.64,26.994512195121953,0.02391181586139912
2016-02-02,26.4,27.86451219512195,-0.052558328847340574
2016-02-03,27.27,28.29451219512195,-0.03620886580609006
2016-02-04,27.7,27.80451219512195,-0.003758821388000766
2016-02-05,27.21,26.61451219512195,0.022374552669321313
2016-02-08,26.02,25.314512195121953,0.02786890774114914
2016-02-09,24.72,25.34451219512195,-0.024640923854204244
2016-02-10,24.75,24.924512195121952,-0.007001629309965285
2016-02-11,24.33,25.59451219512195,-0.0494055985705778
2016-02-12,25.0,26.154512195121953,-0.04414198921046131
2016-02-16,25.56,27.30451219512195,-0.0638909855871227
2016-02-17,26.71,26.21451219512195,0.01890127884852455
2016-02-18,25.62,25.944512195121952,-0.012507932031305069
2016-02-19,25.35,26.784512195121952,-0.05355752550846182
2016-02-22,26.19,25.784512195121952,0.015726021954945546
2016-02-23,25.19,25.79451219512195,-0.0234356901401791
2016-02-24,25.2,25.47451219512195,-0.010775954923859743
2016-02-25,24.88,25.674512195121952,-0.030945561461257598
2016-02-26,25.08,25.59451219512195,-0.020102441929720105
2016-02-29,25.0,27.02451219512195,-0.07491392186858359
2016-03-01,26.43,27.37451219512195,-0.03450334341629879
2016-03-02,26.78,28.22451219512195,-0.051179350244770716
2016-03-03,27.63,28.194512195121952,-0.020022059300590422
2016-03-04,27.6,28.654512195121953,-0.03680091246855943
2016-03-07,28.06,27.77451219512195,0.010278769357763506
2016-03-08,27.18,28.264512195121952,-0.03837010126462126
2016-03-09,27.67,28.23451219512195,-0.019993693931056433
2016-03-10,27.64,29.034512195121952,-0.048029468714691936
2016-03-11,28.44,28.52451219512195,-0.0029627919504404687
2016-03-14,27.93,28.25451219512195,-0.011485322870942283
2016-03-15,27.66,29.14451219512195,-0.05093625122915668
2016-03-16,28.55,29.694512195121952,-0.03854288589088073
2016-03-17,29.1,30.014512195121952,-0.03046900076792114
2016-03-18,29.42,29.834512195121953,-0.013893714514619293
2016-03-21,29.24,29.46451219512195,-0.007619749264307307
2016-03-22,28.87,28.404512195121953,0.01638781196735306
2016-03-23,27.81,28.584512195121953,-0.027095519064135987
2016-03-24,27.99,28.82451219512195,-0.028951476766471695
2016-03-28,28.23,28.834512195121953,-0.020964883714045257
2016-03-29,28.24,28.68451219512195,-0.01549659245024726
2016-03-30,28.09,29.22451219512195,-0.03882056910128062
2016-03-31,28.63,29.428571428571427,-0.027135922330097095
2016-04-01,28.9,29.408571428571427,-0.017293306130379826
2016-04-04,28.88,29.14857142857143,-0.009213879631444932
2016-04-05,28.62,29.458571428571428,-0.028466126763978417
2016-04-06,28.93,28.43857142857143,0.017280353644446578
2016-04-07,27.91,28.69857142857143,-0.027477724127632053
2016-04-08,28.17,28.87857142857143,-0.02453623546871131
2016-04-11,28.35,28.908571428571427,-0.019322000395334937
2016-04-12,28.38,29.228571428571428,-0.029032258064516148
2016-04-13,28.7,28.908571428571427,-0.007214864597746562
2016-04-14,28.38,28.86857142857143,-0.016923990498812325
2016-04-15,28.34,29.07857142857143,-0.02539916482436755
2016-04-18,28.55,28.86857142857143,-0.011035233570863001
2016-04-19,28.34,28.68857142857143,-0.012150184244597129
2016-04-20,28.16,28.89857142857143,-0.025557368134855873
2016-04-21,28.37,29.32857142857143,-0.03268387725280075
2016-04-22,28.8,28.458571428571428,0.011997389689272664
2016-04-25,27.93,28.728571428571428,-0.027797115862754795
2016-04-26,28.2,28.96857142857143,-0.026531216096262078
2016-04-27,28.44,28.678571428571427,-0.008318804483188003
2016-04-28,28.15,27.838571428571427,0.01118694514291585
2016-04-29,27.31,28.458571428571428,-0.04035941970784607
2016-05-02,27.93,27.52857142857143,0.0145822522055008
2016-05-03,27.0,27.11857142857143,-0.004372333140178042
2016-05-04,26.59,28.268571428571427,-0.05937942187184142
2016-05-05,27.74,28.80857142857143,-0.037092135277199345
2016-05-06,28.28,28.678571428571427,-0.013897882938978756
2016-05-09,28.15,29.838571428571427,-0.05659022358404753
2016-05-10,29.31,29.498571428571427,-0.006392561383117834
2016-05-11,28.97,28.66857142857143,0.010514251544747832
2016-05-12,28.14,28.50857142857143,-0.012928442573662102
2016-05-13,27.98,28.05857142857143,-0.0028002647523038826
2016-05-16,27.53,27.978571428571428,-0.016032678069951456
2016-05-17,27.45,27.23857142857143,0.007762102061152687
2016-05-18,26.71,26.62857142857143,0.0030579399141630326
2016-05-19,26.1,26.69857142857143,-0.022419605115308494
2016-05-20,26.17,26.768571428571427,-0.02236097769238965
2016-05-23,26.24,27.05857142857143,-0.03025183464442227
2016-05-24,26.53,27.52857142857143,-0.0362740010378827
2016-05-25,27.0,27.59857142857143,-0.02168849319322952
2016-05-26,27.07,28.07857142857143,-0.035919613329941535
2016-05-27,27.55,28.37857142857143,-0.02919708029197088
2016-05-31,27.85,28.338571428571427,-0.017240510157785827
2016-06-01,27.81,28.82857142857143,-0.03533201189296342
2016-06-02,28.3,28.91857142857143,-0.021390110161537357
2016-06-03,28.39,29.408571428571427,-0.03463518896337314
2016-06-06,28.88,28.37857142857143,0.017669267556002843
2016-06-07,27.85,28.568571428571428,-0.025152515251525065
2016-06-08,28.04,27.85857142857143,0.006512486539151707
2016-06-09,27.33,26.678571428571427,0.02441767068273082
2016-06-10,26.15,26.498571428571427,-0.013154347943285405
2016-06-13,25.97,26.19857142857143,-0.008724576040133103
2016-06-14,25.67,26.068571428571428,-0.015289346777728974
2016-06-15,25.54,26.07857142857143,-0.02065187619830189
2016-06-16,25.55,26.11857142857143,-0.02176885631460912
2016-06-17,25.59,26.61857142857143,-0.038641120592497136
2016-06-20,26.09,26.28857142857143,-0.007553526790566312
2016-06-21,25.76,26.518571428571427,-0.028605290093196012
2016-06-22,25.99,26.89857142857143,-0.03377768336077336
2016-06-23,26.37,24.98857142857143,0.05528241481820251
2016-06-24,24.46,24.25857142857143,0.00830339791531709
2016-06-27,23.73,24.43857142857143,-0.028993979072894138
2016-06-28,23.91,24.908571428571427,-0.040089470061940746
2016-06-29,24.38,25.75857142857143,-0.053518939604015325
2016-06-30,25.23,25.546950240770464,-0.012406578389331235
2016-07-01,25.25,25.066950240770467,0.007302434379584444
2016-07-05,24.77,25.396950240770465,-0.024686044380399785
2016-07-06,25.1,25.706950240770464,-0.02361035576316084
2016-07-07,25.41,25.916950240770465,-0.01956056696721098
2016-07-08,25.62,25.546950240770464,0.0028594316950192322
2016-07-11,25.25,25.836950240770467,-0.02271747382337197
2016-07-12,25.54,25.786950240770466,-0.009576558626154474
2016-07-13,25.49,25.996950240770467,-0.019500373546718186
2016-07-14,25.7,25.356950240770466,0.0135288256660282
2016-07-15,25.06,25.596950240770465,-0.020977117809731105
2016-07-18,25.3,25.466950240770466,-0.006555564729662455
2016-07-19,25.17,25.606950240770466,-0.01706373608188483
2016-07-20,25.31,25.696950240770466,-0.01505821652549788
2016-07-21,25.4,25.806950240770465,-0.01576901714358936
2016-07-22,25.51,25.756950240770465,-0.009587712771194745
2016-07-25,25.46,25.936950240770464,-0.018388832778833852
2016-07-26,25.64,25.756950240770465,-0.004540531378025681
2016-07-27,25.46,25.556950240770465,-0.0037934980448410816
2016-07-28,25.26,25.386950240770467,-0.005000610138928274
2016-07-29,25.09,25.066950240770467,0.0009195278647038396
2016-08-01,24.77,26.716950240770466,-0.07287322180206746
2016-08-02,26.42,27.126950240770466,-0.026060807960194277
2016-08-03,26.83,26.716950240770466,0.0042313871235579725
2016-08-04,26.42,26.626950240770466,-0.007772209693530208
2016-08-05,26.33,26.496950240770467,-0.006300734207274283
2016-08-08,26.2,25.946950240770466,0.009752581975199348
2016-08-09,25.65,26.056950240770465,-0.015617723371698533
2016-08-10,25.76,26.396950240770465,-0.024129690549883454
2016-08-11,26.1,26.646950240770465,-0.02052581011442045
2016-08-12,26.35,26.876950240770466,-0.019606028066797454
2016-08-15,26.58,26.646950240770465,-0.0025124916797432117
2016-08-16,26.35,27.266950240770466,-0.033628632196622044
2016-08-17,26.97,27.136950240770467,-0.006152137188933038
2016-08-18,26.84,27.026950240770464,-0.006917178560844395
2016-08-19,26.73,26.856950240770466,-0.004726904567807111
2016-08-22,26.56,26.686950240770464,-0.004757015680889598
2016-08-23,26.39,26.406950240770467,-0.00064188558754108
2016-08-24,26.11,26.166950240770465,-0.002176418736094532
2016-08-25,25.87,26.026950240770464,-0.0060302970312904325
2016-08-26,25.73,25.956950240770464,-0.00874333227383528
2016-08-29,25.66,25.886950240770467,-0.008766974813936734
2016-08-30,25.59,25.806950240770465,-0.008406659397813043
2016-08-31,25.51,25.986950240770465,-0.018353451880713023
2016-09-01,25.69,26.186950240770464,-0.018977018560823566
2016-09-02,25.89,25.386950240770467,0.019815289133141123
2016-09-06,25.09,25.366950240770464,-0.010917758664001354
2016-09-07,25.07,25.676950240770466,-0.02363794123052576
2016-09-08,25.38,24.846950240770465,0.0214533274331139
2016-09-09,24.55,25.476950240770467,-0.03638387766236939
2016-09-12,25.18,25.026950240770464,0.00611539791133664
2016-09-13,24.73,25.036950240770466,-0.012259889396218249
2016-09-14,24.74,24.706950240770464,0.0013376705302541314
2016-09-15,24.41,24.646950240770465,-0.009613775272630187
2016-09-16,24.35,24.846950240770465,-0.020000452206606623
2016-09-19,24.55,24.566950240770467,-0.0006899611308829323
2016-09-20,24.27,24.826950240770465,-0.022433292666605875
2016-09-21,24.53,26.006950240770465,-0.056790597401731646
2016-09-22,25.71,26.386950240770467,-0.025654735943091755
2016-09-23,26.09,26.456950240770464,-0.013869710508242594
2016-09-26,26.16,26.666950240770465,-0.019010431871410605
2016-09-27,26.37,27.096950240770465,-0.02682775125285808
2016-09-28,26.8,27.106950240770466,-0.011323673007994639
2016-09-29,26.81,27.216950240770466,-0.014952088208651015
2016-09-30,26.92,27.754227642276422,-0.03005767816812488
2016-10-03,27.39,27.764227642276424,-0.013478770131771567
2016-10-04,27.4,28.054227642276423,-0.023320108848426613
2016-10-05,27.69,28.20422764227642,-0.018232289456692086
2016-10-06,27.84,27.534227642276424,0.011105172866882507
2016-10-07,27.17,27.40422764227642,-0.008547135330137068
2016-10-10,27.04,26.764227642276424,0.010303766707168815
2016-10-11,26.4,26.534227642276424,-0.005058660236356816
2016-10-12,26.17,26.04422764227642,0.004829183627600431
2016-10-13,25.68,25.70422764227642,-0.0009425547662273992
2016-10-14,25.34,25.65422764227642,-0.012248571528171603
2016-10-17,25.29,25.574227642276423,-0.011113830933708102
2016-10-18,25.21,25.97422764227642,-0.02942253578437659
2016-10-19,25.61,26.074227642276423,-0.01780408028361813
2016-10-20,25.71,27.004227642276422,-0.04792685276620334
2016-10-21,26.64,26.984227642276423,-0.012756623863382943
2016-10-24,26.62,26.54422764227642,0.002854570068669071
2016-10-25,26.18,26.804227642276423,-0.023288402509008432
2016-10-26,26.44,26.524227642276422,-0.003175498393859777
2016-10-27,26.16,26.214227642276423,-0.0020686339882457494
2016-10-28,25.85,26.47422764227642,-0.023578691348849712
2016-10-31,26.11,26.15422764227642,-0.0016910322446276327
2016-11-01,25.79,25.56422764227642,0.008831573591146169
2016-11-02,25.2,26.144227642276423,-0.036116103913873654
2016-11-03,25.78,26.004227642276422,-0.00862273801633251
2016-11-04,25.64,25.914227642276423,-0.010582126778459267
2016-11-07,25.55,26.214227642276423,-0.025338440305798016
2016-11-08,25.85,26.264227642276424,-0.015771552391270705
2016-11-09,25.9,26.394227642276423,-0.018724838209882133
2016-11-10,26.03,26.804227642276423,-0.02888453465658858
2016-11-11,26.44,28.714227642276423,-0.0792021178702379
2016-11-14,28.35,28.164227642276423,0.00659603948963694
2016-11-15,27.8,27.994227642276424,-0.006938131844834494
2016-11-16,27.63,28.394227642276423,-0.026914894530836175
2016-11-17,28.03,27.864227642276422,0.0059492895282000635
2016-11-18,27.5,27.914227642276423,-0.01483930157713087
2016-11-21,27.55,27.824227642276423,-0.009855714444334085
2016-11-22,27.46,27.714227642276423,-0.009173181571497713
2016-11-23,27.35,27.90422764227642,-0.01986178042200082
2016-11-25,27.54,27.584227642276424,-0.001603367070848849
2016-11-28,27.22,28.014227642276424,-0.028350867010084935
2016-11-29,27.65,27.45422764227642,0.007130863788064046
2016-11-30,27.09,27.514227642276424,-0.015418482677107215
2016-12-01,27.15,26.964227642276423,0.006889585720315949
2016-12-02,26.6,27.754227642276422,-0.041587453167612254
2016-12-05,27.39,28.15422764227642,-0.027144329867137107
2016-12-06,27.79,29.164227642276423,-0.04712031668153438
2016-12-07,28.8,29.914227642276423,-0.03724741469513104
2016-12-08,29.55,29.464227642276423,0.002911067575398052
2016-12-09,29.1,28.944227642276424,0.005381810827664202
2016-12-12,28.58,29.13422764227642,-0.01902324815613743
2016-12-13,28.77,29.04422764227642,-0.009441726103167514
2016-12-14,28.68,29.214227642276423,-0.01828655711244387
2016-12-15,28.85,28.754227642276422,0.003330722665030539
2016-12-16,28.39,28.534227642276424,-0.005054548666414083
2016-12-19,28.17,28.854227642276424,-0.023713254458210153
2016-12-20,28.49,28.804227642276423,-0.01090908064534346
2016-12-21,28.44,28.494227642276424,-0.0019031097440931344
2016-12-22,28.13,28.364227642276422,-0.008257853703279028
2016-12-23,28.0,28.484227642276423,-0.016999851579536207
2016-12-27,28.12,28.254227642276422,-0.004750710016775628
2016-12-28,27.89,28.054227642276423,-0.005853935612504246
2016-12-29,27.69,27.774227642276422,-0.003032582700813413
2016-12-30,27.41,28.451803278688523,-0.03661642351748129
2017-01-03,27.96,28.781803278688525,-0.028552876646788405
2017-01-04,28.29,27.691803278688525,0.021601941747572795
2017-01-05,27.2,27.971803278688526,-0.02759218885528758
