date,DVN,dcf,Deviation
1989-10-19,5.19,,
1989-10-20,5.25,,
1989-10-23,5.19,,
1989-10-24,5.0,,
1989-10-25,5.31,,
1989-10-26,5.19,,
1989-10-27,5.06,,
1989-10-30,5.13,,
1989-10-31,5.25,,
1989-11-01,5.31,,
1989-11-02,5.19,,
1989-11-03,5.19,,
1989-11-06,5.13,,
1989-11-07,5.19,,
1989-11-08,5.5,,
1989-11-09,5.75,,
1989-11-10,5.75,,
1989-11-13,5.94,,
1989-11-14,6.0,,
1989-11-15,5.94,,
1989-11-16,5.75,,
1989-11-17,5.69,,
1989-11-20,5.63,,
1989-11-21,5.5,,
1989-11-22,5.63,,
1989-11-24,5.81,,
1989-11-27,5.88,,
1989-11-28,5.94,,
1989-11-29,5.88,,
1989-11-30,5.88,,
1989-12-01,6.13,,
1989-12-04,6.25,,
1989-12-05,6.38,,
1989-12-06,6.44,,
1989-12-07,6.38,,
1989-12-08,6.44,,
1989-12-11,6.44,,
1989-12-12,7.25,,
1989-12-13,6.94,,
1989-12-14,6.63,,
1989-12-15,6.94,,
1989-12-18,6.63,,
1989-12-19,6.88,,
1989-12-20,6.69,,
1989-12-21,6.81,,
1989-12-22,6.81,,
1989-12-26,6.69,,
1989-12-27,6.44,,
1989-12-28,6.44,,
1989-12-29,6.75,,
1990-01-02,6.63,,
1990-01-03,6.75,,
1990-01-04,6.75,,
1990-01-05,6.63,,
1990-01-08,6.44,,
1990-01-09,6.38,,
1990-01-10,6.31,,
1990-01-11,6.25,,
1990-01-12,6.13,,
1990-01-15,6.13,,
1990-01-16,6.06,,
1990-01-17,6.06,,
1990-01-18,6.06,,
1990-01-19,6.0,,
1990-01-22,5.94,,
1990-01-23,6.13,,
1990-01-24,5.94,,
1990-01-25,6.0,,
1990-01-26,5.94,,
1990-01-29,6.06,,
1990-01-30,5.94,,
1990-01-31,6.13,,
1990-02-01,6.13,,
1990-02-02,6.13,,
1990-02-05,6.25,,
1990-02-06,6.31,,
1990-02-07,6.19,,
1990-02-08,6.25,,
1990-02-09,6.44,,
1990-02-12,6.56,,
1990-02-13,6.63,,
1990-02-14,6.56,,
1990-02-15,6.69,,
1990-02-16,6.56,,
1990-02-20,6.5,,
1990-02-21,6.31,,
1990-02-22,6.38,,
1990-02-23,6.31,,
1990-02-26,6.25,,
1990-02-27,6.13,,
1990-02-28,6.13,,
1990-03-01,6.13,,
1990-03-02,6.06,,
1990-03-05,6.38,,
1990-03-06,6.38,,
1990-03-07,6.38,,
1990-03-08,6.38,,
1990-03-09,6.44,,
1990-03-12,6.44,,
1990-03-13,6.5,,
1990-03-14,6.44,,
1990-03-15,6.5,,
1990-03-16,6.5,,
1990-03-19,6.56,,
1990-03-20,6.5,,
1990-03-21,6.44,,
1990-03-22,6.31,,
1990-03-23,6.31,,
1990-03-26,6.25,,
1990-03-27,6.19,,
1990-03-28,6.13,,
1990-03-29,6.38,,
1990-03-30,6.31,,
1990-04-02,6.38,,
1990-04-03,6.44,,
1990-04-04,6.44,,
1990-04-05,6.44,,
1990-04-06,6.5,,
1990-04-09,6.44,,
1990-04-10,6.44,,
1990-04-11,6.38,,
1990-04-12,6.38,,
1990-04-16,6.38,,
1990-04-17,6.38,,
1990-04-18,6.38,,
1990-04-19,6.25,,
1990-04-20,6.31,,
1990-04-23,6.19,,
1990-04-24,6.13,,
1990-04-25,6.06,,
1990-04-26,6.13,,
1990-04-27,6.19,,
1990-04-30,6.13,,
1990-05-01,6.31,,
1990-05-02,6.38,,
1990-05-03,6.5,,
1990-05-04,6.56,,
1990-05-07,6.69,,
1990-05-08,6.69,,
1990-05-09,6.69,,
1990-05-10,6.88,,
1990-05-11,7.13,,
1990-05-14,7.0,,
1990-05-15,7.19,,
1990-05-16,7.19,,
1990-05-17,7.06,,
1990-05-18,7.13,,
1990-05-21,7.13,,
1990-05-22,6.94,,
1990-05-23,6.75,,
1990-05-24,6.56,,
1990-05-25,6.63,,
1990-05-29,6.56,,
1990-05-30,6.56,,
1990-05-31,6.56,,
1990-06-01,6.5,,
1990-06-04,6.44,,
1990-06-05,6.25,,
1990-06-06,6.19,,
1990-06-07,6.13,,
1990-06-08,6.13,,
1990-06-11,6.19,,
1990-06-12,6.06,,
1990-06-13,6.0,,
1990-06-14,6.0,,
1990-06-15,6.13,,
1990-06-18,6.0,,
1990-06-19,5.88,,
1990-06-20,5.63,,
1990-06-21,5.56,,
1990-06-22,5.75,,
1990-06-25,5.75,,
1990-06-26,5.81,,
1990-06-27,6.13,,
1990-06-28,6.25,,
1990-06-29,6.63,,
1990-07-02,6.63,,
1990-07-03,6.69,,
1990-07-05,6.69,,
1990-07-06,6.75,,
1990-07-09,6.63,,
1990-07-10,6.5,,
1990-07-11,6.56,,
1990-07-12,6.56,,
1990-07-13,6.56,,
1990-07-16,6.56,,
1990-07-17,6.56,,
1990-07-18,6.56,,
1990-07-19,6.56,,
1990-07-20,6.56,,
1990-07-23,6.56,,
1990-07-24,6.56,,
1990-07-25,6.56,,
1990-07-26,6.81,,
1990-07-27,6.69,,
1990-07-30,6.69,,
1990-07-31,6.88,,
1990-08-01,7.0,,
1990-08-02,7.25,,
1990-08-03,7.0,,
1990-08-06,7.25,,
1990-08-07,7.0,,
1990-08-08,7.0,,
1990-08-09,7.44,,
1990-08-10,7.44,,
1990-08-13,7.5,,
1990-08-14,7.56,,
1990-08-15,7.31,,
1990-08-16,7.06,,
1990-08-17,7.06,,
1990-08-20,7.06,,
1990-08-21,7.0,,
1990-08-22,6.56,,
1990-08-23,6.13,,
1990-08-24,6.31,,
1990-08-27,6.44,,
1990-08-28,6.5,,
1990-08-29,6.44,,
1990-08-30,6.44,,
1990-08-31,6.38,,
1990-09-04,6.31,,
1990-09-05,6.63,,
1990-09-06,6.81,,
1990-09-07,6.94,,
1990-09-10,6.88,,
1990-09-11,6.88,,
1990-09-12,6.88,,
1990-09-13,6.88,,
1990-09-14,6.94,,
1990-09-17,7.0,,
1990-09-18,7.13,,
1990-09-19,7.38,,
1990-09-20,7.5,,
1990-09-21,7.56,,
1990-09-24,7.63,,
1990-09-25,7.63,,
1990-09-26,7.25,,
1990-09-27,7.31,,
1990-09-28,7.5,,
1990-10-01,7.44,,
1990-10-02,7.31,,
1990-10-03,7.25,,
1990-10-04,7.13,,
1990-10-05,7.13,,
1990-10-08,6.94,,
1990-10-09,6.88,,
1990-10-10,6.81,,
1990-10-11,6.75,,
1990-10-12,6.56,,
1990-10-15,6.56,,
1990-10-16,6.5,,
1990-10-17,6.44,,
1990-10-18,6.38,,
1990-10-19,6.25,,
1990-10-22,6.13,,
1990-10-23,6.0,,
1990-10-24,6.0,,
1990-10-25,6.06,,
1990-10-26,6.31,,
1990-10-29,6.19,,
1990-10-30,6.13,,
1990-10-31,6.13,,
1990-11-01,6.19,,
1990-11-02,6.19,,
1990-11-05,6.13,,
1990-11-06,6.13,,
1990-11-07,6.19,,
1990-11-08,6.25,,
1990-11-09,6.25,,
1990-11-12,6.13,,
1990-11-13,6.13,,
1990-11-14,6.0,,
1990-11-15,6.06,,
1990-11-16,6.0,,
1990-11-19,5.94,,
1990-11-20,5.75,,
1990-11-21,5.75,,
1990-11-23,5.81,,
1990-11-26,5.81,,
1990-11-27,5.88,,
1990-11-28,5.75,,
1990-11-29,5.63,,
1990-11-30,5.69,,
1990-12-03,5.63,,
1990-12-04,5.5,,
1990-12-05,5.5,,
1990-12-06,5.5,,
1990-12-07,5.25,,
1990-12-10,5.19,,
1990-12-11,5.0,,
1990-12-12,5.0,,
1990-12-13,5.06,,
1990-12-14,5.19,,
1990-12-17,5.19,,
1990-12-18,5.38,,
1990-12-19,5.5,,
1990-12-20,5.13,,
1990-12-21,5.13,,
1990-12-24,5.13,,
1990-12-26,5.19,,
1990-12-27,5.25,,
1990-12-28,5.19,,
1990-12-31,5.75,,
1991-01-02,5.31,,
1991-01-03,5.0,,
1991-01-04,5.06,,
1991-01-07,5.06,,
1991-01-08,5.06,,
1991-01-09,4.81,,
1991-01-10,4.94,,
1991-01-11,4.94,,
1991-01-14,5.0,,
1991-01-15,4.5,,
1991-01-16,4.69,,
1991-01-17,4.88,,
1991-01-18,4.75,,
1991-01-21,4.69,,
1991-01-22,4.75,,
1991-01-23,4.81,,
1991-01-24,4.94,,
1991-01-25,4.94,,
1991-01-28,4.94,,
1991-01-29,4.81,,
1991-01-30,4.81,,
1991-01-31,4.81,,
1991-02-01,4.81,,
1991-02-04,4.75,,
1991-02-05,4.88,,
1991-02-06,4.88,,
1991-02-07,5.06,,
1991-02-08,5.13,,
1991-02-11,5.31,,
1991-02-12,5.44,,
1991-02-13,5.69,,
1991-02-14,5.56,,
1991-02-15,5.5,,
1991-02-19,5.25,,
1991-02-20,5.19,,
1991-02-21,5.0,,
1991-02-22,5.19,,
1991-02-25,5.06,,
1991-02-26,5.06,,
1991-02-27,5.19,,
1991-02-28,5.31,,
1991-03-01,5.19,,
1991-03-04,5.06,,
1991-03-05,5.38,,
1991-03-06,5.31,,
1991-03-07,5.31,,
1991-03-08,5.25,,
1991-03-11,5.25,,
1991-03-12,5.0,,
1991-03-13,5.0,,
1991-03-14,5.19,,
1991-03-15,5.06,,
1991-03-18,5.0,,
1991-03-19,5.0,,
1991-03-20,5.0,,
1991-03-21,5.0,,
1991-03-22,4.88,,
1991-03-25,4.75,,
1991-03-26,4.75,,
1991-03-27,4.69,,
1991-03-28,5.0,,
1991-04-01,4.81,,
1991-04-02,4.75,,
1991-04-03,4.81,,
1991-04-04,4.88,,
1991-04-05,4.88,,
1991-04-08,4.88,,
1991-04-09,4.81,,
1991-04-10,4.88,,
1991-04-11,4.88,,
1991-04-12,4.88,,
1991-04-15,4.94,,
1991-04-16,4.88,,
1991-04-17,4.75,,
1991-04-18,4.75,,
1991-04-19,4.75,,
1991-04-22,4.69,,
1991-04-23,4.69,,
1991-04-24,4.69,,
1991-04-25,4.81,,
1991-04-26,4.75,,
1991-04-29,4.75,,
1991-04-30,4.63,,
1991-05-01,4.75,,
1991-05-02,4.69,,
1991-05-03,4.75,,
1991-05-06,4.75,,
1991-05-07,4.75,,
1991-05-08,4.75,,
1991-05-09,4.75,,
1991-05-10,4.81,,
1991-05-13,4.88,,
1991-05-14,4.81,,
1991-05-15,5.0,,
1991-05-16,5.06,,
1991-05-17,5.0,,
1991-05-20,5.0,,
1991-05-21,5.0,,
1991-05-22,5.06,,
1991-05-23,5.13,,
1991-05-24,5.31,,
1991-05-28,5.19,,
1991-05-29,5.25,,
1991-05-30,5.31,,
1991-05-31,5.38,,
1991-06-03,5.44,,
1991-06-04,5.69,,
1991-06-05,5.81,,
1991-06-06,5.75,,
1991-06-07,5.63,,
1991-06-10,5.69,,
1991-06-11,5.5,,
1991-06-12,5.5,,
1991-06-13,5.44,,
1991-06-14,5.44,,
1991-06-17,5.38,,
1991-06-18,5.38,,
1991-06-19,5.19,,
1991-06-20,5.06,,
1991-06-21,5.06,,
1991-06-24,5.0,,
1991-06-25,4.94,,
1991-06-26,4.81,,
1991-06-27,4.75,,
1991-06-28,4.75,,
1991-07-01,4.75,,
1991-07-02,4.75,,
1991-07-03,4.38,,
1991-07-05,4.38,,
1991-07-08,4.44,,
1991-07-09,4.44,,
1991-07-10,4.5,,
1991-07-11,4.5,,
1991-07-12,4.44,,
1991-07-15,4.44,,
1991-07-16,4.5,,
1991-07-17,4.69,,
1991-07-18,4.69,,
1991-07-19,4.63,,
1991-07-22,4.69,,
1991-07-23,4.81,,
1991-07-24,4.88,,
1991-07-25,4.81,,
1991-07-26,4.88,,
1991-07-29,4.94,,
1991-07-30,5.06,,
1991-07-31,5.06,,
1991-08-01,5.5,,
1991-08-02,5.25,,
1991-08-05,5.25,,
1991-08-06,5.25,,
1991-08-07,5.06,,
1991-08-08,5.31,,
1991-08-09,5.25,,
1991-08-12,5.25,,
1991-08-13,5.13,,
1991-08-14,5.13,,
1991-08-15,5.06,,
1991-08-16,5.0,,
1991-08-19,5.0,,
1991-08-20,4.94,,
1991-08-21,5.0,,
1991-08-22,5.0,,
1991-08-23,5.06,,
1991-08-26,5.06,,
1991-08-27,5.06,,
1991-08-28,5.13,,
1991-08-29,5.31,,
1991-08-30,5.25,,
1991-09-03,5.31,,
1991-09-04,5.38,,
1991-09-05,5.44,,
1991-09-06,5.44,,
1991-09-09,5.44,,
1991-09-10,5.44,,
1991-09-11,5.5,,
1991-09-12,5.44,,
1991-09-13,5.44,,
1991-09-16,5.44,,
1991-09-17,5.63,,
1991-09-18,5.56,,
1991-09-19,5.63,,
1991-09-20,5.88,,
1991-09-23,5.81,,
1991-09-24,5.94,,
1991-09-25,5.88,,
1991-09-26,5.94,,
1991-09-27,5.88,,
1991-09-30,5.88,,
1991-10-01,5.88,,
1991-10-02,6.25,,
1991-10-03,6.19,,
1991-10-04,6.06,,
1991-10-07,6.0,,
1991-10-08,6.06,,
1991-10-09,6.13,,
1991-10-10,6.06,,
1991-10-11,6.13,,
1991-10-14,6.13,,
1991-10-15,6.13,,
1991-10-16,6.06,,
1991-10-17,6.06,,
1991-10-18,6.0,,
1991-10-21,5.75,,
1991-10-22,5.5,,
1991-10-23,5.44,,
1991-10-24,5.5,,
1991-10-25,5.63,,
1991-10-28,5.56,,
1991-10-29,5.75,,
1991-10-30,5.69,,
1991-10-31,5.88,,
1991-11-01,5.81,,
1991-11-04,5.81,,
1991-11-05,5.88,,
1991-11-06,5.94,,
1991-11-07,6.06,,
1991-11-08,6.19,,
1991-11-11,6.06,,
1991-11-12,5.88,,
1991-11-13,5.81,,
1991-11-14,6.06,,
1991-11-15,5.81,,
1991-11-18,5.81,,
1991-11-19,5.69,,
1991-11-20,5.69,,
1991-11-21,5.63,,
1991-11-22,5.63,,
1991-11-25,5.56,,
1991-11-26,5.44,,
1991-11-27,5.5,,
1991-11-29,5.5,,
1991-12-02,5.5,,
1991-12-03,5.38,,
1991-12-04,5.25,,
1991-12-05,5.06,,
1991-12-06,5.06,,
1991-12-09,4.88,,
1991-12-10,4.88,,
1991-12-11,4.88,,
1991-12-12,4.81,,
1991-12-13,4.63,,
1991-12-16,4.63,,
1991-12-17,4.5,,
1991-12-18,4.38,,
1991-12-19,4.5,,
1991-12-20,4.5,,
1991-12-23,4.5,,
1991-12-24,4.63,,
1991-12-26,4.69,,
1991-12-27,4.63,,
1991-12-30,4.38,,
1991-12-31,4.44,,
1992-01-02,4.38,,
1992-01-03,4.5,,
1992-01-06,4.5,,
1992-01-07,4.38,,
1992-01-08,4.38,,
1992-01-09,4.31,,
1992-01-10,4.31,,
1992-01-13,4.19,,
1992-01-14,4.0,,
1992-01-15,4.13,,
1992-01-16,4.0,,
1992-01-17,4.0,,
1992-01-20,3.94,,
1992-01-21,3.94,,
1992-01-22,4.0,,
1992-01-23,3.88,,
1992-01-24,3.94,,
1992-01-27,3.94,,
1992-01-28,3.94,,
1992-01-29,3.94,,
1992-01-30,3.94,,
1992-01-31,3.94,,
1992-02-03,4.0,,
1992-02-04,4.0,,
1992-02-05,3.94,,
1992-02-06,3.94,,
1992-02-07,3.94,,
1992-02-10,3.88,,
1992-02-11,3.88,,
1992-02-12,3.94,,
1992-02-13,4.19,,
1992-02-14,4.25,,
1992-02-18,4.44,,
1992-02-19,4.44,,
1992-02-20,4.44,,
1992-02-21,4.38,,
1992-02-24,4.38,,
1992-02-25,4.44,,
1992-02-26,4.44,,
1992-02-27,4.38,,
1992-02-28,4.31,,
1992-03-02,4.38,,
1992-03-03,4.56,,
1992-03-04,4.56,,
1992-03-05,4.38,,
1992-03-06,4.38,,
1992-03-09,4.38,,
1992-03-10,4.44,,
1992-03-11,4.5,,
1992-03-12,4.5,,
1992-03-13,4.44,,
1992-03-16,4.5,,
1992-03-17,4.44,,
1992-03-18,4.44,,
1992-03-19,4.31,,
1992-03-20,4.31,,
1992-03-23,4.38,,
1992-03-24,4.38,,
1992-03-25,4.44,,
1992-03-26,4.5,,
1992-03-27,4.38,,
1992-03-30,4.31,,
1992-03-31,4.31,,
1992-04-01,4.19,,
1992-04-02,4.19,,
1992-04-03,4.19,,
1992-04-06,4.19,,
1992-04-07,4.19,,
1992-04-08,4.19,,
1992-04-09,4.25,,
1992-04-10,4.25,,
1992-04-13,4.25,,
1992-04-14,4.25,,
1992-04-15,4.19,,
1992-04-16,4.25,,
1992-04-20,4.19,,
1992-04-21,4.13,,
1992-04-22,4.0,,
1992-04-23,4.0,,
1992-04-24,4.19,,
1992-04-27,4.31,,
1992-04-28,4.31,,
1992-04-29,4.31,,
1992-04-30,4.5,,
1992-05-01,4.5,,
1992-05-04,4.5,,
1992-05-05,4.5,,
1992-05-06,4.5,,
1992-05-07,4.69,,
1992-05-08,4.69,,
1992-05-11,4.75,,
1992-05-12,4.69,,
1992-05-13,4.75,,
1992-05-14,4.81,,
1992-05-15,4.81,,
1992-05-18,4.81,,
1992-05-19,5.56,,
1992-05-20,5.63,,
1992-05-21,5.38,,
1992-05-22,5.38,,
1992-05-26,5.63,,
1992-05-27,5.38,,
1992-05-28,5.38,,
1992-05-29,5.5,,
1992-06-01,5.38,,
1992-06-02,5.31,,
1992-06-03,5.25,,
1992-06-04,5.25,,
1992-06-05,5.19,,
1992-06-08,5.0,,
1992-06-09,5.0,,
1992-06-10,4.94,,
1992-06-11,5.0,,
1992-06-12,5.19,,
1992-06-15,5.13,,
1992-06-16,5.25,,
1992-06-17,5.38,,
1992-06-18,5.38,,
1992-06-19,5.44,,
1992-06-22,5.19,,
1992-06-23,5.13,,
1992-06-24,5.06,,
1992-06-25,5.06,,
1992-06-26,5.19,,
1992-06-29,5.38,,
1992-06-30,5.25,,
1992-07-01,5.38,,
1992-07-02,5.44,,
1992-07-06,5.81,,
1992-07-07,5.69,,
1992-07-08,5.88,,
1992-07-09,5.88,,
1992-07-10,6.06,,
1992-07-13,6.19,,
1992-07-14,6.25,,
1992-07-15,6.44,,
1992-07-16,6.38,,
1992-07-17,6.19,,
1992-07-20,6.31,,
1992-07-21,6.44,,
1992-07-22,6.75,,
1992-07-23,6.94,,
1992-07-24,6.69,,
1992-07-27,6.69,,
1992-07-28,6.75,,
1992-07-29,6.81,,
1992-07-30,6.88,,
1992-07-31,6.88,,
1992-08-03,6.94,,
1992-08-04,6.88,,
1992-08-05,7.0,,
1992-08-06,7.0,,
1992-08-07,7.0,,
1992-08-10,7.06,,
1992-08-11,7.13,,
1992-08-12,7.19,,
1992-08-13,7.31,,
1992-08-14,7.44,,
1992-08-17,7.19,,
1992-08-18,7.06,,
1992-08-19,7.0,,
1992-08-20,7.0,,
1992-08-21,7.0,,
1992-08-24,6.94,,
1992-08-25,7.06,,
1992-08-26,7.19,,
1992-08-27,7.38,,
1992-08-28,7.5,,
1992-08-31,7.63,,
1992-09-01,7.44,,
1992-09-02,7.5,,
1992-09-03,7.5,,
1992-09-04,7.44,,
1992-09-08,7.56,,
1992-09-09,7.56,,
1992-09-10,7.56,,
1992-09-11,7.56,,
1992-09-14,7.75,,
1992-09-15,7.63,,
1992-09-16,7.75,,
1992-09-17,7.94,,
1992-09-18,7.69,,
1992-09-21,7.88,,
1992-09-22,7.88,,
1992-09-23,7.75,,
1992-09-24,7.69,,
1992-09-25,7.63,,
1992-09-28,7.5,,
1992-09-29,7.56,,
1992-09-30,7.75,,
1992-10-01,7.69,,
1992-10-02,7.25,,
1992-10-05,7.0,,
1992-10-06,6.88,,
1992-10-07,7.06,,
1992-10-08,7.06,,
1992-10-09,6.94,,
1992-10-12,7.0,,
1992-10-13,7.0,,
1992-10-14,7.06,,
1992-10-15,7.13,,
1992-10-16,7.13,,
1992-10-19,7.38,,
1992-10-20,7.5,,
1992-10-21,7.5,,
1992-10-22,7.5,,
1992-10-23,7.38,,
1992-10-26,7.5,,
1992-10-27,7.44,,
1992-10-28,7.38,,
1992-10-29,7.44,,
1992-10-30,7.38,,
1992-11-02,7.5,,
1992-11-03,7.5,,
1992-11-04,7.31,,
1992-11-05,7.19,,
1992-11-06,7.31,,
1992-11-09,7.25,,
1992-11-10,7.38,,
1992-11-11,7.56,,
1992-11-12,7.25,,
1992-11-13,7.44,,
1992-11-16,7.31,,
1992-11-17,7.13,,
1992-11-18,7.13,,
1992-11-19,6.75,,
1992-11-20,7.0,,
1992-11-23,7.0,,
1992-11-24,7.13,,
1992-11-25,6.94,,
1992-11-27,7.0,,
1992-11-30,6.94,,
1992-12-01,6.75,,
1992-12-02,6.69,,
1992-12-03,6.75,,
1992-12-04,6.81,,
1992-12-07,6.81,,
1992-12-08,7.0,,
1992-12-09,6.94,,
1992-12-10,6.94,,
1992-12-11,6.88,,
1992-12-14,7.0,,
1992-12-15,7.25,,
1992-12-16,7.31,,
1992-12-17,7.5,,
1992-12-18,7.81,,
1992-12-21,7.69,,
1992-12-22,7.5,,
1992-12-23,7.19,,
1992-12-24,7.25,,
1992-12-28,7.19,,
1992-12-29,7.38,,
1992-12-30,7.44,,
1992-12-31,7.5,,
1993-01-04,7.5,,
1993-01-05,7.44,,
1993-01-06,7.38,,
1993-01-07,7.44,,
1993-01-08,7.25,,
1993-01-11,7.19,,
1993-01-12,7.25,,
1993-01-13,7.31,,
1993-01-14,7.38,,
1993-01-15,7.5,,
1993-01-18,7.5,,
1993-01-19,7.31,,
1993-01-20,7.25,,
1993-01-21,7.25,,
1993-01-22,7.31,,
1993-01-25,7.88,,
1993-01-26,8.0,,
1993-01-27,8.06,,
1993-01-28,7.94,,
1993-01-29,8.25,,
1993-02-01,8.69,,
1993-02-02,8.5,,
1993-02-03,8.5,,
1993-02-04,8.19,,
1993-02-05,7.88,,
1993-02-08,8.0,,
1993-02-09,8.31,,
1993-02-10,8.38,,
1993-02-11,8.63,,
1993-02-12,8.56,,
1993-02-16,8.38,,
1993-02-17,8.44,,
1993-02-18,9.0,,
1993-02-19,9.5,,
1993-02-22,9.69,,
1993-02-23,9.81,,
1993-02-24,10.38,,
1993-02-25,9.88,,
1993-02-26,9.75,,
1993-03-01,10.13,,
1993-03-02,10.56,,
1993-03-03,10.31,,
1993-03-04,10.25,,
1993-03-05,10.06,,
1993-03-08,10.06,,
1993-03-09,10.63,,
1993-03-10,10.56,,
1993-03-11,10.56,,
1993-03-12,10.56,,
1993-03-15,10.69,,
1993-03-16,11.25,,
1993-03-17,10.88,,
1993-03-18,11.06,,
1993-03-19,11.31,,
1993-03-22,12.06,,
1993-03-23,11.75,,
1993-03-24,11.69,,
1993-03-25,11.88,,
1993-03-26,12.06,,
1993-03-29,12.0,,
1993-03-30,11.63,,
1993-03-31,11.63,,
1993-04-01,11.44,,
1993-04-02,11.0,,
1993-04-05,11.25,,
1993-04-06,11.31,,
1993-04-07,11.56,,
1993-04-08,11.44,,
1993-04-12,11.44,,
1993-04-13,11.63,,
1993-04-14,11.63,,
1993-04-15,11.69,,
1993-04-16,11.81,,
1993-04-19,11.94,,
1993-04-20,12.0,,
1993-04-21,12.0,,
1993-04-22,11.94,,
1993-04-23,11.81,,
1993-04-26,11.69,,
1993-04-27,11.5,,
1993-04-28,11.25,,
1993-04-29,11.0,,
1993-04-30,10.81,,
1993-05-03,10.81,,
1993-05-04,10.75,,
1993-05-05,10.75,,
1993-05-06,10.94,,
1993-05-07,11.31,,
1993-05-10,10.81,,
1993-05-11,11.06,,
1993-05-12,11.13,,
1993-05-13,10.94,,
1993-05-14,11.0,,
1993-05-17,10.88,,
1993-05-18,10.75,,
1993-05-19,10.81,,
1993-05-20,10.31,,
1993-05-21,10.25,,
1993-05-24,10.25,,
1993-05-25,9.94,,
1993-05-26,10.06,,
1993-05-27,10.25,,
1993-05-28,10.69,,
1993-06-01,11.38,,
1993-06-02,12.38,,
1993-06-03,12.0,,
1993-06-04,12.06,,
1993-06-07,12.0,,
1993-06-08,12.06,,
1993-06-09,12.06,,
1993-06-10,12.13,,
1993-06-11,11.94,,
1993-06-14,12.0,,
1993-06-15,12.63,,
1993-06-16,12.5,,
1993-06-17,12.75,,
1993-06-18,13.31,,
1993-06-21,13.5,,
1993-06-22,13.19,,
1993-06-23,13.25,,
1993-06-24,13.13,,
1993-06-25,13.13,,
1993-06-28,13.0,,
1993-06-29,13.38,,
1993-06-30,13.44,,
1993-07-01,13.5,,
1993-07-02,12.88,,
1993-07-06,12.63,,
1993-07-07,12.69,,
1993-07-08,12.56,,
1993-07-09,12.63,,
1993-07-12,12.5,,
1993-07-13,12.56,,
1993-07-14,12.94,,
1993-07-15,12.69,,
1993-07-16,12.5,,
1993-07-19,12.13,,
1993-07-20,11.56,,
1993-07-21,11.13,,
1993-07-22,11.25,,
1993-07-23,11.5,,
1993-07-26,11.5,,
1993-07-27,11.56,,
1993-07-28,11.5,,
1993-07-29,11.44,,
1993-07-30,11.13,,
1993-08-02,11.19,,
1993-08-03,11.31,,
1993-08-04,11.19,,
1993-08-05,10.63,,
1993-08-06,10.31,,
1993-08-09,10.81,,
1993-08-10,11.0,,
1993-08-11,11.25,,
1993-08-12,11.81,,
1993-08-13,11.81,,
1993-08-16,11.81,,
1993-08-17,12.06,,
1993-08-18,12.19,,
1993-08-19,12.38,,
1993-08-20,12.31,,
1993-08-23,12.25,,
1993-08-24,12.31,,
1993-08-25,12.06,,
1993-08-26,12.0,,
1993-08-27,12.06,,
1993-08-30,12.13,,
1993-08-31,12.19,,
1993-09-01,12.25,,
1993-09-02,12.25,,
1993-09-03,12.13,,
1993-09-07,12.13,,
1993-09-08,12.19,,
1993-09-09,12.13,,
1993-09-10,12.38,,
1993-09-13,12.5,,
1993-09-14,12.75,,
1993-09-15,13.06,,
1993-09-16,13.0,,
1993-09-17,12.94,,
1993-09-20,12.5,,
1993-09-21,12.56,,
1993-09-22,12.69,,
1993-09-23,12.56,,
1993-09-24,12.69,,
1993-09-27,12.88,,
1993-09-28,12.75,,
1993-09-29,12.63,,
1993-09-30,12.75,,
1993-10-01,12.94,,
1993-10-04,13.25,,
1993-10-05,13.25,,
1993-10-06,13.13,,
1993-10-07,12.69,,
1993-10-08,12.25,,
1993-10-11,12.06,,
1993-10-12,11.88,,
1993-10-13,12.0,,
1993-10-14,11.69,,
1993-10-15,11.31,,
1993-10-18,10.94,,
1993-10-19,10.75,,
1993-10-20,10.69,,
1993-10-21,10.69,,
1993-10-22,10.69,,
1993-10-25,10.63,,
1993-10-26,10.5,,
1993-10-27,10.5,,
1993-10-28,10.38,,
1993-10-29,10.06,,
1993-11-01,10.31,,
1993-11-02,10.31,,
1993-11-03,10.25,,
1993-11-04,10.19,,
1993-11-05,10.75,,
1993-11-08,10.56,,
1993-11-09,10.81,,
1993-11-10,10.31,,
1993-11-11,10.38,,
1993-11-12,10.31,,
1993-11-15,10.25,,
1993-11-16,10.0,,
1993-11-17,10.0,,
1993-11-18,10.0,,
1993-11-19,10.0,,
1993-11-22,9.88,,
1993-11-23,10.0,,
1993-11-24,9.94,,
1993-11-26,9.75,,
1993-11-29,9.25,,
1993-11-30,9.19,,
1993-12-01,9.06,,
1993-12-02,8.94,,
1993-12-03,8.81,,
1993-12-06,8.88,,
1993-12-07,9.0,,
1993-12-08,9.0,,
1993-12-09,9.0,,
1993-12-10,9.0,,
1993-12-13,9.0,,
1993-12-14,8.94,,
1993-12-15,8.81,,
1993-12-16,8.63,,
1993-12-17,8.94,,
1993-12-20,9.13,,
1993-12-21,9.13,,
1993-12-22,9.13,,
1993-12-23,9.63,,
1993-12-27,9.94,,
1993-12-28,10.0,,
1993-12-29,10.19,,
1993-12-30,10.06,,
1993-12-31,10.31,,
1994-01-03,10.31,,
1994-01-04,10.13,,
1994-01-05,10.5,,
1994-01-06,10.94,,
1994-01-07,11.13,,
1994-01-10,11.06,,
1994-01-11,10.81,,
1994-01-12,10.25,,
1994-01-13,10.19,,
1994-01-14,10.31,,
1994-01-17,10.44,,
1994-01-18,10.5,,
