date,APD,dcf,Deviation
1984-06-14,4.77,,
1984-06-15,4.77,,
1984-06-18,4.81,,
1984-06-19,4.76,,
1984-06-20,4.89,,
1984-06-21,4.97,,
1984-06-22,4.9,,
1984-06-25,4.83,,
1984-06-26,4.8,,
1984-06-27,4.74,,
1984-06-28,4.74,,
1984-06-29,4.77,,
1984-07-02,4.78,,
1984-07-03,4.86,,
1984-07-05,4.9,,
1984-07-06,4.81,,
1984-07-09,4.81,,
1984-07-10,4.68,,
1984-07-11,4.63,,
1984-07-12,4.54,,
1984-07-13,4.55,,
1984-07-16,4.51,,
1984-07-17,4.51,,
1984-07-18,4.52,,
1984-07-19,4.71,,
1984-07-20,4.67,,
1984-07-23,4.6,,
1984-07-24,4.54,,
1984-07-25,4.57,,
1984-07-26,4.68,,
1984-07-27,4.87,,
1984-07-30,4.8,,
1984-07-31,4.7,,
1984-08-01,4.93,,
1984-08-02,5.02,,
1984-08-03,5.22,,
1984-08-06,5.19,,
1984-08-07,5.23,,
1984-08-08,5.17,,
1984-08-09,5.26,,
1984-08-10,5.33,,
1984-08-13,5.35,,
1984-08-14,5.32,,
1984-08-15,5.33,,
1984-08-16,5.33,,
1984-08-17,5.52,,
1984-08-20,5.48,,
1984-08-21,5.55,,
1984-08-22,5.54,,
1984-08-23,5.51,,
1984-08-24,5.52,,
1984-08-27,5.48,,
1984-08-28,5.51,,
1984-08-29,5.55,,
1984-08-30,5.54,,
1984-08-31,5.55,,
1984-09-04,5.46,,
1984-09-05,5.46,,
1984-09-06,5.48,,
1984-09-07,5.45,,
1984-09-10,5.42,,
1984-09-11,5.35,,
1984-09-12,5.35,,
1984-09-13,5.29,,
1984-09-14,5.35,,
1984-09-17,5.29,,
1984-09-18,5.33,,
1984-09-19,5.45,,
1984-09-20,5.52,,
1984-09-21,5.39,,
1984-09-24,5.35,,
1984-09-25,5.2,,
1984-09-26,5.16,,
1984-09-27,5.13,,
1984-09-28,5.06,,
1984-10-01,5.03,,
1984-10-02,5.0,,
1984-10-03,4.96,,
1984-10-04,5.03,,
1984-10-05,5.0,,
1984-10-08,4.97,,
1984-10-09,5.0,,
1984-10-10,4.93,,
1984-10-11,4.89,,
1984-10-12,4.96,,
1984-10-15,5.03,,
1984-10-16,5.04,,
1984-10-17,4.93,,
1984-10-18,4.91,,
1984-10-19,5.03,,
1984-10-22,5.03,,
1984-10-23,5.12,,
1984-10-24,5.13,,
1984-10-25,5.12,,
1984-10-26,5.12,,
1984-10-29,5.12,,
1984-10-30,5.22,,
1984-10-31,5.12,,
1984-11-01,5.17,,
1984-11-02,5.12,,
1984-11-05,5.17,,
1984-11-06,5.25,,
1984-11-07,5.25,,
1984-11-08,5.2,,
1984-11-09,5.22,,
1984-11-12,5.25,,
1984-11-13,5.23,,
1984-11-14,5.25,,
1984-11-15,5.25,,
1984-11-16,5.25,,
1984-11-19,5.17,,
1984-11-20,5.19,,
1984-11-21,5.15,,
1984-11-23,5.2,,
1984-11-26,5.19,,
1984-11-27,5.25,,
1984-11-28,5.25,,
1984-11-29,5.19,,
1984-11-30,5.2,,
1984-12-03,5.15,,
1984-12-04,5.15,,
1984-12-05,5.23,,
1984-12-06,5.28,,
1984-12-07,5.28,,
1984-12-10,5.32,,
1984-12-11,5.38,,
1984-12-12,5.39,,
1984-12-13,5.32,,
1984-12-14,5.32,,
1984-12-17,5.33,,
1984-12-18,5.46,,
1984-12-19,5.45,,
1984-12-20,5.32,,
1984-12-21,5.42,,
1984-12-24,5.43,,
1984-12-26,5.42,,
1984-12-27,5.42,,
1984-12-28,5.32,,
1984-12-31,5.32,,
1985-01-02,5.33,,
1985-01-03,5.41,,
1985-01-04,5.17,,
1985-01-07,5.23,,
1985-01-08,5.26,,
1985-01-09,5.32,,
1985-01-10,5.42,,
1985-01-11,5.39,,
1985-01-14,5.43,,
1985-01-15,5.29,,
1985-01-16,5.22,,
1985-01-17,5.25,,
1985-01-18,5.25,,
1985-01-21,5.35,,
1985-01-22,5.51,,
1985-01-23,5.55,,
1985-01-24,5.48,,
1985-01-25,5.54,,
1985-01-28,5.58,,
1985-01-29,5.58,,
1985-01-30,5.55,,
1985-01-31,5.55,,
1985-02-01,5.64,,
1985-02-04,5.68,,
1985-02-05,5.74,,
1985-02-06,5.62,,
1985-02-07,5.62,,
1985-02-08,5.61,,
1985-02-11,5.59,,
1985-02-12,5.64,,
1985-02-13,5.75,,
1985-02-14,5.84,,
1985-02-15,5.87,,
1985-02-19,5.85,,
1985-02-20,5.78,,
1985-02-21,5.71,,
1985-02-22,5.72,,
1985-02-25,5.75,,
1985-02-26,5.74,,
1985-02-27,5.74,,
1985-02-28,5.71,,
1985-03-01,5.74,,
1985-03-04,5.69,,
1985-03-05,5.71,,
1985-03-06,5.64,,
1985-03-07,5.69,,
1985-03-08,5.67,,
1985-03-11,5.67,,
1985-03-12,5.67,,
1985-03-13,5.67,,
1985-03-14,5.67,,
1985-03-15,5.68,,
1985-03-18,5.64,,
1985-03-19,5.69,,
1985-03-20,5.62,,
1985-03-21,5.62,,
1985-03-22,5.61,,
1985-03-25,5.59,,
1985-03-26,5.59,,
1985-03-27,5.59,,
1985-03-28,5.59,,
1985-03-29,5.59,,
1985-04-01,5.56,,
1985-04-02,5.58,,
1985-04-03,5.43,,
1985-04-04,5.42,,
1985-04-08,5.43,,
1985-04-09,5.49,,
1985-04-10,5.55,,
1985-04-11,5.59,,
1985-04-12,5.59,,
1985-04-15,5.62,,
1985-04-16,5.64,,
1985-04-17,5.59,,
1985-04-18,5.61,,
1985-04-19,5.59,,
1985-04-22,5.61,,
1985-04-23,5.67,,
1985-04-24,5.67,,
1985-04-25,5.65,,
1985-04-26,5.65,,
1985-04-29,5.62,,
1985-04-30,5.64,,
1985-05-01,5.59,,
1985-05-02,5.56,,
1985-05-03,5.55,,
1985-05-06,5.54,,
1985-05-07,5.54,,
1985-05-08,5.61,,
1985-05-09,5.78,,
1985-05-10,6.0,,
1985-05-13,5.94,,
1985-05-14,5.93,,
1985-05-15,5.93,,
1985-05-16,5.87,,
1985-05-17,6.07,,
1985-05-20,6.09,,
1985-05-21,6.17,,
1985-05-22,6.1,,
1985-05-23,6.04,,
1985-05-24,6.06,,
1985-05-28,5.94,,
1985-05-29,5.98,,
1985-05-30,6.13,,
1985-05-31,6.1,,
1985-06-03,6.07,,
1985-06-04,6.06,,
1985-06-05,6.13,,
1985-06-06,6.17,,
1985-06-07,6.22,,
1985-06-10,6.17,,
1985-06-11,6.1,,
1985-06-12,6.11,,
1985-06-13,6.09,,
1985-06-14,6.11,,
1985-06-17,6.07,,
1985-06-18,6.11,,
1985-06-19,6.09,,
1985-06-20,6.17,,
1985-06-21,6.24,,
1985-06-24,6.24,,
1985-06-25,6.29,,
1985-06-26,6.3,,
1985-06-27,6.36,,
1985-06-28,6.43,,
1985-07-01,6.46,,
1985-07-02,6.3,,
1985-07-03,6.19,,
1985-07-05,6.24,,
1985-07-08,6.24,,
1985-07-09,6.22,,
1985-07-10,6.24,,
1985-07-11,6.3,,
1985-07-12,6.35,,
1985-07-15,6.35,,
1985-07-16,6.36,,
1985-07-17,6.32,,
1985-07-18,6.42,,
1985-07-19,6.42,,
1985-07-22,6.43,,
1985-07-23,6.45,,
1985-07-24,6.55,,
1985-07-25,6.46,,
1985-07-26,6.55,,
1985-07-29,6.52,,
1985-07-30,6.39,,
1985-07-31,6.49,,
1985-08-01,6.58,,
1985-08-02,6.56,,
1985-08-05,6.56,,
1985-08-06,6.46,,
1985-08-07,6.5,,
1985-08-08,6.49,,
1985-08-09,6.45,,
1985-08-12,6.37,,
1985-08-13,6.26,,
1985-08-14,6.37,,
1985-08-15,6.45,,
1985-08-16,6.52,,
1985-08-19,6.45,,
1985-08-20,6.36,,
1985-08-21,6.32,,
1985-08-22,6.24,,
1985-08-23,6.22,,
1985-08-26,6.17,,
1985-08-27,6.19,,
1985-08-28,6.2,,
1985-08-29,6.14,,
1985-08-30,6.14,,
1985-09-03,6.1,,
1985-09-04,6.07,,
1985-09-05,6.09,,
1985-09-06,6.13,,
1985-09-09,6.07,,
1985-09-10,6.04,,
1985-09-11,6.04,,
1985-09-12,6.03,,
1985-09-13,6.0,,
1985-09-16,6.0,,
1985-09-17,6.04,,
1985-09-18,6.01,,
1985-09-19,6.07,,
1985-09-20,6.0,,
1985-09-23,6.14,,
1985-09-24,6.16,,
1985-09-25,6.1,,
1985-09-26,6.04,,
1985-09-30,6.07,,
1985-10-01,6.11,,
1985-10-02,6.07,,
1985-10-03,6.27,,
1985-10-04,6.33,,
1985-10-07,6.32,,
1985-10-08,6.27,,
1985-10-09,6.26,,
1985-10-10,6.23,,
1985-10-11,6.2,,
1985-10-14,6.2,,
1985-10-15,6.22,,
1985-10-16,6.22,,
1985-10-17,6.22,,
1985-10-18,6.17,,
1985-10-21,6.17,,
1985-10-22,6.2,,
1985-10-23,6.29,,
1985-10-24,6.33,,
1985-10-25,6.27,,
1985-10-28,6.29,,
1985-10-29,6.27,,
1985-10-30,6.35,,
1985-10-31,6.33,,
1985-11-01,6.3,,
1985-11-04,6.3,,
1985-11-05,6.36,,
1985-11-06,6.36,,
1985-11-07,6.35,,
1985-11-08,6.36,,
1985-11-11,6.48,,
1985-11-12,6.56,,
1985-11-13,6.66,,
1985-11-14,6.74,,
1985-11-15,6.81,,
1985-11-18,6.68,,
1985-11-19,6.75,,
1985-11-20,6.79,,
1985-11-21,6.91,,
1985-11-22,6.97,,
1985-11-25,6.98,,
1985-11-26,6.94,,
1985-11-27,7.21,,
1985-11-29,7.17,,
1985-12-02,7.0,,
1985-12-03,6.92,,
1985-12-04,7.07,,
1985-12-05,7.37,,
1985-12-06,7.37,,
1985-12-09,7.36,,
1985-12-10,7.34,,
1985-12-11,7.47,,
1985-12-12,7.44,,
1985-12-13,7.78,,
1985-12-16,7.83,,
1985-12-17,7.69,,
1985-12-18,7.53,,
1985-12-19,7.37,,
1985-12-20,7.65,,
1985-12-23,7.5,,
1985-12-24,7.36,,
1985-12-26,7.37,,
1985-12-27,7.46,,
1985-12-30,7.44,,
1985-12-31,7.42,,
1986-01-02,7.27,,
1986-01-03,7.46,,
1986-01-06,7.5,,
1986-01-07,7.66,,
1986-01-08,7.46,,
1986-01-09,7.42,,
1986-01-10,7.5,,
1986-01-13,7.63,,
1986-01-14,7.75,,
1986-01-15,7.7,,
1986-01-16,7.88,,
1986-01-17,7.95,,
1986-01-20,7.83,,
1986-01-21,7.83,,
1986-01-22,7.72,,
1986-01-23,7.66,,
1986-01-24,7.78,,
1986-01-27,7.96,,
1986-01-28,8.11,,
1986-01-29,8.24,,
1986-01-30,8.27,,
1986-01-31,8.24,,
1986-02-03,8.17,,
1986-02-04,7.95,,
1986-02-05,8.02,,
1986-02-06,8.08,,
1986-02-07,8.27,,
1986-02-10,8.64,,
1986-02-11,8.56,,
1986-02-12,8.61,,
1986-02-13,8.59,,
1986-02-14,8.57,,
1986-02-18,8.66,,
1986-02-19,8.59,,
1986-02-20,8.74,,
1986-02-21,8.87,,
1986-02-24,8.96,,
1986-02-25,8.92,,
1986-02-26,8.87,,
1986-02-27,8.95,,
1986-02-28,9.31,,
1986-03-03,9.18,,
1986-03-04,8.99,,
1986-03-05,8.9,,
1986-03-06,8.93,,
1986-03-07,9.18,,
1986-03-10,9.21,,
1986-03-11,9.25,,
1986-03-12,9.25,,
1986-03-13,9.11,,
1986-03-14,9.16,,
1986-03-17,9.16,,
1986-03-18,9.37,,
1986-03-19,9.44,,
1986-03-20,9.4,,
1986-03-21,9.37,,
1986-03-24,9.48,,
1986-03-25,9.41,,
1986-03-26,9.32,,
1986-03-27,9.22,,
1986-03-31,9.22,,
1986-04-01,9.12,,
1986-04-02,9.11,,
1986-04-03,8.85,,
1986-04-04,8.8,,
1986-04-07,8.8,,
1986-04-08,8.92,,
1986-04-09,8.87,,
1986-04-10,9.02,,
1986-04-11,9.02,,
1986-04-14,9.08,,
1986-04-15,9.08,,
1986-04-16,9.24,,
1986-04-17,9.37,,
1986-04-18,9.6,,
1986-04-21,9.54,,
1986-04-22,9.31,,
1986-04-23,9.29,,
1986-04-24,9.28,,
1986-04-25,9.28,,
1986-04-28,9.27,,
1986-04-29,9.24,,
1986-04-30,9.21,,
1986-05-01,9.21,,
1986-05-02,9.09,,
1986-05-05,9.05,,
1986-05-06,9.03,,
1986-05-07,8.83,,
1986-05-08,8.83,,
1986-05-09,8.79,,
1986-05-12,8.73,,
1986-05-13,8.69,,
1986-05-14,8.73,,
1986-05-15,8.72,,
1986-05-16,8.66,,
1986-05-19,8.66,,
1986-05-20,8.67,,
1986-05-21,8.61,,
1986-05-22,8.8,,
1986-05-23,8.95,,
1986-05-27,9.22,,
1986-05-28,9.28,,
1986-05-29,9.22,,
1986-05-30,9.27,,
1986-06-02,9.24,,
1986-06-03,9.22,,
1986-06-04,9.11,,
1986-06-05,9.21,,
1986-06-06,9.11,,
1986-06-09,8.93,,
1986-06-10,8.79,,
1986-06-11,9.02,,
1986-06-12,8.99,,
1986-06-13,8.96,,
1986-06-16,8.87,,
1986-06-17,9.02,,
1986-06-18,9.02,,
1986-06-19,9.08,,
1986-06-20,9.19,,
1986-06-23,9.22,,
1986-06-24,9.25,,
1986-06-25,8.85,,
1986-06-26,8.18,,
1986-06-27,7.81,,
1986-06-30,8.09,,
1986-07-01,8.04,,
1986-07-02,8.18,,
1986-07-03,8.18,,
1986-07-07,7.86,,
1986-07-08,7.83,,
1986-07-09,7.55,,
1986-07-10,7.55,,
1986-07-11,7.57,,
1986-07-14,7.4,,
1986-07-15,7.34,,
1986-07-16,7.23,,
1986-07-17,7.26,,
1986-07-18,7.52,,
1986-07-21,7.69,,
1986-07-22,7.78,,
1986-07-23,7.89,,
1986-07-24,7.83,,
1986-07-25,7.83,,
1986-07-28,7.57,,
1986-07-29,7.52,,
1986-07-30,7.86,,
1986-07-31,7.78,,
1986-08-01,7.66,,
1986-08-04,7.52,,
1986-08-05,7.37,,
1986-08-06,7.28,,
1986-08-07,7.17,,
1986-08-08,6.85,,
1986-08-11,7.31,,
1986-08-12,7.46,,
1986-08-13,7.75,,
1986-08-14,7.69,,
1986-08-15,7.72,,
1986-08-18,7.75,,
1986-08-19,7.72,,
1986-08-20,7.75,,
1986-08-21,7.86,,
1986-08-22,7.69,,
1986-08-25,7.6,,
1986-08-26,7.6,,
1986-08-27,7.28,,
1986-08-28,7.55,,
1986-08-29,7.6,,
1986-09-02,7.52,,
1986-09-03,7.6,,
1986-09-04,8.15,,
1986-09-05,8.18,,
1986-09-08,8.27,,
1986-09-09,8.04,,
1986-09-10,8.01,,
1986-09-11,7.69,,
1986-09-12,7.55,,
1986-09-15,7.63,,
1986-09-16,7.66,,
1986-09-17,7.81,,
1986-09-18,7.81,,
1986-09-19,7.89,,
1986-09-22,8.15,,
1986-09-23,8.24,,
1986-09-24,8.07,,
1986-09-25,7.95,,
1986-09-26,8.01,,
1986-09-29,7.86,,
1986-09-30,7.6,,
1986-10-01,7.78,,
1986-10-02,7.78,,
1986-10-03,7.81,,
1986-10-06,7.89,,
1986-10-07,7.86,,
1986-10-08,8.04,,
1986-10-09,8.47,,
1986-10-10,8.24,,
1986-10-13,8.21,,
1986-10-14,8.09,,
1986-10-15,7.89,,
1986-10-16,7.86,,
1986-10-17,7.75,,
1986-10-20,7.75,,
1986-10-21,7.72,,
1986-10-22,7.72,,
1986-10-23,7.89,,
1986-10-24,8.07,,
1986-10-27,8.01,,
1986-10-28,8.04,,
1986-10-29,8.07,,
1986-10-30,8.3,,
1986-10-31,8.24,,
1986-11-03,8.41,,
1986-11-04,8.3,,
1986-11-05,8.35,,
1986-11-06,8.33,,
1986-11-07,8.35,,
1986-11-10,8.38,,
1986-11-11,8.53,,
1986-11-12,8.59,,
1986-11-13,8.64,,
1986-11-14,8.44,,
1986-11-17,8.33,,
1986-11-18,8.07,,
1986-11-19,7.75,,
1986-11-20,8.07,,
1986-11-21,8.09,,
1986-11-24,8.33,,
1986-11-25,8.41,,
1986-11-26,8.44,,
1986-11-28,8.44,,
1986-12-01,8.38,,
1986-12-02,8.61,,
1986-12-03,8.64,,
1986-12-04,8.85,,
1986-12-05,8.61,,
1986-12-08,8.82,,
1986-12-09,8.67,,
1986-12-10,8.67,,
1986-12-11,8.56,,
1986-12-12,8.5,,
1986-12-15,8.53,,
1986-12-16,8.5,,
1986-12-17,8.3,,
1986-12-18,8.33,,
1986-12-19,8.33,,
1986-12-22,8.21,,
1986-12-23,8.09,,
1986-12-24,8.21,,
1986-12-26,8.24,,
1986-12-29,8.12,,
1986-12-30,8.15,,
1986-12-31,8.12,,
1987-01-02,8.24,,
1987-01-05,8.5,,
1987-01-06,8.5,,
1987-01-07,8.59,,
1987-01-08,8.85,,
1987-01-09,8.96,,
1987-01-12,8.9,,
1987-01-13,8.93,,
1987-01-14,8.9,,
1987-01-15,9.08,,
1987-01-16,9.08,,
1987-01-19,9.31,,
1987-01-20,9.19,,
1987-01-21,9.22,,
1987-01-22,9.25,,
1987-01-23,9.34,,
1987-01-26,9.42,,
1987-01-27,9.6,,
1987-01-28,9.74,,
1987-01-29,9.63,,
1987-01-30,9.8,,
1987-02-02,9.83,,
1987-02-03,9.86,,
1987-02-04,10.38,,
1987-02-05,10.67,,
1987-02-06,10.29,,
1987-02-09,10.35,,
1987-02-10,10.32,,
1987-02-11,10.41,,
1987-02-12,10.38,,
1987-02-13,10.38,,
1987-02-17,10.81,,
1987-02-18,11.07,,
1987-02-19,11.16,,
1987-02-20,10.93,,
1987-02-23,10.58,,
1987-02-24,10.55,,
1987-02-25,10.87,,
1987-02-26,10.73,,
1987-02-27,10.73,,
1987-03-02,10.35,,
1987-03-03,10.23,,
1987-03-04,10.29,,
1987-03-05,10.38,,
1987-03-06,10.41,,
1987-03-09,10.29,,
1987-03-10,10.46,,
1987-03-11,10.49,,
1987-03-12,10.41,,
1987-03-13,10.38,,
1987-03-16,10.09,,
1987-03-17,10.15,,
1987-03-18,10.26,,
1987-03-19,10.64,,
1987-03-20,10.81,,
1987-03-23,10.9,,
1987-03-24,10.9,,
1987-03-25,10.7,,
1987-03-26,10.7,,
1987-03-27,10.44,,
1987-03-30,10.29,,
1987-03-31,10.35,,
1987-04-01,10.23,,
1987-04-02,10.23,,
1987-04-03,10.52,,
1987-04-06,10.9,,
1987-04-07,10.87,,
1987-04-08,11.1,,
1987-04-09,10.84,,
1987-04-10,10.75,,
1987-04-13,10.61,,
1987-04-14,10.38,,
1987-04-15,10.58,,
1987-04-16,10.52,,
1987-04-20,10.09,,
1987-04-21,10.18,,
1987-04-22,9.77,,
1987-04-23,9.71,,
1987-04-24,9.48,,
1987-04-27,9.71,,
1987-04-28,9.6,,
1987-04-29,9.6,,
1987-04-30,9.6,,
1987-05-01,10.03,,
1987-05-04,10.06,,
1987-05-05,10.18,,
1987-05-06,10.12,,
1987-05-07,10.15,,
1987-05-08,10.12,,
1987-05-11,10.29,,
1987-05-12,10.38,,
1987-05-13,10.55,,
1987-05-14,10.7,,
1987-05-15,10.55,,
1987-05-18,10.35,,
1987-05-19,9.89,,
1987-05-20,9.8,,
1987-05-21,9.86,,
1987-05-22,9.94,,
1987-05-26,10.18,,
1987-05-27,10.18,,
1987-05-28,10.23,,
1987-05-29,10.18,,
1987-06-01,10.06,,
1987-06-02,9.92,,
1987-06-03,10.15,,
1987-06-04,10.2,,
1987-06-05,9.97,,
1987-06-08,10.15,,
1987-06-09,10.38,,
1987-06-10,10.46,,
1987-06-11,10.61,,
1987-06-12,10.7,,
1987-06-15,10.87,,
1987-06-16,10.93,,
1987-06-17,11.36,,
1987-06-18,11.13,,
1987-06-19,11.04,,
1987-06-22,11.36,,
1987-06-23,11.33,,
1987-06-24,11.45,,
1987-06-25,11.51,,
1987-06-26,11.13,,
1987-06-29,11.16,,
1987-06-30,10.87,,
1987-07-01,10.96,,
1987-07-02,10.93,,
1987-07-06,11.19,,
1987-07-07,11.13,,
1987-07-08,11.1,,
1987-07-09,11.22,,
1987-07-10,11.33,,
1987-07-13,11.25,,
1987-07-14,11.51,,
1987-07-15,11.33,,
1987-07-16,11.22,,
1987-07-17,11.22,,
1987-07-20,11.13,,
1987-07-21,10.96,,
1987-07-22,10.93,,
1987-07-23,11.1,,
1987-07-24,11.19,,
1987-07-27,11.22,,
1987-07-28,11.1,,
1987-07-29,11.22,,
1987-07-30,11.45,,
1987-07-31,11.65,,
1987-08-03,11.42,,
1987-08-04,11.04,,
1987-08-05,11.19,,
1987-08-06,11.36,,
1987-08-07,11.77,,
1987-08-10,12.34,,
1987-08-11,12.23,,
1987-08-12,12.17,,
1987-08-13,12.05,,
1987-08-14,11.97,,
1987-08-17,11.62,,
1987-08-18,11.62,,
1987-08-19,11.62,,
1987-08-20,11.79,,
1987-08-21,11.88,,
1987-08-24,11.79,,
1987-08-25,11.97,,
1987-08-26,11.94,,
1987-08-27,11.71,,
1987-08-28,11.68,,
1987-08-31,11.56,,
1987-09-01,11.42,,
1987-09-02,11.3,,
1987-09-03,11.3,,
1987-09-04,11.36,,
1987-09-08,11.27,,
1987-09-09,11.04,,
1987-09-10,11.25,,
1987-09-11,11.45,,
1987-09-14,11.51,,
1987-09-15,11.25,,
1987-09-16,11.16,,
1987-09-17,11.1,,
1987-09-18,11.04,,
1987-09-21,10.7,,
1987-09-22,11.04,,
1987-09-23,10.99,,
1987-09-24,11.36,,
1987-09-25,11.22,,
1987-09-28,11.51,,
1987-09-29,11.33,,
1987-09-30,11.33,,
1987-10-01,11.62,,
1987-10-02,11.94,,
1987-10-05,12.0,,
1987-10-06,11.91,,
1987-10-07,11.88,,
1987-10-08,11.51,,
1987-10-09,11.33,,
1987-10-12,11.48,,
1987-10-13,11.62,,
1987-10-14,11.22,,
1987-10-15,11.1,,
1987-10-16,10.38,,
1987-10-19,8.15,,
1987-10-20,8.15,,
1987-10-21,9.34,,
1987-10-22,8.64,,
1987-10-23,8.64,,
1987-10-26,7.86,,
1987-10-27,7.34,,
1987-10-28,7.28,,
1987-10-29,7.81,,
1987-10-30,7.86,,
1987-11-02,8.07,,
1987-11-03,7.63,,
1987-11-04,7.34,,
1987-11-05,7.75,,
1987-11-06,7.75,,
1987-11-09,7.69,,
1987-11-10,7.81,,
1987-11-11,8.04,,
1987-11-12,8.44,,
1987-11-13,8.35,,
1987-11-16,8.41,,
1987-11-17,8.35,,
1987-11-18,8.38,,
1987-11-19,7.98,,
1987-11-20,8.15,,
1987-11-23,8.38,,
1987-11-24,8.24,,
1987-11-25,8.33,,
1987-11-27,8.21,,
1987-11-30,7.81,,
1987-12-01,7.63,,
1987-12-02,7.66,,
1987-12-03,7.23,,
1987-12-04,7.2,,
1987-12-07,7.55,,
1987-12-08,7.75,,
1987-12-09,8.09,,
1987-12-10,7.81,,
1987-12-11,7.81,,
1987-12-14,8.27,,
1987-12-15,8.07,,
1987-12-16,8.56,,
1987-12-17,8.85,,
1987-12-18,9.31,,
1987-12-21,9.45,,
1987-12-22,9.34,,
1987-12-23,9.48,,
1987-12-24,9.45,,
1987-12-28,9.19,,
1987-12-29,9.16,,
1987-12-30,9.37,,
1987-12-31,9.42,,
1988-01-04,9.54,,
1988-01-05,9.48,,
1988-01-06,9.19,,
1988-01-07,9.42,,
1988-01-08,8.82,,
1988-01-11,9.05,,
1988-01-12,9.08,,
1988-01-13,8.87,,
1988-01-14,8.67,,
1988-01-15,8.85,,
1988-01-18,8.82,,
1988-01-19,8.9,,
1988-01-20,8.76,,
1988-01-21,9.16,,
1988-01-22,9.22,,
1988-01-25,9.4,,
1988-01-26,9.19,,
1988-01-27,8.99,,
1988-01-28,9.08,,
1988-01-29,9.54,,
1988-02-01,9.51,,
1988-02-02,9.6,,
1988-02-03,9.51,,
1988-02-04,9.6,,
1988-02-05,9.57,,
1988-02-08,9.57,,
1988-02-09,9.54,,
1988-02-10,9.92,,
1988-02-11,10.18,,
1988-02-12,10.64,,
1988-02-16,10.7,,
1988-02-17,10.64,,
1988-02-18,10.41,,
1988-02-19,10.73,,
1988-02-22,11.01,,
1988-02-23,11.27,,
1988-02-24,11.22,,
1988-02-25,10.96,,
1988-02-26,10.81,,
1988-02-29,11.1,,
1988-03-01,11.1,,
1988-03-02,11.07,,
1988-03-03,11.1,,
1988-03-04,10.99,,
1988-03-07,11.1,,
1988-03-08,11.07,,
1988-03-09,10.87,,
1988-03-10,10.61,,
1988-03-11,10.55,,
1988-03-14,10.61,,
1988-03-15,10.7,,
1988-03-16,10.75,,
1988-03-17,11.07,,
1988-03-18,11.04,,
1988-03-21,10.9,,
1988-03-22,10.9,,
1988-03-23,11.1,,
1988-03-24,11.04,,
1988-03-25,10.96,,
1988-03-28,10.58,,
1988-03-29,10.61,,
1988-03-30,10.46,,
1988-03-31,10.38,,
1988-04-04,10.12,,
1988-04-05,10.26,,
1988-04-06,10.81,,
1988-04-07,10.99,,
1988-04-08,11.13,,
1988-04-11,11.25,,
1988-04-12,11.3,,
1988-04-13,11.22,,
1988-04-14,10.87,,
1988-04-15,10.73,,
1988-04-18,10.61,,
1988-04-19,10.58,,
1988-04-20,10.41,,
1988-04-21,10.46,,
1988-04-22,10.73,,
1988-04-25,10.75,,
1988-04-26,10.93,,
1988-04-27,11.04,,
1988-04-28,11.07,,
1988-04-29,11.19,,
1988-05-02,11.25,,
1988-05-03,11.59,,
1988-05-04,11.42,,
1988-05-05,11.39,,
1988-05-06,11.07,,
1988-05-09,10.99,,
1988-05-10,10.84,,
1988-05-11,10.7,,
1988-05-12,10.67,,
1988-05-13,10.87,,
1988-05-16,11.01,,
1988-05-17,10.99,,
1988-05-18,10.75,,
1988-05-19,10.44,,
1988-05-20,10.52,,
1988-05-23,10.35,,
1988-05-24,10.35,,
1988-05-25,10.29,,
1988-05-26,10.29,,
1988-05-27,10.15,,
1988-05-31,10.52,,
1988-06-01,10.58,,
1988-06-02,10.55,,
1988-06-03,10.73,,
1988-06-06,10.61,,
1988-06-07,10.64,,
1988-06-08,10.9,,
1988-06-09,10.81,,
1988-06-10,11.36,,
1988-06-13,11.53,,
1988-06-14,11.94,,
1988-06-15,11.68,,
1988-06-16,11.62,,
1988-06-17,11.45,,
1988-06-20,10.96,,
1988-06-21,11.36,,
1988-06-22,11.77,,
1988-06-23,11.94,,
1988-06-24,11.97,,
1988-06-27,11.62,,
1988-06-28,11.74,,
1988-06-29,11.45,,
1988-06-30,11.71,,
1988-07-01,11.85,,
1988-07-05,12.03,,
1988-07-06,11.79,,
1988-07-07,11.53,,
1988-07-08,11.36,,
1988-07-11,11.68,,
1988-07-12,11.53,,
1988-07-13,11.62,,
1988-07-14,11.74,,
1988-07-15,11.59,,
1988-07-18,11.68,,
1988-07-19,11.51,,
1988-07-20,11.48,,
1988-07-21,11.04,,
1988-07-22,10.9,,
1988-07-25,10.78,,
1988-07-26,10.75,,
1988-07-27,10.26,,
1988-07-28,10.49,,
1988-07-29,10.7,,
1988-08-01,10.87,,
1988-08-02,10.87,,
1988-08-03,10.67,,
1988-08-04,10.58,,
1988-08-05,10.46,,
1988-08-08,10.32,,
1988-08-09,10.09,,
1988-08-10,9.77,,
1988-08-11,9.71,,
1988-08-12,9.8,,
1988-08-15,9.68,,
1988-08-16,9.83,,
1988-08-17,9.92,,
1988-08-18,9.83,,
1988-08-19,9.92,,
1988-08-22,9.74,,
1988-08-23,9.71,,
1988-08-24,9.71,,
1988-08-25,9.45,,
1988-08-26,9.45,,
1988-08-29,9.45,,
1988-08-30,9.4,,
1988-08-31,9.63,,
1988-09-01,9.6,,
1988-09-02,9.77,,
1988-09-06,9.83,,
1988-09-07,9.74,,
1988-09-08,9.71,,
1988-09-09,9.97,,
1988-09-12,9.71,,
1988-09-13,9.74,,
1988-09-14,9.89,,
