date,BDX,dcf,Deviation
2013-08-13,99.86,109.38423206151343,-0.08707134366640135
2013-08-14,99.53,107.68423206151343,-0.07572354750002219
2013-08-15,97.83,107.20423206151342,-0.08744274252283735
2013-08-16,97.35,107.57423206151343,-0.09504350498795089
2013-08-19,97.72,108.03423206151342,-0.09547188761096226
2013-08-20,98.18,108.08423206151343,-0.09163438433717774
2013-08-21,98.23,108.70423206151342,-0.09635532916129952
2013-08-22,98.85,108.87423206151342,-0.09207166720450244
2013-08-23,99.02,108.95423206151342,-0.09117802836611943
2013-08-26,99.1,107.10423206151343,-0.07473310724936011
2013-08-27,97.25,107.44423206151343,-0.09487928636017506
2013-08-28,97.59,107.43423206151343,-0.0916303106804629
2013-08-29,97.58,107.23423206151342,-0.09002938591452225
2013-08-30,97.38,107.16423206151343,-0.09130128470381027
2013-09-03,97.31,108.57423206151343,-0.10374682691867076
2013-09-04,98.72,108.67423206151342,-0.09159698552899809
2013-09-05,98.82,109.23423206151342,-0.0953385387068848
2013-09-06,99.38,109.57423206151343,-0.09303493959958153
2013-09-09,99.72,109.54423206151343,-0.08968278727808077
2013-09-10,99.69,110.21423206151343,-0.09548886622591157
2013-09-11,100.36,109.50423206151342,-0.08350574118794507
2013-09-12,99.65,109.84423206151342,-0.09280625728080638
2013-09-13,99.99,110.58423206151343,-0.0958023749319008
2013-09-16,100.73,110.65423206151343,-0.08968687303343692
2013-09-17,100.8,112.17423206151342,-0.10139790442493146
2013-09-18,102.32,112.72423206151343,-0.09229809661365329
2013-09-19,102.87,111.91423206151343,-0.08081395810804726
2013-09-20,102.06,111.73423206151342,-0.08658252608016703
2013-09-23,101.88,110.94423206151343,-0.08170079591418278
2013-09-24,101.09,110.10423206151343,-0.0818699871270826
2013-09-25,100.25,110.77423206151343,-0.09500613875318298
2013-09-26,100.92,109.74423206151343,-0.08040725144048844
2013-09-27,99.89,109.87423206151342,-0.09086964135434161
2013-09-30,100.02,110.40828523090671,-0.0940897253243338
2013-10-01,100.92,110.1382852309067,-0.08369737382037878
2013-10-02,100.65,108.98828523090671,-0.07650625214664952
2013-10-03,99.5,109.90828523090671,-0.0946997326820258
2013-10-04,100.42,108.9182852309067,-0.07802441264008464
2013-10-07,99.43,107.81828523090671,-0.07780020998239878
2013-10-08,98.33,108.5882852309067,-0.094469538855808
2013-10-09,99.1,110.64828523090671,-0.1043693104398965
2013-10-10,101.16,112.29828523090671,-0.09918482021345454
2013-10-11,102.81,112.2482852309067,-0.08408400370207114
2013-10-14,102.76,110.54828523090671,-0.07045143409179977
2013-10-15,101.06,112.36828523090671,-0.10063591526442894
2013-10-16,102.88,113.57828523090672,-0.09419305115548193
2013-10-17,104.09,114.29828523090671,-0.08931267175429458
2013-10-18,104.81,114.50828523090671,-0.0846950525138862
2013-10-21,105.02,114.92828523090671,-0.08621276486462504
2013-10-22,105.44,116.0582852309067,-0.09149097119417915
2013-10-23,106.57,115.4982852309067,-0.07730231849812386
2013-10-24,106.01,115.03828523090671,-0.07848070068834023
2013-10-25,105.55,115.8382852309067,-0.08881593171375524
2013-10-28,106.35,115.98828523090671,-0.08309705770474185
2013-10-29,106.5,115.1382852309067,-0.07502530729533496
2013-10-30,105.65,114.61828523090671,-0.07824480372254261
2013-10-31,105.13,114.65828523090671,-0.08310158495496422
2013-11-01,105.17,116.04828523090671,-0.09373930178512913
2013-11-04,106.56,116.4982852309067,-0.08530842502280966
2013-11-05,107.01,116.54828523090671,-0.08183977320652425
2013-11-06,107.06,115.78828523090671,-0.07538141888448069
2013-11-07,106.3,117.1982852309067,-0.09299014238505843
2013-11-08,107.71,117.48828523090671,-0.08322774659353371
2013-11-11,108.0,118.40828523090671,-0.08790166338959837
2013-11-12,108.92,117.51828523090671,-0.07316550963973223
2013-11-13,108.03,118.14828523090671,-0.08564055932874293
2013-11-14,108.66,118.6082852309067,-0.08387512905645145
2013-11-15,109.12,117.6082852309067,-0.07217421131718049
2013-11-18,108.12,117.92828523090671,-0.0831716090139174
2013-11-19,108.44,118.1682852309067,-0.08232568672632556
2013-11-20,108.68,118.64828523090671,-0.08401541759754028
2013-11-21,109.16,118.59828523090671,-0.07958197045202386
2013-11-22,109.11,118.7282852309067,-0.08101089990646082
2013-11-25,109.24,118.37828523090671,-0.07719562091207632
2013-11-26,108.89,118.42828523090671,-0.08054060068765956
2013-11-27,108.94,118.07828523090672,-0.07739175084594463
2013-11-29,108.59,117.6082852309067,-0.07668069654447063
2013-12-02,108.12,117.89828523090671,-0.0829383159539232
2013-12-03,108.41,116.89828523090671,-0.07261257266639953
2013-12-04,107.41,116.48828523090671,-0.07793303174573696
2013-12-05,107.0,117.8382852309067,-0.0919759245449715
2013-12-06,108.35,118.09828523090671,-0.08254383382321595
2013-12-09,108.61,116.8082852309067,-0.07018581956494208
2013-12-10,107.32,115.12828523090671,-0.06782247486137793
2013-12-11,105.64,114.48828523090671,-0.07728550753521168
2013-12-12,105.0,114.93828523090671,-0.086466273713246
2013-12-13,105.45,115.36828523090671,-0.08597063925372128
2013-12-16,105.88,115.23828523090671,-0.08120812638052721
2013-12-17,105.75,118.03828523090671,-0.10410423369729871
2013-12-18,108.55,117.50828523090671,-0.07623534981642743
2013-12-19,108.02,118.36828523090671,-0.08742447532056252
2013-12-20,108.88,118.9182852309067,-0.08441330289463145
2013-12-23,109.43,119.1682852309067,-0.08171876613007634
2013-12-24,109.68,119.5882852309067,-0.08285330968476812
2013-12-26,110.1,119.8382852309067,-0.08126188731875461
2013-12-27,110.35,120.0882852309067,-0.08109271618111513
2013-12-30,110.6,119.9782852309067,-0.07816652165729443
2013-12-31,110.49,117.6150895966887,-0.060579723410671193
2014-01-02,109.14,117.84508959668871,-0.0738689208560227
2014-01-03,109.37,117.92508959668871,-0.07254681447304934
2014-01-06,109.45,119.5050895966887,-0.08413942561461674
2014-01-07,111.03,119.5550895966887,-0.07130678940936375
2014-01-08,111.08,120.62508959668871,-0.07913021767364337
2014-01-09,112.15,121.01508959668871,-0.07325606770390125
2014-01-10,112.54,119.5350895966887,-0.05851913124665009
2014-01-13,111.06,120.17508959668871,-0.07584841107486773
2014-01-14,111.7,120.29508959668871,-0.071450045263737
2014-01-15,111.82,120.46508959668871,-0.07176427316521372
2014-01-16,111.99,119.7850895966887,-0.06507562521290788
2014-01-17,111.31,119.92508959668871,-0.0718372579554577
2014-01-21,111.45,120.0350895966887,-0.07152149946764841
2014-01-22,111.56,118.87508959668871,-0.06153593340292607
2014-01-23,110.4,116.2250895966887,-0.050119037265553223
2014-01-24,107.75,115.37508959668871,-0.06608956598294635
2014-01-27,106.9,116.68508959668871,-0.0838589543060726
2014-01-28,108.21,116.21508959668871,-0.06888167125688649
2014-01-29,107.74,116.45508959668871,-0.0748364852654454
2014-01-30,107.98,116.59508959668871,-0.07388895730076583
2014-01-31,108.12,113.87508959668871,-0.05053861750687971
2014-02-03,105.4,114.48508959668871,-0.07935609456824388
2014-02-04,106.01,115.7250895966887,-0.08394972629139086
2014-02-05,107.25,115.6450895966887,-0.07259356731847855
2014-02-06,107.17,118.59508959668871,-0.09633695320390157
2014-02-07,110.12,119.4150895966887,-0.0778384844669282
2014-02-10,110.94,121.46508959668871,-0.08665114916257921
2014-02-11,112.99,121.7850895966887,-0.07221811492535823
2014-02-12,113.31,122.81508959668871,-0.07739349967420439
2014-02-13,114.34,122.87508959668871,-0.06946151270125878
2014-02-14,114.4,123.84508959668871,-0.0762653539792929
2014-02-18,115.37,122.46508959668871,-0.057935609405543986
2014-02-19,113.99,123.99508959668871,-0.08068940172737216
2014-02-20,115.52,123.45508959668871,-0.06427511107570849
2014-02-21,114.98,123.4750895966887,-0.06880002779861527
2014-02-24,115.0,123.0050895966887,-0.06507933633426011
2014-02-25,114.53,123.3650895966887,-0.0716174213107843
2014-02-26,114.89,123.57508959668871,-0.07028187982735179
2014-02-27,115.1,123.6950895966887,-0.06948610187124837
2014-02-28,115.22,123.4150895966887,-0.06640265484123253
2014-03-03,114.94,125.17508959668871,-0.0817661855059656
2014-03-04,116.7,124.7550895966887,-0.06456722224904321
2014-03-05,116.28,123.63508959668872,-0.059490308299058325
2014-03-06,115.16,124.04508959668871,-0.0716279026084552
2014-03-07,115.57,124.0850895966887,-0.06862298785748666
2014-03-10,115.61,123.81508959668871,-0.06626889843084316
2014-03-11,115.34,123.9450895966887,-0.0694266277485397
2014-03-12,115.47,123.6650895966887,-0.0662684159564797
2014-03-13,115.19,123.82508959668871,-0.06973618694574824
2014-03-14,115.35,124.09508959668871,-0.07047087539974717
2014-03-17,115.62,125.2850895966887,-0.07714477139939047
2014-03-18,116.81,124.13508959668872,-0.05900901687417892
2014-03-19,115.66,124.13508959668872,-0.0682731178124093
2014-03-20,115.66,123.04508959668871,-0.06001937680646341
2014-03-21,114.57,122.0350895966887,-0.06117166481673375
2014-03-24,113.56,122.7850895966887,-0.07513200199625447
2014-03-25,114.31,123.0050895966887,-0.07068886031625454
2014-03-26,114.53,123.6150895966887,-0.07349498856757752
2014-03-27,115.14,124.01508959668871,-0.07156459448242569
2014-03-28,115.54,125.5550895966887,-0.07976649635518107
2014-03-31,117.08,126.00251255063182,-0.07081217961464437
2014-04-01,117.26,125.90251255063183,-0.0686444803645696
2014-04-02,117.16,126.15251255063183,-0.07128286523046978
2014-04-03,117.41,125.08251255063182,-0.061339610103579356
2014-04-04,116.34,124.18251255063183,-0.06315311543913449
2014-04-07,115.44,122.49251255063183,-0.057575050129833105
2014-04-08,113.75,124.22251255063182,-0.08430446571722117
2014-04-09,115.48,121.38251255063183,-0.04862737165841524
2014-04-10,112.64,119.92251255063182,-0.06072681764032517
2014-04-11,111.18,121.47251255063182,-0.08473120654635113
2014-04-14,112.73,122.50251255063182,-0.0797739764447094
2014-04-15,113.76,121.67251255063182,-0.06503122508741788
2014-04-16,112.93,121.90251255063183,-0.07360400013826718
2014-04-17,113.16,122.87251255063182,-0.07904544595870955
2014-04-21,114.13,122.93251255063183,-0.07160443049601195
2014-04-22,114.19,122.44251255063182,-0.06739907878988749
2014-04-23,113.7,122.78251255063182,-0.07397236269201168
2014-04-24,114.04,121.30251255063182,-0.059871080968751045
2014-04-25,112.56,121.55251255063182,-0.07398047446272282
2014-04-28,112.81,120.92251255063182,-0.0670885212316028
2014-04-29,112.18,121.77251255063183,-0.07877403816106154
2014-04-30,113.03,120.33251255063182,-0.060686113801198704
2014-05-01,111.59,121.34251255063182,-0.08037177033533449
2014-05-02,112.6,122.23251255063182,-0.07880483146120221
2014-05-05,113.49,123.08251255063182,-0.07793562506847429
2014-05-06,114.34,124.08251255063182,-0.0785164029190365
2014-05-07,115.34,125.24251255063183,-0.07906670306241692
2014-05-08,116.5,126.11251255063182,-0.07622171944891332
2014-05-09,117.37,126.74251255063183,-0.07394924056667762
2014-05-12,118.0,126.34251255063182,-0.06603092167641167
2014-05-13,117.6,125.95251255063182,-0.06631477515999684
2014-05-14,117.21,124.52251255063183,-0.05872442180010229
2014-05-15,115.78,125.09251255063182,-0.07444500362771544
2014-05-16,116.35,124.85251255063183,-0.0681004521009041
2014-05-19,116.11,124.13251255063183,-0.06462861651462637
2014-05-20,115.39,124.74251255063183,-0.07497454043051865
2014-05-21,116.0,124.28251255063182,-0.06664262236618035
2014-05-22,115.54,124.44251255063182,-0.07153915786624487
2014-05-23,115.7,125.30251255063182,-0.07663463688927752
2014-05-27,116.56,125.68251255063183,-0.07258378564763956
2014-05-28,116.94,125.74251255063183,-0.07000426802420845
2014-05-29,117.0,126.44251255063182,-0.07467830526422603
2014-05-30,117.7,126.79251255063183,-0.07171174675634673
2014-06-02,118.05,127.01251255063183,-0.07056401271535384
2014-06-03,118.27,127.96251255063183,-0.07574493777462155
2014-06-04,119.22,127.51251255063183,-0.06503293194335802
2014-06-05,118.77,128.00251255063182,-0.07212758848760781
2014-06-06,119.26,129.0725125506318,-0.07602325512012187
2014-06-09,120.33,128.19251255063182,-0.06133363325355201
2014-06-10,119.45,127.80251255063182,-0.06535483836691225
2014-06-11,119.06,126.94251255063182,-0.062095135760668274
2014-06-12,118.2,126.38251255063183,-0.06474402498805931
2014-06-13,117.64,126.96251255063183,-0.07342728466336923
2014-06-16,118.22,126.47251255063182,-0.06525143198470118
2014-06-17,117.73,127.22251255063182,-0.0746134654969497
2014-06-18,118.48,127.04251255063183,-0.06739879729015352
2014-06-19,118.3,127.20251255063182,-0.06998692378099258
2014-06-20,118.46,127.23251255063182,-0.06894867023191764
2014-06-23,118.49,126.64251255063182,-0.06437421673367738
2014-06-24,117.9,127.98251255063182,-0.07878039233401535
2014-06-25,119.24,128.41251255063182,-0.0714300527918974
2014-06-26,119.67,128.34251255063182,-0.0675731866104029
2014-06-27,119.6,127.04251255063183,-0.05858285074191738
2014-06-30,118.3,128.17681921815048,-0.07705620468971563
2014-07-01,119.78,128.2668192181505,-0.06616535180245242
2014-07-02,119.87,128.5168192181505,-0.06728161551736633
2014-07-03,120.12,128.60681921815046,-0.06599042935471888
2014-07-07,120.21,128.17681921815048,-0.06215491433432563
2014-07-08,119.78,127.86681921815048,-0.06324407901594675
2014-07-09,119.47,127.26681921815047,-0.06126356630934415
2014-07-10,118.87,127.75681921815047,-0.06956042951394892
2014-07-11,119.36,127.87681921815047,-0.06660174432100374
2014-07-14,119.48,127.42681921815047,-0.06236378861929981
2014-07-15,119.03,127.42681921815047,-0.06589522731298336
2014-07-16,119.03,125.99681921815048,-0.05529361186561499
2014-07-17,117.6,127.00681921815047,-0.07406546574474127
2014-07-18,118.61,126.23681921815047,-0.06041675689697579
2014-07-21,117.84,126.63681921815048,-0.06946494133745307
2014-07-22,118.24,127.00681921815047,-0.06902636623859026
2014-07-23,118.61,126.88681921815048,-0.06522993695602486
2014-07-24,118.49,126.76681921815047,-0.06529168491564863
2014-07-25,118.37,127.21681921815048,-0.06954127034869506
2014-07-28,118.82,127.25681921815047,-0.06629758051462553
2014-07-29,118.86,127.77681921815048,-0.06978432608286322
2014-07-30,119.38,124.63681921815048,-0.042177097033819
2014-07-31,116.24,124.47681921815048,-0.06617151104829522
2014-08-01,116.08,125.27681921815048,-0.07341197897222806
2014-08-04,116.88,124.22681921815048,-0.059140363283784914
2014-08-05,115.83,124.21681921815048,-0.06751758152349308
2014-08-06,115.82,123.17681921815047,-0.05972567943259921
2014-08-07,114.78,124.74681921815048,-0.07989637956797158
2014-08-08,116.35,125.01681921815047,-0.06932522577643851
2014-08-11,116.62,125.16681921815048,-0.068283425843509
2014-08-12,116.77,126.13681921815048,-0.07425919946459725
2014-08-13,117.74,126.45681921815047,-0.06893119146950155
2014-08-14,118.06,125.66681921815048,-0.0605316444346814
2014-08-15,117.27,126.29681921815047,-0.07147305271844251
2014-08-18,117.9,126.61681921815048,-0.06884408621205451
2014-08-19,118.22,126.03681921815047,-0.06202012448934269
2014-08-20,117.64,125.92681921815047,-0.06580662697272388
2014-08-21,117.53,125.36681921815048,-0.06251111152875033
2014-08-22,116.97,125.85681921815048,-0.07061054993569127
2014-08-25,117.46,126.12681921815047,-0.06871511762427185
2014-08-26,117.73,125.23681921815047,-0.05994099231372452
2014-08-27,116.84,124.87681921815047,-0.0643579750707034
2014-08-28,116.48,125.56681921815047,-0.07236640439512687
2014-08-29,117.17,125.24681921815048,-0.06448722026291587
2014-09-02,116.85,125.46681921815048,-0.06867807179496854
2014-09-03,117.07,124.81681921815047,-0.06206550741059069
2014-09-04,116.42,124.61681921815048,-0.06577618711164002
2014-09-05,116.22,123.53681921815047,-0.059227842067310243
2014-09-08,115.14,123.94681921815048,-0.07105320873664522
2014-09-09,115.55,123.42681921815047,-0.06381772833527055
2014-09-10,115.03,123.58681921815048,-0.06923731246004738
2014-09-11,115.19,122.10681921815048,-0.05664564241734282
2014-09-12,113.71,122.45681921815047,-0.07142778388330073
2014-09-15,114.06,122.68681921815048,-0.07031577860708127
2014-09-16,114.29,122.91681921815048,-0.07018420483888177
2014-09-17,114.52,123.40681921815047,-0.07201238371147822
2014-09-18,115.01,122.09681921815047,-0.05804261948452927
2014-09-19,113.7,121.14681921815047,-0.061469374649786634
2014-09-22,112.75,121.02681921815048,-0.06838830658873662
2014-09-23,112.63,122.11681921815048,-0.0776864258247929
2014-09-24,113.72,122.16681921815048,-0.06914168079523453
2014-09-25,113.77,122.51681921815047,-0.07139280364907374
2014-09-26,114.12,122.74681921815048,-0.07028140747841738
2014-09-29,114.35,122.20681921815047,-0.06429116859776318
2014-09-30,113.81,123.01282389774872,-0.07481190664640236
2014-10-01,113.6,123.53282389774871,-0.08040635342368896
2014-10-02,114.12,125.25282389774871,-0.08888281757892413
2014-10-03,115.84,134.3928238977487,-0.13804921542436244
2014-10-06,124.98,137.41282389774872,-0.09047790115280796
2014-10-07,128.0,139.3128238977487,-0.08120446905915824
2014-10-08,129.9,137.35282389774872,-0.054260434450892014
2014-10-09,127.94,137.2828238977487,-0.06805530096545398
2014-10-10,127.87,135.2428238977487,-0.054515453650413104
2014-10-13,125.83,134.48282389774872,-0.0643414798036046
2014-10-14,125.07,133.94282389774872,-0.0662433689207732
2014-10-15,124.53,130.19282389774872,-0.04349566841100405
2014-10-16,120.78,131.1428238977487,-0.07901937437178064
2014-10-17,121.73,132.07282389774872,-0.07831152232919747
2014-10-20,122.66,132.72282389774873,-0.07581833781280345
2014-10-21,123.31,133.13282389774872,-0.07378213433895942
2014-10-22,123.72,134.41282389774872,-0.07955211108341143
2014-10-23,125.0,135.1428238977487,-0.07505262658580336
2014-10-24,125.73,135.2128238977487,-0.07013257784572158
2014-10-27,125.8,135.9328238977487,-0.07454287792454617
2014-10-28,126.52,136.1828238977487,-0.0709547916630362
2014-10-29,126.77,136.9328238977487,-0.07421758792718358
2014-10-30,127.52,138.11282389774868,-0.07669688881020231
2014-10-31,128.7,136.8328238977487,-0.05943620591961285
2014-11-03,127.42,135.7528238977487,-0.0613823245697277
2014-11-04,126.34,136.63282389774872,-0.07533200005769847
2014-11-05,127.22,137.3428238977487,-0.0737047893036269
2014-11-06,127.93,134.95282389774871,-0.05203910296141545
2014-11-07,125.54,137.71282389774873,-0.08839281305266822
2014-11-10,128.3,138.1728238977487,-0.07145271855379343
2014-11-11,128.76,138.76282389774872,-0.07208576199861416
2014-11-12,129.35,138.72282389774873,-0.06756511750840188
2014-11-13,129.31,138.61282389774868,-0.0671137318767212
2014-11-14,129.2,138.95282389774871,-0.07018802226664744
2014-11-17,129.54,140.35282389774872,-0.07704030170156173
2014-11-18,130.94,139.52282389774874,-0.06151555464530145
