date,FLS,dcf,Deviation
1999-07-07,6.21,,
1999-07-08,6.35,,
1999-07-09,6.31,,
1999-07-12,6.31,,
1999-07-13,6.42,,
1999-07-14,6.44,,
1999-07-15,6.5,,
1999-07-16,6.65,,
1999-07-19,6.56,,
1999-07-20,6.42,,
1999-07-21,6.38,,
1999-07-22,6.35,,
1999-07-23,6.31,,
1999-07-26,6.23,,
1999-07-27,6.02,,
1999-07-28,5.88,,
1999-07-29,5.83,,
1999-07-30,5.85,,
1999-08-02,5.67,,
1999-08-03,5.67,,
1999-08-04,5.52,,
1999-08-05,5.46,,
1999-08-06,5.48,,
1999-08-09,5.38,,
1999-08-10,5.35,,
1999-08-11,5.31,,
1999-08-12,5.29,,
1999-08-13,5.33,,
1999-08-16,5.31,,
1999-08-17,5.33,,
1999-08-18,5.31,,
1999-08-19,5.33,,
1999-08-20,5.31,,
1999-08-23,5.38,,
1999-08-24,5.31,,
1999-08-25,5.38,,
1999-08-26,5.38,,
1999-08-27,5.19,,
1999-08-30,5.27,,
1999-08-31,5.27,,
1999-09-01,5.4,,
1999-09-02,5.29,,
1999-09-03,5.33,,
1999-09-07,5.46,,
1999-09-08,5.33,,
1999-09-09,5.33,,
1999-09-10,5.35,,
1999-09-13,5.33,,
1999-09-14,5.33,,
1999-09-15,5.46,,
1999-09-16,5.44,,
1999-09-17,5.71,,
1999-09-20,5.81,,
1999-09-21,5.56,,
1999-09-22,5.6,,
1999-09-23,5.5,,
1999-09-24,5.5,,
1999-09-27,5.56,,
1999-09-28,5.6,,
1999-09-29,5.56,,
1999-09-30,5.54,,
1999-10-01,5.5,,
1999-10-04,5.52,,
1999-10-05,5.56,,
1999-10-06,5.63,,
1999-10-07,5.65,,
1999-10-08,5.56,,
1999-10-11,5.56,,
1999-10-12,5.44,,
1999-10-13,5.44,,
1999-10-14,5.33,,
1999-10-15,5.25,,
1999-10-18,5.33,,
1999-10-19,5.29,,
1999-10-20,5.27,,
1999-10-21,5.21,,
1999-10-22,5.23,,
1999-10-25,5.23,,
1999-10-26,5.4,,
1999-10-27,5.44,,
1999-10-28,5.54,,
1999-10-29,5.63,,
1999-11-01,5.79,,
1999-11-02,5.69,,
1999-11-03,5.69,,
1999-11-04,5.69,,
1999-11-05,5.65,,
1999-11-08,5.63,,
1999-11-09,5.65,,
1999-11-10,5.63,,
1999-11-11,5.58,,
1999-11-12,5.56,,
1999-11-15,5.52,,
1999-11-16,5.67,,
1999-11-17,5.69,,
1999-11-18,5.9,,
1999-11-19,5.77,,
1999-11-22,5.75,,
1999-11-23,5.63,,
1999-11-24,5.48,,
1999-11-26,5.63,,
1999-11-29,5.71,,
1999-11-30,5.71,,
1999-12-01,5.83,,
1999-12-02,5.85,,
1999-12-03,5.83,,
1999-12-06,5.6,,
1999-12-07,5.4,,
1999-12-08,5.35,,
1999-12-09,5.23,,
1999-12-10,5.23,,
1999-12-13,5.4,,
1999-12-14,5.5,,
1999-12-15,5.42,,
1999-12-16,5.38,,
1999-12-17,5.21,,
1999-12-20,5.27,,
1999-12-21,5.42,,
1999-12-22,5.35,,
1999-12-23,5.35,,
1999-12-27,5.38,,
1999-12-28,5.56,,
1999-12-29,5.65,,
1999-12-30,5.63,,
1999-12-31,5.67,,
2000-01-03,5.48,,
2000-01-04,5.38,,
2000-01-05,5.46,,
2000-01-06,5.48,,
2000-01-07,5.52,,
2000-01-10,5.42,,
2000-01-11,5.33,,
2000-01-12,5.44,,
2000-01-13,5.4,,
2000-01-14,5.33,,
2000-01-18,5.33,,
2000-01-19,5.46,,
2000-01-20,5.44,,
2000-01-21,5.4,,
2000-01-24,5.13,,
2000-01-25,5.19,,
2000-01-26,5.19,,
2000-01-27,5.1,,
2000-01-28,5.13,,
2000-01-31,5.1,,
2000-02-01,5.06,,
2000-02-02,5.02,,
2000-02-03,5.04,,
2000-02-04,5.19,,
2000-02-07,5.15,,
2000-02-08,5.04,,
2000-02-09,4.94,,
2000-02-10,4.52,,
2000-02-11,4.31,,
2000-02-14,4.13,,
2000-02-15,4.02,,
2000-02-16,4.0,,
2000-02-17,4.0,,
2000-02-18,3.92,,
2000-02-22,4.0,,
2000-02-23,3.98,,
2000-02-24,3.85,,
2000-02-25,3.83,,
2000-02-28,3.83,,
2000-02-29,3.83,,
2000-03-01,3.83,,
2000-03-02,3.75,,
2000-03-03,3.75,,
2000-03-06,3.69,,
2000-03-07,3.52,,
2000-03-08,3.73,,
2000-03-09,3.85,,
2000-03-10,3.79,,
2000-03-13,3.83,,
2000-03-14,3.81,,
2000-03-15,3.96,,
2000-03-16,3.98,,
2000-03-17,4.19,,
2000-03-20,4.19,,
2000-03-21,4.19,,
2000-03-22,4.17,,
2000-03-23,4.23,,
2000-03-24,4.52,,
2000-03-27,4.38,,
2000-03-28,4.25,,
2000-03-29,4.35,,
2000-03-30,4.46,,
2000-03-31,4.29,,
2000-04-03,4.4,,
2000-04-04,4.46,,
2000-04-05,4.35,,
2000-04-06,4.33,,
2000-04-07,4.5,,
2000-04-10,4.35,,
2000-04-11,4.25,,
2000-04-12,4.27,,
2000-04-13,4.42,,
2000-04-14,4.48,,
2000-04-17,4.42,,
2000-04-18,4.46,,
2000-04-19,4.4,,
2000-04-20,4.38,,
2000-04-24,4.15,,
2000-04-25,4.1,,
2000-04-26,4.33,,
2000-04-27,4.71,,
2000-04-28,4.71,,
2000-05-01,4.65,,
2000-05-02,4.67,,
2000-05-03,4.88,,
2000-05-04,5.38,,
2000-05-05,5.42,,
2000-05-08,5.35,,
2000-05-09,5.33,,
2000-05-10,5.38,,
2000-05-11,5.63,,
2000-05-12,5.77,,
2000-05-15,5.54,,
2000-05-16,5.71,,
2000-05-17,5.73,,
2000-05-18,5.77,,
2000-05-19,5.6,,
2000-05-22,5.63,,
2000-05-23,5.63,,
2000-05-24,5.48,,
2000-05-25,5.33,,
2000-05-26,5.38,,
2000-05-30,5.44,,
2000-05-31,5.33,,
2000-06-01,5.48,,
2000-06-02,5.79,,
2000-06-05,5.88,,
2000-06-06,5.73,,
2000-06-07,5.73,,
2000-06-08,5.6,,
2000-06-09,5.56,,
2000-06-12,5.54,,
2000-06-13,5.56,,
2000-06-14,5.5,,
2000-06-15,5.38,,
2000-06-16,5.23,,
2000-06-19,5.31,,
2000-06-20,5.13,,
2000-06-21,5.17,,
2000-06-22,4.96,,
2000-06-23,4.94,,
2000-06-26,4.94,,
2000-06-27,5.1,,
2000-06-28,5.31,,
2000-06-29,5.25,,
2000-06-30,5.02,,
2000-07-03,5.13,,
2000-07-05,5.1,,
2000-07-06,5.08,,
2000-07-07,5.02,,
2000-07-10,4.98,,
2000-07-11,5.06,,
2000-07-12,5.15,,
2000-07-13,5.29,,
2000-07-14,5.13,,
2000-07-17,5.08,,
2000-07-18,4.88,,
2000-07-19,5.0,,
2000-07-20,5.0,,
2000-07-21,4.98,,
2000-07-24,4.98,,
2000-07-25,5.06,,
2000-07-26,5.02,,
2000-07-27,5.1,,
2000-07-28,5.04,,
2000-07-31,5.17,,
2000-08-01,5.31,,
2000-08-02,5.23,,
2000-08-03,5.25,,
2000-08-04,5.21,,
2000-08-07,5.25,,
2000-08-08,5.44,,
2000-08-09,5.56,,
2000-08-10,5.5,,
2000-08-11,5.58,,
2000-08-14,5.6,,
2000-08-15,5.58,,
2000-08-16,5.56,,
2000-08-17,5.83,,
2000-08-18,5.77,,
2000-08-21,5.79,,
2000-08-22,5.94,,
2000-08-23,5.79,,
2000-08-24,5.88,,
2000-08-25,5.9,,
2000-08-28,5.81,,
2000-08-29,6.1,,
2000-08-30,6.17,,
2000-08-31,6.17,,
2000-09-01,6.1,,
2000-09-05,6.15,,
2000-09-06,6.21,,
2000-09-07,6.15,,
2000-09-08,6.06,,
2000-09-11,5.92,,
2000-09-12,5.98,,
2000-09-13,6.08,,
2000-09-14,6.06,,
2000-09-15,5.98,,
2000-09-18,5.81,,
2000-09-19,5.6,,
2000-09-20,5.79,,
2000-09-21,5.58,,
2000-09-22,5.35,,
2000-09-25,5.5,,
2000-09-26,5.44,,
2000-09-27,5.6,,
2000-09-28,5.56,,
2000-09-29,5.48,,
2000-10-02,5.42,,
2000-10-03,5.44,,
2000-10-04,5.6,,
2000-10-05,5.6,,
2000-10-06,5.44,,
2000-10-09,5.46,,
2000-10-10,5.42,,
2000-10-11,5.44,,
2000-10-12,5.42,,
2000-10-13,5.46,,
2000-10-16,5.58,,
2000-10-17,5.54,,
2000-10-18,5.54,,
2000-10-19,5.44,,
2000-10-20,5.38,,
2000-10-23,5.6,,
2000-10-24,6.0,,
2000-10-25,5.85,,
2000-10-26,6.17,,
2000-10-27,6.15,,
2000-10-30,6.27,,
2000-10-31,6.71,,
2000-11-01,6.75,,
2000-11-02,6.5,,
2000-11-03,6.5,,
2000-11-06,6.56,,
2000-11-07,6.58,,
2000-11-08,6.58,,
2000-11-09,6.56,,
2000-11-10,6.58,,
2000-11-13,6.6,,
2000-11-14,6.77,,
2000-11-15,6.67,,
2000-11-16,6.6,,
2000-11-17,6.77,,
2000-11-20,6.69,,
2000-11-21,6.71,,
2000-11-22,6.67,,
2000-11-24,6.75,,
2000-11-27,6.83,,
2000-11-28,6.81,,
2000-11-29,6.96,,
2000-11-30,6.98,,
2000-12-01,7.0,,
2000-12-04,6.94,,
2000-12-05,6.88,,
2000-12-06,6.6,,
2000-12-07,6.56,,
2000-12-08,6.92,,
2000-12-11,7.17,,
2000-12-12,7.21,,
2000-12-13,6.83,,
2000-12-14,6.65,,
2000-12-15,6.5,,
2000-12-18,6.48,,
2000-12-19,6.4,,
2000-12-20,6.1,,
2000-12-21,6.44,,
2000-12-22,6.94,,
2000-12-26,7.02,,
2000-12-27,7.25,,
2000-12-28,7.67,,
2000-12-29,7.13,,
2001-01-02,6.88,,
2001-01-03,7.33,,
2001-01-04,7.25,,
2001-01-05,6.81,,
2001-01-08,6.83,,
2001-01-09,7.19,,
2001-01-10,7.17,,
2001-01-11,7.06,,
2001-01-12,7.23,,
2001-01-16,7.17,,
2001-01-17,7.35,,
2001-01-18,7.35,,
2001-01-19,7.71,,
2001-01-22,7.67,,
2001-01-23,7.46,,
2001-01-24,7.35,,
2001-01-25,7.38,,
2001-01-26,7.48,,
2001-01-29,7.53,,
2001-01-30,7.62,,
2001-01-31,7.51,,
2001-02-01,7.52,,
2001-02-02,7.6,,
2001-02-05,7.52,,
2001-02-06,6.92,,
2001-02-07,6.98,,
2001-02-08,6.97,,
2001-02-09,6.97,,
2001-02-12,7.01,,
2001-02-13,7.09,,
2001-02-14,7.09,,
2001-02-15,7.26,,
2001-02-16,7.2,,
2001-02-20,7.58,,
2001-02-21,7.4,,
2001-02-22,7.41,,
2001-02-23,7.43,,
2001-02-26,7.33,,
2001-02-27,7.02,,
2001-02-28,7.0,,
2001-03-01,7.14,,
2001-03-02,7.33,,
2001-03-05,7.58,,
2001-03-06,7.71,,
2001-03-07,7.97,,
2001-03-08,7.58,,
2001-03-09,7.75,,
2001-03-12,7.57,,
2001-03-13,7.56,,
2001-03-14,7.27,,
2001-03-15,7.35,,
2001-03-16,6.92,,
2001-03-19,7.05,,
2001-03-20,7.0,,
2001-03-21,6.75,,
2001-03-22,6.63,,
2001-03-23,7.0,,
2001-03-26,6.88,,
2001-03-27,7.18,,
2001-03-28,6.82,,
2001-03-29,7.1,,
2001-03-30,7.48,,
2001-04-02,7.17,,
2001-04-03,7.01,,
2001-04-04,7.22,,
2001-04-05,7.5,,
2001-04-06,7.59,,
2001-04-09,7.91,,
2001-04-10,7.93,,
2001-04-11,7.8,,
2001-04-12,7.95,,
2001-04-16,7.8,,
2001-04-17,8.05,,
2001-04-18,8.13,,
2001-04-19,8.56,,
2001-04-20,8.17,,
2001-04-23,8.12,,
2001-04-24,8.74,,
2001-04-25,9.13,,
2001-04-26,9.32,,
2001-04-27,9.43,,
2001-04-30,9.43,,
2001-05-01,9.33,,
2001-05-02,9.29,,
2001-05-03,9.18,,
2001-05-04,9.58,,
2001-05-07,9.68,,
2001-05-08,9.6,,
2001-05-09,9.6,,
2001-05-10,9.79,,
2001-05-11,9.55,,
2001-05-14,9.75,,
2001-05-15,9.67,,
2001-05-16,9.7,,
2001-05-17,10.18,,
2001-05-18,10.58,,
2001-05-21,10.82,,
2001-05-22,10.97,,
2001-05-23,10.77,,
2001-05-24,10.5,,
2001-05-25,10.47,,
2001-05-29,10.35,,
2001-05-30,9.83,,
2001-05-31,10.01,,
2001-06-01,10.1,,
2001-06-04,10.09,,
2001-06-05,10.75,,
2001-06-06,10.75,,
2001-06-07,10.53,,
2001-06-08,10.55,,
2001-06-11,10.32,,
2001-06-12,10.14,,
2001-06-13,10.34,,
2001-06-14,10.08,,
2001-06-15,10.22,,
2001-06-18,10.33,,
2001-06-19,10.15,,
2001-06-20,10.33,,
2001-06-21,10.87,,
2001-06-22,10.62,,
2001-06-25,10.03,,
2001-06-26,10.35,,
2001-06-27,10.3,,
2001-06-28,10.1,,
2001-06-29,10.25,,
2001-07-02,10.12,,
2001-07-03,10.22,,
2001-07-05,10.27,,
2001-07-06,9.92,,
2001-07-09,9.84,,
2001-07-10,9.13,,
2001-07-11,9.33,,
2001-07-12,9.38,,
2001-07-13,9.62,,
2001-07-16,9.23,,
2001-07-17,9.25,,
2001-07-18,9.04,,
2001-07-19,9.0,,
2001-07-20,8.78,,
2001-07-23,8.68,,
2001-07-24,7.75,,
2001-07-25,8.34,,
2001-07-26,8.25,,
2001-07-27,8.33,,
2001-07-30,8.27,,
2001-07-31,8.2,,
2001-08-01,8.32,,
2001-08-02,8.52,,
2001-08-03,8.52,,
2001-08-06,8.57,,
2001-08-07,8.45,,
2001-08-08,8.34,,
2001-08-09,8.37,,
2001-08-10,8.43,,
2001-08-13,8.5,,
2001-08-14,8.28,,
2001-08-15,8.37,,
2001-08-16,8.45,,
2001-08-17,8.42,,
2001-08-20,8.38,,
2001-08-21,8.31,,
2001-08-22,8.34,,
2001-08-23,8.34,,
2001-08-24,8.51,,
2001-08-27,8.36,,
2001-08-28,8.37,,
2001-08-29,8.47,,
2001-08-30,8.27,,
2001-08-31,8.32,,
2001-09-04,8.45,,
2001-09-05,8.5,,
2001-09-06,8.45,,
2001-09-07,8.41,,
2001-09-10,8.0,,
2001-09-17,7.72,,
2001-09-18,7.83,,
2001-09-19,7.37,,
2001-09-20,6.92,,
2001-09-21,6.44,,
2001-09-24,7.11,,
2001-09-25,6.81,,
2001-09-26,6.6,,
2001-09-27,6.56,,
2001-09-28,6.58,,
2001-10-01,6.57,,
2001-10-02,6.68,,
2001-10-03,6.8,,
2001-10-04,6.89,,
2001-10-05,6.92,,
2001-10-08,6.83,,
2001-10-09,6.81,,
2001-10-10,6.96,,
2001-10-11,6.93,,
2001-10-12,6.83,,
2001-10-15,7.11,,
2001-10-16,7.3,,
2001-10-17,7.26,,
2001-10-18,7.12,,
2001-10-19,7.07,,
2001-10-22,6.82,,
2001-10-23,7.28,,
2001-10-24,7.67,,
2001-10-25,7.63,,
2001-10-26,8.05,,
2001-10-29,7.83,,
2001-10-30,7.47,,
2001-10-31,7.79,,
2001-11-01,7.93,,
2001-11-02,8.3,,
2001-11-05,7.85,,
2001-11-06,8.0,,
2001-11-07,7.8,,
2001-11-08,7.92,,
2001-11-09,7.84,,
2001-11-12,8.0,,
2001-11-13,8.01,,
2001-11-14,8.0,,
2001-11-15,8.05,,
2001-11-16,7.82,,
2001-11-19,8.08,,
2001-11-20,7.88,,
2001-11-21,7.86,,
2001-11-23,7.94,,
2001-11-26,8.05,,
2001-11-27,8.0,,
2001-11-28,8.03,,
2001-11-29,8.13,,
2001-11-30,8.2,,
2001-12-03,8.37,,
2001-12-04,8.55,,
2001-12-05,8.62,,
2001-12-06,8.47,,
2001-12-07,8.56,,
2001-12-10,8.54,,
2001-12-11,8.58,,
2001-12-12,8.3,,
2001-12-13,8.12,,
2001-12-14,8.06,,
2001-12-17,8.37,,
2001-12-18,8.67,,
2001-12-19,8.68,,
2001-12-20,8.33,,
2001-12-21,8.74,,
2001-12-24,8.7,,
2001-12-26,8.73,,
2001-12-27,8.7,,
2001-12-28,8.79,,
2001-12-31,8.87,,
2002-01-02,8.8,,
2002-01-03,8.92,,
2002-01-04,8.78,,
2002-01-07,8.64,,
2002-01-08,8.72,,
2002-01-09,8.85,,
2002-01-10,8.6,,
2002-01-11,8.4,,
2002-01-14,8.09,,
2002-01-15,8.0,,
2002-01-16,7.67,,
2002-01-17,7.74,,
2002-01-18,7.69,,
2002-01-22,7.74,,
2002-01-23,7.88,,
2002-01-24,7.69,,
2002-01-25,7.99,,
2002-01-28,8.21,,
2002-01-29,8.0,,
2002-01-30,8.08,,
2002-01-31,8.26,,
2002-02-01,8.08,,
2002-02-04,8.0,,
2002-02-05,8.03,,
2002-02-06,7.82,,
2002-02-07,7.75,,
2002-02-08,8.16,,
2002-02-11,8.45,,
2002-02-12,8.33,,
2002-02-13,8.83,,
2002-02-14,8.91,,
2002-02-15,8.68,,
2002-02-19,8.79,,
2002-02-20,9.02,,
2002-02-21,9.09,,
2002-02-22,9.5,,
2002-02-25,9.42,,
2002-02-26,9.5,,
2002-02-27,9.49,,
2002-02-28,9.33,,
2002-03-01,9.43,,
2002-03-04,9.94,,
2002-03-05,9.91,,
2002-03-06,9.87,,
2002-03-07,9.99,,
2002-03-08,10.02,,
2002-03-11,10.04,,
2002-03-12,10.15,,
2002-03-13,10.17,,
2002-03-14,10.21,,
2002-03-15,10.17,,
2002-03-18,10.16,,
2002-03-19,10.64,,
2002-03-20,10.27,,
2002-03-21,10.2,,
2002-03-22,9.99,,
2002-03-25,10.2,,
2002-03-26,10.59,,
2002-03-27,10.65,,
2002-03-28,10.67,,
2002-04-01,10.78,,
2002-04-02,10.83,,
2002-04-03,10.71,,
2002-04-04,10.01,,
2002-04-05,10.18,,
2002-04-08,10.32,,
2002-04-09,10.5,,
2002-04-10,10.65,,
2002-04-11,10.54,,
2002-04-12,10.7,,
2002-04-15,10.39,,
2002-04-16,10.7,,
2002-04-17,10.9,,
2002-04-18,10.71,,
2002-04-19,10.76,,
2002-04-22,10.47,,
2002-04-23,10.42,,
2002-04-24,10.85,,
2002-04-25,11.17,,
2002-04-26,11.36,,
2002-04-29,11.27,,
2002-04-30,11.5,,
2002-05-01,11.51,,
2002-05-02,11.63,,
2002-05-03,11.6,,
2002-05-06,11.35,,
2002-05-07,11.28,,
2002-05-08,11.21,,
2002-05-09,11.11,,
2002-05-10,10.81,,
2002-05-13,11.01,,
2002-05-14,11.6,,
2002-05-15,11.39,,
2002-05-16,11.14,,
2002-05-17,11.33,,
2002-05-20,11.43,,
2002-05-21,10.94,,
2002-05-22,11.02,,
2002-05-23,11.29,,
2002-05-24,11.17,,
2002-05-28,11.0,,
2002-05-29,10.5,,
2002-05-30,10.35,,
2002-05-31,10.66,,
2002-06-03,10.47,,
2002-06-04,10.18,,
2002-06-05,10.27,,
2002-06-06,10.21,,
2002-06-07,10.53,,
2002-06-10,10.52,,
2002-06-11,10.37,,
2002-06-12,10.45,,
2002-06-13,10.2,,
2002-06-14,10.23,,
2002-06-17,10.47,,
2002-06-18,10.71,,
2002-06-19,10.52,,
2002-06-20,10.37,,
2002-06-21,10.26,,
2002-06-24,10.21,,
2002-06-25,9.95,,
2002-06-26,9.67,,
2002-06-27,9.73,,
2002-06-28,9.93,,
2002-07-01,9.38,,
2002-07-02,9.19,,
2002-07-03,9.04,,
2002-07-05,9.38,,
2002-07-08,9.29,,
2002-07-09,9.17,,
2002-07-10,9.22,,
2002-07-11,9.21,,
2002-07-12,9.18,,
2002-07-15,8.87,,
2002-07-16,8.3,,
2002-07-17,8.28,,
2002-07-18,8.23,,
2002-07-19,8.08,,
2002-07-22,7.75,,
2002-07-23,4.85,,
2002-07-24,5.73,,
2002-07-25,5.72,,
2002-07-26,5.54,,
2002-07-29,5.92,,
2002-07-30,5.9,,
2002-07-31,5.75,,
2002-08-01,5.61,,
2002-08-02,5.41,,
2002-08-05,5.29,,
2002-08-06,5.62,,
2002-08-07,5.62,,
2002-08-08,5.74,,
2002-08-09,5.79,,
2002-08-12,5.74,,
2002-08-13,5.72,,
2002-08-14,5.78,,
2002-08-15,5.9,,
2002-08-16,5.85,,
2002-08-19,6.1,,
2002-08-20,6.0,,
2002-08-21,6.15,,
2002-08-22,6.31,,
2002-08-23,6.06,,
2002-08-26,6.13,,
2002-08-27,6.15,,
2002-08-28,6.15,,
2002-08-29,6.18,,
2002-08-30,6.11,,
2002-09-03,5.77,,
2002-09-04,5.92,,
2002-09-05,5.8,,
2002-09-06,6.0,,
2002-09-09,5.99,,
2002-09-10,6.14,,
2002-09-11,6.09,,
2002-09-12,5.92,,
2002-09-13,5.78,,
2002-09-16,5.72,,
2002-09-17,5.58,,
2002-09-18,5.23,,
2002-09-19,5.02,,
2002-09-20,4.93,,
2002-09-23,4.82,,
2002-09-24,4.66,,
2002-09-25,4.7,,
2002-09-26,4.7,,
2002-09-27,2.9,,
2002-09-30,3.33,,
2002-10-01,3.39,,
2002-10-02,3.12,,
2002-10-03,2.96,,
2002-10-04,2.72,,
2002-10-07,2.9,,
2002-10-08,2.88,,
2002-10-09,2.69,,
2002-10-10,2.63,,
2002-10-11,2.8,,
2002-10-14,2.78,,
2002-10-15,3.22,,
2002-10-16,2.98,,
2002-10-17,3.19,,
2002-10-18,3.18,,
2002-10-21,3.57,,
2002-10-22,4.06,,
2002-10-23,3.72,,
2002-10-24,3.72,,
2002-10-25,3.97,,
2002-10-28,3.96,,
2002-10-29,3.82,,
2002-10-30,3.94,,
2002-10-31,3.91,,
2002-11-01,4.12,,
2002-11-04,4.3,,
2002-11-05,4.31,,
2002-11-06,4.43,,
2002-11-07,4.34,,
2002-11-08,4.2,,
2002-11-11,4.14,,
2002-11-12,4.22,,
2002-11-13,4.24,,
2002-11-14,4.42,,
2002-11-15,4.51,,
2002-11-18,4.5,,
2002-11-19,4.45,,
2002-11-20,4.52,,
2002-11-21,4.77,,
2002-11-22,4.77,,
2002-11-25,4.82,,
2002-11-26,4.85,,
2002-11-27,5.13,,
2002-11-29,5.07,,
2002-12-02,5.08,,
2002-12-03,4.97,,
2002-12-04,4.8,,
2002-12-05,4.66,,
2002-12-06,4.63,,
2002-12-09,4.5,,
2002-12-10,4.59,,
2002-12-11,4.72,,
2002-12-12,4.8,,
2002-12-13,4.82,,
2002-12-16,5.01,,
2002-12-17,4.97,,
2002-12-18,4.96,,
2002-12-19,4.77,,
2002-12-20,4.7,,
2002-12-23,4.93,,
2002-12-24,4.91,,
2002-12-26,4.94,,
2002-12-27,4.92,,
2002-12-30,4.81,,
2002-12-31,4.93,,
2003-01-02,5.08,,
2003-01-03,5.11,,
2003-01-06,5.02,,
2003-01-07,5.05,,
2003-01-08,4.89,,
2003-01-09,5.01,,
2003-01-10,4.92,,
2003-01-13,4.95,,
2003-01-14,4.88,,
2003-01-15,4.78,,
2003-01-16,4.9,,
2003-01-17,4.57,,
2003-01-21,4.52,,
2003-01-22,4.19,,
2003-01-23,4.19,,
2003-01-24,4.13,,
2003-01-27,3.93,,
2003-01-28,3.99,,
2003-01-29,3.95,,
2003-01-30,3.85,,
2003-01-31,3.91,,
2003-02-03,3.86,,
2003-02-04,4.03,,
2003-02-05,4.05,,
2003-02-06,4.08,,
2003-02-07,3.86,,
2003-02-10,3.93,,
2003-02-11,3.87,,
2003-02-12,3.75,,
2003-02-13,3.75,,
2003-02-14,3.75,,
2003-02-18,3.87,,
2003-02-19,3.75,,
2003-02-20,3.89,,
2003-02-21,4.01,,
2003-02-24,3.84,,
2003-02-25,3.9,,
2003-02-26,3.78,,
2003-02-27,3.95,,
2003-02-28,3.99,,
2003-03-03,3.91,,
2003-03-04,3.7,,
2003-03-05,3.57,,
2003-03-06,3.69,,
2003-03-07,3.86,,
2003-03-10,3.79,,
2003-03-11,3.62,,
2003-03-12,3.57,,
2003-03-13,3.71,,
2003-03-14,3.61,,
2003-03-17,3.98,,
2003-03-18,3.89,,
2003-03-19,4.11,,
2003-03-20,4.1,,
2003-03-21,4.34,,
2003-03-24,3.98,,
2003-03-25,4.07,,
2003-03-26,3.98,,
2003-03-27,3.96,,
2003-03-28,3.92,,
2003-03-31,3.88,4.4510556971241355,-0.12829668644521786
2003-04-01,3.75,4.7010556971241355,-0.20230683454908704
2003-04-02,4.0,4.691055697124136,-0.1473134709416879
2003-04-03,3.99,4.621055697124135,-0.13656093725874496
2003-04-04,3.92,4.771055697124136,-0.17837890629470732
2003-04-07,4.07,4.751055697124135,-0.14334828731567706
2003-04-08,4.05,4.781055697124136,-0.15290675186316582
2003-04-09,4.08,4.791055697124135,-0.1484131561131613
2003-04-10,4.09,4.821055697124136,-0.15163809402995
2003-04-11,4.12,4.921055697124135,-0.16278127020433275
2003-04-14,4.22,5.031055697124136,-0.16120984261568672
2003-04-15,4.33,5.051055697124135,-0.1427534639015513
2003-04-16,4.35,5.2010556971241355,-0.1636313369216018
2003-04-17,4.5,5.461055697124135,-0.1759835003386323
2003-04-21,4.76,5.4910556971241355,-0.13313572789054318
2003-04-22,4.79,5.521055697124136,-0.1324123025067354
2003-04-23,4.82,5.691055697124136,-0.1530569622722734
2003-04-24,4.99,5.621055697124135,-0.11226640174496016
2003-04-25,4.92,5.821055697124136,-0.15479248851188587
2003-04-28,5.12,5.811055697124136,-0.11892085244788408
2003-04-29,5.11,5.851055697124135,-0.1266533315497873
2003-04-30,5.15,5.831055697124135,-0.11679800922841987
2003-05-01,5.13,6.031055697124136,-0.14940264895145927
2003-05-02,5.33,6.031055697124136,-0.11624095885210095
2003-05-05,5.33,6.011055697124135,-0.11330051349382309
2003-05-06,5.31,6.151055697124136,-0.13673355250503805
2003-05-07,5.45,6.221055697124135,-0.12394290208341618
2003-05-08,5.52,6.371055697124135,-0.133581581700549
2003-05-09,5.67,6.611055697124136,-0.14234575236349967
2003-05-12,5.91,6.4510556971241355,-0.08387087672570193
2003-05-13,5.75,6.4910556971241355,-0.11416566606452949
2003-05-14,5.79,6.591055697124135,-0.12153678165299964
2003-05-15,5.89,6.581055697124135,-0.10500681485283903
2003-05-16,5.88,6.291055697124135,-0.06533970082510054
2003-05-19,5.59,6.371055697124135,-0.12259439161341823
2003-05-20,5.67,6.351055697124135,-0.10723503770129561
2003-05-21,5.65,6.381055697124135,-0.11456657515990853
2003-05-22,5.68,6.511055697124135,-0.12763762679701907
2003-05-23,5.81,6.561055697124136,-0.11447177585359347
2003-05-27,5.86,6.531055697124136,-0.1027484266317964
2003-05-28,5.83,6.591055697124135,-0.11546795112901342
2003-05-29,5.89,6.751055697124135,-0.12754385917611888
2003-05-30,6.05,6.971055697124135,-0.1321257119641306
2003-06-02,6.27,6.811055697124136,-0.07943786120448093
2003-06-03,6.11,6.9910556971241355,-0.12602613042928112
2003-06-04,6.29,7.131055697124135,-0.11794266274814291
2003-06-05,6.43,7.041055697124135,-0.08678467028370707
2003-06-06,6.34,6.9110556971241355,-0.08262930037762051
2003-06-09,6.21,7.011055697124135,-0.11425607379680636
2003-06-10,6.31,7.191055697124136,-0.12252105034821104
2003-06-11,6.49,7.261055697124135,-0.10619057741555749
2003-06-12,6.56,7.151055697124136,-0.08265292876432706
2003-06-13,6.45,7.171055697124135,-0.10055084322010022
2003-06-16,6.47,7.211055697124135,-0.1027666028733738
2003-06-17,6.51,7.221055697124135,-0.09846977048069594
2003-06-18,6.52,7.1610556971241355,-0.0895197194711923
2003-06-19,6.46,7.191055697124136,-0.10166180431845373
2003-06-20,6.49,6.981055697124136,-0.07034118024963287
2003-06-23,6.28,6.9510556971241355,-0.09654011223097692
2003-06-24,6.25,7.111055697124136,-0.12108690098888764
2003-06-25,6.41,7.171055697124135,-0.10612882248695232
