date,BXP,dcf,Deviation
2001-09-26,36.69,,
2001-09-27,37.19,,
2001-09-28,38.13,,
2001-10-01,37.98,39.643934464586145,-0.041971981011938664
2001-10-02,37.85,38.16393446458614,-0.00822594601396387
2001-10-03,36.37,38.84393446458614,-0.06368908038503718
2001-10-04,37.05,38.20393446458614,-0.030204597530545052
2001-10-05,36.41,38.043934464586144,-0.04294861947328621
2001-10-08,36.25,39.073934464586145,-0.07227156679462521
2001-10-09,37.28,39.45393446458614,-0.05510057473577101
2001-10-10,37.66,39.69393446458614,-0.05124043489316399
2001-10-11,37.9,39.74393446458614,-0.04639536798323729
2001-10-12,37.95,39.69393446458614,-0.04393453277205439
2001-10-15,37.9,39.44393446458614,-0.03914250658671814
2001-10-16,37.65,39.293934464586144,-0.04183685057213471
2001-10-17,37.5,38.613934464586144,-0.028847991794458627
2001-10-18,36.82,38.08393446458614,-0.03318812728662435
2001-10-19,36.29,37.59393446458614,-0.034684703347941936
2001-10-22,35.8,36.793934464586144,-0.027013541200460622
2001-10-23,35.0,36.12393446458614,-0.031113290433188667
2001-10-24,34.33,36.45393446458614,-0.058263517937946485
2001-10-25,34.66,36.78393446458614,-0.0577408179821266
2001-10-26,34.99,36.96393446458614,-0.053401633056061604
2001-10-29,35.17,36.87393446458614,-0.04620972753050279
2001-10-30,35.08,37.143934464586145,-0.05556585467686381
2001-10-31,35.35,37.52393446458614,-0.05793460881981416
2001-11-01,35.73,37.51393446458614,-0.04755391536630782
2001-11-02,35.72,37.473934464586144,-0.04680411837309639
2001-11-05,35.68,37.84393446458614,-0.05718048335093495
2001-11-06,36.05,37.76393446458614,-0.04538548456049829
2001-11-07,35.97,37.78393446458614,-0.048008088365871227
2001-11-08,35.99,37.73393446458614,-0.04621660818918438
2001-11-09,35.94,37.74393446458614,-0.04779402280593492
2001-11-12,35.95,38.16393446458614,-0.05801116933162476
2001-11-13,36.37,38.30393446458614,-0.05048918581390538
2001-11-14,36.51,38.66393446458614,-0.05570913810023703
2001-11-15,36.87,38.84393446458614,-0.05081705784427615
2001-11-16,37.05,39.003934464586145,-0.05009582985429928
2001-11-19,37.21,38.643934464586145,-0.03710632689071092
2001-11-20,36.85,38.91393446458614,-0.05303844221828646
2001-11-21,37.12,38.94393446458614,-0.04683487915800466
2001-11-23,37.15,38.823934464586145,-0.04311604394740187
2001-11-26,37.03,38.973934464586144,-0.0498778091381179
2001-11-27,37.18,38.91393446458614,-0.04455818946203238
2001-11-28,37.12,38.99393446458614,-0.048057075807213745
2001-11-29,37.2,38.99393446458614,-0.046005474677487834
2001-11-30,37.2,38.793934464586144,-0.041087208260384034
2001-12-03,37.0,39.393934464586145,-0.060769113243517525
2001-12-04,37.6,39.94393446458614,-0.058680610610961415
2001-12-05,38.15,39.893934464586145,-0.04371427606706069
2001-12-06,38.1,40.20393446458614,-0.05233155641618614
2001-12-07,38.41,39.543934464586144,-0.028675307096759695
2001-12-10,37.75,39.543934464586144,-0.045365603824594536
2001-12-11,37.75,39.44393446458614,-0.04294537265563614
2001-12-12,37.65,38.96393446458614,-0.03372181178931921
2001-12-13,37.17,39.19393446458614,-0.05163897149480812
2001-12-14,37.4,39.48393446458614,-0.052779301071306906
2001-12-17,37.69,39.51393446458614,-0.04615927240100126
2001-12-18,37.72,39.55393446458614,-0.04636541192199528
2001-12-19,37.76,39.543934464586144,-0.04511272054083948
2001-12-20,37.75,39.723934464586144,-0.04969131308848329
2001-12-21,37.93,40.113934464586144,-0.054443287444521093
2001-12-24,38.32,39.893934464586145,-0.03945297664193359
2001-12-26,38.1,39.78393446458614,-0.04232699674500773
2001-12-27,37.99,39.99393446458614,-0.05010595960146369
2001-12-28,38.2,39.793934464586144,-0.040054708991005494
2001-12-31,38.0,39.33960911979734,-0.034052425780793816
2002-01-02,38.25,39.46960911979734,-0.03089995434450865
2002-01-03,38.38,39.57960911979734,-0.030308766217635674
2002-01-04,38.49,39.78960911979734,-0.03266202278802277
2002-01-07,38.7,40.04960911979734,-0.03369843425338692
2002-01-08,38.96,39.99960911979734,-0.02599048197405507
2002-01-09,38.91,39.989609119797336,-0.026997241122391102
2002-01-10,38.9,39.43960911979734,-0.013681908412385257
2002-01-11,38.35,39.43960911979734,-0.027627279887274314
2002-01-14,38.35,39.05960911979734,-0.01816733796851211
2002-01-15,37.97,38.93960911979734,-0.024900330067884058
2002-01-16,37.85,38.78960911979734,-0.024223217019162635
2002-01-17,37.7,38.50960911979734,-0.02102356108779946
2002-01-18,37.42,38.459609119797335,-0.027031193077367677
2002-01-22,37.37,38.58960911979734,-0.03160459894815704
2002-01-23,37.5,37.76960911979734,-0.007138255493780554
2002-01-24,36.68,37.889609119797335,-0.031924560529850265
2002-01-25,36.8,37.80960911979734,-0.026702447957038022
2002-01-28,36.72,37.639609119797335,-0.02443195190657943
2002-01-29,36.55,37.83960911979734,-0.03408093132554657
2002-01-30,36.75,37.72960911979734,-0.02596393502744565
2002-01-31,36.64,37.92960911979734,-0.03400006353148077
2002-02-01,36.84,38.169609119797336,-0.034834234629552596
2002-02-04,37.08,38.01960911979734,-0.024713802733654977
2002-02-05,36.93,37.78960911979734,-0.022747235015643685
2002-02-06,36.7,37.459609119797335,-0.02027808451946389
2002-02-07,36.37,37.069609119797335,-0.018872848578910584
2002-02-08,35.98,37.489609119797336,-0.040267400894296146
2002-02-11,36.4,37.28960911979734,-0.023856756367152232
2002-02-12,36.2,37.39960911979734,-0.03207544538646867
2002-02-13,36.31,37.989609119797336,-0.044212329600465616
2002-02-14,36.9,38.389609119797335,-0.03880240393042067
2002-02-15,37.3,38.26960911979734,-0.02533626922506893
2002-02-19,37.18,38.239609119797336,-0.027709726751593777
2002-02-20,37.15,38.04960911979734,-0.02364305811828349
2002-02-21,36.96,38.47960911979734,-0.03949128264443613
2002-02-22,37.39,38.47960911979734,-0.028316532956587315
2002-02-25,37.39,39.07960911979734,-0.04323505679439865
2002-02-26,37.99,38.739609119797336,-0.019349940198912785
2002-02-27,37.65,38.75960911979734,-0.02862797497177505
2002-02-28,37.67,39.28960911979734,-0.04122232712621332
2002-03-01,38.2,40.00960911979734,-0.045229362635835324
2002-03-04,38.92,40.43960911979734,-0.03757724549947261
2002-03-05,39.35,40.79960911979734,-0.03552997568042726
2002-03-06,39.71,40.849609119797336,-0.027897675017042878
2002-03-07,39.76,40.90960911979734,-0.02810120029333185
2002-03-08,39.82,40.33960911979734,-0.012880866501562838
2002-03-11,39.25,40.349609119797336,-0.027252038961086633
2002-03-12,39.26,40.28960911979734,-0.025555202502359764
2002-03-13,39.2,40.43960911979734,-0.030653340790835704
2002-03-14,39.35,40.08960911979734,-0.018448898256583357
2002-03-15,39.0,40.28960911979734,-0.03200847930697992
2002-03-18,39.2,40.51960911979734,-0.03256717299260892
2002-03-19,39.43,40.58960911979734,-0.028569112759249116
2002-03-20,39.5,40.669609119797336,-0.028758799140461533
2002-03-21,39.58,40.489609119797336,-0.022465248234579405
2002-03-22,39.4,40.569609119797335,-0.02882968668353736
2002-03-25,39.48,40.68960911979734,-0.029727715403606858
2002-03-26,39.6,40.68960911979734,-0.0267785595233746
2002-03-27,39.6,40.53960911979734,-0.0231775574604266
2002-03-28,39.45,40.39088021818502,-0.023294372717369116
2002-04-01,39.61,40.24088021818502,-0.015677594892666402
2002-04-02,39.46,39.970880218185016,-0.012781310178718197
2002-04-03,39.19,40.120880218185015,-0.02320188921884847
2002-04-04,39.34,40.32088021818502,-0.024326855288804627
2002-04-05,39.54,40.510880218185015,-0.023965912687061164
2002-04-08,39.73,41.25088021818502,-0.036869036736688954
2002-04-09,40.47,41.68088021818502,-0.02905121513380904
2002-04-10,40.9,41.68088021818502,-0.01873473434575712
2002-04-11,40.9,42.330880218185015,-0.03380227887560727
2002-04-12,41.55,41.81088021818502,-0.006239529443619718
2002-04-15,41.03,40.88088021818502,0.003647665632909858
2002-04-16,40.1,40.230880218185014,-0.003253227805984027
2002-04-17,39.45,40.13088021818502,-0.016966491003516104
2002-04-18,39.35,39.68088021818502,-0.008338530203102157
2002-04-19,38.9,39.43088021818502,-0.013463564983775878
2002-04-22,38.65,38.66088021818502,-0.0002814270684893261
2002-04-23,37.88,39.510880218185015,-0.04127673717161062
2002-04-24,38.73,39.720880218185016,-0.024946079058222215
2002-04-25,38.94,39.150880218185016,-0.005386346795009378
2002-04-26,38.37,39.16088021818502,-0.020195670112076902
2002-04-29,38.38,39.760880218185015,-0.034729618927134664
2002-04-30,38.98,39.88088021818502,-0.022589276195920993
2002-05-01,39.1,40.540880218185016,-0.03554141425717472
2002-05-02,39.76,40.88088021818502,-0.02741820166793818
2002-05-03,40.1,40.45088021818502,-0.008674229492471652
2002-05-06,39.67,40.53088021818502,-0.021240106643397372
2002-05-07,39.75,40.230880218185014,-0.011953012600694923
2002-05-08,39.45,39.88088021818502,-0.010804180244460615
2002-05-09,39.1,39.900880218185016,-0.020071743124604247
2002-05-10,39.12,40.28088021818502,-0.028819633828680247
2002-05-13,39.5,40.52088021818502,-0.025193929961246697
2002-05-14,39.74,40.78088021818502,-0.0255237310380777
2002-05-15,40.0,40.78088021818502,-0.019148194301034427
2002-05-16,40.0,41.230880218185014,-0.029853357766592925
2002-05-17,40.45,41.040880218185016,-0.014397357343305606
2002-05-20,40.26,41.13088021818502,-0.0211733912224904
2002-05-21,40.35,41.10088021818502,-0.01826920042098734
2002-05-22,40.32,41.46088021818502,-0.02751702839354142
2002-05-23,40.68,41.690880218185015,-0.024247034672683188
2002-05-24,40.91,41.86088021818502,-0.022715246627134755
2002-05-28,41.08,41.89088021818502,-0.01935696299437062
2002-05-29,41.11,41.71088021818502,-0.014405838837298068
2002-05-30,40.93,41.78088021818502,-0.020365301394839386
2002-05-31,41.0,41.800880218185014,-0.019159410376162422
2002-06-03,41.02,42.040880218185016,-0.02428303624678685
2002-06-04,41.26,41.730880218185014,-0.01128373558676632
2002-06-05,40.95,41.510880218185015,-0.013511643579634414
2002-06-06,40.73,41.28088021818502,-0.013344681975612227
2002-06-07,40.5,41.46088021818502,-0.023175586556012595
2002-06-10,40.68,41.480880218185014,-0.01930721368429189
2002-06-11,40.7,41.510880218185015,-0.01953416101809813
2002-06-12,40.73,41.60088021818502,-0.020934177681277366
2002-06-13,40.82,41.53088021818502,-0.01711690709299596
2002-06-14,40.75,41.38088021818502,-0.015245693539108873
2002-06-17,40.6,41.18088021818502,-0.014105580432166365
2002-06-18,40.4,40.86088021818502,-0.011279253303503323
2002-06-19,40.08,41.150880218185016,-0.026023263961964638
2002-06-20,40.37,41.580880218185015,-0.029121081897045764
2002-06-21,40.8,41.63088021818502,-0.019958266888195242
2002-06-24,40.85,41.78088021818502,-0.022280052821382457
2002-06-25,41.0,40.800880218185014,0.0048802815221187235
2002-06-26,40.02,40.980880218185014,-0.023447037083372035
2002-06-27,40.2,40.730880218185014,-0.01303385086060549
2002-06-28,39.95,40.76570579070941,-0.02000960795079154
2002-07-01,39.87,40.145705790709414,-0.006867628436942885
2002-07-02,39.25,39.90570579070941,-0.016431379365856702
2002-07-03,39.01,40.19570579070941,-0.02949831996689234
2002-07-05,39.3,39.895705790709414,-0.014931576692350235
2002-07-08,39.0,39.54570579070941,-0.01379936910463786
2002-07-09,38.65,38.895705790709414,-0.006317041578613125
2002-07-10,38.0,38.285705790709414,-0.0074624663385138845
2002-07-11,37.39,38.145705790709414,-0.01981103180671706
2002-07-12,37.25,38.145705790709414,-0.023481169692436743
2002-07-15,37.25,38.12570579070941,-0.022968907002445693
2002-07-16,37.23,37.94570579070941,-0.018861311861134156
2002-07-17,37.05,36.99570579070941,0.0014675813889790668
2002-07-18,36.1,37.24570579070941,-0.03076074855843358
2002-07-19,36.35,36.62570579070941,-0.007527658095788703
2002-07-22,35.73,35.87570579070941,-0.004061405552811315
2002-07-23,34.98,35.45570579070941,-0.013416903714100203
2002-07-24,34.56,35.67570579070941,-0.03127354500720081
2002-07-25,34.78,36.645705790709414,-0.05091198956201892
2002-07-26,35.75,37.79570579070941,-0.05412534963726667
2002-07-29,36.9,37.895705790709414,-0.026274897641661688
2002-07-30,37.0,38.19570579070941,-0.031304717793701586
2002-07-31,37.3,38.215705790709414,-0.023961504092697705
2002-08-01,37.32,37.895705790709414,-0.015191847696119587
2002-08-02,37.0,37.34570579070941,-0.009256908750012505
2002-08-05,36.45,37.69570579070941,-0.033046358055363156
2002-08-06,36.8,38.54570579070941,-0.04528924182081473
2002-08-07,37.65,38.605705790709415,-0.02475555804860874
2002-08-08,37.71,38.145705790709414,-0.011422145210786216
2002-08-09,37.25,38.895705790709414,-0.04231073218119896
2002-08-12,38.0,38.80570579070941,-0.020762559894022203
2002-08-13,37.91,38.74570579070941,-0.0215689912896051
2002-08-14,37.85,38.67570579070941,-0.021349469229537732
2002-08-15,37.78,38.645705790709414,-0.022401086304329576
2002-08-16,37.75,38.395705790709414,-0.016817135599201727
2002-08-19,37.5,38.76570579070941,-0.0326501417913756
2002-08-20,37.87,38.895705790709414,-0.02637066920005382
2002-08-21,38.0,38.86570579070941,-0.022274284567768032
2002-08-22,37.97,38.88570579070941,-0.02354864781516175
2002-08-23,37.99,38.895705790709414,-0.023285495719832072
2002-08-26,38.0,38.92570579070941,-0.023781348903128996
2002-08-27,38.03,39.04570579070941,-0.02601325216539152
2002-08-28,38.15,38.79570579070941,-0.016643743877036155
2002-08-29,37.9,38.77570579070941,-0.02258387752981217
2002-08-30,37.88,39.06570579070941,-0.030351577341561575
2002-09-03,38.17,38.94570579070941,-0.019917620568439043
2002-09-04,38.05,39.01570579070941,-0.024751719112547033
2002-09-05,38.12,38.93570579070941,-0.02095007074211186
2002-09-06,38.04,39.09570579070941,-0.027003113752720243
2002-09-09,38.2,39.145705790709414,-0.024158608756873146
2002-09-10,38.25,39.20570579070941,-0.024376701590610894
2002-09-11,38.31,39.05570579070941,-0.019093389188905574
2002-09-12,38.16,39.44570579070941,-0.03259431578005212
2002-09-13,38.55,39.13570579070941,-0.014966020897685062
2002-09-16,38.24,38.895705790709414,-0.01685805096937032
2002-09-17,38.0,38.75570579070941,-0.01949921373617647
2002-09-18,37.86,38.715705790709414,-0.02210229087221649
2002-09-19,37.82,39.285705790709414,-0.03730888274014499
2002-09-20,38.39,39.09570579070941,-0.018050723895029708
2002-09-23,38.2,39.18570579070941,-0.025154728511821545
2002-09-24,38.29,38.97570579070941,-0.01759315904095482
2002-09-25,38.08,38.77570579070941,-0.01794179568166887
2002-09-26,37.88,38.49570579070941,-0.015994142153330837
2002-09-27,37.6,38.09570579070941,-0.01301211725627871
2002-09-30,37.2,37.29156871868676,-0.002455480470063276
2002-10-01,36.98,36.82156871868676,0.004302676035440989
2002-10-02,36.51,36.78156871868676,-0.007383282664308877
2002-10-03,36.47,36.061568718686765,0.011325943263848837
2002-10-04,35.75,35.07156871868676,0.01934419548652122
2002-10-07,34.76,34.97156871868677,-0.006049734868591172
2002-10-08,34.66,34.241568718686764,0.01221997989493051
2002-10-09,33.93,35.51156871868677,-0.0445367179134083
2002-10-10,35.2,36.72156871868677,-0.04143528644821959
2002-10-11,36.41,36.26156871868677,0.004093349696609794
2002-10-14,35.95,37.091568718686766,-0.03077704066238751
2002-10-15,36.78,36.79156871868676,-0.0003144393971133974
2002-10-16,36.48,37.11156871868676,-0.017018108921080244
2002-10-17,36.8,36.90156871868677,-0.0027524227888809927
2002-10-18,36.59,36.04156871868676,0.015216631817385196
2002-10-21,35.73,35.36156871868676,0.010418974459086572
2002-10-22,35.05,35.14156871868676,-0.0026057094781336554
2002-10-23,34.83,36.311568718686765,-0.04080156189793904
2002-10-24,36.0,37.201568718686765,-0.032298872334467044
2002-10-25,36.89,36.771568718686765,0.003220729640861064
2002-10-28,36.46,36.311568718686765,0.004087713270202187
2002-10-29,36.0,36.19156871868677,-0.005293186382049675
2002-10-30,35.88,36.01156871868677,-0.003653512561881067
2002-10-31,35.7,36.80156871868677,-0.029932656596984075
2002-11-01,36.49,37.08156871868677,-0.01595317401954066
2002-11-04,36.77,37.30156871868677,-0.014250572749249235
2002-11-05,36.99,37.39156871868676,-0.010739552590262824
2002-11-06,37.08,37.72156871868677,-0.017008007367650735
2002-11-07,37.41,37.421568718686764,-0.00030914574356122326
2002-11-08,37.11,37.53156871868676,-0.011232376718558701
2002-11-11,37.22,37.741568718686764,-0.013819476412715304
2002-11-12,37.43,36.911568718686766,0.014045224825429248
2002-11-13,36.6,37.61156871868676,-0.026895148305371763
2002-11-14,37.3,37.11156871868676,0.0050774270077771355
2002-11-15,36.8,36.89156871868676,-0.0024821042277983763
2002-11-18,36.58,36.981568718686766,-0.010858617754737288
2002-11-19,36.67,37.201568718686765,-0.014288879125136211
2002-11-20,36.89,37.22156871868677,-0.008907972718525059
2002-11-21,36.91,37.29156871868676,-0.010232037208334432
2002-11-22,36.98,37.061568718686765,-0.002200897628103937
2002-11-25,36.75,37.18156871868676,-0.011607060529155722
2002-11-26,36.87,37.32156871868676,-0.012099403486774296
2002-11-27,37.01,37.381568718686765,-0.00993989100572501
2002-11-29,37.07,37.741568718686764,-0.017793874009117583
2002-12-02,37.43,37.671568718686764,-0.006412494273617453
2002-12-03,37.36,37.61156871868676,-0.0066885994723685505
2002-12-04,37.3,37.61156871868676,-0.008283853327605728
2002-12-05,37.3,37.32156871868676,-0.0005779156511169781
2002-12-06,37.01,37.61156871868676,-0.015994246961251624
2002-12-09,37.3,37.411568718686766,-0.002982198354891219
2002-12-10,37.1,37.29156871868676,-0.005137051759122269
2002-12-11,36.98,37.271568718686765,-0.00782281853729938
2002-12-12,36.96,36.76156871868677,0.005397791449861744
2002-12-13,36.45,36.911568718686766,-0.012504716941306504
2002-12-16,36.6,36.51156871868677,0.002422007172427465
2002-12-17,36.2,36.21156871868676,-0.0003194757668918413
2002-12-18,35.9,36.26156871868677,-0.009971127324682971
2002-12-19,35.95,36.36156871868676,-0.011318783352579853
2002-12-20,36.05,36.661568718686766,-0.016681466180006765
2002-12-23,36.35,36.72156871868677,-0.010118541545249493
2002-12-24,36.41,36.661568718686766,-0.006861919101637914
2002-12-26,36.35,36.811568718686765,-0.012538686471474825
2002-12-27,36.5,36.991568718686764,-0.013288669167426881
2002-12-30,36.68,37.171568718686764,-0.013224319974412202
2002-12-31,36.86,37.39342959901229,-0.014265329624282064
2003-01-02,36.8,37.54342959901229,-0.019801856328859557
2003-01-03,36.95,37.673429599012294,-0.019202647773571946
2003-01-06,37.08,37.64342959901229,-0.01496754161387781
2003-01-07,37.05,37.25342959901229,-0.005460694524020093
2003-01-08,36.66,37.343429599012296,-0.018301200675750917
2003-01-09,36.75,37.11342959901229,-0.009792401374352222
2003-01-10,36.52,36.69342959901229,-0.004726448328966071
2003-01-13,36.1,36.43342959901229,-0.009151748893311162
2003-01-14,35.84,36.343429599012296,-0.013852011341988879
2003-01-15,35.75,36.16342959901229,-0.011432256387087225
2003-01-16,35.57,35.743429599012295,-0.004852069344154053
2003-01-17,35.15,35.58342959901229,-0.012180658354087437
2003-01-21,34.99,36.04342959901229,-0.02922667489558639
2003-01-22,35.45,35.953429599012296,-0.014002269175069859
2003-01-23,35.36,35.79342959901229,-0.012109194449035243
2003-01-24,35.2,36.093429599012296,-0.02475324758378583
2003-01-27,35.5,36.313429599012295,-0.022400241673521837
2003-01-28,35.72,36.41342959901229,-0.01904323780122874
2003-01-29,35.82,36.11342959901229,-0.008125221067907584
2003-01-30,35.52,36.493429599012295,-0.02667410571459794
2003-01-31,35.9,36.453429599012296,-0.01518182527954226
2003-02-03,35.86,36.39342959901229,-0.014657305038016322
2003-02-04,35.8,36.44342959901229,-0.017655572104271267
2003-02-05,35.85,36.453429599012296,-0.016553438336255888
2003-02-06,35.86,36.40342959901229,-0.014927978077841186
2003-02-07,35.81,36.593429599012296,-0.021409023630663992
2003-02-10,36.0,36.40342959901229,-0.011082186581212627
2003-02-11,35.81,36.00342959901229,-0.005372532593883705
2003-02-12,35.41,36.063429599012295,-0.018118897905100906
2003-02-13,35.47,36.033429599012294,-0.015636302324876117
2003-02-14,35.44,36.55342959901229,-0.030460331936743357
2003-02-18,35.96,37.23342959901229,-0.034201243686831084
2003-02-19,36.64,37.48342959901229,-0.022501398832366015
2003-02-20,36.89,37.673429599012294,-0.020795282175022245
2003-02-21,37.08,37.343429599012296,-0.007054242254687426
2003-02-24,36.75,37.743429599012295,-0.026320596977183364
2003-02-25,37.15,37.593429599012296,-0.011795401583258314
2003-02-26,37.0,37.673429599012294,-0.017875452439030104
2003-02-27,37.08,37.79342959901229,-0.018877080132228552
2003-02-28,37.2,37.82342959901229,-0.016482630095198236
2003-03-03,37.23,37.39342959901229,-0.004370543188063514
2003-03-04,36.8,37.493429599012295,-0.018494696442241887
2003-03-05,36.9,37.39342959901229,-0.013195622982528632
2003-03-06,36.8,37.353429599012294,-0.014816031752729053
2003-03-07,36.76,37.023429599012296,-0.007115213308583557
2003-03-10,36.43,36.58342959901229,-0.004193964335602707
2003-03-11,35.99,36.603429599012294,-0.016758801176074645
2003-03-12,36.01,37.37342959901229,-0.036481254560815746
2003-03-13,36.78,37.33342959901229,-0.014823968892130224
2003-03-14,36.74,37.39342959901229,-0.017474449549542026
2003-03-17,36.8,38.213429599012294,-0.03698777141554521
2003-03-18,37.62,38.64342959901229,-0.026483922613288247
2003-03-19,38.05,39.213429599012294,-0.029669162093427293
2003-03-20,38.62,39.883429599012295,-0.03167805807361124
2003-03-21,39.29,38.743429599012295,0.014107434644909045
2003-03-24,38.15,39.343429599012296,-0.030333644300349905
2003-03-25,38.75,39.01342959901229,-0.0067522799641014375
2003-03-26,38.42,38.98342959901229,-0.014453053638630142
2003-03-27,38.39,38.65342959901229,-0.00681516754774647
2003-03-28,38.06,38.493429599012295,-0.01125983326316593
2003-03-31,37.9,42.80709216812497,-0.11463269097682116
2003-04-01,38.68,43.12709216812497,-0.10311597523868754
2003-04-02,39.0,42.97709216812497,-0.09253981522450883
2003-04-03,38.85,42.777092168124966,-0.09180362593816527
2003-04-04,38.65,43.027092168124966,-0.1017287468793342
2003-04-07,38.9,43.027092168124966,-0.09591845416833378
2003-04-08,38.9,43.07709216812496,-0.09696783041488155
2003-04-09,38.95,43.037092168124964,-0.09496673595322569
2003-04-10,38.91,43.027092168124966,-0.09568604245989376
2003-04-11,38.9,43.677092168124965,-0.10937294428247746
2003-04-14,39.55,43.72709216812497,-0.09552641076759916
2003-04-15,39.6,43.62709216812497,-0.09230714145709806
2003-04-16,39.5,44.07709216812496,-0.10384287944101178
2003-04-17,39.95,44.597092168124966,-0.1042016854059915
2003-04-21,40.47,44.41709216812497,-0.08886426318014395
2003-04-22,40.29,44.58709216812497,-0.09637525030611738
2003-04-23,40.46,44.277092168124966,-0.08620918811992095
2003-04-24,40.15,43.87709216812497,-0.08494391911487154
2003-04-25,39.75,43.527092168124966,-0.08677566039871931
2003-04-28,39.4,43.61709216812497,-0.0966843950043692
2003-04-29,39.49,43.32709216812496,-0.08856103597341913
2003-04-30,39.2,43.57709216812496,-0.10044479680373541
2003-05-01,39.45,43.967092168124964,-0.10273802394873266
2003-05-02,39.84,44.277092168124966,-0.10021191435238874
2003-05-05,40.15,44.677092168124965,-0.10132915882459415
2003-05-06,40.55,44.29709216812497,-0.08459002577196884
2003-05-07,40.17,44.47709216812497,-0.0968384388044976
2003-05-08,40.35,44.597092168124966,-0.09523249076675233
2003-05-09,40.47,44.97709216812497,-0.1002086162279544
2003-05-12,40.85,45.037092168124964,-0.09296986032078647
2003-05-13,40.91,45.177092168124965,-0.0944525635303205
2003-05-14,41.05,45.19709216812497,-0.09175572960973999
2003-05-15,41.07,45.72709216812497,-0.101845360098609
2003-05-16,41.6,45.44709216812497,-0.08464990793895466
2003-05-19,41.32,45.97709216812497,-0.10129157692477209
2003-05-20,41.85,46.677092168124965,-0.10341458612585352
2003-05-21,42.55,46.72709216812497,-0.08939336847873425
2003-05-22,42.6,47.07709216812496,-0.0951012894368255
2003-05-23,42.95,46.30709216812497,-0.07249628536243491
2003-05-27,42.18,45.927092168124965,-0.08158783827219052
2003-05-28,41.8,45.07709216812496,-0.07269972419477122
2003-05-29,40.95,46.04709216812497,-0.11069303028983246
2003-05-30,41.92,46.57709216812496,-0.09998675209939456
2003-06-02,42.45,46.777092168124966,-0.09250451380288127
2003-06-03,42.65,46.817092168124965,-0.08900792371214583
2003-06-04,42.69,46.817092168124965,-0.08815353489499433
2003-06-05,42.69,47.387092168124965,-0.09912176403355
2003-06-06,43.26,47.36709216812497,-0.08670771162281277
2003-06-09,43.24,48.037092168124964,-0.09986225126482728
2003-06-10,43.91,48.637092168124965,-0.0971910934104514
2003-06-11,44.51,47.97709216812497,-0.07226557532864486
2003-06-12,43.85,48.12709216812497,-0.08887077891977291
2003-06-13,44.0,48.537092168124964,-0.0934768022857484
2003-06-16,44.41,48.32709216812496,-0.08105375251003744
2003-06-17,44.2,47.82709216812496,-0.07583760591956468
2003-06-18,43.7,47.64709216812496,-0.08284014802409057
2003-06-19,43.52,47.37709216812497,-0.08141259819065028
2003-06-20,43.25,47.29709216812497,-0.08556746266216408
2003-06-23,43.17,47.527092168124966,-0.09167596773461217
2003-06-24,43.4,47.72709216812497,-0.09066322651466419
2003-06-25,43.6,47.607092168124964,-0.0841700676439946
